actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
459,PT06M24.00S,2021-12-13T03:44:46.8Z,3,REGULAR,block,,[],1630570,,,1610612750,65,71,2021-12-13T03:44:49Z,4530000,,,0,,T. Watford BLOCK (1 BLK),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT06M22.00S,2021-12-13T03:44:48.8Z,3,REGULAR,rebound,defensive,[],203081,,,1610612757,65,71,2021-12-13T03:44:50Z,4540000,,,0,,D. Lillard REBOUND (Off:2 Def:6),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,458.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
461,PT06M12.00S,2021-12-13T03:44:59.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,19.004599211563733,93.62745098039215,1610612757,68,71,2021-12-13T03:45:02Z,4550000,-218.0,126.0,1,left,A. Simons 25' 3PT  (16 PTS) (D. Lillard 4 AST),"[1629014, 203081]",1610612757.0,POR,,,,Simons,A. Simons,,,,,25.19,Made,,,,,,,,,,16.0,,,,D. Lillard,203081.0,4.0,,,
463,PT05M52.00S,2021-12-13T03:45:18.9Z,3,REGULAR,3pt,Jump Shot,[],1630183,89.43823915900131,95.34313725490196,1610612750,68,71,2021-12-13T03:45:22Z,4570000,227.0,47.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,23.15,Missed,,,,,,,,,,,,,,,,,,,
464,PT05M50.00S,2021-12-13T03:45:20.9Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,68,71,2021-12-13T03:45:22Z,4580000,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,463.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
465,PT05M33.00S,2021-12-13T03:45:38.5Z,3,REGULAR,3pt,Jump Shot,[],203081,35.29894875164258,34.80392156862745,1610612757,68,71,2021-12-13T03:45:43Z,4590000,76.0,279.0,1,left,MISS D. Lillard 28' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,28.95,Missed,,,,,,,,,,,,,,,,,,,
466,PT05M28.00S,2021-12-13T03:45:43.5Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,68,71,2021-12-13T03:45:43Z,4600000,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,465.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
467,PT05M19.00S,2021-12-13T03:45:53.0Z,3,REGULAR,turnover,lost ball,[],1630183,,,1610612750,68,71,2021-12-13T03:45:58Z,4610000,,,0,,J. McDaniels lost ball TURNOVER (1 TO),"[1630183, 1630570]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,1.0,Watford,1630570.0,,,,,,
468,PT05M19.00S,2021-12-13T03:45:53.0Z,3,REGULAR,steal,,[],1630570,,,1610612757,68,71,2021-12-13T03:46:21Z,4620000,,,0,,T. Watford STEAL (1 STL),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT05M14.00S,2021-12-13T03:46:00.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629669,,,1610612757,68,71,2021-12-13T03:46:10Z,4630000,,,0,,J. Nowell shooting personal FOUL (1 PF) (Lillard 2 FT),"[1629669, 203081]",1610612750.0,MIN,shooting,,,Nowell,J. Nowell,,,,,,,,,,,202053.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,
471,PT05M14.00S,2021-12-13T03:46:46.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203081,,,1610612757,69,71,2021-12-13T03:47:10Z,4650000,,,0,,D. Lillard Free Throw 1 of 2 (18 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Made,,,,,,,,,,18.0,,,,,,,,,
472,PT05M14.00S,2021-12-13T03:46:46.4Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203081,,,1610612757,69,71,2021-12-13T03:47:10Z,4660000,,,0,,MISS D. Lillard Free Throw 2 of 2,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,Missed,,,,,,,,,,,,,,,,,,,
473,PT05M11.00S,2021-12-13T03:46:49.4Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,69,71,2021-12-13T03:47:10Z,4670000,,,0,,J. McDaniels REBOUND (Off:0 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,472.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
474,PT04M58.00S,2021-12-13T03:47:18.7Z,3,REGULAR,3pt,Jump Shot,[],1627736,73.80091984231275,85.5392156862745,1610612750,69,71,2021-12-13T03:47:22Z,4680000,178.0,194.0,1,right,MISS M. Beasley 26' 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,26.29,Missed,,,,,,,,,,,,,,,,,,,
475,PT04M56.00S,2021-12-13T03:47:20.7Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612757,69,71,2021-12-13T03:47:22Z,4690000,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,474.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
476,PT04M37.00S,2021-12-13T03:47:40.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,9.280551905387648,50.245098039215684,1610612757,69,71,2021-12-13T03:47:43Z,4700000,-1.0,35.0,1,left,MISS A. Simons driving finger roll Layup - blocked,"[1629014, 1629020]",1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,3.47,Missed,,,,,,,,,,,,,,,,,,Vanderbilt,1629020.0
477,PT04M37.00S,2021-12-13T03:47:40.0Z,3,REGULAR,block,,[],1629020,,,1610612757,69,71,2021-12-13T03:47:42Z,4710000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT04M35.00S,2021-12-13T03:47:42.0Z,3,REGULAR,rebound,defensive,[],1629020,,,1610612750,69,71,2021-12-13T03:47:43Z,4720000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:2),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,476.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
479,PT04M25.00S,2021-12-13T03:47:51.9Z,3,REGULAR,3pt,Jump Shot,[],1627736,87.46714848883047,2.941176470588235,1610612750,69,74,2021-12-13T03:47:55Z,4730000,-235.0,65.0,1,right,M. Beasley 24' 3PT  (6 PTS) (D. Russell 3 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,24.42,Made,,,,,,,,,,6.0,,,,D. Russell,1626156.0,3.0,,,
481,PT04M12.00S,2021-12-13T03:48:04.8Z,3,REGULAR,3pt,Jump Shot,[],203081,16.90210249671485,94.85294117647058,1610612757,72,74,2021-12-13T03:48:08Z,4750000,-224.0,106.0,1,left,D. Lillard 24' 3PT step back (21 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,24.83,Made,,,,,,,,,,21.0,,,,,,,,,
482,PT03M57.00S,2021-12-13T03:48:19.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,93.9060446780552,48.77450980392157,1610612750,72,76,2021-12-13T03:48:23Z,4760000,-6.0,5.0,1,right,J. Vanderbilt cutting DUNK (10 PTS) (D. Russell 4 AST),"[1629020, 1626156]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,0.78,Made,,,,,,,,,,10.0,,,,D. Russell,1626156.0,4.0,,,
484,PT03M36.00S,2021-12-13T03:48:41.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203496,10.726018396846255,50.73529411764706,1610612757,72,76,2021-12-13T03:48:44Z,4780000,-4.0,48.0,1,left,MISS R. Covington driving floating Shot - blocked,"[203496, 1629669]",1610612757.0,POR,driving floating,,,Covington,R. Covington,,,,,4.84,Missed,,,,,,,,,,,,,,,,,,Nowell,1629669.0
485,PT03M36.00S,2021-12-13T03:48:41.1Z,3,REGULAR,block,,[],1629669,,,1610612757,72,76,2021-12-13T03:48:43Z,4790000,,,0,,J. Nowell BLOCK (1 BLK),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT03M34.00S,2021-12-13T03:48:43.1Z,3,REGULAR,rebound,defensive,[],1629669,,,1610612750,72,76,2021-12-13T03:48:44Z,4800000,,,0,,J. Nowell REBOUND (Off:0 Def:1),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,484.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
487,PT03M31.00S,2021-12-13T03:48:46.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,93.24901445466492,52.69607843137255,1610612750,72,78,2021-12-13T03:48:54Z,4810000,13.0,11.0,1,right,J. McDaniels running Layup (8 PTS) (J. Nowell 1 AST),"[1630183, 1629669]",1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,1.74,Made,,,,,,,,,,8.0,,,,J. Nowell,1629669.0,1.0,,,
489,PT03M07.00S,2021-12-13T03:49:10.2Z,3,REGULAR,3pt,Jump Shot,[],203081,29.6484888304862,95.09803921568627,1610612757,72,78,2021-12-13T03:49:22Z,4830000,-225.0,226.0,1,left,MISS D. Lillard 31' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,31.94,Missed,,,,,,,,,,,,,,,,,,,
490,PT03M04.00S,2021-12-13T03:49:13.2Z,3,REGULAR,rebound,offensive,[],1630570,,,1610612757,72,78,2021-12-13T03:49:22Z,4840000,,,0,,T. Watford REBOUND (Off:1 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,489.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
491,PT03M04.00S,2021-12-13T03:49:15.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630570,5.590000152587891,50.0,1610612757,74,78,2021-12-13T03:49:15Z,4850000,0.0,0.0,1,left,T. Watford tip Layup (2 PTS),[1630570],1610612757.0,POR,tip,,,Watford,T. Watford,,,,,0.0,Made,,,,,,,,,,2.0,,,,,,,,,
492,PT03M04.00S,2021-12-13T03:49:18.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,74,78,2021-12-13T03:49:18Z,4860000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M04.00S,2021-12-13T03:51:37.1Z,3,REGULAR,substitution,out,[],203081,,,1610612750,74,78,2021-12-13T03:52:07Z,4870000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M04.00S,2021-12-13T03:51:37.1Z,3,REGULAR,substitution,out,[],1629020,,,1610612750,74,78,2021-12-13T03:52:07Z,4880000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M04.00S,2021-12-13T03:51:37.1Z,3,REGULAR,substitution,in,[],203463,,,1610612750,74,78,2021-12-13T03:52:07Z,4890000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M04.00S,2021-12-13T03:51:37.1Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,74,78,2021-12-13T03:52:07Z,4900000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT02M42.00S,2021-12-13T03:52:32.9Z,3,REGULAR,turnover,bad pass,[],1629675,,,1610612750,74,78,2021-12-13T03:52:36Z,4910000,,,0,,N. Reid bad pass TURNOVER (4 TO),"[1629675, 203496]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,4.0,Covington,203496.0,,,,,,
498,PT02M42.00S,2021-12-13T03:52:32.9Z,3,REGULAR,steal,,[],203496,,,1610612757,74,78,2021-12-13T03:52:34Z,4920000,,,0,,R. Covington STEAL (5 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M39.00S,2021-12-13T03:52:37.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1626181,4.944152431011826,51.225490196078425,1610612757,76,78,2021-12-13T03:52:47Z,4930000,-6.0,-6.0,1,left,N. Powell running Layup (13 PTS),[1626181],1610612757.0,POR,running,,,Powell,N. Powell,,,,,0.86,Made,,,,,,,,,,13.0,,,,,,,,,
500,PT02M39.00S,2021-12-13T03:52:41.0Z,3,REGULAR,violation,defensive goaltending,[],1629675,,,1610612757,76,78,2021-12-13T03:52:47Z,4940000,,,0,,N. Reid defensive goaltending VIOLATION,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,204059.0,,,,,,,,,,,,,,
501,PT02M23.00S,2021-12-13T03:53:00.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,93.77463863337714,51.9607843137255,1610612750,76,80,2021-12-13T03:53:05Z,4950000,10.0,6.0,1,right,N. Reid reverse Layup (2 PTS) (J. Nowell 2 AST),"[1629675, 1629669]",1610612750.0,MIN,reverse,,,Reid,N. Reid,,,,,1.15,Made,,,,,,,,,,2.0,,,,J. Nowell,1629669.0,2.0,,,
503,PT02M05.00S,2021-12-13T03:53:19.0Z,3,REGULAR,2pt,Jump Shot,[],1629014,20.844283837056505,50.73529411764706,1610612757,76,80,2021-12-13T03:53:22Z,4970000,-4.0,143.0,1,left,MISS A. Simons 14' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,,
504,PT02M02.00S,2021-12-13T03:53:22.0Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612750,76,80,2021-12-13T03:53:22Z,4980000,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,503.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
505,PT01M47.00S,2021-12-13T03:53:37.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,85.62746386333771,37.5,1610612750,76,82,2021-12-13T03:53:45Z,4990000,-62.0,83.0,1,right,J. Nowell 10' pullup bank Jump Shot (2 PTS),[1629669],1610612750.0,MIN,pullup bank,,,Nowell,J. Nowell,,,,,10.36,Made,,,,,,,,,,2.0,,,,,,,,,
506,PT01M31.00S,2021-12-13T03:53:52.9Z,3,REGULAR,3pt,Jump Shot,[],203496,17.95335085413929,94.36274509803921,1610612757,79,82,2021-12-13T03:53:57Z,5000000,-222.0,116.0,1,left,R. Covington 25' 3PT  (3 PTS) (A. Simons 1 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,25.04,Made,,,,,,,,,,3.0,,,,A. Simons,1629014.0,1.0,,,
508,PT01M18.00S,2021-12-13T03:54:07.7Z,3,REGULAR,foul,personal,['2freethrow'],203463,,,1610612750,79,82,2021-12-13T03:54:18Z,5020000,,,0,,B. McLemore shooting personal FOUL (1 PF) (Reid 2 FT),"[203463, 1629675]",1610612757.0,POR,shooting,,,McLemore,B. McLemore,,,,,,,,,,,202053.0,1.0,0.0,Reid,1629675.0,,,,,,,,,,
510,PT01M18.00S,2021-12-13T03:54:35.0Z,3,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,79,83,2021-12-13T03:54:35Z,5040000,,,0,,N. Reid Free Throw 1 of 2 (3 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,3.0,,,,,,,,,
511,PT01M18.00S,2021-12-13T03:54:53.4Z,3,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,79,84,2021-12-13T03:54:53Z,5050000,,,0,,N. Reid Free Throw 2 of 2 (4 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
512,PT01M06.00S,2021-12-13T03:55:06.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,5.732588699080158,51.225490196078425,1610612757,79,84,2021-12-13T03:55:11Z,5060000,-6.0,1.0,1,left,MISS N. Powell driving Layup,[1626181],1610612757.0,POR,driving,,,Powell,N. Powell,,,,,0.63,Missed,,,,,,,,,,,,,,,,,,,
513,PT01M05.00S,2021-12-13T03:55:07.6Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,79,84,2021-12-13T03:55:11Z,5070000,,,0,,J. McDaniels REBOUND (Off:0 Def:7),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,512.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
514,PT01M00.00S,2021-12-13T03:55:12.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,92.19776609724047,50.245098039215684,1610612750,79,84,2021-12-13T03:55:18Z,5080000,1.0,21.0,1,right,MISS J. McDaniels running Layup,[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,2.08,Missed,,,,,,,,,,,,,,,,,,,
516,PT00M58.20S,2021-12-13T03:55:14.5Z,3,REGULAR,rebound,offensive,[],1626156,,,1610612750,79,84,2021-12-13T03:55:18Z,5100000,,,0,,D. Russell REBOUND (Off:1 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,514.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
517,PT00M57.60S,2021-12-13T03:55:16.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629675,93.9060446780552,54.41176470588235,1610612750,79,86,2021-12-13T03:55:24Z,5110000,22.0,5.0,1,right,N. Reid reverse Layup (6 PTS) (J. Nowell 3 AST),"[1629675, 1629669]",1610612750.0,MIN,reverse,,,Reid,N. Reid,,,,,2.26,Made,,,,,,,,,,6.0,,,,J. Nowell,1629669.0,3.0,,,
519,PT00M41.30S,2021-12-13T03:55:37.0Z,3,REGULAR,3pt,Jump Shot,[],203463,5.995400788436268,3.6764705882352944,1610612757,79,86,2021-12-13T03:55:42Z,5130000,232.0,4.0,1,left,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,23.16,Missed,,,,,,,,,,,,,,,,,,,
520,PT00M38.00S,2021-12-13T03:55:40.3Z,3,REGULAR,rebound,offensive,[],1626181,,,1610612757,79,86,2021-12-13T04:02:32Z,5140000,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,519.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
523,PT00M36.20S,2021-12-13T03:55:44.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626181,5.732588699080158,46.81372549019608,1610612757,81,86,2021-12-13T04:02:49Z,5170000,16.0,1.0,1,left,N. Powell putback Layup (15 PTS),[1626181],1610612757.0,POR,putback,,,Powell,N. Powell,,,,,1.6,Made,,,,,,,,,,15.0,,,,,,,,,
524,PT00M31.00S,2021-12-13T03:55:54.1Z,3,REGULAR,turnover,out-of-bounds,[],1629675,,,1610612750,81,86,2021-12-13T03:56:00Z,5180000,,,0,,N. Reid lost ball out-of-bounds TURNOVER (5 TO),[1629675],1610612750.0,MIN,lost ball,,,Reid,N. Reid,,,,,,,,,,,1627962.0,,,,,,5.0,,,,,,,,
525,PT00M15.40S,2021-12-13T03:56:23.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203463,18.610381077529567,91.66666666666666,1610612757,84,86,2021-12-13T03:56:27Z,5190000,-208.0,122.0,1,left,B. McLemore 24' 3PT  (12 PTS) (T. Watford 1 AST),"[203463, 1630570]",1610612757.0,POR,,,,McLemore,B. McLemore,,,,,24.16,Made,,,,,,,,,,12.0,,,,T. Watford,1630570.0,1.0,,,
526,PT00M04.00S,2021-12-13T03:56:39.6Z,3,REGULAR,3pt,Jump Shot,[],1629669,89.17542706964521,93.87254901960785,1610612750,84,89,2021-12-13T03:56:44Z,5200000,219.0,49.0,1,right,J. Nowell 3PT  (5 PTS) (D. Russell 5 AST),"[1629669, 1626156]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,22.49,Made,,,,,,,,,,5.0,,,,D. Russell,1626156.0,5.0,,,
528,PT00M00.00S,2021-12-13T03:56:51.0Z,3,REGULAR,period,end,[],0,,,1610612757,84,89,2021-12-13T03:56:51Z,5220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2021-12-13T03:58:30.0Z,4,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,84,89,2021-12-13T03:59:27Z,5230000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-12-13T03:58:30.0Z,4,REGULAR,substitution,out,['startperiod'],1626181,,,1610612757,84,89,2021-12-13T03:59:27Z,5240000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-12-13T03:58:30.0Z,4,REGULAR,substitution,out,['startperiod'],1626156,,,1610612757,84,89,2021-12-13T03:59:27Z,5250000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-12-13T03:58:30.0Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612757,84,89,2021-12-13T03:59:27Z,5260000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2021-12-13T03:58:30.0Z,4,REGULAR,substitution,in,['startperiod'],1629642,,,1610612757,84,89,2021-12-13T03:59:27Z,5270000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2021-12-13T03:58:30.0Z,4,REGULAR,substitution,in,['startperiod'],1626204,,,1610612757,84,89,2021-12-13T03:59:27Z,5280000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2021-12-13T03:58:30.0Z,4,REGULAR,substitution,in,['startperiod'],201976,,,1610612757,84,89,2021-12-13T03:59:27Z,5290000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2021-12-13T03:58:30.0Z,4,REGULAR,substitution,in,['startperiod'],1630162,,,1610612757,84,89,2021-12-13T03:59:27Z,5300000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2021-12-13T03:59:36.2Z,4,REGULAR,period,start,[],0,,,0,84,89,2021-12-13T03:59:36Z,5310000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M51.00S,2021-12-13T03:59:44.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629669,82.21090670170827,48.529411764705884,1610612750,84,89,2021-12-13T03:59:50Z,5320000,-7.0,115.0,1,right,MISS J. Nowell 11' step back Shot,[1629669],1610612750.0,MIN,step back,,,Nowell,J. Nowell,,,,,11.49,Missed,,,,,,,,,,,,,,,,,,,
539,PT11M51.00S,2021-12-13T03:59:44.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,84,89,2021-12-13T03:59:50Z,5330000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,538.0,,,,,,,,,,,,,,,,,,
540,PT11M51.00S,2021-12-13T03:59:49.8Z,4,REGULAR,foul,personal,[],203463,,,1610612750,84,89,2021-12-13T04:00:04Z,5340000,,,0,,B. McLemore loose ball personal FOUL (2 PF),"[203463, 1629675]",1610612757.0,POR,loose ball,,,McLemore,B. McLemore,,,,,,,,,,,204059.0,2.0,0.0,Reid,1629675.0,,,,,,,,,,
542,PT11M43.00S,2021-12-13T04:00:23.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629675,94.03745072273325,43.13725490196079,1610612750,84,89,2021-12-13T04:00:28Z,5360000,-34.0,4.0,1,right,MISS N. Reid turnaround Hook - blocked,"[1629675, 1629642]",1610612750.0,MIN,turnaround,,,Reid,N. Reid,,,,,3.45,Missed,,,,,,,,,,,,,,,,,,Little,1629642.0
543,PT11M43.00S,2021-12-13T04:00:23.3Z,4,REGULAR,block,,[],1629642,,,1610612750,84,89,2021-12-13T04:00:25Z,5370000,,,0,,N. Little BLOCK (1 BLK),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT11M42.00S,2021-12-13T04:00:24.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,84,89,2021-12-13T04:00:28Z,5380000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,542.0,,,,,,,,,,,,,,,,,,
545,PT11M42.00S,2021-12-13T04:00:28.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,84,89,2021-12-13T04:00:28Z,5390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT11M21.00S,2021-12-13T04:00:53.2Z,4,REGULAR,2pt,Jump Shot,[],1629014,12.565703022339028,89.95098039215686,1610612757,86,89,2021-12-13T04:00:56Z,5400000,-200.0,66.0,1,left,A. Simons 21' step back Jump Shot (18 PTS),[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,21.03,Made,,,,,,,,,,18.0,,,,,,,,,
547,PT10M59.00S,2021-12-13T04:01:14.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,76.5604467805519,84.80392156862744,1610612750,86,89,2021-12-13T04:01:23Z,5410000,174.0,168.0,1,right,MISS A. Edwards 24' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,,
