actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,value
459,PT00M34.20S,2021-11-21T04:48:24.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,90.88370565045992,49.754901960784316,1610612755,86,76,2021-11-21T04:48:28Z,4510000,-1.0,33.0,1,right,T. Harris driving floating Jump Shot (24 PTS) (G. Niang 1 AST),"[202699, 1627777]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,3.32,Made,24.0,,,,,,,,,,,,,G. Niang,1627777.0,1.0,,,
461,PT00M13.80S,2021-11-21T04:48:47.2Z,3,REGULAR,2pt,Jump Shot,[],203468,7.440867279894875,20.34313725490196,1610612757,86,76,2021-11-21T04:51:52Z,4530000,148.0,17.0,1,left,MISS C. McCollum 14' step back Shot,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,14.93,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M10.00S,2021-11-21T04:48:51.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,86,76,2021-11-21T04:48:51Z,4540000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,461.0,6.0,6.0,0.0,,,,,,,,,,,,,,
463,PT00M08.90S,2021-11-21T04:48:54.3Z,3,REGULAR,foul,personal,['2freethrow'],203503,,,1610612755,86,76,2021-11-21T04:49:09Z,4550000,,,0,,T. Snell shooting personal FOUL (2 PF) (Thybulle 2 FT),"[203503, 1629680]",1610612757.0,POR,shooting,,,Snell,T. Snell,,,,,,,,,,,,,,202035.0,2.0,0.0,Thybulle,1629680.0,,,,,,,
465,PT00M08.90S,2021-11-21T04:49:20.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629680,,,1610612755,86,77,2021-11-21T04:49:20Z,4570000,,,0,,M. Thybulle Free Throw 1 of 2 (6 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
466,PT00M08.90S,2021-11-21T04:49:24.5Z,3,REGULAR,substitution,out,[],1627788,,,1610612755,86,77,2021-11-21T04:49:32Z,4580000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M08.90S,2021-11-21T04:49:24.5Z,3,REGULAR,substitution,in,[],1630178,,,1610612755,86,77,2021-11-21T04:49:32Z,4590000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M08.90S,2021-11-21T04:49:40.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,86,77,2021-11-21T04:49:40Z,4600000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M08.90S,2021-11-21T04:50:38.6Z,3,REGULAR,substitution,out,[],1629642,,,1610612755,86,77,2021-11-21T04:51:00Z,4610000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M08.90S,2021-11-21T04:50:38.6Z,3,REGULAR,substitution,in,[],203081,,,1610612755,86,77,2021-11-21T04:51:00Z,4620000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M08.90S,2021-11-21T04:51:16.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629680,,,1610612755,86,78,2021-11-21T04:51:16Z,4630000,,,0,,M. Thybulle Free Throw 2 of 2 (7 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
472,PT00M00.00S,2021-11-21T04:51:28.2Z,3,REGULAR,3pt,Jump Shot,[],203081,43.446123521682,34.068627450980394,1610612757,86,78,2021-11-21T04:51:38Z,4640000,80.0,356.0,1,left,MISS D. Lillard 36' turnaround fadeaway 3PT - blocked,"[203081, 1629680]",1610612757.0,POR,turnaround fadeaway,,,Lillard,D. Lillard,,,,,36.47,Missed,,,,,,Thybulle,1629680.0,,,,,,,,,,,,
473,PT00M00.00S,2021-11-21T04:51:28.2Z,3,REGULAR,block,,[],1629680,,,1610612757,86,78,2021-11-21T04:51:30Z,4650000,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M00.00S,2021-11-21T04:51:28.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,86,78,2021-11-21T04:52:09Z,4660000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,472.0,,,,,,,,,,,,,,,,,
475,PT00M00.00S,2021-11-21T04:51:32.0Z,3,REGULAR,period,end,[],0,,,1610612757,86,78,2021-11-21T04:52:09Z,4670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2021-11-21T04:52:49.9Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612757,86,78,2021-11-21T04:53:42Z,4680000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2021-11-21T04:52:49.9Z,4,REGULAR,substitution,out,['startperiod'],1630178,,,1610612757,86,78,2021-11-21T04:53:42Z,4690000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2021-11-21T04:52:49.9Z,4,REGULAR,substitution,out,['startperiod'],202699,,,1610612757,86,78,2021-11-21T04:53:42Z,4700000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2021-11-21T04:52:49.9Z,4,REGULAR,substitution,in,['startperiod'],1629642,,,1610612757,86,78,2021-11-21T04:53:42Z,4710000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-11-21T04:52:49.9Z,4,REGULAR,substitution,in,['startperiod'],1629646,,,1610612757,86,78,2021-11-21T04:53:42Z,4720000,,,0,,SUB in: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-11-21T04:52:49.9Z,4,REGULAR,substitution,in,['startperiod'],1627788,,,1610612757,86,78,2021-11-21T04:53:42Z,4730000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-11-21T04:54:05.0Z,4,REGULAR,period,start,[],0,,,1610612757,86,78,2021-11-21T04:54:05Z,4740000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M39.00S,2021-11-21T04:54:25.2Z,4,REGULAR,3pt,Jump Shot,[],1629014,34.641918528252305,44.36274509803921,1610612757,86,78,2021-11-21T04:54:29Z,4750000,28.0,273.0,1,left,MISS A. Simons 27' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,27.46,Missed,,,,,,,,,,,,,,,,,,,
484,PT11M36.00S,2021-11-21T04:54:28.2Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612755,86,78,2021-11-21T04:57:57Z,4760000,,,0,,C. Bassey REBOUND (Off:0 Def:5),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,483.0,5.0,5.0,0.0,,,,,,,,,,,,,,
485,PT11M18.00S,2021-11-21T04:54:45.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,85.49605781865965,42.15686274509804,1610612755,86,80,2021-11-21T04:54:50Z,4770000,-39.0,84.0,1,right,G. Niang 9' turnaround Jump Shot (13 PTS),[1627777],1610612755.0,PHI,turnaround,,,Niang,G. Niang,,,,,9.25,Made,13.0,,,,,,,,,,,,,,,,,,
486,PT11M03.00S,2021-11-21T04:55:00.3Z,4,REGULAR,3pt,Jump Shot,[],203468,28.07161629434954,21.323529411764707,1610612757,86,80,2021-11-21T04:55:04Z,4780000,143.0,211.0,1,left,MISS C. McCollum 25' step back 3PT,[203468],1610612757.0,POR,step back,,,McCollum,C. McCollum,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
487,PT11M01.00S,2021-11-21T04:55:02.3Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612755,86,80,2021-11-21T04:55:04Z,4790000,,,0,,C. Bassey REBOUND (Off:0 Def:6),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,486.0,6.0,6.0,0.0,,,,,,,,,,,,,,
488,PT10M47.00S,2021-11-21T04:55:16.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,92.9862023653088,56.372549019607845,1610612755,86,82,2021-11-21T04:55:21Z,4800000,32.0,13.0,1,right,G. Niang driving Hook (15 PTS),[1627777],1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,3.46,Made,15.0,,,,,,,,,,,,,,,,,,
489,PT10M22.00S,2021-11-21T04:55:41.9Z,4,REGULAR,3pt,Jump Shot,[],1629642,26.10052562417871,83.08823529411765,1610612757,86,82,2021-11-21T04:55:48Z,4810000,-165.0,193.0,1,left,MISS N. Little 25' step back 3PT,[1629642],1610612757.0,POR,step back,,,Little,N. Little,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
490,PT10M21.00S,2021-11-21T04:55:42.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,86,82,2021-11-21T04:55:48Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,,,
491,PT10M21.00S,2021-11-21T04:55:48.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612757,86,82,2021-11-21T04:56:03Z,4830000,,,0,,POR shot clock Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,
492,PT10M06.00S,2021-11-21T04:56:15.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627777,88.91261498028909,52.69607843137255,1610612755,86,82,2021-11-21T04:56:19Z,4840000,13.0,52.0,1,right,MISS G. Niang driving floating Shot,[1627777],1610612755.0,PHI,driving floating,,,Niang,G. Niang,,,,,5.34,Missed,,,,,,,,,,,,,,,,,,,
493,PT10M03.00S,2021-11-21T04:56:18.9Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,86,82,2021-11-21T04:56:19Z,4850000,,,0,,A. Simons REBOUND (Off:0 Def:2),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,492.0,2.0,2.0,0.0,,,,,,,,,,,,,,
494,PT09M51.00S,2021-11-21T04:56:30.7Z,4,REGULAR,3pt,Jump Shot,[],1629642,23.340998685939553,87.25490196078431,1610612757,89,82,2021-11-21T04:56:35Z,4860000,-186.0,167.0,1,left,N. Little 25' 3PT  (9 PTS) (C. McCollum 3 AST),"[1629642, 203468]",1610612757.0,POR,,,,Little,N. Little,,,,,25.01,Made,9.0,,,,,,,,,,,,,C. McCollum,203468.0,3.0,,,
496,PT09M47.00S,2021-11-21T04:56:39.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,89,82,2021-11-21T04:56:39Z,4880000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M47.00S,2021-11-21T04:58:47.4Z,4,REGULAR,substitution,out,[],1629014,,,1610612755,89,82,2021-11-21T04:59:17Z,4890000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT09M47.00S,2021-11-21T04:58:47.4Z,4,REGULAR,substitution,out,[],203503,,,1610612755,89,82,2021-11-21T04:59:17Z,4900000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT09M47.00S,2021-11-21T04:58:47.4Z,4,REGULAR,substitution,out,[],1630198,,,1610612755,89,82,2021-11-21T04:59:17Z,4910000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT09M47.00S,2021-11-21T04:58:47.4Z,4,REGULAR,substitution,in,[],1626181,,,1610612755,89,82,2021-11-21T04:59:17Z,4920000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT09M47.00S,2021-11-21T04:58:47.4Z,4,REGULAR,substitution,in,[],203081,,,1610612755,89,82,2021-11-21T04:59:17Z,4930000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M47.00S,2021-11-21T04:58:47.4Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,89,82,2021-11-21T04:59:17Z,4940000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M26.00S,2021-11-21T04:59:52.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.9060446780552,49.754901960784316,1610612755,89,84,2021-11-21T04:59:55Z,4950000,-1.0,5.0,1,right,T. Maxey driving Layup (15 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,0.49,Made,15.0,,,,,,,,,,,,,,,,,,
504,PT09M10.00S,2021-11-21T05:00:10.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,6.389618922470433,48.77450980392157,1610612757,91,84,2021-11-21T05:00:16Z,4960000,6.0,8.0,1,left,L. Nance Jr. driving DUNK (4 PTS) (D. Lillard 6 AST),"[1626204, 203081]",1610612757.0,POR,driving,,,Nance Jr.,L. Nance Jr.,,,,,0.97,Made,4.0,,,,,,,,,,,,,D. Lillard,203081.0,6.0,,,
506,PT09M10.00S,2021-11-21T05:00:15.9Z,4,REGULAR,foul,personal,['1freethrow'],1629646,,,1610612757,91,84,2021-11-21T05:00:25Z,4980000,,,0,,C. Bassey shooting personal FOUL (2 PF) (Nance Jr. 1 FT),"[1629646, 1626204]",1610612755.0,PHI,shooting,,,Bassey,C. Bassey,,,,,,,,,,,,,,203592.0,2.0,0.0,Nance Jr.,1626204.0,,,,,,,
508,PT09M10.00S,2021-11-21T05:00:37.7Z,4,REGULAR,freethrow,1 of 1,[],1626204,,,1610612757,92,84,2021-11-21T05:00:37Z,5000000,,,0,,L. Nance Jr. Free Throw 1 of 1 (5 PTS),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
509,PT08M59.00S,2021-11-21T05:00:52.4Z,4,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612755,92,84,2021-11-21T05:01:01Z,5010000,,,0,,N. Little shooting personal FOUL (3 PF) (Bassey 2 FT),"[1629642, 1629646]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,203592.0,3.0,0.0,Bassey,1629646.0,,,,,,,
511,PT08M59.00S,2021-11-21T05:01:19.4Z,4,REGULAR,freethrow,1 of 2,[],1629646,,,1610612755,92,85,2021-11-21T05:01:19Z,5030000,,,0,,C. Bassey Free Throw 1 of 2 (5 PTS),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
512,PT08M59.00S,2021-11-21T05:01:38.5Z,4,REGULAR,freethrow,2 of 2,[],1629646,,,1610612755,92,86,2021-11-21T05:01:38Z,5040000,,,0,,C. Bassey Free Throw 2 of 2 (6 PTS),[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
513,PT08M46.00S,2021-11-21T05:01:53.2Z,4,REGULAR,3pt,Jump Shot,[],203081,32.802233902759525,33.57843137254902,1610612757,95,86,2021-11-21T05:01:57Z,5050000,82.0,256.0,1,left,D. Lillard 26' 3PT pullup (29 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,26.87,Made,29.0,,,,,,,,,,,,,,,,,,
514,PT08M31.00S,2021-11-21T05:02:08.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,91.93495400788436,63.970588235294116,1610612755,95,86,2021-11-21T05:02:11Z,5060000,70.0,23.0,1,right,MISS T. Maxey 7' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,7.37,Missed,,,,,,,,,,,,,,,,,,,
515,PT08M31.00S,2021-11-21T05:02:08.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,95,86,2021-11-21T05:02:11Z,5070000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,514.0,,,,,,,,,,,,,,,,,
516,PT08M31.00S,2021-11-21T05:02:13.4Z,4,REGULAR,foul,personal,[],1626204,,,1610612755,95,86,2021-11-21T05:02:21Z,5080000,,,0,,L. Nance Jr. loose ball personal FOUL (2 PF),"[1626204, 1629646]",1610612757.0,POR,loose ball,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,202035.0,2.0,0.0,Bassey,1629646.0,,,,,,,
518,PT08M31.00S,2021-11-21T05:02:20.2Z,4,REGULAR,substitution,out,[],1629646,,,1610612755,95,86,2021-11-21T05:02:27Z,5100000,,,0,,SUB out: C. Bassey,[1629646],1610612755.0,PHI,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M31.00S,2021-11-21T05:02:20.2Z,4,REGULAR,substitution,in,[],203552,,,1610612755,95,86,2021-11-21T05:02:27Z,5110000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT08M20.00S,2021-11-21T05:02:47.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629680,94.69448094612353,49.754901960784316,1610612755,95,88,2021-11-21T05:02:53Z,5120000,-1.0,-3.0,1,right,M. Thybulle DUNK (9 PTS) (G. Niang 2 AST),"[1629680, 1627777]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,0.29,Made,9.0,,,,,,,,,,,,,G. Niang,1627777.0,2.0,,,
522,PT07M58.00S,2021-11-21T05:03:09.8Z,4,REGULAR,turnover,bad pass,[],203081,,,1610612757,95,88,2021-11-21T05:03:13Z,5140000,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 1629680]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,3.0,,,,Thybulle,1629680.0,
523,PT07M58.00S,2021-11-21T05:03:09.8Z,4,REGULAR,steal,,[],1629680,,,1610612755,95,88,2021-11-21T05:04:19Z,5150000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M55.00S,2021-11-21T05:03:12.5Z,4,REGULAR,turnover,bad pass,[],1629680,,,1610612755,95,88,2021-11-21T05:03:17Z,5160000,,,0,,M. Thybulle bad pass TURNOVER (1 TO),"[1629680, 1626204]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,1.0,,,,Nance Jr.,1626204.0,
525,PT07M55.00S,2021-11-21T05:03:12.5Z,4,REGULAR,steal,,[],1626204,,,1610612757,95,88,2021-11-21T05:03:31Z,5170000,,,0,,L. Nance Jr. STEAL (2 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M51.00S,2021-11-21T05:03:16.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629642,7.30946123521682,47.30392156862745,1610612757,97,88,2021-11-21T05:03:28Z,5180000,13.0,16.0,1,left,N. Little driving DUNK (11 PTS) (N. Powell 2 AST),"[1629642, 1626181]",1610612757.0,POR,driving,,,Little,N. Little,,,,,2.11,Made,11.0,,,,,,,,,,,,,N. Powell,1626181.0,2.0,,,
527,PT07M51.00S,2021-11-21T05:03:24.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,97,88,2021-11-21T05:03:24Z,5190000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M51.00S,2021-11-21T05:05:31.6Z,4,REGULAR,substitution,out,[],203552,,,1610612755,97,88,2021-11-21T05:06:12Z,5200000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M51.00S,2021-11-21T05:05:31.6Z,4,REGULAR,substitution,in,[],202699,,,1610612755,97,88,2021-11-21T05:06:12Z,5210000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT07M37.00S,2021-11-21T05:06:28.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,90.48948751642575,47.30392156862745,1610612755,97,90,2021-11-21T05:06:32Z,5220000,-13.0,37.0,1,right,T. Harris driving Layup (26 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,3.93,Made,26.0,,,,,,,,,,,,,,,,,,
532,PT07M11.00S,2021-11-21T05:06:54.1Z,4,REGULAR,2pt,Jump Shot,[],203468,13.87976346911958,69.11764705882352,1610612757,97,90,2021-11-21T05:06:58Z,5230000,-96.0,78.0,1,left,MISS C. McCollum 12' fadeaway Shot,[203468],1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,12.34,Missed,,,,,,,,,,,,,,,,,,,
533,PT07M09.00S,2021-11-21T05:06:56.1Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612757,97,90,2021-11-21T05:06:56Z,5240000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:2),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,532.0,4.0,2.0,2.0,,,,,,,,,,,,,,
534,PT07M07.00S,2021-11-21T05:06:57.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203468,6.652431011826544,96.81372549019608,1610612757,97,90,2021-11-21T05:07:02Z,5250000,-234.0,10.0,1,left,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
535,PT07M05.00S,2021-11-21T05:06:59.8Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,97,90,2021-11-21T05:07:02Z,5260000,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,534.0,7.0,7.0,0.0,,,,,,,,,,,,,,
536,PT06M55.00S,2021-11-21T05:07:10.6Z,4,REGULAR,3pt,Jump Shot,[],1627788,68.9388961892247,17.892156862745097,1610612755,97,90,2021-11-21T05:07:17Z,5270000,-161.0,239.0,1,right,MISS F. Korkmaz 28' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,28.83,Missed,,,,,,,,,,,,,,,,,,,
537,PT06M52.00S,2021-11-21T05:07:13.6Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,97,90,2021-11-21T05:07:17Z,5280000,,,0,,L. Nance Jr. REBOUND (Off:2 Def:3),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,536.0,5.0,3.0,2.0,,,,,,,,,,,,,,
538,PT06M40.00S,2021-11-21T05:07:25.4Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612757,97,90,2021-11-21T05:07:28Z,5290000,,,0,,C. McCollum bad pass TURNOVER (2 TO),"[203468, 1627788]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,2.0,,,,Korkmaz,1627788.0,
539,PT06M40.00S,2021-11-21T05:07:25.4Z,4,REGULAR,steal,,[],1627788,,,1610612755,97,90,2021-11-21T05:07:26Z,5300000,,,0,,F. Korkmaz STEAL (1 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M36.00S,2021-11-21T05:07:31.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,94.1688567674113,58.08823529411765,1610612755,97,92,2021-11-21T05:08:01Z,5310000,40.0,2.0,1,right,T. Maxey running pullup Jump Shot (17 PTS) (F. Korkmaz 1 AST),"[1630178, 1627788]",1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,4.05,Made,17.0,,,,,,,,,,,,,F. Korkmaz,1627788.0,1.0,,,
541,PT06M36.00S,2021-11-21T05:07:33.6Z,4,REGULAR,foul,personal,['1freethrow'],203468,,,1610612755,97,92,2021-11-21T05:09:38Z,5320000,,,0,,C. McCollum shooting personal FOUL (2 PF) (Maxey 1 FT),"[203468, 1630178]",1610612757.0,POR,shooting,,,McCollum,C. McCollum,,,,,,,,,,,,,,202035.0,2.0,0.0,Maxey,1630178.0,,,,,,,
543,PT06M36.00S,2021-11-21T05:07:47.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,97,92,2021-11-21T05:09:38Z,5340000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M36.00S,2021-11-21T05:08:36.9Z,4,REGULAR,substitution,out,[],1629642,,,1610612755,97,92,2021-11-21T05:09:38Z,5350000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M36.00S,2021-11-21T05:08:36.9Z,4,REGULAR,substitution,out,[],1626204,,,1610612755,97,92,2021-11-21T05:09:38Z,5360000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M36.00S,2021-11-21T05:08:36.9Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,97,92,2021-11-21T05:09:38Z,5370000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
