actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
357,PT10M51.00S,2022-03-31T03:26:24.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,10.85742444152431,50.245098039215684,1610612740,56,56,2022-03-31T03:26:36Z,3550000,-1.0,50.0,1,left,J. Valanciunas putback Layup (7 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,,7.0,4.96,,,,,,,,,,,,
359,PT10M34.00S,2022-03-31T03:26:39.9Z,3,REGULAR,turnover,bad pass,[],1630553,,,1610612757,56,56,2022-03-31T03:26:50Z,3570000,,,0,,K. Johnson bad pass TURNOVER (1 TO),"[1630553, 202685]",1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,1.0,Valanciunas,202685.0,,,
360,PT10M34.00S,2022-03-31T03:26:39.9Z,3,REGULAR,steal,,[],202685,,,1610612740,56,56,2022-03-31T03:26:43Z,3580000,,,0,,J. Valanciunas STEAL (2 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT10M29.00S,2022-03-31T03:26:45.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202685,8.229303547963205,48.529411764705884,1610612740,56,58,2022-03-31T03:26:57Z,3590000,7.0,25.0,1,left,J. Valanciunas running alley-oop DUNK (9 PTS) (H. Jones 4 AST),"[202685, 1630529]",1610612740.0,NOP,running alley-oop,,,Valanciunas,J. Valanciunas,,,,,,,,,,Made,,9.0,2.6,H. Jones,1630529.0,4.0,,,,,,,,,
363,PT10M10.00S,2022-03-31T03:27:04.9Z,3,REGULAR,turnover,lost ball,[],1630314,,,1610612757,56,58,2022-03-31T03:27:43Z,3610000,,,0,,B. Williams lost ball TURNOVER (4 TO),"[1630314, 202685]",1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,4.0,Valanciunas,202685.0,,,
364,PT10M10.00S,2022-03-31T03:27:04.9Z,3,REGULAR,steal,,[],202685,,,1610612740,56,58,2022-03-31T03:27:06Z,3620000,,,0,,J. Valanciunas STEAL (3 STL),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT10M02.00S,2022-03-31T03:27:12.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202685,32.276609724047304,47.549019607843135,1610612740,56,58,2022-03-31T03:27:20Z,3630000,12.0,251.0,1,left,MISS J. Valanciunas 25' 3PT,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,Missed,,,25.12,,,,,,,,,,,,
366,PT09M58.00S,2022-03-31T03:27:16.8Z,3,REGULAR,rebound,offensive,[],1629637,,,1610612740,56,58,2022-03-31T03:27:16Z,3640000,,,0,,J. Hayes REBOUND (Off:2 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,365.0,,,,,,3.0,1.0,2.0,,,,,,
367,PT09M50.00S,2022-03-31T03:27:23.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630529,10.988830486202366,10.294117647058822,1610612740,56,58,2022-03-31T03:27:27Z,3650000,199.0,51.0,1,left,MISS H. Jones 20' Jump Shot,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,Missed,,,20.49,,,,,,,,,,,,
368,PT09M48.00S,2022-03-31T03:27:25.8Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612757,56,58,2022-03-31T03:27:27Z,3660000,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,367.0,,,,,,1.0,1.0,0.0,,,,,,
369,PT09M36.00S,2022-03-31T03:27:38.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,84.97043363994744,49.754901960784316,1610612757,58,58,2022-03-31T03:33:15Z,3670000,-1.0,89.0,1,right,D. Eubanks 8' floating Jump Shot (10 PTS) (K. Johnson 1 AST),"[1629234, 1630553]",1610612757.0,POR,floating,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,10.0,8.88,K. Johnson,1630553.0,1.0,,,,,,,,,
371,PT09M25.00S,2022-03-31T03:27:52.0Z,3,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612740,58,58,2022-03-31T03:27:59Z,3690000,,,0,,K. Johnson shooting personal FOUL (2 PF) (McCollum 2 FT),"[1630553, 203468]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,202026.0,2.0,0.0,McCollum,203468.0,,,,,,,,,,,,,,,,
373,PT09M25.00S,2022-03-31T03:28:17.9Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612740,58,58,2022-03-31T03:28:38Z,3710000,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,
374,PT09M25.00S,2022-03-31T03:28:17.9Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,58,58,2022-03-31T03:28:38Z,3720000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,373.0,,,,,,,,,,,,,,
375,PT09M25.00S,2022-03-31T03:28:17.9Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612740,58,58,2022-03-31T03:28:38Z,3730000,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,Missed,,,,,,,,,,,,,,,
376,PT09M21.00S,2022-03-31T03:28:21.9Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,58,58,2022-03-31T03:28:38Z,3740000,,,0,,J. Valanciunas REBOUND (Off:3 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,375.0,,,,,,6.0,3.0,3.0,,,,,,
377,PT09M20.00S,2022-03-31T03:28:36.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,9.543363994743759,50.49019607843137,1610612740,58,58,2022-03-31T03:28:42Z,3750000,-2.0,37.0,1,left,MISS J. Valanciunas putback Layup - blocked,"[202685, 1629234]",1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,,,,,,Missed,,,3.73,,,,,,,,,,Eubanks,1629234.0,
378,PT09M20.00S,2022-03-31T03:28:36.1Z,3,REGULAR,block,,[],1629234,,,1610612740,58,58,2022-03-31T03:28:38Z,3760000,,,0,,D. Eubanks BLOCK (1 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT09M17.00S,2022-03-31T03:28:39.1Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,58,58,2022-03-31T03:28:42Z,3770000,,,0,,J. Valanciunas REBOUND (Off:4 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,377.0,,,,,,7.0,3.0,4.0,,,,,,
380,PT09M15.00S,2022-03-31T03:28:41.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629637,9.280551905387648,72.30392156862744,1610612740,58,60,2022-03-31T03:28:51Z,3780000,-112.0,35.0,1,left,J. Hayes 11' floating Jump Shot (12 PTS) (J. Valanciunas 2 AST),"[1629637, 202685]",1610612740.0,NOP,floating,,,Hayes,J. Hayes,,,,,,,,,,Made,,12.0,11.68,J. Valanciunas,202685.0,2.0,,,,,,,,,
382,PT08M58.00S,2022-03-31T03:28:57.9Z,3,REGULAR,2pt,Jump Shot,[],1629234,90.22667542706965,24.509803921568626,1610612757,60,60,2022-03-31T03:29:02Z,3800000,-127.0,39.0,1,right,D. Eubanks 13' Jump Shot (12 PTS) (K. Johnson 2 AST),"[1629234, 1630553]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,12.0,13.34,K. Johnson,1630553.0,2.0,,,,,,,,,
384,PT08M47.00S,2022-03-31T03:29:11.1Z,3,REGULAR,foul,personal,[],1629234,,,1610612740,60,60,2022-03-31T03:29:25Z,3820000,,,0,,D. Eubanks personal FOUL (2 PF),"[1629234, 202685]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,202026.0,2.0,0.0,Valanciunas,202685.0,,,,,,,,,,,,,,,,
386,PT08M36.00S,2022-03-31T03:29:49.2Z,3,REGULAR,foul,offensive,[],202685,,,1610612740,60,60,2022-03-31T03:29:57Z,3840000,,,0,,J. Valanciunas charge offensive FOUL (3 PF),"[202685, 1629234]",1610612740.0,NOP,charge,,,Valanciunas,J. Valanciunas,,,,,1628954.0,3.0,0.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,
388,PT08M36.00S,2022-03-31T03:29:49.2Z,3,REGULAR,turnover,offensive foul,[],202685,,,1610612740,60,60,2022-03-31T03:29:49Z,3860000,,,0,,J. Valanciunas offensive foul TURNOVER (3 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,1628954.0,,,,,,,,,,,,,,,3.0,,,,,
389,PT08M19.00S,2022-03-31T03:30:24.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1629234,86.67871222076215,57.107843137254896,1610612757,62,60,2022-03-31T03:30:35Z,3870000,36.0,73.0,1,right,D. Eubanks 8' Hook (14 PTS) (B. Williams 6 AST),"[1629234, 1630314]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,Made,,14.0,8.09,B. Williams,1630314.0,6.0,,,,,,,,,
391,PT08M11.00S,2022-03-31T03:30:35.2Z,3,REGULAR,foul,personal,['2freethrow'],1630553,,,1610612740,62,60,2022-03-31T03:31:00Z,3890000,,,0,,K. Johnson shooting personal FOUL (3 PF) (Ingram 2 FT),"[1630553, 1627742]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,1628954.0,3.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
394,PT08M11.00S,2022-03-31T03:31:22.9Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,62,61,2022-03-31T03:31:22Z,3910000,,,0,,B. Ingram Free Throw 1 of 2 (7 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,7.0,,,,,,,,,,,,,
395,PT08M11.00S,2022-03-31T03:31:33.8Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612740,62,61,2022-03-31T03:31:33Z,3920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M11.00S,2022-03-31T03:32:35.5Z,3,REGULAR,stoppage,blood rule,[],0,,,1610612740,62,61,2022-03-31T03:32:35Z,3930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M11.00S,2022-03-31T03:33:17.7Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,62,62,2022-03-31T03:33:17Z,3940000,,,0,,B. Ingram Free Throw 2 of 2 (8 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
398,PT07M59.00S,2022-03-31T03:33:31.1Z,3,REGULAR,3pt,Jump Shot,[],1629604,92.85479632063075,94.85294117647058,1610612757,65,62,2022-03-31T03:33:37Z,3950000,224.0,15.0,1,right,C. Elleby 3PT  (9 PTS) (B. Williams 7 AST),"[1629604, 1630314]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,Made,,9.0,22.48,B. Williams,1630314.0,7.0,,,,,,,,,
400,PT07M37.00S,2022-03-31T03:33:53.8Z,3,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612740,65,62,2022-03-31T03:34:10Z,3970000,,,0,,D. Eubanks shooting personal FOUL (3 PF) (Hayes 2 FT),"[1629234, 1629637]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,1628954.0,3.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,,
402,PT07M37.00S,2022-03-31T03:34:29.6Z,3,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,65,63,2022-03-31T03:34:29Z,3990000,,,0,,J. Hayes Free Throw 1 of 2 (13 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
403,PT07M37.00S,2022-03-31T03:34:45.2Z,3,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,65,64,2022-03-31T03:34:45Z,4000000,,,0,,J. Hayes Free Throw 2 of 2 (14 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Made,,14.0,,,,,,,,,,,,,
404,PT07M29.00S,2022-03-31T03:35:01.0Z,3,REGULAR,turnover,8-second-violation,['team'],0,,,1610612757,65,64,2022-03-31T03:35:09Z,4010000,,,0,,POR 8-second-violation Team TURNOVER,[],1610612757.0,POR,,,,,,,,,,1179.0,,,,,,,,,,,,,,,,,,,,
405,PT07M16.00S,2022-03-31T03:35:28.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627742,8.492115637319317,47.794117647058826,1610612740,65,66,2022-03-31T03:35:51Z,4020000,11.0,27.0,1,left,B. Ingram driving Layup (10 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,,,,,,Made,,10.0,2.94,,,,,,,,,,,,
406,PT07M16.00S,2022-03-31T03:35:31.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630553,,,1610612740,65,66,2022-03-31T03:35:37Z,4030000,,,0,,K. Johnson shooting personal FOUL (4 PF) (Ingram 1 FT),"[1630553, 1627742]",1610612757.0,POR,shooting,,,Johnson,K. Johnson,,,,,202026.0,4.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
408,PT07M16.00S,2022-03-31T03:35:53.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627742,,,1610612740,65,67,2022-03-31T03:35:53Z,4050000,,,0,,B. Ingram Free Throw 1 of 1 (11 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
409,PT07M00.00S,2022-03-31T03:36:11.9Z,3,REGULAR,turnover,bad pass,[],1630314,,,1610612757,65,67,2022-03-31T03:36:15Z,4060000,,,0,,B. Williams bad pass TURNOVER (5 TO),"[1630314, 1630529]",1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,5.0,Jones,1630529.0,,,
410,PT07M00.00S,2022-03-31T03:36:11.9Z,3,REGULAR,steal,,[],1630529,,,1610612740,65,67,2022-03-31T03:36:13Z,4070000,,,0,,H. Jones STEAL (3 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M53.00S,2022-03-31T03:36:18.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,13.87976346911958,94.6078431372549,1610612740,65,67,2022-03-31T03:36:25Z,4080000,-223.0,78.0,1,left,MISS B. Ingram 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Missed,,,23.62,,,,,,,,,,,,
412,PT06M52.00S,2022-03-31T03:36:19.7Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612757,65,67,2022-03-31T03:36:25Z,4090000,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,411.0,,,,,,2.0,2.0,0.0,,,,,,
441,PT06M42.00S,2022-03-31T03:36:30.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629604,91.90210249671485,45.833333333333336,1610612757,65,67,2022-03-31T03:43:59Z,4105000,-21.0,24.0,1,right,MISS C. Elleby driving Layup - blocked,"[1629604, 1629637]",1610612757.0,POR,driving,,,Elleby,C. Elleby,,,,,,,,,,Missed,,,3.15,,,,,,,,,,Hayes,1629637.0,
442,PT06M42.00S,2022-03-31T03:36:30.5Z,3,REGULAR,block,,[],1629637,,,1610612757,65,67,2022-03-31T03:43:59Z,4112500,,,0,,J. Hayes BLOCK (1 BLK),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT06M41.00S,2022-03-31T03:36:31.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,65,67,2022-03-31T03:43:59Z,4116250,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,
415,PT06M41.00S,2022-03-31T03:36:42.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,65,67,2022-03-31T03:36:42Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M41.00S,2022-03-31T03:36:45.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,65,67,2022-03-31T03:36:45Z,4130000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M41.00S,2022-03-31T03:36:47.3Z,3,REGULAR,substitution,out,[],1630553,,,1610612757,65,67,2022-03-31T03:39:32Z,4140000,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M41.00S,2022-03-31T03:36:47.3Z,3,REGULAR,substitution,out,[],1630535,,,1610612757,65,67,2022-03-31T03:39:32Z,4150000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M41.00S,2022-03-31T03:36:47.3Z,3,REGULAR,substitution,in,[],203463,,,1610612757,65,67,2022-03-31T03:39:32Z,4160000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M41.00S,2022-03-31T03:36:47.3Z,3,REGULAR,substitution,in,[],1629833,,,1610612757,65,67,2022-03-31T03:39:32Z,4170000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M39.00S,2022-03-31T03:39:40.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203463,87.72996057818659,3.1862745098039214,1610612757,65,67,2022-03-31T03:43:59Z,4180000,-234.0,63.0,1,right,MISS B. McLemore 24' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,24.24,,,,,,,,,,,,
422,PT06M36.00S,2022-03-31T03:39:43.3Z,3,REGULAR,rebound,offensive,[],1629604,,,1610612757,65,67,2022-03-31T03:39:46Z,4190000,,,0,,C. Elleby REBOUND (Off:2 Def:3),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,421.0,,,,,,5.0,3.0,2.0,,,,,,
423,PT06M31.00S,2022-03-31T03:39:47.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630314,68.28186596583443,59.31372549019608,1610612757,65,67,2022-03-31T03:39:51Z,4200000,47.0,246.0,1,right,MISS B. Williams 25' 3PT,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,Missed,,,25.01,,,,,,,,,,,,
424,PT06M29.00S,2022-03-31T03:39:49.7Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,65,67,2022-03-31T03:39:51Z,4210000,,,0,,J. Valanciunas REBOUND (Off:4 Def:4),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,423.0,,,,,,8.0,4.0,4.0,,,,,,
425,PT06M22.00S,2022-03-31T03:39:58.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630314,,,1610612740,65,67,2022-03-31T03:40:11Z,4220000,,,0,,B. Williams shooting personal FOUL (2 PF) (Ingram 2 FT),"[1630314, 1627742]",1610612757.0,POR,shooting,,,Williams,B. Williams,,,,,1628954.0,2.0,0.0,Ingram,1627742.0,,,,,,,,,,,,,,,,
427,PT06M22.00S,2022-03-31T03:40:34.0Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,65,68,2022-03-31T03:40:34Z,4240000,,,0,,B. Ingram Free Throw 1 of 2 (12 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
428,PT06M22.00S,2022-03-31T03:40:58.9Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,65,69,2022-03-31T03:40:58Z,4250000,,,0,,B. Ingram Free Throw 2 of 2 (13 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
429,PT06M06.00S,2022-03-31T03:41:17.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,92.46057818659659,51.225490196078425,1610612757,67,69,2022-03-31T03:41:27Z,4260000,6.0,18.0,1,right,B. Williams driving Layup (8 PTS),[1630314],1610612757.0,POR,driving,,,Williams,B. Williams,,,,,,,,,,Made,,8.0,1.94,,,,,,,,,,,,
430,PT05M54.00S,2022-03-31T03:41:27.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.5722733245729295,45.83333333333333,1610612740,67,69,2022-03-31T03:41:32Z,4270000,21.0,19.0,1,left,MISS H. Jones driving Layup,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,,,,,,Missed,,,2.8,,,,,,,,,,,,
431,PT05M53.00S,2022-03-31T03:41:28.6Z,3,REGULAR,rebound,defensive,[],1629234,,,1610612757,67,69,2022-03-31T03:41:32Z,4280000,,,0,,D. Eubanks REBOUND (Off:1 Def:5),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,430.0,,,,,,6.0,5.0,1.0,,,,,,
432,PT05M46.00S,2022-03-31T03:41:36.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,93.11760840998686,51.9607843137255,1610612757,69,69,2022-03-31T03:41:39Z,4290000,10.0,12.0,1,right,B. Williams driving Layup (10 PTS) (C. Elleby 2 AST),"[1630314, 1629604]",1610612757.0,POR,driving,,,Williams,B. Williams,,,,,,,,,,Made,,10.0,1.56,C. Elleby,1629604.0,2.0,,,,,,,,,
434,PT05M23.00S,2022-03-31T03:41:58.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,7.703679369250986,50.98039215686274,1610612740,69,71,2022-03-31T03:42:02Z,4310000,-5.0,20.0,1,left,J. Hayes DUNK (16 PTS) (B. Ingram 3 AST),"[1629637, 1627742]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,Made,,16.0,2.05,B. Ingram,1627742.0,3.0,,,,,,,,,
436,PT04M57.00S,2022-03-31T03:42:25.3Z,3,REGULAR,3pt,Jump Shot,[],1629604,82.21090670170827,93.62745098039215,1610612757,69,71,2022-03-31T03:42:30Z,4330000,218.0,115.0,1,right,MISS C. Elleby 24' 3PT,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,Missed,,,24.64,,,,,,,,,,,,
437,PT04M52.00S,2022-03-31T03:42:30.3Z,3,REGULAR,rebound,offensive,[],1629234,,,1610612757,69,71,2022-03-31T03:42:30Z,4340000,,,0,,D. Eubanks REBOUND (Off:2 Def:5),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,436.0,,,,,,7.0,5.0,2.0,,,,,,
438,PT04M47.00S,2022-03-31T03:42:35.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629833,81.02825229960578,6.862745098039216,1610612757,72,71,2022-03-31T03:42:45Z,4350000,-216.0,126.0,1,right,K. Blevins 24' 3PT  (6 PTS) (B. Williams 8 AST),"[1629833, 1630314]",1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,Made,,6.0,24.97,B. Williams,1630314.0,8.0,,,,,,,,,
440,PT04M45.00S,2022-03-31T03:42:42.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,72,71,2022-03-31T03:42:42Z,4370000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M45.00S,2022-03-31T03:45:13.6Z,3,REGULAR,substitution,out,[],1629604,,,1610612740,72,71,2022-03-31T03:45:34Z,4380000,,,0,,SUB out: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M45.00S,2022-03-31T03:45:13.6Z,3,REGULAR,substitution,out,[],1629637,,,1610612740,72,71,2022-03-31T03:45:34Z,4390000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT04M45.00S,2022-03-31T03:45:13.6Z,3,REGULAR,substitution,out,[],1627742,,,1610612740,72,71,2022-03-31T03:45:34Z,4400000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M45.00S,2022-03-31T03:45:13.6Z,3,REGULAR,substitution,out,[],202685,,,1610612740,72,71,2022-03-31T03:45:34Z,4410000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M45.00S,2022-03-31T03:45:13.6Z,3,REGULAR,substitution,in,[],1629712,,,1610612740,72,71,2022-03-31T03:45:34Z,4420000,,,0,,SUB in: D. Louzada,[1629712],1610612757.0,POR,,,,Louzada,D. Louzada,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M45.00S,2022-03-31T03:45:13.6Z,3,REGULAR,substitution,in,[],1630230,,,1610612740,72,71,2022-03-31T03:45:34Z,4430000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M45.00S,2022-03-31T03:45:13.6Z,3,REGULAR,substitution,in,[],1628984,,,1610612740,72,71,2022-03-31T03:45:34Z,4440000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M45.00S,2022-03-31T03:45:13.6Z,3,REGULAR,substitution,in,[],1626204,,,1610612740,72,71,2022-03-31T03:45:34Z,4450000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
