actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
182,PT09M33.00S,2022-02-10T03:42:33.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630570,86.94152431011827,51.71568627450981,1610612757,27,27,2022-02-10T03:42:38Z,1810000,9.0,70.0,1,right,T. Watford 7' turnaround Hook (4 PTS) (D. Smith Jr. 2 AST),"[1630570, 1628372]",1610612757.0,POR,turnaround,,,Watford,T. Watford,,,,,7.07,Made,,,,,4.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,,
184,PT09M11.00S,2022-02-10T03:42:55.1Z,2,REGULAR,3pt,Jump Shot,[],1630559,8.360709592641262,95.34313725490196,1610612747,27,30,2022-02-10T03:42:59Z,1830000,-227.0,26.0,1,left,A. Reaves 3PT  (3 PTS) (W. Ellington 1 AST),"[1630559, 201961]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,22.82,Made,,,,,3.0,W. Ellington,201961.0,1.0,,,,,,,,,,,
186,PT08M49.00S,2022-02-10T03:43:18.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629604,90.22667542706965,45.09803921568628,1610612757,27,30,2022-02-10T03:43:24Z,1850000,-25.0,39.0,1,right,MISS C. Elleby driving floating Shot,[1629604],1610612757.0,POR,driving floating,,,Elleby,C. Elleby,,,,,4.64,Missed,,,,,,,,,,,,,,,,,,,
187,PT08M45.00S,2022-02-10T03:43:20.5Z,2,REGULAR,rebound,defensive,[],1626169,,,1610612747,27,30,2022-02-10T03:43:20Z,1860000,,,0,,S. Johnson REBOUND (Off:0 Def:2),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
188,PT08M42.00S,2022-02-10T03:43:27.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,27,30,2022-02-10T03:43:27Z,1870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M42.00S,2022-02-10T03:43:28.0Z,2,REGULAR,substitution,out,[],1629833,,,1610612747,27,30,2022-02-10T03:43:35Z,1880000,,,0,,SUB out: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M42.00S,2022-02-10T03:43:28.0Z,2,REGULAR,substitution,out,[],1629659,,,1610612747,27,30,2022-02-10T03:43:35Z,1890000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M42.00S,2022-02-10T03:43:28.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612747,27,30,2022-02-10T03:43:35Z,1900000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M42.00S,2022-02-10T03:43:28.0Z,2,REGULAR,substitution,in,[],202340,,,1610612747,27,30,2022-02-10T03:43:35Z,1910000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M35.00S,2022-02-10T03:43:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630559,5.601182654402102,51.71568627450981,1610612747,27,32,2022-02-10T03:43:56Z,1920000,-9.0,0.0,1,left,A. Reaves cutting Layup (5 PTS) (L. James 4 AST),"[1630559, 2544]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,0.86,Made,,,,,5.0,L. James,2544.0,4.0,,,,,,,,,,,
195,PT08M13.00S,2022-02-10T03:44:15.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630535,95.22010512483574,51.470588235294116,1610612757,29,32,2022-02-10T03:44:23Z,1940000,7.0,-8.0,1,right,G. Brown III alley-oop DUNK (2 PTS) (D. Smith Jr. 3 AST),"[1630535, 1628372]",1610612757.0,POR,alley-oop,,,Brown III,G. Brown III,,,,,1.06,Made,,,,,2.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,,,
197,PT08M01.00S,2022-02-10T03:44:26.8Z,2,REGULAR,turnover,lost ball,[],2544,,,1610612747,29,32,2022-02-10T03:44:31Z,1960000,,,0,,L. James lost ball TURNOVER (2 TO),"[2544, 1628372]",1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,2.0,Smith Jr.,1628372.0,,,,,,,
198,PT08M01.00S,2022-02-10T03:44:26.8Z,2,REGULAR,steal,,[],1628372,,,1610612757,29,32,2022-02-10T03:44:28Z,1970000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M57.00S,2022-02-10T03:44:31.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629014,94.03745072273325,45.83333333333333,1610612757,29,32,2022-02-10T03:44:34Z,1980000,-21.0,4.0,1,right,MISS A. Simons running Layup - blocked,"[1629014, 1626169]",1610612757.0,POR,running,,,Simons,A. Simons,,,,,2.11,Missed,,,,,,,,,,,,,,,,,,Johnson,1626169.0
200,PT07M57.00S,2022-02-10T03:44:31.1Z,2,REGULAR,block,,[],1626169,,,1610612757,29,32,2022-02-10T03:44:33Z,1990000,,,0,,S. Johnson BLOCK (1 BLK),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M54.00S,2022-02-10T03:44:34.1Z,2,REGULAR,rebound,defensive,[],202340,,,1610612747,29,32,2022-02-10T03:44:34Z,2000000,,,0,,A. Bradley REBOUND (Off:0 Def:1),[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
202,PT07M50.00S,2022-02-10T03:44:37.6Z,2,REGULAR,turnover,bad pass,[],202340,,,1610612747,29,32,2022-02-10T03:45:35Z,2010000,,,0,,A. Bradley bad pass TURNOVER (1 TO),"[202340, 1630570]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,1.0,Watford,1630570.0,,,,,,,
203,PT07M50.00S,2022-02-10T03:44:37.6Z,2,REGULAR,steal,,[],1630570,,,1610612757,29,32,2022-02-10T03:44:48Z,2020000,,,0,,T. Watford STEAL (1 STL),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M46.00S,2022-02-10T03:44:41.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629014,87.46714848883047,95.34313725490196,1610612757,29,32,2022-02-10T03:44:46Z,2030000,227.0,65.0,1,right,MISS A. Simons running pullup 3PT,[1629014],1610612757.0,POR,running pullup,,,Simons,A. Simons,,,,,23.59,Missed,,,,,,,,,,,,,,,,,,,
205,PT07M44.00S,2022-02-10T03:44:43.7Z,2,REGULAR,rebound,defensive,[],1626169,,,1610612747,29,32,2022-02-10T03:44:46Z,2040000,,,0,,S. Johnson REBOUND (Off:0 Def:3),[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,204.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
206,PT07M36.00S,2022-02-10T03:44:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.1268068331143235,52.450980392156865,1610612747,29,34,2022-02-10T03:45:08Z,2050000,-12.0,5.0,1,left,L. James driving Layup (10 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,1.33,Made,,,,,10.0,,,,,,,,,,,,,,
208,PT07M36.00S,2022-02-10T03:45:01.3Z,2,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612747,29,34,2022-02-10T03:45:11Z,2070000,,,0,,D. Smith Jr. shooting personal FOUL (1 PF) (James 1 FT),"[1628372, 2544]",1610612757.0,POR,shooting,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,202035.0,,,,1.0,0.0,James,2544.0,,,
210,PT07M36.00S,2022-02-10T03:45:15.6Z,2,REGULAR,substitution,out,[],1630535,,,1610612747,29,34,2022-02-10T03:45:33Z,2090000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M36.00S,2022-02-10T03:45:15.6Z,2,REGULAR,substitution,out,[],1630559,,,1610612747,29,34,2022-02-10T03:45:33Z,2100000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M36.00S,2022-02-10T03:45:15.6Z,2,REGULAR,substitution,in,[],203994,,,1610612747,29,34,2022-02-10T03:45:33Z,2110000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M36.00S,2022-02-10T03:45:15.6Z,2,REGULAR,substitution,in,[],203076,,,1610612747,29,34,2022-02-10T03:45:33Z,2120000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M36.00S,2022-02-10T03:45:53.5Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,29,35,2022-02-10T03:45:53Z,2130000,,,0,,L. James Free Throw 1 of 1 (11 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
215,PT07M24.00S,2022-02-10T03:46:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,93.77463863337714,52.20588235294118,1610612757,29,35,2022-02-10T03:46:11Z,2140000,11.0,6.0,1,right,MISS T. Watford driving Layup,[1630570],1610612757.0,POR,driving,,,Watford,T. Watford,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,,
216,PT07M23.00S,2022-02-10T03:46:09.8Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,29,35,2022-02-10T03:46:11Z,2150000,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,215.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
217,PT07M23.00S,2022-02-10T03:46:10.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,94.40999984741211,50.0,1610612757,31,35,2022-02-10T03:46:10Z,2160000,0.0,0.0,1,right,J. Nurkic tip Layup (8 PTS),[203994],1610612757.0,POR,tip,,,Nurkic,J. Nurkic,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,,
218,PT07M05.00S,2022-02-10T03:46:29.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,8.754927726675426,63.23529411764706,1610612747,31,35,2022-02-10T03:46:39Z,2170000,-66.0,30.0,1,left,MISS S. Johnson 7' pullup Shot,[1626169],1610612747.0,LAL,pullup,,,Johnson,S. Johnson,,,,,7.26,Missed,,,,,,,,,,,,,,,,,,,
219,PT07M03.00S,2022-02-10T03:46:31.5Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,31,35,2022-02-10T03:46:34Z,2180000,,,0,,J. Nurkic REBOUND (Off:1 Def:2),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,218.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
220,PT06M40.00S,2022-02-10T03:46:54.3Z,2,REGULAR,2pt,Jump Shot,[],1629604,92.72339027595268,77.94117647058823,1610612757,31,35,2022-02-10T03:46:59Z,2190000,140.0,16.0,1,right,MISS C. Elleby 14' fadeaway Shot,[1629604],1610612757.0,POR,fadeaway,,,Elleby,C. Elleby,,,,,14.06,Missed,,,,,,,,,,,,,,,,,,,
221,PT06M37.00S,2022-02-10T03:46:56.5Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,31,35,2022-02-10T03:46:56Z,2200000,,,0,,A. Davis REBOUND (Off:0 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,220.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
222,PT06M31.00S,2022-02-10T03:47:09.3Z,2,REGULAR,foul,personal,[],203994,,,1610612747,31,35,2022-02-10T03:47:29Z,2210000,,,0,,J. Nurkic personal FOUL (2 PF),"[203994, 203076]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,201638.0,,,,2.0,0.0,Davis,203076.0,,,
224,PT06M31.00S,2022-02-10T03:47:15.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,31,35,2022-02-10T03:47:15Z,2230000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M31.00S,2022-02-10T03:48:40.7Z,2,REGULAR,substitution,out,[],1628372,,,1610612747,31,35,2022-02-10T03:50:14Z,2250000,,,0,,SUB out: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M31.00S,2022-02-10T03:48:40.7Z,2,REGULAR,substitution,out,[],2544,,,1610612747,31,35,2022-02-10T03:50:14Z,2260000,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M31.00S,2022-02-10T03:48:40.7Z,2,REGULAR,substitution,out,[],1626169,,,1610612747,31,35,2022-02-10T03:50:14Z,2270000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M31.00S,2022-02-10T03:48:40.7Z,2,REGULAR,substitution,in,[],203463,,,1610612747,31,35,2022-02-10T03:50:14Z,2280000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M31.00S,2022-02-10T03:48:40.7Z,2,REGULAR,substitution,in,[],1629659,,,1610612747,31,35,2022-02-10T03:50:14Z,2290000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M31.00S,2022-02-10T03:48:40.7Z,2,REGULAR,substitution,in,[],2772,,,1610612747,31,35,2022-02-10T03:50:14Z,2300000,,,0,,SUB in: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M31.00S,2022-02-10T03:48:40.7Z,2,REGULAR,substitution,out,[],1630570,,,1610612747,31,35,2022-02-10T03:51:12Z,2305000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M31.00S,2022-02-10T03:48:40.7Z,2,REGULAR,substitution,in,[],1626159,,,1610612747,31,35,2022-02-10T03:51:12Z,2307500,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M18.00S,2022-02-10T03:50:26.0Z,2,REGULAR,3pt,Jump Shot,[],2772,7.835085413929041,4.901960784313726,1610612747,31,38,2022-02-10T03:50:29Z,2310000,225.0,21.0,1,left,T. Ariza 3PT  (6 PTS) (A. Bradley 1 AST),"[2772, 202340]",1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,22.65,Made,,,,,6.0,A. Bradley,202340.0,1.0,,,,,,,,,,,
234,PT05M55.00S,2022-02-10T03:50:49.0Z,2,REGULAR,3pt,Jump Shot,[],203463,91.93495400788436,4.411764705882353,1610612757,31,38,2022-02-10T03:50:55Z,2330000,-228.0,23.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,22.91,Missed,,,,,,,,,,,,,,,,,,,
235,PT05M51.00S,2022-02-10T03:50:53.0Z,2,REGULAR,rebound,offensive,[],1626159,,,1610612757,31,38,2022-02-10T03:50:55Z,2340000,,,0,,J. Winslow REBOUND (Off:2 Def:4),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,234.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
236,PT05M46.00S,2022-02-10T03:50:57.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],203994,71.43561103810775,53.67647058823529,1610612757,31,38,2022-02-10T03:51:02Z,2350000,18.0,216.0,1,right,MISS J. Nurkic 21' Jump Shot,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,21.68,Missed,,,,,,,,,,,,,,,,,,,
237,PT05M43.00S,2022-02-10T03:51:00.8Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,31,38,2022-02-10T03:51:02Z,2360000,,,0,,A. Davis REBOUND (Off:0 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,236.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
240,PT05M26.00S,2022-02-10T03:51:18.7Z,2,REGULAR,3pt,Jump Shot,[],201961,31.488173455978973,78.18627450980392,1610612747,31,38,2022-02-10T03:51:22Z,2370000,-141.0,243.0,1,left,MISS W. Ellington 28' 3PT,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,28.13,Missed,,,,,,,,,,,,,,,,,,,
241,PT05M22.00S,2022-02-10T03:51:22.7Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,31,38,2022-02-10T03:51:22Z,2380000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,240.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
242,PT05M14.00S,2022-02-10T03:51:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,92.72339027595268,46.81372549019608,1610612757,33,38,2022-02-10T03:51:33Z,2390000,-16.0,16.0,1,right,A. Simons driving finger roll Layup (4 PTS),[1629014],1610612757.0,POR,driving finger roll,,,Simons,A. Simons,,,,,2.25,Made,,,,,4.0,,,,,,,,,,,,,,
243,PT04M56.00S,2022-02-10T03:51:48.1Z,2,REGULAR,turnover,bad pass,[],202340,,,1610612747,33,38,2022-02-10T03:51:52Z,2400000,,,0,,A. Bradley bad pass TURNOVER (2 TO),"[202340, 203463]",1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,2.0,McLemore,203463.0,,,,,,,
244,PT04M56.00S,2022-02-10T03:51:48.1Z,2,REGULAR,steal,,[],203463,,,1610612757,33,38,2022-02-10T03:51:49Z,2410000,,,0,,B. McLemore STEAL (3 STL),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M51.00S,2022-02-10T03:51:53.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629604,94.95729303547962,45.83333333333333,1610612757,35,38,2022-02-10T03:51:58Z,2420000,-21.0,-5.0,1,right,C. Elleby running Layup (4 PTS),[1629604],1610612757.0,POR,running,,,Elleby,C. Elleby,,,,,2.14,Made,,,,,4.0,,,,,,,,,,,,,,
246,PT04M27.00S,2022-02-10T03:52:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.258212877792378,50.98039215686274,1610612747,35,40,2022-02-10T03:52:19Z,2430000,-5.0,6.0,1,left,T. Horton-Tucker driving Layup (5 PTS),[1629659],1610612747.0,LAL,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,0.8,Made,,,,,5.0,,,,,,,,,,,,,,
247,PT04M07.00S,2022-02-10T03:52:37.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203994,89.43823915900131,38.48039215686275,1610612757,37,40,2022-02-10T03:52:40Z,2440000,-58.0,47.0,1,right,J. Nurkic 7' turnaround Hook (10 PTS),[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,7.42,Made,,,,,10.0,,,,,,,,,,,,,,
248,PT03M50.00S,2022-02-10T03:52:53.5Z,2,REGULAR,3pt,Jump Shot,[],1629659,30.17411300919842,75.98039215686273,1610612747,37,43,2022-02-10T03:53:00Z,2450000,-130.0,231.0,1,left,T. Horton-Tucker 26' 3PT step back (8 PTS),[1629659],1610612747.0,LAL,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,26.51,Made,,,,,8.0,,,,,,,,,,,,,,
249,PT03M29.00S,2022-02-10T03:53:14.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629604,89.83245729303549,47.549019607843135,1610612757,39,43,2022-02-10T03:53:20Z,2460000,-12.0,43.0,1,right,C. Elleby turnaround fadeaway Jump Shot (6 PTS) (J. Nurkic 1 AST),"[1629604, 203994]",1610612757.0,POR,turnaround fadeaway,,,Elleby,C. Elleby,,,,,4.48,Made,,,,,6.0,J. Nurkic,203994.0,1.0,,,,,,,,,,,
251,PT03M13.00S,2022-02-10T03:53:31.1Z,2,REGULAR,3pt,Jump Shot,[],1629659,6.783837056504599,96.81372549019608,1610612747,39,46,2022-02-10T03:53:35Z,2480000,-234.0,11.0,1,left,T. Horton-Tucker 3PT  (11 PTS) (A. Davis 1 AST),"[1629659, 203076]",1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,23.44,Made,,,,,11.0,A. Davis,203076.0,1.0,,,,,,,,,,,
253,PT02M52.00S,2022-02-10T03:53:51.3Z,2,REGULAR,turnover,bad pass,[],203994,,,1610612757,39,46,2022-02-10T03:53:55Z,2500000,,,0,,J. Nurkic bad pass TURNOVER (1 TO),"[203994, 201961]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,1.0,Ellington,201961.0,,,,,,,
254,PT02M52.00S,2022-02-10T03:53:51.3Z,2,REGULAR,steal,,[],201961,,,1610612747,39,46,2022-02-10T03:53:52Z,2510000,,,0,,W. Ellington STEAL (1 STL),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT02M47.00S,2022-02-10T03:53:57.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202340,14.931011826544022,4.411764705882353,1610612747,39,46,2022-02-10T03:54:01Z,2520000,228.0,88.0,1,left,MISS A. Bradley 24' running 3PT,[202340],1610612747.0,LAL,running,,,Bradley,A. Bradley,,,,,24.43,Missed,,,,,,,,,,,,,,,,,,,
256,PT02M45.00S,2022-02-10T03:53:59.8Z,2,REGULAR,rebound,offensive,[],201961,,,1610612747,39,46,2022-02-10T03:53:59Z,2530000,,,0,,W. Ellington REBOUND (Off:1 Def:0),[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,255.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
257,PT02M34.00S,2022-02-10T03:54:10.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,5.732588699080158,50.49019607843137,1610612747,39,48,2022-02-10T03:54:13Z,2540000,-2.0,1.0,1,left,A. Davis driving DUNK (5 PTS) (T. Horton-Tucker 2 AST),"[203076, 1629659]",1610612747.0,LAL,driving,,,Davis,A. Davis,,,,,0.29,Made,,,,,5.0,T. Horton-Tucker,1629659.0,2.0,,,,,,,,,,,
259,PT02M15.00S,2022-02-10T03:54:31.1Z,2,REGULAR,foul,personal,['2freethrow'],2772,,,1610612757,39,48,2022-02-10T03:54:47Z,2560000,,,0,,T. Ariza shooting personal FOUL (1 PF) (Nurkic 2 FT),"[2772, 203994]",1610612747.0,LAL,shooting,,,Ariza,T. Ariza,,,,,,,,,,,,,,,201638.0,,,,1.0,0.0,Nurkic,203994.0,,,
261,PT02M15.00S,2022-02-10T03:54:50.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,39,48,2022-02-10T03:54:50Z,2580000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT02M15.00S,2022-02-10T03:57:09.7Z,2,REGULAR,substitution,out,[],201961,,,1610612757,39,48,2022-02-10T03:57:31Z,2590000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M15.00S,2022-02-10T03:57:09.7Z,2,REGULAR,substitution,out,[],1629659,,,1610612757,39,48,2022-02-10T03:57:31Z,2600000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M15.00S,2022-02-10T03:57:09.7Z,2,REGULAR,substitution,in,[],2544,,,1610612757,39,48,2022-02-10T03:57:31Z,2610000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M15.00S,2022-02-10T03:57:09.7Z,2,REGULAR,substitution,in,[],1628370,,,1610612757,39,48,2022-02-10T03:57:31Z,2620000,,,0,,SUB in: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M15.00S,2022-02-10T03:57:49.6Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,40,48,2022-02-10T03:57:49Z,2630000,,,0,,J. Nurkic Free Throw 1 of 2 (11 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
267,PT02M15.00S,2022-02-10T03:58:10.0Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,41,48,2022-02-10T03:58:10Z,2640000,,,0,,J. Nurkic Free Throw 2 of 2 (12 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
268,PT01M54.00S,2022-02-10T03:58:34.5Z,2,REGULAR,turnover,lost ball,[],203076,,,1610612747,41,48,2022-02-10T03:58:37Z,2650000,,,0,,A. Davis lost ball TURNOVER (1 TO),"[203076, 1626159]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,1.0,Winslow,1626159.0,,,,,,,
269,PT01M54.00S,2022-02-10T03:58:34.5Z,2,REGULAR,steal,,[],1626159,,,1610612757,41,48,2022-02-10T03:58:36Z,2660000,,,0,,J. Winslow STEAL (2 STL),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
