actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
277,PT03M08.00S,2021-11-24T03:59:36.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203932,13.748357424441524,55.88235294117647,1610612743,48,49,2021-11-24T03:59:41Z,2720000,-29.0,77.0,1,left,MISS A. Gordon 8' turnaround Hook,[203932],1610612743.0,DEN,turnaround,,,Gordon,A. Gordon,,,,,8.21,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M05.00S,2021-11-24T03:59:39.6Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,48,49,2021-11-24T03:59:41Z,2730000,,,0,,J. Nurkic REBOUND (Off:1 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,277.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
279,PT02M55.00S,2021-11-24T03:59:49.5Z,2,REGULAR,3pt,Jump Shot,[],203081,72.09264126149803,78.18627450980392,1610612757,51,49,2021-11-24T03:59:55Z,2740000,141.0,210.0,1,right,D. Lillard 25' 3PT step back (12 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,25.27,Made,,,,,,,,,12.0,,,,,,,,,,
281,PT02M33.00S,2021-11-24T04:00:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203210,5.206964520367937,50.98039215686274,1610612743,51,49,2021-11-24T04:00:20Z,2750000,-5.0,-4.0,1,left,MISS J. Green reverse Layup - blocked,"[203210, 203496]",1610612743.0,DEN,reverse,,,Green,J. Green,,,,,0.61,Missed,,,,,Covington,203496.0,,,,,,,,,,,,,
282,PT02M33.00S,2021-11-24T04:00:10.8Z,2,REGULAR,block,,[],203496,,,1610612743,51,49,2021-11-24T04:00:13Z,2760000,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M31.00S,2021-11-24T04:00:12.8Z,2,REGULAR,rebound,defensive,[],203468,,,1610612757,51,49,2021-11-24T04:00:20Z,2770000,,,0,,C. McCollum REBOUND (Off:0 Def:2),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,281.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
285,PT02M18.00S,2021-11-24T04:00:28.2Z,2,REGULAR,foul,personal,['2freethrow'],1628420,,,1610612757,51,49,2021-11-24T04:00:40Z,2790000,,,0,,M. Morris shooting personal FOUL (2 PF) (Powell 2 FT),"[1628420, 1626181]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,,,,,,,,,1627961.0,,,,,2.0,0.0,Powell,1626181.0,,,,
287,PT02M18.00S,2021-11-24T04:00:59.7Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,51,49,2021-11-24T04:00:59Z,2810000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
288,PT02M18.00S,2021-11-24T04:00:59.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,51,49,2021-11-24T04:00:59Z,2820000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,287.0,,,,,,,,,,,,,,,,,,
289,PT02M18.00S,2021-11-24T04:01:16.6Z,2,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,52,49,2021-11-24T04:01:16Z,2830000,,,0,,N. Powell Free Throw 2 of 2 (8 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,Made,,,,,,,,,8.0,,,,,,,,,,
290,PT02M04.00S,2021-11-24T04:01:34.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,14.14257555847569,55.392156862745104,1610612743,52,49,2021-11-24T04:01:43Z,2840000,-27.0,80.0,1,left,MISS W. Barton 8' fadeaway Shot,[203115],1610612743.0,DEN,fadeaway,,,Barton,W. Barton,,,,,8.48,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M01.00S,2021-11-24T04:01:37.3Z,2,REGULAR,rebound,offensive,[],203115,,,1610612743,52,49,2021-11-24T04:01:43Z,2850000,,,0,,W. Barton REBOUND (Off:1 Def:3),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,290.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
292,PT02M00.00S,2021-11-24T04:01:37.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203115,6.652431011826544,51.9607843137255,1610612743,52,49,2021-11-24T04:01:47Z,2860000,-10.0,10.0,1,left,MISS W. Barton floating Shot,[203115],1610612743.0,DEN,floating,,,Barton,W. Barton,,,,,1.4,Missed,,,,,,,,,,,,,,,,,,,
293,PT01M59.00S,2021-11-24T04:01:38.4Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,52,49,2021-11-24T04:01:47Z,2870000,,,0,,R. Covington REBOUND (Off:0 Def:1),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,292.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
294,PT01M54.00S,2021-11-24T04:01:44.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626181,93.64323258869908,46.568627450980394,1610612757,52,49,2021-11-24T04:01:59Z,2880000,-17.0,7.0,1,right,MISS N. Powell running reverse Layup,[1626181],1610612757.0,POR,running reverse,,,Powell,N. Powell,,,,,1.87,Missed,,,,,,,,,,,,,,,,,,,
295,PT01M52.00S,2021-11-24T04:01:46.0Z,2,REGULAR,rebound,offensive,[],203994,,,1610612757,52,49,2021-11-24T04:01:46Z,2890000,,,0,,J. Nurkic REBOUND (Off:2 Def:3),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,294.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
296,PT01M46.00S,2021-11-24T04:01:51.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203081,61.97437582128777,50.49019607843137,1610612757,55,49,2021-11-24T04:02:02Z,2900000,2.0,305.0,1,right,D. Lillard 30' 3PT  (15 PTS) (J. Nurkic 3 AST),"[203081, 203994]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,30.49,Made,,,,,,,,,15.0,,,,,,,J. Nurkic,203994.0,3.0,
298,PT01M31.00S,2021-11-24T04:02:07.0Z,2,REGULAR,2pt,Jump Shot,[],1628420,7.30946123521682,82.35294117647058,1610612743,55,49,2021-11-24T04:02:11Z,2920000,-162.0,16.0,1,left,MISS M. Morris 16' pullup Shot,[1628420],1610612743.0,DEN,pullup,,,Morris,M. Morris,,,,,16.26,Missed,,,,,,,,,,,,,,,,,,,
299,PT01M28.00S,2021-11-24T04:02:10.2Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,55,49,2021-11-24T04:02:10Z,2930000,,,0,,J. Nurkic REBOUND (Off:2 Def:4),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,298.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
300,PT01M22.00S,2021-11-24T04:02:16.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203468,94.1688567674113,47.30392156862745,1610612757,57,49,2021-11-24T04:02:34Z,2940000,-13.0,2.0,1,right,C. McCollum running reverse Layup (15 PTS),[203468],1610612757.0,POR,running reverse,,,McCollum,C. McCollum,,,,,1.37,Made,,,,,,,,,15.0,,,,,,,,,,
301,PT01M09.00S,2021-11-24T04:02:29.3Z,2,REGULAR,turnover,lost ball,[],203115,,,1610612743,57,49,2021-11-24T04:02:37Z,2950000,,,0,,W. Barton lost ball TURNOVER (2 TO),"[203115, 1626181]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,2.0,,Powell,1626181.0,,,,,,,,
302,PT01M09.00S,2021-11-24T04:02:29.3Z,2,REGULAR,steal,,[],1626181,,,1610612757,57,49,2021-11-24T04:03:24Z,2960000,,,0,,N. Powell STEAL (2 STL),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M05.00S,2021-11-24T04:02:33.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203081,72.88107752956637,11.27450980392157,1610612757,60,49,2021-11-24T04:02:49Z,2970000,-194.0,202.0,1,right,D. Lillard 28' 3PT running (18 PTS) (C. McCollum 2 AST),"[203081, 203468]",1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,28.01,Made,,,,,,,,,18.0,,,,,,,C. McCollum,203468.0,2.0,
305,PT01M03.00S,2021-11-24T04:02:44.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612743,60,49,2021-11-24T04:02:44Z,2990000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT01M03.00S,2021-11-24T04:04:11.9Z,2,REGULAR,substitution,out,[],1628420,,,1610612743,60,49,2021-11-24T04:04:14Z,3000000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT01M03.00S,2021-11-24T04:04:11.9Z,2,REGULAR,substitution,in,[],1630267,,,1610612743,60,49,2021-11-24T04:04:14Z,3010000,,,0,,SUB in: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M51.70S,2021-11-24T04:04:27.4Z,2,REGULAR,turnover,lost ball,[],203115,,,1610612743,60,49,2021-11-24T04:04:32Z,3020000,,,0,,W. Barton lost ball TURNOVER (3 TO),"[203115, 203468]",1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,3.0,,McCollum,203468.0,,,,,,,,
309,PT00M51.70S,2021-11-24T04:04:27.4Z,2,REGULAR,steal,,[],203468,,,1610612757,60,49,2021-11-24T04:04:28Z,3030000,,,0,,C. McCollum STEAL (2 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT00M50.00S,2021-11-24T04:04:30.3Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203468,93.51182654402102,49.754901960784316,1610612757,62,49,2021-11-24T04:04:37Z,3040000,-1.0,8.0,1,right,C. McCollum running DUNK (17 PTS),[203468],1610612757.0,POR,running,,,McCollum,C. McCollum,,,,,0.86,Made,,,,,,,,,17.0,,,,,,,,,,
311,PT00M36.80S,2021-11-24T04:04:45.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203210,6.521024967148489,51.71568627450981,1610612743,62,49,2021-11-24T04:05:12Z,3050000,-9.0,9.0,1,left,MISS J. Green running Layup,[203210],1610612743.0,DEN,running,,,Green,J. Green,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,,
313,PT00M34.40S,2021-11-24T04:04:48.1Z,2,REGULAR,rebound,defensive,[],203496,,,1610612757,62,49,2021-11-24T04:04:51Z,3070000,,,0,,R. Covington REBOUND (Off:0 Def:2),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,311.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
314,PT00M30.50S,2021-11-24T04:04:52.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,93.51182654402102,47.05882352941176,1610612757,64,49,2021-11-24T04:05:03Z,3080000,-15.0,8.0,1,right,N. Powell driving Layup (10 PTS) (D. Lillard 2 AST),"[1626181, 203081]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,1.7,Made,,,,,,,,,10.0,,,,,,,D. Lillard,203081.0,2.0,
316,PT00M16.40S,2021-11-24T04:05:09.3Z,2,REGULAR,3pt,Jump Shot,[],203115,32.802233902759525,49.26470588235294,1610612743,64,52,2021-11-24T04:05:16Z,3100000,4.0,256.0,1,left,W. Barton 25' 3PT pullup (3 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,25.58,Made,,,,,,,,,3.0,,,,,,,,,,
317,PT00M05.90S,2021-11-24T04:05:25.5Z,2,REGULAR,foul,personal,[],1630267,,,1610612757,64,52,2021-11-24T04:05:34Z,3110000,,,0,,F. Campazzo personal FOUL (2 PF),"[1630267, 203081]",1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,1627961.0,,,,,2.0,0.0,Lillard,203081.0,,,,
319,PT00M05.90S,2021-11-24T04:05:49.4Z,2,REGULAR,substitution,out,[],203932,,,1610612757,64,52,2021-11-24T04:05:51Z,3130000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M05.90S,2021-11-24T04:05:49.4Z,2,REGULAR,substitution,in,[],203085,,,1610612757,64,52,2021-11-24T04:05:51Z,3140000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT00M00.00S,2021-11-24T04:06:01.0Z,2,REGULAR,2pt,Jump Shot,[],203468,86.94152431011827,29.65686274509804,1610612757,66,52,2021-11-24T04:06:06Z,3150000,-102.0,70.0,1,right,C. McCollum 12' driving floating bank Jump Shot (19 PTS) (D. Lillard 3 AST),"[203468, 203081]",1610612757.0,POR,driving floating bank,,,McCollum,C. McCollum,,,,,12.36,Made,,,,,,,,,19.0,,,,,,,D. Lillard,203081.0,3.0,
323,PT00M00.00S,2021-11-24T04:06:08.3Z,2,REGULAR,instantreplay,request,[],0,,,1610612743,66,52,2021-11-24T04:06:55Z,3170000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,End Period - Good Basket
324,PT00M00.00S,2021-11-24T04:07:12.0Z,2,REGULAR,period,end,[],0,,,1610612743,66,52,2021-11-24T04:07:12Z,3180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2021-11-24T04:21:18.3Z,3,REGULAR,substitution,out,['startperiod'],1630267,,,1610612743,66,52,2021-11-24T04:22:30Z,3190000,,,0,,SUB out: F. Campazzo,[1630267],1610612743.0,DEN,,,,Campazzo,F. Campazzo,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2021-11-24T04:21:18.3Z,3,REGULAR,substitution,out,['startperiod'],203085,,,1610612743,66,52,2021-11-24T04:22:30Z,3200000,,,0,,SUB out: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2021-11-24T04:21:18.3Z,3,REGULAR,substitution,in,['startperiod'],203932,,,1610612743,66,52,2021-11-24T04:22:30Z,3210000,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2021-11-24T04:21:18.3Z,3,REGULAR,substitution,in,['startperiod'],1628420,,,1610612743,66,52,2021-11-24T04:22:30Z,3220000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2021-11-24T04:22:55.6Z,3,REGULAR,period,start,[],0,,,1610612743,66,52,2021-11-24T04:22:55Z,3230000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M37.00S,2021-11-24T04:23:18.4Z,3,REGULAR,3pt,Jump Shot,[],203115,66.17936925098554,67.8921568627451,1610612743,66,55,2021-11-24T04:23:22Z,3240000,89.0,265.0,1,right,W. Barton 28' 3PT pullup (6 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,28.01,Made,,,,,,,,,6.0,,,,,,,,,,
331,PT11M12.00S,2021-11-24T04:23:44.5Z,3,REGULAR,foul,personal,['2freethrow'],201145,,,1610612757,66,55,2021-11-24T04:23:57Z,3250000,,,0,,J. Green shooting personal FOUL (2 PF) (Covington 2 FT),"[201145, 203496]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,2714.0,,,,,2.0,0.0,Covington,203496.0,,,,
333,PT11M12.00S,2021-11-24T04:24:10.2Z,3,REGULAR,freethrow,1 of 2,[],203496,,,1610612757,67,55,2021-11-24T04:24:10Z,3270000,,,0,,R. Covington Free Throw 1 of 2 (4 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,Made,,,,,,,,,4.0,,,,,,,,,,
334,PT11M12.00S,2021-11-24T04:24:30.0Z,3,REGULAR,freethrow,2 of 2,[],203496,,,1610612757,68,55,2021-11-24T04:24:30Z,3280000,,,0,,R. Covington Free Throw 2 of 2 (5 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,Made,,,,,,,,,5.0,,,,,,,,,,
335,PT10M54.00S,2021-11-24T04:24:49.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],201145,92.9862023653088,49.01960784313725,1610612743,68,55,2021-11-24T04:24:55Z,3290000,-5.0,13.0,1,right,MISS J. Green alley-oop DUNK,[201145],1610612743.0,DEN,alley-oop,,,Green,J. Green,,,,,1.43,Missed,,,,,,,,,,,,,,,,,,,
336,PT10M52.00S,2021-11-24T04:24:51.1Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,68,55,2021-11-24T04:24:51Z,3300000,,,0,,R. Covington REBOUND (Off:0 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,335.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
337,PT10M47.00S,2021-11-24T04:24:56.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203496,29.911300919842315,73.0392156862745,1610612757,68,55,2021-11-24T04:25:02Z,3310000,-115.0,229.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M44.00S,2021-11-24T04:24:59.1Z,3,REGULAR,rebound,defensive,[],203115,,,1610612743,68,55,2021-11-24T04:25:02Z,3320000,,,0,,W. Barton REBOUND (Off:1 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,337.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
339,PT10M40.00S,2021-11-24T04:25:05.5Z,3,REGULAR,foul,personal,[],203468,,,1610612743,68,55,2021-11-24T04:25:17Z,3330000,,,0,,C. McCollum personal FOUL (1 PF),"[203468, 203115]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,2714.0,,,,,1.0,0.0,Barton,203115.0,,,,
341,PT10M33.00S,2021-11-24T04:25:39.3Z,3,REGULAR,2pt,Jump Shot,[],1628420,75.3777923784494,69.11764705882352,1610612743,68,57,2021-11-24T04:25:44Z,3350000,96.0,179.0,1,right,M. Morris 20' Jump Shot (12 PTS) (J. Green 2 AST),"[1628420, 203210]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,20.28,Made,,,,,,,,,12.0,,,,,,,J. Green,203210.0,2.0,
343,PT10M11.00S,2021-11-24T04:26:01.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,12.171484888304862,50.0,1610612757,68,57,2021-11-24T04:26:05Z,3370000,0.0,62.0,1,left,MISS J. Nurkic 6' turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,6.19,Missed,,,,,,,,,,,,,,,,,,,
344,PT10M07.00S,2021-11-24T04:26:05.0Z,3,REGULAR,rebound,defensive,[],203210,,,1610612743,68,57,2021-11-24T04:26:05Z,3380000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,343.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
345,PT10M00.00S,2021-11-24T04:26:11.2Z,3,REGULAR,3pt,Jump Shot,[],203210,82.60512483574244,94.36274509803921,1610612743,68,57,2021-11-24T04:26:16Z,3390000,222.0,111.0,1,right,MISS J. Green 24' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,24.8,Missed,,,,,,,,,,,,,,,,,,,
346,PT09M58.00S,2021-11-24T04:26:13.2Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,68,57,2021-11-24T04:26:16Z,3400000,,,0,,R. Covington REBOUND (Off:0 Def:4),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,345.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
347,PT09M44.00S,2021-11-24T04:26:28.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.915243101182654,46.81372549019608,1610612757,70,57,2021-11-24T04:27:01Z,3410000,16.0,13.0,1,left,D. Lillard driving reverse Layup (20 PTS),[203081],1610612757.0,POR,driving reverse,,,Lillard,D. Lillard,,,,,2.02,Made,,,,,,,,,20.0,,,,,,,,,,
348,PT09M30.00S,2021-11-24T04:26:41.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203115,93.64323258869908,49.01960784313725,1610612743,70,57,2021-11-24T04:26:46Z,3420000,-5.0,7.0,1,right,MISS W. Barton driving Layup,[203115],1610612743.0,DEN,driving,,,Barton,W. Barton,,,,,0.88,Missed,,,,,,,,,,,,,,,,,,,
349,PT09M28.00S,2021-11-24T04:26:43.3Z,3,REGULAR,rebound,offensive,[],203115,,,1610612743,70,57,2021-11-24T04:26:43Z,3430000,,,0,,W. Barton REBOUND (Off:2 Def:4),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,348.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
350,PT09M26.00S,2021-11-24T04:26:45.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203115,74.32654402102497,13.725490196078432,1610612743,70,57,2021-11-24T04:26:50Z,3440000,-181.0,189.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,26.18,Missed,,,,,,,,,,,,,,,,,,,
351,PT09M24.00S,2021-11-24T04:26:47.4Z,3,REGULAR,rebound,defensive,[],203496,,,1610612757,70,57,2021-11-24T04:26:50Z,3450000,,,0,,R. Covington REBOUND (Off:0 Def:5),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,350.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
352,PT09M17.00S,2021-11-24T04:26:56.5Z,3,REGULAR,foul,personal,['2freethrow'],203210,,,1610612757,70,57,2021-11-24T04:27:07Z,3460000,,,0,,J. Green shooting personal FOUL (1 PF) (McCollum 2 FT),"[203210, 203468]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,2714.0,,,,,1.0,0.0,McCollum,203468.0,,,,
354,PT09M17.00S,2021-11-24T04:27:20.4Z,3,REGULAR,freethrow,1 of 2,[],203468,,,1610612757,70,57,2021-11-24T04:27:20Z,3480000,,,0,,MISS C. McCollum Free Throw 1 of 2,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
355,PT09M17.00S,2021-11-24T04:27:20.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,70,57,2021-11-24T04:27:20Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,,,
356,PT09M17.00S,2021-11-24T04:27:20.4Z,3,REGULAR,freethrow,2 of 2,[],203468,,,1610612757,70,57,2021-11-24T04:27:38Z,3500000,,,0,,MISS C. McCollum Free Throw 2 of 2,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,Missed,,,,,,,,,,,,,,,,,,,
357,PT09M14.00S,2021-11-24T04:27:23.4Z,3,REGULAR,rebound,defensive,[],203210,,,1610612743,70,57,2021-11-24T04:27:38Z,3510000,,,0,,J. Green REBOUND (Off:0 Def:3),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,356.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
358,PT09M01.00S,2021-11-24T04:27:50.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,94.03745072273325,49.26470588235294,1610612743,70,59,2021-11-24T04:27:55Z,3520000,-4.0,4.0,1,right,A. Gordon driving DUNK (7 PTS) (J. Green 2 AST),"[203932, 201145]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,0.51,Made,,,,,,,,,7.0,,,,,,,J. Green,201145.0,2.0,
359,PT08M43.00S,2021-11-24T04:28:08.6Z,3,REGULAR,3pt,Jump Shot,[],203468,6.915243101182654,97.05882352941177,1610612757,70,59,2021-11-24T04:28:12Z,3530000,-235.0,13.0,1,left,MISS C. McCollum 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
360,PT08M40.00S,2021-11-24T04:28:11.6Z,3,REGULAR,rebound,defensive,[],203210,,,1610612743,70,59,2021-11-24T04:28:12Z,3540000,,,0,,J. Green REBOUND (Off:0 Def:4),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,359.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
361,PT08M35.00S,2021-11-24T04:28:23.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,70,59,2021-11-24T04:28:23Z,3550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT08M32.00S,2021-11-24T04:28:33.2Z,3,REGULAR,turnover,bad pass,[],1628420,,,1610612743,70,59,2021-11-24T04:28:39Z,3560000,,,0,,M. Morris bad pass TURNOVER (4 TO),"[1628420, 203994]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,4.0,,Nurkic,203994.0,,,,,,,,
363,PT08M32.00S,2021-11-24T04:28:33.2Z,3,REGULAR,steal,,[],203994,,,1610612757,70,59,2021-11-24T04:28:35Z,3570000,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M27.00S,2021-11-24T04:28:37.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203496,5.338370565045992,50.0,1610612757,72,59,2021-11-24T04:28:43Z,3580000,0.0,-2.0,1,left,R. Covington DUNK (7 PTS) (N. Powell 3 AST),"[203496, 1626181]",1610612757.0,POR,,,,Covington,R. Covington,,,,,0.23,Made,,,,,,,,,7.0,,,,,,,N. Powell,1626181.0,3.0,
366,PT08M06.00S,2021-11-24T04:29:00.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203932,89.43823915900131,42.8921568627451,1610612743,72,59,2021-11-24T04:29:09Z,3600000,-36.0,47.0,1,right,MISS A. Gordon driving Layup - blocked,"[203932, 1626181]",1610612743.0,DEN,driving,,,Gordon,A. Gordon,,,,,5.87,Missed,,,,,Powell,1626181.0,,,,,,,,,,,,,
