actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
340,PT11M02.00S,2022-01-08T04:25:54.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626181,15.062417871222076,96.07843137254902,1610612757,50,57,2022-01-08T04:25:58Z,3380000,-230.0,89.0,1,left,N. Powell 24' 3PT  (11 PTS) (A. Simons 2 AST),"[1626181, 1629014]",1610612757.0,POR,,,,Powell,N. Powell,,,,,24.7,Made,,,,,,,11.0,A. Simons,1629014.0,2.0,,,,,,,,,
342,PT10M58.00S,2022-01-08T04:26:04.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,50,57,2022-01-08T04:26:04Z,3400000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT10M38.00S,2022-01-08T04:29:15.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,89.17542706964521,50.0,1610612739,50,59,2022-01-08T04:29:19Z,3410000,0.0,49.0,1,right,E. Mobley turnaround Hook (9 PTS) (L. Markkanen 2 AST),"[1630596, 1628374]",1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,4.93,Made,,,,,,,9.0,L. Markkanen,1628374.0,2.0,,,,,,,,,
345,PT10M21.00S,2022-01-08T04:29:32.5Z,3,REGULAR,3pt,Jump Shot,[],1629642,23.078186596583443,89.4607843137255,1610612757,50,59,2022-01-08T04:29:37Z,3430000,-197.0,164.0,1,left,MISS N. Little 25' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
346,PT10M20.00S,2022-01-08T04:29:33.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612739,50,59,2022-01-08T04:29:37Z,3440000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,,,,
347,PT10M20.00S,2022-01-08T04:29:37.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,50,59,2022-01-08T04:29:37Z,3450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M03.00S,2022-01-08T04:29:56.5Z,3,REGULAR,3pt,Jump Shot,[],1628374,91.5407358738502,2.941176470588235,1610612739,50,62,2022-01-08T04:30:00Z,3460000,-235.0,27.0,1,right,L. Markkanen 3PT  (8 PTS) (E. Mobley 1 AST),"[1628374, 1630596]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,23.68,Made,,,,,,,8.0,E. Mobley,1630596.0,1.0,,,,,,,,,
350,PT09M49.00S,2022-01-08T04:30:11.1Z,3,REGULAR,foul,personal,[],1628386,,,1610612757,50,62,2022-01-08T04:30:23Z,3480000,,,0,,J. Allen personal FOUL (3 PF),"[1628386, 1626181]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Powell,1626181.0,,,,
352,PT09M44.00S,2022-01-08T04:30:39.5Z,3,REGULAR,3pt,Jump Shot,[],1629014,28.728646517739815,19.362745098039216,1610612757,53,62,2022-01-08T04:30:43Z,3500000,153.0,218.0,1,left,A. Simons 26' 3PT pullup (9 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,26.6,Made,,,,,,,9.0,,,,,,,,,,,,
353,PT09M24.00S,2022-01-08T04:30:59.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,85.23324572930355,61.76470588235294,1610612739,53,62,2022-01-08T04:31:46Z,3510000,59.0,86.0,1,right,MISS E. Mobley 10' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,10.44,Missed,,,,,,,,,,,,,,,,,,,
355,PT09M24.00S,2022-01-08T04:30:59.6Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,53,62,2022-01-08T04:31:46Z,3530000,,,0,,E. Mobley REBOUND (Off:3 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,353.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
356,PT09M24.00S,2022-01-08T04:31:03.5Z,3,REGULAR,foul,personal,['2freethrow'],203496,,,1610612739,53,62,2022-01-08T04:31:13Z,3540000,,,0,,R. Covington shooting personal FOUL (3 PF) (Mobley 2 FT),"[203496, 1630596]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,2530.0,3.0,0.0,Mobley,1630596.0,,,,
358,PT09M24.00S,2022-01-08T04:31:36.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630596,,,1610612739,53,62,2022-01-08T04:32:02Z,3560000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
359,PT09M24.00S,2022-01-08T04:31:36.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,53,62,2022-01-08T04:32:02Z,3570000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,358.0,,,,,,,,,,,,,,,,,,
360,PT09M24.00S,2022-01-08T04:31:36.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630596,,,1610612739,53,62,2022-01-08T04:32:02Z,3580000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
361,PT09M22.00S,2022-01-08T04:31:38.4Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,53,62,2022-01-08T04:32:02Z,3590000,,,0,,J. Nurkic REBOUND (Off:3 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,360.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
362,PT09M09.00S,2022-01-08T04:32:13.8Z,3,REGULAR,3pt,Jump Shot,[],203496,31.488173455978973,58.57843137254902,1610612757,56,62,2022-01-08T04:32:17Z,3600000,-43.0,243.0,1,left,R. Covington 24' 3PT  (8 PTS) (A. Simons 3 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.73,Made,,,,,,,8.0,A. Simons,1629014.0,3.0,,,,,,,,,
364,PT08M56.00S,2022-01-08T04:32:27.0Z,3,REGULAR,turnover,bad pass,[],1629636,,,1610612739,56,62,2022-01-08T04:32:37Z,3620000,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 203994]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,2.0,Nurkic,203994.0,
365,PT08M56.00S,2022-01-08T04:32:27.0Z,3,REGULAR,steal,,[],203994,,,1610612757,56,62,2022-01-08T04:32:28Z,3630000,,,0,,J. Nurkic STEAL (2 STL),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT08M46.00S,2022-01-08T04:32:37.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,5.995400788436268,3.431372549019608,1610612757,56,62,2022-01-08T04:32:41Z,3640000,233.0,4.0,1,left,MISS N. Powell 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
367,PT08M42.00S,2022-01-08T04:32:41.7Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,56,62,2022-01-08T04:32:41Z,3650000,,,0,,J. Allen REBOUND (Off:0 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,366.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
368,PT08M25.00S,2022-01-08T04:32:59.9Z,3,REGULAR,foul,personal,['2freethrow'],1626181,,,1610612739,56,62,2022-01-08T04:33:21Z,3660000,,,0,,N. Powell shooting personal FOUL (2 PF) (Stevens 2 FT),"[1626181, 1630205]",1610612757.0,POR,shooting,,,Powell,N. Powell,,,,,,,,,,,,,,,,,202056.0,2.0,0.0,Stevens,1630205.0,,,,
370,PT08M25.00S,2022-01-08T04:33:28.0Z,3,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,56,62,2022-01-08T04:33:28Z,3680000,,,0,,MISS L. Stevens Free Throw 1 of 2,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Missed,,,,,,,,,,,,,,,,,,,
371,PT08M25.00S,2022-01-08T04:33:28.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,56,62,2022-01-08T04:33:28Z,3690000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,370.0,,,,,,,,,,,,,,,,,,
372,PT08M25.00S,2022-01-08T04:33:40.4Z,3,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,56,63,2022-01-08T04:33:40Z,3700000,,,0,,L. Stevens Free Throw 2 of 2 (3 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Made,,,,,,,3.0,,,,,,,,,,,,
373,PT08M16.00S,2022-01-08T04:33:52.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,56,63,2022-01-08T04:33:52Z,3710000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT08M02.00S,2022-01-08T04:34:18.8Z,3,REGULAR,2pt,Jump Shot,[],1629014,6.652431011826544,76.7156862745098,1610612757,58,63,2022-01-08T04:34:24Z,3720000,-134.0,10.0,1,left,A. Simons 13' pullup Jump Shot (11 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,13.4,Made,,,,,,,11.0,,,,,,,,,,,,
375,PT07M44.00S,2022-01-08T04:34:37.0Z,3,REGULAR,3pt,Jump Shot,[],1630205,90.75229960578186,94.85294117647058,1610612739,58,63,2022-01-08T04:34:40Z,3730000,224.0,34.0,1,right,MISS L. Stevens 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,22.69,Missed,,,,,,,,,,,,,,,,,,,
376,PT07M41.00S,2022-01-08T04:34:40.0Z,3,REGULAR,rebound,defensive,[],203994,,,1610612757,58,63,2022-01-08T04:34:40Z,3740000,,,0,,J. Nurkic REBOUND (Off:3 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,375.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
377,PT07M22.00S,2022-01-08T04:34:58.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203994,13.091327201051248,39.705882352941174,1610612757,58,63,2022-01-08T04:35:02Z,3750000,51.0,71.0,1,left,MISS J. Nurkic 8' driving Hook,[203994],1610612757.0,POR,driving,,,Nurkic,J. Nurkic,,,,,8.74,Missed,,,,,,,,,,,,,,,,,,,
378,PT07M20.00S,2022-01-08T04:35:00.4Z,3,REGULAR,rebound,offensive,[],203994,,,1610612757,58,63,2022-01-08T04:35:00Z,3760000,,,0,,J. Nurkic REBOUND (Off:4 Def:8),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,377.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
379,PT07M19.00S,2022-01-08T04:35:02.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203994,7.046649145860711,40.44117647058824,1610612757,58,63,2022-01-08T04:35:08Z,3770000,48.0,14.0,1,left,MISS J. Nurkic Hook,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,4.97,Missed,,,,,,,,,,,,,,,,,,,
380,PT07M16.00S,2022-01-08T04:35:05.1Z,3,REGULAR,rebound,offensive,[],203496,,,1610612757,58,63,2022-01-08T04:35:05Z,3780000,,,0,,R. Covington REBOUND (Off:3 Def:3),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,379.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
381,PT07M04.00S,2022-01-08T04:35:16.7Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203994,9.149145860709593,57.107843137254896,1610612757,58,63,2022-01-08T04:35:21Z,3790000,-36.0,34.0,1,left,MISS J. Nurkic turnaround Hook,[203994],1610612757.0,POR,turnaround,,,Nurkic,J. Nurkic,,,,,4.88,Missed,,,,,,,,,,,,,,,,,,,
382,PT07M00.00S,2022-01-08T04:35:20.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,58,63,2022-01-08T04:40:14Z,3800000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,381.0,,,,,,,,,,,,,,,,,,
385,PT06M59.00S,2022-01-08T04:35:33.8Z,3,REGULAR,turnover,offensive-kicked-ball,[],203994,,,1610612757,58,63,2022-01-08T04:36:10Z,3830000,,,0,,J. Nurkic offensive-kicked-ball TURNOVER (2 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,2.0,,,
386,PT06M47.00S,2022-01-08T04:36:06.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,67.36202365308804,25.98039215686275,1610612739,58,66,2022-01-08T04:36:13Z,3840000,-120.0,254.0,1,right,L. Markkanen 28' 3PT  (11 PTS) (E. Mobley 2 AST),"[1628374, 1630596]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.12,Made,,,,,,,11.0,E. Mobley,1630596.0,2.0,,,,,,,,,
388,PT06M28.00S,2022-01-08T04:36:25.5Z,3,REGULAR,3pt,Jump Shot,[],203496,15.193823915900131,4.166666666666666,1610612757,61,66,2022-01-08T04:36:29Z,3860000,229.0,90.0,1,left,R. Covington 24' 3PT  (11 PTS) (A. Simons 4 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.63,Made,,,,,,,11.0,A. Simons,1629014.0,4.0,,,,,,,,,
390,PT06M11.00S,2022-01-08T04:36:41.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,91.01511169513797,46.32352941176471,1610612739,61,68,2022-01-08T04:36:49Z,3880000,-18.0,32.0,1,right,J. Allen turnaround Hook (9 PTS),[1628386],1610612739.0,CLE,turnaround,,,Allen,J. Allen,,,,,3.69,Made,,,,,,,9.0,,,,,,,,,,,,
391,PT05M58.00S,2022-01-08T04:36:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203994,6.258212877792378,47.549019607843135,1610612757,61,68,2022-01-08T04:36:59Z,3890000,12.0,6.0,1,left,MISS J. Nurkic cutting Layup,[203994],1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,1.38,Missed,,,,,,,,,,,,,,,,,,,
393,PT05M55.00S,2022-01-08T04:36:58.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,61,68,2022-01-08T04:36:59Z,3910000,,,0,,E. Mobley REBOUND (Off:3 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,391.0,5.0,2.0,3.0,,,,,,,,,,,,,,,
394,PT05M47.00S,2022-01-08T04:37:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630205,94.03745072273325,53.92156862745098,1610612739,61,68,2022-01-08T04:37:18Z,3920000,20.0,4.0,1,right,MISS L. Stevens driving Layup,[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,1.99,Missed,,,,,,,,,,,,,,,,,,,
395,PT05M47.00S,2022-01-08T04:37:06.2Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,61,68,2022-01-08T04:37:18Z,3930000,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,394.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
396,PT05M47.00S,2022-01-08T04:37:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,94.40999984741211,50.0,1610612739,61,70,2022-01-08T04:37:10Z,3940000,0.0,0.0,1,right,J. Allen tip Layup (11 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,0.0,Made,,,,,,,11.0,,,,,,,,,,,,
397,PT05M47.00S,2022-01-08T04:37:16.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,61,70,2022-01-08T04:37:16Z,3950000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M47.00S,2022-01-08T04:37:46.7Z,3,REGULAR,substitution,out,[],1629642,,,1610612757,61,70,2022-01-08T04:39:59Z,3960000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M47.00S,2022-01-08T04:37:46.7Z,3,REGULAR,substitution,out,[],203994,,,1610612757,61,70,2022-01-08T04:39:59Z,3970000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT05M47.00S,2022-01-08T04:37:46.7Z,3,REGULAR,substitution,out,[],1630596,,,1610612757,61,70,2022-01-08T04:39:59Z,3980000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT05M47.00S,2022-01-08T04:37:46.7Z,3,REGULAR,substitution,out,[],1630205,,,1610612757,61,70,2022-01-08T04:39:59Z,3990000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M47.00S,2022-01-08T04:37:46.7Z,3,REGULAR,substitution,in,[],203463,,,1610612757,61,70,2022-01-08T04:39:59Z,4000000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT05M47.00S,2022-01-08T04:37:46.7Z,3,REGULAR,substitution,in,[],203469,,,1610612757,61,70,2022-01-08T04:39:59Z,4010000,,,0,,SUB in: C. Zeller,[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT05M47.00S,2022-01-08T04:37:46.7Z,3,REGULAR,substitution,in,[],201567,,,1610612757,61,70,2022-01-08T04:39:59Z,4020000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT05M47.00S,2022-01-08T04:37:46.7Z,3,REGULAR,substitution,in,[],1626224,,,1610612757,61,70,2022-01-08T04:39:59Z,4030000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M29.00S,2022-01-08T04:40:27.7Z,3,REGULAR,foul,offensive,[],203496,,,1610612757,61,70,2022-01-08T04:40:38Z,4040000,,,0,,R. Covington offensive FOUL (4 PF),"[203496, 1626224]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,1627962.0,4.0,0.0,Osman,1626224.0,,,,
408,PT05M29.00S,2022-01-08T04:40:27.7Z,3,REGULAR,turnover,offensive foul,[],203496,,,1610612757,61,70,2022-01-08T04:40:27Z,4060000,,,0,,R. Covington offensive foul TURNOVER (2 TO),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,1627962.0,,,,,2.0,,,
409,PT05M14.00S,2022-01-08T04:40:56.1Z,3,REGULAR,turnover,lost ball,[],1628386,,,1610612739,61,70,2022-01-08T04:42:28Z,4070000,,,0,,J. Allen lost ball TURNOVER (2 TO),"[1628386, 1629014]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,2.0,Simons,1629014.0,
410,PT05M14.00S,2022-01-08T04:40:56.1Z,3,REGULAR,steal,,[],1629014,,,1610612757,61,70,2022-01-08T04:40:58Z,4080000,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M59.00S,2022-01-08T04:41:10.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203496,10.33180026281209,97.30392156862744,1610612757,64,70,2022-01-08T04:41:17Z,4100000,-237.0,45.0,1,left,R. Covington 24' 3PT  (14 PTS) (B. McLemore 1 AST),"[203496, 203463]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.07,Made,,,,,,,14.0,B. McLemore,203463.0,1.0,,,,,,,,,
414,PT04M43.00S,2022-01-08T04:41:25.5Z,3,REGULAR,2pt,Jump Shot,[],1629636,75.64060446780552,72.05882352941177,1610612739,64,72,2022-01-08T04:41:31Z,4120000,110.0,176.0,1,right,D. Garland 20' pullup Jump Shot (18 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,20.81,Made,,,,,,,18.0,,,,,,,,,,,,
415,PT04M33.00S,2022-01-08T04:41:36.2Z,3,REGULAR,3pt,Jump Shot,[],1629014,20.18725361366623,92.40196078431373,1610612757,64,72,2022-01-08T04:41:40Z,4130000,-212.0,137.0,1,left,MISS A. Simons 25' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
416,PT04M30.00S,2022-01-08T04:41:39.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,64,72,2022-01-08T04:41:40Z,4140000,,,0,,J. Allen REBOUND (Off:1 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,415.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
417,PT04M18.00S,2022-01-08T04:41:50.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201567,84.83902759526939,52.20588235294118,1610612739,64,74,2022-01-08T04:41:55Z,4150000,11.0,90.0,1,right,K. Love 9' driving Hook (5 PTS),[201567],1610612739.0,CLE,driving,,,Love,K. Love,,,,,9.07,Made,,,,,,,5.0,,,,,,,,,,,,
418,PT04M00.00S,2022-01-08T04:42:09.3Z,3,REGULAR,3pt,Jump Shot,[],203496,25.18068331143233,84.55882352941177,1610612757,64,74,2022-01-08T04:42:15Z,4160000,-173.0,184.0,1,left,MISS R. Covington 25' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
419,PT03M55.00S,2022-01-08T04:42:14.3Z,3,REGULAR,rebound,offensive,[],203469,,,1610612757,64,74,2022-01-08T04:42:15Z,4170000,,,0,,C. Zeller REBOUND (Off:2 Def:1),[203469],1610612757.0,POR,,,,Zeller,C. Zeller,,,,,,,418.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
420,PT03M55.00S,2022-01-08T04:42:14.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203469,5.590000152587891,50.0,1610612757,66,74,2022-01-08T04:42:14Z,4180000,0.0,0.0,1,left,C. Zeller tip Layup (4 PTS),[203469],1610612757.0,POR,tip,,,Zeller,C. Zeller,,,,,0.0,Made,,,,,,,4.0,,,,,,,,,,,,
421,PT03M40.00S,2022-01-08T04:42:28.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,93.77463863337714,49.01960784313725,1610612739,66,76,2022-01-08T04:42:34Z,4190000,-5.0,6.0,1,right,L. Markkanen driving DUNK (13 PTS),[1628374],1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,0.77,Made,,,,,,,13.0,,,,,,,,,,,,
422,PT03M24.00S,2022-01-08T04:42:44.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203469,11.251642575558476,37.5,1610612757,68,76,2022-01-08T04:42:48Z,4200000,62.0,53.0,1,left,C. Zeller 8' floating Jump Shot (6 PTS) (A. Simons 5 AST),"[203469, 1629014]",1610612757.0,POR,floating,,,Zeller,C. Zeller,,,,,8.21,Made,,,,,,,6.0,A. Simons,1629014.0,5.0,,,,,,,,,
424,PT03M04.00S,2022-01-08T04:43:04.6Z,3,REGULAR,3pt,Jump Shot,[],201567,86.94152431011827,95.83333333333334,1610612739,68,79,2022-01-08T04:43:09Z,4220000,229.0,70.0,1,right,K. Love 3PT step back (8 PTS) (D. Garland 4 AST),"[201567, 1629636]",1610612739.0,CLE,step back,,,Love,K. Love,,,,,23.97,Made,,,,,,,8.0,D. Garland,1629636.0,4.0,,,,,,,,,
426,PT02M50.00S,2022-01-08T04:43:19.4Z,3,REGULAR,3pt,Jump Shot,[],203496,29.77989487516426,30.392156862745097,1610612757,71,79,2022-01-08T04:43:24Z,4240000,98.0,227.0,1,left,R. Covington 24' 3PT  (17 PTS) (A. Simons 6 AST),"[203496, 1629014]",1610612757.0,POR,,,,Covington,R. Covington,,,,,24.76,Made,,,,,,,17.0,A. Simons,1629014.0,6.0,,,,,,,,,
429,PT02M41.00S,2022-01-08T04:44:19.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,71,79,2022-01-08T04:44:19Z,4270000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M41.00S,2022-01-08T04:44:35.2Z,3,REGULAR,substitution,out,[],1629014,,,1610612739,71,79,2022-01-08T04:45:00Z,4280000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M41.00S,2022-01-08T04:44:35.2Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,71,79,2022-01-08T04:45:00Z,4290000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M41.00S,2022-01-08T04:44:35.2Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,71,79,2022-01-08T04:45:00Z,4300000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M41.00S,2022-01-08T04:44:35.2Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,71,79,2022-01-08T04:45:00Z,4310000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M41.00S,2022-01-08T04:44:35.2Z,3,REGULAR,substitution,in,[],1628372,,,1610612739,71,79,2022-01-08T04:45:00Z,4320000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M41.00S,2022-01-08T04:44:35.2Z,3,REGULAR,substitution,in,[],1629685,,,1610612739,71,79,2022-01-08T04:45:00Z,4330000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,
