actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
465,PT00M00.80S,2021-11-06T03:45:50.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627747,69.85873850197109,24.019607843137255,1610612754,82,83,2021-11-06T03:45:54Z,4500000,-130.0,231.0,1,right,MISS C. LeVert 26' step back 3PT,[1627747],1610612754.0,IND,step back,,,LeVert,C. LeVert,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
466,PT00M00.80S,2021-11-06T03:45:50.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,82,83,2021-11-06T03:45:54Z,4510000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,465.0,,,,,,,,,,,
467,PT00M00.00S,2021-11-06T03:45:53.5Z,3,REGULAR,period,end,[],0,,,1610612754,82,83,2021-11-06T03:45:53Z,4520000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-11-06T03:47:51.4Z,4,REGULAR,substitution,out,['startperiod'],203496,,,1610612754,82,83,2021-11-06T03:48:28Z,4530000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-11-06T03:47:51.4Z,4,REGULAR,substitution,out,['startperiod'],1630537,,,1610612754,82,83,2021-11-06T03:48:28Z,4540000,,,0,,SUB out: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2021-11-06T03:47:51.4Z,4,REGULAR,substitution,out,['startperiod'],1629103,,,1610612754,82,83,2021-11-06T03:48:28Z,4550000,,,0,,SUB out: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2021-11-06T03:47:51.4Z,4,REGULAR,substitution,in,['startperiod'],203503,,,1610612754,82,83,2021-11-06T03:48:28Z,4560000,,,0,,SUB in: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2021-11-06T03:47:51.4Z,4,REGULAR,substitution,in,['startperiod'],202954,,,1610612754,82,83,2021-11-06T03:48:28Z,4570000,,,0,,SUB in: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT12M00.00S,2021-11-06T03:47:51.4Z,4,REGULAR,substitution,in,['startperiod'],1628470,,,1610612754,82,83,2021-11-06T03:48:28Z,4580000,,,0,,SUB in: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT12M00.00S,2021-11-06T03:48:36.4Z,4,REGULAR,period,start,[],0,,,1610612757,82,83,2021-11-06T03:48:36Z,4590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT11M41.00S,2021-11-06T03:48:54.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,5.601182654402102,54.65686274509803,1610612757,82,83,2021-11-06T03:49:07Z,4600000,-23.0,0.0,1,left,MISS L. Nance Jr. DUNK,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,,
476,PT11M39.00S,2021-11-06T03:48:55.5Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612754,82,83,2021-11-06T03:48:55Z,4610000,,,0,,C. LeVert REBOUND (Off:0 Def:3),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,475.0,3.0,3.0,0.0,,,,,,,,
477,PT11M26.00S,2021-11-06T03:49:12.3Z,4,REGULAR,foul,personal,['2freethrow'],1629642,,,1610612754,82,83,2021-11-06T03:49:25Z,4620000,,,0,,N. Little shooting personal FOUL (3 PF) (Sabonis 2 FT),"[1629642, 1627734]",1610612757.0,POR,shooting,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,1146.0,3.0,0.0,Sabonis,1627734.0,
479,PT11M26.00S,2021-11-06T03:49:41.2Z,4,REGULAR,freethrow,1 of 2,[],1627734,,,1610612754,82,84,2021-11-06T03:50:03Z,4640000,,,0,,D. Sabonis Free Throw 1 of 2 (13 PTS),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
480,PT11M26.00S,2021-11-06T03:49:41.2Z,4,REGULAR,freethrow,2 of 2,[],1627734,,,1610612754,82,84,2021-11-06T03:50:03Z,4650000,,,0,,MISS D. Sabonis Free Throw 2 of 2,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
481,PT11M23.00S,2021-11-06T03:49:44.2Z,4,REGULAR,rebound,defensive,[],203503,,,1610612757,82,84,2021-11-06T03:50:03Z,4660000,,,0,,T. Snell REBOUND (Off:0 Def:1),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,480.0,1.0,1.0,0.0,,,,,,,,
482,PT11M12.00S,2021-11-06T03:50:14.1Z,4,REGULAR,3pt,Jump Shot,[],203503,7.5722733245729295,3.431372549019608,1610612757,82,84,2021-11-06T03:50:18Z,4670000,233.0,19.0,1,left,MISS T. Snell 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,23.35,Missed,,,,,,,,,,,,,,,,,,,
483,PT11M08.00S,2021-11-06T03:50:18.1Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612754,82,84,2021-11-06T03:50:18Z,4680000,,,0,,D. Sabonis REBOUND (Off:1 Def:10),[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,482.0,11.0,10.0,1.0,,,,,,,,
484,PT10M51.00S,2021-11-06T03:50:35.0Z,4,REGULAR,turnover,bad pass,[],1627734,,,1610612754,82,84,2021-11-06T03:50:39Z,4690000,,,0,,D. Sabonis bad pass TURNOVER (4 TO),"[1627734, 1626204]",1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,4.0,Nance Jr.,1626204.0,,,,,,,,,,,,
485,PT10M51.00S,2021-11-06T03:50:35.0Z,4,REGULAR,steal,,[],1626204,,,1610612757,82,84,2021-11-06T03:50:36Z,4700000,,,0,,L. Nance Jr. STEAL (1 STL),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT10M45.00S,2021-11-06T03:50:40.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203468,28.86005256241787,76.47058823529412,1610612757,82,84,2021-11-06T03:50:56Z,4710000,-132.0,219.0,1,left,MISS C. McCollum 25' running pullup 3PT,[203468],1610612757.0,POR,running pullup,,,McCollum,C. McCollum,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,,
487,PT10M41.00S,2021-11-06T03:50:44.9Z,4,REGULAR,rebound,defensive,[],203200,,,1610612754,82,84,2021-11-06T03:50:45Z,4720000,,,0,,J. Holiday REBOUND (Off:2 Def:2),[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,486.0,4.0,2.0,2.0,,,,,,,,
488,PT10M22.00S,2021-11-06T03:51:02.9Z,4,REGULAR,2pt,Jump Shot,[],203200,81.42247043363994,84.55882352941177,1610612754,82,84,2021-11-06T03:51:07Z,4730000,173.0,122.0,1,right,MISS J. Holiday 21' pullup Shot,[203200],1610612754.0,IND,pullup,,,Holiday,J. Holiday,,,,,21.16,Missed,,,,,,,,,,,,,,,,,,,
489,PT10M20.00S,2021-11-06T03:51:04.9Z,4,REGULAR,rebound,defensive,[],1626204,,,1610612757,82,84,2021-11-06T03:51:07Z,4740000,,,0,,L. Nance Jr. REBOUND (Off:0 Def:4),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,488.0,4.0,4.0,0.0,,,,,,,,
490,PT10M08.00S,2021-11-06T03:51:18.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,14.273981603153747,54.166666666666664,1610612757,84,84,2021-11-06T03:51:21Z,4750000,-21.0,82.0,1,left,A. Simons 8' driving floating Jump Shot (10 PTS),[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,8.43,Made,10.0,,,,,,,,,,,,,,,,,,
491,PT09M49.00S,2021-11-06T03:51:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202954,92.72339027595268,51.71568627450981,1610612754,84,86,2021-11-06T03:54:03Z,4760000,9.0,16.0,1,right,B. Wanamaker driving finger roll Layup (5 PTS) (C. LeVert 5 AST),"[202954, 1627747]",1610612754.0,IND,driving finger roll,,,Wanamaker,B. Wanamaker,,,,,1.81,Made,5.0,C. LeVert,1627747.0,5.0,,,,,,,,,,,,,,,
493,PT09M33.00S,2021-11-06T03:51:52.0Z,4,REGULAR,3pt,Jump Shot,[],203503,22.421156373193167,89.70588235294117,1610612757,84,86,2021-11-06T03:51:56Z,4780000,-199.0,158.0,1,left,MISS T. Snell 25' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
494,PT09M31.00S,2021-11-06T03:51:54.0Z,4,REGULAR,rebound,offensive,[],1629642,,,1610612757,84,86,2021-11-06T03:51:56Z,4790000,,,0,,N. Little REBOUND (Off:1 Def:2),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,493.0,3.0,2.0,1.0,,,,,,,,
495,PT09M27.00S,2021-11-06T03:51:58.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,29.911300919842315,23.52941176470588,1610612757,87,86,2021-11-06T03:52:02Z,4800000,132.0,229.0,1,left,A. Simons 26' 3PT  (13 PTS) (C. McCollum 4 AST),"[1629014, 203468]",1610612757.0,POR,,,,Simons,A. Simons,,,,,26.43,Made,13.0,C. McCollum,203468.0,4.0,,,,,,,,,,,,,,,
497,PT09M00.00S,2021-11-06T03:52:25.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,91.80354796320631,65.68627450980392,1610612754,87,86,2021-11-06T03:52:33Z,4820000,78.0,25.0,1,right,MISS C. LeVert 8' pullup Shot,[1627747],1610612754.0,IND,pullup,,,LeVert,C. LeVert,,,,,8.21,Missed,,,,,,,,,,,,,,,,,,,
498,PT09M00.00S,2021-11-06T03:52:25.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,87,86,2021-11-06T03:52:33Z,4830000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,497.0,,,,,,,,,,,
499,PT09M00.00S,2021-11-06T03:52:32.8Z,4,REGULAR,foul,personal,[],1628470,,,1610612757,87,86,2021-11-06T03:52:40Z,4840000,,,0,,T. Craig loose ball personal FOUL (1 PF),"[1628470, 203468]",1610612754.0,IND,loose ball,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,McCollum,203468.0,
501,PT09M00.00S,2021-11-06T03:52:40.5Z,4,REGULAR,substitution,out,[],203200,,,1610612757,87,86,2021-11-06T03:52:50Z,4860000,,,0,,SUB out: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT09M00.00S,2021-11-06T03:52:40.5Z,4,REGULAR,substitution,out,[],1627747,,,1610612757,87,86,2021-11-06T03:52:50Z,4870000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT09M00.00S,2021-11-06T03:52:40.5Z,4,REGULAR,substitution,in,[],204456,,,1610612757,87,86,2021-11-06T03:52:50Z,4880000,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT09M00.00S,2021-11-06T03:52:40.5Z,4,REGULAR,substitution,in,[],1630537,,,1610612757,87,86,2021-11-06T03:52:50Z,4890000,,,0,,SUB in: C. Duarte,[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M00.00S,2021-11-06T03:52:55.8Z,4,REGULAR,substitution,out,[],203503,,,1610612757,87,86,2021-11-06T03:53:07Z,4900000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M00.00S,2021-11-06T03:52:55.8Z,4,REGULAR,substitution,in,[],203081,,,1610612757,87,86,2021-11-06T03:53:07Z,4910000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M48.00S,2021-11-06T03:53:23.3Z,4,REGULAR,3pt,Jump Shot,[],1629014,25.969119579500656,83.82352941176471,1610612757,90,86,2021-11-06T03:53:36Z,4920000,-169.0,192.0,1,left,A. Simons 25' 3PT pullup (16 PTS) (D. Lillard 10 AST),"[1629014, 203081]",1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,25.55,Made,16.0,D. Lillard,203081.0,10.0,,,,,,,,,,,,,,,
509,PT08M46.00S,2021-11-06T03:53:29.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,90,86,2021-11-06T03:53:29Z,4940000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M46.00S,2021-11-06T03:55:53.6Z,4,REGULAR,substitution,out,[],202954,,,1610612754,90,86,2021-11-06T03:56:13Z,4950000,,,0,,SUB out: B. Wanamaker,[202954],1610612754.0,IND,,,,Wanamaker,B. Wanamaker,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT08M46.00S,2021-11-06T03:55:53.6Z,4,REGULAR,substitution,out,[],1627734,,,1610612754,90,86,2021-11-06T03:56:13Z,4960000,,,0,,SUB out: D. Sabonis,[1627734],1610612754.0,IND,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT08M46.00S,2021-11-06T03:55:53.6Z,4,REGULAR,substitution,out,[],1628470,,,1610612754,90,86,2021-11-06T03:56:13Z,4970000,,,0,,SUB out: T. Craig,[1628470],1610612754.0,IND,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT08M46.00S,2021-11-06T03:55:53.6Z,4,REGULAR,substitution,in,[],1629103,,,1610612754,90,86,2021-11-06T03:56:13Z,4980000,,,0,,SUB in: K. Martin,[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT08M46.00S,2021-11-06T03:55:53.6Z,4,REGULAR,substitution,in,[],1626167,,,1610612754,90,86,2021-11-06T03:56:13Z,4990000,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT08M46.00S,2021-11-06T03:55:53.6Z,4,REGULAR,substitution,in,[],1627747,,,1610612754,90,86,2021-11-06T03:56:13Z,5000000,,,0,,SUB in: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT08M29.00S,2021-11-06T03:56:37.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,93.11760840998686,56.127450980392155,1610612754,90,86,2021-11-06T03:56:41Z,5010000,31.0,12.0,1,right,MISS C. LeVert driving floating Shot,[1627747],1610612754.0,IND,driving floating,,,LeVert,C. LeVert,,,,,3.29,Missed,,,,,,,,,,,,,,,,,,,
517,PT08M26.00S,2021-11-06T03:56:40.4Z,4,REGULAR,rebound,offensive,[],1627747,,,1610612754,90,86,2021-11-06T03:56:41Z,5020000,,,0,,C. LeVert REBOUND (Off:1 Def:3),[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,516.0,4.0,3.0,1.0,,,,,,,,
518,PT08M25.00S,2021-11-06T03:56:41.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,91.67214191852825,46.32352941176471,1610612754,90,88,2021-11-06T03:56:50Z,5030000,-18.0,26.0,1,right,C. LeVert putback Layup (10 PTS),[1627747],1610612754.0,IND,putback,,,LeVert,C. LeVert,,,,,3.17,Made,10.0,,,,,,,,,,,,,,,,,,
519,PT08M09.00S,2021-11-06T03:56:56.6Z,4,REGULAR,3pt,Jump Shot,[],203468,33.98488830486202,79.41176470588235,1610612757,90,88,2021-11-06T03:57:01Z,5040000,-147.0,267.0,1,left,MISS C. McCollum 30' 3PT,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,30.48,Missed,,,,,,,,,,,,,,,,,,,
520,PT08M05.00S,2021-11-06T03:57:00.3Z,4,REGULAR,rebound,offensive,[],1626204,,,1610612757,90,88,2021-11-06T03:57:00Z,5050000,,,0,,L. Nance Jr. REBOUND (Off:1 Def:4),[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,519.0,5.0,4.0,1.0,,,,,,,,
521,PT07M56.00S,2021-11-06T03:57:09.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203081,27.020367936925098,39.46078431372549,1610612757,90,88,2021-11-06T03:57:16Z,5060000,53.0,201.0,1,left,MISS D. Lillard 20' driving floating Shot,[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,20.83,Missed,,,,,,,,,,,,,,,,,,,
522,PT07M54.00S,2021-11-06T03:57:11.3Z,4,REGULAR,rebound,defensive,[],1626167,,,1610612754,90,88,2021-11-06T03:57:16Z,5070000,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,521.0,6.0,6.0,0.0,,,,,,,,
523,PT07M52.00S,2021-11-06T03:57:16.8Z,4,REGULAR,foul,personal,[],203081,,,1610612754,90,88,2021-11-06T03:57:38Z,5080000,,,0,,D. Lillard personal FOUL (1 PF),"[203081, 1629103]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Martin,1629103.0,
525,PT07M46.00S,2021-11-06T03:57:45.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,90.3580814717477,65.44117647058823,1610612754,90,88,2021-11-06T03:57:49Z,5100000,77.0,38.0,1,right,MISS T. McConnell 8' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,8.61,Missed,,,,,,,,,,,,,,,,,,,
526,PT07M44.00S,2021-11-06T03:57:47.5Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,90,88,2021-11-06T03:57:49Z,5110000,,,0,,N. Little REBOUND (Off:1 Def:3),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,525.0,4.0,3.0,1.0,,,,,,,,
527,PT07M40.00S,2021-11-06T03:57:51.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629014,17.69053876478318,95.34313725490196,1610612757,90,88,2021-11-06T03:57:59Z,5120000,-227.0,114.0,1,left,MISS A. Simons 25' running 3PT,[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,25.37,Missed,,,,,,,,,,,,,,,,,,,
528,PT07M39.00S,2021-11-06T03:57:52.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,90,88,2021-11-06T03:57:59Z,5130000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,
529,PT07M39.00S,2021-11-06T03:57:59.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,90,88,2021-11-06T03:57:59Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M25.00S,2021-11-06T03:58:20.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626167,89.17542706964521,50.73529411764706,1610612754,90,90,2021-11-06T03:58:24Z,5150000,4.0,49.0,1,right,M. Turner turnaround Jump Shot (8 PTS) (K. Martin 1 AST),"[1626167, 1629103]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,4.94,Made,8.0,K. Martin,1629103.0,1.0,,,,,,,,,,,,,,,
533,PT06M59.00S,2021-11-06T03:58:57.5Z,4,REGULAR,substitution,out,[],1629642,,,1610612757,90,90,2021-11-06T03:59:04Z,5180000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT06M59.00S,2021-11-06T03:58:57.5Z,4,REGULAR,substitution,in,[],1626181,,,1610612757,90,90,2021-11-06T03:59:04Z,5190000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT06M57.00S,2021-11-06T03:59:21.3Z,4,REGULAR,jumpball,recovered,[],204456,,,1610612757,90,90,2021-11-06T03:59:21Z,5200000,,,0,,Jump Ball K. Martin vs. A. Simons: Tip to T. McConnell,"[204456, 1629103, 1629014]",1610612754.0,IND,heldball,T. McConnell,204456.0,McConnell,T. McConnell,Martin,1629103.0,Simons,1629014.0,,,,,,,,,,,,,,,,,,,,,
538,PT06M57.00S,2021-11-06T03:59:21.3Z,4,REGULAR,turnover,lost ball,[],203081,,,1610612757,90,90,2021-11-06T03:59:21Z,5230000,,,0,,D. Lillard lost ball TURNOVER (2 TO),"[203081, 1629103]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,2.0,Martin,1629103.0,,,,,,,,,,,,
539,PT06M57.00S,2021-11-06T03:59:21.3Z,4,REGULAR,steal,,[],1629103,,,1610612754,90,90,2021-11-06T03:59:21Z,5240000,,,0,,K. Martin STEAL (1 STL),[1629103],1610612754.0,IND,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M47.00S,2021-11-06T03:59:35.5Z,4,REGULAR,foul,personal,[],1629014,,,1610612754,90,90,2021-11-06T04:00:25Z,5250000,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 1626167]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Turner,1626167.0,
542,PT06M33.00S,2021-11-06T04:00:11.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627747,84.83902759526939,50.73529411764706,1610612754,90,92,2021-11-06T04:02:29Z,5270000,4.0,90.0,1,right,C. LeVert 9' fadeaway Jump Shot (12 PTS),[1627747],1610612754.0,IND,fadeaway,,,LeVert,C. LeVert,,,,,9.01,Made,12.0,,,,,,,,,,,,,,,,,,
543,PT06M18.00S,2021-11-06T04:00:26.7Z,4,REGULAR,turnover,bad pass,[],203468,,,1610612757,90,92,2021-11-06T04:01:07Z,5280000,,,0,,C. McCollum bad pass TURNOVER (4 TO),"[203468, 1630537]",1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,4.0,Duarte,1630537.0,,,,,,,,,,,,
544,PT06M18.00S,2021-11-06T04:00:26.7Z,4,REGULAR,steal,,[],1630537,,,1610612754,90,92,2021-11-06T04:00:29Z,5290000,,,0,,C. Duarte STEAL (1 STL),[1630537],1610612754.0,IND,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M14.00S,2021-11-06T04:00:30.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630537,92.9862023653088,50.0,1610612754,90,94,2021-11-06T04:00:49Z,5300000,0.0,13.0,1,right,C. Duarte running Layup (9 PTS),[1630537],1610612754.0,IND,running,,,Duarte,C. Duarte,,,,,1.34,Made,9.0,,,,,,,,,,,,,,,,,,
546,PT06M14.00S,2021-11-06T04:00:40.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,90,94,2021-11-06T04:00:40Z,5310000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M14.00S,2021-11-06T04:03:00.0Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,90,94,2021-11-06T04:03:29Z,5320000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M14.00S,2021-11-06T04:03:00.0Z,4,REGULAR,substitution,out,[],1626204,,,1610612757,90,94,2021-11-06T04:03:29Z,5330000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M14.00S,2021-11-06T04:03:00.0Z,4,REGULAR,substitution,out,[],1627747,,,1610612757,90,94,2021-11-06T04:03:29Z,5340000,,,0,,SUB out: C. LeVert,[1627747],1610612754.0,IND,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M14.00S,2021-11-06T04:03:00.0Z,4,REGULAR,substitution,in,[],203496,,,1610612757,90,94,2021-11-06T04:03:29Z,5350000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M14.00S,2021-11-06T04:03:00.0Z,4,REGULAR,substitution,in,[],203994,,,1610612757,90,94,2021-11-06T04:03:29Z,5360000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M14.00S,2021-11-06T04:03:00.0Z,4,REGULAR,substitution,in,[],203200,,,1610612757,90,94,2021-11-06T04:03:29Z,5370000,,,0,,SUB in: J. Holiday,[203200],1610612754.0,IND,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT06M03.00S,2021-11-06T04:03:48.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,6.652431011826544,48.28431372549019,1610612757,90,94,2021-11-06T04:03:52Z,5380000,9.0,10.0,1,left,MISS N. Powell driving Layup - blocked,"[1626181, 1626167]",1610612757.0,POR,driving,,,Powell,N. Powell,,,,,1.32,Missed,,,,,,,,,,,,Turner,1626167.0,,,,,,
554,PT06M03.00S,2021-11-06T04:03:48.3Z,4,REGULAR,block,,[],1626167,,,1610612757,90,94,2021-11-06T04:03:50Z,5390000,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT06M01.00S,2021-11-06T04:03:50.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612754,90,94,2021-11-06T04:03:52Z,5400000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,553.0,,,,,,,,,,,
