actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
545,PT05M04.00S,2021-12-15T05:07:14.8Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612757,89,88,2021-12-15T05:07:17Z,5350000,,,0,,A. Simons REBOUND (Off:1 Def:3),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,544.0,4.0,3.0,1.0,,,,,,,,,,,,
546,PT04M52.00S,2021-12-15T05:07:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,92.59198423127464,54.166666666666664,1610612757,91,88,2021-12-15T05:07:33Z,5360000,21.0,17.0,1,right,J. Nurkic cutting Layup (15 PTS) (D. Lillard 9 AST),"[203994, 203081]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,,,,2.69,Made,,,,,15.0,D. Lillard,203081.0,9.0,,,,,,,,
548,PT04M24.00S,2021-12-15T05:07:54.3Z,4,REGULAR,3pt,Jump Shot,[],1629661,6.521024967148489,3.431372549019608,1610612756,91,88,2021-12-15T05:07:59Z,5380000,233.0,9.0,1,left,MISS C. Johnson 3PT,[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,23.3,Missed,,,,,,,,,,,,,,,,
549,PT04M22.00S,2021-12-15T05:07:56.3Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,91,88,2021-12-15T05:07:59Z,5390000,,,0,,J. Nurkic REBOUND (Off:3 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,548.0,9.0,6.0,3.0,,,,,,,,,,,,
550,PT04M13.00S,2021-12-15T05:08:08.6Z,4,REGULAR,foul,personal,[],203109,,,1610612757,91,88,2021-12-15T05:08:18Z,5400000,,,0,,J. Crowder personal FOUL (2 PF),"[203109, 203496]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,2882.0,2.0,0.0,Covington,203496.0,,,
552,PT04M02.00S,2021-12-15T05:08:37.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,77.4802890932983,89.70588235294117,1610612757,91,88,2021-12-15T05:08:42Z,5420000,199.0,159.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,25.45,Missed,,,,,,,,,,,,,,,,
553,PT03M59.00S,2021-12-15T05:08:40.5Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,91,88,2021-12-15T05:08:42Z,5430000,,,0,,C. Johnson REBOUND (Off:0 Def:6),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,552.0,6.0,6.0,0.0,,,,,,,,,,,,
554,PT03M51.00S,2021-12-15T05:08:53.7Z,4,REGULAR,foul,personal,[],1629014,,,1610612756,91,88,2021-12-15T05:09:01Z,5440000,,,0,,A. Simons personal FOUL (1 PF),"[1629014, 203109]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Crowder,203109.0,,,
556,PT03M49.00S,2021-12-15T05:09:16.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612756,91,88,2021-12-15T05:09:21Z,5460000,,,0,,R. Covington personal FOUL (4 PF) (Paul 2 FT),"[203496, 101108]",1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,2882.0,4.0,0.0,Paul,101108.0,,,
558,PT03M49.00S,2021-12-15T05:09:33.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,91,88,2021-12-15T05:09:33Z,5480000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT03M49.00S,2021-12-15T05:11:17.9Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,91,88,2021-12-15T05:11:17Z,5490000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,Missed,,,,,,,,,,,,,,,,
560,PT03M49.00S,2021-12-15T05:11:17.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,91,88,2021-12-15T05:11:17Z,5500000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,
561,PT03M49.00S,2021-12-15T05:11:30.1Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,91,89,2021-12-15T05:11:30Z,5510000,,,0,,C. Paul Free Throw 2 of 2 (18 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,Made,,,,,18.0,,,,,,,,,,,
562,PT03M34.00S,2021-12-15T05:11:47.6Z,4,REGULAR,3pt,Jump Shot,[],203081,64.33968462549278,20.833333333333336,1610612757,91,89,2021-12-15T05:11:56Z,5520000,-146.0,283.0,1,right,MISS D. Lillard 31' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,31.81,Missed,,,,,,,,,,,,,,,,
563,PT03M32.00S,2021-12-15T05:11:49.6Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,91,89,2021-12-15T05:11:56Z,5530000,,,0,,J. Nurkic REBOUND (Off:4 Def:6),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,562.0,10.0,6.0,4.0,,,,,,,,,,,,
564,PT03M30.00S,2021-12-15T05:11:51.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.38042049934296,53.431372549019606,1610612757,91,89,2021-12-15T05:11:59Z,5540000,17.0,10.0,1,right,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,,,,1.97,Missed,,,,,,,,,,,,,,,,
565,PT03M28.00S,2021-12-15T05:11:53.7Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,91,89,2021-12-15T05:11:53Z,5550000,,,0,,D. Ayton REBOUND (Off:3 Def:8),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,564.0,11.0,8.0,3.0,,,,,,,,,,,,
566,PT03M19.00S,2021-12-15T05:12:02.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,5.732588699080158,51.225490196078425,1610612756,91,91,2021-12-15T05:12:08Z,5560000,-6.0,1.0,1,left,D. Ayton driving Layup (24 PTS) (C. Paul 13 AST),"[1629028, 101108]",1610612756.0,PHX,driving,,,Ayton,D. Ayton,,,,,,,,0.63,Made,,,,,24.0,C. Paul,101108.0,13.0,,,,,,,,
568,PT03M04.00S,2021-12-15T05:12:19.4Z,4,REGULAR,foul,personal,['2freethrow'],203109,,,1610612757,91,91,2021-12-15T05:12:28Z,5580000,,,0,,J. Crowder shooting personal FOUL (3 PF) (Lillard 2 FT),"[203109, 203081]",1610612756.0,PHX,shooting,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Lillard,203081.0,,,
570,PT03M04.00S,2021-12-15T05:12:50.3Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,92,91,2021-12-15T05:12:50Z,5600000,,,0,,D. Lillard Free Throw 1 of 2 (26 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,Made,,,,,26.0,,,,,,,,,,,
571,PT03M04.00S,2021-12-15T05:13:05.3Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,93,91,2021-12-15T05:13:05Z,5610000,,,0,,D. Lillard Free Throw 2 of 2 (27 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,Made,,,,,27.0,,,,,,,,,,,
572,PT02M46.00S,2021-12-15T05:13:27.3Z,4,REGULAR,3pt,Jump Shot,[],1626166,31.882391590013142,30.14705882352941,1610612756,93,94,2021-12-15T05:13:31Z,5620000,99.0,247.0,1,left,C. Payne 26' 3PT  (13 PTS) (C. Johnson 1 AST),"[1626166, 1629661]",1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,26.64,Made,,,,,13.0,C. Johnson,1629661.0,1.0,,,,,,,,
574,PT02M30.00S,2021-12-15T05:13:43.5Z,4,REGULAR,3pt,Jump Shot,[],203081,65.91655716162943,26.47058823529412,1610612757,96,94,2021-12-15T05:13:48Z,5640000,-118.0,268.0,1,right,D. Lillard 29' 3PT pullup (30 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,29.26,Made,,,,,30.0,,,,,,,,,,,
575,PT02M12.00S,2021-12-15T05:14:02.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629028,5.469776609724048,49.50980392156863,1610612756,96,96,2021-12-15T05:14:07Z,5650000,2.0,-1.0,1,left,D. Ayton cutting DUNK (26 PTS) (C. Paul 14 AST),"[1629028, 101108]",1610612756.0,PHX,cutting,,,Ayton,D. Ayton,,,,,,,,0.27,Made,,,,,26.0,C. Paul,101108.0,14.0,,,,,,,,
577,PT01M54.00S,2021-12-15T05:14:21.1Z,4,REGULAR,foul,personal,['2freethrow'],1629028,,,1610612757,96,96,2021-12-15T05:14:31Z,5670000,,,0,,D. Ayton shooting personal FOUL (3 PF) (Nurkic 2 FT),"[1629028, 203994]",1610612756.0,PHX,shooting,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,2005.0,3.0,1.0,Nurkic,203994.0,,,
579,PT01M54.00S,2021-12-15T05:14:44.8Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,97,96,2021-12-15T05:15:05Z,5690000,,,0,,J. Nurkic Free Throw 1 of 2 (16 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
580,PT01M54.00S,2021-12-15T05:14:44.8Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,97,96,2021-12-15T05:15:05Z,5700000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Missed,,,,,,,,,,,,,,,,
581,PT01M51.00S,2021-12-15T05:14:47.8Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,97,96,2021-12-15T05:15:05Z,5710000,,,0,,D. Ayton REBOUND (Off:3 Def:9),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,580.0,12.0,9.0,3.0,,,,,,,,,,,,
582,PT01M41.00S,2021-12-15T05:15:14.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,13.091327201051248,36.27450980392157,1610612756,97,96,2021-12-15T05:15:19Z,5720000,69.0,71.0,1,left,MISS C. Paul 9' pullup Shot,[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,9.84,Missed,,,,,,,,,,,,,,,,
583,PT01M39.00S,2021-12-15T05:15:16.7Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,97,96,2021-12-15T05:15:19Z,5730000,,,0,,J. Nurkic REBOUND (Off:4 Def:7),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,582.0,11.0,7.0,4.0,,,,,,,,,,,,
584,PT01M20.00S,2021-12-15T05:15:39.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,87.59855453350855,39.46078431372549,1610612757,99,96,2021-12-15T05:15:44Z,5740000,-53.0,64.0,1,right,N. Powell 8' driving floating bank Jump Shot (19 PTS),[1626181],1610612757.0,POR,driving floating bank,,,Powell,N. Powell,,,,,,,,8.3,Made,,,,,19.0,,,,,,,,,,,
585,PT01M20.00S,2021-12-15T05:15:42.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626166,,,1610612757,99,96,2021-12-15T05:15:49Z,5750000,,,0,,C. Payne shooting personal FOUL (3 PF) (Powell 1 FT),"[1626166, 1626181]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Powell,1626181.0,,,
587,PT01M20.00S,2021-12-15T05:16:10.4Z,4,REGULAR,freethrow,1 of 1,[],1626181,,,1610612757,100,96,2021-12-15T05:16:10Z,5770000,,,0,,N. Powell Free Throw 1 of 1 (20 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,Made,,,,,20.0,,,,,,,,,,,
588,PT01M08.00S,2021-12-15T05:16:30.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.521024967148489,49.50980392156863,1610612756,100,98,2021-12-15T05:16:41Z,5780000,2.0,9.0,1,left,C. Payne driving reverse Layup (15 PTS),[1626166],1610612756.0,PHX,driving reverse,,,Payne,C. Payne,,,,,,,,0.91,Made,,,,,15.0,,,,,,,,,,,
589,PT00M50.50S,2021-12-15T05:16:49.4Z,4,REGULAR,3pt,Jump Shot,[],203081,73.01248357424441,92.8921568627451,1610612757,100,98,2021-12-15T05:16:54Z,5790000,214.0,201.0,1,right,MISS D. Lillard 29' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,,,,29.41,Missed,,,,,,,,,,,,,,,,
590,PT00M48.70S,2021-12-15T05:16:51.2Z,4,REGULAR,rebound,defensive,[],1629028,,,1610612756,100,98,2021-12-15T05:16:54Z,5800000,,,0,,D. Ayton REBOUND (Off:3 Def:10),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,589.0,13.0,10.0,3.0,,,,,,,,,,,,
591,PT00M40.50S,2021-12-15T05:17:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,17.296320630749015,34.31372549019608,1610612756,100,100,2021-12-15T05:17:06Z,5810000,78.0,110.0,1,left,C. Paul 13' pullup Jump Shot (20 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,,,,13.52,Made,,,,,20.0,,,,,,,,,,,
592,PT00M40.00S,2021-12-15T05:17:07.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,100,100,2021-12-15T05:17:07Z,5820000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M40.00S,2021-12-15T05:18:02.4Z,4,REGULAR,substitution,out,[],1626166,,,1610612757,100,100,2021-12-15T05:18:35Z,5830000,,,0,,SUB out: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M40.00S,2021-12-15T05:18:02.4Z,4,REGULAR,substitution,in,[],1628969,,,1610612757,100,100,2021-12-15T05:18:35Z,5840000,,,0,,SUB in: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M34.40S,2021-12-15T05:19:19.3Z,4,REGULAR,3pt,Jump Shot,[],203081,66.17936925098554,30.88235294117647,1610612757,100,100,2021-12-15T05:19:30Z,5850000,-96.0,265.0,1,right,MISS D. Lillard 28' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,28.21,Missed,,,,,,,,,,,,,,,,
596,PT00M32.00S,2021-12-15T05:19:21.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,100,100,2021-12-15T05:19:30Z,5860000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,,,
597,PT00M32.00S,2021-12-15T05:19:27.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629028,,,1610612757,100,100,2021-12-15T05:19:33Z,5870000,,,0,,D. Ayton loose ball personal FOUL (4 PF) (Nurkic 2 FT),"[1629028, 203994]",1610612756.0,PHX,loose ball,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,2882.0,4.0,1.0,Nurkic,203994.0,,,
599,PT00M32.00S,2021-12-15T05:19:48.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203994,,,1610612757,101,100,2021-12-15T05:19:48Z,5890000,,,0,,J. Nurkic Free Throw 1 of 2 (17 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
600,PT00M32.00S,2021-12-15T05:19:48.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203994,,,1610612757,101,100,2021-12-15T05:20:05Z,5900000,,,0,,MISS J. Nurkic Free Throw 2 of 2,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,Missed,,,,,,,,,,,,,,,,
601,PT00M30.80S,2021-12-15T05:19:49.8Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,101,100,2021-12-15T05:20:05Z,5910000,,,0,,C. Johnson REBOUND (Off:0 Def:7),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,,,,,,600.0,7.0,7.0,0.0,,,,,,,,,,,,
602,PT00M30.80S,2021-12-15T05:20:33.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,101,100,2021-12-15T05:20:33Z,5920000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M30.80S,2021-12-15T05:21:26.6Z,4,REGULAR,substitution,out,[],203994,,,1610612756,101,100,2021-12-15T05:22:01Z,5930000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M30.80S,2021-12-15T05:21:26.6Z,4,REGULAR,substitution,out,[],1628969,,,1610612756,101,100,2021-12-15T05:22:01Z,5940000,,,0,,SUB out: M. Bridges,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M30.80S,2021-12-15T05:21:26.6Z,4,REGULAR,substitution,in,[],1626204,,,1610612756,101,100,2021-12-15T05:22:01Z,5950000,,,0,,SUB in: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M30.80S,2021-12-15T05:21:26.6Z,4,REGULAR,substitution,in,[],1626166,,,1610612756,101,100,2021-12-15T05:22:01Z,5960000,,,0,,SUB in: C. Payne,[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M30.80S,2021-12-15T05:22:09.5Z,4,REGULAR,substitution,out,[],1629014,,,1610612756,101,100,2021-12-15T05:22:11Z,5970000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M30.80S,2021-12-15T05:22:09.5Z,4,REGULAR,substitution,in,[],1629642,,,1610612756,101,100,2021-12-15T05:22:11Z,5980000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M27.00S,2021-12-15T05:22:28.2Z,4,REGULAR,2pt,Jump Shot,[],101108,13.61695137976347,83.82352941176471,1610612756,101,100,2021-12-15T05:30:13Z,5988750,-169.0,75.0,1,left,MISS C. Paul 18' turnaround fadeaway Shot,[101108],1610612756.0,PHX,turnaround fadeaway,,,Paul,C. Paul,,,,,,,,18.52,Missed,,,,,,,,,,,,,,,,
614,PT00M26.30S,2021-12-15T05:22:28.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,101,100,2021-12-15T05:30:13Z,5993125,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,
625,PT00M26.30S,2021-12-15T05:22:46.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,101,100,2021-12-15T05:30:27Z,5995312,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M26.30S,2021-12-15T05:23:03.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,101,100,2021-12-15T05:30:13Z,5997500,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M26.30S,2021-12-15T05:26:57.2Z,4,REGULAR,jumpball,recovered,[],1626181,,,1610612757,101,100,2021-12-15T05:30:51Z,5998750,,,0,,Jump Ball N. Little vs. C. Johnson: Tip to N. Powell,"[1626181, 1629642, 1629661]",1610612757.0,POR,heldball,N. Powell,1626181.0,Powell,N. Powell,Little,1629642.0,Johnson,1629661.0,,,,,,,,,,,,,,,,,,,,,
610,PT00M25.60S,2021-12-15T05:23:39.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612757,101,100,2021-12-15T05:30:39Z,6000000,,,0,,,[],1610612756.0,PHX,stands,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,
615,PT00M22.10S,2021-12-15T05:27:03.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",101108,,,1610612757,101,100,2021-12-15T05:27:11Z,6040000,,,0,,C. Paul take personal FOUL (4 PF) (Powell 2 FT),"[101108, 1626181]",1610612756.0,PHX,take,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Powell,1626181.0,,,
618,PT00M22.10S,2021-12-15T05:27:41.1Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612757,101,100,2021-12-15T05:27:41Z,6060000,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,Missed,,,,,,,,,,,,,,,,
619,PT00M22.10S,2021-12-15T05:27:41.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,101,100,2021-12-15T05:27:41Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,
620,PT00M22.10S,2021-12-15T05:28:00.0Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612757,102,100,2021-12-15T05:28:00Z,6080000,,,0,,N. Powell Free Throw 2 of 2 (21 PTS),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,Made,,,,,21.0,,,,,,,,,,,
621,PT00M08.10S,2021-12-15T05:28:18.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,15.325229960578188,37.5,1610612756,102,102,2021-12-15T05:28:23Z,6090000,62.0,92.0,1,left,C. Paul 11' step back Jump Shot (22 PTS),[101108],1610612756.0,PHX,step back,,,Paul,C. Paul,,,,,,,,11.09,Made,,,,,22.0,,,,,,,,,,,
622,PT00M00.00S,2021-12-15T05:28:34.8Z,4,REGULAR,turnover,lost ball,[],203081,,,1610612757,102,102,2021-12-15T05:28:45Z,6100000,,,0,,D. Lillard lost ball TURNOVER (4 TO),"[203081, 1629028]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,4.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,
623,PT00M00.00S,2021-12-15T05:28:34.8Z,4,REGULAR,steal,,[],1629028,,,1610612756,102,102,2021-12-15T05:35:02Z,6110000,,,0,,D. Ayton STEAL (2 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M00.00S,2021-12-15T05:28:50.4Z,4,REGULAR,period,end,[],0,,,1610612756,102,102,2021-12-15T05:28:50Z,6120000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M00.00S,2021-12-15T05:29:49.2Z,5,OVERTIME,substitution,out,['startperiod'],1626204,,,1610612756,102,102,2021-12-15T05:31:08Z,6130000,,,0,,SUB out: L. Nance Jr.,[1626204],1610612757.0,POR,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M00.00S,2021-12-15T05:29:49.2Z,5,OVERTIME,substitution,out,['startperiod'],1629642,,,1610612756,102,102,2021-12-15T05:31:08Z,6140000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M00.00S,2021-12-15T05:29:49.2Z,5,OVERTIME,substitution,in,['startperiod'],1629014,,,1610612756,102,102,2021-12-15T05:31:08Z,6150000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M00.00S,2021-12-15T05:29:49.2Z,5,OVERTIME,substitution,in,['startperiod'],203994,,,1610612756,102,102,2021-12-15T05:31:08Z,6160000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M00.00S,2021-12-15T05:31:29.3Z,5,OVERTIME,period,start,[],0,,,0,102,102,2021-12-15T05:31:29Z,6170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M58.00S,2021-12-15T05:31:32.2Z,5,OVERTIME,jumpball,recovered,[],203081,,,1610612757,102,102,2021-12-15T05:31:32Z,6190000,,,0,,Jump Ball J. Nurkic vs. D. Ayton: Tip to D. Lillard,"[203081, 203994, 1629028]",1610612757.0,POR,startperiod,D. Lillard,203081.0,Lillard,D. Lillard,Nurkic,203994.0,Ayton,1629028.0,,,,,,,,,,,,,,,,,,,,,
635,PT04M39.00S,2021-12-15T05:31:50.6Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1629014,93.9060446780552,48.28431372549019,1610612757,104,102,2021-12-15T05:31:55Z,6220000,-9.0,5.0,1,right,A. Simons driving reverse Layup (8 PTS) (D. Lillard 10 AST),"[1629014, 203081]",1610612757.0,POR,driving reverse,,,Simons,A. Simons,,,,,,,,0.98,Made,,,,,8.0,D. Lillard,203081.0,10.0,,,,,,,,
637,PT04M16.00S,2021-12-15T05:32:12.6Z,5,OVERTIME,2pt,Jump Shot,[],101108,13.091327201051248,78.43137254901961,1610612756,104,104,2021-12-15T05:32:17Z,6240000,-142.0,71.0,1,left,C. Paul 15' Jump Shot (24 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,15.88,Made,,,,,24.0,,,,,,,,,,,
638,PT03M57.00S,2021-12-15T05:32:32.1Z,5,OVERTIME,3pt,Jump Shot,[],203081,65.52233902759527,80.14705882352942,1610612757,104,104,2021-12-15T05:32:38Z,6250000,151.0,272.0,1,right,MISS D. Lillard 31' pullup 3PT,[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,,,,31.06,Missed,,,,,,,,,,,,,,,,
639,PT03M55.00S,2021-12-15T05:32:34.1Z,5,OVERTIME,rebound,defensive,['team'],0,,,1610612756,104,104,2021-12-15T05:32:38Z,6260000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,638.0,,,,,,,,,,,,,,,
640,PT03M55.00S,2021-12-15T05:32:37.1Z,5,OVERTIME,stoppage,out-of-bounds,[],0,,,1610612756,104,104,2021-12-15T05:32:37Z,6270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
