actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
536,PT09M23.00S,2021-10-30T03:57:37.8Z,4,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612757,78,71,2021-10-30T03:57:45Z,5250000,,,0,,I. Zubac shooting personal FOUL (2 PF) (Little 2 FT),"[1627826, 1629642]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,1627529.0,2.0,0.0,Little,1629642.0,
538,PT09M23.00S,2021-10-30T03:58:02.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629642,,,1610612757,79,71,2021-10-30T03:58:02Z,5270000,,,0,,N. Little Free Throw 1 of 2 (7 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
539,PT09M23.00S,2021-10-30T03:58:07.6Z,4,REGULAR,substitution,out,[],203468,,,1610612757,79,71,2021-10-30T03:58:16Z,5280000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT09M23.00S,2021-10-30T03:58:07.6Z,4,REGULAR,substitution,in,[],203081,,,1610612757,79,71,2021-10-30T03:58:16Z,5290000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M23.00S,2021-10-30T03:58:29.5Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629642,,,1610612757,80,71,2021-10-30T03:58:29Z,5300000,,,0,,N. Little Free Throw 2 of 2 (8 PTS),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
542,PT09M11.00S,2021-10-30T03:58:44.3Z,4,REGULAR,2pt,Jump Shot,[],1628379,21.23850197109067,66.66666666666666,1610612746,80,71,2021-10-30T03:58:48Z,5310000,-83.0,147.0,1,left,MISS L. Kennard 16' driving floating Shot,[1628379],1610612746.0,LAC,driving floating,,,Kennard,L. Kennard,,,,,16.9,Missed,,,,,,,,,,,,,,,,,,,
543,PT09M08.00S,2021-10-30T03:58:47.3Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,80,71,2021-10-30T03:58:48Z,5320000,,,0,,I. Zubac REBOUND (Off:2 Def:1),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,542.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
544,PT09M01.00S,2021-10-30T03:58:53.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628379,21.55059132720105,11.052389705882353,1610612746,80,74,2021-10-30T03:59:11Z,5330000,195.0,150.0,1,left,L. Kennard 24' 3PT  (16 PTS) (R. Jackson 4 AST),"[1628379, 202704]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.58,Made,,,,,16.0,,,R. Jackson,202704.0,4.0,,,,,,,,,
546,PT08M38.00S,2021-10-30T03:59:15.9Z,4,REGULAR,2pt,Jump Shot,[],203081,92.9862023653088,18.137254901960784,1610612757,82,74,2021-10-30T03:59:22Z,5350000,-159.0,13.0,1,right,D. Lillard 15' fadeaway Jump Shot (17 PTS) (J. Nurkic 3 AST),"[203081, 203994]",1610612757.0,POR,fadeaway,,,Lillard,D. Lillard,,,,,15.99,Made,,,,,17.0,,,J. Nurkic,203994.0,3.0,,,,,,,,,
548,PT08M24.00S,2021-10-30T03:59:30.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202704,6.783837056504599,48.77450980392157,1610612746,82,76,2021-10-30T03:59:34Z,5370000,6.0,11.0,1,left,R. Jackson driving Layup (8 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,1.28,Made,,,,,8.0,,,,,,,,,,,,,,
549,PT08M10.00S,2021-10-30T03:59:44.1Z,4,REGULAR,3pt,Jump Shot,[],203496,91.01511169513797,3.9215686274509802,1610612757,82,76,2021-10-30T03:59:48Z,5380000,-230.0,32.0,1,right,MISS R. Covington 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,23.26,Missed,,,,,,,,,,,,,,,,,,,
550,PT08M07.00S,2021-10-30T03:59:47.1Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,82,76,2021-10-30T03:59:48Z,5390000,,,0,,I. Zubac REBOUND (Off:2 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,549.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
551,PT07M54.00S,2021-10-30T04:00:00.8Z,4,REGULAR,3pt,Jump Shot,[],1628379,33.065045992115635,27.205882352941174,1610612746,82,76,2021-10-30T04:00:07Z,5400000,114.0,258.0,1,left,MISS L. Kennard 28' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,28.23,Missed,,,,,,,,,,,,,,,,,,,
552,PT07M48.00S,2021-10-30T04:00:06.8Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,82,76,2021-10-30T04:00:07Z,5410000,,,0,,N. Little REBOUND (Off:2 Def:5),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,551.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
553,PT07M42.00S,2021-10-30T04:00:19.8Z,4,REGULAR,foul,offensive,[],203994,,,1610612757,82,76,2021-10-30T04:00:25Z,5420000,,,0,,J. Nurkic charge offensive FOUL (2 PF),"[203994, 1629611]",1610612757.0,POR,charge,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Mann,1629611.0,
555,PT07M42.00S,2021-10-30T04:00:19.8Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612757,82,76,2021-10-30T04:00:19Z,5440000,,,0,,J. Nurkic offensive foul TURNOVER (3 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,3.0,,,2004.0,,,,,
556,PT07M42.00S,2021-10-30T04:00:24.8Z,4,REGULAR,substitution,out,[],1629642,,,1610612746,82,76,2021-10-30T04:00:34Z,5450000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M42.00S,2021-10-30T04:00:24.8Z,4,REGULAR,substitution,out,[],1629599,,,1610612746,82,76,2021-10-30T04:00:34Z,5460000,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT07M42.00S,2021-10-30T04:00:24.8Z,4,REGULAR,substitution,in,[],1626181,,,1610612746,82,76,2021-10-30T04:00:34Z,5470000,,,0,,SUB in: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M42.00S,2021-10-30T04:00:24.8Z,4,REGULAR,substitution,in,[],202331,,,1610612746,82,76,2021-10-30T04:00:34Z,5480000,,,0,,SUB in: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M26.00S,2021-10-30T04:00:56.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202331,19.136005256241788,46.07843137254902,1610612746,82,78,2021-10-30T04:00:59Z,5490000,20.0,127.0,1,left,P. George 12' turnaround fadeaway Jump Shot (39 PTS),[202331],1610612746.0,LAC,turnaround fadeaway,,,George,P. George,,,,,12.89,Made,,,,,39.0,,,,,,,,,,,,,,
561,PT07M11.00S,2021-10-30T04:01:11.7Z,4,REGULAR,3pt,Jump Shot,[],203081,68.9388961892247,76.22549019607843,1610612757,82,78,2021-10-30T04:01:15Z,5500000,131.0,239.0,1,right,MISS D. Lillard 27' step back 3PT,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
562,PT07M08.00S,2021-10-30T04:01:14.7Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,82,78,2021-10-30T04:01:15Z,5510000,,,0,,I. Zubac REBOUND (Off:2 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,561.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
563,PT06M46.00S,2021-10-30T04:01:37.6Z,4,REGULAR,3pt,Jump Shot,[],202704,30.831143232588698,64.95098039215686,1610612746,82,78,2021-10-30T04:01:41Z,5520000,-75.0,237.0,1,left,MISS R. Jackson 24' step back 3PT,[202704],1610612746.0,LAC,step back,,,Jackson,R. Jackson,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
564,PT06M44.00S,2021-10-30T04:01:39.6Z,4,REGULAR,rebound,defensive,[],1626181,,,1610612757,82,78,2021-10-30T04:01:41Z,5530000,,,0,,N. Powell REBOUND (Off:0 Def:3),[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,563.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
565,PT06M34.00S,2021-10-30T04:01:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,93.38042049934296,53.67647058823529,1610612757,84,78,2021-10-30T04:01:54Z,5540000,18.0,10.0,1,right,J. Nurkic cutting Layup (12 PTS) (A. Simons 4 AST),"[203994, 1629014]",1610612757.0,POR,cutting,,,Nurkic,J. Nurkic,,,,,2.08,Made,,,,,12.0,,,A. Simons,1629014.0,4.0,,,,,,,,,
567,PT06M26.00S,2021-10-30T04:01:56.6Z,4,REGULAR,3pt,Jump Shot,[],202331,19.66162943495401,91.66666666666666,1610612746,84,78,2021-10-30T04:02:02Z,5560000,-208.0,132.0,1,left,MISS P. George 24' pullup 3PT,[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,,
568,PT06M23.00S,2021-10-30T04:01:59.6Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,84,78,2021-10-30T04:02:02Z,5570000,,,0,,J. Nurkic REBOUND (Off:4 Def:10),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,567.0,14.0,10.0,4.0,,,,,,,,,,,,,,,
569,PT06M15.00S,2021-10-30T04:02:07.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,88.38699080157687,50.245098039215684,1610612757,86,78,2021-10-30T04:02:17Z,5580000,1.0,57.0,1,right,A. Simons driving floating Jump Shot (5 PTS) (D. Lillard 5 AST),"[1629014, 203081]",1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,5.67,Made,,,,,5.0,,,D. Lillard,203081.0,5.0,,,,,,,,,
571,PT06M15.00S,2021-10-30T04:02:13.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,86,78,2021-10-30T04:02:13Z,5600000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M15.00S,2021-10-30T04:04:27.0Z,4,REGULAR,substitution,out,[],1629014,,,1610612746,86,78,2021-10-30T04:04:59Z,5610000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M15.00S,2021-10-30T04:04:27.0Z,4,REGULAR,substitution,in,[],203468,,,1610612746,86,78,2021-10-30T04:04:59Z,5620000,,,0,,SUB in: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M06.00S,2021-10-30T04:05:21.3Z,4,REGULAR,foul,personal,[],203994,,,1610612746,86,78,2021-10-30T04:05:29Z,5630000,,,0,,J. Nurkic personal FOUL (3 PF),"[203994, 1627826]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,1627529.0,3.0,0.0,Zubac,1627826.0,
576,PT05M54.00S,2021-10-30T04:05:53.5Z,4,REGULAR,turnover,lost ball,[],202331,,,1610612746,86,78,2021-10-30T04:05:58Z,5650000,,,0,,P. George lost ball TURNOVER (4 TO),"[202331, 203468]",1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,4.0,McCollum,203468.0,,,,,,
577,PT05M54.00S,2021-10-30T04:05:53.5Z,4,REGULAR,steal,,[],203468,,,1610612757,86,78,2021-10-30T04:05:55Z,5660000,,,0,,C. McCollum STEAL (1 STL),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT05M48.00S,2021-10-30T04:05:59.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203081,94.95729303547962,51.71568627450981,1610612757,88,78,2021-10-30T04:06:04Z,5670000,9.0,-5.0,1,right,D. Lillard running Layup (19 PTS),[203081],1610612757.0,POR,running,,,Lillard,D. Lillard,,,,,1.0,Made,,,,,19.0,,,,,,,,,,,,,,
579,PT05M22.00S,2021-10-30T04:06:24.3Z,4,REGULAR,2pt,Jump Shot,[],202331,26.363337713534822,37.745098039215684,1610612746,88,78,2021-10-30T04:06:29Z,5680000,61.0,195.0,1,left,MISS P. George 20' step back Shot,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,20.47,Missed,,,,,,,,,,,,,,,,,,,
580,PT05M18.00S,2021-10-30T04:06:28.3Z,4,REGULAR,rebound,defensive,[],203994,,,1610612757,88,78,2021-10-30T04:06:29Z,5690000,,,0,,J. Nurkic REBOUND (Off:4 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,579.0,15.0,11.0,4.0,,,,,,,,,,,,,,,
581,PT05M07.00S,2021-10-30T04:06:40.3Z,4,REGULAR,2pt,Jump Shot,[],203468,92.32917214191852,32.35294117647059,1610612757,88,78,2021-10-30T04:06:43Z,5700000,-88.0,20.0,1,right,MISS C. McCollum 9' fadeaway Shot,[203468],1610612757.0,POR,fadeaway,,,McCollum,C. McCollum,,,,,9.04,Missed,,,,,,,,,,,,,,,,,,,
582,PT05M05.00S,2021-10-30T04:06:42.3Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,88,78,2021-10-30T04:06:43Z,5710000,,,0,,P. George REBOUND (Off:1 Def:7),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,581.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
583,PT05M03.00S,2021-10-30T04:06:47.0Z,4,REGULAR,foul,personal,['2freethrow'],203496,,,1610612746,88,78,2021-10-30T04:06:59Z,5720000,,,0,,R. Covington shooting personal FOUL (3 PF) (Mann 2 FT),"[203496, 1629611]",1610612757.0,POR,shooting,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Mann,1629611.0,
585,PT05M03.00S,2021-10-30T04:07:18.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629611,,,1610612746,88,79,2021-10-30T04:07:18Z,5740000,,,0,,T. Mann Free Throw 1 of 2 (3 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
586,PT05M03.00S,2021-10-30T04:07:18.9Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,88,79,2021-10-30T04:07:24Z,5750000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M03.00S,2021-10-30T04:07:18.9Z,4,REGULAR,substitution,in,[],201587,,,1610612746,88,79,2021-10-30T04:07:24Z,5760000,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT05M03.00S,2021-10-30T04:07:40.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629611,,,1610612746,88,80,2021-10-30T04:07:40Z,5770000,,,0,,T. Mann Free Throw 2 of 2 (4 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
589,PT04M51.00S,2021-10-30T04:07:54.4Z,4,REGULAR,3pt,Jump Shot,[],1626181,92.72339027595268,3.9215686274509802,1610612757,91,80,2021-10-30T04:07:58Z,5780000,-230.0,16.0,1,right,N. Powell 3PT  (12 PTS) (D. Lillard 6 AST),"[1626181, 203081]",1610612757.0,POR,,,,Powell,N. Powell,,,,,23.09,Made,,,,,12.0,,,D. Lillard,203081.0,6.0,,,,,,,,,
591,PT04M33.00S,2021-10-30T04:08:11.9Z,4,REGULAR,3pt,Jump Shot,[],1629611,6.258212877792378,4.411764705882353,1610612746,91,80,2021-10-30T04:08:15Z,5800000,228.0,6.0,1,left,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
592,PT04M30.00S,2021-10-30T04:08:14.9Z,4,REGULAR,rebound,defensive,[],203468,,,1610612757,91,80,2021-10-30T04:08:15Z,5810000,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,591.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
593,PT04M22.00S,2021-10-30T04:08:22.2Z,4,REGULAR,3pt,Jump Shot,[],203081,71.82982917214193,15.931372549019606,1610612757,94,80,2021-10-30T04:08:26Z,5820000,-170.0,212.0,1,right,D. Lillard 27' 3PT step back (22 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,27.22,Made,,,,,22.0,,,,,,,,,,,,,,
594,PT04M11.00S,2021-10-30T04:08:36.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202331,5.732588699080158,50.49019607843137,1610612746,94,82,2021-10-30T04:08:39Z,5830000,-2.0,1.0,1,left,P. George driving Layup (41 PTS),[202331],1610612746.0,LAC,driving,,,George,P. George,,,,,0.29,Made,,,,,41.0,,,,,,,,,,,,,,
595,PT04M11.00S,2021-10-30T04:08:38.4Z,4,REGULAR,foul,personal,['1freethrow'],203994,,,1610612746,94,82,2021-10-30T04:08:43Z,5840000,,,0,,J. Nurkic shooting personal FOUL (4 PF) (George 1 FT),"[203994, 202331]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,1627529.0,4.0,0.0,George,202331.0,
597,PT04M11.00S,2021-10-30T04:09:04.8Z,4,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,94,83,2021-10-30T04:09:04Z,5860000,,,0,,P. George Free Throw 1 of 1 (42 PTS),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,Made,,,,,42.0,,,,,,,,,,,,,,
598,PT03M57.00S,2021-10-30T04:09:20.4Z,4,REGULAR,3pt,Jump Shot,[],203081,68.41327201051249,19.607843137254903,1610612757,97,83,2021-10-30T04:09:24Z,5870000,-152.0,244.0,1,right,D. Lillard 28' 3PT step back (25 PTS),[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,28.78,Made,,,,,25.0,,,,,,,,,,,,,,
599,PT03M42.00S,2021-10-30T04:09:35.3Z,4,REGULAR,3pt,Jump Shot,[],201587,9.149145860709593,3.431372549019608,1610612746,97,83,2021-10-30T04:09:40Z,5880000,233.0,34.0,1,left,MISS N. Batum 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,23.52,Missed,,,,,,,,,,,,,,,,,,,
600,PT03M40.00S,2021-10-30T04:09:37.3Z,4,REGULAR,rebound,defensive,[],203496,,,1610612757,97,83,2021-10-30T04:09:40Z,5890000,,,0,,R. Covington REBOUND (Off:1 Def:7),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,599.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
601,PT03M24.00S,2021-10-30T04:09:53.2Z,4,REGULAR,3pt,Jump Shot,[],1626181,88.64980289093299,96.07843137254902,1610612757,97,83,2021-10-30T04:09:58Z,5900000,230.0,54.0,1,right,MISS N. Powell 3PT,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,,
602,PT03M20.00S,2021-10-30T04:09:57.2Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,97,83,2021-10-30T04:09:58Z,5910000,,,0,,J. Nurkic REBOUND (Off:5 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,601.0,16.0,11.0,5.0,,,,,,,,,,,,,,,
603,PT03M20.00S,2021-10-30T04:09:57.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,94.40999984741211,50.0,1610612757,97,83,2021-10-30T04:11:20Z,5920000,0.0,0.0,1,right,MISS J. Nurkic putback Layup,[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
604,PT03M20.00S,2021-10-30T04:09:57.5Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,97,83,2021-10-30T04:10:03Z,5930000,,,0,,J. Nurkic REBOUND (Off:6 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,603.0,17.0,11.0,6.0,,,,,,,,,,,,,,,
605,PT03M19.00S,2021-10-30T04:10:01.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203994,94.40999984741211,50.0,1610612757,99,83,2021-10-30T04:10:42Z,5940000,0.0,0.0,1,right,J. Nurkic putback Layup (14 PTS),[203994],1610612757.0,POR,putback,,,Nurkic,J. Nurkic,,,,,0.0,Made,,,,,14.0,,,,,,,,,,,,,,
606,PT03M19.00S,2021-10-30T04:10:09.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,99,83,2021-10-30T04:10:09Z,5950000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M19.00S,2021-10-30T04:12:59.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,99,83,2021-10-30T04:12:59Z,5960000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M19.00S,2021-10-30T04:13:03.0Z,4,REGULAR,substitution,out,[],202704,,,1610612746,99,83,2021-10-30T04:13:59Z,5970000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M19.00S,2021-10-30T04:13:03.0Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,99,83,2021-10-30T04:13:59Z,5980000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M19.00S,2021-10-30T04:13:03.0Z,4,REGULAR,substitution,out,[],202331,,,1610612746,99,83,2021-10-30T04:13:59Z,5990000,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M19.00S,2021-10-30T04:13:03.0Z,4,REGULAR,substitution,out,[],201587,,,1610612746,99,83,2021-10-30T04:13:59Z,6000000,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M19.00S,2021-10-30T04:13:03.0Z,4,REGULAR,substitution,in,[],1628392,,,1610612746,99,83,2021-10-30T04:13:59Z,6010000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M19.00S,2021-10-30T04:13:03.0Z,4,REGULAR,substitution,in,[],1630206,,,1610612746,99,83,2021-10-30T04:13:59Z,6020000,,,0,,SUB in: J. Scrubb,[1630206],1610612746.0,LAC,,,,Scrubb,J. Scrubb,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M19.00S,2021-10-30T04:13:03.0Z,4,REGULAR,substitution,in,[],1626159,,,1610612746,99,83,2021-10-30T04:13:59Z,6030000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M19.00S,2021-10-30T04:13:03.0Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,99,83,2021-10-30T04:13:59Z,6040000,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M10.00S,2021-10-30T04:14:30.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,99,83,2021-10-30T04:14:30Z,6050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M06.00S,2021-10-30T04:14:43.8Z,4,REGULAR,2pt,Jump Shot,[],1626159,24.392247043363994,33.33333333333333,1610612746,99,83,2021-10-30T04:14:50Z,6060000,83.0,177.0,1,left,MISS J. Winslow 19' pullup Shot,[1626159],1610612746.0,LAC,pullup,,,Winslow,J. Winslow,,,,,19.54,Missed,,,,,,,,,,,,,,,,,,,
618,PT03M05.00S,2021-10-30T04:14:44.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,99,83,2021-10-30T04:14:50Z,6070000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,617.0,,,,,,,,,,,,,,,,,,
619,PT03M05.00S,2021-10-30T04:14:49.9Z,4,REGULAR,foul,personal,[],1628392,,,1610612757,99,83,2021-10-30T04:15:41Z,6080000,,,0,,I. Hartenstein loose ball personal FOUL (5 PF),"[1628392, 203994]",1610612746.0,LAC,loose ball,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,2004.0,5.0,0.0,Nurkic,203994.0,
621,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,out,[],203081,,,1610612757,99,83,2021-10-30T04:15:08Z,6100000,,,0,,SUB out: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,out,[],203468,,,1610612757,99,83,2021-10-30T04:15:08Z,6110000,,,0,,SUB out: C. McCollum,[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,out,[],1626181,,,1610612757,99,83,2021-10-30T04:15:08Z,6120000,,,0,,SUB out: N. Powell,[1626181],1610612757.0,POR,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M05.00S,2021-10-30T04:14:59.3Z,4,REGULAR,substitution,out,[],203994,,,1610612757,99,83,2021-10-30T04:15:08Z,6130000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
