actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
523,PT07M43.00S,2023-03-15T00:58:18.3Z,4,REGULAR,foul,personal,['1freethrow'],1626224,,,1610612766,86,106,2023-03-15T00:58:35Z,5040000,False,,,0,,C. Osman shooting personal FOUL (2 PF) (Oubre Jr. 1 FT),"[1626224, 1626162]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628484.0,2.0,0.0,Oubre Jr.,1626162.0,,,
525,PT07M43.00S,2023-03-15T00:58:37.1Z,4,REGULAR,substitution,out,[],1630539,,,1610612766,86,106,2023-03-15T00:58:50Z,5060000,False,,,0,,SUB out: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT07M43.00S,2023-03-15T00:58:37.1Z,4,REGULAR,substitution,out,[],1630596,,,1610612766,86,106,2023-03-15T00:58:50Z,5070000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT07M43.00S,2023-03-15T00:58:37.1Z,4,REGULAR,substitution,in,[],202330,,,1610612766,86,106,2023-03-15T00:58:50Z,5080000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT07M43.00S,2023-03-15T00:58:37.1Z,4,REGULAR,substitution,in,[],1629636,,,1610612766,86,106,2023-03-15T00:58:50Z,5090000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT07M43.00S,2023-03-15T00:58:52.4Z,4,REGULAR,freethrow,1 of 1,[],1626162,,,1610612766,87,106,2023-03-15T00:58:52Z,5100000,False,,,0,,K. Oubre Jr. Free Throw 1 of 1 (24 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,24.0,,,,,,,,,,,,,,,,
530,PT07M20.00S,2023-03-15T00:59:17.6Z,4,REGULAR,3pt,Jump Shot,[],201937,92.72339027595268,4.166666666666666,1610612739,87,106,2023-03-15T00:59:54Z,5110000,False,-229.0,16.0,1,right,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
531,PT07M18.00S,2023-03-15T00:59:20.2Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,87,106,2023-03-15T00:59:20Z,5120000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,530.0,,,,,,,2.0,2.0,0.0,,,,,,,,
532,PT06M58.00S,2023-03-15T00:59:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,7.5722733245729295,51.225490196078425,1610612766,87,106,2023-03-15T01:24:17Z,5130000,False,-6.0,19.0,1,left,MISS D. Smith Jr. driving Layup,[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,,
533,PT06M55.00S,2023-03-15T00:59:43.1Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,87,106,2023-03-15T00:59:56Z,5140000,False,,,0,,R. Rubio REBOUND (Off:0 Def:5),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,,,532.0,,,,,,,5.0,5.0,0.0,,,,,,,,
535,PT06M50.00S,2023-03-15T00:59:48.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,92.72339027595268,54.166666666666664,1610612739,87,106,2023-03-15T01:00:02Z,5150000,False,21.0,16.0,1,right,MISS I. Okoro running Layup,[1630171],1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
536,PT06M44.00S,2023-03-15T00:59:55.0Z,4,REGULAR,rebound,defensive,[],1626179,,,1610612766,87,106,2023-03-15T00:59:55Z,5160000,False,,,0,,T. Rozier REBOUND (Off:0 Def:3),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,535.0,,,,,,,3.0,3.0,0.0,,,,,,,,
537,PT06M43.00S,2023-03-15T01:00:05.6Z,4,REGULAR,foul,personal,[],1630171,,,1610612766,87,106,2023-03-15T01:00:15Z,5170000,False,,,0,,I. Okoro personal FOUL (5 PF),"[1630171, 1629023]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,200832.0,5.0,0.0,Washington,1629023.0,,,
539,PT06M43.00S,2023-03-15T01:00:17.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,87,106,2023-03-15T01:00:17Z,5190000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT06M35.00S,2023-03-15T01:03:08.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,7.046649145860711,48.77450980392157,1610612766,89,106,2023-03-15T01:03:12Z,5200000,False,6.0,14.0,1,left,P. Washington cutting DUNK (9 PTS) (G. Hayward 6 AST),"[1629023, 202330]",1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.5,Made,,9.0,G. Hayward,202330.0,6.0,,,,,,,,,,,,,
542,PT06M09.00S,2023-03-15T01:03:34.1Z,4,REGULAR,3pt,Jump Shot,[],1630171,89.83245729303549,96.56862745098039,1610612739,89,109,2023-03-15T01:03:38Z,5220000,False,233.0,43.0,1,right,I. Okoro 3PT  (3 PTS) (D. Garland 7 AST),"[1630171, 1629636]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,23.68,Made,,3.0,D. Garland,1629636.0,7.0,,,,,,,,,,,,,
544,PT05M55.00S,2023-03-15T01:03:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,14.14257555847569,35.78431372549019,1610612766,89,109,2023-03-15T01:25:47Z,5240000,False,71.0,80.0,1,left,MISS T. Rozier 10' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Right,10.73,Missed,,,,,,,,,,,,,,,,,,
545,PT05M52.00S,2023-03-15T01:03:51.2Z,4,REGULAR,rebound,defensive,[],1629636,,,1610612739,89,109,2023-03-15T01:03:55Z,5250000,False,,,0,,D. Garland REBOUND (Off:0 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,544.0,,,,,,,3.0,3.0,0.0,,,,,,,,
546,PT05M44.00S,2023-03-15T01:03:58.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,92.85479632063075,49.50980392156863,1610612739,89,109,2023-03-15T01:04:03Z,5260000,False,-2.0,15.0,1,right,MISS D. Garland driving finger roll Layup,[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
547,PT05M42.00S,2023-03-15T01:04:01.1Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,89,109,2023-03-15T01:04:01Z,5270000,False,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,546.0,,,,,,,3.0,3.0,0.0,,,,,,,,
548,PT05M40.00S,2023-03-15T01:04:05.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626224,,,1610612766,89,109,2023-03-15T01:04:18Z,5280000,False,,,0,,C. Osman shooting personal FOUL (3 PF) (Oubre Jr. 2 FT),"[1626224, 1626162]",1610612739.0,CLE,shooting,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1155.0,3.0,0.0,Oubre Jr.,1626162.0,,,
551,PT05M40.00S,2023-03-15T01:04:31.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1626162,,,1610612766,90,109,2023-03-15T01:04:31Z,5300000,False,,,0,,K. Oubre Jr. Free Throw 1 of 2 (25 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,25.0,,,,,,,,,,,,,,,,
552,PT05M40.00S,2023-03-15T01:04:33.9Z,4,REGULAR,substitution,out,[],1629636,,,1610612766,90,109,2023-03-15T01:04:43Z,5310000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT05M40.00S,2023-03-15T01:04:33.9Z,4,REGULAR,substitution,in,[],203526,,,1610612766,90,109,2023-03-15T01:04:43Z,5320000,False,,,0,,SUB in: R. Neto,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT05M40.00S,2023-03-15T01:04:52.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1626162,,,1610612766,91,109,2023-03-15T01:04:52Z,5330000,False,,,0,,K. Oubre Jr. Free Throw 2 of 2 (26 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,26.0,,,,,,,,,,,,,,,,
555,PT05M24.00S,2023-03-15T01:05:09.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201937,93.77463863337714,47.794117647058826,1610612739,91,111,2023-03-15T01:05:13Z,5340000,False,-11.0,6.0,1,right,R. Rubio driving Layup (9 PTS) (R. Neto 1 AST),"[201937, 203526]",1610612739.0,CLE,driving,,,Rubio,R. Rubio,,,,,Restricted Area,0-8 Center,1.25,Made,,9.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,
556,PT05M07.00S,2023-03-15T01:05:27.7Z,4,REGULAR,2pt,Jump Shot,[],202330,6.915243101182654,77.94117647058823,1610612766,93,111,2023-03-15T01:28:32Z,5350000,False,-140.0,13.0,1,left,G. Hayward 14' pullup Jump Shot (10 PTS) (T. Rozier 9 AST),"[202330, 1626179]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,14.03,Made,,10.0,T. Rozier,1626179.0,9.0,,,,,,,,,,,,,
558,PT04M40.00S,2023-03-15T01:05:54.6Z,4,REGULAR,3pt,Jump Shot,[],1626224,65.52233902759527,61.51960784313726,1610612739,93,114,2023-03-15T01:29:18Z,5370000,False,58.0,272.0,1,right,C. Osman 27' 3PT turnaround (24 PTS) (R. Neto 2 AST),"[1626224, 203526]",1610612739.0,CLE,turnaround,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,27.76,Made,,24.0,R. Neto,203526.0,2.0,,,,,,,,,,,,,
559,PT04M20.00S,2023-03-15T01:06:13.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,6.521024967148489,53.92156862745098,1610612766,95,114,2023-03-15T01:30:14Z,5380000,False,-20.0,9.0,1,left,K. Oubre Jr. cutting Layup (28 PTS) (D. Smith Jr. 6 AST),"[1626162, 1628372]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,2.15,Made,,28.0,D. Smith Jr.,1628372.0,6.0,,,,,,,,,,,,,
561,PT04M07.00S,2023-03-15T01:06:27.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201937,84.1819973718791,38.48039215686275,1610612739,95,116,2023-03-15T01:30:40Z,5400000,False,-58.0,96.0,1,right,R. Rubio 11' driving floating Jump Shot (11 PTS),[201937],1610612739.0,CLE,driving floating,,,Rubio,R. Rubio,,,,,In The Paint (Non-RA),8-16 Center,11.21,Made,,11.0,,,,,,,,,,,,,,,,
562,PT04M07.00S,2023-03-15T01:06:35.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,95,116,2023-03-15T01:06:35Z,5410000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,out,[],1626179,,,1610612766,95,116,2023-03-15T01:09:18Z,5420000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,95,116,2023-03-15T01:09:18Z,5430000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,out,[],202330,,,1610612766,95,116,2023-03-15T01:09:18Z,5440000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,out,[],1629023,,,1610612766,95,116,2023-03-15T01:09:18Z,5450000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,out,[],201937,,,1610612766,95,116,2023-03-15T01:09:18Z,5460000,False,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,out,[],1626224,,,1610612766,95,116,2023-03-15T01:09:18Z,5470000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,out,[],1629731,,,1610612766,95,116,2023-03-15T01:09:18Z,5480000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,out,[],1630171,,,1610612766,95,116,2023-03-15T01:09:18Z,5490000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,in,[],1630539,,,1610612766,95,116,2023-03-15T01:09:18Z,5500000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,in,[],1630550,,,1610612766,95,116,2023-03-15T01:09:18Z,5510000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,in,[],1631121,,,1610612766,95,116,2023-03-15T01:09:18Z,5520000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,in,[],1629004,,,1610612766,95,116,2023-03-15T01:09:18Z,5530000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,in,[],1630241,,,1610612766,95,116,2023-03-15T01:09:18Z,5540000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,in,[],1629685,,,1610612766,95,116,2023-03-15T01:09:18Z,5550000,False,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,in,[],1630600,,,1610612766,95,116,2023-03-15T01:09:18Z,5560000,False,,,0,,SUB in: I. Mobley,[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT04M07.00S,2023-03-15T01:06:39.6Z,4,REGULAR,substitution,in,[],201980,,,1610612766,95,116,2023-03-15T01:09:18Z,5570000,False,,,0,,SUB in: D. Green,[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT03M46.00S,2023-03-15T01:09:43.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,15.062417871222076,54.166666666666664,1610612766,95,116,2023-03-15T01:09:48Z,5580000,False,-21.0,89.0,1,left,MISS D. Smith Jr. 9' turnaround fadeaway Shot,[1628372],1610612766.0,CHA,turnaround fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.15,Missed,,,,,,,,,,,,,,,,,,
580,PT03M44.00S,2023-03-15T01:09:45.5Z,4,REGULAR,rebound,defensive,[],201980,,,1610612739,95,116,2023-03-15T01:09:48Z,5590000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,579.0,,,,,,,1.0,1.0,0.0,,,,,,,,
581,PT03M26.00S,2023-03-15T01:10:03.5Z,4,REGULAR,turnover,bad pass,[],203526,,,1610612739,95,116,2023-03-15T01:10:07Z,5600000,False,,,0,,R. Neto bad pass TURNOVER (1 TO),"[203526, 1630539]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Jones,1630539.0
582,PT03M26.00S,2023-03-15T01:10:03.5Z,4,REGULAR,steal,,[],1630539,,,1610612766,95,116,2023-03-15T01:10:05Z,5610000,False,,,0,,K. Jones STEAL (1 STL),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
583,PT03M12.00S,2023-03-15T01:10:17.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631121,6.915243101182654,45.09803921568628,1610612766,95,116,2023-03-15T01:32:54Z,5620000,False,25.0,13.0,1,left,MISS B. McGowens driving finger roll Layup - blocked,"[1631121, 1630600]",1610612766.0,CHA,driving finger roll,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,Mobley,1630600.0,,,,,,,,,,,
584,PT03M12.00S,2023-03-15T01:10:17.4Z,4,REGULAR,block,,[],1630600,,,1610612766,95,116,2023-03-15T01:10:21Z,5630000,False,,,0,,I. Mobley BLOCK (1 BLK),[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
585,PT03M07.00S,2023-03-15T01:10:22.4Z,4,REGULAR,rebound,defensive,[],1630600,,,1610612739,95,116,2023-03-15T01:19:06Z,5640000,False,,,0,,I. Mobley REBOUND (Off:0 Def:1),[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,Restricted Area,0-8 Center,,,583.0,,,,,,,1.0,1.0,0.0,,,,,,,,
587,PT03M01.00S,2023-03-15T01:10:42.5Z,4,REGULAR,turnover,bad pass,[],1629685,,,1610612739,95,116,2023-03-15T01:10:53Z,5660000,False,,,0,,D. Windler bad pass TURNOVER (1 TO),"[1629685, 1628372]",1610612739.0,CLE,,,,Windler,D. Windler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Smith Jr.,1628372.0
588,PT03M01.00S,2023-03-15T01:10:42.5Z,4,REGULAR,steal,,[],1628372,,,1610612766,95,116,2023-03-15T01:20:02Z,5670000,False,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
589,PT02M56.00S,2023-03-15T01:10:52.7Z,4,REGULAR,violation,kicked ball,[],1629685,,,1610612766,95,116,2023-03-15T01:10:58Z,5680000,False,,,0,,D. Windler kicked ball VIOLATION,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,
590,PT02M53.00S,2023-03-15T01:11:11.7Z,4,REGULAR,turnover,bad pass,[],1631121,,,1610612766,95,116,2023-03-15T01:11:17Z,5690000,False,,,0,,B. McGowens bad pass TURNOVER (2 TO),"[1631121, 1629685]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Windler,1629685.0
591,PT02M53.00S,2023-03-15T01:11:11.7Z,4,REGULAR,steal,,[],1629685,,,1610612739,95,116,2023-03-15T01:21:31Z,5700000,False,,,0,,D. Windler STEAL (1 STL),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
592,PT02M44.00S,2023-03-15T01:11:20.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630241,69.59592641261499,19.11764705882353,1610612739,95,116,2023-03-15T01:11:30Z,5710000,False,-154.0,233.0,1,right,MISS S. Merrill 27' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,27.98,Missed,,,,,,,,,,,,,,,,,,
593,PT02M38.00S,2023-03-15T01:11:26.2Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,95,116,2023-03-15T01:11:51Z,5720000,False,,,0,,J. Thor REBOUND (Off:1 Def:4),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,592.0,,,,,,,5.0,4.0,1.0,,,,,,,,
594,PT02M32.00S,2023-03-15T01:11:31.8Z,4,REGULAR,3pt,Jump Shot,[],1630550,28.07161629434954,20.34313725490196,1610612766,98,116,2023-03-15T01:11:53Z,5730000,False,148.0,211.0,1,left,J. Thor 25' 3PT  (7 PTS) (D. Smith Jr. 7 AST),"[1630550, 1628372]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,25.82,Made,,7.0,D. Smith Jr.,1628372.0,7.0,,,,,,,,,,,,,
596,PT02M08.00S,2023-03-15T01:11:56.5Z,4,REGULAR,3pt,Jump Shot,[],1630600,69.72733245729303,23.284313725490197,1610612739,98,116,2023-03-15T01:12:05Z,5750000,False,-134.0,232.0,1,right,MISS I. Mobley 26' 3PT,[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
597,PT02M04.00S,2023-03-15T01:12:00.1Z,4,REGULAR,rebound,offensive,[],201980,,,1610612739,98,116,2023-03-15T01:12:00Z,5760000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[201980],1610612739.0,CLE,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,596.0,,,,,,,2.0,1.0,1.0,,,,,,,,
598,PT02M02.00S,2023-03-15T01:12:01.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629685,72.09264126149803,81.37254901960785,1610612739,98,116,2023-03-15T01:12:07Z,5770000,False,157.0,210.0,1,right,MISS D. Windler 26' 3PT,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
599,PT01M59.00S,2023-03-15T01:12:04.8Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,98,116,2023-03-15T01:12:07Z,5780000,False,,,0,,J. Thor REBOUND (Off:1 Def:5),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,598.0,,,,,,,6.0,5.0,1.0,,,,,,,,
600,PT01M53.00S,2023-03-15T01:12:15.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630241,,,1610612766,98,116,2023-03-15T01:12:26Z,5790000,False,,,0,,S. Merrill personal FOUL (1 PF) (Thor 2 FT),"[1630241, 1630550]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,1155.0,1.0,0.0,Thor,1630550.0,,,
602,PT01M53.00S,2023-03-15T01:12:36.4Z,4,REGULAR,freethrow,1 of 2,[],1630550,,,1610612766,99,116,2023-03-15T01:12:36Z,5810000,False,,,0,,J. Thor Free Throw 1 of 2 (8 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
603,PT01M53.00S,2023-03-15T01:12:50.2Z,4,REGULAR,freethrow,2 of 2,[],1630550,,,1610612766,100,116,2023-03-15T01:12:50Z,5820000,False,,,0,,J. Thor Free Throw 2 of 2 (9 PTS),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
604,PT01M43.00S,2023-03-15T01:13:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629685,92.72339027595268,53.92156862745098,1610612739,100,118,2023-03-15T01:13:06Z,5830000,False,20.0,16.0,1,right,D. Windler driving Layup (2 PTS) (R. Neto 3 AST),"[1629685, 203526]",1610612739.0,CLE,driving,,,Windler,D. Windler,,,,,Restricted Area,0-8 Center,2.52,Made,,2.0,R. Neto,203526.0,3.0,,,,,,,,,,,,,
606,PT01M25.00S,2023-03-15T01:13:21.0Z,4,REGULAR,3pt,Jump Shot,[],1629004,30.305519053876477,70.34313725490196,1610612766,100,118,2023-03-15T01:13:28Z,5850000,False,-102.0,232.0,1,left,MISS S. Mykhailiuk 25' 3PT,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
607,PT01M24.00S,2023-03-15T01:13:22.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,100,118,2023-03-15T01:13:28Z,5860000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,606.0,,,,,,,,,,,,,,,,,
