actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
355,PT01M24.00S,2022-11-17T01:08:08.3Z,2,REGULAR,turnover,offensive foul,[],1626162,,,1610612766,63,55,2022-11-17T01:08:08Z,3390000,False,,,0,,K. Oubre Jr. offensive foul TURNOVER (1 TO),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,1.0,,,,,,,,,,,
356,PT01M24.00S,2022-11-17T01:08:25.7Z,2,REGULAR,substitution,out,[],1626162,,,1610612754,63,55,2022-11-17T01:08:36Z,3400000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M24.00S,2022-11-17T01:08:25.7Z,2,REGULAR,substitution,in,[],1630547,,,1610612754,63,55,2022-11-17T01:08:36Z,3410000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT01M09.00S,2022-11-17T01:08:53.1Z,2,REGULAR,turnover,lost ball,[],1626167,,,1610612754,63,55,2022-11-17T01:26:33Z,3420000,False,,,0,,M. Turner lost ball TURNOVER (2 TO),"[1626167, 1630163]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,,Ball,1630163.0,,,,,,
359,PT01M09.00S,2022-11-17T01:08:53.1Z,2,REGULAR,steal,,[],1630163,,,1610612766,63,55,2022-11-17T01:08:55Z,3430000,False,,,0,,L. Ball STEAL (1 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
360,PT00M59.80S,2022-11-17T01:09:02.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,89.30683311432325,96.56862745098039,1610612766,63,55,2022-11-17T01:09:12Z,3440000,False,233.0,48.0,1,right,MISS L. Ball 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
361,PT00M57.60S,2022-11-17T01:09:05.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,63,55,2022-11-17T01:09:05Z,3450000,False,,,0,,M. Turner REBOUND (Off:0 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Right Corner 3,24+ Right,,,360.0,6.0,6.0,0.0,,,,,,,,,,,,,,
362,PT00M48.20S,2022-11-17T01:09:14.5Z,2,REGULAR,2pt,Jump Shot,[],1626167,25.04927726675427,44.85294117647059,1610612754,63,55,2022-11-17T01:09:34Z,3460000,False,26.0,183.0,1,left,MISS M. Turner 18' Jump Shot,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,18.48,Missed,,,,,,,,,,,,,,,,,,
363,PT00M41.90S,2022-11-17T01:09:20.8Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,63,55,2022-11-17T01:09:34Z,3470000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,,,362.0,3.0,3.0,0.0,,,,,,,,,,,,,,
364,PT00M41.90S,2022-11-17T01:09:43.1Z,2,REGULAR,timeout,full,['team'],0,,,1610612766,63,55,2022-11-17T01:09:43Z,3480000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M29.10S,2022-11-17T01:11:23.7Z,2,REGULAR,turnover,lost ball,[],1626179,,,1610612766,63,55,2022-11-17T01:11:28Z,3490000,False,,,0,,T. Rozier lost ball TURNOVER (4 TO),"[1626179, 1629614]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,4.0,,,,Nembhard,1629614.0,,,,,,
366,PT00M29.10S,2022-11-17T01:11:23.7Z,2,REGULAR,steal,,[],1629614,,,1610612754,63,55,2022-11-17T01:28:40Z,3500000,False,,,0,,A. Nembhard STEAL (2 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
367,PT00M24.20S,2022-11-17T01:11:28.6Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630169,26.888961892247043,19.362745098039216,1610612754,63,55,2022-11-17T01:29:58Z,3510000,False,153.0,200.0,1,left,MISS T. Haliburton 25' running 3PT,[1630169],1610612754.0,IND,running,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
368,PT00M19.10S,2022-11-17T01:11:33.7Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612754,63,55,2022-11-17T01:11:33Z,3520000,False,,,0,,M. Turner REBOUND (Off:1 Def:6),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,367.0,7.0,6.0,1.0,,,,,,,,,,,,,,
369,PT00M16.80S,2022-11-17T01:11:36.0Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627741,9.017739816031538,3.431372549019608,1610612754,63,58,2022-11-17T01:30:59Z,3530000,False,233.0,32.0,1,left,B. Hield 3PT pullup (5 PTS) (T. Haliburton 4 AST),"[1627741, 1630169]",1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,23.5,Made,,,,,5.0,,,T. Haliburton,1630169.0,4.0,,,,,,,,
371,PT00M04.10S,2022-11-17T01:11:52.5Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,63,58,2022-11-17T01:11:57Z,3550000,False,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1626167]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Mid-Range,16-24 Center,,,,,,,,,3.0,,,,Turner,1626167.0,,,,,,
372,PT00M04.10S,2022-11-17T01:11:52.5Z,2,REGULAR,steal,,[],1626167,,,1610612754,63,58,2022-11-17T01:29:52Z,3560000,False,,,0,,M. Turner STEAL (1 STL),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
373,PT00M00.20S,2022-11-17T01:11:57.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627741,5.469776609724048,52.94117647058824,1610612754,63,60,2022-11-17T01:31:23Z,3570000,False,-15.0,-1.0,1,left,B. Hield running Layup (7 PTS) (J. Smith 1 AST),"[1627741, 1630188]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,7.0,,,J. Smith,1630188.0,1.0,,,,,,,,
375,PT00M00.00S,2022-11-17T01:12:07.9Z,2,REGULAR,period,end,[],0,,,1610612766,63,60,2022-11-17T01:12:07Z,3590000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-11-17T01:13:13.6Z,3,REGULAR,substitution,out,['startperiod'],1630547,,,1610612766,63,60,2022-11-17T01:27:36Z,3600000,False,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-11-17T01:13:13.6Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,63,60,2022-11-17T01:27:36Z,3610000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-11-17T01:27:33.0Z,3,REGULAR,period,start,[],0,,,1610612766,63,60,2022-11-17T01:27:37Z,3620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT11M44.00S,2022-11-17T01:27:47.7Z,3,REGULAR,turnover,bad pass,[],1626179,,,1610612766,63,60,2022-11-17T01:27:51Z,3630000,False,,,0,,T. Rozier bad pass TURNOVER (5 TO),"[1626179, 1629614]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.0,,,,Nembhard,1629614.0,,,,,,
380,PT11M44.00S,2022-11-17T01:27:47.7Z,3,REGULAR,steal,,[],1629614,,,1610612754,63,60,2022-11-17T01:27:49Z,3640000,False,,,0,,A. Nembhard STEAL (3 STL),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
381,PT11M36.00S,2022-11-17T01:27:55.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,72.88107752956637,83.57843137254902,1610612754,63,63,2022-11-17T01:27:59Z,3650000,False,168.0,202.0,1,right,B. Hield 26' 3PT  (10 PTS) (M. Turner 3 AST),"[1627741, 1626167]",1610612754.0,IND,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,26.3,Made,,,,,10.0,,,M. Turner,1626167.0,3.0,,,,,,,,
383,PT11M17.00S,2022-11-17T01:28:15.3Z,3,REGULAR,3pt,Jump Shot,[],1629023,30.17411300919842,71.56862745098039,1610612766,63,63,2022-11-17T01:28:20Z,3670000,False,-108.0,231.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
384,PT11M15.00S,2022-11-17T01:28:17.3Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,63,63,2022-11-17T01:28:55Z,3680000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:4),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,383.0,6.0,4.0,2.0,,,,,,,,,,,,,,
385,PT11M15.00S,2022-11-17T01:28:22.7Z,3,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612766,63,63,2022-11-17T01:28:38Z,3690000,False,,,0,,A. Nembhard shooting personal FOUL (3 PF) (Washington 2 FT),"[1629614, 1629023]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,1626300.0,,,,,,,3.0,0.0,Washington,1629023.0,,
387,PT11M15.00S,2022-11-17T01:28:44.3Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629023,,,1610612766,64,63,2022-11-17T01:28:44Z,3710000,False,,,0,,P. Washington Free Throw 1 of 2 (15 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
388,PT11M15.00S,2022-11-17T01:29:00.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629023,,,1610612766,65,63,2022-11-17T01:29:00Z,3720000,False,,,0,,P. Washington Free Throw 2 of 2 (16 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
389,PT11M05.00S,2022-11-17T01:29:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,92.9862023653088,53.431372549019606,1610612754,65,65,2022-11-17T01:32:55Z,3730000,False,17.0,13.0,1,right,T. Haliburton driving finger roll Layup (12 PTS),[1630169],1610612754.0,IND,driving finger roll,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,12.0,,,,,,,,,,,,,
390,PT10M55.00S,2022-11-17T01:29:31.3Z,3,REGULAR,foul,offensive,[],203486,,,1610612766,65,65,2022-11-17T01:29:37Z,3740000,False,,,0,,M. Plumlee offensive FOUL (2 PF),"[203486, 1629614]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,,,,,,,2.0,0.0,Nembhard,1629614.0,,
392,PT10M55.00S,2022-11-17T01:29:31.3Z,3,REGULAR,turnover,offensive foul,[],203486,,,1610612766,65,65,2022-11-17T01:29:31Z,3760000,False,,,0,,M. Plumlee offensive foul TURNOVER (1 TO),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,1.0,,,,,,,,,,,
393,PT10M40.00S,2022-11-17T01:29:58.1Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627741,75.64060446780552,65.19607843137256,1610612754,65,65,2022-11-17T01:33:29Z,3770000,False,76.0,176.0,1,right,MISS B. Hield 19' step back Shot,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Mid-Range,16-24 Right Center,19.22,Missed,,,,,,,,,,,,,,,,,,
394,PT10M38.00S,2022-11-17T01:30:00.1Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,65,65,2022-11-17T01:30:03Z,3780000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:5),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Right Center,,,393.0,7.0,5.0,2.0,,,,,,,,,,,,,,
395,PT10M31.00S,2022-11-17T01:30:07.9Z,3,REGULAR,3pt,Jump Shot,[],1630163,31.750985545335087,73.2843137254902,1610612766,68,65,2022-11-17T01:30:12Z,3790000,False,-116.0,246.0,1,left,L. Ball 27' 3PT  (13 PTS) (T. Rozier 6 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,27.21,Made,,,,,13.0,,,T. Rozier,1626179.0,6.0,,,,,,,,
397,PT10M07.00S,2022-11-17T01:30:31.5Z,3,REGULAR,3pt,Jump Shot,[],1629614,81.94809461235218,94.6078431372549,1610612754,68,68,2022-11-17T01:30:35Z,3810000,False,223.0,117.0,1,right,A. Nembhard 25' 3PT  (7 PTS) (T. Haliburton 5 AST),"[1629614, 1630169]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,25.19,Made,,,,,7.0,,,T. Haliburton,1630169.0,5.0,,,,,,,,
399,PT09M49.00S,2022-11-17T01:30:49.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,6.915243101182654,59.068627450980394,1610612766,70,68,2022-11-17T01:30:53Z,3830000,False,-45.0,13.0,1,left,T. Rozier driving bank Jump Shot (6 PTS) (P. Washington 4 AST),"[1626179, 1629023]",1610612766.0,CHA,driving bank,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.7,Made,,,,,6.0,,,P. Washington,1629023.0,4.0,,,,,,,,
401,PT09M35.00S,2022-11-17T01:31:03.1Z,3,REGULAR,3pt,Jump Shot,[],1629614,92.59198423127464,4.166666666666666,1610612754,70,68,2022-11-17T01:31:06Z,3850000,False,-229.0,17.0,1,right,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Left Corner 3,24+ Left,22.98,Missed,,,,,,,,,,,,,,,,,,
402,PT09M33.00S,2022-11-17T01:31:05.1Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,70,68,2022-11-17T01:31:06Z,3860000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,401.0,4.0,4.0,0.0,,,,,,,,,,,,,,
403,PT09M28.00S,2022-11-17T01:31:10.7Z,3,REGULAR,3pt,Jump Shot,[],1626179,25.969119579500656,84.06862745098039,1610612766,73,68,2022-11-17T01:34:53Z,3870000,False,-170.0,192.0,1,left,T. Rozier 25' 3PT step back (9 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,25.63,Made,,,,,9.0,,,,,,,,,,,,,
404,PT09M15.00S,2022-11-17T01:31:23.8Z,3,REGULAR,3pt,Jump Shot,[],1630169,70.25295663600527,85.29411764705883,1610612754,73,68,2022-11-17T01:31:31Z,3880000,False,176.0,227.0,1,right,MISS T. Haliburton 28' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,28.76,Missed,,,,,,,,,,,,,,,,,,
405,PT09M09.00S,2022-11-17T01:31:29.8Z,3,REGULAR,rebound,offensive,[],1630188,,,1610612754,73,68,2022-11-17T01:31:31Z,3890000,False,,,0,,J. Smith REBOUND (Off:1 Def:4),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,404.0,5.0,4.0,1.0,,,,,,,,,,,,,,
406,PT09M09.00S,2022-11-17T01:31:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,94.40999984741211,50.0,1610612754,73,70,2022-11-17T01:31:29Z,3900000,False,0.0,0.0,1,right,J. Smith putback Layup (5 PTS),[1630188],1610612754.0,IND,putback,,,Smith,J. Smith,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
407,PT08M55.00S,2022-11-17T01:31:50.1Z,3,REGULAR,foul,personal,[],1629614,,,1610612766,73,70,2022-11-17T01:35:34Z,3910000,False,,,0,,A. Nembhard personal FOUL (4 PF),"[1629614, 1629023]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1626300.0,,,,,,,4.0,0.0,Washington,1629023.0,,
409,PT08M55.00S,2022-11-17T01:32:01.3Z,3,REGULAR,substitution,out,[],1629614,,,1610612766,73,70,2022-11-17T01:32:07Z,3930000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M55.00S,2022-11-17T01:32:01.3Z,3,REGULAR,substitution,in,[],204456,,,1610612766,73,70,2022-11-17T01:32:07Z,3940000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT08M43.00S,2022-11-17T01:32:27.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,8.886333771353483,52.94117647058824,1610612766,73,70,2022-11-17T01:32:55Z,3950000,False,-15.0,31.0,1,left,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1626167]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.43,Missed,,,,,,,,,,,,,,,,,Turner,1626167.0
412,PT08M43.00S,2022-11-17T01:32:27.9Z,3,REGULAR,block,,[],1626167,,,1610612766,73,70,2022-11-17T01:32:33Z,3960000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
416,PT08M39.00S,2022-11-17T01:32:31.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612754,73,70,2022-11-17T01:32:55Z,3970000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,411.0,,,,,,,,,,,,,,,,,
413,PT08M39.00S,2022-11-17T01:32:53.8Z,3,REGULAR,jumpball,recovered,[],1630188,,,1610612754,73,70,2022-11-17T01:32:53Z,3980000,False,,,0,,Jump Ball M. Turner vs. K. Oubre Jr.: Tip to J. Smith,"[1630188, 1626167, 1626162]",1610612754.0,IND,heldball,J. Smith,1630188.0,Smith,J. Smith,Turner,1626167.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,,,,,,
417,PT08M31.00S,2022-11-17T01:33:01.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,92.19776609724047,47.05882352941176,1610612754,73,72,2022-11-17T01:33:07Z,4010000,False,-15.0,21.0,1,right,J. Smith driving Layup (7 PTS) (T. Haliburton 6 AST),"[1630188, 1630169]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.55,Made,,,,,7.0,,,T. Haliburton,1630169.0,6.0,,,,,,,,
418,PT08M28.00S,2022-11-17T01:33:05.7Z,3,REGULAR,turnover,bad pass,[],203486,,,1610612766,73,72,2022-11-17T01:33:12Z,4020000,False,,,0,,M. Plumlee bad pass TURNOVER (2 TO),"[203486, 1627741]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,8-16 Left,,,,,,,,,2.0,,,,Hield,1627741.0,,,,,,
419,PT08M28.00S,2022-11-17T01:33:05.7Z,3,REGULAR,steal,,[],1627741,,,1610612754,73,72,2022-11-17T01:33:10Z,4030000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
420,PT08M18.00S,2022-11-17T01:33:15.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,91.93495400788436,95.83333333333334,1610612754,73,75,2022-11-17T01:33:20Z,4040000,False,229.0,23.0,1,right,T. Haliburton 3PT  (15 PTS) (B. Hield 4 AST),"[1630169, 1627741]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Right Corner 3,24+ Right,23.04,Made,,,,,15.0,,,B. Hield,1627741.0,4.0,,,,,,,,
422,PT08M15.00S,2022-11-17T01:33:22.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,73,75,2022-11-17T01:33:22Z,4060000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT08M06.00S,2022-11-17T01:36:25.7Z,3,REGULAR,foul,personal,[],204456,,,1610612766,73,75,2022-11-17T01:36:34Z,4070000,False,,,0,,T. McConnell personal FOUL (1 PF),"[204456, 1630163]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626300.0,,,,,,,1.0,0.0,Ball,1630163.0,,
426,PT07M56.00S,2022-11-17T01:36:52.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,8.360709592641262,48.529411764705884,1610612766,73,75,2022-11-17T01:36:59Z,4090000,False,7.0,26.0,1,left,MISS P. Washington driving Layup - blocked,"[1629023, 1630188]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,Smith,1630188.0
427,PT07M56.00S,2022-11-17T01:36:52.9Z,3,REGULAR,block,,[],1630188,,,1610612766,73,75,2022-11-17T01:36:56Z,4100000,False,,,0,,J. Smith BLOCK (1 BLK),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
428,PT07M56.00S,2022-11-17T01:36:52.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,73,75,2022-11-17T01:36:59Z,4110000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,426.0,,,,,,,,,,,,,,,,,
430,PT07M54.00S,2022-11-17T01:37:13.2Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1626162,13.748357424441524,21.568627450980394,1610612766,73,75,2022-11-17T01:37:17Z,4130000,False,142.0,77.0,1,left,MISS K. Oubre Jr. 16' Jump Shot,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,16-24 Right,16.16,Missed,,,,,,,,,,,,,,,,,,
431,PT07M51.00S,2022-11-17T01:37:16.2Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612754,73,75,2022-11-17T01:37:17Z,4140000,False,,,0,,M. Turner REBOUND (Off:1 Def:7),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right,,,430.0,8.0,7.0,1.0,,,,,,,,,,,,,,
432,PT07M40.00S,2022-11-17T01:37:27.1Z,3,REGULAR,3pt,Jump Shot,[],1630188,71.17279894875165,19.607843137254903,1610612754,73,75,2022-11-17T01:37:34Z,4150000,False,-152.0,218.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,26.62,Missed,,,,,,,,,,,,,,,,,,
433,PT07M37.00S,2022-11-17T01:37:30.1Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,73,75,2022-11-17T01:37:34Z,4160000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Left Center,,,432.0,8.0,6.0,2.0,,,,,,,,,,,,,,
434,PT07M32.00S,2022-11-17T01:37:35.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1626179,14.799605781865965,25.0,1610612766,73,75,2022-11-17T01:38:57Z,4170000,False,125.0,87.0,1,left,MISS T. Rozier 15' running pullup Shot,[1626179],1610612766.0,CHA,running pullup,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,15.21,Missed,,,,,,,,,,,,,,,,,,
435,PT07M29.00S,2022-11-17T01:37:38.4Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,73,75,2022-11-17T01:37:40Z,4180000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,434.0,2.0,1.0,1.0,,,,,,,,,,,,,,
436,PT07M25.00S,2022-11-17T01:37:42.5Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627741,92.19776609724047,50.98039215686274,1610612754,73,75,2022-11-17T01:37:52Z,4190000,False,5.0,21.0,1,right,MISS B. Hield running Layup,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
437,PT07M21.00S,2022-11-17T01:37:46.5Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612766,73,75,2022-11-17T01:37:47Z,4200000,False,,,0,,K. Oubre Jr. REBOUND (Off:5 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,436.0,9.0,4.0,5.0,,,,,,,,,,,,,,
439,PT07M02.00S,2022-11-17T01:38:20.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,13.091327201051248,48.77450980392157,1610612766,73,75,2022-11-17T01:38:24Z,4220000,False,6.0,71.0,1,left,MISS K. Oubre Jr. 7' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
