actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
436,PT04M35.00S,2022-11-06T00:40:56.7Z,3,REGULAR,freethrow,1 of 3,"['fromturnover', '2ndchance']",1626162,,,1610612766,60,59,2022-11-06T05:28:21Z,4360000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 3,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
437,PT04M35.00S,2022-11-06T00:40:56.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,60,59,2022-11-06T04:16:08Z,4370000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,436.0,,,,,,,,,,,,,,,,,
438,PT04M35.00S,2022-11-06T00:40:56.7Z,3,REGULAR,freethrow,2 of 3,"['fromturnover', '2ndchance']",1626162,,,1610612766,61,59,2022-11-06T05:28:21Z,4380000,,,0,,K. Oubre Jr. Free Throw 2 of 3 (16 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
558,PT04M35.00S,2022-11-06T00:40:56.7Z,3,REGULAR,freethrow,3 of 3,"['fromturnover', '2ndchance']",1626162,,,1610612766,62,59,2022-11-06T05:28:21Z,4385000,,,0,,K. Oubre Jr. Free Throw 3 of 3 (17 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
439,PT04M35.00S,2022-11-06T00:41:01.1Z,3,REGULAR,substitution,out,[],1629667,,,1610612751,62,59,2022-11-06T05:28:21Z,4390000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M35.00S,2022-11-06T00:41:01.1Z,3,REGULAR,substitution,in,[],1630547,,,1610612751,62,59,2022-11-06T05:28:21Z,4400000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M22.00S,2022-11-06T04:12:32.5Z,3,REGULAR,2pt,Jump Shot,[],201142,81.553876478318,68.62745098039215,1610612751,62,59,2022-11-06T04:13:23Z,4410000,93.0,121.0,1,right,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Mid-Range,8-16 Right,15.26,Missed,,,,,,,,,,,,,,,,,,
442,PT04M20.00S,2022-11-06T04:12:34.5Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,62,59,2022-11-06T04:13:23Z,4420000,,,0,,N. Richards REBOUND (Off:2 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,441.0,5.0,3.0,2.0,,,,,,,,,,,,,,
443,PT04M10.00S,2022-11-06T04:17:18.2Z,3,REGULAR,3pt,Jump Shot,[],1630547,33.196452036793694,46.32352941176471,1610612766,62,59,2022-11-06T04:17:56Z,4430000,18.0,260.0,1,left,MISS J. Bouknight 26' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
444,PT04M08.00S,2022-11-06T04:17:20.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,62,59,2022-11-06T04:17:56Z,4440000,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,443.0,5.0,5.0,0.0,,,,,,,,,,,,,,
445,PT04M02.00S,2022-11-06T04:18:37.2Z,3,REGULAR,3pt,Jump Shot,[],1630560,73.14388961892247,84.55882352941177,1610612751,62,59,2022-11-06T04:22:54Z,4450000,173.0,200.0,1,right,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,26.42,Missed,,,,,,,,,,,,,,,,,,
446,PT03M59.00S,2022-11-06T04:18:40.2Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612751,62,59,2022-11-06T04:22:54Z,4460000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,445.0,3.0,2.0,1.0,,,,,,,,,,,,,,
448,PT03M58.00S,2022-11-06T04:19:13.1Z,3,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612751,62,59,2022-11-06T04:22:12Z,4480000,,,0,,T. Maledon shooting personal FOUL (1 PF) (O'Neale 2 FT),"[1630177, 1626220]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200832.0,1.0,0.0,O'Neale,1626220.0,,,
450,PT03M58.00S,2022-11-06T04:21:38.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626220,,,1610612751,62,60,2022-11-06T04:21:55Z,4500000,,,0,,R. O'Neale Free Throw 1 of 2 (5 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
451,PT03M58.00S,2022-11-06T04:21:38.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626220,,,1610612751,62,61,2022-11-06T04:21:55Z,4510000,,,0,,R. O'Neale Free Throw 2 of 2 (6 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
452,PT03M47.00S,2022-11-06T04:24:10.8Z,3,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612766,62,61,2022-11-06T04:24:33Z,4520000,,,0,,R. O'Neale personal FOUL (3 PF) (Richards 2 FT),"[1626220, 1630208]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,204058.0,3.0,0.0,Richards,1630208.0,,,
454,PT03M47.00S,2022-11-06T04:24:10.9Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,63,61,2022-11-06T04:25:30Z,4540000,,,0,,N. Richards Free Throw 1 of 2 (4 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
455,PT03M47.00S,2022-11-06T04:24:10.9Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,64,61,2022-11-06T04:25:30Z,4550000,,,0,,N. Richards Free Throw 2 of 2 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
456,PT03M47.00S,2022-11-06T04:28:18.2Z,3,REGULAR,substitution,out,[],1626220,,,1610612751,64,61,2022-11-06T04:29:04Z,4560000,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M47.00S,2022-11-06T04:28:18.2Z,3,REGULAR,substitution,in,[],203925,,,1610612751,64,61,2022-11-06T04:29:04Z,4570000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M34.00S,2022-11-06T04:29:52.6Z,3,REGULAR,3pt,Jump Shot,[],203552,93.64323258869908,0.24509803921568626,1610612751,64,61,2022-11-06T04:30:27Z,4580000,-249.0,7.0,1,right,MISS S. Curry 24' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,24.89,Missed,,,,,,,,,,,,,,,,,,
459,PT03M32.00S,2022-11-06T04:29:54.6Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612766,64,61,2022-11-06T04:30:27Z,4590000,,,0,,T. Maledon REBOUND (Off:0 Def:3),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Left Corner 3,24+ Left,,,458.0,3.0,3.0,0.0,,,,,,,,,,,,,,
460,PT03M19.00S,2022-11-06T04:30:50.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612766,64,61,2022-11-06T04:32:08Z,4600000,,,0,,C. Thomas shooting personal FOUL (1 PF) (Oubre Jr. 2 FT),"[1630560, 1626162]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628484.0,1.0,0.0,Oubre Jr.,1626162.0,,,
462,PT03M19.00S,2022-11-06T04:31:37.8Z,3,REGULAR,freethrow,1 of 2,[],1626162,,,1610612766,64,61,2022-11-06T04:31:53Z,4620000,,,0,,MISS K. Oubre Jr. Free Throw 1 of 2,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT03M19.00S,2022-11-06T04:31:37.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,64,61,2022-11-06T04:31:53Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,,,,,
464,PT03M19.00S,2022-11-06T04:31:37.8Z,3,REGULAR,freethrow,2 of 2,[],1626162,,,1610612766,65,61,2022-11-06T04:31:53Z,4640000,,,0,,K. Oubre Jr. Free Throw 2 of 2 (18 PTS),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
465,PT03M05.00S,2022-11-06T04:34:13.2Z,3,REGULAR,turnover,lost ball,[],201142,,,1610612751,65,61,2022-11-06T04:34:57Z,4650000,,,0,,K. Durant lost ball TURNOVER (3 TO),"[201142, 1630547]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Bouknight,1630547.0
466,PT03M05.00S,2022-11-06T04:34:13.2Z,3,REGULAR,steal,,[],1630547,,,1610612766,65,61,2022-11-06T04:34:25Z,4660000,,,0,,J. Bouknight STEAL (1 STL),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
467,PT03M01.00S,2022-11-06T04:35:13.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630177,5.338370565045992,48.28431372549019,1610612766,67,61,2022-11-06T06:54:13Z,4670000,9.0,-2.0,1,left,T. Maledon running Layup (2 PTS) (J. Bouknight 3 AST),"[1630177, 1630547]",1610612766.0,CHA,running,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,0.89,Made,,,,,2.0,J. Bouknight,1630547.0,3.0,,,,,,,,,,
469,PT02M46.00S,2022-11-06T04:36:04.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630208,,,1610612751,67,61,2022-11-06T04:36:46Z,4690000,,,0,,N. Richards shooting personal FOUL (4 PF) (Durant 2 FT),"[1630208, 201142]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,1628484.0,4.0,0.0,Durant,201142.0,,,
471,PT02M46.00S,2022-11-06T04:36:48.6Z,3,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,67,62,2022-11-06T04:36:48Z,4710000,,,0,,K. Durant Free Throw 1 of 2 (17 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
472,PT02M46.00S,2022-11-06T04:36:59.0Z,3,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,67,63,2022-11-06T04:36:59Z,4720000,,,0,,K. Durant Free Throw 2 of 2 (18 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
473,PT02M28.00S,2022-11-06T04:37:25.8Z,3,REGULAR,3pt,Jump Shot,[],1630547,23.603810775295663,86.76470588235294,1610612766,67,63,2022-11-06T04:39:57Z,4730000,-184.0,169.0,1,left,MISS J. Bouknight 25' 3PT,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
474,PT02M27.00S,2022-11-06T04:37:26.8Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,67,63,2022-11-06T04:39:57Z,4740000,,,0,,N. Richards REBOUND (Off:3 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,473.0,6.0,3.0,3.0,,,,,,,,,,,,,,
475,PT02M24.00S,2022-11-06T04:38:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630547,10.200394218134035,41.911764705882355,1610612766,67,63,2022-11-06T04:39:39Z,4750000,40.0,43.0,1,left,MISS J. Bouknight driving Layup - blocked,"[1630547, 1630560]",1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),0-8 Center,5.93,Missed,,,,,,,,,Thomas,1630560.0,,,,,,,,
476,PT02M24.00S,2022-11-06T04:38:35.3Z,3,REGULAR,block,,[],1630560,,,1610612766,67,63,2022-11-06T04:38:43Z,4760000,,,0,,C. Thomas BLOCK (1 BLK),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
477,PT02M23.00S,2022-11-06T04:38:36.3Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,67,63,2022-11-06T04:39:39Z,4770000,,,0,,C. Thomas REBOUND (Off:0 Def:3),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,475.0,3.0,3.0,0.0,,,,,,,,,,,,,,
478,PT02M13.00S,2022-11-06T04:40:23.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,86.81011826544021,48.03921568627451,1610612751,67,65,2022-11-06T04:40:51Z,4780000,-10.0,71.0,1,right,C. Thomas 7' driving floating Jump Shot (11 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,7.22,Made,,,,,11.0,,,,,,,,,,,,,
479,PT02M13.00S,2022-11-06T04:41:23.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612766,67,65,2022-11-06T04:41:23Z,4790000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M13.00S,2022-11-06T04:43:03.3Z,3,REGULAR,substitution,out,[],1630177,,,1610612766,67,65,2022-11-06T04:43:20Z,4800000,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M13.00S,2022-11-06T04:43:03.3Z,3,REGULAR,substitution,in,[],1626179,,,1610612766,67,65,2022-11-06T04:43:20Z,4810000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M52.00S,2022-11-06T04:43:58.0Z,3,REGULAR,3pt,Jump Shot,[],1630550,4.812746386333772,0.24509803921568626,1610612766,70,65,2022-11-06T04:44:22Z,4820000,249.0,-7.0,1,left,J. Thor 24' 3PT  (3 PTS) (T. Rozier 2 AST),"[1630550, 1626179]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,24.89,Made,,,,,3.0,T. Rozier,1626179.0,2.0,,,,,,,,,,
484,PT01M30.00S,2022-11-06T04:45:06.8Z,3,REGULAR,2pt,Jump Shot,[],203552,79.84559789750328,30.88235294117647,1610612751,70,65,2022-11-06T04:45:34Z,4840000,-96.0,137.0,1,right,MISS S. Curry 16' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,16.71,Missed,,,,,,,,,,,,,,,,,,
485,PT01M27.00S,2022-11-06T04:45:09.8Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,70,65,2022-11-06T04:45:34Z,4850000,,,0,,N. Richards REBOUND (Off:3 Def:4),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Left Center,,,484.0,7.0,4.0,3.0,,,,,,,,,,,,,,
486,PT01M08.00S,2022-11-06T04:46:07.7Z,3,REGULAR,3pt,Jump Shot,[],1626162,24.655059132720105,10.294117647058822,1610612766,70,65,2022-11-06T04:46:41Z,4860000,199.0,179.0,1,left,MISS K. Oubre Jr. 26' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,26.75,Missed,,,,,,,,,,,,,,,,,,
487,PT01M05.00S,2022-11-06T04:46:10.7Z,3,REGULAR,rebound,offensive,[],1630550,,,1610612766,70,65,2022-11-06T04:46:41Z,4870000,,,0,,J. Thor REBOUND (Off:1 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,486.0,2.0,1.0,1.0,,,,,,,,,,,,,,
488,PT01M04.00S,2022-11-06T04:47:03.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630550,27.677398160315374,88.97058823529412,1610612766,70,65,2022-11-06T04:47:24Z,4880000,-195.0,208.0,1,left,MISS J. Thor 28' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,28.48,Missed,,,,,,,,,,,,,,,,,,
489,PT01M02.00S,2022-11-06T04:47:05.9Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,70,65,2022-11-06T04:47:24Z,4890000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,488.0,6.0,6.0,0.0,,,,,,,,,,,,,,
490,PT00M45.40S,2022-11-06T04:48:18.1Z,3,REGULAR,2pt,Jump Shot,[],1630560,84.44480946123521,13.23529411764706,1610612751,70,67,2022-11-06T04:48:36Z,4900000,-184.0,94.0,1,right,C. Thomas 20' step back Jump Shot (13 PTS) (Y. Watanabe 2 AST),"[1630560, 1629139]",1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left,20.63,Made,,,,,13.0,Y. Watanabe,1629139.0,2.0,,,,,,,,,,
492,PT00M32.10S,2022-11-06T04:49:31.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,8.229303547963205,48.28431372549019,1610612766,70,67,2022-11-06T04:50:11Z,4920000,9.0,25.0,1,left,MISS N. Richards Hook,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
493,PT00M30.00S,2022-11-06T04:49:34.0Z,3,REGULAR,rebound,defensive,[],1629139,,,1610612751,70,67,2022-11-06T04:50:11Z,4930000,,,0,,Y. Watanabe REBOUND (Off:0 Def:2),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,492.0,2.0,2.0,0.0,,,,,,,,,,,,,,
494,PT00M05.60S,2022-11-06T04:50:57.5Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630547,,,1610612751,70,67,2022-11-06T04:51:28Z,4940000,,,0,,J. Bouknight shooting personal FOUL (1 PF) (Thomas 3 FT),"[1630547, 1630560]",1610612766.0,CHA,shooting,,,Bouknight,J. Bouknight,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,1.0,0.0,Thomas,1630560.0,,,
496,PT00M05.60S,2022-11-06T04:52:21.5Z,3,REGULAR,freethrow,1 of 3,[],1630560,,,1610612751,70,68,2022-11-06T04:52:21Z,4960000,,,0,,C. Thomas Free Throw 1 of 3 (14 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
497,PT00M05.60S,2022-11-06T04:52:22.2Z,3,REGULAR,freethrow,2 of 3,[],1630560,,,1610612751,70,68,2022-11-06T04:52:22Z,4970000,,,0,,MISS C. Thomas Free Throw 2 of 3,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
498,PT00M05.60S,2022-11-06T04:52:22.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,70,68,2022-11-06T04:52:22Z,4980000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,,
499,PT00M05.60S,2022-11-06T04:52:23.1Z,3,REGULAR,freethrow,3 of 3,[],1630560,,,1610612751,70,69,2022-11-06T04:52:23Z,4990000,,,0,,C. Thomas Free Throw 3 of 3 (15 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
501,PT00M05.60S,2022-11-06T04:53:19.6Z,3,REGULAR,substitution,out,[],1629139,,,1610612766,70,69,2022-11-06T04:53:33Z,5000000,,,0,,SUB out: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M05.60S,2022-11-06T04:53:19.6Z,3,REGULAR,substitution,out,[],203552,,,1610612766,70,69,2022-11-06T04:53:33Z,5010000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M05.60S,2022-11-06T04:53:19.6Z,3,REGULAR,substitution,in,[],1630561,,,1610612766,70,69,2022-11-06T04:53:33Z,5020000,,,0,,SUB in: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT00M05.60S,2022-11-06T04:53:19.6Z,3,REGULAR,substitution,in,[],1626220,,,1610612766,70,69,2022-11-06T04:53:33Z,5030000,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT00M00.70S,2022-11-06T04:53:55.3Z,3,REGULAR,3pt,Jump Shot,[],1626179,24.655059132720105,90.19607843137256,1610612766,70,69,2022-11-06T04:54:32Z,5040000,-201.0,179.0,1,left,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.94,Missed,,,,,,,,,,,,,,,,,,
506,PT00M00.10S,2022-11-06T04:53:55.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,70,69,2022-11-06T04:54:32Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,505.0,,,,,,,,,,,,,,,,,
507,PT00M00.00S,2022-11-06T04:54:44.4Z,3,REGULAR,period,end,[],0,,,1610612766,70,69,2022-11-06T04:54:44Z,5060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-11-06T04:56:26.9Z,4,REGULAR,substitution,out,['startperiod'],1626162,,,1610612766,70,69,2022-11-06T04:57:38Z,5070000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-11-06T04:56:26.9Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612766,70,69,2022-11-06T04:57:38Z,5080000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-11-06T04:56:26.9Z,4,REGULAR,substitution,out,['startperiod'],1630561,,,1610612766,70,69,2022-11-06T04:57:38Z,5090000,,,0,,SUB out: D. Duke Jr.,[1630561],1610612751.0,BKN,,,,Duke Jr.,D. Duke Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-11-06T04:56:26.9Z,4,REGULAR,substitution,in,['startperiod'],1629023,,,1610612766,70,69,2022-11-06T04:57:38Z,5100000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-11-06T04:56:26.9Z,4,REGULAR,substitution,in,['startperiod'],201988,,,1610612766,70,69,2022-11-06T04:57:38Z,5110000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-11-06T04:56:26.9Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612766,70,69,2022-11-06T04:57:38Z,5120000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-11-06T04:58:14.8Z,4,REGULAR,period,start,[],0,,,1610612751,70,69,2022-11-06T04:58:14Z,5130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M45.00S,2022-11-06T04:58:15.9Z,4,REGULAR,2pt,Jump Shot,[],1630560,95.3515111695138,71.81372549019608,1610612751,70,69,2022-11-06T05:00:41Z,5140000,109.0,-9.0,1,right,MISS C. Thomas 10' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,10.95,Missed,,,,,,,,,,,,,,,,,,
516,PT11M43.00S,2022-11-06T04:58:17.9Z,4,REGULAR,rebound,defensive,[],1630550,,,1610612766,70,69,2022-11-06T05:00:41Z,5150000,,,0,,J. Thor REBOUND (Off:1 Def:2),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,8-16 Right,,,515.0,3.0,2.0,1.0,,,,,,,,,,,,,,
517,PT11M31.00S,2022-11-06T04:59:43.8Z,4,REGULAR,foul,personal,[],201988,,,1610612766,70,69,2022-11-06T04:59:51Z,5160000,,,0,,P. Mills personal FOUL (1 PF),"[201988, 1626179]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Rozier,1626179.0,,,
