actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
428,PT02M44.00S,2023-04-05T00:39:05.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630539,11.12023653088042,49.50980392156863,1610612766,75,84,2023-04-05T00:41:11Z,4230000,False,2.0,52.0,1,left,MISS K. Jones driving floating Shot,[1630539],1610612766.0,CHA,driving floating,,,Jones,K. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
429,PT02M42.00S,2023-04-05T00:39:07.3Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,75,84,2023-04-05T00:39:10Z,4240000,False,,,0,,P. Siakam REBOUND (Off:3 Def:8),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,428.0,11.0,8.0,3.0,,,,,,,,,,,,,,
431,PT02M37.00S,2023-04-05T00:39:18.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,75,84,2023-04-05T00:39:18Z,4260000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT02M37.00S,2023-04-05T00:41:10.3Z,3,REGULAR,substitution,out,[],1630208,,,1610612761,75,84,2023-04-05T00:41:50Z,4270000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M37.00S,2023-04-05T00:41:10.3Z,3,REGULAR,substitution,out,[],1630177,,,1610612761,75,84,2023-04-05T00:41:50Z,4280000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M37.00S,2023-04-05T00:41:10.3Z,3,REGULAR,substitution,out,[],1629004,,,1610612761,75,84,2023-04-05T00:41:50Z,4290000,False,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT02M37.00S,2023-04-05T00:41:10.3Z,3,REGULAR,substitution,out,[],1627783,,,1610612761,75,84,2023-04-05T00:41:50Z,4300000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M37.00S,2023-04-05T00:41:10.3Z,3,REGULAR,substitution,in,[],1630270,,,1610612761,75,84,2023-04-05T00:41:50Z,4310000,False,,,0,,SUB in: X. Sneed,[1630270],1610612766.0,CHA,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT02M37.00S,2023-04-05T00:41:10.3Z,3,REGULAR,substitution,in,[],1630550,,,1610612761,75,84,2023-04-05T00:41:50Z,4320000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M37.00S,2023-04-05T00:41:10.3Z,3,REGULAR,substitution,in,[],1631121,,,1610612761,75,84,2023-04-05T00:41:50Z,4330000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M37.00S,2023-04-05T00:41:10.3Z,3,REGULAR,substitution,in,[],203115,,,1610612761,75,84,2023-04-05T00:41:50Z,4340000,False,,,0,,SUB in: W. Barton,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M33.00S,2023-04-05T00:42:19.8Z,3,REGULAR,foul,personal,[],1630270,,,1610612761,75,84,2023-04-05T00:42:27Z,4350000,False,,,0,,X. Sneed personal FOUL (1 PF),"[1630270, 1628384]",1610612766.0,CHA,,,,Sneed,X. Sneed,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202056.0,1.0,0.0,Anunoby,1628384.0,,,,,,,,,
442,PT02M25.00S,2023-04-05T00:42:56.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631121,,,1610612761,75,84,2023-04-05T00:43:07Z,4370000,False,,,0,,B. McGowens personal FOUL (2 PF) (VanVleet 2 FT),"[1631121, 1627832]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,,,,,,,202056.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,
444,PT02M25.00S,2023-04-05T00:43:16.8Z,3,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,75,85,2023-04-05T00:43:16Z,4390000,False,,,0,,F. VanVleet Free Throw 1 of 2 (9 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,,,,,9.0,,,
445,PT02M25.00S,2023-04-05T00:43:18.0Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,75,85,2023-04-05T00:43:22Z,4400000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M25.00S,2023-04-05T00:43:18.0Z,3,REGULAR,substitution,in,[],1631132,,,1610612761,75,85,2023-04-05T00:43:22Z,4410000,False,,,0,,SUB in: C. Koloko,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M25.00S,2023-04-05T00:43:34.1Z,3,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,75,86,2023-04-05T00:43:34Z,4420000,False,,,0,,F. VanVleet Free Throw 2 of 2 (10 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,,,,,10.0,,,
448,PT02M02.00S,2023-04-05T00:43:57.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630547,15.588042049934298,59.31372549019608,1610612766,75,86,2023-04-05T00:44:27Z,4430000,False,-47.0,94.0,1,left,MISS J. Bouknight 10' fadeaway Shot,[1630547],1610612766.0,CHA,fadeaway,,,Bouknight,J. Bouknight,,,,,In The Paint (Non-RA),8-16 Center,10.49,Missed,,,,,,,,,,,,,,,,,,
449,PT02M00.00S,2023-04-05T00:43:59.5Z,3,REGULAR,rebound,defensive,[],1631132,,,1610612761,75,86,2023-04-05T00:44:27Z,4440000,False,,,0,,C. Koloko REBOUND (Off:1 Def:1),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Center,,,448.0,2.0,1.0,1.0,,,,,,,,,,,,,,
450,PT01M40.00S,2023-04-05T00:44:19.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,93.11760840998686,51.470588235294116,1610612761,75,86,2023-04-05T00:44:27Z,4450000,False,7.0,12.0,1,right,MISS F. VanVleet driving Layup - blocked,"[1627832, 1630539]",1610612761.0,TOR,driving,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,Jones,1630539.0,,,,
457,PT01M40.00S,2023-04-05T00:44:19.4Z,3,REGULAR,block,,[],1630539,,,1610612761,75,86,2023-04-05T00:46:14Z,4455000,False,,,0,,K. Jones BLOCK (1 BLK),[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
451,PT01M38.00S,2023-04-05T00:44:21.4Z,3,REGULAR,rebound,offensive,[],1631132,,,1610612761,75,86,2023-04-05T00:44:27Z,4460000,False,,,0,,C. Koloko REBOUND (Off:2 Def:1),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,450.0,3.0,1.0,2.0,,,,,,,,,,,,,,
452,PT01M37.00S,2023-04-05T00:44:23.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203115,66.17936925098554,54.41176470588235,1610612761,75,86,2023-04-05T00:44:30Z,4470000,False,22.0,265.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Center,26.63,Missed,,,,,,,,,,,,,,,,,,
453,PT01M34.00S,2023-04-05T00:44:25.5Z,3,REGULAR,rebound,defensive,[],1630550,,,1610612766,75,86,2023-04-05T00:44:25Z,4480000,False,,,0,,J. Thor REBOUND (Off:0 Def:7),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,,,452.0,7.0,7.0,0.0,,,,,,,,,,,,,,
454,PT01M29.00S,2023-04-05T00:44:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630270,30.56833114323259,26.225490196078432,1610612766,75,86,2023-04-05T00:44:41Z,4490000,False,119.0,235.0,1,left,MISS X. Sneed 26' 3PT,[1630270],1610612766.0,CHA,,,,Sneed,X. Sneed,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,,
455,PT01M25.00S,2023-04-05T00:44:35.7Z,3,REGULAR,rebound,defensive,[],1628449,,,1610612761,75,86,2023-04-05T00:44:41Z,4500000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,,,
456,PT01M23.00S,2023-04-05T00:44:41.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612761,75,86,2023-04-05T00:44:41Z,4510000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M04.00S,2023-04-05T00:46:30.4Z,3,REGULAR,2pt,Jump Shot,[],1628449,84.70762155059133,92.40196078431373,1610612761,75,88,2023-04-05T00:46:36Z,4520000,False,212.0,91.0,1,right,C. Boucher 23' Jump Shot (16 PTS) (O. Anunoby 5 AST),"[1628449, 1628384]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Mid-Range,16-24 Right,23.08,Made,,,,,,,,,,,,,,,16.0,O. Anunoby,1628384.0,5.0
460,PT00M39.30S,2023-04-05T00:46:56.4Z,3,REGULAR,3pt,Jump Shot,[],1630547,29.38567674113009,23.52941176470588,1610612766,75,88,2023-04-05T00:48:06Z,4540000,False,132.0,224.0,1,left,MISS J. Bouknight 25' pullup 3PT - blocked,"[1630547, 1627832]",1610612766.0,CHA,pullup,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,VanVleet,1627832.0,,,,
461,PT00M39.30S,2023-04-05T00:46:56.4Z,3,REGULAR,block,,[],1627832,,,1610612766,75,88,2023-04-05T00:46:59Z,4550000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
462,PT00M39.30S,2023-04-05T00:46:56.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,75,88,2023-04-05T00:47:06Z,4560000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,460.0,,,,,,,,,,,,,,,,,
463,PT00M39.30S,2023-04-05T00:47:02.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,75,88,2023-04-05T00:47:21Z,4570000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,2530.0,,,,,,,,,,,,,
464,PT00M32.50S,2023-04-05T00:47:25.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627832,87.59855453350855,49.50980392156863,1610612761,75,90,2023-04-05T00:47:41Z,4580000,False,-2.0,64.0,1,right,F. VanVleet 6' floating Jump Shot (12 PTS),[1627832],1610612761.0,TOR,floating,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,6.41,Made,,,,,,,,,,,,,,,12.0,,,
465,PT00M32.50S,2023-04-05T00:47:28.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631121,,,1610612761,75,90,2023-04-05T00:47:39Z,4590000,False,,,0,,B. McGowens shooting personal FOUL (3 PF) (VanVleet 1 FT),"[1631121, 1627832]",1610612766.0,CHA,shooting,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,3.0,0.0,VanVleet,1627832.0,,,,,,,,,
467,PT00M32.50S,2023-04-05T00:47:40.6Z,3,REGULAR,substitution,out,[],1631121,,,1610612761,75,90,2023-04-05T00:48:17Z,4610000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M32.50S,2023-04-05T00:47:40.6Z,3,REGULAR,substitution,in,[],1630177,,,1610612761,75,90,2023-04-05T00:48:17Z,4620000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M32.50S,2023-04-05T00:47:55.6Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1627832,,,1610612761,75,91,2023-04-05T00:47:55Z,4630000,False,,,0,,F. VanVleet Free Throw 1 of 1 (13 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,,,,,13.0,,,
470,PT00M14.10S,2023-04-05T00:48:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630177,6.1268068331143235,47.794117647058826,1610612766,75,91,2023-04-05T00:48:22Z,4640000,False,11.0,5.0,1,left,MISS T. Maledon driving Layup - blocked,"[1630177, 1631132]",1610612766.0,CHA,driving,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,1.21,Missed,,,,,,,,,,,,,Koloko,1631132.0,,,,
475,PT00M14.10S,2023-04-05T00:48:15.9Z,3,REGULAR,block,,[],1631132,,,1610612766,75,91,2023-04-05T00:50:22Z,4645000,False,,,0,,C. Koloko BLOCK (1 BLK),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
471,PT00M12.40S,2023-04-05T00:48:17.6Z,3,REGULAR,rebound,defensive,[],203115,,,1610612761,75,91,2023-04-05T00:50:22Z,4650000,False,,,0,,W. Barton REBOUND (Off:0 Def:1),[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,470.0,1.0,1.0,0.0,,,,,,,,,,,,,,
472,PT00M00.80S,2023-04-05T00:48:30.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,71.69842312746385,82.59803921568627,1610612761,75,94,2023-04-05T00:48:35Z,4660000,False,163.0,214.0,1,right,F. VanVleet 26' 3PT step back (16 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,26.86,Made,,,,,,,,,,,,,,,16.0,,,
473,PT00M00.00S,2023-04-05T00:48:40.3Z,3,REGULAR,period,end,[],0,,,1610612766,75,94,2023-04-05T00:48:40Z,4670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-04-05T00:49:30.7Z,4,REGULAR,substitution,out,['startperiod'],1630270,,,1610612766,75,94,2023-04-05T00:51:07Z,4690000,False,,,0,,SUB out: X. Sneed,[1630270],1610612766.0,CHA,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-04-05T00:49:30.7Z,4,REGULAR,substitution,out,['startperiod'],1628384,,,1610612766,75,94,2023-04-05T00:51:07Z,4700000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-04-05T00:49:30.7Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612766,75,94,2023-04-05T00:51:07Z,4710000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-04-05T00:49:30.7Z,4,REGULAR,substitution,in,['startperiod'],1629004,,,1610612766,75,94,2023-04-05T00:51:07Z,4720000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-04-05T00:49:30.7Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612766,75,94,2023-04-05T00:51:07Z,4730000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-04-05T00:49:30.7Z,4,REGULAR,substitution,in,['startperiod'],1627783,,,1610612766,75,94,2023-04-05T00:51:07Z,4740000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-04-05T00:51:16.7Z,4,REGULAR,period,start,[],0,,,1610612761,75,94,2023-04-05T00:51:16Z,4750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M51.00S,2023-04-05T00:51:24.2Z,4,REGULAR,turnover,bad pass,[],1630567,,,1610612761,75,94,2023-04-05T00:51:43Z,4760000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1630177]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Maledon,1630177.0,,,,,,
484,PT11M51.00S,2023-04-05T00:51:24.2Z,4,REGULAR,steal,,[],1630177,,,1610612766,75,94,2023-04-05T00:51:26Z,4770000,False,,,0,,T. Maledon STEAL (2 STL),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
485,PT11M46.00S,2023-04-05T00:51:30.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630547,30.831143232588698,25.98039215686275,1610612766,75,94,2023-04-05T00:52:30Z,4780000,False,120.0,237.0,1,left,MISS J. Bouknight 26' step back 3PT,[1630547],1610612766.0,CHA,step back,,,Bouknight,J. Bouknight,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
486,PT11M46.00S,2023-04-05T00:51:33.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,75,94,2023-04-05T00:51:33Z,4790000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,485.0,,,,,,,,,,,,,,,,,
488,PT11M30.00S,2023-04-05T00:51:52.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203115,80.89684625492772,35.294117647058826,1610612761,75,96,2023-04-05T00:52:59Z,4810000,False,-74.0,127.0,1,right,W. Barton 14' pullup Jump Shot (14 PTS) (S. Barnes 3 AST),"[203115, 1630567]",1610612761.0,TOR,pullup,,,Barton,W. Barton,,,,,In The Paint (Non-RA),8-16 Center,14.68,Made,,,,,,,,,,,,,,,14.0,S. Barnes,1630567.0,3.0
490,PT11M15.00S,2023-04-05T00:52:07.6Z,4,REGULAR,3pt,Jump Shot,[],1629004,32.276609724047304,62.5,1610612766,75,96,2023-04-05T00:53:15Z,4830000,False,-62.0,251.0,1,left,MISS S. Mykhailiuk 25' step back 3PT,[1629004],1610612766.0,CHA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Center,25.86,Missed,,,,,,,,,,,,,,,,,,
491,PT11M12.00S,2023-04-05T00:52:10.6Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,75,96,2023-04-05T00:52:13Z,4840000,False,,,0,,P. Siakam REBOUND (Off:3 Def:9),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,490.0,12.0,9.0,3.0,,,,,,,,,,,,,,
492,PT10M53.00S,2023-04-05T00:52:30.6Z,4,REGULAR,3pt,Jump Shot,[],203115,88.64980289093299,98.2843137254902,1610612761,75,99,2023-04-05T00:52:35Z,4850000,False,241.0,54.0,1,right,W. Barton 24' 3PT  (17 PTS) (P. Siakam 4 AST),"[203115, 1627783]",1610612761.0,TOR,,,,Barton,W. Barton,,,,,Right Corner 3,24+ Right,24.74,Made,,,,,,,,,,,,,,,17.0,P. Siakam,1627783.0,4.0
494,PT10M38.00S,2023-04-05T00:52:44.3Z,4,REGULAR,violation,kicked ball,[],1631132,,,1610612766,75,99,2023-04-05T00:53:02Z,4870000,False,,,0,,C. Koloko kicked ball VIOLATION,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,
496,PT10M31.00S,2023-04-05T00:53:19.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,6.521024967148489,49.01960784313725,1610612766,75,99,2023-04-05T00:54:53Z,4890000,False,5.0,9.0,1,left,MISS J. Thor driving Layup,[1630550],1610612766.0,CHA,driving,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
497,PT10M29.00S,2023-04-05T00:53:21.2Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612761,75,99,2023-04-05T00:53:35Z,4900000,False,,,0,,P. Siakam REBOUND (Off:3 Def:10),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,496.0,13.0,10.0,3.0,,,,,,,,,,,,,,
498,PT10M25.00S,2023-04-05T00:53:27.7Z,4,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612761,75,99,2023-04-05T00:53:42Z,4910000,False,,,0,,P. Siakam lost ball out-of-bounds TURNOVER (1 TO),[1627783],1610612761.0,TOR,lost ball,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,,,,,1.0,,,,,,,,
499,PT10M08.00S,2023-04-05T00:53:52.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629004,20.45006570302234,50.73529411764706,1610612766,77,99,2023-04-05T00:55:21Z,4920000,False,-4.0,140.0,1,left,S. Mykhailiuk 13' fadeaway Jump Shot (11 PTS),[1629004],1610612766.0,CHA,fadeaway,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Center,13.97,Made,,,,,,,,,,,,,,,11.0,,,
500,PT09M47.00S,2023-04-05T00:54:14.2Z,4,REGULAR,2pt,Jump Shot,[],203115,82.60512483574244,67.40196078431373,1610612761,77,99,2023-04-05T00:55:50Z,4930000,False,87.0,111.0,1,right,MISS W. Barton 14' pullup Shot,[203115],1610612761.0,TOR,pullup,,,Barton,W. Barton,,,,,Mid-Range,8-16 Right,14.1,Missed,,,,,,,,,,,,,,,,,,
501,PT09M41.00S,2023-04-05T00:54:20.2Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612766,77,99,2023-04-05T00:54:20Z,4940000,False,,,0,,T. Maledon REBOUND (Off:1 Def:4),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Mid-Range,8-16 Right,,,500.0,5.0,4.0,1.0,,,,,,,,,,,,,,
502,PT09M38.00S,2023-04-05T00:54:24.1Z,4,REGULAR,foul,personal,[],1627783,,,1610612766,77,99,2023-04-05T00:54:50Z,4950000,False,,,0,,P. Siakam personal FOUL (3 PF),"[1627783, 1630550]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,3.0,0.0,Thor,1630550.0,,,,,,,,,
504,PT09M38.00S,2023-04-05T00:54:44.8Z,4,REGULAR,substitution,out,[],1630550,,,1610612766,77,99,2023-04-05T00:54:48Z,4970000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT09M38.00S,2023-04-05T00:54:44.8Z,4,REGULAR,substitution,in,[],1630270,,,1610612766,77,99,2023-04-05T00:54:48Z,4980000,False,,,0,,SUB in: X. Sneed,[1630270],1610612766.0,CHA,,,,Sneed,X. Sneed,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT09M31.00S,2023-04-05T00:55:03.9Z,4,REGULAR,2pt,Jump Shot,[],1629004,5.863994743758213,13.725490196078432,1610612766,79,99,2023-04-05T00:55:10Z,4990000,False,181.0,3.0,1,left,S. Mykhailiuk 18' step back Jump Shot (13 PTS),[1629004],1610612766.0,CHA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Right,18.14,Made,,,,,,,,,,,,,,,13.0,,,
507,PT09M10.00S,2023-04-05T00:55:25.8Z,4,REGULAR,3pt,Jump Shot,[],203115,75.77201051248358,9.803921568627452,1610612761,79,99,2023-04-05T00:55:30Z,5000000,False,-201.0,175.0,1,right,MISS W. Barton 26' 3PT,[203115],1610612761.0,TOR,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,26.66,Missed,,,,,,,,,,,,,,,,,,
508,PT09M08.00S,2023-04-05T00:55:27.8Z,4,REGULAR,rebound,defensive,[],1630177,,,1610612766,79,99,2023-04-05T00:55:30Z,5010000,False,,,0,,T. Maledon REBOUND (Off:1 Def:5),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,507.0,6.0,5.0,1.0,,,,,,,,,,,,,,
509,PT09M03.00S,2023-04-05T00:55:32.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,25.04927726675427,84.31372549019608,1610612766,79,99,2023-04-05T00:56:48Z,5020000,False,-172.0,183.0,1,left,MISS S. Mykhailiuk 25' running pullup 3PT,[1629004],1610612766.0,CHA,running pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,25.09,Missed,,,,,,,,,,,,,,,,,,
510,PT08M59.00S,2023-04-05T00:55:36.6Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,79,99,2023-04-05T00:55:38Z,5030000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,509.0,2.0,2.0,0.0,,,,,,,,,,,,,,
511,PT08M48.00S,2023-04-05T00:55:47.7Z,4,REGULAR,3pt,Jump Shot,[],1628449,74.58935611038108,86.51960784313727,1610612761,79,99,2023-04-05T00:55:51Z,5040000,False,183.0,186.0,1,right,MISS C. Boucher 26' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
