actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
348,PT00M49.70S,2022-11-01T00:10:49.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203458,,,1610612766,65,50,2022-11-01T00:11:06Z,3420000,,,0,,A. Len shooting personal FOUL (1 PF) (Plumlee 1 FT),"[203458, 203486]",1610612758.0,SAC,shooting,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1151.0,1.0,0.0,Plumlee,203486.0,,,,
350,PT00M49.70S,2022-11-01T00:11:07.2Z,2,REGULAR,freethrow,1 of 1,[],203486,,,1610612766,65,50,2022-11-01T00:11:07Z,3440000,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
351,PT00M46.40S,2022-11-01T00:11:08.4Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,65,50,2022-11-01T00:11:08Z,3450000,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,350.0,5.0,5.0,0.0,,,,,,,,,,,,,,
352,PT00M40.40S,2022-11-01T00:11:17.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629667,,,1610612758,65,50,2022-11-01T00:11:29Z,3460000,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Barnes 2 FT),"[1629667, 203084]",1610612766.0,CHA,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1151.0,1.0,0.0,Barnes,203084.0,,,,
354,PT00M40.40S,2022-11-01T00:11:37.9Z,2,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,65,51,2022-11-01T00:11:37Z,3480000,,,0,,H. Barnes Free Throw 1 of 2 (5 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
355,PT00M40.40S,2022-11-01T00:11:52.6Z,2,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,65,52,2022-11-01T00:11:52Z,3490000,,,0,,H. Barnes Free Throw 2 of 2 (6 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,6.0,,,
356,PT00M33.00S,2022-11-01T00:12:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203486,90.75229960578186,48.529411764705884,1610612766,67,52,2022-11-01T00:21:19Z,3500000,-7.0,34.0,1,right,M. Plumlee cutting Layup (10 PTS) (D. Smith Jr. 6 AST),"[203486, 1628372]",1610612766.0,CHA,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,,,,,,,10.0,D. Smith Jr.,1628372.0,6.0
358,PT00M18.30S,2022-11-01T00:12:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203458,7.046649145860711,42.64705882352941,1610612758,67,52,2022-11-01T00:12:26Z,3520000,37.0,14.0,1,left,MISS A. Len driving Layup,[203458],1610612758.0,SAC,driving,,,Len,A. Len,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
359,PT00M16.00S,2022-11-01T00:12:23.5Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,67,52,2022-11-01T00:12:23Z,3530000,,,0,,M. Plumlee REBOUND (Off:0 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,358.0,6.0,6.0,0.0,,,,,,,,,,,,,,
360,PT00M00.90S,2022-11-01T00:12:38.6Z,2,REGULAR,3pt,Jump Shot,[],1628372,66.83639947437582,47.549019607843135,1610612766,67,52,2022-11-01T00:12:45Z,3540000,-12.0,259.0,1,right,MISS D. Smith Jr. 25' step back 3PT,[1628372],1610612766.0,CHA,step back,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
361,PT00M00.90S,2022-11-01T00:12:38.6Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,67,52,2022-11-01T00:12:45Z,3550000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,360.0,2.0,2.0,0.0,,,,,,,,,,,,,,
362,PT00M00.00S,2022-11-01T00:12:46.1Z,2,REGULAR,period,end,[],0,,,1610612758,67,52,2022-11-01T00:12:46Z,3560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-11-01T00:12:50.5Z,3,REGULAR,substitution,out,['startperiod'],1630547,,,1610612758,67,52,2022-11-01T00:27:59Z,3570000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-11-01T00:12:50.5Z,3,REGULAR,substitution,out,['startperiod'],1629667,,,1610612758,67,52,2022-11-01T00:27:59Z,3580000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2022-11-01T00:12:50.5Z,3,REGULAR,substitution,out,['startperiod'],203458,,,1610612758,67,52,2022-11-01T00:27:59Z,3590000,,,0,,SUB out: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2022-11-01T00:12:50.5Z,3,REGULAR,substitution,in,['startperiod'],1626162,,,1610612758,67,52,2022-11-01T00:27:59Z,3600000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT12M00.00S,2022-11-01T00:12:50.5Z,3,REGULAR,substitution,in,['startperiod'],1629023,,,1610612758,67,52,2022-11-01T00:27:59Z,3610000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT12M00.00S,2022-11-01T00:12:50.5Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,67,52,2022-11-01T00:27:59Z,3620000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT12M00.00S,2022-11-01T00:27:58.7Z,3,REGULAR,period,start,[],0,,,1610612758,67,52,2022-11-01T00:27:59Z,3630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M44.00S,2022-11-01T00:28:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628989,92.19776609724047,52.69607843137255,1610612758,67,52,2022-11-01T00:28:22Z,3640000,13.0,21.0,1,right,MISS K. Huerter driving Layup - blocked,"[1628989, 1629023]",1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,Washington,1629023.0,,,,,,,,,,,,
372,PT11M44.00S,2022-11-01T00:28:17.4Z,3,REGULAR,block,,[],1629023,,,1610612758,67,52,2022-11-01T00:30:45Z,3650000,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT11M44.00S,2022-11-01T00:28:17.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,67,52,2022-11-01T00:28:22Z,3660000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,371.0,,,,,,,,,,,,,,,,,
375,PT11M39.00S,2022-11-01T00:28:32.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630558,73.27529566360053,68.62745098039215,1610612758,67,54,2022-11-01T00:30:22Z,3680000,93.0,199.0,1,right,D. Mitchell 21' pullup Jump Shot (15 PTS) (D. Sabonis 2 AST),"[1630558, 1627734]",1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,21.94,Made,,,,,,,,,,,,,,,15.0,D. Sabonis,1627734.0,2.0
377,PT11M20.00S,2022-11-01T00:28:50.8Z,3,REGULAR,2pt,Jump Shot,[],1629023,22.815374507227332,72.79411764705883,1610612766,67,54,2022-11-01T00:28:55Z,3700000,-114.0,162.0,1,left,MISS P. Washington 19' Jump Shot,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Left Center,19.81,Missed,,,,,,,,,,,,,,,,,,
378,PT11M17.00S,2022-11-01T00:28:53.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,67,54,2022-11-01T00:28:55Z,3710000,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,,,377.0,7.0,5.0,2.0,,,,,,,,,,,,,,
379,PT11M10.00S,2022-11-01T00:29:01.0Z,3,REGULAR,3pt,Jump Shot,[],1631099,74.32654402102497,13.725490196078432,1610612758,67,57,2022-11-01T00:32:10Z,3720000,-181.0,189.0,1,right,K. Murray 26' 3PT step back (7 PTS) (K. Huerter 3 AST),"[1631099, 1628989]",1610612758.0,SAC,step back,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.18,Made,,,,,,,,,,,,,,,7.0,K. Huerter,1628989.0,3.0
381,PT10M54.00S,2022-11-01T00:29:17.8Z,3,REGULAR,3pt,Jump Shot,[],1626162,32.53942181340342,51.9607843137255,1610612766,67,57,2022-11-01T00:32:39Z,3740000,-10.0,253.0,1,left,MISS K. Oubre Jr. 25' pullup 3PT,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
382,PT10M53.00S,2022-11-01T00:29:18.8Z,3,REGULAR,rebound,offensive,[],203486,,,1610612766,67,57,2022-11-01T00:39:56Z,3750000,,,0,,M. Plumlee REBOUND (Off:1 Def:6),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Center,,,381.0,7.0,6.0,1.0,,,,,,,,,,,,,,
383,PT10M52.00S,2022-11-01T00:29:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203486,7.703679369250986,49.754901960784316,1610612766,67,57,2022-11-01T00:37:31Z,3760000,1.0,20.0,1,left,MISS M. Plumlee Layup,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
385,PT10M51.00S,2022-11-01T00:29:24.9Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,67,57,2022-11-01T00:38:21Z,3780000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,383.0,3.0,3.0,0.0,,,,,,,,,,,,,,
386,PT10M49.00S,2022-11-01T00:29:32.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203084,92.9862023653088,4.6568627450980395,1610612758,67,57,2022-11-01T00:39:40Z,3790000,-227.0,13.0,1,right,MISS H. Barnes running pullup 3PT,[203084],1610612758.0,SAC,running pullup,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.71,Missed,,,,,,,,,,,,,,,,,,
387,PT10M46.00S,2022-11-01T00:29:35.5Z,3,REGULAR,rebound,offensive,[],203084,,,1610612758,67,57,2022-11-01T00:39:40Z,3800000,,,0,,H. Barnes REBOUND (Off:1 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,386.0,6.0,5.0,1.0,,,,,,,,,,,,,,
388,PT10M44.00S,2022-11-01T00:29:39.9Z,3,REGULAR,2pt,Jump Shot,"['2ndchance', 'pointsinthepaint']",203084,94.40999984741211,50.0,1610612758,67,59,2022-11-01T00:40:20Z,3810000,0.0,0.0,1,right,H. Barnes floating Jump Shot (8 PTS),[203084],1610612758.0,SAC,floating,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,,,8.0,,,
389,PT10M23.00S,2022-11-01T00:29:48.8Z,3,REGULAR,3pt,Jump Shot,[],1626162,8.229303547963205,4.166666666666666,1610612766,70,59,2022-11-01T00:29:52Z,3820000,229.0,25.0,1,left,K. Oubre Jr. 3PT  (13 PTS) (G. Hayward 6 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,,,,,,,,,,,13.0,G. Hayward,202330.0,6.0
391,PT10M08.00S,2022-11-01T00:30:02.9Z,3,REGULAR,turnover,lost ball,[],1628989,,,1610612758,70,59,2022-11-01T00:40:55Z,3840000,,,0,,K. Huerter lost ball TURNOVER (2 TO),"[1628989, 1628372]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,Smith Jr.,1628372.0,,,,,,,,,
392,PT10M08.00S,2022-11-01T00:30:02.9Z,3,REGULAR,steal,,[],1628372,,,1610612766,70,59,2022-11-01T00:30:05Z,3850000,,,0,,D. Smith Jr. STEAL (3 STL),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
393,PT10M04.00S,2022-11-01T00:30:07.1Z,3,REGULAR,turnover,bad pass,[],1628372,,,1610612766,70,59,2022-11-01T00:30:10Z,3860000,,,0,,D. Smith Jr. bad pass TURNOVER (3 TO),"[1628372, 1628989]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,3.0,Huerter,1628989.0,,,,,,,,,
394,PT10M04.00S,2022-11-01T00:30:07.1Z,3,REGULAR,steal,,[],1628989,,,1610612758,70,59,2022-11-01T00:30:09Z,3870000,,,0,,K. Huerter STEAL (1 STL),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
395,PT09M53.00S,2022-11-01T00:30:21.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627734,89.56964520367937,44.11764705882353,1610612758,70,59,2022-11-01T00:30:26Z,3880000,-29.0,46.0,1,right,MISS D. Sabonis Layup - blocked,"[1627734, 203486]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,5.42,Missed,,,,,Plumlee,203486.0,,,,,,,,,,,,
396,PT09M53.00S,2022-11-01T00:30:21.9Z,3,REGULAR,block,,[],203486,,,1610612758,70,59,2022-11-01T00:30:24Z,3890000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
397,PT09M53.00S,2022-11-01T00:30:21.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,70,59,2022-11-01T00:30:26Z,3900000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,395.0,,,,,,,,,,,,,,,,,
399,PT09M50.00S,2022-11-01T00:30:50.8Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1627734,79.45137976346912,27.696078431372552,1610612758,70,61,2022-11-01T00:30:56Z,3920000,-112.0,141.0,1,right,D. Sabonis 17' Jump Shot (4 PTS) (K. Huerter 4 AST),"[1627734, 1628989]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Left Center,17.95,Made,,,,,,,,,,,,,,,4.0,K. Huerter,1628989.0,4.0
401,PT09M33.00S,2022-11-01T00:31:20.3Z,3,REGULAR,foul,offensive,[],1628372,,,1610612766,70,61,2022-11-01T00:45:06Z,3940000,,,0,,D. Smith Jr. offensive FOUL (2 PF),"[1628372, 1631099]",1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1629178.0,2.0,0.0,Murray,1631099.0,,,,
403,PT09M33.00S,2022-11-01T00:31:20.3Z,3,REGULAR,turnover,offensive foul,[],1628372,,,1610612766,70,61,2022-11-01T00:31:20Z,3960000,,,0,,D. Smith Jr. offensive foul TURNOVER (4 TO),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,4.0,,,1629178.0,,,,,,,,
404,PT09M16.00S,2022-11-01T00:31:36.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,85.62746386333771,59.80392156862745,1610612758,70,61,2022-11-01T00:31:40Z,3970000,49.0,83.0,1,right,MISS H. Barnes 9' pullup Shot,[203084],1610612758.0,SAC,pullup,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.6,Missed,,,,,,,,,,,,,,,,,,
405,PT09M14.00S,2022-11-01T00:31:38.8Z,3,REGULAR,rebound,defensive,[],203486,,,1610612766,70,61,2022-11-01T00:31:38Z,3980000,,,0,,M. Plumlee REBOUND (Off:1 Def:7),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Center,,,404.0,8.0,7.0,1.0,,,,,,,,,,,,,,
406,PT09M06.00S,2022-11-01T00:31:47.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,7.30946123521682,43.13725490196079,1610612766,72,61,2022-11-01T00:31:51Z,3990000,34.0,16.0,1,left,P. Washington driving Layup (14 PTS) (M. Plumlee 1 AST),"[1629023, 203486]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,,,,,,,,,,,14.0,M. Plumlee,203486.0,1.0
408,PT08M57.00S,2022-11-01T00:31:56.2Z,3,REGULAR,3pt,Jump Shot,[],1627734,66.83639947437582,45.09803921568628,1610612758,72,61,2022-11-01T00:32:01Z,4010000,-25.0,259.0,1,right,MISS D. Sabonis 26' 3PT,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Center,26.04,Missed,,,,,,,,,,,,,,,,,,
409,PT08M53.00S,2022-11-01T00:32:00.2Z,3,REGULAR,rebound,defensive,[],1628372,,,1610612766,72,61,2022-11-01T00:32:01Z,4020000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:3),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Center,,,408.0,4.0,3.0,1.0,,,,,,,,,,,,,,
410,PT08M38.00S,2022-11-01T00:32:15.7Z,3,REGULAR,turnover,lost ball,[],202330,,,1610612766,72,61,2022-11-01T00:32:19Z,4030000,,,0,,G. Hayward lost ball TURNOVER (1 TO),"[202330, 1630558]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,Mitchell,1630558.0,,,,,,,,,
411,PT08M38.00S,2022-11-01T00:32:15.7Z,3,REGULAR,steal,,[],1630558,,,1610612758,72,61,2022-11-01T00:32:18Z,4040000,,,0,,D. Mitchell STEAL (2 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
412,PT08M38.00S,2022-11-01T00:32:27.4Z,3,REGULAR,foul,personal,[],203486,,,1610612758,72,61,2022-11-01T00:32:42Z,4050000,,,0,,M. Plumlee personal FOUL (2 PF),"[203486, 1627734]",1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,201639.0,2.0,0.0,Sabonis,1627734.0,,,,
414,PT08M22.00S,2022-11-01T00:33:03.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628989,92.32917214191852,3.9215686274509802,1610612758,72,64,2022-11-01T00:33:08Z,4070000,-230.0,20.0,1,right,K. Huerter 3PT  (10 PTS) (H. Barnes 2 AST),"[1628989, 203084]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,23.12,Made,,,,,,,,,,,,,,,10.0,H. Barnes,203084.0,2.0
416,PT08M08.00S,2022-11-01T00:33:18.1Z,3,REGULAR,2pt,Jump Shot,[],202330,23.603810775295663,41.42156862745098,1610612766,72,64,2022-11-01T00:33:22Z,4090000,43.0,169.0,1,left,MISS G. Hayward 17' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Center,17.47,Missed,,,,,,,,,,,,,,,,,,
417,PT08M05.00S,2022-11-01T00:33:21.1Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,72,64,2022-11-01T00:33:22Z,4100000,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,416.0,8.0,6.0,2.0,,,,,,,,,,,,,,
418,PT07M52.00S,2022-11-01T00:33:33.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203084,93.38042049934296,52.20588235294118,1610612758,72,66,2022-11-01T00:33:39Z,4110000,11.0,10.0,1,right,H. Barnes driving reverse Layup (10 PTS),[203084],1610612758.0,SAC,driving reverse,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,,,,,,,10.0,,,
419,PT07M52.00S,2022-11-01T00:33:38.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,72,66,2022-11-01T00:33:38Z,4120000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT07M34.00S,2022-11-01T00:36:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,13.354139290407357,49.50980392156863,1610612766,74,66,2022-11-01T00:37:01Z,4130000,2.0,73.0,1,left,P. Washington 7' driving Layup (16 PTS),[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.3,Made,,,,,,,,,,,,,,,16.0,,,
421,PT07M08.00S,2022-11-01T00:37:24.2Z,3,REGULAR,3pt,Jump Shot,[],1630558,92.85479632063075,97.05882352941177,1610612758,74,66,2022-11-01T00:37:28Z,4140000,235.0,15.0,1,right,MISS D. Mitchell 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Right Corner 3,24+ Right,23.58,Missed,,,,,,,,,,,,,,,,,,
422,PT07M05.00S,2022-11-01T00:37:27.4Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,74,66,2022-11-01T00:37:27Z,4150000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Right Corner 3,24+ Right,,,421.0,4.0,4.0,0.0,,,,,,,,,,,,,,
423,PT06M55.00S,2022-11-01T00:37:37.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629023,13.87976346911958,45.34313725490196,1610612766,76,66,2022-11-01T00:37:42Z,4160000,23.0,78.0,1,left,P. Washington 8' turnaround Hook (18 PTS),[1629023],1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,8.14,Made,,,,,,,,,,,,,,,18.0,,,
424,PT06M38.00S,2022-11-01T00:37:55.7Z,3,REGULAR,2pt,Jump Shot,[],1631099,73.80091984231275,46.07843137254902,1610612758,76,66,2022-11-01T00:46:17Z,4170000,-20.0,194.0,1,right,MISS K. Murray 19' pullup Shot,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,19.48,Missed,,,,,,,,,,,,,,,,,,
425,PT06M36.00S,2022-11-01T00:37:57.7Z,3,REGULAR,rebound,offensive,[],1627734,,,1610612758,76,66,2022-11-01T00:46:17Z,4180000,,,0,,D. Sabonis REBOUND (Off:3 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,16-24 Center,,,424.0,9.0,6.0,3.0,,,,,,,,,,,,,,
426,PT06M34.00S,2022-11-01T00:38:01.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630558,76.42904073587385,11.27450980392157,1610612758,76,69,2022-11-01T00:46:42Z,4190000,-194.0,169.0,1,right,D. Mitchell 25' 3PT  (18 PTS) (D. Sabonis 3 AST),"[1630558, 1627734]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.71,Made,,,,,,,,,,,,,,,18.0,D. Sabonis,1627734.0,3.0
428,PT06M14.00S,2022-11-01T00:38:22.1Z,3,REGULAR,foul,personal,['2freethrow'],1627734,,,1610612766,76,69,2022-11-01T00:38:35Z,4210000,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Washington 2 FT),"[1627734, 1629023]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,201639.0,4.0,0.0,Washington,1629023.0,,,,
430,PT06M14.00S,2022-11-01T00:38:55.3Z,3,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,77,69,2022-11-01T00:39:26Z,4230000,,,0,,P. Washington Free Throw 1 of 2 (19 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,,,,,,,,,19.0,,,
431,PT06M14.00S,2022-11-01T00:38:56.0Z,3,REGULAR,substitution,out,[],1626162,,,1610612766,77,69,2022-11-01T00:39:10Z,4240000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT06M14.00S,2022-11-01T00:38:56.0Z,3,REGULAR,substitution,out,[],1630558,,,1610612766,77,69,2022-11-01T00:39:10Z,4250000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M14.00S,2022-11-01T00:38:56.0Z,3,REGULAR,substitution,out,[],203084,,,1610612766,77,69,2022-11-01T00:39:10Z,4260000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
