actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
423,PT06M57.00S,2023-03-26T18:37:01.5Z,3,REGULAR,substitution,out,[],1629023,,,1610612742,60,52,2023-03-26T18:38:19Z,4180000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M57.00S,2023-03-26T18:37:01.5Z,3,REGULAR,substitution,in,[],1630550,,,1610612742,60,52,2023-03-26T18:38:19Z,4190000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M57.00S,2023-03-26T18:37:01.5Z,3,REGULAR,substitution,in,[],1631121,,,1610612742,60,52,2023-03-26T18:38:19Z,4200000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT06M43.00S,2023-03-26T18:38:47.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628467,86.94152431011827,2.941176470588235,1610612742,60,55,2023-03-26T18:38:51Z,4210000,False,-235.0,70.0,1,right,M. Kleber 24' 3PT  (8 PTS) (L. Doncic 4 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Left Corner 3,24+ Left,24.55,Made,8.0,L. Doncic,1629029.0,4.0,,,,,,,,,,,,,,
428,PT06M22.00S,2023-03-26T18:39:08.2Z,3,REGULAR,2pt,Jump Shot,[],1628372,7.440867279894875,24.509803921568626,1610612766,60,55,2023-03-26T18:39:12Z,4230000,False,127.0,17.0,1,left,MISS D. Smith Jr. 12' fadeaway Shot,[1628372],1610612766.0,CHA,fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,12.87,Missed,,,,,,,,,,,,,,,,,,
429,PT06M20.00S,2023-03-26T18:39:10.2Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,60,55,2023-03-26T18:39:12Z,4240000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:5),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,428.0,5.0,5.0,0.0,,,,,,,,,
430,PT06M07.00S,2023-03-26T18:39:22.8Z,3,REGULAR,3pt,Jump Shot,[],1629029,66.3107752956636,35.78431372549019,1610612742,60,58,2023-03-26T18:40:02Z,4250000,False,-71.0,264.0,1,right,L. Doncic 27' 3PT step back (26 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,27.36,Made,26.0,,,,,,,,,,,,,,,,,
431,PT05M41.00S,2023-03-26T18:39:49.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,6.389618922470433,49.01960784313725,1610612766,62,58,2023-03-26T18:39:55Z,4260000,False,5.0,8.0,1,left,D. Smith Jr. driving Layup (9 PTS),[1628372],1610612766.0,CHA,driving,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,0.9,Made,9.0,,,,,,,,,,,,,,,,,
432,PT05M25.00S,2023-03-26T18:40:05.2Z,3,REGULAR,3pt,Jump Shot,[],203493,94.43166885676742,4.166666666666666,1610612742,62,61,2023-03-26T18:40:11Z,4270000,False,-229.0,0.0,1,right,R. Bullock 3PT  (3 PTS) (T. Hardaway Jr. 1 AST),"[203493, 203501]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,Left Corner 3,24+ Left,22.92,Made,3.0,T. Hardaway Jr.,203501.0,1.0,,,,,,,,,,,,,,
434,PT05M02.00S,2023-03-26T18:40:27.8Z,3,REGULAR,3pt,Jump Shot,[],1631121,31.225361366622867,26.225490196078432,1610612766,65,61,2023-03-26T18:40:33Z,4290000,False,119.0,241.0,1,left,B. McGowens 26' 3PT  (3 PTS) (G. Hayward 3 AST),"[1631121, 202330]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,26.87,Made,3.0,G. Hayward,202330.0,3.0,,,,,,,,,,,,,,
436,PT04M40.00S,2023-03-26T18:40:49.9Z,3,REGULAR,3pt,Jump Shot,[],1629029,71.69842312746385,78.92156862745098,1610612742,65,61,2023-03-26T18:40:55Z,4310000,False,145.0,214.0,1,right,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
437,PT04M38.00S,2023-03-26T18:40:51.9Z,3,REGULAR,rebound,defensive,[],1631121,,,1610612766,65,61,2023-03-26T18:40:55Z,4320000,False,,,0,,B. McGowens REBOUND (Off:0 Def:3),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,,436.0,3.0,3.0,0.0,,,,,,,,,
438,PT04M26.00S,2023-03-26T18:41:03.1Z,3,REGULAR,3pt,Jump Shot,[],1631121,29.38567674113009,72.30392156862744,1610612766,68,61,2023-03-26T18:41:07Z,4330000,False,-112.0,224.0,1,left,B. McGowens 24' 3PT  (6 PTS) (D. Smith Jr. 6 AST),"[1631121, 1628372]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,24.99,Made,6.0,D. Smith Jr.,1628372.0,6.0,,,,,,,,,,,,,,
440,PT04M06.00S,2023-03-26T18:41:24.2Z,3,REGULAR,3pt,Jump Shot,[],203501,84.1819973718791,97.05882352941177,1610612742,68,64,2023-03-26T18:41:39Z,4350000,False,235.0,96.0,1,right,T. Hardaway Jr. 25' 3PT pullup (10 PTS) (K. Irving 3 AST),"[203501, 202681]",1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,25.42,Made,10.0,K. Irving,202681.0,3.0,,,,,,,,,,,,,,
442,PT03M52.00S,2023-03-26T18:41:38.4Z,3,REGULAR,2pt,Jump Shot,[],202330,5.863994743758213,24.019607843137255,1610612766,68,64,2023-03-26T18:41:42Z,4370000,False,130.0,3.0,1,left,MISS G. Hayward 12' fadeaway Shot,[202330],1610612766.0,CHA,fadeaway,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,12.99,Missed,,,,,,,,,,,,,,,,,,
443,PT03M50.00S,2023-03-26T18:41:40.4Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,68,64,2023-03-26T18:41:42Z,4380000,False,,,0,,L. Doncic REBOUND (Off:1 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,,442.0,10.0,9.0,1.0,,,,,,,,,
444,PT03M46.00S,2023-03-26T18:41:47.1Z,3,REGULAR,foul,personal,['2freethrow'],1630550,,,1610612742,68,64,2023-03-26T18:41:58Z,4390000,False,,,0,,J. Thor shooting personal FOUL (2 PF) (Hardaway Jr. 2 FT),"[1630550, 203501]",1610612766.0,CHA,shooting,,,Thor,J. Thor,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1628480.0,,,,,2.0,0.0,Hardaway Jr.,203501.0,,,,,
446,PT03M46.00S,2023-03-26T18:42:13.0Z,3,REGULAR,freethrow,1 of 2,[],203501,,,1610612742,68,65,2023-03-26T18:42:13Z,4410000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 2 (11 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
447,PT03M46.00S,2023-03-26T18:42:13.8Z,3,REGULAR,substitution,out,[],1628372,,,1610612742,68,65,2023-03-26T18:42:34Z,4420000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M46.00S,2023-03-26T18:42:13.8Z,3,REGULAR,substitution,out,[],202330,,,1610612742,68,65,2023-03-26T18:42:34Z,4430000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M46.00S,2023-03-26T18:42:13.8Z,3,REGULAR,substitution,out,[],202681,,,1610612742,68,65,2023-03-26T18:42:34Z,4440000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M46.00S,2023-03-26T18:42:13.8Z,3,REGULAR,substitution,out,[],203493,,,1610612742,68,65,2023-03-26T18:42:34Z,4450000,False,,,0,,SUB out: R. Bullock,[203493],1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M46.00S,2023-03-26T18:42:13.8Z,3,REGULAR,substitution,in,[],1630177,,,1610612742,68,65,2023-03-26T18:42:34Z,4460000,False,,,0,,SUB in: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M46.00S,2023-03-26T18:42:13.8Z,3,REGULAR,substitution,in,[],1629004,,,1610612742,68,65,2023-03-26T18:42:34Z,4470000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612766.0,CHA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M46.00S,2023-03-26T18:42:13.8Z,3,REGULAR,substitution,in,[],203200,,,1610612742,68,65,2023-03-26T18:42:34Z,4480000,False,,,0,,SUB in: J. Holiday,[203200],1610612742.0,DAL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M46.00S,2023-03-26T18:42:13.8Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,68,65,2023-03-26T18:42:34Z,4490000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M46.00S,2023-03-26T18:42:37.6Z,3,REGULAR,freethrow,2 of 2,[],203501,,,1610612742,68,66,2023-03-26T18:42:37Z,4500000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 2 (12 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
456,PT03M27.00S,2023-03-26T18:43:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,7.835085413929041,51.225490196078425,1610612766,68,66,2023-03-26T18:44:01Z,4510000,False,-6.0,21.0,1,left,MISS B. McGowens finger roll Layup,[1631121],1610612766.0,CHA,finger roll,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
457,PT03M26.00S,2023-03-26T18:43:01.9Z,3,REGULAR,rebound,offensive,[],1631109,,,1610612766,68,66,2023-03-26T18:43:01Z,4520000,False,,,0,,M. Williams REBOUND (Off:6 Def:6),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,456.0,12.0,6.0,6.0,,,,,,,,,
458,PT03M23.00S,2023-03-26T18:43:05.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630550,6.258212877792378,2.696078431372549,1610612766,71,66,2023-03-26T18:43:09Z,4530000,False,237.0,6.0,1,left,J. Thor 3PT  (6 PTS) (M. Williams 1 AST),"[1630550, 1631109]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,23.66,Made,6.0,M. Williams,1631109.0,1.0,,,,,,,,,,,,,,
460,PT03M08.00S,2023-03-26T18:43:23.0Z,3,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612742,71,66,2023-03-26T18:43:42Z,4550000,False,,,0,,T. Maledon shooting personal FOUL (2 PF) (Doncic 2 FT),"[1630177, 1629029]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,,,,,2.0,0.0,Doncic,1629029.0,,,,,
462,PT03M08.00S,2023-03-26T18:43:51.0Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,71,67,2023-03-26T18:43:51Z,4570000,False,,,0,,L. Doncic Free Throw 1 of 2 (27 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
463,PT03M08.00S,2023-03-26T18:43:51.9Z,3,REGULAR,substitution,out,[],203501,,,1610612742,71,67,2023-03-26T18:43:57Z,4580000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M08.00S,2023-03-26T18:43:51.9Z,3,REGULAR,substitution,in,[],1630182,,,1610612742,71,67,2023-03-26T18:43:57Z,4590000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M08.00S,2023-03-26T18:44:11.5Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,71,68,2023-03-26T18:44:11Z,4600000,False,,,0,,L. Doncic Free Throw 2 of 2 (28 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
466,PT02M54.00S,2023-03-26T18:44:25.7Z,3,REGULAR,3pt,Jump Shot,[],1630550,7.835085413929041,94.85294117647058,1610612766,74,68,2023-03-26T18:44:30Z,4610000,False,-224.0,21.0,1,left,J. Thor 3PT  (9 PTS) (T. Maledon 4 AST),"[1630550, 1630177]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,22.53,Made,9.0,T. Maledon,1630177.0,4.0,,,,,,,,,,,,,,
468,PT02M34.00S,2023-03-26T18:44:46.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,90.48948751642575,51.71568627450981,1610612742,74,68,2023-03-26T18:47:09Z,4630000,False,9.0,37.0,1,right,MISS L. Doncic driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,3.79,Missed,,,,,,,,,,,,,,,,,,
469,PT02M32.00S,2023-03-26T18:44:48.2Z,3,REGULAR,rebound,offensive,[],1630702,,,1610612742,74,68,2023-03-26T18:44:48Z,4640000,False,,,0,,J. Hardy REBOUND (Off:1 Def:0),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,468.0,1.0,0.0,1.0,,,,,,,,,
470,PT02M23.00S,2023-03-26T18:44:57.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630702,79.71419185282524,51.470588235294116,1610612742,74,68,2023-03-26T18:45:03Z,4650000,False,7.0,138.0,1,right,MISS J. Hardy 13' turnaround fadeaway Shot,[1630702],1610612742.0,DAL,turnaround fadeaway,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,13.84,Missed,,,,,,,,,,,,,,,,,,
471,PT02M21.00S,2023-03-26T18:44:59.2Z,3,REGULAR,rebound,defensive,[],1630177,,,1610612766,74,68,2023-03-26T18:45:03Z,4660000,False,,,0,,T. Maledon REBOUND (Off:1 Def:3),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,470.0,4.0,3.0,1.0,,,,,,,,,
472,PT02M08.00S,2023-03-26T18:45:11.8Z,3,REGULAR,turnover,lost ball,[],1631121,,,1610612766,74,68,2023-03-26T18:45:16Z,4670000,False,,,0,,B. McGowens lost ball TURNOVER (2 TO),"[1631121, 1628467]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Kleber,1628467.0,,
473,PT02M08.00S,2023-03-26T18:45:11.8Z,3,REGULAR,steal,,[],1628467,,,1610612742,74,68,2023-03-26T18:45:13Z,4680000,False,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT01M59.00S,2023-03-26T18:45:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629029,93.9060446780552,48.03921568627451,1610612742,74,70,2023-03-26T18:45:31Z,4690000,False,-10.0,5.0,1,right,L. Doncic driving reverse Layup (30 PTS),[1629029],1610612742.0,DAL,driving reverse,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,1.09,Made,30.0,,,,,,,,,,,,,,,,,
475,PT01M37.00S,2023-03-26T18:45:42.7Z,3,REGULAR,3pt,Jump Shot,[],1629004,30.305519053876477,30.88235294117647,1610612766,74,70,2023-03-26T18:46:42Z,4700000,False,96.0,232.0,1,left,MISS S. Mykhailiuk 25' pullup 3PT,[1629004],1610612766.0,CHA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
476,PT01M35.00S,2023-03-26T18:45:44.7Z,3,REGULAR,rebound,defensive,[],1628467,,,1610612742,74,70,2023-03-26T18:45:46Z,4710000,False,,,0,,M. Kleber REBOUND (Off:0 Def:3),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,,,,475.0,3.0,3.0,0.0,,,,,,,,,
477,PT01M28.00S,2023-03-26T18:45:51.2Z,3,REGULAR,3pt,Jump Shot,[],1629029,65.39093298291722,33.82352941176471,1610612742,74,70,2023-03-26T18:45:55Z,4720000,False,-81.0,273.0,1,right,MISS L. Doncic 28' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,28.45,Missed,,,,,,,,,,,,,,,,,,
478,PT01M26.00S,2023-03-26T18:45:53.2Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,74,70,2023-03-26T18:45:55Z,4730000,False,,,0,,M. Williams REBOUND (Off:6 Def:7),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,477.0,13.0,7.0,6.0,,,,,,,,,
479,PT01M09.00S,2023-03-26T18:46:13.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612766,74,70,2023-03-26T18:46:25Z,4740000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (McGowens 2 FT),"[1629029, 1631121]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,2.0,1.0,McGowens,1631121.0,,,,,
481,PT01M09.00S,2023-03-26T18:46:29.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,74,70,2023-03-26T18:46:29Z,4760000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M09.00S,2023-03-26T18:48:41.4Z,3,REGULAR,substitution,out,[],1631109,,,1610612766,74,70,2023-03-26T18:49:15Z,4770000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M09.00S,2023-03-26T18:48:41.4Z,3,REGULAR,substitution,out,[],1630550,,,1610612766,74,70,2023-03-26T18:49:15Z,4780000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M09.00S,2023-03-26T18:48:41.4Z,3,REGULAR,substitution,out,[],1630702,,,1610612766,74,70,2023-03-26T18:49:15Z,4790000,False,,,0,,SUB out: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M09.00S,2023-03-26T18:48:41.4Z,3,REGULAR,substitution,out,[],1628467,,,1610612766,74,70,2023-03-26T18:49:15Z,4800000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M09.00S,2023-03-26T18:48:41.4Z,3,REGULAR,substitution,in,[],1630539,,,1610612766,74,70,2023-03-26T18:49:15Z,4810000,False,,,0,,SUB in: K. Jones,[1630539],1610612766.0,CHA,,,,Jones,K. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M09.00S,2023-03-26T18:48:41.4Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,74,70,2023-03-26T18:49:15Z,4820000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M09.00S,2023-03-26T18:48:41.4Z,3,REGULAR,substitution,in,[],1626174,,,1610612766,74,70,2023-03-26T18:49:15Z,4830000,False,,,0,,SUB in: C. Wood,[1626174],1610612742.0,DAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M09.00S,2023-03-26T18:48:41.4Z,3,REGULAR,substitution,in,[],202681,,,1610612766,74,70,2023-03-26T18:49:15Z,4840000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M09.00S,2023-03-26T18:49:26.4Z,3,REGULAR,freethrow,1 of 2,[],1631121,,,1610612766,74,70,2023-03-26T18:49:26Z,4850000,False,,,0,,MISS B. McGowens Free Throw 1 of 2,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
491,PT01M09.00S,2023-03-26T18:49:26.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,74,70,2023-03-26T18:49:26Z,4860000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,
492,PT01M09.00S,2023-03-26T18:49:38.6Z,3,REGULAR,freethrow,2 of 2,[],1631121,,,1610612766,75,70,2023-03-26T18:49:38Z,4870000,False,,,0,,B. McGowens Free Throw 2 of 2 (7 PTS),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
493,PT00M53.40S,2023-03-26T18:49:57.7Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,75,70,2023-03-26T18:50:02Z,4880000,False,,,0,,L. Doncic bad pass TURNOVER (3 TO),"[1629029, 1629023]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,Washington,1629023.0,,
494,PT00M53.40S,2023-03-26T18:49:57.7Z,3,REGULAR,steal,,[],1629023,,,1610612766,75,70,2023-03-26T18:49:59Z,4890000,False,,,0,,P. Washington STEAL (1 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
495,PT00M49.40S,2023-03-26T18:50:02.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631121,7.30946123521682,50.0,1610612766,75,70,2023-03-26T18:51:06Z,4900000,False,0.0,16.0,1,left,MISS B. McGowens driving floating Shot,[1631121],1610612766.0,CHA,driving floating,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
496,PT00M46.50S,2023-03-26T18:50:05.4Z,3,REGULAR,rebound,offensive,[],1631121,,,1610612766,75,70,2023-03-26T18:50:08Z,4910000,False,,,0,,B. McGowens REBOUND (Off:1 Def:3),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,495.0,4.0,3.0,1.0,,,,,,,,,
497,PT00M46.50S,2023-03-26T18:50:06.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631121,5.590000152587891,50.0,1610612766,77,70,2023-03-26T18:50:06Z,4920000,False,0.0,0.0,1,left,B. McGowens tip Layup (9 PTS),[1631121],1610612766.0,CHA,tip,,,McGowens,B. McGowens,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
498,PT00M38.00S,2023-03-26T18:50:16.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,86.81011826544021,40.68627450980392,1610612742,77,72,2023-03-26T18:50:20Z,4930000,False,-47.0,71.0,1,right,J. Green 8' fadeaway Jump Shot (2 PTS),[1630182],1610612742.0,DAL,fadeaway,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Left,8.53,Made,2.0,,,,,,,,,,,,,,,,,
499,PT00M24.00S,2023-03-26T18:50:33.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,12.040078843626807,48.77450980392157,1610612766,79,72,2023-03-26T18:50:40Z,4940000,False,6.0,61.0,1,left,T. Maledon 6' floating Jump Shot (4 PTS) (B. McGowens 3 AST),"[1630177, 1631121]",1610612766.0,CHA,floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,4.0,B. McGowens,1631121.0,3.0,,,,,,,,,,,,,,
501,PT00M04.50S,2023-03-26T18:51:00.7Z,3,REGULAR,turnover,bad pass,[],1629029,,,1610612742,79,72,2023-03-26T18:51:17Z,4960000,False,,,0,,L. Doncic bad pass TURNOVER (4 TO),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,4.0,,,,
502,PT00M04.50S,2023-03-26T18:51:03.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612766,79,72,2023-03-26T18:51:20Z,4970000,False,,,0,,J. Green loose ball personal FOUL (3 PF) (Maledon 2 FT),"[1630182, 1630177]",1610612742.0,DAL,loose ball,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,1628480.0,,,,,3.0,0.0,Maledon,1630177.0,,,,,
504,PT00M04.50S,2023-03-26T18:51:24.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630177,,,1610612766,80,72,2023-03-26T18:51:24Z,4990000,False,,,0,,T. Maledon Free Throw 1 of 2 (5 PTS),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
