actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
344,PT00M03.20S,2026-01-31T01:41:26.2Z,2,REGULAR,substitution,out,[],1626157,,,1610612757,59,48,2026-01-31T01:41:43Z,3340000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M03.20S,2026-01-31T01:41:26.2Z,2,REGULAR,substitution,in,[],1629013,,,1610612757,59,48,2026-01-31T01:41:43Z,3350000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M03.20S,2026-01-31T01:41:26.2Z,2,REGULAR,substitution,in,[],1629011,,,1610612757,59,48,2026-01-31T01:41:43Z,3360000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT00M03.20S,2026-01-31T01:42:08.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612757,59,48,2026-01-31T01:42:27Z,3370000,False,,,0,,O. Anunoby loose ball personal FOUL (2 PF) (Grant 2 FT),"[1628384, 203924]",1610612752.0,NYK,loose ball,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,202041.0,2.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
349,PT00M03.20S,2026-01-31T01:42:37.4Z,2,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,59,49,2026-01-31T01:42:37Z,3390000,False,,,0,,J. Grant Free Throw 1 of 2 (11 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
350,PT00M03.20S,2026-01-31T01:42:37.5Z,2,REGULAR,substitution,out,[],1629013,,,1610612757,59,49,2026-01-31T01:42:42Z,3400000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M03.20S,2026-01-31T01:42:37.5Z,2,REGULAR,substitution,out,[],1629011,,,1610612757,59,49,2026-01-31T01:42:42Z,3410000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT00M03.20S,2026-01-31T01:42:37.5Z,2,REGULAR,substitution,in,[],1628973,,,1610612757,59,49,2026-01-31T01:42:42Z,3420000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT00M03.20S,2026-01-31T01:42:37.5Z,2,REGULAR,substitution,in,[],1626157,,,1610612757,59,49,2026-01-31T01:42:42Z,3430000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M03.20S,2026-01-31T01:42:37.4Z,2,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,59,49,2026-01-31T01:43:12Z,3440000,False,,,0,,MISS J. Grant Free Throw 2 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
355,PT00M01.60S,2026-01-31T01:42:39.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,59,49,2026-01-31T01:43:12Z,3450000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,354.0,,,3.0,3.0,0.0,,,,,,,,
356,PT00M00.40S,2026-01-31T01:43:13.5Z,2,REGULAR,heave,,[],0,,,1610612752,59,49,2026-01-31T01:43:27Z,3460000,False,,,0,,NYK Heave,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,45.62,,,,,,,,,,,
357,PT00M00.10S,2026-01-31T01:43:13.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,59,49,2026-01-31T01:43:27Z,3470000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,356.0,,,,,,,,,,,,,
358,PT00M00.00S,2026-01-31T01:43:16.9Z,2,REGULAR,period,end,[],0,,,1610612752,59,49,2026-01-31T01:43:16Z,3480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2026-01-31T01:58:09.1Z,3,REGULAR,substitution,out,['startperiod'],1631321,,,1610612752,59,49,2026-01-31T01:58:44Z,3490000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2026-01-31T01:58:09.1Z,3,REGULAR,substitution,out,['startperiod'],1629057,,,1610612752,59,49,2026-01-31T01:58:44Z,3500000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2026-01-31T01:58:09.1Z,3,REGULAR,substitution,out,['startperiod'],203924,,,1610612752,59,49,2026-01-31T01:58:44Z,3510000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2026-01-31T01:58:09.1Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612752,59,49,2026-01-31T01:58:44Z,3520000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2026-01-31T01:58:09.1Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612752,59,49,2026-01-31T01:58:44Z,3530000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT12M00.00S,2026-01-31T01:58:09.1Z,3,REGULAR,substitution,in,['startperiod'],1642270,,,1610612752,59,49,2026-01-31T01:58:44Z,3540000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT12M00.00S,2026-01-31T01:58:43.9Z,3,REGULAR,period,start,[],0,,,1610612757,59,49,2026-01-31T01:58:45Z,3550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M44.00S,2026-01-31T01:58:58.5Z,3,REGULAR,3pt,Jump Shot,[],1630166,68.41327201051249,33.088235294117645,1610612757,59,49,2026-01-31T02:07:41Z,3560000,False,-85.0,244.0,1,right,MISS D. Avdija 25' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.86,,,,,,,,,,,
369,PT11M41.00S,2026-01-31T01:59:01.5Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,59,49,2026-01-31T01:59:02Z,3570000,False,,,0,,K. Towns REBOUND (Off:3 Def:11),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,368.0,,,14.0,11.0,3.0,,,,,,,,
370,PT11M35.00S,2026-01-31T01:59:07.9Z,3,REGULAR,3pt,Jump Shot,[],1628973,26.888961892247043,16.42156862745098,1610612752,59,49,2026-01-31T01:59:11Z,3580000,False,168.0,200.0,1,left,MISS J. Brunson 26' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.14,,,,,,,,,,,
371,PT11M33.00S,2026-01-31T01:59:09.9Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612757,59,49,2026-01-31T01:59:11Z,3590000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,370.0,,,2.0,2.0,0.0,,,,,,,,
372,PT11M21.00S,2026-01-31T01:59:22.0Z,3,REGULAR,3pt,Jump Shot,[],1631101,66.96780551905388,48.77450980392157,1610612757,59,49,2026-01-31T01:59:25Z,3600000,False,-6.0,258.0,1,right,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.81,,,,,,,,,,,
373,PT11M18.00S,2026-01-31T01:59:25.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,59,49,2026-01-31T01:59:25Z,3610000,False,,,0,,K. Towns REBOUND (Off:3 Def:12),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,372.0,,,15.0,12.0,3.0,,,,,,,,
374,PT11M13.00S,2026-01-31T01:59:30.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628384,5.995400788436268,49.01960784313725,1610612752,61,49,2026-01-31T01:59:36Z,3620000,False,5.0,4.0,1,left,O. Anunoby running DUNK (9 PTS) (M. Bridges 3 AST),"[1628384, 1628969]",1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,0.63,,,,M. Bridges,1628969.0,3.0,,,,,
376,PT11M00.00S,2026-01-31T01:59:42.8Z,3,REGULAR,3pt,Jump Shot,[],201950,67.7562417871222,35.049019607843135,1610612757,61,49,2026-01-31T01:59:46Z,3640000,False,-75.0,251.0,1,right,MISS J. Holiday 26' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.15,,,,,,,,,,,
377,PT10M59.00S,2026-01-31T01:59:43.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,61,49,2026-01-31T01:59:46Z,3650000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,376.0,,,,,,,,,,,,,
379,PT10M38.00S,2026-01-31T02:00:07.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,4.418528252299605,94.36274509803921,1610612752,64,49,2026-01-31T02:00:11Z,3670000,False,-222.0,-11.0,1,left,O. Anunoby 3PT  (12 PTS) (J. Hart 2 AST),"[1628384, 1628404]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,Made,,12.0,22.21,,,,J. Hart,1628404.0,2.0,,,,,
381,PT10M22.00S,2026-01-31T02:00:26.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,84.97043363994744,48.529411764705884,1610612757,64,51,2026-01-31T02:00:29Z,3690000,False,-7.0,89.0,1,right,S. Sharpe 8' driving floating Jump Shot (19 PTS),[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,19.0,8.91,,,,,,,,,,,
382,PT10M22.00S,2026-01-31T02:00:28.8Z,3,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612757,64,51,2026-01-31T02:00:35Z,3700000,False,,,0,,M. Bridges shooting personal FOUL (2 PF) (Sharpe 1 FT),"[1628969, 1631101]",1610612752.0,NYK,shooting,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,1629183.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
384,PT10M22.00S,2026-01-31T02:00:53.0Z,3,REGULAR,freethrow,1 of 1,[],1631101,,,1610612757,64,52,2026-01-31T02:00:53Z,3720000,False,,,0,,S. Sharpe Free Throw 1 of 1 (20 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
385,PT10M06.00S,2026-01-31T02:01:11.8Z,3,REGULAR,3pt,Jump Shot,[],1628404,32.14520367936925,51.470588235294116,1610612752,67,52,2026-01-31T02:08:23Z,3730000,False,-7.0,250.0,1,left,J. Hart 24' 3PT pullup (14 PTS),[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,Made,,14.0,24.98,,,,,,,,,,,
386,PT09M56.00S,2026-01-31T02:01:21.7Z,3,REGULAR,3pt,Jump Shot,[],1642270,69.85873850197109,28.186274509803923,1610612757,67,52,2026-01-31T02:01:26Z,3740000,False,-109.0,231.0,1,right,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.53,,,,,,,,,,,
387,PT09M55.00S,2026-01-31T02:01:22.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612757,67,52,2026-01-31T02:01:26Z,3750000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,386.0,,,,,,,,,,,,,
388,PT09M55.00S,2026-01-31T02:01:26.7Z,3,REGULAR,foul,personal,[],1628384,,,1610612757,67,52,2026-01-31T02:02:09Z,3760000,False,,,0,,O. Anunoby loose ball personal FOUL (3 PF),"[1628384, 1630166]",1610612752.0,NYK,loose ball,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Left,202041.0,3.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
390,PT09M54.00S,2026-01-31T02:01:57.0Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,67,52,2026-01-31T02:02:00Z,3780000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,,,,,,
391,PT09M51.00S,2026-01-31T02:02:07.0Z,3,REGULAR,foul,personal,[],1628404,,,1610612757,67,52,2026-01-31T02:02:11Z,3790000,False,,,0,,J. Hart personal FOUL (3 PF),"[1628404, 1631101]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,203593.0,3.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,,,,
393,PT09M41.00S,2026-01-31T02:02:29.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,89.30683311432325,4.411764705882353,1610612757,67,52,2026-01-31T02:02:33Z,3810000,False,-228.0,48.0,1,right,MISS D. Avdija 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.29,,,,,,,,,,,
394,PT09M38.00S,2026-01-31T02:02:32.0Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,67,52,2026-01-31T02:02:33Z,3820000,False,,,0,,K. Towns REBOUND (Off:3 Def:13),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,393.0,,,16.0,13.0,3.0,,,,,,,,
395,PT09M34.00S,2026-01-31T02:02:36.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628969,6.783837056504599,50.245098039215684,1610612752,69,52,2026-01-31T02:02:40Z,3830000,False,-1.0,11.0,1,left,M. Bridges running Layup (8 PTS) (J. Hart 3 AST),"[1628969, 1628404]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,1.14,,,,J. Hart,1628404.0,3.0,,,,,
397,PT09M23.00S,2026-01-31T02:02:47.3Z,3,REGULAR,turnover,bad pass,[],1630166,,,1610612757,69,52,2026-01-31T02:02:53Z,3850000,False,,,0,,D. Avdija bad pass TURNOVER (3 TO),"[1630166, 1628404]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,,,Hart,1628404.0
398,PT09M23.00S,2026-01-31T02:02:47.3Z,3,REGULAR,steal,,[],1628404,,,1610612752,69,52,2026-01-31T02:42:20Z,3860000,False,,,0,,J. Hart STEAL (2 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT09M18.00S,2026-01-31T02:02:52.2Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628973,27.808804204993432,76.47058823529412,1610612752,69,52,2026-01-31T03:40:34Z,3870000,False,-132.0,209.0,1,left,MISS J. Brunson 24' running 3PT,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.73,,,,,,,,,,,
400,PT09M16.00S,2026-01-31T02:02:54.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612757,69,52,2026-01-31T02:02:59Z,3880000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,399.0,,,,,,,,,,,,,
402,PT09M01.00S,2026-01-31T02:03:19.9Z,3,REGULAR,3pt,Jump Shot,[],1642270,66.5735873850197,48.529411764705884,1610612757,69,55,2026-01-31T02:03:22Z,3900000,False,-7.0,262.0,1,right,D. Clingan 26' 3PT  (7 PTS) (J. Holiday 4 AST),"[1642270, 201950]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,Made,,7.0,26.18,,,,J. Holiday,201950.0,4.0,,,,,
404,PT08M54.00S,2026-01-31T02:03:29.4Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,69,55,2026-01-31T02:04:13Z,3920000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (1 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,202041.0,,,,,,,,,,,,,,,1.0,,,,
405,PT08M33.00S,2026-01-31T02:03:59.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,86.28449408672799,46.07843137254902,1610612757,69,55,2026-01-31T02:04:02Z,3930000,False,-20.0,76.0,1,right,MISS D. Avdija 7' turnaround Shot,[1630166],1610612757.0,POR,turnaround,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.89,,,,,,,,,,,
406,PT08M32.00S,2026-01-31T02:04:00.3Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,69,55,2026-01-31T02:04:02Z,3940000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,405.0,,,4.0,4.0,0.0,,,,,,,,
407,PT08M27.00S,2026-01-31T02:04:05.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628384,19.267411300919843,5.392156862745098,1610612752,69,55,2026-01-31T02:10:00Z,3950000,False,223.0,129.0,1,left,MISS O. Anunoby 25' running 3PT,[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.74,,,,,,,,,,,
408,PT08M24.00S,2026-01-31T02:04:08.7Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,69,55,2026-01-31T02:04:08Z,3960000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,407.0,,,5.0,4.0,1.0,,,,,,,,
409,PT08M18.00S,2026-01-31T02:04:15.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628384,6.783837056504599,50.0,1610612752,71,55,2026-01-31T02:04:24Z,3970000,False,0.0,11.0,1,left,O. Anunoby cutting DUNK (14 PTS) (K. Towns 1 AST),"[1628384, 1626157]",1610612752.0,NYK,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,1.13,,,,K. Towns,1626157.0,1.0,,,,,
411,PT08M18.00S,2026-01-31T02:04:18.6Z,3,REGULAR,timeout,full,['team'],0,,,1610612757,71,55,2026-01-31T02:04:18Z,3990000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT07M59.00S,2026-01-31T02:07:31.3Z,3,REGULAR,turnover,bad pass,[],1642270,,,1610612757,71,55,2026-01-31T02:07:36Z,4000000,False,,,0,,D. Clingan bad pass TURNOVER (3 TO),"[1642270, 1628969]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,3.0,,,Bridges,1628969.0
413,PT07M59.00S,2026-01-31T02:07:31.3Z,3,REGULAR,steal,,[],1628969,,,1610612752,71,55,2026-01-31T02:07:32Z,4010000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
414,PT07M55.00S,2026-01-31T02:07:35.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628973,6.258212877792378,52.20588235294118,1610612752,71,55,2026-01-31T02:07:39Z,4020000,False,-11.0,6.0,1,left,MISS J. Brunson running Layup,[1628973],1610612752.0,NYK,running,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.27,,,,,,,,,,,
415,PT07M54.00S,2026-01-31T02:07:36.1Z,3,REGULAR,rebound,defensive,[],1641739,,,1610612757,71,55,2026-01-31T02:07:39Z,4030000,False,,,0,,T. Camara REBOUND (Off:0 Def:4),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,,414.0,,,4.0,4.0,0.0,,,,,,,,
416,PT07M46.00S,2026-01-31T02:07:44.4Z,3,REGULAR,3pt,Jump Shot,[],201950,66.96780551905388,62.254901960784316,1610612757,71,58,2026-01-31T02:07:47Z,4040000,False,61.0,258.0,1,right,J. Holiday 26' 3PT  (3 PTS) (S. Sharpe 3 AST),"[201950, 1631101]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,Made,,3.0,26.52,,,,S. Sharpe,1631101.0,3.0,,,,,
418,PT07M16.00S,2026-01-31T02:08:16.8Z,3,REGULAR,3pt,Jump Shot,[],1628384,31.882391590013142,37.00980392156863,1610612752,71,58,2026-01-31T02:09:34Z,4060000,False,65.0,247.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.56,,,,,,,,,,,
419,PT07M13.00S,2026-01-31T02:08:19.8Z,3,REGULAR,rebound,offensive,[],1628404,,,1610612752,71,58,2026-01-31T02:09:34Z,4070000,False,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,418.0,,,6.0,4.0,2.0,,,,,,,,
421,PT07M04.00S,2026-01-31T02:08:57.7Z,3,REGULAR,foul,personal,[],1641739,,,1610612752,71,58,2026-01-31T02:09:04Z,4090000,False,,,0,,T. Camara personal FOUL (3 PF),"[1641739, 1628404]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,202041.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,,,,,,
423,PT07M04.00S,2026-01-31T02:08:57.8Z,3,REGULAR,substitution,out,[],1631101,,,1610612752,71,58,2026-01-31T02:09:20Z,4110000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT07M04.00S,2026-01-31T02:08:57.8Z,3,REGULAR,substitution,in,[],203924,,,1610612752,71,58,2026-01-31T02:09:20Z,4120000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT06M53.00S,2026-01-31T02:09:39.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628404,17.559132720105126,41.17647058823529,1610612752,73,58,2026-01-31T02:09:44Z,4130000,False,44.0,113.0,1,left,J. Hart 12' turnaround fadeaway Jump Shot (16 PTS) (K. Towns 2 AST),"[1628404, 1626157]",1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,16.0,12.09,,,,K. Towns,1626157.0,2.0,,,,,
427,PT06M44.00S,2026-01-31T02:09:51.6Z,3,REGULAR,turnover,out-of-bounds,[],203924,,,1610612757,73,58,2026-01-31T02:09:57Z,4150000,False,,,0,,J. Grant bad pass out-of-bounds TURNOVER (3 TO),[203924],1610612757.0,POR,bad pass,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,202041.0,,,,,,,,,,,,,,,3.0,,,,
428,PT06M31.00S,2026-01-31T02:10:09.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628384,10.200394218134035,96.32352941176471,1610612752,73,58,2026-01-31T02:10:15Z,4160000,False,-232.0,43.0,1,left,MISS O. Anunoby step back 3PT,[1628384],1610612752.0,NYK,step back,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.56,,,,,,,,,,,
429,PT06M29.00S,2026-01-31T02:10:11.5Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,73,58,2026-01-31T02:10:11Z,4170000,False,,,0,,K. Towns REBOUND (Off:4 Def:13),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,428.0,,,17.0,13.0,4.0,,,,,,,,
430,PT06M29.00S,2026-01-31T02:10:15.7Z,3,REGULAR,turnover,out-of-bounds,[],1628404,,,1610612752,73,58,2026-01-31T02:10:30Z,4180000,False,,,0,,J. Hart lost ball out-of-bounds TURNOVER (2 TO),[1628404],1610612752.0,NYK,lost ball,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,1629183.0,,,,,,,,,,,,,,,2.0,,,,
431,PT06M22.00S,2026-01-31T02:10:33.4Z,3,REGULAR,foul,personal,[],1628404,,,1610612757,73,58,2026-01-31T02:10:36Z,4190000,False,,,0,,J. Hart personal FOUL (4 PF),"[1628404, 201950]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,1629183.0,4.0,0.0,Holiday,201950.0,,,,,,,,,,,,,,,
433,PT06M22.00S,2026-01-31T02:10:33.5Z,3,REGULAR,substitution,out,[],1642270,,,1610612757,73,58,2026-01-31T02:10:56Z,4210000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
