actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
248,PT06M41.00S,2026-01-19T23:01:54.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630230,8.09789750328515,47.30392156862745,1610612742,31,51,2026-01-19T23:02:15Z,2440000,False,13.0,24.0,1,left,N. Marshall running finger roll Layup (10 PTS) (R. Nembhard 3 AST),"[1630230, 1642948]",1610612742.0,DAL,running finger roll,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,2.72,Made,10.0,R. Nembhard,1642948.0,3.0,,,,,,,,,,,,,,
250,PT06M28.00S,2026-01-19T23:02:05.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,94.69448094612353,4.166666666666666,1610612752,34,51,2026-01-19T23:02:09Z,2460000,False,-229.0,-3.0,1,right,K. Towns 3PT  (7 PTS) (J. Hart 1 AST),"[1626157, 1628404]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,22.92,Made,7.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
252,PT06M15.00S,2026-01-19T23:02:20.3Z,2,REGULAR,turnover,lost ball,[],1642843,,,1610612742,34,51,2026-01-19T23:02:25Z,2480000,False,,,0,,C. Flagg lost ball TURNOVER (1 TO),"[1642843, 1626157]",1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,1.0,,,Towns,1626157.0,,,,
253,PT06M15.00S,2026-01-19T23:02:20.3Z,2,REGULAR,steal,,[],1626157,,,1610612752,34,51,2026-01-19T23:02:21Z,2490000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
254,PT06M11.00S,2026-01-19T23:02:23.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626157,94.30026281208936,48.529411764705884,1610612752,36,51,2026-01-19T23:02:28Z,2500000,False,-7.0,1.0,1,right,K. Towns running DUNK (9 PTS) (J. Hart 2 AST),"[1626157, 1628404]",1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,0.75,Made,9.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,
256,PT06M03.00S,2026-01-19T23:02:31.4Z,2,REGULAR,3pt,Jump Shot,[],1642843,4.02431011826544,4.901960784313726,1610612742,36,51,2026-01-19T23:02:34Z,2520000,False,225.0,-15.0,1,left,MISS C. Flagg 3PT,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Right Corner 3,24+ Right,22.6,Missed,,,,,,,,,,,,,,,,,,
257,PT06M00.00S,2026-01-19T23:02:34.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,36,51,2026-01-19T23:02:34Z,2530000,False,,,0,,K. Towns REBOUND (Off:1 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Right Corner 3,24+ Right,,,,,,,256.0,4.0,3.0,1.0,,,,,,,,,,
258,PT05M50.00S,2026-01-19T23:02:51.5Z,2,REGULAR,foul,personal,['2freethrow'],1626157,,,1610612752,36,51,2026-01-19T23:05:33Z,2540000,False,,,0,,K. Towns flagrant-type-1 personal FOUL (1 PF) (Powell 2 FT),"[1626157, 203939]",1610612752.0,NYK,flagrant-type-1,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right,,,,,,,,,,,101284.0,,,,,,1.0,0.0,Powell,203939.0
260,PT05M50.00S,2026-01-19T23:02:51.5Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,36,51,2026-01-19T23:02:57Z,2560000,False,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Right,,,,,,,,,,,101284.0,3.0,,,,,,,,
268,PT05M50.00S,2026-01-19T23:05:40.7Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,36,52,2026-01-19T23:10:36Z,2640000,False,,,0,,D. Powell flagrant Free Throw 1 of 2 (1 PTS),[203939],1610612742.0,DAL,flagrant,,,Powell,D. Powell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
269,PT05M50.00S,2026-01-19T23:05:40.7Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,36,53,2026-01-19T23:10:36Z,2650000,False,,,0,,D. Powell flagrant Free Throw 2 of 2 (2 PTS),[203939],1610612742.0,DAL,flagrant,,,Powell,D. Powell,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
261,PT05M50.00S,2026-01-19T23:05:51.6Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,36,53,2026-01-19T23:06:29Z,2655000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M50.00S,2026-01-19T23:05:51.6Z,2,REGULAR,substitution,out,[],203939,,,1610612752,36,53,2026-01-19T23:06:29Z,2657500,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M50.00S,2026-01-19T23:05:51.6Z,2,REGULAR,substitution,out,[],1642843,,,1610612752,36,53,2026-01-19T23:06:29Z,2658750,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M50.00S,2026-01-19T23:05:51.6Z,2,REGULAR,substitution,in,[],1628384,,,1610612752,36,53,2026-01-19T23:06:29Z,2659375,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M50.00S,2026-01-19T23:05:51.6Z,2,REGULAR,substitution,in,[],1628997,,,1610612752,36,53,2026-01-19T23:06:29Z,2659687,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M50.00S,2026-01-19T23:05:51.6Z,2,REGULAR,substitution,in,[],1630619,,,1610612752,36,53,2026-01-19T23:06:29Z,2659843,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M41.00S,2026-01-19T23:06:10.0Z,2,REGULAR,foul,personal,[],1628404,,,1610612752,36,53,2026-01-19T23:06:20Z,2660000,False,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 1630230]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628951.0,,,,,,2.0,0.0,Marshall,1630230.0
272,PT05M34.00S,2026-01-19T23:06:38.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642948,13.485545335085414,49.26470588235294,1610612742,36,55,2026-01-19T23:07:17Z,2680000,False,4.0,74.0,1,left,R. Nembhard 7' driving finger roll Layup (4 PTS) (M. Cisse 1 AST),"[1642948, 1630619]",1610612742.0,DAL,driving finger roll,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,7.44,Made,4.0,M. Cisse,1630619.0,1.0,,,,,,,,,,,,,,
274,PT05M13.00S,2026-01-19T23:06:59.1Z,2,REGULAR,2pt,Jump Shot,[],1628973,77.87450722733246,59.068627450980394,1610612752,36,55,2026-01-19T23:07:03Z,2700000,False,45.0,155.0,1,right,MISS J. Brunson 16' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,16.2,Missed,,,,,,,,,,,,,,,,,,
275,PT05M10.00S,2026-01-19T23:07:02.1Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,36,55,2026-01-19T23:07:03Z,2710000,False,,,0,,N. Marshall REBOUND (Off:0 Def:4),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Mid-Range,16-24 Center,,,,,,,274.0,4.0,4.0,0.0,,,,,,,,,,
276,PT04M59.00S,2026-01-19T23:07:12.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,15.062417871222076,61.76470588235294,1610612742,36,55,2026-01-19T23:07:18Z,2720000,False,-59.0,89.0,1,left,MISS N. Marshall 10' pullup Shot,[1630230],1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,10.68,Missed,,,,,,,,,,,,,,,,,,
277,PT04M56.00S,2026-01-19T23:07:15.6Z,2,REGULAR,rebound,offensive,[],1630619,,,1610612742,36,55,2026-01-19T23:07:18Z,2730000,False,,,0,,M. Cisse REBOUND (Off:2 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,276.0,3.0,1.0,2.0,,,,,,,,,,
278,PT04M56.00S,2026-01-19T23:07:16.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630619,5.590000152587891,50.0,1610612742,36,55,2026-01-19T23:07:23Z,2740000,False,0.0,0.0,1,left,MISS M. Cisse tip Layup - blocked,"[1630619, 1629011]",1610612742.0,DAL,tip,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,Robinson,1629011.0,,,,,,
351,PT04M56.00S,2026-01-19T23:07:16.1Z,2,REGULAR,block,,[],1629011,,,1610612742,36,55,2026-01-19T23:19:20Z,2745000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
279,PT04M55.00S,2026-01-19T23:07:17.1Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,36,55,2026-01-19T23:07:23Z,2750000,False,,,0,,M. Robinson REBOUND (Off:5 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,278.0,10.0,5.0,5.0,,,,,,,,,,
280,PT04M49.00S,2026-01-19T23:07:23.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.72339027595268,53.18627450980392,1610612752,38,55,2026-01-19T23:07:26Z,2760000,False,16.0,16.0,1,right,O. Anunoby driving Layup (2 PTS) (J. Hart 3 AST),"[1628384, 1628404]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.25,Made,2.0,J. Hart,1628404.0,3.0,,,,,,,,,,,,,,
282,PT04M39.00S,2026-01-19T23:07:33.7Z,2,REGULAR,3pt,Jump Shot,[],1631108,27.151773981603156,18.137254901960784,1610612742,38,58,2026-01-19T23:07:36Z,2780000,False,159.0,203.0,1,left,M. Christie 25' 3PT pullup (12 PTS),[1631108],1610612742.0,DAL,pullup,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,25.78,Made,12.0,,,,,,,,,,,,,,,,,
283,PT04M11.00S,2026-01-19T23:08:00.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,92.19776609724047,46.81372549019608,1610612752,38,58,2026-01-19T23:08:04Z,2790000,False,-16.0,21.0,1,right,MISS O. Anunoby driving Layup - blocked,"[1628384, 1630619]",1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,Cisse,1630619.0,,,,,,
284,PT04M11.00S,2026-01-19T23:08:00.9Z,2,REGULAR,block,,[],1630619,,,1610612752,38,58,2026-01-19T23:08:33Z,2800000,False,,,0,,M. Cisse BLOCK (2 BLK),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
285,PT04M09.00S,2026-01-19T23:08:02.9Z,2,REGULAR,rebound,defensive,[],1642948,,,1610612742,38,58,2026-01-19T23:08:04Z,2810000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:1),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,
286,PT04M05.00S,2026-01-19T23:08:07.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631108,3.4986859395532193,97.54901960784314,1610612742,38,61,2026-01-19T23:08:13Z,2820000,False,-238.0,-20.0,1,left,M. Christie 3PT running (15 PTS) (R. Nembhard 4 AST),"[1631108, 1642948]",1610612742.0,DAL,running,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,23.85,Made,15.0,R. Nembhard,1642948.0,4.0,,,,,,,,,,,,,,
288,PT03M47.00S,2026-01-19T23:08:24.8Z,2,REGULAR,3pt,Jump Shot,[],1628384,83.13074901445466,4.166666666666666,1610612752,41,61,2026-01-19T23:08:27Z,2840000,False,-229.0,106.0,1,right,O. Anunoby 25' 3PT  (5 PTS) (J. Brunson 3 AST),"[1628384, 1628973]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,25.26,Made,5.0,J. Brunson,1628973.0,3.0,,,,,,,,,,,,,,
290,PT03M36.00S,2026-01-19T23:08:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642948,6.389618922470433,55.392156862745104,1610612742,41,61,2026-01-19T23:08:43Z,2860000,False,-27.0,8.0,1,left,MISS R. Nembhard driving reverse Layup,[1642948],1610612742.0,DAL,driving reverse,,,Nembhard,R. Nembhard,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
291,PT03M34.00S,2026-01-19T23:08:38.4Z,2,REGULAR,rebound,offensive,[],1630619,,,1610612742,41,61,2026-01-19T23:08:43Z,2870000,False,,,0,,M. Cisse REBOUND (Off:3 Def:1),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,,,,,,,290.0,4.0,1.0,3.0,,,,,,,,,,
292,PT03M33.00S,2026-01-19T23:08:38.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630619,5.075558475689881,50.49019607843137,1610612742,41,63,2026-01-19T23:08:46Z,2880000,False,-2.0,-5.0,1,left,M. Cisse putback DUNK (2 PTS),[1630619],1610612742.0,DAL,putback,,,Cisse,M. Cisse,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,,,,,,,,,,,,,,,,,
293,PT03M19.00S,2026-01-19T23:08:53.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,74.19513797634691,17.647058823529413,1610612752,41,63,2026-01-19T23:08:57Z,2890000,False,-162.0,190.0,1,right,MISS J. Hart 24' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,24.96,Missed,,,,,,,,,,,,,,,,,,
294,PT03M17.00S,2026-01-19T23:08:55.1Z,2,REGULAR,rebound,defensive,[],1630619,,,1610612742,41,63,2026-01-19T23:08:57Z,2900000,False,,,0,,M. Cisse REBOUND (Off:3 Def:2),[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,Above the Break 3,24+ Left Center,,,,,,,293.0,5.0,2.0,3.0,,,,,,,,,,
295,PT03M08.00S,2026-01-19T23:09:05.4Z,2,REGULAR,2pt,Jump Shot,[],1642948,22.026938239159,70.58823529411765,1610612742,41,63,2026-01-19T23:09:09Z,2910000,False,-103.0,155.0,1,left,MISS R. Nembhard 18' step back Shot,[1642948],1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Left Center,18.57,Missed,,,,,,,,,,,,,,,,,,
296,PT03M05.00S,2026-01-19T23:09:08.4Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,41,63,2026-01-19T23:09:12Z,2920000,False,,,0,,M. Robinson REBOUND (Off:5 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Left Center,,,,,,,295.0,11.0,6.0,5.0,,,,,,,,,,
297,PT02M56.00S,2026-01-19T23:09:16.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.72339027595268,54.166666666666664,1610612752,41,63,2026-01-19T23:09:20Z,2930000,False,21.0,16.0,1,right,MISS J. Brunson driving Layup,[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,2.62,Missed,,,,,,,,,,,,,,,,,,
298,PT02M54.00S,2026-01-19T23:09:18.6Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,41,63,2026-01-19T23:09:20Z,2940000,False,,,0,,M. Robinson REBOUND (Off:6 Def:6),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,297.0,12.0,6.0,6.0,,,,,,,,,,
299,PT02M53.00S,2026-01-19T23:09:18.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629011,93.11760840998686,50.0,1610612752,43,63,2026-01-19T23:09:21Z,2950000,False,0.0,12.0,1,right,M. Robinson putback Layup (12 PTS),[1629011],1610612752.0,NYK,putback,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,1.22,Made,12.0,,,,,,,,,,,,,,,,,
300,PT02M36.00S,2026-01-19T23:09:37.4Z,2,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612742,43,63,2026-01-19T23:09:49Z,2960000,False,,,0,,J. Hart shooting personal FOUL (3 PF) (Marshall 2 FT),"[1628404, 1630230]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628172.0,,,,,,3.0,0.0,Marshall,1630230.0
302,PT02M36.00S,2026-01-19T23:10:01.7Z,2,REGULAR,freethrow,1 of 2,[],1630230,,,1610612742,43,64,2026-01-19T23:10:01Z,2980000,False,,,0,,N. Marshall Free Throw 1 of 2 (11 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
303,PT02M36.00S,2026-01-19T23:10:01.8Z,2,REGULAR,substitution,out,[],1628404,,,1610612742,43,64,2026-01-19T23:10:19Z,2990000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M36.00S,2026-01-19T23:10:01.8Z,2,REGULAR,substitution,out,[],1629011,,,1610612742,43,64,2026-01-19T23:10:19Z,3000000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT02M36.00S,2026-01-19T23:10:01.8Z,2,REGULAR,substitution,out,[],1642948,,,1610612742,43,64,2026-01-19T23:10:19Z,3010000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT02M36.00S,2026-01-19T23:10:01.8Z,2,REGULAR,substitution,out,[],1630619,,,1610612742,43,64,2026-01-19T23:10:19Z,3020000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT02M36.00S,2026-01-19T23:10:01.8Z,2,REGULAR,substitution,in,[],1626157,,,1610612742,43,64,2026-01-19T23:10:19Z,3030000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT02M36.00S,2026-01-19T23:10:01.8Z,2,REGULAR,substitution,in,[],1628969,,,1610612742,43,64,2026-01-19T23:10:19Z,3040000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M36.00S,2026-01-19T23:10:01.8Z,2,REGULAR,substitution,in,[],203939,,,1610612742,43,64,2026-01-19T23:10:19Z,3050000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M36.00S,2026-01-19T23:10:01.8Z,2,REGULAR,substitution,in,[],1642843,,,1610612742,43,64,2026-01-19T23:10:19Z,3060000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M36.00S,2026-01-19T23:10:26.2Z,2,REGULAR,freethrow,2 of 2,[],1630230,,,1610612742,43,65,2026-01-19T23:10:26Z,3070000,False,,,0,,N. Marshall Free Throw 2 of 2 (12 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
312,PT02M26.00S,2026-01-19T23:10:37.8Z,2,REGULAR,3pt,Jump Shot,[],1629013,94.82588699080158,3.9215686274509802,1610612752,43,65,2026-01-19T23:10:42Z,3080000,False,-230.0,-4.0,1,right,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
313,PT02M23.00S,2026-01-19T23:10:40.8Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,43,65,2026-01-19T23:10:42Z,3090000,False,,,0,,C. Flagg REBOUND (Off:0 Def:3),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Left Corner 3,24+ Left,,,,,,,312.0,3.0,3.0,0.0,,,,,,,,,,
314,PT02M11.00S,2026-01-19T23:10:52.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,15.193823915900131,40.931372549019606,1610612742,43,67,2026-01-19T23:10:55Z,3100000,False,45.0,90.0,1,left,C. Flagg 10' driving floating Jump Shot (13 PTS),[1642843],1610612742.0,DAL,driving floating,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,10.1,Made,13.0,,,,,,,,,,,,,,,,,
315,PT01M59.00S,2026-01-19T23:11:05.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,84.05059132720105,52.94117647058824,1610612752,43,67,2026-01-19T23:11:08Z,3110000,False,15.0,97.0,1,right,MISS M. Bridges 9' fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,9.85,Missed,,,,,,,,,,,,,,,,,,
316,PT01M57.00S,2026-01-19T23:11:07.4Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,43,67,2026-01-19T23:11:07Z,3120000,False,,,0,,K. Towns REBOUND (Off:2 Def:3),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,315.0,5.0,3.0,2.0,,,,,,,,,,
317,PT01M57.00S,2026-01-19T23:11:11.0Z,2,REGULAR,foul,personal,[],203939,,,1610612752,43,67,2026-01-19T23:11:19Z,3130000,False,,,0,,D. Powell personal FOUL (2 PF),"[203939, 1626157]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628951.0,,,,,,2.0,0.0,Towns,1626157.0
319,PT01M55.00S,2026-01-19T23:11:35.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,69.99014454664915,25.245098039215684,1610612752,43,67,2026-01-19T23:11:40Z,3150000,False,-124.0,230.0,1,right,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,,,,,,,,,,,,,,,,,
320,PT01M52.00S,2026-01-19T23:11:38.9Z,2,REGULAR,rebound,defensive,[],1630230,,,1610612742,43,67,2026-01-19T23:11:40Z,3160000,False,,,0,,N. Marshall REBOUND (Off:0 Def:5),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,,,,,319.0,5.0,5.0,0.0,,,,,,,,,,
321,PT01M47.00S,2026-01-19T23:11:44.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630230,18.2161629434954,43.13725490196079,1610612742,43,69,2026-01-19T23:11:51Z,3170000,False,34.0,119.0,1,left,N. Marshall 12' running Jump Shot (14 PTS),[1630230],1610612742.0,DAL,running,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,12.36,Made,14.0,,,,,,,,,,,,,,,,,
322,PT01M46.00S,2026-01-19T23:11:49.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,43,69,2026-01-19T23:11:49Z,3180000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M33.00S,2026-01-19T23:13:48.7Z,2,REGULAR,turnover,out-of-bounds,[],1626157,,,1610612752,43,69,2026-01-19T23:13:54Z,3190000,False,,,0,,K. Towns lost ball out-of-bounds TURNOVER (4 TO),[1626157],1610612752.0,NYK,lost ball,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101284.0,4.0,,,,,,,,
324,PT01M26.00S,2026-01-19T23:14:01.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630230,17.95335085413929,60.049019607843135,1610612742,43,71,2026-01-19T23:14:10Z,3200000,False,-50.0,116.0,1,left,N. Marshall 12' pullup Jump Shot (16 PTS) (C. Flagg 2 AST),"[1630230, 1642843]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Center,12.67,Made,16.0,C. Flagg,1642843.0,2.0,,,,,,,,,,,,,,
326,PT01M26.00S,2026-01-19T23:14:07.6Z,2,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612742,43,71,2026-01-19T23:14:13Z,3220000,False,,,0,,K. Towns shooting personal FOUL (2 PF) (Marshall 1 FT),"[1626157, 1630230]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628951.0,,,,,,2.0,0.0,Marshall,1630230.0
328,PT01M26.00S,2026-01-19T23:14:31.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630230,,,1610612742,43,72,2026-01-19T23:14:31Z,3240000,False,,,0,,N. Marshall Free Throw 1 of 1 (17 PTS),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
