actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
435,PT03M18.00S,2025-12-22T00:39:02.8Z,3,REGULAR,substitution,out,[],1626181,,,1610612748,90,87,2025-12-22T00:39:47Z,4105000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M18.00S,2025-12-22T00:39:02.8Z,3,REGULAR,substitution,in,[],1642857,,,1610612748,90,87,2025-12-22T00:39:47Z,4107500,False,,,0,,SUB in: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT03M18.00S,2025-12-22T00:39:18.7Z,3,REGULAR,freethrow,1 of 3,['fastbreak'],1631323,,,1610612748,90,87,2025-12-22T00:45:39Z,4110000,False,,,0,,MISS S. Fontecchio Free Throw 1 of 3,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
432,PT03M18.00S,2025-12-22T00:39:18.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,90,87,2025-12-22T00:45:39Z,4120000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,431.0,,,,,,,,,,,,,,,,,
433,PT03M18.00S,2025-12-22T00:39:18.7Z,3,REGULAR,freethrow,2 of 3,['fastbreak'],1631323,,,1610612748,90,87,2025-12-22T00:45:39Z,4130000,False,,,0,,MISS S. Fontecchio Free Throw 2 of 3,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
434,PT03M18.00S,2025-12-22T00:39:18.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612748,90,87,2025-12-22T00:45:39Z,4140000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,433.0,,,,,,,,,,,,,,,,,
437,PT03M18.00S,2025-12-22T00:39:18.7Z,3,REGULAR,freethrow,3 of 3,['fastbreak'],1631323,,,1610612748,90,88,2025-12-22T00:45:39Z,4150000,False,,,0,,S. Fontecchio Free Throw 3 of 3 (6 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
438,PT03M04.00S,2025-12-22T00:40:25.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.360709592641262,63.23529411764706,1610612752,92,88,2025-12-22T00:40:28Z,4160000,False,-66.0,26.0,1,left,J. Brunson 7' driving floating Jump Shot (35 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,7.12,Made,,,,,35.0,,,,,,,,,,,,,
439,PT02M51.00S,2025-12-22T00:40:37.8Z,3,REGULAR,3pt,Jump Shot,[],1642276,71.96123521681997,76.22549019607843,1610612748,92,91,2025-12-22T00:40:41Z,4170000,False,131.0,211.0,1,right,K. Ware 24' 3PT  (22 PTS) (J. Jaquez Jr. 4 AST),"[1642276, 1631170]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Right Center,24.85,Made,,,,,22.0,J. Jaquez Jr.,1631170.0,4.0,,,,,,,,,,
441,PT02M30.00S,2025-12-22T00:40:58.8Z,3,REGULAR,2pt,Jump Shot,[],1628973,7.966491458607096,68.38235294117648,1610612752,94,91,2025-12-22T00:41:01Z,4190000,False,-92.0,22.0,1,left,J. Brunson 9' driving floating bank Jump Shot (37 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,9.46,Made,,,,,37.0,,,,,,,,,,,,,
442,PT02M23.00S,2025-12-22T00:41:12.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203903,,,1610612748,94,91,2025-12-22T00:41:16Z,4200000,False,,,0,,J. Clarkson personal FOUL (2 PF) (Jakučionis 2 FT),"[203903, 1642857]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627963.0,,,,,,2.0,0.0,Jakučionis,1642857.0
444,PT02M23.00S,2025-12-22T00:41:20.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,94,91,2025-12-22T00:41:20Z,4220000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M23.00S,2025-12-22T00:41:20.3Z,3,REGULAR,substitution,out,[],1628404,,,1610612748,94,91,2025-12-22T00:44:03Z,4230000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M23.00S,2025-12-22T00:41:20.3Z,3,REGULAR,substitution,out,[],1628969,,,1610612748,94,91,2025-12-22T00:44:03Z,4240000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M23.00S,2025-12-22T00:41:20.3Z,3,REGULAR,substitution,in,[],1642278,,,1610612748,94,91,2025-12-22T00:44:03Z,4250000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M23.00S,2025-12-22T00:41:20.3Z,3,REGULAR,substitution,in,[],1628384,,,1610612748,94,91,2025-12-22T00:44:03Z,4260000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M23.00S,2025-12-22T00:44:31.9Z,3,REGULAR,freethrow,1 of 2,[],1642857,,,1610612748,94,92,2025-12-22T00:44:31Z,4270000,False,,,0,,K. Jakučionis Free Throw 1 of 2 (1 PTS),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
450,PT02M23.00S,2025-12-22T00:44:47.3Z,3,REGULAR,freethrow,2 of 2,[],1642857,,,1610612748,94,93,2025-12-22T00:44:47Z,4280000,False,,,0,,K. Jakučionis Free Throw 2 of 2 (2 PTS),[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
451,PT02M21.00S,2025-12-22T00:44:53.2Z,3,REGULAR,turnover,bad pass,[],1628384,,,1610612752,94,93,2025-12-22T00:45:06Z,4290000,False,,,0,,O. Anunoby bad pass TURNOVER (4 TO),"[1628384, 1630696]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,4.0,,,Smith,1630696.0,,,,
452,PT02M21.00S,2025-12-22T00:44:53.2Z,3,REGULAR,steal,,[],1630696,,,1610612748,94,93,2025-12-22T00:44:57Z,4300000,False,,,0,,D. Smith STEAL (1 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
454,PT02M18.00S,2025-12-22T00:45:09.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,72.7496714848883,82.84313725490196,1610612748,94,93,2025-12-22T00:45:13Z,4320000,False,164.0,204.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
455,PT02M14.00S,2025-12-22T00:45:13.8Z,3,REGULAR,rebound,defensive,[],203903,,,1610612752,94,93,2025-12-22T01:05:07Z,4330000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,454.0,1.0,1.0,0.0,,,,,,,,,,,,,,
456,PT02M11.00S,2025-12-22T00:45:19.2Z,3,REGULAR,foul,personal,['2freethrow'],1642857,,,1610612752,94,93,2025-12-22T00:45:46Z,4340000,False,,,0,,K. Jakučionis shooting personal FOUL (1 PF) (Brunson 2 FT),"[1642857, 1628973]",1610612748.0,MIA,shooting,,,Jakučionis,K. Jakučionis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202007.0,,,,,,1.0,0.0,Brunson,1628973.0
458,PT02M11.00S,2025-12-22T00:45:53.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628973,,,1610612752,95,93,2025-12-22T00:47:47Z,4360000,False,,,0,,J. Brunson Free Throw 1 of 2 (38 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,38.0,,,,,,,,,,,,,
459,PT02M11.00S,2025-12-22T00:45:53.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628973,,,1610612752,96,93,2025-12-22T00:47:47Z,4370000,False,,,0,,J. Brunson Free Throw 2 of 2 (39 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,39.0,,,,,,,,,,,,,
460,PT01M57.00S,2025-12-22T00:46:29.5Z,3,REGULAR,turnover,lost ball,[],1631170,,,1610612748,96,93,2025-12-22T00:46:34Z,4380000,False,,,0,,J. Jaquez Jr. lost ball TURNOVER (1 TO),"[1631170, 1628384]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,Anunoby,1628384.0,,,,
461,PT01M57.00S,2025-12-22T00:46:29.5Z,3,REGULAR,steal,,[],1628384,,,1610612752,96,93,2025-12-22T00:46:31Z,4390000,False,,,0,,O. Anunoby STEAL (1 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
462,PT01M54.00S,2025-12-22T00:46:33.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628384,5.863994743758213,50.73529411764706,1610612752,98,93,2025-12-22T00:46:38Z,4400000,False,-4.0,3.0,1,left,O. Anunoby running DUNK (12 PTS),[1628384],1610612752.0,NYK,running,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,12.0,,,,,,,,,,,,,
463,PT01M43.00S,2025-12-22T00:46:44.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,91.5407358738502,52.20588235294118,1610612748,98,93,2025-12-22T00:46:48Z,4410000,False,11.0,27.0,1,right,MISS S. Fontecchio driving finger roll Layup,[1631323],1610612748.0,MIA,driving finger roll,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
464,PT01M41.00S,2025-12-22T00:46:46.5Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,98,93,2025-12-22T00:46:48Z,4420000,False,,,0,,M. Robinson REBOUND (Off:0 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,463.0,5.0,5.0,0.0,,,,,,,,,,,,,,
465,PT01M22.00S,2025-12-22T00:47:04.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203903,10.33180026281209,35.53921568627451,1610612752,100,93,2025-12-22T00:47:07Z,4430000,False,72.0,45.0,1,left,J. Clarkson 8' driving Layup (10 PTS),[203903],1610612752.0,NYK,driving,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Right,8.49,Made,,,,,10.0,,,,,,,,,,,,,
470,PT01M13.00S,2025-12-22T00:47:22.7Z,3,REGULAR,substitution,out,[],1642276,,,1610612748,100,93,2025-12-22T00:47:33Z,4480000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT01M13.00S,2025-12-22T00:47:22.7Z,3,REGULAR,substitution,out,[],1642857,,,1610612748,100,93,2025-12-22T00:47:33Z,4490000,False,,,0,,SUB out: K. Jakučionis,[1642857],1610612748.0,MIA,,,,Jakučionis,K. Jakučionis,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT01M13.00S,2025-12-22T00:47:22.7Z,3,REGULAR,substitution,in,[],1628389,,,1610612748,100,93,2025-12-22T00:47:33Z,4500000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT01M13.00S,2025-12-22T00:47:22.7Z,3,REGULAR,substitution,in,[],1626181,,,1610612748,100,93,2025-12-22T00:47:33Z,4510000,False,,,0,,SUB in: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT01M10.00S,2025-12-22T00:47:47.6Z,3,REGULAR,2pt,Jump Shot,[],1631323,92.19776609724047,15.931372549019606,1610612748,100,93,2025-12-22T01:13:00Z,4520000,False,-170.0,21.0,1,right,MISS S. Fontecchio 17' Jump Shot,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Left,17.16,Missed,,,,,,,,,,,,,,,,,,
475,PT01M07.00S,2025-12-22T00:47:49.5Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,100,93,2025-12-22T00:47:49Z,4530000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left,,,474.0,3.0,3.0,0.0,,,,,,,,,,,,,,
476,PT01M00.00S,2025-12-22T00:47:57.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.601182654402102,50.245098039215684,1610612752,102,93,2025-12-22T00:48:00Z,4540000,False,-1.0,0.0,1,left,M. Robinson alley-oop DUNK (6 PTS) (J. Brunson 7 AST),"[1629011, 1628973]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,6.0,J. Brunson,1628973.0,7.0,,,,,,,,,,
478,PT00M54.40S,2025-12-22T00:48:05.6Z,3,REGULAR,3pt,Jump Shot,[],1626181,83.26215505913272,96.07843137254902,1610612748,102,96,2025-12-22T00:48:08Z,4560000,False,230.0,105.0,1,right,N. Powell 25' 3PT pullup (22 PTS),[1626181],1610612748.0,MIA,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,22.0,,,,,,,,,,,,,
479,PT00M34.00S,2025-12-22T00:48:33.0Z,3,REGULAR,turnover,out-of-bounds,[],203903,,,1610612752,102,96,2025-12-22T00:48:37Z,4570000,False,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (1 TO),[203903],1610612752.0,NYK,lost ball,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1627963.0,1.0,,,,,,,,
480,PT00M16.30S,2025-12-22T00:49:02.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631170,90.88370565045992,94.85294117647058,1610612748,102,99,2025-12-22T00:49:07Z,4580000,False,224.0,33.0,1,right,J. Jaquez Jr. 3PT step back (15 PTS) (D. Smith 2 AST),"[1631170, 1630696]",1610612748.0,MIA,step back,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,22.67,Made,,,,,15.0,D. Smith,1630696.0,2.0,,,,,,,,,,
482,PT00M00.70S,2025-12-22T00:49:22.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.338370565045992,49.26470588235294,1610612752,104,99,2025-12-22T00:49:26Z,4600000,False,4.0,-2.0,1,left,M. Robinson DUNK (8 PTS) (O. Anunoby 2 AST),"[1629011, 1628384]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.44,Made,,,,,8.0,O. Anunoby,1628384.0,2.0,,,,,,,,,,
484,PT00M00.70S,2025-12-22T00:49:24.5Z,3,REGULAR,foul,personal,['1freethrow'],1626181,,,1610612752,104,99,2025-12-22T00:49:39Z,4620000,False,,,0,,N. Powell shooting personal FOUL (1 PF) (Robinson 1 FT),"[1626181, 1629011]",1610612748.0,MIA,shooting,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,,,,,,1.0,0.0,Robinson,1629011.0
486,PT00M00.70S,2025-12-22T00:49:56.2Z,3,REGULAR,freethrow,1 of 1,[],1629011,,,1610612752,105,99,2025-12-22T00:49:56Z,4640000,False,,,0,,M. Robinson Free Throw 1 of 1 (9 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
487,PT00M00.20S,2025-12-22T00:50:00.7Z,3,REGULAR,heave,,[],0,,,1610612748,105,99,2025-12-22T00:50:37Z,4650000,False,,,0,,MIA Heave,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Left Center,71.41,,,,,,,,,,,,,,,,,,,
488,PT00M00.10S,2025-12-22T00:50:00.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612748,105,99,2025-12-22T00:50:37Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,16-24 Left Center,,,487.0,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2025-12-22T00:50:06.8Z,3,REGULAR,period,end,[],0,,,1610612748,105,99,2025-12-22T00:50:06Z,4670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-12-22T00:50:40.7Z,4,REGULAR,substitution,out,['startperiod'],1628973,,,1610612748,105,99,2025-12-22T00:52:47Z,4680000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2025-12-22T00:50:40.7Z,4,REGULAR,substitution,out,['startperiod'],203903,,,1610612748,105,99,2025-12-22T00:52:47Z,4690000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2025-12-22T00:50:40.7Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612748,105,99,2025-12-22T00:52:47Z,4700000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2025-12-22T00:50:40.7Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612748,105,99,2025-12-22T00:52:47Z,4710000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-12-22T00:52:50.5Z,4,REGULAR,period,start,[],0,,,1610612752,105,99,2025-12-22T00:52:50Z,4720000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT11M37.00S,2025-12-22T00:53:17.8Z,4,REGULAR,foul,offensive,[],1626157,,,1610612752,105,99,2025-12-22T00:53:26Z,4730000,False,,,0,,K. Towns offensive FOUL (3 PF),"[1626157, 1631170]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,,,,,3.0,1.0,Jaquez Jr.,1631170.0
497,PT11M37.00S,2025-12-22T00:53:17.8Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,105,99,2025-12-22T00:53:17Z,4750000,False,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,3.0,,,,,,,,
498,PT11M37.00S,2025-12-22T00:53:17.9Z,4,REGULAR,substitution,out,[],1629011,,,1610612748,105,99,2025-12-22T00:53:31Z,4760000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M37.00S,2025-12-22T00:53:17.9Z,4,REGULAR,substitution,in,[],203903,,,1610612748,105,99,2025-12-22T00:53:31Z,4770000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M20.00S,2025-12-22T00:53:49.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628389,84.44480946123521,47.30392156862745,1610612748,105,99,2025-12-22T00:54:11Z,4780000,False,-13.0,94.0,1,right,MISS B. Adebayo 9' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,9.47,Missed,,,,,,,,,,,,,,,,,,
501,PT11M18.00S,2025-12-22T00:53:51.8Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,105,99,2025-12-22T00:53:54Z,4790000,False,,,0,,K. Towns REBOUND (Off:1 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,500.0,5.0,4.0,1.0,,,,,,,,,,,,,,
502,PT11M00.00S,2025-12-22T00:54:13.5Z,4,REGULAR,foul,personal,['3freethrow'],1631323,,,1610612752,105,99,2025-12-22T00:54:24Z,4800000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (Anunoby 3 FT),"[1631323, 1628384]",1610612748.0,MIA,shooting,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,101283.0,,,,,,2.0,0.0,Anunoby,1628384.0
504,PT11M00.00S,2025-12-22T00:54:34.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,105,99,2025-12-22T00:54:34Z,4820000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M00.00S,2025-12-22T00:57:33.5Z,4,REGULAR,freethrow,1 of 3,[],1628384,,,1610612752,106,99,2025-12-22T00:58:04Z,4840000,False,,,0,,O. Anunoby Free Throw 1 of 3 (13 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
507,PT11M00.00S,2025-12-22T00:57:33.5Z,4,REGULAR,freethrow,2 of 3,[],1628384,,,1610612752,107,99,2025-12-22T00:58:04Z,4850000,False,,,0,,O. Anunoby Free Throw 2 of 3 (14 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
508,PT11M00.00S,2025-12-22T00:57:33.5Z,4,REGULAR,freethrow,3 of 3,[],1628384,,,1610612752,107,99,2025-12-22T00:58:04Z,4860000,False,,,0,,MISS O. Anunoby Free Throw 3 of 3,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
509,PT10M58.00S,2025-12-22T00:57:35.5Z,4,REGULAR,rebound,defensive,[],1628389,,,1610612748,107,99,2025-12-22T00:58:04Z,4870000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,508.0,5.0,4.0,1.0,,,,,,,,,,,,,,
510,PT10M50.00S,2025-12-22T00:58:12.1Z,4,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612748,107,99,2025-12-22T00:58:22Z,4880000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Fontecchio 2 FT),"[1628384, 1631323]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,,,,,,2.0,0.0,Fontecchio,1631323.0
512,PT10M50.00S,2025-12-22T00:58:43.3Z,4,REGULAR,freethrow,1 of 2,[],1631323,,,1610612748,107,99,2025-12-22T00:58:43Z,4900000,False,,,0,,MISS S. Fontecchio Free Throw 1 of 2,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
513,PT10M50.00S,2025-12-22T00:58:43.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,107,99,2025-12-22T00:58:43Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,512.0,,,,,,,,,,,,,,,,,
514,PT10M50.00S,2025-12-22T00:59:00.1Z,4,REGULAR,freethrow,2 of 2,[],1631323,,,1610612748,107,100,2025-12-22T00:59:00Z,4920000,False,,,0,,S. Fontecchio Free Throw 2 of 2 (7 PTS),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
515,PT10M30.00S,2025-12-22T00:59:24.4Z,4,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612752,107,100,2025-12-22T00:59:33Z,4930000,False,,,0,,B. Adebayo shooting personal FOUL (3 PF) (Anunoby 2 FT),"[1628389, 1628384]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627963.0,,,,,,3.0,0.0,Anunoby,1628384.0
517,PT10M30.00S,2025-12-22T00:59:47.0Z,4,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,108,100,2025-12-22T00:59:47Z,4950000,False,,,0,,O. Anunoby Free Throw 1 of 2 (15 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
518,PT10M30.00S,2025-12-22T01:00:01.5Z,4,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,109,100,2025-12-22T01:00:01Z,4960000,False,,,0,,O. Anunoby Free Throw 2 of 2 (16 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
519,PT10M18.00S,2025-12-22T01:00:17.0Z,4,REGULAR,3pt,Jump Shot,[],1631323,92.85479632063075,96.32352941176471,1610612748,109,100,2025-12-22T01:00:46Z,4970000,False,232.0,15.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,23.21,Missed,,,,,,,,,,,,,,,,,,
520,PT10M17.00S,2025-12-22T01:00:18.0Z,4,REGULAR,rebound,defensive,[],1642278,,,1610612752,109,100,2025-12-22T01:00:46Z,4980000,False,,,0,,T. Kolek REBOUND (Off:0 Def:3),[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Right Corner 3,24+ Right,,,519.0,3.0,3.0,0.0,,,,,,,,,,,,,,
