actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
434,PT03M38.00S,2025-11-06T02:15:41.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,14.4053876478318,64.4607843137255,1610612750,82,73,2025-11-06T02:15:48Z,4290000,False,-72.0,83.0,1,left,MISS A. Edwards 11' fadeaway bank Shot,[1630162],1610612750.0,MIN,fadeaway bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,11.0,,,,,,,,,,,,
435,PT03M36.00S,2025-11-06T02:15:43.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,82,73,2025-11-06T02:15:48Z,4300000,False,,,0,,J. Hart REBOUND (Off:0 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,434.0,5.0,5.0,0.0,,,,
436,PT03M31.00S,2025-11-06T02:15:48.8Z,3,REGULAR,turnover,lost ball,[],1628404,,,1610612752,82,73,2025-11-06T02:15:53Z,4310000,False,,,0,,J. Hart lost ball TURNOVER (1 TO),"[1628404, 1630162]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Edwards,1630162.0,,
437,PT03M31.00S,2025-11-06T02:15:48.8Z,3,REGULAR,steal,,[],1630162,,,1610612750,82,73,2025-11-06T02:15:51Z,4320000,False,,,0,,A. Edwards STEAL (2 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
438,PT03M30.00S,2025-11-06T02:15:52.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203944,6.652431011826544,50.0,1610612750,82,75,2025-11-06T02:15:55Z,4330000,False,0.0,10.0,1,left,J. Randle driving Layup (22 PTS) (J. McDaniels 3 AST),"[203944, 1630183]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,1.0,J. McDaniels,1630183.0,3.0,,,,,,,,,
440,PT03M30.00S,2025-11-06T02:15:54.6Z,3,REGULAR,foul,personal,['1freethrow'],1629011,,,1610612750,82,75,2025-11-06T02:16:51Z,4350000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Randle 1 FT),"[1629011, 203944]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,201638.0,1.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
442,PT03M30.00S,2025-11-06T02:15:54.6Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,82,75,2025-11-06T02:16:49Z,4370000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M30.00S,2025-11-06T02:15:54.6Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,82,75,2025-11-06T02:16:49Z,4380000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M30.00S,2025-11-06T02:15:54.6Z,3,REGULAR,substitution,in,[],1641740,,,1610612750,82,75,2025-11-06T02:16:49Z,4390000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M30.00S,2025-11-06T02:15:54.6Z,3,REGULAR,substitution,in,[],1628978,,,1610612750,82,75,2025-11-06T02:16:49Z,4400000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M30.00S,2025-11-06T02:16:52.7Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],203944,,,1610612750,82,76,2025-11-06T02:16:52Z,4410000,False,,,0,,J. Randle Free Throw 1 of 1 (23 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
447,PT03M07.00S,2025-11-06T02:17:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.69448094612353,49.754901960784316,1610612752,84,76,2025-11-06T02:17:16Z,4420000,False,-1.0,-3.0,1,right,J. Brunson driving Layup (14 PTS) (M. Bridges 3 AST),"[1628973, 1628969]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,0.29,M. Bridges,1628969.0,3.0,,,,,,,,,
448,PT02M52.00S,2025-11-06T02:17:26.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,9.280551905387648,50.245098039215684,1610612750,84,76,2025-11-06T02:17:30Z,4430000,False,-1.0,35.0,1,left,MISS J. Randle driving floating Shot - blocked,"[203944, 1629011]",1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.47,,,,,,,,,,,Robinson,1629011.0
449,PT02M52.00S,2025-11-06T02:17:26.7Z,3,REGULAR,block,,[],1629011,,,1610612750,84,76,2025-11-06T02:17:28Z,4440000,False,,,0,,M. Robinson BLOCK (3 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
450,PT02M50.00S,2025-11-06T02:17:28.7Z,3,REGULAR,rebound,defensive,[],1628973,,,1610612752,84,76,2025-11-06T02:17:30Z,4450000,False,,,0,,J. Brunson REBOUND (Off:1 Def:6),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,448.0,7.0,6.0,1.0,,,,
451,PT02M47.00S,2025-11-06T02:17:32.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628404,94.43166885676742,54.90196078431373,1610612752,84,76,2025-11-06T02:17:35Z,4460000,False,25.0,0.0,1,right,MISS J. Hart running Layup,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.45,,,,,,,,,,,,
452,PT02M45.00S,2025-11-06T02:17:34.1Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,84,76,2025-11-06T02:17:35Z,4470000,False,,,0,,N. Reid REBOUND (Off:1 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,451.0,5.0,4.0,1.0,,,,
453,PT02M43.00S,2025-11-06T02:17:38.8Z,3,REGULAR,turnover,out-of-bounds,[],201144,,,1610612750,84,76,2025-11-06T02:17:44Z,4480000,False,,,0,,M. Conley lost ball out-of-bounds TURNOVER (1 TO),[201144],1610612750.0,MIN,lost ball,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,1627519.0,,,,,,,,,,,1.0,,,,,,,,
454,PT02M43.00S,2025-11-06T02:17:38.9Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,84,76,2025-11-06T02:17:54Z,4490000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT02M43.00S,2025-11-06T02:17:38.9Z,3,REGULAR,substitution,out,[],203944,,,1610612752,84,76,2025-11-06T02:17:54Z,4500000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M43.00S,2025-11-06T02:17:38.9Z,3,REGULAR,substitution,in,[],1626157,,,1610612752,84,76,2025-11-06T02:17:54Z,4510000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M43.00S,2025-11-06T02:17:38.9Z,3,REGULAR,substitution,in,[],203497,,,1610612752,84,76,2025-11-06T02:17:54Z,4520000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M30.00S,2025-11-06T02:18:10.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628973,71.30420499342969,22.058823529411764,1610612752,87,76,2025-11-06T02:18:13Z,4530000,False,-140.0,217.0,1,right,J. Brunson 25' 3PT pullup (17 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,Made,17.0,25.82,,,,,,,,,,,,
459,PT02M17.00S,2025-11-06T02:18:35.3Z,3,REGULAR,foul,personal,[],1628973,,,1610612750,87,76,2025-11-06T02:18:40Z,4540000,False,,,0,,J. Brunson personal FOUL (3 PF),"[1628973, 203497]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Center,201638.0,3.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
461,PT02M13.00S,2025-11-06T02:19:00.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612750,87,76,2025-11-06T02:19:06Z,4560000,False,,,0,,M. Bridges personal FOUL (1 PF) (DiVincenzo 2 FT),"[1628969, 1628978]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,201638.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
463,PT02M13.00S,2025-11-06T02:19:27.5Z,3,REGULAR,freethrow,1 of 2,[],1628978,,,1610612750,87,77,2025-11-06T02:19:27Z,4580000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (15 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
464,PT02M13.00S,2025-11-06T02:19:27.6Z,3,REGULAR,substitution,out,[],1630540,,,1610612750,87,77,2025-11-06T02:19:33Z,4590000,False,,,0,,SUB out: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M13.00S,2025-11-06T02:19:27.6Z,3,REGULAR,substitution,in,[],1629013,,,1610612750,87,77,2025-11-06T02:19:33Z,4600000,False,,,0,,SUB in: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M13.00S,2025-11-06T02:19:52.3Z,3,REGULAR,freethrow,2 of 2,[],1628978,,,1610612750,87,78,2025-11-06T02:19:52Z,4610000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (16 PTS),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
467,PT02M04.00S,2025-11-06T02:20:02.1Z,3,REGULAR,3pt,Jump Shot,[],1628404,67.36202365308804,51.225490196078425,1610612752,90,78,2025-11-06T02:20:06Z,4620000,False,6.0,254.0,1,right,J. Hart 25' 3PT pullup (14 PTS),[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,Made,14.0,25.44,,,,,,,,,,,,
468,PT01M51.00S,2025-11-06T02:20:14.9Z,3,REGULAR,3pt,Jump Shot,[],1629675,29.911300919842315,74.50980392156863,1610612750,90,81,2025-11-06T02:20:18Z,4630000,False,-123.0,229.0,1,left,N. Reid 25' 3PT  (5 PTS) (M. Conley 5 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,25.94,M. Conley,201144.0,5.0,,,,,,,,,
470,PT01M35.00S,2025-11-06T02:20:29.9Z,3,REGULAR,2pt,Jump Shot,[],1628973,88.78120893561103,29.901960784313726,1610612752,92,81,2025-11-06T02:20:33Z,4650000,False,-100.0,53.0,1,right,J. Brunson 11' turnaround Jump Shot (19 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,,,Made,19.0,11.36,,,,,,,,,,,,
471,PT01M21.00S,2025-11-06T02:20:44.4Z,3,REGULAR,3pt,Jump Shot,[],1629675,26.888961892247043,80.14705882352942,1610612750,92,81,2025-11-06T02:20:48Z,4660000,False,-151.0,200.0,1,left,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.07,,,,,,,,,,,,
472,PT01M17.00S,2025-11-06T02:20:48.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,92,81,2025-11-06T02:20:48Z,4670000,False,,,0,,K. Towns REBOUND (Off:2 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,471.0,9.0,7.0,2.0,,,,
473,PT01M04.00S,2025-11-06T02:21:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,95.22010512483574,50.0,1610612752,94,81,2025-11-06T02:21:05Z,4680000,False,0.0,-8.0,1,right,K. Towns cutting finger roll Layup (15 PTS) (J. Hart 3 AST),"[1626157, 1628404]",1610612752.0,NYK,cutting finger roll,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,0.76,J. Hart,1628404.0,3.0,,,,,,,,,
475,PT00M51.50S,2025-11-06T02:21:15.2Z,3,REGULAR,3pt,Jump Shot,[],1641740,3.3672798948751645,95.83333333333334,1610612750,94,84,2025-11-06T02:21:19Z,4700000,False,-229.0,-21.0,1,left,J. Clark 3PT  (3 PTS) (N. Reid 1 AST),"[1641740, 1629675]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,23.01,N. Reid,1629675.0,1.0,,,,,,,,,
477,PT00M34.60S,2025-11-06T02:21:35.2Z,3,REGULAR,3pt,Jump Shot,[],1628973,67.62483574244416,68.13725490196079,1610612752,94,84,2025-11-06T02:21:39Z,4720000,False,91.0,252.0,1,right,MISS J. Brunson 26' 3PT,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.76,,,,,,,,,,,,
478,PT00M31.50S,2025-11-06T02:21:38.3Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,94,84,2025-11-06T02:21:39Z,4730000,False,,,0,,N. Reid REBOUND (Off:1 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,477.0,6.0,5.0,1.0,,,,
479,PT00M14.70S,2025-11-06T02:21:59.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628969,,,1610612750,94,84,2025-11-06T02:22:09Z,4740000,False,,,0,,M. Bridges personal FOUL (2 PF) (Conley 2 FT),"[1628969, 201144]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,1627519.0,2.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
481,PT00M14.70S,2025-11-06T02:22:35.7Z,3,REGULAR,freethrow,1 of 2,[],201144,,,1610612750,94,85,2025-11-06T02:22:35Z,4760000,False,,,0,,M. Conley Free Throw 1 of 2 (7 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
482,PT00M14.70S,2025-11-06T02:22:35.8Z,3,REGULAR,substitution,out,[],203497,,,1610612750,94,85,2025-11-06T02:22:43Z,4770000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M14.70S,2025-11-06T02:22:35.8Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,94,85,2025-11-06T02:22:43Z,4780000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M14.70S,2025-11-06T02:23:00.9Z,3,REGULAR,freethrow,2 of 2,[],201144,,,1610612750,94,86,2025-11-06T02:23:00Z,4790000,False,,,0,,M. Conley Free Throw 2 of 2 (8 PTS),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
486,PT00M09.30S,2025-11-06T02:23:09.6Z,3,REGULAR,foul,personal,[],1641740,,,1610612752,94,86,2025-11-06T02:23:15Z,4800000,False,,,0,,J. Clark personal FOUL (1 PF),"[1641740, 1628973]",1610612750.0,MIN,,,,Clark,J. Clark,,,,,Above the Break 3,24+ Left Center,2534.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
488,PT00M02.40S,2025-11-06T02:23:40.3Z,3,REGULAR,foul,offensive,['inpenalty'],1626157,,,1610612752,94,86,2025-11-06T02:23:45Z,4820000,False,,,0,,K. Towns charge offensive FOUL (4 PF),"[1626157, 1629675]",1610612752.0,NYK,charge,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,201638.0,4.0,0.0,Reid,1629675.0,,,,,,,,,,,,,,,
490,PT00M02.40S,2025-11-06T02:23:40.3Z,3,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,94,86,2025-11-06T02:23:40Z,4840000,False,,,0,,K. Towns offensive foul TURNOVER (4 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,201638.0,,,,,,,,,,,4.0,,,,,,,,
491,PT00M02.40S,2025-11-06T02:23:40.4Z,3,REGULAR,substitution,out,[],1628973,,,1610612750,94,86,2025-11-06T02:24:01Z,4850000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M02.40S,2025-11-06T02:23:40.4Z,3,REGULAR,substitution,out,[],1626157,,,1610612750,94,86,2025-11-06T02:24:01Z,4860000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M02.40S,2025-11-06T02:23:40.4Z,3,REGULAR,substitution,in,[],1630540,,,1610612750,94,86,2025-11-06T02:24:01Z,4870000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M02.40S,2025-11-06T02:23:40.4Z,3,REGULAR,substitution,in,[],1628384,,,1610612750,94,86,2025-11-06T02:24:01Z,4880000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M02.40S,2025-11-06T02:23:40.4Z,3,REGULAR,substitution,out,[],1641740,,,1610612750,94,86,2025-11-06T02:24:10Z,4890000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M02.40S,2025-11-06T02:23:40.4Z,3,REGULAR,substitution,in,[],1630162,,,1610612750,94,86,2025-11-06T02:24:10Z,4900000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M00.00S,2025-11-06T02:24:23.5Z,3,REGULAR,heave,,['fromturnover'],0,,,1610612750,94,86,2025-11-06T02:24:39Z,4910000,False,,,0,,MIN Heave,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,40.01,,,,,,,,,,,,
498,PT00M00.00S,2025-11-06T02:24:23.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,94,86,2025-11-06T02:24:39Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,497.0,,,,,,,
499,PT00M00.00S,2025-11-06T02:24:29.6Z,3,REGULAR,period,end,[],0,,,1610612750,94,86,2025-11-06T02:24:29Z,4930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,out,['startperiod'],1628404,,,1610612750,94,86,2025-11-06T02:28:09Z,4940000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,out,['startperiod'],1628969,,,1610612750,94,86,2025-11-06T02:28:09Z,4950000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,out,['startperiod'],1629013,,,1610612750,94,86,2025-11-06T02:28:09Z,4960000,False,,,0,,SUB out: L. Shamet,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,out,['startperiod'],1628978,,,1610612750,94,86,2025-11-06T02:28:09Z,4970000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,out,['startperiod'],1630183,,,1610612750,94,86,2025-11-06T02:28:09Z,4980000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,94,86,2025-11-06T02:28:09Z,4990000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,in,['startperiod'],203903,,,1610612750,94,86,2025-11-06T02:28:09Z,5000000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,in,['startperiod'],1627824,,,1610612750,94,86,2025-11-06T02:28:09Z,5010000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,in,['startperiod'],1641740,,,1610612750,94,86,2025-11-06T02:28:09Z,5020000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2025-11-06T02:27:31.9Z,4,REGULAR,substitution,in,['startperiod'],203944,,,1610612750,94,86,2025-11-06T02:28:09Z,5030000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2025-11-06T02:28:12.7Z,4,REGULAR,period,start,[],0,,,1610612752,94,86,2025-11-06T02:28:12Z,5040000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT11M37.00S,2025-11-06T02:28:34.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,93.64323258869908,52.20588235294118,1610612752,96,86,2025-11-06T02:28:38Z,5050000,False,11.0,7.0,1,right,J. Clarkson driving Layup (4 PTS),[203903],1610612752.0,NYK,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,1.32,,,,,,,,,,,,
512,PT11M18.00S,2025-11-06T02:28:53.8Z,4,REGULAR,turnover,bad pass,[],1629675,,,1610612750,96,86,2025-11-06T02:28:56Z,5060000,False,,,0,,N. Reid bad pass TURNOVER (2 TO),"[1629675, 1630540]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,2.0,,,,,McBride,1630540.0,,
513,PT11M18.00S,2025-11-06T02:28:53.8Z,4,REGULAR,steal,,[],1630540,,,1610612752,96,86,2025-11-06T02:28:55Z,5070000,False,,,0,,M. McBride STEAL (1 STL),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
514,PT11M16.00S,2025-11-06T02:28:57.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630540,94.03745072273325,52.450980392156865,1610612752,98,86,2025-11-06T02:29:14Z,5080000,False,12.0,4.0,1,right,M. McBride running Layup (11 PTS),[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,Made,11.0,1.28,,,,,,,,,,,,
515,PT11M04.00S,2025-11-06T02:29:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.783837056504599,52.20588235294118,1610612750,98,88,2025-11-06T02:29:20Z,5090000,False,-11.0,11.0,1,left,J. Randle driving Layup (25 PTS) (M. Conley 6 AST),"[203944, 201144]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,Made,25.0,1.58,M. Conley,201144.0,6.0,,,,,,,,,
517,PT10M40.00S,2025-11-06T02:29:41.4Z,4,REGULAR,3pt,Jump Shot,[],1627824,95.22010512483574,96.56862745098039,1610612752,98,88,2025-11-06T02:29:46Z,5110000,False,233.0,-8.0,1,right,MISS G. Yabusele 3PT,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.29,,,,,,,,,,,,
518,PT10M37.00S,2025-11-06T02:29:44.4Z,4,REGULAR,rebound,defensive,[],1641740,,,1610612750,98,88,2025-11-06T02:29:49Z,5120000,False,,,0,,J. Clark REBOUND (Off:0 Def:1),[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,517.0,1.0,1.0,0.0,,,,
519,PT10M28.00S,2025-11-06T02:29:57.0Z,4,REGULAR,foul,personal,['2freethrow'],1627824,,,1610612750,98,88,2025-11-06T02:30:10Z,5130000,False,,,0,,G. Yabusele shooting personal FOUL (2 PF) (Edwards 2 FT),"[1627824, 1630162]",1610612752.0,NYK,shooting,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,2534.0,2.0,0.0,Edwards,1630162.0,,,,,,,,,,,,,,,
