actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
262,PT05M14.00S,2026-03-23T00:26:28.7Z,2,REGULAR,turnover,lost ball,[],1628969,,,1610612752,54,42,2026-03-23T01:38:16Z,2600000,False,,,0,,M. Bridges lost ball TURNOVER (1 TO),"[1628969, 1641731]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,,Coulibaly,1641731.0,,
263,PT05M14.00S,2026-03-23T00:26:28.7Z,2,REGULAR,steal,,[],1641731,,,1610612764,54,42,2026-03-23T01:38:16Z,2610000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
264,PT05M08.00S,2026-03-23T00:26:34.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641731,4.155716162943495,95.83333333333334,1610612764,54,42,2026-03-23T00:26:39Z,2620000,False,-229.0,-13.0,1,left,MISS B. Coulibaly running 3PT,[1641731],1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
265,PT05M05.00S,2026-03-23T00:26:37.4Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,54,42,2026-03-23T00:26:39Z,2630000,False,,,0,,K. Towns REBOUND (Off:2 Def:4),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,264.0,6.0,4.0,2.0,,,,
266,PT05M03.00S,2026-03-23T00:26:40.0Z,2,REGULAR,turnover,bad pass,[],1628973,,,1610612752,54,42,2026-03-23T00:27:28Z,2640000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 1641731]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1.0,,,,,,,,Coulibaly,1641731.0,,
267,PT05M03.00S,2026-03-23T00:26:40.0Z,2,REGULAR,steal,,[],1641731,,,1610612764,54,42,2026-03-23T00:27:28Z,2650000,False,,,0,,B. Coulibaly STEAL (2 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
268,PT04M47.00S,2026-03-23T00:26:55.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642364,27.677398160315374,78.67647058823529,1610612764,54,42,2026-03-23T00:29:12Z,2660000,False,-143.0,208.0,1,left,MISS J. Watkins 25' pullup 3PT,[1642364],1610612764.0,WAS,pullup,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
269,PT04M44.00S,2026-03-23T00:26:58.9Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,54,42,2026-03-23T00:27:00Z,2670000,False,,,0,,M. Robinson REBOUND (Off:1 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,268.0,5.0,4.0,1.0,,,,
270,PT04M34.00S,2026-03-23T00:27:09.9Z,2,REGULAR,foul,personal,['2freethrow'],1642364,,,1610612752,54,42,2026-03-23T00:27:21Z,2680000,False,,,0,,J. Watkins shooting personal FOUL (1 PF) (Towns 2 FT),"[1642364, 1626157]",1610612764.0,WAS,shooting,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,202037.0,1.0,0.0,Towns,1626157.0,,,,,,,,,,,,
272,PT04M34.00S,2026-03-23T00:27:42.3Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,55,42,2026-03-23T00:27:42Z,2700000,False,,,0,,K. Towns Free Throw 1 of 2 (12 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
273,PT04M34.00S,2026-03-23T00:27:42.4Z,2,REGULAR,substitution,out,[],1630536,,,1610612752,55,42,2026-03-23T00:27:52Z,2710000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M34.00S,2026-03-23T00:27:42.4Z,2,REGULAR,substitution,in,[],1641778,,,1610612752,55,42,2026-03-23T00:27:52Z,2720000,False,,,0,,SUB in: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M34.00S,2026-03-23T00:28:08.1Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,56,42,2026-03-23T00:28:08Z,2730000,False,,,0,,K. Towns Free Throw 2 of 2 (13 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
276,PT04M23.00S,2026-03-23T00:28:19.6Z,2,REGULAR,3pt,Jump Shot,[],1641774,32.40801576872536,44.85294117647059,1610612764,56,42,2026-03-23T00:28:24Z,2740000,False,26.0,252.0,1,left,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
277,PT04M20.00S,2026-03-23T00:28:22.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,56,42,2026-03-23T00:28:24Z,2750000,False,,,0,,K. Towns REBOUND (Off:2 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,276.0,7.0,5.0,2.0,,,,
278,PT04M09.00S,2026-03-23T00:28:34.1Z,2,REGULAR,turnover,lost ball,[],1628973,,,1610612752,56,42,2026-03-23T00:28:36Z,2760000,False,,,0,,J. Brunson lost ball TURNOVER (2 TO),"[1628973, 1642364]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2.0,,,,,,,,Watkins,1642364.0,,
279,PT04M09.00S,2026-03-23T00:28:34.1Z,2,REGULAR,steal,,[],1642364,,,1610612764,56,42,2026-03-23T00:28:35Z,2770000,False,,,0,,J. Watkins STEAL (1 STL),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
280,PT03M57.00S,2026-03-23T00:28:45.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641778,8.229303547963205,96.07843137254902,1610612764,56,45,2026-03-23T00:28:49Z,2780000,False,-230.0,25.0,1,left,L. Black 3PT  (3 PTS) (B. Carrington 3 AST),"[1641778, 1642267]",1610612764.0,WAS,,,,Black,L. Black,,,,,Left Corner 3,24+ Left,23.17,Made,3.0,,,,,,,B. Carrington,1642267.0,3.0,,,,,,,,
282,PT03M56.00S,2026-03-23T00:28:50.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,56,45,2026-03-23T00:28:50Z,2800000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M56.00S,2026-03-23T00:28:50.7Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,56,45,2026-03-23T00:30:27Z,2810000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M56.00S,2026-03-23T00:28:50.7Z,2,REGULAR,substitution,out,[],1629011,,,1610612752,56,45,2026-03-23T00:30:27Z,2820000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M56.00S,2026-03-23T00:28:50.7Z,2,REGULAR,substitution,in,[],1642885,,,1610612752,56,45,2026-03-23T00:30:27Z,2830000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M56.00S,2026-03-23T00:28:50.7Z,2,REGULAR,substitution,in,[],1628384,,,1610612752,56,45,2026-03-23T00:30:27Z,2840000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M42.00S,2026-03-23T00:30:50.3Z,2,REGULAR,violation,kicked ball,[],1641778,,,1610612752,56,45,2026-03-23T01:46:54Z,2850000,False,,,0,,L. Black kicked ball VIOLATION,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,1627964.0,,,,,,,,,,,,,,,,
288,PT03M35.00S,2026-03-23T00:31:12.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,88.51839684625493,63.23529411764706,1610612752,58,45,2026-03-23T00:31:17Z,2860000,False,66.0,55.0,1,right,O. Anunoby 8' fadeaway Jump Shot (7 PTS),[1628384],1610612752.0,NYK,fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Right,8.63,Made,7.0,,,,,,,,,,,,,,,,,
289,PT03M22.00S,2026-03-23T00:31:24.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,17.821944809461236,42.64705882352941,1610612764,58,47,2026-03-23T00:31:27Z,2870000,False,37.0,115.0,1,left,B. Carrington 12' fadeaway Jump Shot (7 PTS),[1642267],1610612764.0,WAS,fadeaway,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,12.07,Made,7.0,,,,,,,,,,,,,,,,,
290,PT03M00.00S,2026-03-23T00:31:46.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.7365308804205,45.83333333333333,1610612752,58,47,2026-03-23T00:31:50Z,2880000,False,-21.0,110.0,1,right,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.18,Missed,,,,,,,,,,,,,,,,,,
291,PT02M58.00S,2026-03-23T00:31:48.2Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,58,47,2026-03-23T00:31:50Z,2890000,False,,,0,,L. Black REBOUND (Off:0 Def:2),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,290.0,2.0,2.0,0.0,,,,
292,PT02M53.00S,2026-03-23T00:31:57.9Z,2,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,58,47,2026-03-23T00:32:01Z,2900000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (2 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,202037.0,,,,,2.0,,,,,,,,,,,
293,PT02M33.00S,2026-03-23T00:32:23.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628973,81.94809461235218,37.00980392156863,1610612752,58,47,2026-03-23T01:27:18Z,2910000,False,-65.0,117.0,1,right,MISS J. Brunson 13' fadeaway Shot,[1628973],1610612752.0,NYK,fadeaway,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,13.4,Missed,,,,,,,,,,,,,,,,,,
294,PT02M32.00S,2026-03-23T00:32:24.8Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,58,47,2026-03-23T01:27:18Z,2920000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,293.0,5.0,4.0,1.0,,,,
529,PT02M31.00S,2026-03-23T00:32:27.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628404,93.08475689881735,50.49019607843137,1610612752,58,47,2026-03-23T01:27:40Z,2922500,False,2.0,13.0,1,right,MISS J. Hart tip Layup,[1628404],1610612752.0,NYK,tip,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,,,,,,,,,,,
530,PT02M31.00S,2026-03-23T00:32:27.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,58,47,2026-03-23T01:27:40Z,2923750,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,529.0,,,,,,,
539,PT02M30.00S,2026-03-23T00:32:40.0Z,2,REGULAR,turnover,offensive-kicked-ball,[],1628404,,,1610612752,58,47,2026-03-23T01:28:59Z,2931875,False,,,0,,J. Hart offensive-kicked-ball TURNOVER (1 TO),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,1.0,,,,,,,,,,,
296,PT02M17.00S,2026-03-23T00:32:52.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641731,7.703679369250986,50.245098039215684,1610612764,58,49,2026-03-23T01:28:59Z,2940000,False,-1.0,20.0,1,left,B. Coulibaly driving Layup (4 PTS),[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.99,Made,4.0,,,,,,,,,,,,,,,,,
297,PT02M06.00S,2026-03-23T00:33:06.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642364,,,1610612752,58,49,2026-03-23T00:33:16Z,2950000,False,,,0,,J. Watkins personal FOUL (2 PF) (Diawara 2 FT),"[1642364, 1642885]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,16-24 Right Center,,,,1627964.0,2.0,0.0,Diawara,1642885.0,,,,,,,,,,,,
300,PT02M06.00S,2026-03-23T00:33:35.0Z,2,REGULAR,freethrow,1 of 2,[],1642885,,,1610612752,58,49,2026-03-23T00:33:35Z,2970000,False,,,0,,MISS M. Diawara Free Throw 1 of 2,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
301,PT02M06.00S,2026-03-23T00:33:35.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,58,49,2026-03-23T00:33:35Z,2980000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,
302,PT02M06.00S,2026-03-23T00:33:53.2Z,2,REGULAR,freethrow,2 of 2,[],1642885,,,1610612752,59,49,2026-03-23T00:33:53Z,2990000,False,,,0,,M. Diawara Free Throw 2 of 2 (3 PTS),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
303,PT01M45.00S,2026-03-23T00:34:20.6Z,2,REGULAR,turnover,out-of-bounds,[],1641774,,,1610612764,59,49,2026-03-23T00:34:25Z,3000000,False,,,0,,T. Vukcevic bad pass out-of-bounds TURNOVER (1 TO),[1641774],1610612764.0,WAS,bad pass,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Center,,,,202037.0,,,,,1.0,,,,,,,,,,,
304,PT01M39.00S,2026-03-23T00:34:33.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628969,71.69842312746385,19.11764705882353,1610612752,62,49,2026-03-23T00:34:36Z,3010000,False,-154.0,214.0,1,right,M. Bridges 26' 3PT pullup (9 PTS) (J. Brunson 2 AST),"[1628969, 1628973]",1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,26.35,Made,9.0,,,,,,,J. Brunson,1628973.0,2.0,,,,,,,,
305,PT01M27.00S,2026-03-23T00:34:44.4Z,2,REGULAR,3pt,Jump Shot,[],1642364,8.886333771353483,4.6568627450980395,1610612764,62,49,2026-03-23T00:34:49Z,3020000,False,227.0,31.0,1,left,MISS J. Watkins step back 3PT,[1642364],1610612764.0,WAS,step back,,,Watkins,J. Watkins,,,,,Right Corner 3,24+ Right,22.88,Missed,,,,,,,,,,,,,,,,,,
306,PT01M26.00S,2026-03-23T00:34:45.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,62,49,2026-03-23T00:34:49Z,3030000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,305.0,6.0,5.0,1.0,,,,
307,PT01M26.00S,2026-03-23T00:34:49.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641774,,,1610612752,62,49,2026-03-23T00:34:55Z,3040000,False,,,0,,T. Vukcevic personal FOUL (3 PF) (Hart 2 FT),"[1641774, 1628404]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Right,,,,1627964.0,3.0,0.0,Hart,1628404.0,,,,,,,,,,,,
309,PT01M26.00S,2026-03-23T00:35:30.5Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612752,63,49,2026-03-23T00:35:30Z,3060000,False,,,0,,J. Hart Free Throw 1 of 2 (9 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
310,PT01M26.00S,2026-03-23T00:35:30.6Z,2,REGULAR,substitution,out,[],1642885,,,1610612752,63,49,2026-03-23T00:35:46Z,3070000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT01M26.00S,2026-03-23T00:35:30.6Z,2,REGULAR,substitution,out,[],1641774,,,1610612752,63,49,2026-03-23T00:35:46Z,3080000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT01M26.00S,2026-03-23T00:35:30.6Z,2,REGULAR,substitution,in,[],1626157,,,1610612752,63,49,2026-03-23T00:35:46Z,3090000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M26.00S,2026-03-23T00:35:30.6Z,2,REGULAR,substitution,in,[],1630264,,,1610612752,63,49,2026-03-23T00:35:46Z,3100000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M26.00S,2026-03-23T00:35:59.9Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612752,64,49,2026-03-23T00:35:59Z,3110000,False,,,0,,J. Hart Free Throw 2 of 2 (10 PTS),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
315,PT01M13.00S,2026-03-23T00:36:15.0Z,2,REGULAR,3pt,Jump Shot,[],1630264,25.04927726675427,14.460784313725492,1610612764,64,52,2026-03-23T00:36:19Z,3120000,False,178.0,183.0,1,left,A. Gill 25' 3PT step back (11 PTS) (L. Black 1 AST),"[1630264, 1641778]",1610612764.0,WAS,step back,,,Gill,A. Gill,,,,,Above the Break 3,24+ Right Center,25.51,Made,11.0,,,,,,,L. Black,1641778.0,1.0,,,,,,,,
317,PT00M52.70S,2026-03-23T00:36:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,83.13074901445466,49.26470588235294,1610612752,64,52,2026-03-23T00:36:41Z,3140000,False,-4.0,106.0,1,right,MISS J. Hart 10' pullup Shot,[1628404],1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,10.62,Missed,,,,,,,,,,,,,,,,,,
318,PT00M50.20S,2026-03-23T00:36:39.1Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,64,52,2026-03-23T00:36:41Z,3150000,False,,,0,,K. Towns REBOUND (Off:3 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,317.0,8.0,5.0,3.0,,,,
319,PT00M49.90S,2026-03-23T00:36:39.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,93.11760840998686,48.529411764705884,1610612752,66,52,2026-03-23T00:36:43Z,3160000,False,-7.0,12.0,1,right,K. Towns putback Layup (15 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.43,Made,15.0,,,,,,,,,,,,,,,,,
320,PT00M39.40S,2026-03-23T00:36:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641778,17.559132720105126,49.754901960784316,1610612764,66,52,2026-03-23T00:38:53Z,3170000,False,1.0,113.0,1,left,MISS L. Black 11' driving floating Shot,[1641778],1610612764.0,WAS,driving floating,,,Black,L. Black,,,,,In The Paint (Non-RA),8-16 Center,11.26,Missed,,,,,,,,,,,,,,,,,,
321,PT00M36.80S,2026-03-23T00:36:54.5Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,66,52,2026-03-23T00:36:56Z,3180000,False,,,0,,K. Towns REBOUND (Off:3 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,320.0,9.0,6.0,3.0,,,,
322,PT00M27.30S,2026-03-23T00:37:04.0Z,2,REGULAR,turnover,lost ball,[],1628384,,,1610612752,66,52,2026-03-23T00:37:07Z,3190000,False,,,0,,O. Anunoby lost ball TURNOVER (3 TO),"[1628384, 1641731]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Left,,,,,,,,,3.0,,,,,,,,Coulibaly,1641731.0,,
323,PT00M27.30S,2026-03-23T00:37:04.0Z,2,REGULAR,steal,,[],1641731,,,1610612764,66,52,2026-03-23T00:37:06Z,3200000,False,,,0,,B. Coulibaly STEAL (3 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
324,PT00M16.10S,2026-03-23T00:37:15.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641731,6.521024967148489,50.98039215686274,1610612764,66,52,2026-03-23T00:37:18Z,3210000,False,-5.0,9.0,1,left,MISS B. Coulibaly cutting Layup,[1641731],1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
325,PT00M14.50S,2026-03-23T00:37:16.9Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,66,52,2026-03-23T00:37:16Z,3220000,False,,,0,,K. Towns REBOUND (Off:3 Def:7),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,324.0,10.0,7.0,3.0,,,,
326,PT00M10.40S,2026-03-23T00:37:21.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628969,94.1688567674113,49.754901960784316,1610612752,68,52,2026-03-23T00:40:22Z,3230000,False,-1.0,2.0,1,right,M. Bridges running Layup (11 PTS) (J. Brunson 3 AST),"[1628969, 1628973]",1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.26,Made,11.0,,,,,,,J. Brunson,1628973.0,3.0,,,,,,,,
328,PT00M00.80S,2026-03-23T00:37:38.3Z,2,REGULAR,3pt,Jump Shot,[],1642364,5.206964520367937,2.696078431372549,1610612764,68,52,2026-03-23T00:37:45Z,3250000,False,237.0,-4.0,1,left,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Right Corner 3,24+ Right,23.65,Missed,,,,,,,,,,,,,,,,,,
329,PT00M00.40S,2026-03-23T00:37:38.7Z,2,REGULAR,rebound,offensive,[],1641731,,,1610612764,68,52,2026-03-23T00:39:13Z,3260000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,328.0,3.0,2.0,1.0,,,,
331,PT00M00.40S,2026-03-23T00:37:41.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641731,5.075558475689881,51.71568627450981,1610612764,68,52,2026-03-23T00:39:32Z,3265000,False,-9.0,-5.0,1,left,MISS B. Coulibaly tip Layup,[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,0.98,Missed,,,,,,,,,,,,,,,,,,
332,PT00M00.10S,2026-03-23T00:37:41.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,68,52,2026-03-23T00:39:32Z,3267500,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,331.0,,,,,,,
330,PT00M00.00S,2026-03-23T00:37:44.4Z,2,REGULAR,period,end,[],0,,,1610612764,68,52,2026-03-23T00:37:44Z,3270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2026-03-23T00:52:51.1Z,3,REGULAR,substitution,out,['startperiod'],1641778,,,1610612764,68,52,2026-03-23T00:53:22Z,3280000,False,,,0,,SUB out: L. Black,[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-03-23T00:52:51.1Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,68,52,2026-03-23T00:53:22Z,3290000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-03-23T00:52:51.1Z,3,REGULAR,substitution,in,['startperiod'],1641774,,,1610612764,68,52,2026-03-23T00:53:22Z,3300000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-03-23T00:52:51.1Z,3,REGULAR,substitution,in,['startperiod'],1642860,,,1610612764,68,52,2026-03-23T00:53:22Z,3310000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-03-23T00:53:16.8Z,3,REGULAR,period,start,[],0,,,1610612764,68,52,2026-03-23T00:53:22Z,3320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
