actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
250,PT05M51.00S,2024-01-28T00:55:57.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.9862023653088,44.36274509803921,1610612746,30,43,2024-01-28T00:56:04Z,2450000,False,-28.0,13.0,1,right,MISS J. Harden driving Layup - blocked,"[201935, 1628401]",1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,White,1628401.0,,,,,,,,,,,
251,PT05M51.00S,2024-01-28T00:55:57.9Z,2,REGULAR,block,,[],1628401,,,1610612746,30,43,2024-01-28T00:56:00Z,2460000,False,,,0,,D. White BLOCK (2 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT05M51.00S,2024-01-28T00:55:57.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,30,43,2024-01-28T00:56:04Z,2470000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,250.0,,,,,,,,,,,,,,,,,
254,PT05M36.00S,2024-01-28T00:56:30.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,83.39356110381078,40.19607843137255,1610612746,30,43,2024-01-28T00:56:36Z,2490000,False,-49.0,104.0,1,right,MISS J. Harden 11' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,11.46,Missed,,,,,,,,,,,,,,,,,,
255,PT05M32.00S,2024-01-28T00:56:34.2Z,2,REGULAR,rebound,offensive,[],202331,,,1610612746,30,43,2024-01-28T00:56:36Z,2500000,False,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,,,254.0,3.0,2.0,1.0,,,,,,,,,,,,,,
256,PT05M28.00S,2024-01-28T00:56:37.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202331,79.31997371879106,5.88235294117647,1610612746,30,43,2024-01-28T00:56:42Z,2510000,False,-221.0,142.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
257,PT05M26.00S,2024-01-28T00:56:39.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,30,43,2024-01-28T00:56:42Z,2520000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,256.0,,,,,,,,,,,,,,,,,
259,PT05M07.00S,2024-01-28T00:57:03.9Z,2,REGULAR,2pt,Jump Shot,[],1628401,20.581471747700395,42.64705882352941,1610612738,30,43,2024-01-28T00:57:11Z,2540000,False,37.0,141.0,1,left,MISS D. White 14' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,8-16 Center,14.57,Missed,,,,,,,,,,,,,,,,,,
260,PT05M04.00S,2024-01-28T00:57:06.9Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,30,43,2024-01-28T01:19:36Z,2550000,False,,,0,,J. Brown REBOUND (Off:5 Def:0),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Center,,,259.0,5.0,0.0,5.0,,,,,,,,,,,,,,
261,PT05M00.00S,2024-01-28T00:57:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628401,7.966491458607096,48.77450980392157,1610612738,30,43,2024-01-28T01:11:25Z,2560000,False,6.0,22.0,1,left,MISS D. White driving finger roll Layup - blocked,"[1628401, 1628464]",1610612738.0,BOS,driving finger roll,,,White,D. White,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,Theis,1628464.0,,,,,,,,,,,
262,PT05M00.00S,2024-01-28T00:57:11.7Z,2,REGULAR,block,,[],1628464,,,1610612738,30,43,2024-01-28T00:57:13Z,2570000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
263,PT04M57.00S,2024-01-28T00:57:14.7Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,30,43,2024-01-28T00:57:16Z,2580000,False,,,0,,J. Harden REBOUND (Off:1 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,261.0,4.0,3.0,1.0,,,,,,,,,,,,,,
264,PT04M54.00S,2024-01-28T00:57:17.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201935,93.51182654402102,51.225490196078425,1610612746,30,45,2024-01-28T00:57:22Z,2590000,False,6.0,8.0,1,right,J. Harden running Layup (9 PTS),[201935],1610612746.0,LAC,running,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,9.0,,,,,,,,,,,,,
265,PT04M33.00S,2024-01-28T00:57:38.2Z,2,REGULAR,2pt,Jump Shot,[],1627759,11.251642575558476,25.98039215686275,1610612738,32,45,2024-01-28T00:57:44Z,2600000,False,120.0,53.0,1,left,J. Brown 13' pullup Jump Shot (6 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,13.14,Made,,,,,6.0,,,,,,,,,,,,,
266,PT04M08.00S,2024-01-28T00:58:05.0Z,2,REGULAR,3pt,Jump Shot,[],201935,67.7562417871222,61.274509803921575,1610612746,32,45,2024-01-28T01:12:30Z,2610000,False,56.0,251.0,1,right,MISS J. Harden 25' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.69,Missed,,,,,,,,,,,,,,,,,,
267,PT04M07.00S,2024-01-28T00:58:06.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,32,45,2024-01-28T00:58:35Z,2620000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,266.0,,,,,,,,,,,,,,,,,
268,PT04M07.00S,2024-01-28T00:58:10.1Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612746,32,45,2024-01-28T00:58:59Z,2630000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,101283.0,,,,,,,,,,
270,PT04M07.00S,2024-01-28T00:58:14.1Z,2,REGULAR,substitution,out,[],1629052,,,1610612738,32,45,2024-01-28T00:58:16Z,2640000,False,,,0,,SUB out: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M07.00S,2024-01-28T00:58:14.1Z,2,REGULAR,substitution,in,[],201950,,,1610612738,32,45,2024-01-28T00:58:16Z,2650000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M07.00S,2024-01-28T00:58:14.1Z,2,REGULAR,substitution,out,[],1628464,,,1610612738,32,45,2024-01-28T00:59:19Z,2665000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT04M07.00S,2024-01-28T00:58:14.1Z,2,REGULAR,substitution,in,[],203486,,,1610612738,32,45,2024-01-28T00:59:19Z,2672500,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT03M49.00S,2024-01-28T00:58:45.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,10.726018396846255,46.32352941176471,1610612738,32,45,2024-01-28T00:58:50Z,2680000,False,18.0,48.0,1,left,MISS J. Tatum driving Layup,[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
275,PT03M48.00S,2024-01-28T00:58:46.2Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,32,45,2024-01-28T00:58:50Z,2690000,False,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,274.0,5.0,4.0,1.0,,,,,,,,,,,,,,
276,PT03M30.00S,2024-01-28T00:59:04.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,88.51839684625493,55.392156862745104,1610612746,32,47,2024-01-28T00:59:10Z,2700000,False,27.0,55.0,1,right,T. Mann 6' turnaround Jump Shot (7 PTS),[1629611],1610612746.0,LAC,turnaround,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,6.16,Made,,,,,7.0,,,,,,,,,,,,,
279,PT03M14.00S,2024-01-28T00:59:21.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,10.33180026281209,46.07843137254902,1610612738,32,47,2024-01-28T01:14:20Z,2710000,False,20.0,45.0,1,left,MISS J. Brown driving finger roll Layup,[1627759],1610612738.0,BOS,driving finger roll,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,4.87,Missed,,,,,,,,,,,,,,,,,,
281,PT03M11.00S,2024-01-28T00:59:24.4Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,32,47,2024-01-28T00:59:26Z,2730000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,279.0,3.0,3.0,0.0,,,,,,,,,,,,,,
284,PT03M05.00S,2024-01-28T00:59:29.9Z,2,REGULAR,turnover,lost ball,[],202331,,,1610612746,32,47,2024-01-28T00:59:34Z,2740000,False,,,0,,P. George lost ball TURNOVER (1 TO),"[202331, 201950]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,,,,,,,,Holiday,201950.0
285,PT03M05.00S,2024-01-28T00:59:29.9Z,2,REGULAR,steal,,[],201950,,,1610612738,32,47,2024-01-28T00:59:31Z,2750000,False,,,0,,J. Holiday STEAL (1 STL),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
286,PT03M01.00S,2024-01-28T00:59:34.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628369,8.229303547963205,51.9607843137255,1610612738,34,47,2024-01-28T01:15:06Z,2760000,False,-10.0,25.0,1,left,J. Tatum running Layup (12 PTS) (J. Holiday 3 AST),"[1628369, 201950]",1610612738.0,BOS,running,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.68,Made,,,,,12.0,,,,,J. Holiday,201950.0,3.0,,,,,,
288,PT02M44.00S,2024-01-28T00:59:50.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,89.43823915900131,49.26470588235294,1610612746,34,47,2024-01-28T01:17:50Z,2780000,False,-4.0,47.0,1,right,MISS P. George driving floating Shot - blocked,"[202331, 1627759]",1610612746.0,LAC,driving floating,,,George,P. George,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,Brown,1627759.0,,,,,,,,,,,
289,PT02M44.00S,2024-01-28T00:59:50.7Z,2,REGULAR,block,,[],1627759,,,1610612746,34,47,2024-01-28T00:59:53Z,2790000,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
290,PT02M41.00S,2024-01-28T00:59:53.7Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,34,47,2024-01-28T00:59:55Z,2800000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,,,
291,PT02M39.00S,2024-01-28T00:59:55.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,33.98488830486202,60.78431372549019,1610612738,37,47,2024-01-28T01:18:10Z,2810000,False,-54.0,267.0,1,left,J. Holiday 27' 3PT running pullup (7 PTS),[201950],1610612738.0,BOS,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,27.24,Made,,,,,7.0,,,,,,,,,,,,,
292,PT02M39.00S,2024-01-28T01:00:05.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612746,37,47,2024-01-28T01:00:05Z,2820000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M24.00S,2024-01-28T01:01:51.7Z,2,REGULAR,3pt,Jump Shot,[],1629611,65.78515111695138,53.67647058823529,1610612746,37,50,2024-01-28T01:01:56Z,2830000,False,18.0,269.0,1,right,T. Mann 26' 3PT  (10 PTS) (K. Leonard 1 AST),"[1629611, 202695]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,26.97,Made,,,,,10.0,,,,,K. Leonard,202695.0,1.0,,,,,,
295,PT02M11.00S,2024-01-28T01:02:04.6Z,2,REGULAR,3pt,Jump Shot,[],201950,14.273981603153747,2.450980392156863,1610612738,37,50,2024-01-28T01:02:09Z,2850000,False,238.0,82.0,1,left,MISS J. Holiday 25' 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Right Corner 3,24+ Right,25.13,Missed,,,,,,,,,,,,,,,,,,
296,PT02M08.00S,2024-01-28T01:02:07.6Z,2,REGULAR,rebound,defensive,[],203486,,,1610612746,37,50,2024-01-28T01:02:09Z,2860000,False,,,0,,M. Plumlee REBOUND (Off:0 Def:4),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,295.0,4.0,4.0,0.0,,,,,,,,,,,,,,
297,PT02M01.00S,2024-01-28T01:02:14.8Z,2,REGULAR,3pt,Jump Shot,[],1629611,89.04402102496715,2.941176470588235,1610612746,37,50,2024-01-28T01:02:21Z,2870000,False,-235.0,50.0,1,right,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,24.07,Missed,,,,,,,,,,,,,,,,,,
298,PT01M56.00S,2024-01-28T01:02:19.8Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,37,50,2024-01-28T01:02:21Z,2880000,False,,,0,,J. Brown REBOUND (Off:5 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,297.0,6.0,1.0,5.0,,,,,,,,,,,,,,
299,PT01M45.00S,2024-01-28T01:02:30.3Z,2,REGULAR,3pt,Jump Shot,[],201950,30.17411300919842,80.14705882352942,1610612738,37,50,2024-01-28T01:02:36Z,2890000,False,-151.0,231.0,1,left,MISS J. Holiday 27' step back 3PT,[201950],1610612738.0,BOS,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
300,PT01M43.00S,2024-01-28T01:02:32.3Z,2,REGULAR,rebound,defensive,[],201935,,,1610612746,37,50,2024-01-28T01:02:50Z,2900000,False,,,0,,J. Harden REBOUND (Off:1 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,299.0,6.0,5.0,1.0,,,,,,,,,,,,,,
301,PT01M28.00S,2024-01-28T01:02:48.0Z,2,REGULAR,3pt,Jump Shot,[],201935,66.96780551905388,54.65686274509803,1610612746,37,50,2024-01-28T01:02:52Z,2910000,False,23.0,258.0,1,right,MISS J. Harden 25' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,25.9,Missed,,,,,,,,,,,,,,,,,,
302,PT01M28.00S,2024-01-28T01:02:48.0Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,37,50,2024-01-28T01:02:52Z,2920000,False,,,0,,J. Holiday REBOUND (Off:0 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,301.0,3.0,3.0,0.0,,,,,,,,,,,,,,
303,PT01M18.00S,2024-01-28T01:02:57.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,10.068988173455978,4.166666666666666,1610612738,37,50,2024-01-28T01:21:33Z,2930000,False,229.0,42.0,1,left,MISS D. White running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
304,PT01M15.00S,2024-01-28T01:03:00.3Z,2,REGULAR,rebound,defensive,[],202695,,,1610612746,37,50,2024-01-28T01:03:08Z,2940000,False,,,0,,K. Leonard REBOUND (Off:0 Def:3),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,,,303.0,3.0,3.0,0.0,,,,,,,,,,,,,,
305,PT01M04.00S,2024-01-28T01:03:11.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203486,88.25558475689881,49.754901960784316,1610612746,37,52,2024-01-28T01:03:17Z,2950000,False,-1.0,58.0,1,right,M. Plumlee turnaround Hook (4 PTS) (P. George 1 AST),"[203486, 202331]",1610612746.0,LAC,turnaround,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,5.79,Made,,,,,4.0,,,,,P. George,202331.0,1.0,,,,,,
308,PT00M54.60S,2024-01-28T01:03:48.3Z,2,REGULAR,3pt,Jump Shot,[],201143,10.33180026281209,3.1862745098039214,1610612738,37,52,2024-01-28T01:03:53Z,2980000,False,234.0,45.0,1,left,MISS A. Horford 3PT,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,23.83,Missed,,,,,,,,,,,,,,,,,,
309,PT00M51.60S,2024-01-28T01:03:51.3Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,37,52,2024-01-28T01:03:53Z,2990000,False,,,0,,P. George REBOUND (Off:1 Def:3),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,,,308.0,4.0,3.0,1.0,,,,,,,,,,,,,,
310,PT00M38.20S,2024-01-28T01:04:04.7Z,2,REGULAR,3pt,Jump Shot,[],202331,92.06636005256242,95.09803921568627,1610612746,37,55,2024-01-28T01:04:09Z,3000000,False,225.0,22.0,1,right,P. George 3PT  (7 PTS) (J. Harden 4 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,22.66,Made,,,,,7.0,,,,,J. Harden,201935.0,4.0,,,,,,
312,PT00M31.30S,2024-01-28T01:04:20.7Z,2,REGULAR,foul,offensive,[],1628401,,,1610612738,37,55,2024-01-28T01:27:28Z,3020000,False,,,0,,D. White offensive FOUL (2 PF),"[1628401, 202331]",1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,101283.0,,,,,2.0,0.0,George,202331.0,,
314,PT00M31.30S,2024-01-28T01:04:20.7Z,2,REGULAR,turnover,offensive foul,[],1628401,,,1610612738,37,55,2024-01-28T01:04:20Z,3040000,False,,,0,,D. White offensive foul TURNOVER (1 TO),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Left,,,,,,,,,,101283.0,1.0,,,,,,,,,
315,PT00M31.30S,2024-01-28T01:04:29.2Z,2,REGULAR,substitution,out,[],201935,,,1610612746,37,55,2024-01-28T01:04:43Z,3050000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M31.30S,2024-01-28T01:04:29.2Z,2,REGULAR,substitution,out,[],203486,,,1610612746,37,55,2024-01-28T01:04:43Z,3060000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M31.30S,2024-01-28T01:04:29.2Z,2,REGULAR,substitution,in,[],201566,,,1610612746,37,55,2024-01-28T01:04:43Z,3070000,False,,,0,,SUB in: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M31.30S,2024-01-28T01:04:29.2Z,2,REGULAR,substitution,in,[],1626181,,,1610612746,37,55,2024-01-28T01:04:43Z,3080000,False,,,0,,SUB in: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT00M15.90S,2024-01-28T01:05:07.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626181,68.54467805519053,30.392156862745097,1610612746,37,55,2024-01-28T01:05:13Z,3090000,False,-98.0,243.0,1,right,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
320,PT00M11.70S,2024-01-28T01:05:11.6Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,37,55,2024-01-28T01:06:26Z,3100000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,319.0,2.0,2.0,0.0,,,,,,,,,,,,,,
321,PT00M02.40S,2024-01-28T01:05:20.9Z,2,REGULAR,2pt,Jump Shot,[],1627759,19.92444152431012,23.03921568627451,1610612738,39,55,2024-01-28T01:05:25Z,3110000,False,135.0,135.0,1,left,J. Brown 19' pullup Jump Shot (8 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,19.06,Made,,,,,8.0,,,,,,,,,,,,,
322,PT00M00.80S,2024-01-28T01:05:31.3Z,2,REGULAR,3pt,Jump Shot,[],202695,80.89684625492772,6.61764705882353,1610612746,39,55,2024-01-28T01:24:06Z,3120000,False,-217.0,127.0,1,right,MISS K. Leonard 25' turnaround fadeaway 3PT,[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,25.14,Missed,,,,,,,,,,,,,,,,,,
323,PT00M00.10S,2024-01-28T01:05:32.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,39,55,2024-01-28T01:24:06Z,3130000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,322.0,,,,,,,,,,,,,,,,,
324,PT00M00.00S,2024-01-28T01:05:34.8Z,2,REGULAR,period,end,[],0,,,1610612746,39,55,2024-01-28T01:05:34Z,3140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-01-28T01:20:28.7Z,3,REGULAR,substitution,out,['startperiod'],201566,,,1610612746,39,55,2024-01-28T01:20:45Z,3150000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-01-28T01:20:28.7Z,3,REGULAR,substitution,out,['startperiod'],1626181,,,1610612746,39,55,2024-01-28T01:20:45Z,3160000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-01-28T01:20:28.7Z,3,REGULAR,substitution,in,['startperiod'],201935,,,1610612746,39,55,2024-01-28T01:20:45Z,3170000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-01-28T01:20:28.7Z,3,REGULAR,substitution,in,['startperiod'],203486,,,1610612746,39,55,2024-01-28T01:20:45Z,3180000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2024-01-28T01:20:56.8Z,3,REGULAR,period,start,[],0,,,1610612746,39,55,2024-01-28T01:20:56Z,3190000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT11M44.00S,2024-01-28T01:21:12.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,12.828515111695138,36.27450980392157,1610612746,39,55,2024-01-28T01:24:40Z,3200000,False,69.0,68.0,1,left,MISS T. Mann 9' driving floating Shot,[1629611],1610612746.0,LAC,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Right,9.67,Missed,,,,,,,,,,,,,,,,,,
331,PT11M41.00S,2024-01-28T01:21:15.4Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,39,55,2024-01-28T01:21:18Z,3210000,False,,,0,,J. Tatum REBOUND (Off:0 Def:6),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Right,,,330.0,6.0,6.0,0.0,,,,,,,,,,,,,,
332,PT11M35.00S,2024-01-28T01:21:21.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.11760840998686,51.71568627450981,1610612738,41,55,2024-01-28T01:21:28Z,3220000,False,9.0,12.0,1,right,J. Tatum driving Layup (14 PTS) (J. Holiday 4 AST),"[1628369, 201950]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,14.0,,,,,J. Holiday,201950.0,4.0,,,,,,
334,PT11M11.00S,2024-01-28T01:21:44.8Z,3,REGULAR,3pt,Jump Shot,[],202695,21.107095926412615,4.166666666666666,1610612746,41,55,2024-01-28T01:21:52Z,3240000,False,229.0,146.0,1,left,MISS K. Leonard 27' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,27.17,Missed,,,,,,,,,,,,,,,,,,
335,PT11M06.00S,2024-01-28T01:21:49.8Z,3,REGULAR,rebound,offensive,[],1629611,,,1610612746,41,55,2024-01-28T01:21:52Z,3250000,False,,,0,,T. Mann REBOUND (Off:2 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,334.0,4.0,2.0,2.0,,,,,,,,,,,,,,
