actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
248,PT06M56.00S,2024-01-06T00:48:03.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628374,,,1610612762,49,18,2024-01-06T00:48:25Z,2430000,False,,,0,,L. Markkanen Free Throw 1 of 2 (3 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,,,,,,,,,,,,3.0,,,
249,PT06M56.00S,2024-01-06T00:48:03.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628374,,,1610612762,49,18,2024-01-06T00:48:25Z,2440000,False,,,0,,MISS L. Markkanen Free Throw 2 of 2,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
250,PT06M56.00S,2024-01-06T00:48:03.6Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,49,18,2024-01-06T00:48:25Z,2450000,False,,,0,,J. Tatum REBOUND (Off:0 Def:7),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,249.0,7.0,7.0,0.0,,,,,,,,,
251,PT06M40.00S,2024-01-06T00:48:36.2Z,2,REGULAR,turnover,lost ball,[],204001,,,1610612738,49,18,2024-01-06T00:48:41Z,2460000,False,,,0,,K. Porzingis lost ball TURNOVER (1 TO),"[204001, 1629012]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,1.0,Sexton,1629012.0,,,,,,,,,,,,,,,,,
252,PT06M40.00S,2024-01-06T00:48:36.2Z,2,REGULAR,steal,,[],1629012,,,1610612762,49,18,2024-01-06T00:48:38Z,2470000,False,,,0,,C. Sexton STEAL (2 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
253,PT06M36.00S,2024-01-06T00:48:40.5Z,2,REGULAR,turnover,bad pass,[],1627739,,,1610612762,49,18,2024-01-06T00:48:44Z,2480000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1628401]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,1.0,White,1628401.0,,,,,,,,,,,,,,,,,
254,PT06M36.00S,2024-01-06T00:48:40.5Z,2,REGULAR,steal,,[],1628401,,,1610612738,49,18,2024-01-06T00:48:42Z,2490000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
255,PT06M31.00S,2024-01-06T00:48:45.1Z,2,REGULAR,turnover,bad pass,[],1627759,,,1610612738,49,18,2024-01-06T00:48:48Z,2500000,False,,,0,,J. Brown bad pass TURNOVER (2 TO),"[1627759, 203482]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,2.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,
256,PT06M31.00S,2024-01-06T00:48:45.1Z,2,REGULAR,steal,,[],203482,,,1610612762,49,18,2024-01-06T00:48:47Z,2510000,False,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
257,PT06M26.00S,2024-01-06T00:48:50.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627739,90.3580814717477,40.19607843137255,1610612762,49,18,2024-01-06T00:57:17Z,2520000,False,-49.0,38.0,1,right,MISS K. Dunn 6' running Layup,[1627739],1610612762.0,UTA,running,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,6.21,Missed,,,,,,,,,,,,,,,
258,PT06M23.00S,2024-01-06T00:48:53.1Z,2,REGULAR,rebound,defensive,[],1627759,,,1610612738,49,18,2024-01-06T01:01:52Z,2530000,False,,,0,,J. Brown REBOUND (Off:0 Def:2),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,,
259,PT06M20.00S,2024-01-06T00:48:57.6Z,2,REGULAR,foul,personal,['2freethrow'],1627739,,,1610612738,49,18,2024-01-06T00:49:08Z,2540000,False,,,0,,K. Dunn shooting personal FOUL (1 PF) (Tatum 2 FT),"[1627739, 1628369]",1610612762.0,UTA,shooting,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627534.0,1.0,0.0,Tatum,1628369.0,,,,
261,PT06M20.00S,2024-01-06T00:49:26.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628369,,,1610612738,50,18,2024-01-06T00:49:26Z,2560000,False,,,0,,J. Tatum Free Throw 1 of 2 (19 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,19.0,,,
262,PT06M20.00S,2024-01-06T00:49:30.2Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,50,18,2024-01-06T00:49:40Z,2570000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M20.00S,2024-01-06T00:49:30.2Z,2,REGULAR,substitution,out,[],203482,,,1610612738,50,18,2024-01-06T00:49:40Z,2580000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M20.00S,2024-01-06T00:49:30.2Z,2,REGULAR,substitution,in,[],201950,,,1610612738,50,18,2024-01-06T00:49:40Z,2590000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M20.00S,2024-01-06T00:49:30.2Z,2,REGULAR,substitution,in,[],1631323,,,1610612738,50,18,2024-01-06T00:49:40Z,2600000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M20.00S,2024-01-06T00:49:44.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628369,,,1610612738,51,18,2024-01-06T00:49:44Z,2610000,False,,,0,,J. Tatum Free Throw 2 of 2 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,Made,,,,,,,,,,,,20.0,,,
267,PT06M10.00S,2024-01-06T00:49:56.2Z,2,REGULAR,3pt,Jump Shot,[],1628374,66.04796320630749,61.274509803921575,1610612762,51,18,2024-01-06T00:50:01Z,2620000,False,56.0,267.0,1,right,MISS L. Markkanen 27' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,27.25,Missed,,,,,,,,,,,,,,,
268,PT06M07.00S,2024-01-06T00:49:59.2Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,51,18,2024-01-06T00:50:01Z,2630000,False,,,0,,D. White REBOUND (Off:0 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,267.0,5.0,5.0,0.0,,,,,,,,,
269,PT06M04.00S,2024-01-06T00:50:02.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,31.750985545335087,76.9607843137255,1610612738,54,18,2024-01-06T00:50:07Z,2640000,False,-135.0,246.0,1,left,J. Holiday 28' 3PT pullup (10 PTS) (D. White 2 AST),"[201950, 1628401]",1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,28.05,Made,,,,,,,,,,,,10.0,D. White,1628401.0,2.0
270,PT05M47.00S,2024-01-06T00:50:19.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627739,88.25558475689881,38.23529411764706,1610612762,54,18,2024-01-06T00:59:06Z,2650000,False,-59.0,58.0,1,right,MISS K. Dunn 8' turnaround Hook,[1627739],1610612762.0,UTA,turnaround,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Left,,,,8.25,Missed,,,,,,,,,,,,,,,
271,PT05M45.00S,2024-01-06T00:50:21.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,54,18,2024-01-06T00:50:26Z,2660000,False,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,270.0,4.0,4.0,0.0,,,,,,,,,
272,PT05M35.00S,2024-01-06T00:50:31.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627759,14.536793692509855,46.07843137254902,1610612738,54,18,2024-01-06T00:50:38Z,2670000,False,20.0,84.0,1,left,MISS J. Brown 8' driving Hook,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,8.64,Missed,,,,,,,,,,,,,,,
273,PT05M33.00S,2024-01-06T00:50:33.1Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,54,18,2024-01-06T00:50:38Z,2680000,False,,,0,,W. Kessler REBOUND (Off:1 Def:3),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,272.0,4.0,3.0,1.0,,,,,,,,,
274,PT05M25.00S,2024-01-06T00:50:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,92.85479632063075,52.69607843137255,1610612762,54,20,2024-01-06T00:50:45Z,2690000,False,13.0,15.0,1,right,C. Sexton driving Layup (8 PTS),[1629012],1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,2.0,Made,,,,,,,,,,,,8.0,,,
275,PT05M04.00S,2024-01-06T00:51:02.3Z,2,REGULAR,3pt,Jump Shot,[],1628369,31.750985545335087,22.30392156862745,1610612738,54,20,2024-01-06T00:51:11Z,2700000,False,138.0,246.0,1,left,MISS J. Tatum 28' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,,,,28.23,Missed,,,,,,,,,,,,,,,
276,PT05M04.00S,2024-01-06T00:51:02.3Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612762,54,20,2024-01-06T00:51:11Z,2710000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,,,,,,275.0,3.0,2.0,1.0,,,,,,,,,
277,PT05M01.00S,2024-01-06T00:51:10.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612762,54,20,2024-01-06T00:51:19Z,2720000,False,,,0,,D. White personal FOUL (2 PF) (Fontecchio 2 FT),"[1628401, 1631323]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,203591.0,2.0,0.0,Fontecchio,1631323.0,,,,
279,PT05M01.00S,2024-01-06T00:51:38.1Z,2,REGULAR,freethrow,1 of 2,[],1631323,,,1610612762,54,21,2024-01-06T00:51:38Z,2740000,False,,,0,,S. Fontecchio Free Throw 1 of 2 (1 PTS),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,Made,,,,,,,,,,,,1.0,,,
280,PT05M01.00S,2024-01-06T00:51:39.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612762,54,21,2024-01-06T00:51:43Z,2750000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT05M01.00S,2024-01-06T00:51:39.5Z,2,REGULAR,substitution,in,[],1629052,,,1610612762,54,21,2024-01-06T00:51:43Z,2760000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M01.00S,2024-01-06T00:51:38.1Z,2,REGULAR,freethrow,2 of 2,[],1631323,,,1610612762,54,21,2024-01-06T00:52:10Z,2770000,False,,,0,,MISS S. Fontecchio Free Throw 2 of 2,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
283,PT05M01.00S,2024-01-06T00:51:38.1Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,54,21,2024-01-06T00:52:10Z,2780000,False,,,0,,J. Holiday REBOUND (Off:0 Def:5),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,282.0,5.0,5.0,0.0,,,,,,,,,
284,PT04M50.00S,2024-01-06T00:52:15.4Z,2,REGULAR,3pt,Jump Shot,[],1628401,26.231931668856767,13.970588235294118,1610612738,54,21,2024-01-06T00:52:24Z,2790000,False,180.0,194.0,1,left,MISS D. White 26' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,26.48,Missed,,,,,,,,,,,,,,,
285,PT04M48.00S,2024-01-06T00:52:17.4Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,54,21,2024-01-06T00:52:24Z,2800000,False,,,0,,W. Kessler REBOUND (Off:1 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Right Center,,,,,,,,284.0,5.0,4.0,1.0,,,,,,,,,
286,PT04M39.00S,2024-01-06T00:52:25.6Z,2,REGULAR,3pt,Jump Shot,[],1628374,66.44218134034165,47.30392156862745,1610612762,54,24,2024-01-06T00:52:32Z,2810000,False,-13.0,263.0,1,right,L. Markkanen 26' 3PT  (6 PTS) (C. Sexton 1 AST),"[1628374, 1629012]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,26.32,Made,,,,,,,,,,,,6.0,C. Sexton,1629012.0,1.0
288,PT04M31.00S,2024-01-06T00:52:34.2Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612738,54,24,2024-01-06T00:52:37Z,2830000,False,,,0,,J. Holiday bad pass TURNOVER (1 TO),"[201950, 1629012]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Right,1.0,Sexton,1629012.0,,,,,,,,,,,,,,,,,
289,PT04M31.00S,2024-01-06T00:52:34.2Z,2,REGULAR,steal,,[],1629012,,,1610612762,54,24,2024-01-06T00:52:35Z,2840000,False,,,0,,C. Sexton STEAL (3 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
290,PT04M24.00S,2024-01-06T00:52:41.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629012,81.42247043363994,62.745098039215684,1610612762,54,26,2024-01-06T00:52:48Z,2850000,False,64.0,122.0,1,right,C. Sexton 13' pullup Jump Shot (10 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,,,,13.77,Made,,,,,,,,,,,,10.0,,,
291,PT04M08.00S,2024-01-06T00:52:56.6Z,2,REGULAR,3pt,Jump Shot,[],1628401,30.17411300919842,81.37254901960785,1610612738,57,26,2024-01-06T00:53:03Z,2860000,False,-157.0,231.0,1,left,D. White 27' 3PT  (8 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,27.93,Made,,,,,,,,,,,,8.0,J. Brown,1627759.0,3.0
293,PT03M45.00S,2024-01-06T00:53:20.1Z,2,REGULAR,3pt,Jump Shot,[],1628374,88.25558475689881,2.450980392156863,1610612762,57,29,2024-01-06T00:53:25Z,2880000,False,-238.0,58.0,1,right,L. Markkanen 24' 3PT  (9 PTS) (S. Fontecchio 2 AST),"[1628374, 1631323]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,,24.47,Made,,,,,,,,,,,,9.0,S. Fontecchio,1631323.0,2.0
295,PT03M44.00S,2024-01-06T00:53:26.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,57,29,2024-01-06T00:53:26Z,2900000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M27.00S,2024-01-06T00:56:34.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,16.507884362680684,42.8921568627451,1610612738,57,29,2024-01-06T00:56:56Z,2910000,False,36.0,103.0,1,left,MISS J. Brown 10' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,10.87,Missed,,,,,,,,,,,,,,,
297,PT03M19.00S,2024-01-06T00:56:42.8Z,2,REGULAR,rebound,offensive,[],1629052,,,1610612738,57,29,2024-01-06T00:56:56Z,2920000,False,,,0,,O. Brissett REBOUND (Off:1 Def:0),[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,296.0,1.0,0.0,1.0,,,,,,,,,
298,PT03M19.00S,2024-01-06T00:56:39.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629052,5.590000152587891,50.0,1610612738,59,29,2024-01-06T00:56:39Z,2930000,False,0.0,0.0,1,left,O. Brissett tip Layup (2 PTS),[1629052],1610612738.0,BOS,tip,,,Brissett,O. Brissett,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,,,,,,2.0,,,
299,PT03M04.00S,2024-01-06T00:56:55.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631117,93.77463863337714,50.73529411764706,1610612762,59,31,2024-01-06T00:57:03Z,2940000,False,4.0,6.0,1,right,W. Kessler cutting DUNK (4 PTS) (L. Markkanen 3 AST),"[1631117, 1628374]",1610612762.0,UTA,cutting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,0.7,Made,,,,,,,,,,,,4.0,L. Markkanen,1628374.0,3.0
301,PT02M53.00S,2024-01-06T00:57:06.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629052,9.937582128777924,53.431372549019606,1610612738,61,31,2024-01-06T00:57:12Z,2960000,False,-17.0,41.0,1,left,O. Brissett cutting Layup (4 PTS) (J. Brown 4 AST),"[1629052, 1627759]",1610612738.0,BOS,cutting,,,Brissett,O. Brissett,,,,,In The Paint (Non-RA),0-8 Center,,,,4.44,Made,,,,,,,,,,,,4.0,J. Brown,1627759.0,4.0
303,PT02M40.00S,2024-01-06T00:57:19.8Z,2,REGULAR,2pt,Jump Shot,[],1628374,77.4802890932983,73.0392156862745,1610612762,61,33,2024-01-06T01:02:47Z,2980000,False,115.0,159.0,1,right,L. Markkanen 19' pullup Jump Shot (11 PTS) (S. Fontecchio 3 AST),"[1628374, 1631323]",1610612762.0,UTA,pullup,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Right Center,,,,19.65,Made,,,,,,,,,,,,11.0,S. Fontecchio,1631323.0,3.0
305,PT02M26.00S,2024-01-06T00:57:34.6Z,2,REGULAR,foul,personal,['2freethrow'],1631323,,,1610612738,61,33,2024-01-06T00:57:50Z,3000000,False,,,0,,S. Fontecchio shooting personal FOUL (2 PF) (Porzingis 2 FT),"[1631323, 204001]",1610612762.0,UTA,shooting,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627961.0,2.0,0.0,Porzingis,204001.0,,,,
307,PT02M26.00S,2024-01-06T00:58:00.2Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,62,33,2024-01-06T00:58:43Z,3020000,False,,,0,,K. Porzingis Free Throw 1 of 2 (6 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,6.0,,,
308,PT02M26.00S,2024-01-06T00:58:01.7Z,2,REGULAR,substitution,out,[],1629052,,,1610612738,62,33,2024-01-06T00:58:05Z,3030000,False,,,0,,SUB out: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M26.00S,2024-01-06T00:58:01.7Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,62,33,2024-01-06T00:58:05Z,3040000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M26.00S,2024-01-06T00:58:00.2Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,62,33,2024-01-06T00:58:43Z,3050000,False,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
311,PT02M26.00S,2024-01-06T00:58:00.2Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,62,33,2024-01-06T00:58:43Z,3060000,False,,,0,,W. Kessler REBOUND (Off:1 Def:5),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,310.0,6.0,5.0,1.0,,,,,,,,,
312,PT02M05.00S,2024-01-06T00:58:41.9Z,2,REGULAR,3pt,Jump Shot,[],1628374,67.62483574244416,61.51960784313726,1610612762,62,33,2024-01-06T00:58:48Z,3070000,False,58.0,252.0,1,right,MISS L. Markkanen 25' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,25.83,Missed,,,,,,,,,,,,,,,
313,PT02M03.00S,2024-01-06T00:58:43.9Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,62,33,2024-01-06T00:58:48Z,3080000,False,,,0,,D. White REBOUND (Off:0 Def:6),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,312.0,6.0,6.0,0.0,,,,,,,,,
314,PT01M58.00S,2024-01-06T00:58:50.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612738,62,33,2024-01-06T00:58:59Z,3090000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1631117, 204001]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203591.0,1.0,0.0,Porzingis,204001.0,,,,
316,PT01M58.00S,2024-01-06T00:59:16.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],204001,,,1610612738,63,33,2024-01-06T01:04:01Z,3110000,False,,,0,,K. Porzingis Free Throw 1 of 2 (7 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,7.0,,,
317,PT01M58.00S,2024-01-06T00:59:16.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],204001,,,1610612738,64,33,2024-01-06T01:04:01Z,3120000,False,,,0,,K. Porzingis Free Throw 2 of 2 (8 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,,,,,,,,,,,,8.0,,,
318,PT01M41.00S,2024-01-06T00:59:57.4Z,2,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,64,33,2024-01-06T01:00:05Z,3130000,False,,,0,,C. Sexton step out-of-bounds TURNOVER (1 TO),[1629012],1610612762.0,UTA,step,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,,203591.0,,,,,,,,
319,PT01M28.00S,2024-01-06T01:00:22.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204001,15.982260183968464,38.48039215686275,1610612738,66,33,2024-01-06T01:04:59Z,3140000,False,58.0,98.0,1,left,K. Porzingis 11' fadeaway Jump Shot (10 PTS) (J. Brown 5 AST),"[204001, 1627759]",1610612738.0,BOS,fadeaway,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,,,,11.34,Made,,,,,,,,,,,,10.0,J. Brown,1627759.0,5.0
321,PT01M20.00S,2024-01-06T01:00:33.8Z,2,REGULAR,turnover,out-of-bounds,[],1629012,,,1610612762,66,33,2024-01-06T01:00:39Z,3160000,False,,,0,,C. Sexton lost ball out-of-bounds TURNOVER (2 TO),[1629012],1610612762.0,UTA,lost ball,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Right,2.0,,,,,,,,,,,1627534.0,,,,,,,,
322,PT01M05.00S,2024-01-06T01:00:52.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,32.933639947437584,65.19607843137256,1610612738,69,33,2024-01-06T01:05:30Z,3170000,False,-76.0,257.0,1,left,J. Tatum 26' 3PT step back (23 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,26.81,Made,,,,,,,,,,,,23.0,,,
323,PT00M51.70S,2024-01-06T01:01:06.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,89.96386333771353,40.931372549019606,1610612762,69,35,2024-01-06T01:01:11Z,3180000,False,-45.0,42.0,1,right,K. Dunn 6' driving Layup (2 PTS) (C. Sexton 2 AST),"[1627739, 1629012]",1610612762.0,UTA,driving,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,,6.16,Made,,,,,,,,,,,,2.0,C. Sexton,1629012.0,2.0
324,PT00M35.90S,2024-01-06T01:01:26.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631117,,,1610612738,69,35,2024-01-06T01:01:37Z,3190000,False,,,0,,W. Kessler shooting personal FOUL (2 PF) (White 2 FT),"[1631117, 1628401]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627534.0,2.0,0.0,White,1628401.0,,,,
327,PT00M35.90S,2024-01-06T01:01:58.6Z,2,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,70,35,2024-01-06T01:01:58Z,3210000,False,,,0,,D. White Free Throw 1 of 2 (9 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Made,,,,,,,,,,,,9.0,,,
329,PT00M35.90S,2024-01-06T01:02:17.0Z,2,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,71,35,2024-01-06T01:02:17Z,3220000,False,,,0,,D. White Free Throw 2 of 2 (10 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,Made,,,,,,,,,,,,10.0,,,
