actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,blockPlayerName,blockPersonId,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
512,PT08M13.00S,2023-11-12T01:56:16.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627759,93.51182654402102,53.431372549019606,1610612738,101,73,2023-11-12T01:56:33Z,4960000,False,17.0,8.0,1,right,J. Brown running alley-oop DUNK (24 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,running alley-oop,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.92,Made,24.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,,,,
514,PT07M56.00S,2023-11-12T01:56:33.4Z,4,REGULAR,3pt,Jump Shot,[],1628449,9.937582128777924,95.83333333333334,1610612761,101,73,2023-11-12T01:56:41Z,4980000,False,-229.0,41.0,1,left,MISS C. Boucher 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
515,PT07M53.00S,2023-11-12T01:56:36.4Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,101,73,2023-11-12T01:56:41Z,4990000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Left Corner 3,24+ Left,,,,,,,514.0,5.0,2.0,3.0,,,,,,,,,,
516,PT07M42.00S,2023-11-12T01:56:47.5Z,4,REGULAR,3pt,Jump Shot,[],1628369,76.03482260183968,84.06862745098039,1610612738,101,73,2023-11-12T01:56:53Z,5000000,False,170.0,173.0,1,right,MISS J. Tatum 24' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,24.26,Missed,,,,,,,,,,,,,,,,,,
517,PT07M40.00S,2023-11-12T01:56:49.5Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,101,73,2023-11-12T01:56:53Z,5010000,False,,,0,,C. Boucher REBOUND (Off:0 Def:4),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,,516.0,4.0,4.0,0.0,,,,,,,,,,
518,PT07M35.00S,2023-11-12T01:56:57.4Z,4,REGULAR,turnover,traveling,[],1641711,,,1610612761,101,73,2023-11-12T01:57:08Z,5020000,False,,,0,,G. Dick traveling TURNOVER (1 TO),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right,,,,,,,,,,,203591.0,,,1.0,,,,,,
519,PT07M20.00S,2023-11-12T01:57:24.5Z,4,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612738,101,73,2023-11-12T01:57:32Z,5030000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Tatum 2 FT),"[1629667, 1628369]",1610612761.0,TOR,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,,,,Tatum,1628369.0,,
521,PT07M20.00S,2023-11-12T01:57:48.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628369,,,1610612738,101,73,2023-11-12T01:57:48Z,5050000,False,,,0,,MISS J. Tatum Free Throw 1 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
522,PT07M20.00S,2023-11-12T01:57:48.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,101,73,2023-11-12T01:57:48Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,521.0,,,,,,,,,,,,,
523,PT07M20.00S,2023-11-12T01:58:00.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628369,,,1610612738,101,73,2023-11-12T01:58:00Z,5070000,False,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
524,PT07M18.00S,2023-11-12T01:58:01.8Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,101,73,2023-11-12T01:58:01Z,5080000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,523.0,5.0,5.0,0.0,,,,,,,,,,
525,PT07M04.00S,2023-11-12T01:58:16.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,9.149145860709593,45.588235294117645,1610612761,101,73,2023-11-12T02:00:48Z,5090000,False,22.0,34.0,1,left,MISS C. Boucher Layup,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,,
526,PT07M02.00S,2023-11-12T01:58:18.1Z,4,REGULAR,rebound,defensive,[],201143,,,1610612738,101,73,2023-11-12T01:58:20Z,5100000,False,,,0,,A. Horford REBOUND (Off:1 Def:6),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,525.0,7.0,6.0,1.0,,,,,,,,,,
527,PT06M46.00S,2023-11-12T01:58:33.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627759,92.9862023653088,50.49019607843137,1610612738,103,73,2023-11-12T01:58:39Z,5110000,False,2.0,13.0,1,right,J. Brown driving DUNK (26 PTS) (A. Horford 3 AST),"[1627759, 201143]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,1.36,Made,26.0,A. Horford,201143.0,3.0,,,,,,,,,,,,,,
529,PT06M24.00S,2023-11-12T01:59:06.8Z,4,REGULAR,3pt,Jump Shot,[],1628449,27.414586070959263,87.74509803921569,1610612761,103,76,2023-11-12T01:59:13Z,5130000,False,-189.0,205.0,1,left,C. Boucher 27' 3PT  (3 PTS) (G. Dick 1 AST),"[1628449, 1641711]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,27.88,Made,3.0,G. Dick,1641711.0,1.0,,,,,,,,,,,,,,
531,PT06M10.00S,2023-11-12T01:59:20.5Z,4,REGULAR,3pt,Jump Shot,[],1627759,76.2976346911958,85.7843137254902,1610612738,103,76,2023-11-12T02:02:04Z,5150000,False,179.0,170.0,1,right,MISS J. Brown 24' step back 3PT,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,24.7,Missed,,,,,,,,,,,,,,,,,,
532,PT06M07.00S,2023-11-12T01:59:23.5Z,4,REGULAR,rebound,defensive,[],1629667,,,1610612761,103,76,2023-11-12T01:59:25Z,5160000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:1),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,531.0,1.0,1.0,0.0,,,,,,,,,,
533,PT06M03.00S,2023-11-12T01:59:29.4Z,4,REGULAR,foul,personal,['2freethrow'],1627759,,,1610612761,103,76,2023-11-12T01:59:40Z,5170000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Dick 2 FT),"[1627759, 1641711]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,1.0,0.0,,,,Dick,1641711.0,,
535,PT06M03.00S,2023-11-12T01:59:51.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1641711,,,1610612761,103,77,2023-11-12T01:59:51Z,5190000,False,,,0,,G. Dick Free Throw 1 of 2 (3 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
536,PT06M03.00S,2023-11-12T01:59:54.5Z,4,REGULAR,substitution,out,[],1628401,,,1610612761,103,77,2023-11-12T02:00:02Z,5200000,False,,,0,,SUB out: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT06M03.00S,2023-11-12T01:59:54.5Z,4,REGULAR,substitution,in,[],1630625,,,1610612761,103,77,2023-11-12T02:00:02Z,5210000,False,,,0,,SUB in: D. Banton,[1630625],1610612738.0,BOS,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT06M03.00S,2023-11-12T02:00:07.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1641711,,,1610612761,103,78,2023-11-12T02:00:07Z,5220000,False,,,0,,G. Dick Free Throw 2 of 2 (4 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
539,PT05M43.00S,2023-11-12T02:00:32.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,92.85479632063075,44.36274509803921,1610612738,105,78,2023-11-12T02:00:43Z,5230000,False,-28.0,15.0,1,right,J. Brown driving Layup (28 PTS) (A. Horford 4 AST),"[1627759, 201143]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.18,Made,28.0,A. Horford,201143.0,4.0,,,,,,,,,,,,,,
541,PT05M43.00S,2023-11-12T02:00:35.4Z,4,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612738,105,78,2023-11-12T02:00:50Z,5250000,False,,,0,,C. Boucher shooting personal FOUL (2 PF) (Brown 1 FT),"[1628449, 1627759]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,,,,Brown,1627759.0,,
543,PT05M43.00S,2023-11-12T02:00:47.6Z,4,REGULAR,substitution,out,[],201143,,,1610612738,105,78,2023-11-12T02:00:50Z,5270000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M43.00S,2023-11-12T02:00:47.6Z,4,REGULAR,substitution,in,[],1628436,,,1610612738,105,78,2023-11-12T02:00:50Z,5280000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT05M43.00S,2023-11-12T02:01:03.1Z,4,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,106,78,2023-11-12T02:01:03Z,5290000,False,,,0,,J. Brown Free Throw 1 of 1 (29 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
546,PT05M31.00S,2023-11-12T02:01:16.8Z,4,REGULAR,3pt,Jump Shot,[],1630201,26.888961892247043,15.441176470588236,1610612761,106,81,2023-11-12T02:01:24Z,5300000,False,173.0,200.0,1,left,M. Flynn 26' 3PT step back (8 PTS) (P. Achiuwa 4 AST),"[1630201, 1630173]",1610612761.0,TOR,step back,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,26.45,Made,8.0,P. Achiuwa,1630173.0,4.0,,,,,,,,,,,,,,
547,PT05M11.00S,2023-11-12T02:01:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,91.67214191852825,50.49019607843137,1610612738,108,81,2023-11-12T02:01:42Z,5310000,False,2.0,26.0,1,right,J. Tatum driving Layup (27 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.59,Made,27.0,,,,,,,,,,,,,,,,,
548,PT04M57.00S,2023-11-12T02:01:49.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,15.850854139290407,47.05882352941176,1610612761,108,81,2023-11-12T02:01:57Z,5320000,False,15.0,96.0,1,left,MISS G. Dick 9' pullup Shot,[1641711],1610612761.0,TOR,pullup,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,9.76,Missed,,,,,,,,,,,,,,,,,,
549,PT04M54.00S,2023-11-12T02:01:52.4Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,108,81,2023-11-12T02:01:57Z,5330000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,548.0,6.0,3.0,3.0,,,,,,,,,,
550,PT04M48.00S,2023-11-12T02:01:59.0Z,4,REGULAR,3pt,Jump Shot,[],1630202,74.06373193166885,14.215686274509803,1610612738,111,81,2023-11-12T02:02:03Z,5340000,False,-179.0,191.0,1,right,P. Pritchard 26' 3PT pullup (3 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.19,Made,3.0,,,,,,,,,,,,,,,,,
551,PT04M47.00S,2023-11-12T02:02:06.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,111,81,2023-11-12T02:02:06Z,5350000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT04M47.00S,2023-11-12T02:04:15.7Z,4,REGULAR,substitution,out,[],1628369,,,1610612761,111,81,2023-11-12T02:04:33Z,5360000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT04M47.00S,2023-11-12T02:04:15.7Z,4,REGULAR,substitution,out,[],1627759,,,1610612761,111,81,2023-11-12T02:04:33Z,5370000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT04M47.00S,2023-11-12T02:04:15.7Z,4,REGULAR,substitution,in,[],1629004,,,1610612761,111,81,2023-11-12T02:04:33Z,5380000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M47.00S,2023-11-12T02:04:15.7Z,4,REGULAR,substitution,in,[],1629052,,,1610612761,111,81,2023-11-12T02:04:33Z,5390000,False,,,0,,SUB in: O. Brissett,[1629052],1610612738.0,BOS,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT04M28.00S,2023-11-12T02:05:18.0Z,4,REGULAR,3pt,Jump Shot,[],1628449,28.07161629434954,15.931372549019606,1610612761,111,84,2023-11-12T02:05:24Z,5400000,False,170.0,211.0,1,left,C. Boucher 27' 3PT  (6 PTS) (P. Achiuwa 5 AST),"[1628449, 1630173]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,27.15,Made,6.0,P. Achiuwa,1630173.0,5.0,,,,,,,,,,,,,,
558,PT04M13.00S,2023-11-12T02:05:32.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,92.72339027595268,51.225490196078425,1610612738,113,84,2023-11-12T02:05:39Z,5420000,False,6.0,16.0,1,right,P. Pritchard driving Layup (5 PTS),[1630202],1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,1.7,Made,5.0,,,,,,,,,,,,,,,,,
559,PT04M01.00S,2023-11-12T02:05:49.6Z,4,REGULAR,foul,personal,[],1628436,,,1610612761,113,84,2023-11-12T02:05:58Z,5430000,False,,,0,,L. Kornet personal FOUL (1 PF),"[1628436, 1630173]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,203591.0,1.0,0.0,,,,Achiuwa,1630173.0,,
562,PT04M01.00S,2023-11-12T02:06:05.5Z,4,REGULAR,substitution,out,[],1641711,,,1610612761,113,84,2023-11-12T02:06:23Z,5450000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT04M01.00S,2023-11-12T02:06:05.5Z,4,REGULAR,substitution,out,[],1630173,,,1610612761,113,84,2023-11-12T02:06:23Z,5460000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT04M01.00S,2023-11-12T02:06:05.5Z,4,REGULAR,substitution,in,[],202066,,,1610612761,113,84,2023-11-12T02:06:23Z,5470000,False,,,0,,SUB in: G. Temple,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M01.00S,2023-11-12T02:06:05.5Z,4,REGULAR,substitution,in,[],201152,,,1610612761,113,84,2023-11-12T02:06:23Z,5480000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT03M50.00S,2023-11-12T02:06:25.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630201,8.360709592641262,62.00980392156863,1610612761,113,86,2023-11-12T02:06:36Z,5490000,False,-60.0,26.0,1,left,M. Flynn 6' driving floating Jump Shot (10 PTS) (T. Young 1 AST),"[1630201, 201152]",1610612761.0,TOR,driving floating,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,10.0,T. Young,201152.0,1.0,,,,,,,,,,,,,,
568,PT03M39.00S,2023-11-12T02:06:51.7Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612738,113,86,2023-11-12T02:12:49Z,5510000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT03M31.00S,2023-11-12T02:09:40.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,93.51182654402102,49.01960784313725,1610612738,115,86,2023-11-12T02:11:05Z,5530000,False,-5.0,8.0,1,right,L. Kornet Layup (2 PTS) (P. Pritchard 4 AST),"[1628436, 1630202]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,0.98,Made,2.0,P. Pritchard,1630202.0,4.0,,,,,,,,,,,,,,
573,PT03M15.00S,2023-11-12T02:09:56.3Z,4,REGULAR,2pt,Jump Shot,[],1629667,22.683968462549277,56.86274509803921,1610612761,115,86,2023-11-12T02:14:16Z,5550000,False,-34.0,161.0,1,left,MISS J. McDaniels 16' pullup Shot,[1629667],1610612761.0,TOR,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,16.43,Missed,,,,,,,,,,,,,,,,,,
574,PT03M12.00S,2023-11-12T02:09:59.3Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,115,86,2023-11-12T02:10:01Z,5560000,False,,,0,,L. Kornet REBOUND (Off:0 Def:3),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Center,,,,,,,573.0,3.0,3.0,0.0,,,,,,,,,,
575,PT03M01.00S,2023-11-12T02:10:10.7Z,4,REGULAR,3pt,Jump Shot,[],1629004,92.37844940867281,96.59160539215686,1610612738,115,86,2023-11-12T02:10:23Z,5570000,False,233.0,19.0,1,right,MISS S. Mykhailiuk 3PT,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Right Corner 3,24+ Right,23.38,Missed,,,,,,,,,,,,,,,,,,
576,PT03M00.00S,2023-11-12T02:10:11.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,115,86,2023-11-12T02:10:23Z,5580000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,575.0,,,,,,,,,,,,,
578,PT02M43.00S,2023-11-12T02:10:42.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201152,17.296320630749015,50.73529411764706,1610612761,115,88,2023-11-12T02:10:55Z,5600000,False,-4.0,110.0,1,left,T. Young 11' floating Jump Shot (2 PTS) (C. Boucher 1 AST),"[201152, 1628449]",1610612761.0,TOR,floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,11.02,Made,2.0,C. Boucher,1628449.0,1.0,,,,,,,,,,,,,,
580,PT02M26.00S,2023-11-12T02:10:59.3Z,4,REGULAR,3pt,Jump Shot,[],1630202,67.88764783180025,63.48039215686274,1610612738,115,88,2023-11-12T02:11:07Z,5620000,False,67.0,249.0,1,right,MISS P. Pritchard 25' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
581,PT02M20.00S,2023-11-12T02:11:05.3Z,4,REGULAR,rebound,defensive,[],202066,,,1610612761,115,88,2023-11-12T02:11:07Z,5630000,False,,,0,,G. Temple REBOUND (Off:0 Def:1),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Center,,,,,,,580.0,1.0,1.0,0.0,,,,,,,,,,
582,PT02M08.00S,2023-11-12T02:11:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630201,9.149145860709593,55.14705882352941,1610612761,115,90,2023-11-12T02:11:22Z,5640000,False,-26.0,34.0,1,left,M. Flynn cutting Layup (12 PTS) (T. Young 2 AST),"[1630201, 201152]",1610612761.0,TOR,cutting,,,Flynn,M. Flynn,,,,,Restricted Area,0-8 Center,4.22,Made,12.0,T. Young,201152.0,2.0,,,,,,,,,,,,,,
584,PT01M57.00S,2023-11-12T02:11:28.0Z,4,REGULAR,3pt,Jump Shot,[],1629004,69.20170827858082,26.225490196078432,1610612738,115,90,2023-11-12T02:11:37Z,5660000,False,-119.0,237.0,1,right,MISS S. Mykhailiuk 26' 3PT,[1629004],1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
585,PT01M52.00S,2023-11-12T02:11:33.0Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,115,90,2023-11-12T02:11:37Z,5670000,False,,,0,,C. Boucher REBOUND (Off:0 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Left Center,,,,,,,584.0,5.0,5.0,0.0,,,,,,,,,,
586,PT01M36.00S,2023-11-12T02:11:49.0Z,4,REGULAR,2pt,Jump Shot,[],202066,22.683968462549277,73.52941176470588,1610612761,115,90,2023-11-12T02:11:57Z,5680000,False,-118.0,161.0,1,left,MISS G. Temple 19' Jump Shot,[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Mid-Range,16-24 Left Center,19.91,Missed,,,,,,,,,,,,,,,,,,
587,PT01M33.00S,2023-11-12T02:11:52.0Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,115,90,2023-11-12T02:11:57Z,5690000,False,,,0,,L. Kornet REBOUND (Off:0 Def:4),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,16-24 Left Center,,,,,,,586.0,4.0,4.0,0.0,,,,,,,,,,
588,PT01M24.00S,2023-11-12T02:12:01.3Z,4,REGULAR,turnover,bad pass,[],1629004,,,1610612738,115,90,2023-11-12T02:12:56Z,5700000,False,,,0,,S. Mykhailiuk bad pass TURNOVER (1 TO),"[1629004, 202066]",1610612738.0,BOS,,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,,,,,Temple,202066.0
589,PT01M24.00S,2023-11-12T02:12:01.3Z,4,REGULAR,steal,,[],202066,,,1610612761,115,90,2023-11-12T02:12:03Z,5710000,False,,,0,,G. Temple STEAL (1 STL),[202066],1610612761.0,TOR,,,,Temple,G. Temple,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
590,PT01M21.00S,2023-11-12T02:12:05.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202066,9.017739816031538,50.98039215686274,1610612761,115,92,2023-11-12T02:12:14Z,5720000,False,-5.0,32.0,1,left,G. Temple running DUNK (2 PTS),[202066],1610612761.0,TOR,running,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,3.27,Made,2.0,,,,,,,,,,,,,,,,,
591,PT01M14.00S,2023-11-12T02:12:18.2Z,4,REGULAR,foul,personal,['2freethrow'],1629667,,,1610612738,115,92,2023-11-12T02:12:25Z,5730000,False,,,0,,J. McDaniels shooting personal FOUL (2 PF) (Pritchard 2 FT),"[1629667, 1630202]",1610612761.0,TOR,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203591.0,2.0,0.0,,,,Pritchard,1630202.0,,
593,PT01M14.00S,2023-11-12T02:12:41.1Z,4,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,116,92,2023-11-12T02:12:41Z,5750000,False,,,0,,P. Pritchard Free Throw 1 of 2 (6 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
594,PT01M14.00S,2023-11-12T02:13:00.6Z,4,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,117,92,2023-11-12T02:13:00Z,5760000,False,,,0,,P. Pritchard Free Throw 2 of 2 (7 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
595,PT00M59.10S,2023-11-12T02:13:19.4Z,4,REGULAR,2pt,Jump Shot,[],1629667,20.97568988173456,42.15686274509804,1610612761,117,92,2023-11-12T02:13:27Z,5770000,False,39.0,145.0,1,left,MISS J. McDaniels 14' fadeaway Shot,[1629667],1610612761.0,TOR,fadeaway,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Center,14.99,Missed,,,,,,,,,,,,,,,,,,
596,PT00M54.20S,2023-11-12T02:13:24.3Z,4,REGULAR,rebound,offensive,[],201152,,,1610612761,117,92,2023-11-12T02:13:27Z,5780000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Mid-Range,8-16 Center,,,,,,,595.0,1.0,0.0,1.0,,,,,,,,,,
597,PT00M54.20S,2023-11-12T02:13:25.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201152,5.590000152587891,50.0,1610612761,117,92,2023-11-12T02:13:51Z,5790000,False,0.0,0.0,1,left,MISS T. Young tip Layup,[201152],1610612761.0,TOR,tip,,,Young,T. Young,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
598,PT00M53.10S,2023-11-12T02:13:26.1Z,4,REGULAR,rebound,defensive,[],1628436,,,1610612738,117,92,2023-11-12T02:13:26Z,5800000,False,,,0,,L. Kornet REBOUND (Off:0 Def:5),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Mid-Range,8-16 Left,,,,,,,597.0,5.0,5.0,0.0,,,,,,,,,,
