actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
353,PT08M30.00S,2025-01-07T01:59:20.9Z,3,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612751,48,67,2025-01-07T01:59:31Z,3430000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Clowney 1 FT),"[1626167, 1641730]",1610612754.0,IND,2002.0,Turner,M. Turner,shooting,Restricted Area,0-8 Center,,,,,,,1.0,0.0,Clowney,1641730.0,,,,,,,,,
355,PT08M30.00S,2025-01-07T01:59:40.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,48,67,2025-01-07T02:01:10Z,3450000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT08M30.00S,2025-01-07T02:02:40.9Z,3,REGULAR,freethrow,1 of 1,['fastbreak'],1641730,,,1610612751,49,67,2025-01-07T02:02:40Z,3460000,False,,,0,,N. Clowney Free Throw 1 of 1 (9 PTS),[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,Made,,,,,,,,,9.0,,,,,,,,
357,PT08M12.00S,2025-01-07T02:03:01.6Z,3,REGULAR,3pt,Jump Shot,[],1626167,25.57490144546649,83.82352941176471,1610612754,49,67,2025-01-07T02:03:10Z,3470000,False,-169.0,188.0,1,left,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,Turner,M. Turner,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,
358,PT08M09.00S,2025-01-07T02:03:04.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,49,67,2025-01-07T02:03:10Z,3480000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,Above the Break 3,24+ Left Center,,,357.0,,,,,,,,,,,,,,,,
360,PT08M01.00S,2025-01-07T02:03:27.7Z,3,REGULAR,turnover,bad pass,[],1630169,,,1610612754,49,67,2025-01-07T02:03:33Z,3500000,False,,,0,,T. Haliburton bad pass TURNOVER (3 TO),"[1630169, 1630533]",1610612754.0,IND,,Haliburton,T. Haliburton,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,3.0,,,,,,Williams,1630533.0
361,PT08M01.00S,2025-01-07T02:03:27.7Z,3,REGULAR,steal,,[],1630533,,,1610612751,49,67,2025-01-07T02:05:07Z,3510000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,Williams,Z. Williams,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,
363,PT07M43.00S,2025-01-07T02:04:00.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631213,93.24901445466492,2.941176470588235,1610612751,49,67,2025-01-07T02:04:05Z,3530000,False,-235.0,11.0,1,right,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,Martin,T. Martin,,Left Corner 3,24+ Left,23.56,Missed,,,,,,,,,,,,,,,,,
364,PT07M39.00S,2025-01-07T02:04:04.8Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,49,67,2025-01-07T02:04:05Z,3540000,False,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,Left Corner 3,24+ Left,,,363.0,7.0,5.0,2.0,,,,,,,,,,,,,
365,PT07M34.00S,2025-01-07T02:04:08.5Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1629651,94.1688567674113,73.2843137254902,1610612751,51,67,2025-01-07T02:04:12Z,3550000,False,116.0,2.0,1,right,N. Claxton 11' floating Jump Shot (4 PTS) (J. Wilson 2 AST),"[1629651, 1630592]",1610612751.0,BKN,,Claxton,N. Claxton,floating,Mid-Range,8-16 Right,11.64,Made,,,,,,,,,4.0,,J. Wilson,1630592.0,2.0,,,,
367,PT07M14.00S,2025-01-07T02:04:28.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629614,8.09789750328515,44.11764705882353,1610612754,51,67,2025-01-07T02:04:32Z,3570000,False,29.0,24.0,1,left,MISS A. Nembhard driving finger roll Layup - blocked,"[1629614, 1629651]",1610612754.0,IND,,Nembhard,A. Nembhard,driving finger roll,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,,,Claxton,1629651.0,,
368,PT07M14.00S,2025-01-07T02:04:28.6Z,3,REGULAR,block,,[],1629651,,,1610612754,51,67,2025-01-07T02:04:31Z,3580000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
369,PT07M11.00S,2025-01-07T02:04:31.6Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612751,51,67,2025-01-07T02:04:32Z,3590000,False,,,0,,Z. Williams REBOUND (Off:0 Def:7),[1630533],1610612751.0,BKN,,Williams,Z. Williams,,Restricted Area,0-8 Center,,,367.0,7.0,7.0,0.0,,,,,,,,,,,,,
370,PT07M10.00S,2025-01-07T02:04:34.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631213,93.9060446780552,46.07843137254902,1610612751,53,67,2025-01-07T02:04:42Z,3600000,False,-20.0,5.0,1,right,T. Martin running Layup (10 PTS) (Z. Williams 3 AST),"[1631213, 1630533]",1610612751.0,BKN,,Martin,T. Martin,running,Restricted Area,0-8 Center,2.02,Made,,,,,,,,,10.0,,Z. Williams,1630533.0,3.0,,,,
371,PT07M09.00S,2025-01-07T02:04:50.5Z,3,REGULAR,foul,personal,[],1630533,,,1610612754,53,67,2025-01-07T02:05:01Z,3610000,False,,,0,,Z. Williams loose ball personal FOUL (2 PF),"[1630533, 1631097]",1610612751.0,BKN,1627541.0,Williams,Z. Williams,loose ball,Mid-Range,16-24 Right Center,,,,,,,2.0,0.0,Mathurin,1631097.0,,,,,,,,,
373,PT06M50.00S,2025-01-07T02:05:24.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.835085413929041,47.549019607843135,1610612754,53,69,2025-01-07T02:05:28Z,3630000,False,12.0,21.0,1,left,P. Siakam driving Layup (15 PTS),[1627783],1610612754.0,IND,,Siakam,P. Siakam,driving,Restricted Area,0-8 Center,2.44,Made,,,,,,,,,15.0,,,,,,,,
374,PT06M35.00S,2025-01-07T02:05:39.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,94.03745072273325,49.754901960784316,1610612751,55,69,2025-01-07T02:05:43Z,3640000,False,-1.0,4.0,1,right,T. Martin Layup (12 PTS) (Z. Williams 4 AST),"[1631213, 1630533]",1610612751.0,BKN,,Martin,T. Martin,,Restricted Area,0-8 Center,0.37,Made,,,,,,,,,12.0,,Z. Williams,1630533.0,4.0,,,,
376,PT06M10.00S,2025-01-07T02:06:07.9Z,3,REGULAR,2pt,Jump Shot,[],1630169,21.369908015768726,71.32352941176471,1610612754,55,71,2025-01-07T02:06:15Z,3660000,False,-107.0,148.0,1,left,T. Haliburton 18' step back Jump Shot (15 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,step back,Mid-Range,16-24 Left Center,18.27,Made,,,,,,,,,15.0,,,,,,,,
377,PT06M10.00S,2025-01-07T02:06:11.5Z,3,REGULAR,foul,personal,['1freethrow'],1641730,,,1610612754,55,71,2025-01-07T02:06:17Z,3670000,False,,,0,,N. Clowney shooting personal FOUL (2 PF) (Haliburton 1 FT),"[1641730, 1630169]",1610612751.0,BKN,1627541.0,Clowney,N. Clowney,shooting,Mid-Range,16-24 Left Center,,,,,,,2.0,0.0,Haliburton,1630169.0,,,,,,,,,
379,PT06M10.00S,2025-01-07T02:06:39.7Z,3,REGULAR,freethrow,1 of 1,[],1630169,,,1610612754,55,72,2025-01-07T02:06:39Z,3690000,False,,,0,,T. Haliburton Free Throw 1 of 1 (16 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,Made,,,,,,,,,16.0,,,,,,,,
380,PT05M55.00S,2025-01-07T02:06:56.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,91.67214191852825,54.90196078431373,1610612751,55,72,2025-01-07T02:07:02Z,3700000,False,25.0,26.0,1,right,MISS N. Claxton driving Layup - blocked,"[1629651, 1630169]",1610612751.0,BKN,,Claxton,N. Claxton,driving,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,Haliburton,1630169.0,,
381,PT05M55.00S,2025-01-07T02:06:56.4Z,3,REGULAR,block,,[],1630169,,,1610612751,55,72,2025-01-07T02:06:58Z,3710000,False,,,0,,T. Haliburton BLOCK (1 BLK),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
382,PT05M52.00S,2025-01-07T02:06:59.4Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,55,72,2025-01-07T02:07:02Z,3720000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:2),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,Restricted Area,0-8 Center,,,380.0,2.0,2.0,0.0,,,,,,,,,,,,,
383,PT05M51.00S,2025-01-07T02:07:00.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627783,8.229303547963205,47.549019607843135,1610612754,55,74,2025-01-07T02:07:05Z,3730000,False,12.0,25.0,1,left,P. Siakam running Layup (17 PTS) (T. Haliburton 6 AST),"[1627783, 1630169]",1610612754.0,IND,,Siakam,P. Siakam,running,Restricted Area,0-8 Center,2.78,Made,,,,,,,,,17.0,,T. Haliburton,1630169.0,6.0,,,,
386,PT05M39.00S,2025-01-07T02:07:11.9Z,3,REGULAR,3pt,Jump Shot,[],1630533,78.13731931668858,90.44117647058823,1610612751,55,74,2025-01-07T02:07:16Z,3750000,False,202.0,153.0,1,right,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,
387,PT05M36.00S,2025-01-07T02:07:14.9Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612754,55,74,2025-01-07T02:07:16Z,3760000,False,,,0,,P. Siakam REBOUND (Off:1 Def:4),[1627783],1610612754.0,IND,,Siakam,P. Siakam,,Above the Break 3,24+ Right Center,,,386.0,5.0,4.0,1.0,,,,,,,,,,,,,
388,PT05M32.00S,2025-01-07T02:07:22.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612754,55,74,2025-01-07T02:07:38Z,3770000,False,,,0,,N. Clowney personal FOUL (3 PF) (Siakam 2 FT),"[1641730, 1627783]",1610612751.0,BKN,1627541.0,Clowney,N. Clowney,,Mid-Range,16-24 Left Center,,,,,,,3.0,0.0,Siakam,1627783.0,,,,,,,,,
390,PT05M32.00S,2025-01-07T02:08:07.0Z,3,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,55,75,2025-01-07T02:08:07Z,3790000,False,,,0,,P. Siakam Free Throw 1 of 2 (18 PTS),[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,,Made,,,,,,,,,18.0,,,,,,,,
391,PT05M32.00S,2025-01-07T02:08:07.7Z,3,REGULAR,substitution,out,[],1630533,,,1610612754,55,75,2025-01-07T02:08:15Z,3800000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,
392,PT05M32.00S,2025-01-07T02:08:07.7Z,3,REGULAR,substitution,out,[],1631213,,,1610612754,55,75,2025-01-07T02:08:15Z,3810000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,
393,PT05M32.00S,2025-01-07T02:08:07.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612754,55,75,2025-01-07T02:08:15Z,3820000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,
394,PT05M32.00S,2025-01-07T02:08:07.7Z,3,REGULAR,substitution,in,[],1630549,,,1610612754,55,75,2025-01-07T02:08:15Z,3830000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,
395,PT05M32.00S,2025-01-07T02:08:07.7Z,3,REGULAR,substitution,in,[],1641736,,,1610612754,55,75,2025-01-07T02:08:15Z,3840000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,
396,PT05M32.00S,2025-01-07T02:08:07.7Z,3,REGULAR,substitution,in,[],1641787,,,1610612754,55,75,2025-01-07T02:08:15Z,3850000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,
397,PT05M32.00S,2025-01-07T02:08:36.6Z,3,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,55,76,2025-01-07T02:08:36Z,3860000,False,,,0,,P. Siakam Free Throw 2 of 2 (19 PTS),[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,,Made,,,,,,,,,19.0,,,,,,,,
398,PT05M17.00S,2025-01-07T02:08:53.5Z,3,REGULAR,3pt,Jump Shot,[],1641730,93.51182654402102,2.941176470588235,1610612751,58,76,2025-01-07T02:08:58Z,3870000,False,-235.0,8.0,1,right,N. Clowney 3PT  (12 PTS) (J. Wilson 3 AST),"[1641730, 1630592]",1610612751.0,BKN,,Clowney,N. Clowney,,Left Corner 3,24+ Left,23.55,Made,,,,,,,,,12.0,,J. Wilson,1630592.0,3.0,,,,
400,PT05M09.00S,2025-01-07T02:09:07.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612754,58,76,2025-01-07T02:11:58Z,3890000,False,,,0,,D. Sharpe shooting personal FOUL (2 PF) (Haliburton 2 FT),"[1630549, 1630169]",1610612751.0,BKN,203591.0,Sharpe,D. Sharpe,shooting,Mid-Range,8-16 Right,,,,,,,2.0,0.0,Haliburton,1630169.0,,,,,,,,,
402,PT05M09.00S,2025-01-07T02:09:35.0Z,3,REGULAR,freethrow,1 of 2,[],1630169,,,1610612754,58,77,2025-01-07T02:09:35Z,3910000,False,,,0,,T. Haliburton Free Throw 1 of 2 (17 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,Made,,,,,,,,,17.0,,,,,,,,
403,PT05M09.00S,2025-01-07T02:09:37.4Z,3,REGULAR,substitution,out,[],1627783,,,1610612754,58,77,2025-01-07T02:09:42Z,3920000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,
404,PT05M09.00S,2025-01-07T02:09:37.4Z,3,REGULAR,substitution,in,[],1630167,,,1610612754,58,77,2025-01-07T02:09:42Z,3930000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,
405,PT05M09.00S,2025-01-07T02:09:50.8Z,3,REGULAR,freethrow,2 of 2,[],1630169,,,1610612754,58,78,2025-01-07T02:09:50Z,3940000,False,,,0,,T. Haliburton Free Throw 2 of 2 (18 PTS),[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,Made,,,,,,,,,18.0,,,,,,,,
406,PT04M50.00S,2025-01-07T02:10:13.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641730,82.47371879106439,40.44117647058824,1610612751,58,78,2025-01-07T02:10:18Z,3950000,False,-48.0,112.0,1,right,MISS N. Clowney 12' pullup Shot,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,pullup,In The Paint (Non-RA),8-16 Center,12.2,Missed,,,,,,,,,,,,,,,,,
407,PT04M47.00S,2025-01-07T02:10:16.2Z,3,REGULAR,rebound,offensive,[],1641730,,,1610612751,58,78,2025-01-07T02:10:18Z,3960000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,In The Paint (Non-RA),8-16 Center,,,406.0,3.0,2.0,1.0,,,,,,,,,,,,,
408,PT04M35.00S,2025-01-07T02:10:28.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,90.22667542706965,49.754901960784316,1610612751,58,78,2025-01-07T02:10:51Z,3970000,False,-1.0,39.0,1,right,MISS D. Sharpe Layup,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Restricted Area,0-8 Center,3.94,Missed,,,,,,,,,,,,,,,,,
409,PT04M31.00S,2025-01-07T02:10:31.5Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,58,78,2025-01-07T02:10:31Z,3980000,False,,,0,,D. Sharpe REBOUND (Off:5 Def:1),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Restricted Area,0-8 Center,,,408.0,6.0,1.0,5.0,,,,,,,,,,,,,
410,PT04M31.00S,2025-01-07T02:10:31.5Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,60,78,2025-01-07T02:11:04Z,3990000,False,0.0,0.0,1,right,D. Sharpe tip Layup (8 PTS),[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,tip,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,8.0,,,,,,,,
411,PT04M21.00S,2025-01-07T02:10:41.3Z,3,REGULAR,3pt,Jump Shot,[],1630169,24.78646517739816,16.911764705882355,1610612754,60,78,2025-01-07T02:10:54Z,4000000,False,165.0,180.0,1,left,MISS T. Haliburton 24' step back 3PT,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,step back,Above the Break 3,24+ Right Center,24.48,Missed,,,,,,,,,,,,,,,,,
412,PT04M17.00S,2025-01-07T02:10:45.3Z,3,REGULAR,rebound,defensive,[],1641787,,,1610612751,60,78,2025-01-07T02:10:54Z,4010000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:3),[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,Above the Break 3,24+ Right Center,,,411.0,3.0,3.0,0.0,,,,,,,,,,,,,
413,PT04M14.00S,2025-01-07T02:10:49.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641787,94.30026281208936,46.568627450980394,1610612751,62,78,2025-01-07T02:11:17Z,4020000,False,-17.0,1.0,1,right,T. Evbuomwan running Layup (4 PTS),[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,running,Restricted Area,0-8 Center,1.72,Made,,,,,,,,,4.0,,,,,,,,
414,PT04M13.00S,2025-01-07T02:10:57.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612754,62,78,2025-01-07T02:11:00Z,4030000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M13.00S,2025-01-07T02:11:11.6Z,3,REGULAR,substitution,out,[],1630169,,,1610612754,62,78,2025-01-07T02:12:25Z,4040000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,
416,PT04M13.00S,2025-01-07T02:11:11.6Z,3,REGULAR,substitution,out,[],1631097,,,1610612754,62,78,2025-01-07T02:12:25Z,4050000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,
417,PT04M13.00S,2025-01-07T02:11:11.6Z,3,REGULAR,substitution,in,[],204456,,,1610612754,62,78,2025-01-07T02:12:25Z,4060000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,
418,PT04M13.00S,2025-01-07T02:11:11.6Z,3,REGULAR,substitution,in,[],1641767,,,1610612754,62,78,2025-01-07T02:12:25Z,4070000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,
419,PT03M53.00S,2025-01-07T02:12:58.3Z,3,REGULAR,3pt,Jump Shot,[],1629614,3.235873850197109,96.56862745098039,1610612754,62,78,2025-01-07T02:13:03Z,4080000,False,-233.0,-22.0,1,left,MISS A. Nembhard 3PT,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,
420,PT03M50.00S,2025-01-07T02:13:01.3Z,3,REGULAR,rebound,defensive,[],1641787,,,1610612751,62,78,2025-01-07T02:13:03Z,4090000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:4),[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,Left Corner 3,24+ Left,,,419.0,4.0,4.0,0.0,,,,,,,,,,,,,
421,PT03M41.00S,2025-01-07T02:13:10.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641787,87.46714848883047,47.30392156862745,1610612751,62,78,2025-01-07T02:13:16Z,4100000,False,-13.0,65.0,1,right,MISS T. Evbuomwan 6' Hook,[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,
422,PT03M35.00S,2025-01-07T02:13:16.3Z,3,REGULAR,rebound,defensive,[],204456,,,1610612754,62,78,2025-01-07T02:13:16Z,4110000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,McConnell,T. McConnell,,In The Paint (Non-RA),0-8 Center,,,421.0,1.0,1.0,0.0,,,,,,,,,,,,,
423,PT03M26.00S,2025-01-07T02:13:24.1Z,3,REGULAR,3pt,Jump Shot,[],1641767,3.235873850197109,95.83333333333334,1610612754,62,78,2025-01-07T02:13:29Z,4120000,False,-229.0,-22.0,1,left,MISS B. Sheppard 3PT,[1641767],1610612754.0,IND,,Sheppard,B. Sheppard,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,
424,PT03M24.00S,2025-01-07T02:13:26.1Z,3,REGULAR,rebound,defensive,[],1641730,,,1610612751,62,78,2025-01-07T02:13:29Z,4130000,False,,,0,,N. Clowney REBOUND (Off:1 Def:3),[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,Left Corner 3,24+ Left,,,423.0,4.0,3.0,1.0,,,,,,,,,,,,,
425,PT03M20.00S,2025-01-07T02:13:35.5Z,3,REGULAR,foul,offensive,['inpenalty'],1641730,,,1610612751,62,78,2025-01-07T03:49:03Z,4140000,False,,,0,,N. Clowney charge offensive FOUL (4 PF),"[1641730, 204456]",1610612751.0,BKN,203591.0,Clowney,N. Clowney,charge,In The Paint (Non-RA),0-8 Center,,,,,,,4.0,0.0,McConnell,204456.0,,,,,,,,,
427,PT03M20.00S,2025-01-07T02:13:35.5Z,3,REGULAR,turnover,offensive foul,[],1641730,,,1610612751,62,78,2025-01-07T02:13:35Z,4160000,False,,,0,,N. Clowney offensive foul TURNOVER (1 TO),[1641730],1610612751.0,BKN,203591.0,Clowney,N. Clowney,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,,,,,,,
428,PT03M20.00S,2025-01-07T02:13:46.2Z,3,REGULAR,substitution,out,[],1641730,,,1610612754,62,78,2025-01-07T02:13:53Z,4170000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,
429,PT03M20.00S,2025-01-07T02:13:46.2Z,3,REGULAR,substitution,in,[],1630553,,,1610612754,62,78,2025-01-07T02:13:53Z,4180000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,
430,PT02M59.00S,2025-01-07T02:14:19.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630167,31.35676741130092,62.5,1610612754,62,78,2025-01-07T02:14:24Z,4190000,False,-62.0,242.0,1,left,MISS O. Toppin 25' 3PT,[1630167],1610612754.0,IND,,Toppin,O. Toppin,,Above the Break 3,24+ Center,25.02,Missed,,,,,,,,,,,,,,,,,
431,PT02M56.00S,2025-01-07T02:14:22.5Z,3,REGULAR,rebound,defensive,[],1641787,,,1610612751,62,78,2025-01-07T02:14:24Z,4200000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:5),[1641787],1610612751.0,BKN,,Evbuomwan,T. Evbuomwan,,Above the Break 3,24+ Center,,,430.0,5.0,5.0,0.0,,,,,,,,,,,,,
432,PT02M45.00S,2025-01-07T02:14:33.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,87.59855453350855,50.0,1610612751,64,78,2025-01-07T02:15:24Z,4210000,False,0.0,64.0,1,right,K. Johnson 6' driving floating Jump Shot (5 PTS),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,driving floating,In The Paint (Non-RA),0-8 Center,6.41,Made,,,,,,,,,5.0,,,,,,,,
433,PT02M15.00S,2025-01-07T02:15:03.7Z,3,REGULAR,2pt,Jump Shot,[],1629614,15.719448094612352,71.07843137254902,1610612754,64,78,2025-01-07T02:15:07Z,4220000,False,-105.0,95.0,1,left,MISS A. Nembhard 14' pullup Shot,[1629614],1610612754.0,IND,,Nembhard,A. Nembhard,pullup,Mid-Range,8-16 Left,14.21,Missed,,,,,,,,,,,,,,,,,
434,PT02M11.00S,2025-01-07T02:15:07.7Z,3,REGULAR,rebound,defensive,[],1630553,,,1610612751,64,78,2025-01-07T02:15:07Z,4230000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1630553],1610612751.0,BKN,,Johnson,K. Johnson,,Mid-Range,8-16 Left,,,433.0,1.0,1.0,0.0,,,,,,,,,,,,,
435,PT02M06.00S,2025-01-07T02:15:13.1Z,3,REGULAR,3pt,Jump Shot,[],1630549,95.0886990801577,95.58823529411765,1610612751,64,78,2025-01-07T02:15:19Z,4240000,False,228.0,-6.0,1,right,MISS D. Sharpe 3PT,[1630549],1610612751.0,BKN,,Sharpe,D. Sharpe,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,
436,PT02M03.00S,2025-01-07T02:15:16.1Z,3,REGULAR,rebound,defensive,[],1630167,,,1610612754,64,78,2025-01-07T02:15:19Z,4250000,False,,,0,,O. Toppin REBOUND (Off:0 Def:3),[1630167],1610612754.0,IND,,Toppin,O. Toppin,,Right Corner 3,24+ Right,,,435.0,3.0,3.0,0.0,,,,,,,,,,,,,
437,PT01M41.00S,2025-01-07T02:15:38.0Z,3,REGULAR,turnover,lost ball,[],1630167,,,1610612754,64,78,2025-01-07T02:15:43Z,4260000,False,,,0,,O. Toppin lost ball TURNOVER (1 TO),"[1630167, 1630553]",1610612754.0,IND,,Toppin,O. Toppin,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,Johnson,1630553.0
