actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
171,PT09M44.00S,2024-12-05T01:12:04.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630570,33.065045992115635,47.549019607843135,1610612751,35,19,2024-12-05T01:12:28Z,1620000,False,12.0,258.0,1,left,T. Watford 25' 3PT running (5 PTS) (B. Simmons 4 AST),"[1630570, 1627732]",1610612751.0,BKN,running,,,Watford,T. Watford,,,,,Above the Break 3,24+ Center,,,25.86,Made,5.0,B. Simmons,1627732.0,4.0,,,,,,,,,,,,
173,PT09M28.00S,2024-12-05T01:12:20.2Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,35,19,2024-12-05T01:12:30Z,1640000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1630549]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,,,,,,,Sharpe,1630549.0
174,PT09M28.00S,2024-12-05T01:12:20.2Z,2,REGULAR,steal,,[],1630549,,,1610612751,35,19,2024-12-05T01:12:21Z,1650000,False,,,0,,D. Sharpe STEAL (1 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
175,PT09M06.00S,2024-12-05T01:12:43.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630570,11.514454664914586,43.13725490196079,1610612751,35,19,2024-12-05T01:13:03Z,1660000,False,34.0,56.0,1,left,MISS T. Watford 6' driving Layup,[1630570],1610612751.0,BKN,driving,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,,,6.54,Missed,,,,,,,,,,,,,,,,
176,PT09M00.00S,2024-12-05T01:12:49.2Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,35,19,2024-12-05T01:12:50Z,1670000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,175.0,2.0,1.0,1.0,,,,,,,,
177,PT09M00.00S,2024-12-05T01:12:47.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630549,5.590000152587891,50.0,1610612751,35,19,2024-12-05T01:13:11Z,1680000,False,0.0,0.0,1,left,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
178,PT08M59.00S,2024-12-05T01:12:48.4Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,35,19,2024-12-05T01:13:11Z,1690000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,
179,PT08M59.00S,2024-12-05T01:12:51.9Z,2,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612754,35,19,2024-12-05T01:13:01Z,1700000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Walker 2 FT),"[1629003, 1641716]",1610612751.0,BKN,shooting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,201639.0,,,,,,,,,,,,,,1.0,0.0,Walker,1641716.0,,
181,PT08M59.00S,2024-12-05T01:13:20.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641716,,,1610612754,35,20,2024-12-05T01:13:53Z,1720000,False,,,0,,J. Walker Free Throw 1 of 2 (1 PTS),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
182,PT08M59.00S,2024-12-05T01:13:21.2Z,2,REGULAR,substitution,out,[],1642402,,,1610612754,35,20,2024-12-05T01:13:38Z,1730000,False,,,0,,SUB out: E. Freeman,[1642402],1610612754.0,IND,,,,Freeman,E. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M59.00S,2024-12-05T01:13:21.2Z,2,REGULAR,substitution,out,[],204456,,,1610612754,35,20,2024-12-05T01:13:38Z,1740000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M59.00S,2024-12-05T01:13:21.2Z,2,REGULAR,substitution,out,[],1642277,,,1610612754,35,20,2024-12-05T01:13:38Z,1750000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M59.00S,2024-12-05T01:13:21.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612754,35,20,2024-12-05T01:13:38Z,1760000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M59.00S,2024-12-05T01:13:21.2Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,35,20,2024-12-05T01:13:38Z,1770000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M59.00S,2024-12-05T01:13:21.2Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,35,20,2024-12-05T01:13:38Z,1780000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M59.00S,2024-12-05T01:13:20.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641716,,,1610612754,35,20,2024-12-05T01:13:53Z,1790000,False,,,0,,MISS J. Walker Free Throw 2 of 2,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
189,PT08M55.00S,2024-12-05T01:13:24.6Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,35,20,2024-12-05T01:13:53Z,1800000,False,,,0,,B. Simmons REBOUND (Off:0 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,188.0,3.0,3.0,0.0,,,,,,,,
190,PT08M45.00S,2024-12-05T01:14:04.0Z,2,REGULAR,foul,personal,[],1641716,,,1610612751,35,20,2024-12-05T01:14:27Z,1810000,False,,,0,,J. Walker personal FOUL (2 PF),"[1641716, 1630570]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,8-16 Right,201639.0,,,,,,,,,,,,,,2.0,0.0,Watford,1630570.0,,
192,PT08M45.00S,2024-12-05T01:14:10.8Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,35,20,2024-12-05T01:14:30Z,1830000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M45.00S,2024-12-05T01:14:10.8Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,35,20,2024-12-05T01:14:30Z,1840000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M45.00S,2024-12-05T01:14:10.8Z,2,REGULAR,substitution,out,[],1641716,,,1610612751,35,20,2024-12-05T01:14:30Z,1850000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M45.00S,2024-12-05T01:14:10.8Z,2,REGULAR,substitution,in,[],1630592,,,1610612751,35,20,2024-12-05T01:14:30Z,1860000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M45.00S,2024-12-05T01:14:10.8Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,35,20,2024-12-05T01:14:30Z,1870000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M45.00S,2024-12-05T01:14:10.8Z,2,REGULAR,substitution,in,[],1631245,,,1610612751,35,20,2024-12-05T01:14:30Z,1880000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M35.00S,2024-12-05T01:14:35.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,5.863994743758213,50.0,1610612751,37,20,2024-12-05T01:14:42Z,1890000,False,0.0,3.0,1,left,N. Claxton alley-oop DUNK (6 PTS) (J. Wilson 2 AST),"[1629651, 1630592]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,0.26,Made,6.0,J. Wilson,1630592.0,2.0,,,,,,,,,,,,
200,PT08M16.00S,2024-12-05T01:14:54.7Z,2,REGULAR,3pt,Jump Shot,[],1627783,93.38042049934296,2.450980392156863,1610612754,37,23,2024-12-05T01:14:59Z,1910000,False,-238.0,10.0,1,right,P. Siakam 3PT  (7 PTS) (T. Haliburton 2 AST),"[1627783, 1630169]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,23.79,Made,7.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,,,
202,PT07M51.00S,2024-12-05T01:15:21.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,10.726018396846255,54.41176470588235,1610612751,37,23,2024-12-05T01:15:27Z,1930000,False,-22.0,48.0,1,left,MISS J. Wilson driving Layup - blocked,"[1630592, 1626167]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,5.31,Missed,,,,,,,,,Turner,1626167.0,,,,,,
203,PT07M51.00S,2024-12-05T01:15:21.2Z,2,REGULAR,block,,[],1626167,,,1610612751,37,23,2024-12-05T01:15:24Z,1940000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT07M51.00S,2024-12-05T01:15:21.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,37,23,2024-12-05T01:15:27Z,1950000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202.0,,,,,,,,,,,
206,PT07M48.00S,2024-12-05T01:15:41.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629661,23.99802890932983,50.73529411764706,1610612751,37,23,2024-12-05T01:15:49Z,1970000,False,-4.0,173.0,1,left,MISS C. Johnson 17' fadeaway Shot,[1629661],1610612751.0,BKN,fadeaway,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Center,,,17.31,Missed,,,,,,,,,,,,,,,,
207,PT07M44.00S,2024-12-05T01:15:45.9Z,2,REGULAR,rebound,defensive,[],1631245,,,1610612754,37,23,2024-12-05T01:15:45Z,1980000,False,,,0,,Q. Jackson REBOUND (Off:0 Def:2),[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Center,,,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,
208,PT07M42.00S,2024-12-05T01:15:48.3Z,2,REGULAR,turnover,lost ball,[],1631245,,,1610612754,37,23,2024-12-05T01:15:54Z,1990000,False,,,0,,Q. Jackson lost ball TURNOVER (1 TO),"[1631245, 1627732]",1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,,,Simmons,1627732.0
209,PT07M42.00S,2024-12-05T01:15:48.3Z,2,REGULAR,steal,,[],1627732,,,1610612751,37,23,2024-12-05T01:15:51Z,2000000,False,,,0,,B. Simmons STEAL (2 STL),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
210,PT07M32.00S,2024-12-05T01:15:57.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629651,8.623521681997373,3.431372549019608,1610612751,40,23,2024-12-05T01:16:03Z,2010000,False,233.0,29.0,1,left,N. Claxton 3PT  (9 PTS) (S. Milton 2 AST),"[1629651, 1629003]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Right Corner 3,24+ Right,,,23.46,Made,9.0,S. Milton,1629003.0,2.0,,,,,,,,,,,,
212,PT07M15.00S,2024-12-05T01:16:14.4Z,2,REGULAR,3pt,Jump Shot,[],1627783,89.43823915900131,3.1862745098039214,1610612754,40,23,2024-12-05T03:32:08Z,2030000,False,-234.0,47.0,1,right,MISS P. Siakam pullup 3PT,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,23.87,Missed,,,,,,,,,,,,,,,,
213,PT07M11.00S,2024-12-05T01:16:18.4Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,40,23,2024-12-05T01:16:19Z,2040000,False,,,0,,C. Johnson REBOUND (Off:0 Def:4),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,212.0,4.0,4.0,0.0,,,,,,,,
214,PT07M03.00S,2024-12-05T01:16:28.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,10.85742444152431,58.08823529411765,1610612751,42,23,2024-12-05T01:16:33Z,2050000,False,-40.0,50.0,1,left,S. Milton 6' driving bank Jump Shot (9 PTS) (B. Simmons 5 AST),"[1629003, 1627732]",1610612751.0,BKN,driving bank,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,6.4,Made,9.0,B. Simmons,1627732.0,5.0,,,,,,,,,,,,
215,PT07M03.00S,2024-12-05T01:16:34.7Z,2,REGULAR,foul,personal,['1freethrow'],1631245,,,1610612751,42,23,2024-12-05T01:16:46Z,2060000,False,,,0,,Q. Jackson shooting personal FOUL (1 PF) (Milton 1 FT),"[1631245, 1629003]",1610612754.0,IND,shooting,,,Jackson,Q. Jackson,,,,,In The Paint (Non-RA),0-8 Center,202053.0,,,,,,,,,,,,,,1.0,0.0,Milton,1629003.0,,
218,PT07M03.00S,2024-12-05T01:16:57.1Z,2,REGULAR,freethrow,1 of 1,[],1629003,,,1610612751,43,23,2024-12-05T01:16:57Z,2080000,False,,,0,,S. Milton Free Throw 1 of 1 (10 PTS),[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
219,PT06M48.00S,2024-12-05T01:17:14.0Z,2,REGULAR,turnover,lost ball,[],1626167,,,1610612754,43,23,2024-12-05T01:17:40Z,2090000,False,,,0,,M. Turner lost ball TURNOVER (1 TO),"[1626167, 1630592]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left,,1.0,,,,,,,,,,,,,,,,,Wilson,1630592.0
220,PT06M48.00S,2024-12-05T01:17:14.0Z,2,REGULAR,steal,,[],1630592,,,1610612751,43,23,2024-12-05T01:17:16Z,2100000,False,,,0,,J. Wilson STEAL (1 STL),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
221,PT06M43.00S,2024-12-05T01:17:18.4Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630592,8.492115637319317,3.1862745098039214,1610612751,43,23,2024-12-05T01:17:25Z,2110000,False,234.0,27.0,1,left,MISS J. Wilson running 3PT,[1630592],1610612751.0,BKN,running,,,Wilson,J. Wilson,,,,,Right Corner 3,24+ Right,,,23.57,Missed,,,,,,,,,,,,,,,,
222,PT06M40.00S,2024-12-05T01:17:21.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,43,23,2024-12-05T01:17:25Z,2120000,False,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,,,,,,,,,221.0,4.0,4.0,0.0,,,,,,,,
223,PT06M30.00S,2024-12-05T01:17:32.3Z,2,REGULAR,2pt,Jump Shot,[],1630169,74.58935611038108,50.73529411764706,1610612754,43,25,2024-12-05T01:18:26Z,2130000,False,4.0,186.0,1,right,T. Haliburton 18' pullup Jump Shot (2 PTS),[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Mid-Range,16-24 Center,,,18.64,Made,2.0,,,,,,,,,,,,,,,
224,PT06M07.00S,2024-12-05T01:17:54.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,31.35676741130092,24.754901960784316,1610612751,46,25,2024-12-05T01:17:58Z,2140000,False,126.0,242.0,1,left,C. Johnson 27' 3PT  (14 PTS) (S. Milton 3 AST),"[1629661, 1629003]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,27.32,Made,14.0,S. Milton,1629003.0,3.0,,,,,,,,,,,,
226,PT06M06.00S,2024-12-05T01:18:05.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,46,25,2024-12-05T01:18:05Z,2160000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M06.00S,2024-12-05T01:18:07.1Z,2,REGULAR,substitution,out,[],1629003,,,1610612754,46,25,2024-12-05T01:20:42Z,2170000,False,,,0,,SUB out: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M06.00S,2024-12-05T01:18:07.1Z,2,REGULAR,substitution,out,[],1627732,,,1610612754,46,25,2024-12-05T01:20:42Z,2180000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M06.00S,2024-12-05T01:18:07.1Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,46,25,2024-12-05T01:20:42Z,2190000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M06.00S,2024-12-05T01:18:07.1Z,2,REGULAR,substitution,out,[],1631245,,,1610612754,46,25,2024-12-05T01:20:42Z,2200000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M06.00S,2024-12-05T01:18:07.1Z,2,REGULAR,substitution,in,[],203471,,,1610612754,46,25,2024-12-05T01:20:42Z,2210000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M06.00S,2024-12-05T01:18:07.1Z,2,REGULAR,substitution,in,[],1630553,,,1610612754,46,25,2024-12-05T01:20:42Z,2220000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M06.00S,2024-12-05T01:18:07.1Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,46,25,2024-12-05T01:20:42Z,2230000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M06.00S,2024-12-05T01:18:07.1Z,2,REGULAR,substitution,in,[],1642277,,,1610612754,46,25,2024-12-05T01:20:42Z,2240000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M51.00S,2024-12-05T01:21:20.7Z,2,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,46,25,2024-12-05T01:21:27Z,2250000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,Mid-Range,8-16 Left,202053.0,1.0,,,,,,,,,,,,,,,,,,
236,PT05M25.00S,2024-12-05T01:21:49.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629661,7.966491458607096,53.92156862745098,1610612751,46,25,2024-12-05T01:22:02Z,2260000,False,-20.0,22.0,1,left,MISS C. Johnson driving Layup - blocked,"[1629661, 1626167]",1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,2.98,Missed,,,,,,,,,Turner,1626167.0,,,,,,
237,PT05M25.00S,2024-12-05T01:21:49.2Z,2,REGULAR,block,,[],1626167,,,1610612751,46,25,2024-12-05T01:21:51Z,2270000,False,,,0,,M. Turner BLOCK (3 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
238,PT05M22.00S,2024-12-05T01:21:52.2Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612754,46,25,2024-12-05T01:22:14Z,2280000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,
239,PT05M16.00S,2024-12-05T01:21:58.4Z,2,REGULAR,3pt,Jump Shot,[],1642277,89.43823915900131,3.1862745098039214,1610612754,46,25,2024-12-05T01:22:04Z,2290000,False,-234.0,47.0,1,right,MISS J. Furphy 3PT,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Left Corner 3,24+ Left,,,23.87,Missed,,,,,,,,,,,,,,,,
240,PT05M13.00S,2024-12-05T01:22:01.6Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,46,25,2024-12-05T01:22:01Z,2300000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Left Corner 3,24+ Left,,,,,,,,,239.0,2.0,1.0,1.0,,,,,,,,
241,PT05M09.00S,2024-12-05T01:22:08.0Z,2,REGULAR,turnover,out-of-bounds,[],1631097,,,1610612754,46,25,2024-12-05T01:22:18Z,2310000,False,,,0,,B. Mathurin bad pass out-of-bounds TURNOVER (1 TO),[1631097],1610612754.0,IND,bad pass,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,201639.0,1.0,,,,,,,,,,,,,,,,,,
242,PT04M48.00S,2024-12-05T01:22:40.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203471,32.40801576872536,44.36274509803921,1610612751,46,25,2024-12-05T01:22:46Z,2320000,False,28.0,252.0,1,left,MISS D. Schröder 25' 3PT,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Center,,,25.37,Missed,,,,,,,,,,,,,,,,
243,PT04M43.00S,2024-12-05T01:22:45.5Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,46,25,2024-12-05T01:22:46Z,2330000,False,,,0,,T. Haliburton REBOUND (Off:0 Def:1),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,,,,,,,,,242.0,1.0,1.0,0.0,,,,,,,,
244,PT04M38.00S,2024-12-05T01:22:49.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631097,91.27792378449409,41.42156862745098,1610612754,46,25,2024-12-05T01:23:44Z,2340000,False,-43.0,29.0,1,right,MISS B. Mathurin running Layup - blocked,"[1631097, 1629651]",1610612754.0,IND,running,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,5.21,Missed,,,,,,,,,Claxton,1629651.0,,,,,,
245,PT04M38.00S,2024-12-05T01:22:49.8Z,2,REGULAR,block,,[],1629651,,,1610612754,46,25,2024-12-05T01:22:52Z,2350000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT04M34.00S,2024-12-05T01:22:53.8Z,2,REGULAR,rebound,offensive,[],1631097,,,1610612754,46,25,2024-12-05T01:22:56Z,2360000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,244.0,3.0,1.0,2.0,,,,,,,,
247,PT04M33.00S,2024-12-05T01:22:54.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,93.38042049934296,53.67647058823529,1610612754,46,27,2024-12-05T01:22:59Z,2370000,False,18.0,10.0,1,right,B. Mathurin putback Layup (6 PTS),[1631097],1610612754.0,IND,putback,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,2.08,Made,6.0,,,,,,,,,,,,,,,
248,PT04M24.00S,2024-12-05T01:23:03.8Z,2,REGULAR,3pt,Jump Shot,[],1630592,3.4986859395532193,96.81372549019608,1610612751,46,27,2024-12-05T01:23:08Z,2380000,False,-234.0,-20.0,1,left,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,23.49,Missed,,,,,,,,,,,,,,,,
249,PT04M21.00S,2024-12-05T01:23:06.8Z,2,REGULAR,rebound,defensive,[],1642277,,,1610612754,46,27,2024-12-05T01:23:08Z,2390000,False,,,0,,J. Furphy REBOUND (Off:0 Def:2),[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,Left Corner 3,24+ Left,,,,,,,,,248.0,2.0,2.0,0.0,,,,,,,,
250,PT04M16.00S,2024-12-05T01:23:12.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626167,66.5735873850197,46.07843137254902,1610612754,46,30,2024-12-05T01:23:22Z,2400000,False,-20.0,262.0,1,right,M. Turner 26' 3PT running (7 PTS) (O. Toppin 1 AST),"[1626167, 1630167]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,,,26.24,Made,7.0,O. Toppin,1630167.0,1.0,,,,,,,,,,,,
252,PT03M59.00S,2024-12-05T01:23:32.8Z,2,REGULAR,turnover,traveling,[],1629651,,,1610612751,46,30,2024-12-05T01:23:39Z,2420000,False,,,0,,N. Claxton traveling TURNOVER (1 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,201639.0,1.0,,,,,,,,,,,,,,,,,,
