actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
419,PT05M03.00S,2025-01-22T02:04:08.3Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,92.85479632063075,50.245098039215684,1610612752,64,74,2025-01-22T02:04:14Z,4100000,False,1.0,15.0,1,right,K. Towns Hook (22 PTS) (M. Bridges 1 AST),"[1626157, 1628969]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,1.47,Made,22.0,M. Bridges,1628969.0,1.0,,,,,,,,,,,,
421,PT04M50.00S,2025-01-22T02:04:22.0Z,3,REGULAR,turnover,lost ball,[],1631213,,,1610612751,64,74,2025-01-22T02:04:28Z,4120000,False,,,0,,T. Martin lost ball TURNOVER (3 TO),"[1631213, 1628384]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right Center,,3.0,,,,,,,,,,,,,,,,,Anunoby,1628384.0
422,PT04M50.00S,2025-01-22T02:04:22.0Z,3,REGULAR,steal,,[],1628384,,,1610612752,64,74,2025-01-22T02:05:01Z,4130000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
423,PT04M46.00S,2025-01-22T02:04:27.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628404,93.64323258869908,49.50980392156863,1610612752,64,76,2025-01-22T02:04:31Z,4140000,False,-2.0,7.0,1,right,J. Hart running Layup (7 PTS) (O. Anunoby 3 AST),"[1628404, 1628384]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,0.77,Made,7.0,O. Anunoby,1628384.0,3.0,,,,,,,,,,,,
425,PT04M46.00S,2025-01-22T02:04:33.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,64,76,2025-01-22T02:04:33Z,4160000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT04M46.00S,2025-01-22T02:05:08.7Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,64,76,2025-01-22T02:07:45Z,4170000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT04M46.00S,2025-01-22T02:05:08.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,64,76,2025-01-22T02:07:45Z,4180000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT04M46.00S,2025-01-22T02:05:08.7Z,3,REGULAR,substitution,out,[],1628969,,,1610612751,64,76,2025-01-22T02:07:45Z,4190000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M46.00S,2025-01-22T02:05:08.7Z,3,REGULAR,substitution,out,[],1626157,,,1610612751,64,76,2025-01-22T02:07:45Z,4200000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M46.00S,2025-01-22T02:05:08.7Z,3,REGULAR,substitution,in,[],1626156,,,1610612751,64,76,2025-01-22T02:07:45Z,4210000,False,,,0,,SUB in: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M46.00S,2025-01-22T02:05:08.7Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,64,76,2025-01-22T02:07:45Z,4220000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M46.00S,2025-01-22T02:05:08.7Z,3,REGULAR,substitution,in,[],1630173,,,1610612751,64,76,2025-01-22T02:07:45Z,4230000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M46.00S,2025-01-22T02:05:08.7Z,3,REGULAR,substitution,in,[],1630540,,,1610612751,64,76,2025-01-22T02:07:45Z,4240000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M29.00S,2025-01-22T02:08:14.1Z,3,REGULAR,3pt,Jump Shot,[],1631213,11.383048620236531,3.6764705882352944,1610612751,67,76,2025-01-22T02:08:18Z,4250000,False,232.0,55.0,1,left,T. Martin 3PT  (8 PTS) (D. Russell 9 AST),"[1631213, 1626156]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,,,23.79,Made,8.0,D. Russell,1626156.0,9.0,,,,,,,,,,,,
440,PT04M08.00S,2025-01-22T02:08:34.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,94.1688567674113,46.07843137254902,1610612752,67,78,2025-01-22T02:08:38Z,4270000,False,-20.0,2.0,1,right,O. Anunoby driving Layup (16 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,1.97,Made,16.0,,,,,,,,,,,,,,,
441,PT03M57.00S,2025-01-22T02:08:45.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,19.530223390275953,46.568627450980394,1610612751,67,78,2025-01-22T02:08:50Z,4280000,False,17.0,131.0,1,left,MISS D. Russell 13' turnaround fadeaway Shot,[1626156],1610612751.0,BKN,turnaround fadeaway,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Center,,,13.22,Missed,,,,,,,,,,,,,,,,
442,PT03M54.00S,2025-01-22T02:08:48.6Z,3,REGULAR,rebound,defensive,[],1630540,,,1610612752,67,78,2025-01-22T02:08:50Z,4290000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,441.0,1.0,1.0,0.0,,,,,,
444,PT03M52.00S,2025-01-22T02:08:55.5Z,3,REGULAR,substitution,out,[],1641730,,,1610612752,67,78,2025-01-22T02:09:06Z,4310000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M52.00S,2025-01-22T02:08:55.5Z,3,REGULAR,substitution,out,[],1628384,,,1610612752,67,78,2025-01-22T02:09:06Z,4320000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M52.00S,2025-01-22T02:08:55.5Z,3,REGULAR,substitution,in,[],1641787,,,1610612752,67,78,2025-01-22T02:09:06Z,4330000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M52.00S,2025-01-22T02:08:55.5Z,3,REGULAR,substitution,in,[],1628969,,,1610612752,67,78,2025-01-22T02:09:06Z,4340000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M33.00S,2025-01-22T02:09:31.8Z,3,REGULAR,3pt,Jump Shot,[],1630540,93.64323258869908,4.166666666666666,1610612752,67,78,2025-01-22T02:09:38Z,4350000,False,-229.0,7.0,1,right,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,22.93,Missed,,,,,,,,,,,,,,,,
449,PT03M31.00S,2025-01-22T02:09:33.8Z,3,REGULAR,rebound,defensive,[],1630592,,,1610612751,67,78,2025-01-22T02:09:38Z,4360000,False,,,0,,J. Wilson REBOUND (Off:0 Def:4),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,448.0,4.0,4.0,0.0,,,,,,
450,PT03M31.00S,2025-01-22T02:09:38.1Z,3,REGULAR,foul,personal,[],1628404,,,1610612751,67,78,2025-01-22T02:09:47Z,4370000,False,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 1630592]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,,,,,,2.0,0.0,Wilson,1630592.0,,
452,PT03M15.00S,2025-01-22T02:10:02.8Z,3,REGULAR,3pt,Jump Shot,[],1631213,25.837713534822605,16.666666666666664,1610612751,67,78,2025-01-22T02:10:07Z,4390000,False,167.0,190.0,1,left,MISS T. Martin 25' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,25.31,Missed,,,,,,,,,,,,,,,,
453,PT03M12.00S,2025-01-22T02:10:05.8Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,67,78,2025-01-22T02:10:07Z,4400000,False,,,0,,J. Hart REBOUND (Off:1 Def:7),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,452.0,8.0,7.0,1.0,,,,,,
454,PT03M05.00S,2025-01-22T02:10:12.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.69448094612353,53.18627450980392,1610612752,67,80,2025-01-22T02:10:15Z,4410000,False,16.0,-3.0,1,right,P. Achiuwa driving Layup (9 PTS) (J. Hart 7 AST),"[1630173, 1628404]",1610612752.0,NYK,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,1.61,Made,9.0,J. Hart,1628404.0,7.0,,,,,,,,,,,,
456,PT02M56.00S,2025-01-22T02:10:26.1Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612751,67,80,2025-01-22T02:10:42Z,4430000,False,,,0,,J. Brunson shooting personal FOUL (2 PF) (Wilson 2 FT),"[1628973, 1630592]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,202901.0,,,,,,,,,,,,,,2.0,0.0,Wilson,1630592.0,,
458,PT02M56.00S,2025-01-22T02:10:48.1Z,3,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,68,80,2025-01-22T02:11:09Z,4450000,False,,,0,,J. Wilson Free Throw 1 of 2 (3 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
459,PT02M56.00S,2025-01-22T02:10:48.1Z,3,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,68,80,2025-01-22T02:11:09Z,4460000,False,,,0,,MISS J. Wilson Free Throw 2 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
460,PT02M52.00S,2025-01-22T02:10:52.1Z,3,REGULAR,rebound,offensive,[],1641787,,,1610612751,68,80,2025-01-22T02:11:09Z,4470000,False,,,0,,T. Evbuomwan REBOUND (Off:2 Def:1),[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,459.0,3.0,1.0,2.0,,,,,,
461,PT02M50.00S,2025-01-22T02:11:09.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,32.276609724047304,46.32352941176471,1610612751,71,80,2025-01-22T02:11:12Z,4480000,False,18.0,251.0,1,left,D. Russell 25' 3PT  (18 PTS) (T. Evbuomwan 1 AST),"[1626156, 1641787]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,25.16,Made,18.0,T. Evbuomwan,1641787.0,1.0,,,,,,,,,,,,
463,PT02M27.00S,2025-01-22T02:11:33.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,94.30026281208936,55.392156862745104,1610612752,71,80,2025-01-22T02:11:39Z,4500000,False,27.0,1.0,1,right,MISS P. Achiuwa Layup,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,2.7,Missed,,,,,,,,,,,,,,,,
464,PT02M23.00S,2025-01-22T02:11:37.3Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,71,80,2025-01-22T02:11:39Z,4510000,False,,,0,,T. Martin REBOUND (Off:0 Def:4),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,463.0,4.0,4.0,0.0,,,,,,
465,PT02M19.00S,2025-01-22T02:11:40.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631213,13.354139290407357,54.65686274509803,1610612751,73,80,2025-01-22T02:11:46Z,4520000,False,-23.0,73.0,1,left,T. Martin 7' running pullup Jump Shot (10 PTS),[1631213],1610612751.0,BKN,running pullup,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,7.66,Made,10.0,,,,,,,,,,,,,,,
466,PT02M08.00S,2025-01-22T02:11:52.1Z,3,REGULAR,3pt,Jump Shot,[],1628969,95.3515111695138,94.85294117647058,1610612752,73,80,2025-01-22T02:11:56Z,4530000,False,224.0,-9.0,1,right,MISS M. Bridges turnaround 3PT,[1628969],1610612752.0,NYK,turnaround,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,22.45,Missed,,,,,,,,,,,,,,,,
467,PT02M05.00S,2025-01-22T02:11:55.1Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,73,80,2025-01-22T02:11:56Z,4540000,False,,,0,,T. Martin REBOUND (Off:0 Def:5),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,,,,466.0,5.0,5.0,0.0,,,,,,
468,PT01M55.00S,2025-01-22T02:12:04.8Z,3,REGULAR,turnover,lost ball,[],1626156,,,1610612751,73,80,2025-01-22T04:09:38Z,4550000,False,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1628969]",1610612751.0,BKN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,2.0,,,,,,,,,,,,,,,,,Bridges,1628969.0
469,PT01M55.00S,2025-01-22T02:12:04.8Z,3,REGULAR,steal,,[],1628969,,,1610612752,73,80,2025-01-22T02:12:06Z,4560000,False,,,0,,M. Bridges STEAL (2 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
470,PT01M52.00S,2025-01-22T02:12:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630540,92.72339027595268,49.01960784313725,1610612752,73,82,2025-01-22T02:12:12Z,4570000,False,-5.0,16.0,1,right,M. McBride running Layup (7 PTS) (M. Bridges 2 AST),"[1630540, 1628969]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,1.66,Made,7.0,M. Bridges,1628969.0,2.0,,,,,,,,,,,,
472,PT01M44.00S,2025-01-22T02:12:15.5Z,3,REGULAR,2pt,Jump Shot,[],1641787,10.5946123521682,33.82352941176471,1610612751,73,82,2025-01-22T02:14:37Z,4590000,False,81.0,47.0,1,left,MISS T. Evbuomwan 9' driving floating Shot,[1641787],1610612751.0,BKN,driving floating,,,Evbuomwan,T. Evbuomwan,,,,,Mid-Range,8-16 Right,,,9.36,Missed,,,,,,,,,,,,,,,,
473,PT01M41.00S,2025-01-22T02:12:18.5Z,3,REGULAR,rebound,defensive,[],1628404,,,1610612752,73,82,2025-01-22T02:12:20Z,4600000,False,,,0,,J. Hart REBOUND (Off:1 Def:8),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,472.0,9.0,8.0,1.0,,,,,,
474,PT01M32.00S,2025-01-22T02:12:29.7Z,3,REGULAR,3pt,Jump Shot,[],1630540,91.80354796320631,95.58823529411765,1610612752,73,82,2025-01-22T02:13:05Z,4610000,False,228.0,25.0,1,right,MISS M. McBride pullup 3PT - blocked,"[1630540, 1626156]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,,,22.92,Missed,,,,,Russell,1626156.0,,,,,,,,,,
475,PT01M32.00S,2025-01-22T02:12:29.7Z,3,REGULAR,block,,[],1626156,,,1610612752,73,82,2025-01-22T02:12:33Z,4620000,False,,,0,,D. Russell BLOCK (2 BLK),[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
476,PT01M31.00S,2025-01-22T02:12:30.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,73,82,2025-01-22T02:13:05Z,4630000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,474.0,,,,,,,,,
477,PT01M31.00S,2025-01-22T02:12:37.3Z,3,REGULAR,foul,personal,[],1630592,,,1610612752,73,82,2025-01-22T02:12:47Z,4640000,False,,,0,,J. Wilson loose ball personal FOUL (3 PF),"[1630592, 1628973]",1610612751.0,BKN,loose ball,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right,202901.0,,,,,,,,,,,,,,3.0,0.0,Brunson,1628973.0,,
479,PT01M31.00S,2025-01-22T02:12:45.2Z,3,REGULAR,substitution,out,[],1628404,,,1610612752,73,82,2025-01-22T02:12:49Z,4660000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M31.00S,2025-01-22T02:12:45.2Z,3,REGULAR,substitution,in,[],1626157,,,1610612752,73,82,2025-01-22T02:12:49Z,4670000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M23.00S,2025-01-22T02:13:14.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630173,93.11760840998686,49.01960784313725,1610612752,73,84,2025-01-22T02:13:17Z,4680000,False,-5.0,12.0,1,right,P. Achiuwa cutting DUNK (11 PTS) (K. Towns 4 AST),"[1630173, 1626157]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,1.31,Made,11.0,K. Towns,1626157.0,4.0,,,,,,,,,,,,
483,PT01M00.00S,2025-01-22T02:13:37.6Z,3,REGULAR,3pt,Jump Shot,[],1631213,29.122864651773984,77.69607843137256,1610612751,73,84,2025-01-22T02:13:58Z,4700000,False,-138.0,221.0,1,left,MISS T. Martin 26' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,26.11,Missed,,,,,,,,,,,,,,,,
484,PT00M58.70S,2025-01-22T02:13:38.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,73,84,2025-01-22T02:13:58Z,4710000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,483.0,,,,,,,,,
485,PT00M58.70S,2025-01-22T02:13:45.1Z,3,REGULAR,foul,personal,[],1628973,,,1610612751,73,84,2025-01-22T02:14:07Z,4720000,False,,,0,,J. Brunson loose ball personal FOUL (3 PF),"[1628973, 1630592]",1610612752.0,NYK,loose ball,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,3.0,0.0,Wilson,1630592.0,,
488,PT00M52.10S,2025-01-22T02:14:19.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,17.296320630749015,57.107843137254896,1610612751,75,84,2025-01-22T02:16:54Z,4750000,False,-36.0,110.0,1,left,D. Sharpe 11' alley-oop Layup (10 PTS) (D. Russell 10 AST),"[1630549, 1626156]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,11.57,Made,10.0,D. Russell,1626156.0,10.0,,,,,,,,,,,,
490,PT00M28.90S,2025-01-22T02:14:46.9Z,3,REGULAR,3pt,Jump Shot,[],1628973,66.96780551905388,31.61764705882353,1610612752,75,84,2025-01-22T02:14:52Z,4770000,False,-92.0,258.0,1,right,MISS J. Brunson 27' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,27.39,Missed,,,,,,,,,,,,,,,,
491,PT00M25.60S,2025-01-22T02:14:50.2Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,75,84,2025-01-22T02:14:52Z,4780000,False,,,0,,T. Martin REBOUND (Off:0 Def:6),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,490.0,6.0,6.0,0.0,,,,,,
492,PT00M20.30S,2025-01-22T02:14:55.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,6.652431011826544,53.18627450980392,1610612751,75,84,2025-01-22T02:15:02Z,4790000,False,-16.0,10.0,1,left,MISS T. Evbuomwan running Layup,[1641787],1610612751.0,BKN,running,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,,,1.88,Missed,,,,,,,,,,,,,,,,
494,PT00M20.30S,2025-01-22T02:14:55.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,75,84,2025-01-22T02:15:02Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,492.0,,,,,,,,,
496,PT00M20.30S,2025-01-22T02:15:08.9Z,3,REGULAR,substitution,out,[],1641787,,,1610612751,75,84,2025-01-22T02:15:17Z,4830000,False,,,0,,SUB out: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M20.30S,2025-01-22T02:15:08.9Z,3,REGULAR,substitution,out,[],1628973,,,1610612751,75,84,2025-01-22T02:15:17Z,4840000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M20.30S,2025-01-22T02:15:08.9Z,3,REGULAR,substitution,in,[],1629661,,,1610612751,75,84,2025-01-22T02:15:17Z,4850000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT00M20.30S,2025-01-22T02:15:08.9Z,3,REGULAR,substitution,in,[],1626166,,,1610612751,75,84,2025-01-22T02:15:17Z,4860000,False,,,0,,SUB in: C. Payne,[1626166],1610612752.0,NYK,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M01.00S,2025-01-22T02:15:44.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629661,25.837713534822605,33.57843137254902,1610612751,75,84,2025-01-22T02:16:13Z,4870000,False,82.0,190.0,1,left,MISS C. Johnson 20' driving floating Shot,[1629661],1610612751.0,BKN,driving floating,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,20.73,Missed,,,,,,,,,,,,,,,,
501,PT00M00.80S,2025-01-22T02:15:44.5Z,3,REGULAR,rebound,offensive,[],1630592,,,1610612751,75,84,2025-01-22T02:16:13Z,4880000,False,,,0,,J. Wilson REBOUND (Off:1 Def:4),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,500.0,5.0,4.0,1.0,,,,,,
502,PT00M00.70S,2025-01-22T02:15:48.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626166,,,1610612751,75,84,2025-01-22T02:15:53Z,4890000,False,,,0,,C. Payne shooting personal FOUL (2 PF) (Wilson 2 FT),"[1626166, 1630592]",1610612752.0,NYK,shooting,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,,,,,,2.0,0.0,Wilson,1630592.0,,
504,PT00M00.70S,2025-01-22T02:16:20.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630592,,,1610612751,75,84,2025-01-22T02:16:49Z,4910000,False,,,0,,MISS J. Wilson Free Throw 1 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
505,PT00M00.70S,2025-01-22T02:16:20.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,75,84,2025-01-22T02:16:49Z,4920000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,504.0,,,,,,,,,
506,PT00M00.70S,2025-01-22T02:16:21.2Z,3,REGULAR,substitution,out,[],1626156,,,1610612751,75,84,2025-01-22T02:16:27Z,4930000,False,,,0,,SUB out: D. Russell,[1626156],1610612751.0,BKN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M00.70S,2025-01-22T02:16:21.2Z,3,REGULAR,substitution,out,[],1629661,,,1610612751,75,84,2025-01-22T02:16:27Z,4940000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M00.70S,2025-01-22T02:16:21.2Z,3,REGULAR,substitution,in,[],1641787,,,1610612751,75,84,2025-01-22T02:16:27Z,4950000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT00M00.70S,2025-01-22T02:16:21.2Z,3,REGULAR,substitution,in,[],1630553,,,1610612751,75,84,2025-01-22T02:16:27Z,4960000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M00.70S,2025-01-22T02:16:20.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630592,,,1610612751,75,84,2025-01-22T02:16:49Z,4970000,False,,,0,,MISS J. Wilson Free Throw 2 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
511,PT00M00.70S,2025-01-22T02:16:20.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,75,84,2025-01-22T02:16:49Z,4980000,False,,,0,,K. Towns REBOUND (Off:4 Def:8),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,510.0,12.0,8.0,4.0,,,,,,
