actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
350,PT09M49.00S,2025-03-01T01:54:16.1Z,3,REGULAR,3pt,Jump Shot,[],1641739,3.3672798948751645,96.56862745098039,1610612757,55,71,2025-03-01T01:54:24Z,3440000,False,-233.0,-21.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,23.37,Missed,,,,,,,,,,,,,,,,
351,PT09M43.00S,2025-03-01T01:54:22.1Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612751,55,71,2025-03-01T01:54:24Z,3450000,False,,,0,,K. Hayes REBOUND (Off:1 Def:1),[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,350.0,2.0,1.0,1.0,,,,,,
352,PT09M37.00S,2025-03-01T01:54:27.9Z,3,REGULAR,3pt,Jump Shot,[],1629661,77.08607095926413,10.049019607843137,1610612751,55,71,2025-03-01T01:54:32Z,3460000,False,-200.0,163.0,1,right,MISS C. Johnson 25' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,25.78,Missed,,,,,,,,,,,,,,,,
353,PT09M33.00S,2025-03-01T01:54:31.9Z,3,REGULAR,rebound,defensive,[],1631200,,,1610612757,55,71,2025-03-01T01:54:32Z,3470000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,352.0,2.0,2.0,0.0,,,,,,
354,PT09M23.00S,2025-03-01T01:54:41.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,24.52365308804205,14.705882352941178,1610612757,55,71,2025-03-01T01:54:45Z,3480000,False,176.0,178.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,25.07,Missed,,,,,,,,,,,,,,,,
355,PT09M20.00S,2025-03-01T01:54:44.9Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,55,71,2025-03-01T01:54:45Z,3490000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,354.0,4.0,3.0,1.0,,,,,,
356,PT09M17.00S,2025-03-01T01:54:52.5Z,3,REGULAR,foul,personal,['2freethrow'],1642270,,,1610612751,55,71,2025-03-01T01:59:26Z,3500000,False,,,0,,D. Clingan flagrant-type-1 personal FOUL (3 PF) (Claxton 2 FT),"[1642270, 1629651]",1610612757.0,POR,flagrant-type-1,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,202035.0,,,,,,,,,,,,,,3.0,0.0,Claxton,1629651.0,,
359,PT09M17.00S,2025-03-01T01:59:31.4Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,56,71,2025-03-01T01:59:52Z,3530000,False,,,0,,N. Claxton flagrant Free Throw 1 of 2 (14 PTS),[1629651],1610612751.0,BKN,flagrant,,,Claxton,N. Claxton,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
360,PT09M17.00S,2025-03-01T01:59:31.4Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,56,71,2025-03-01T01:59:52Z,3540000,False,,,0,,MISS N. Claxton flagrant Free Throw 2 of 2,[1629651],1610612751.0,BKN,flagrant,,,Claxton,N. Claxton,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
361,PT09M17.00S,2025-03-01T01:59:31.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,56,71,2025-03-01T01:59:52Z,3550000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,360.0,,,,,,,,,
362,PT09M13.00S,2025-03-01T02:00:09.4Z,3,REGULAR,foul,personal,[],1641739,,,1610612751,56,71,2025-03-01T02:00:16Z,3560000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1630560]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,200834.0,,,,,,,,,,,,,,1.0,0.0,Thomas,1630560.0,,
364,PT09M06.00S,2025-03-01T02:00:35.0Z,3,REGULAR,turnover,bad pass,[],1629661,,,1610612751,56,71,2025-03-01T02:01:00Z,3580000,False,,,0,,C. Johnson bad pass TURNOVER (3 TO),"[1629661, 1631200]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,3.0,,,,,,,Murray,1631200.0,,,,,,,,,,
365,PT09M06.00S,2025-03-01T02:00:35.0Z,3,REGULAR,steal,,[],1631200,,,1610612757,56,71,2025-03-01T02:00:36Z,3590000,False,,,0,,K. Murray STEAL (3 STL),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
366,PT09M00.00S,2025-03-01T02:00:40.9Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642270,11.12023653088042,49.50980392156863,1610612757,56,73,2025-03-01T02:02:14Z,3600000,False,2.0,52.0,1,left,D. Clingan floating Jump Shot (8 PTS) (T. Camara 4 AST),"[1642270, 1641739]",1610612757.0,POR,floating,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,5.21,Made,8.0,T. Camara,1641739.0,4.0,,,,,,,,,,,,
368,PT08M45.00S,2025-03-01T02:00:58.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612751,56,73,2025-03-01T02:01:07Z,3620000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Thomas 2 FT),"[1641739, 1630560]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,2.0,0.0,Thomas,1630560.0,,
370,PT08M45.00S,2025-03-01T02:01:30.2Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,57,73,2025-03-01T02:01:30Z,3640000,False,,,0,,C. Thomas Free Throw 1 of 2 (9 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
371,PT08M45.00S,2025-03-01T02:01:46.0Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,58,73,2025-03-01T02:01:46Z,3650000,False,,,0,,C. Thomas Free Throw 2 of 2 (10 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
372,PT08M32.00S,2025-03-01T02:02:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642270,6.258212877792378,44.6078431372549,1610612757,58,73,2025-03-01T02:03:00Z,3660000,False,27.0,6.0,1,left,MISS D. Clingan cutting Layup,[1642270],1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,2.77,Missed,,,,,,,,,,,,,,,,
373,PT08M29.00S,2025-03-01T02:02:04.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,58,73,2025-03-01T02:02:06Z,3670000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,372.0,5.0,3.0,2.0,,,,,,
374,PT08M17.00S,2025-03-01T02:02:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,91.80354796320631,40.68627450980392,1610612751,60,73,2025-03-01T02:03:46Z,3680000,False,-47.0,25.0,1,right,C. Thomas driving Layup (12 PTS),[1630560],1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,5.26,Made,12.0,,,,,,,,,,,,,,,
380,PT08M09.00S,2025-03-01T02:02:33.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,9.329829172141919,47.81709558823529,1610612757,60,73,2025-03-01T02:06:36Z,3695000,False,11.0,35.0,1,left,MISS S. Sharpe driving Layup - blocked,"[1631101, 1630165]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,3.68,Missed,,,,,,,,,,,,,,,Hayes,1630165.0
381,PT08M09.00S,2025-03-01T02:02:33.2Z,3,REGULAR,block,,[],1630165,,,1610612757,60,73,2025-03-01T02:06:27Z,3702500,False,,,0,,K. Hayes BLOCK (1 BLK),[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
382,PT08M06.00S,2025-03-01T02:02:36.2Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612751,60,73,2025-03-01T02:06:36Z,3706250,False,,,0,,K. Hayes REBOUND (Off:1 Def:2),[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,380.0,3.0,2.0,1.0,,,,,,
377,PT08M05.00S,2025-03-01T02:02:49.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,60,73,2025-03-01T02:06:27Z,3710000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT07M48.00S,2025-03-01T02:06:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,86.15308804204993,49.754901960784316,1610612751,60,73,2025-03-01T02:07:35Z,3730000,False,-1.0,78.0,1,right,MISS C. Thomas 7' driving floating Shot,[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,7.77,Missed,,,,,,,,,,,,,,,,
383,PT07M48.00S,2025-03-01T02:06:24.1Z,3,REGULAR,rebound,offensive,[],1630560,,,1610612751,60,73,2025-03-01T02:06:50Z,3740000,False,,,0,,C. Thomas REBOUND (Off:2 Def:0),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,379.0,2.0,0.0,2.0,,,,,,
384,PT07M43.00S,2025-03-01T02:06:29.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630560,87.86136662286465,49.754901960784316,1610612751,62,73,2025-03-01T02:10:13Z,3750000,False,-1.0,62.0,1,right,C. Thomas 6' driving floating Jump Shot (14 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,6.16,Made,14.0,,,,,,,,,,,,,,,
385,PT07M28.00S,2025-03-01T02:06:51.7Z,3,REGULAR,foul,personal,[],1630165,,,1610612757,62,73,2025-03-01T02:07:07Z,3760000,False,,,0,,K. Hayes personal FOUL (1 PF),"[1630165, 1641739]",1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Left,1179.0,,,,,,,,,,,,,,1.0,0.0,Camara,1641739.0,,
387,PT07M20.00S,2025-03-01T02:07:14.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631200,11.514454664914586,42.64705882352941,1610612757,62,75,2025-03-01T02:07:18Z,3780000,False,37.0,56.0,1,left,K. Murray 6' floating Jump Shot (11 PTS),[1631200],1610612757.0,POR,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,6.68,Made,11.0,,,,,,,,,,,,,,,
388,PT06M50.00S,2025-03-01T02:07:44.0Z,3,REGULAR,3pt,Jump Shot,[],1629661,64.47109067017082,48.77450980392157,1610612751,62,75,2025-03-01T02:10:33Z,3790000,False,-6.0,281.0,1,right,MISS C. Johnson 28' step back 3PT,[1629661],1610612751.0,BKN,step back,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,28.16,Missed,,,,,,,,,,,,,,,,
389,PT06M46.00S,2025-03-01T02:07:48.0Z,3,REGULAR,rebound,offensive,[],1630165,,,1610612751,62,75,2025-03-01T02:07:48Z,3800000,False,,,0,,K. Hayes REBOUND (Off:2 Def:2),[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,388.0,4.0,2.0,2.0,,,,,,
390,PT06M45.00S,2025-03-01T02:07:48.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630165,92.85479632063075,49.754901960784316,1610612751,64,75,2025-03-01T02:10:56Z,3810000,False,-1.0,15.0,1,right,K. Hayes putback Layup (6 PTS),[1630165],1610612751.0,BKN,putback,,,Hayes,K. Hayes,,,,,Restricted Area,0-8 Center,,,1.47,Made,6.0,,,,,,,,,,,,,,,
392,PT06M32.00S,2025-03-01T02:08:27.2Z,3,REGULAR,turnover,bad pass,[],1631200,,,1610612757,64,75,2025-03-01T02:08:30Z,3830000,False,,,0,,K. Murray bad pass TURNOVER (2 TO),"[1631200, 1630165]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,2.0,,,,,,,Hayes,1630165.0,,,,,,,,,,
393,PT06M32.00S,2025-03-01T02:08:27.2Z,3,REGULAR,steal,,[],1630165,,,1610612751,64,75,2025-03-01T02:08:29Z,3840000,False,,,0,,K. Hayes STEAL (1 STL),[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
394,PT06M18.00S,2025-03-01T02:08:41.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,67.09921156373193,60.29411764705882,1610612751,64,75,2025-03-01T02:08:46Z,3850000,False,51.0,257.0,1,right,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,26.19,Missed,,,,,,,,,,,,,,,,
395,PT06M15.00S,2025-03-01T02:08:44.4Z,3,REGULAR,rebound,defensive,[],1629014,,,1610612757,64,75,2025-03-01T02:08:46Z,3860000,False,,,0,,A. Simons REBOUND (Off:1 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,,,,,,,,,,,394.0,2.0,1.0,1.0,,,,,,
396,PT06M04.00S,2025-03-01T02:08:55.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631101,11.645860709592641,40.931372549019606,1610612757,64,75,2025-03-01T02:09:00Z,3870000,False,45.0,57.0,1,left,MISS S. Sharpe 7' driving floating Shot,[1631101],1610612757.0,POR,driving floating,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,7.28,Missed,,,,,,,,,,,,,,,,
397,PT06M02.00S,2025-03-01T02:08:57.1Z,3,REGULAR,rebound,offensive,[],1631101,,,1610612757,64,75,2025-03-01T02:08:57Z,3880000,False,,,0,,S. Sharpe REBOUND (Off:1 Def:2),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,396.0,3.0,2.0,1.0,,,,,,
398,PT06M00.00S,2025-03-01T02:08:58.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631101,6.1268068331143235,48.28431372549019,1610612757,64,77,2025-03-01T02:09:03Z,3890000,False,9.0,5.0,1,left,S. Sharpe putback Layup (19 PTS),[1631101],1610612757.0,POR,putback,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,1.0,Made,19.0,,,,,,,,,,,,,,,
399,PT05M46.00S,2025-03-01T02:09:12.5Z,3,REGULAR,3pt,Jump Shot,[],1629661,96.40275952693824,95.58823529411765,1610612751,64,77,2025-03-01T02:09:16Z,3900000,False,228.0,-19.0,1,right,MISS C. Johnson 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,22.87,Missed,,,,,,,,,,,,,,,,
400,PT05M42.00S,2025-03-01T02:09:16.1Z,3,REGULAR,rebound,offensive,[],1630553,,,1610612751,64,77,2025-03-01T02:09:16Z,3910000,False,,,0,,K. Johnson REBOUND (Off:3 Def:0),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,399.0,3.0,0.0,3.0,,,,,,
401,PT05M34.00S,2025-03-01T02:09:24.6Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1630560,89.96386333771353,70.34313725490196,1610612751,64,77,2025-03-01T02:09:29Z,3920000,False,102.0,42.0,1,right,MISS C. Thomas 11' driving floating bank Shot,[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,11.0,Missed,,,,,,,,,,,,,,,,
402,PT05M32.00S,2025-03-01T02:09:26.6Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,64,77,2025-03-01T02:09:29Z,3930000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,,,,,,,,,401.0,4.0,3.0,1.0,,,,,,
403,PT05M26.00S,2025-03-01T02:09:32.9Z,3,REGULAR,turnover,bad pass,[],1629014,,,1610612757,64,77,2025-03-01T02:14:35Z,3940000,False,,,0,,A. Simons bad pass TURNOVER (2 TO),"[1629014, 1629661]",1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,Johnson,1629661.0,,,,,,,,,,
404,PT05M26.00S,2025-03-01T02:09:32.9Z,3,REGULAR,steal,,[],1629661,,,1610612751,64,77,2025-03-01T02:09:36Z,3950000,False,,,0,,C. Johnson STEAL (2 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
405,PT05M19.00S,2025-03-01T02:09:40.4Z,3,REGULAR,turnover,bad pass,[],1630165,,,1610612751,64,77,2025-03-01T02:09:45Z,3960000,False,,,0,,K. Hayes bad pass TURNOVER (2 TO),"[1630165, 1629014]",1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,Simons,1629014.0,,,,,,,,,,
406,PT05M19.00S,2025-03-01T02:09:40.4Z,3,REGULAR,steal,,[],1629014,,,1610612757,64,77,2025-03-01T02:09:42Z,3970000,False,,,0,,A. Simons STEAL (1 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
407,PT05M15.00S,2025-03-01T02:09:44.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629014,4.944152431011826,51.470588235294116,1610612757,64,79,2025-03-01T02:09:48Z,3980000,False,-7.0,-6.0,1,left,A. Simons running Layup (14 PTS),[1629014],1610612757.0,POR,running,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,0.95,Made,14.0,,,,,,,,,,,,,,,
408,PT04M57.00S,2025-03-01T02:10:01.1Z,3,REGULAR,3pt,Jump Shot,[],1629661,97.05978975032852,96.81372549019608,1610612751,67,79,2025-03-01T02:10:05Z,3990000,False,234.0,-25.0,1,right,C. Johnson 3PT  (12 PTS) (K. Hayes 3 AST),"[1629661, 1630165]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,23.54,Made,12.0,K. Hayes,1630165.0,3.0,,,,,,,,,,,,
410,PT04M51.00S,2025-03-01T02:10:11.4Z,3,REGULAR,foul,personal,[],1630560,,,1610612757,67,79,2025-03-01T02:10:47Z,4010000,False,,,0,,C. Thomas personal FOUL (2 PF),"[1630560, 1629014]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,200834.0,,,,,,,,,,,,,,2.0,0.0,Simons,1629014.0,,
412,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,out,[],1629661,,,1610612757,67,79,2025-03-01T02:10:43Z,4030000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,out,[],1630165,,,1610612757,67,79,2025-03-01T02:10:43Z,4040000,False,,,0,,SUB out: K. Hayes,[1630165],1610612751.0,BKN,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,out,[],1630560,,,1610612757,67,79,2025-03-01T02:10:43Z,4050000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,out,[],1629651,,,1610612757,67,79,2025-03-01T02:10:43Z,4060000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,out,[],1629014,,,1610612757,67,79,2025-03-01T02:10:43Z,4070000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,out,[],1642270,,,1610612757,67,79,2025-03-01T02:10:43Z,4080000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,in,[],1630592,,,1610612757,67,79,2025-03-01T02:10:43Z,4090000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,in,[],1631213,,,1610612757,67,79,2025-03-01T02:10:43Z,4100000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,in,[],1630549,,,1610612757,67,79,2025-03-01T02:10:43Z,4110000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,67,79,2025-03-01T02:10:43Z,4120000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,in,[],1630703,,,1610612757,67,79,2025-03-01T02:10:43Z,4130000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M51.00S,2025-03-01T02:10:17.7Z,3,REGULAR,substitution,in,[],1631133,,,1610612757,67,79,2025-03-01T02:10:43Z,4140000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M37.00S,2025-03-01T02:11:00.9Z,3,REGULAR,3pt,Jump Shot,[],1630703,32.013797634691194,39.46078431372549,1610612757,67,82,2025-03-01T02:11:06Z,4150000,False,53.0,248.0,1,left,S. Henderson 25' 3PT  (3 PTS) (S. Sharpe 5 AST),"[1630703, 1631101]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,25.39,Made,3.0,S. Sharpe,1631101.0,5.0,,,,,,,,,,,,
426,PT04M22.00S,2025-03-01T02:11:19.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612751,67,82,2025-03-01T02:11:26Z,4170000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Watford 2 FT),"[1641739, 1630570]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,200834.0,,,,,,,,,,,,,,3.0,0.0,Watford,1630570.0,,
428,PT04M22.00S,2025-03-01T02:11:44.5Z,3,REGULAR,freethrow,1 of 2,[],1630570,,,1610612751,67,82,2025-03-01T02:11:44Z,4190000,False,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
429,PT04M22.00S,2025-03-01T02:11:44.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,67,82,2025-03-01T02:11:44Z,4200000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,428.0,,,,,,,,,
430,PT04M22.00S,2025-03-01T02:12:00.4Z,3,REGULAR,freethrow,2 of 2,[],1630570,,,1610612751,68,82,2025-03-01T02:12:00Z,4210000,False,,,0,,T. Watford Free Throw 2 of 2 (1 PTS),[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
431,PT04M11.00S,2025-03-01T02:12:18.6Z,3,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612757,68,82,2025-03-01T02:12:36Z,4220000,False,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1630549, 1631101]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,200834.0,,,,,,,,,,,,,,3.0,0.0,Sharpe,1631101.0,,
433,PT04M11.00S,2025-03-01T02:12:47.6Z,3,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,68,82,2025-03-01T02:13:13Z,4240000,False,,,0,,MISS S. Sharpe Free Throw 1 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
434,PT04M11.00S,2025-03-01T02:12:47.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,68,82,2025-03-01T02:13:13Z,4250000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,433.0,,,,,,,,,
435,PT04M11.00S,2025-03-01T02:12:48.7Z,3,REGULAR,substitution,out,[],1641739,,,1610612757,68,82,2025-03-01T02:12:56Z,4260000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
