actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
411,PT03M35.00S,2025-01-23T02:04:29.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641787,94.30026281208936,3.431372549019608,1610612751,60,72,2025-01-23T02:14:55Z,4070000,False,-233.0,1.0,1,right,MISS T. Evbuomwan 3PT,[1641787],1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
412,PT03M33.00S,2025-01-23T02:04:31.8Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,60,72,2025-01-23T02:11:55Z,4080000,False,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,411.0,,7.0,6.0,1.0,,,,,,,,,,,,,
413,PT03M28.00S,2025-01-23T02:04:36.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,23.258869908015768,89.92800245098039,1610612756,60,72,2025-01-23T02:12:49Z,4090000,False,-200.0,166.0,1,left,MISS R. O'Neale 25' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
414,PT03M25.00S,2025-01-23T02:04:39.0Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,60,72,2025-01-23T02:12:49Z,4100000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,413.0,,6.0,3.0,3.0,,,,,,,,,,,,,
415,PT03M22.00S,2025-01-23T02:04:44.3Z,3,REGULAR,turnover,out-of-bounds,[],1630549,,,1610612751,60,72,2025-01-23T02:13:17Z,4110000,False,,,0,,D. Sharpe lost ball out-of-bounds TURNOVER (3 TO),[1630549],1610612751.0,BKN,lost ball,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,,,,1627964.0,,,,,,,,,,3.0,,,,,,
416,PT03M22.00S,2025-01-23T02:04:52.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,60,72,2025-01-23T02:04:52Z,4120000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT03M22.00S,2025-01-23T02:06:20.1Z,3,REGULAR,substitution,out,[],1631213,,,1610612756,60,72,2025-01-23T02:07:54Z,4130000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M22.00S,2025-01-23T02:06:20.1Z,3,REGULAR,substitution,out,[],1641730,,,1610612756,60,72,2025-01-23T02:07:54Z,4140000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT03M22.00S,2025-01-23T02:06:20.1Z,3,REGULAR,substitution,out,[],1630592,,,1610612756,60,72,2025-01-23T02:07:54Z,4150000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT03M22.00S,2025-01-23T02:06:20.1Z,3,REGULAR,substitution,in,[],1641736,,,1610612756,60,72,2025-01-23T02:07:54Z,4160000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M22.00S,2025-01-23T02:06:20.1Z,3,REGULAR,substitution,in,[],1630553,,,1610612756,60,72,2025-01-23T02:07:54Z,4170000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT03M22.00S,2025-01-23T02:06:20.1Z,3,REGULAR,substitution,in,[],1641727,,,1610612756,60,72,2025-01-23T02:07:54Z,4180000,False,,,0,,SUB in: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT03M08.00S,2025-01-23T02:08:07.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,7.227332457293031,95.81035539215686,1610612756,60,72,2025-01-23T02:14:06Z,4190000,False,-229.0,15.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
424,PT03M06.00S,2025-01-23T02:08:09.6Z,3,REGULAR,rebound,defensive,[],1641736,,,1610612751,60,72,2025-01-23T02:14:06Z,4200000,False,,,0,,R. Beekman REBOUND (Off:1 Def:1),[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,Left Corner 3,24+ Left,,,423.0,,2.0,1.0,1.0,,,,,,,,,,,,,
425,PT02M59.00S,2025-01-23T02:08:16.8Z,3,REGULAR,turnover,bad pass,[],1641787,,,1610612751,60,72,2025-01-23T02:14:26Z,4210000,False,,,0,,T. Evbuomwan bad pass TURNOVER (2 TO),"[1641787, 203486]",1610612751.0,BKN,,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,Plumlee,203486.0,,,,
426,PT02M59.00S,2025-01-23T02:08:16.8Z,3,REGULAR,steal,,[],203486,,,1610612756,60,72,2025-01-23T02:08:18Z,4220000,False,,,0,,M. Plumlee STEAL (2 STL),[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
427,PT02M36.00S,2025-01-23T02:08:38.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626164,16.95137976346912,60.53155637254902,1610612756,60,74,2025-01-23T02:15:12Z,4230000,False,-53.0,107.0,1,left,D. Booker 11' turnaround fadeaway Jump Shot (20 PTS),[1626164],1610612756.0,PHX,turnaround fadeaway,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,11.91,Made,,,,,,20.0,,,,,,,,,,,,
428,PT02M21.00S,2025-01-23T02:08:55.7Z,3,REGULAR,foul,personal,['2freethrow'],203486,,,1610612751,60,74,2025-01-23T02:15:26Z,4240000,False,,,0,,M. Plumlee shooting personal FOUL (2 PF) (Sharpe 2 FT),"[203486, 1630549]",1610612756.0,PHX,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,1627962.0,,,,,,,,,,,,,2.0,0.0,Sharpe,1630549.0
430,PT02M21.00S,2025-01-23T02:09:22.6Z,3,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,60,74,2025-01-23T02:09:45Z,4260000,False,,,0,,MISS D. Sharpe Free Throw 1 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
431,PT02M21.00S,2025-01-23T02:09:22.6Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,60,74,2025-01-23T02:09:45Z,4270000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,430.0,,,,,,,,,,,,,,,,,
432,PT02M21.00S,2025-01-23T02:09:23.5Z,3,REGULAR,substitution,out,[],1626164,,,1610612751,60,74,2025-01-23T02:09:27Z,4280000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT02M21.00S,2025-01-23T02:09:23.5Z,3,REGULAR,substitution,in,[],1628420,,,1610612751,60,74,2025-01-23T02:09:27Z,4290000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT02M21.00S,2025-01-23T02:09:22.6Z,3,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,60,74,2025-01-23T02:09:45Z,4300000,False,,,0,,MISS D. Sharpe Free Throw 2 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
435,PT02M20.00S,2025-01-23T02:09:23.6Z,3,REGULAR,rebound,defensive,[],201142,,,1610612756,60,74,2025-01-23T02:15:42Z,4310000,False,,,0,,K. Durant REBOUND (Off:1 Def:7),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,434.0,,8.0,7.0,1.0,,,,,,,,,,,,,
436,PT02M02.00S,2025-01-23T02:10:02.0Z,3,REGULAR,foul,personal,[],1641736,,,1610612756,60,74,2025-01-23T02:15:57Z,4320000,False,,,0,,R. Beekman personal FOUL (2 PF),"[1641736, 201142]",1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,Mid-Range,16-24 Center,,,,1830.0,,,,,,,,,,,,,2.0,0.0,Durant,201142.0
438,PT01M51.00S,2025-01-23T02:10:33.6Z,3,REGULAR,turnover,lost ball,[],1626220,,,1610612756,60,74,2025-01-23T02:16:26Z,4340000,False,,,0,,R. O'Neale lost ball TURNOVER (1 TO),"[1626220, 1641736]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,Beekman,1641736.0,,,,
439,PT01M51.00S,2025-01-23T02:10:33.6Z,3,REGULAR,steal,,[],1641736,,,1610612751,60,74,2025-01-23T02:10:35Z,4350000,False,,,0,,R. Beekman STEAL (1 STL),[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
440,PT01M43.00S,2025-01-23T02:10:41.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630553,88.96189224704337,42.524509803921575,1610612751,62,74,2025-01-23T02:16:40Z,4360000,False,-37.0,51.0,1,right,K. Johnson 6' driving DUNK (13 PTS),[1630553],1610612751.0,BKN,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,6.35,Made,,,,,,13.0,,,,,,,,,,,,
441,PT01M34.00S,2025-01-23T02:10:51.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,6.438896189224707,57.20741421568628,1610612756,62,76,2025-01-23T02:16:53Z,4370000,False,-36.0,8.0,1,left,M. Plumlee alley-oop DUNK (6 PTS) (K. Durant 3 AST),"[203486, 201142]",1610612756.0,PHX,alley-oop,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,6.0,K. Durant,201142.0,3.0,,,,,,,,,
443,PT01M16.00S,2025-01-23T02:11:08.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641736,88.5676741130092,57.79718137254902,1610612751,64,76,2025-01-23T02:17:11Z,4390000,False,39.0,55.0,1,right,R. Beekman 6' driving Layup (4 PTS),[1641736],1610612751.0,BKN,driving,,,Beekman,R. Beekman,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,,,,,,4.0,,,,,,,,,,,,
444,PT00M54.30S,2025-01-23T02:11:29.3Z,3,REGULAR,3pt,Jump Shot,[],1628420,8.09789750328515,5.392156862745098,1610612756,64,79,2025-01-23T02:17:25Z,4400000,False,223.0,24.0,1,left,M. Morris 3PT  (5 PTS) (G. Allen 4 AST),"[1628420, 1628960]",1610612756.0,PHX,,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,22.42,Made,,,,,,5.0,G. Allen,1628960.0,4.0,,,,,,,,,
446,PT00M36.00S,2025-01-23T02:11:52.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,85.89027595269383,58.333333333333336,1610612751,64,79,2025-01-23T02:18:07Z,4420000,False,42.0,80.0,1,right,MISS K. Johnson 9' driving floating Shot,[1630553],1610612751.0,BKN,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,9.03,Missed,,,,,,,,,,,,,,,,,,
447,PT00M33.00S,2025-01-23T02:11:55.0Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,64,79,2025-01-23T02:18:07Z,4430000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,446.0,,7.0,3.0,4.0,,,,,,,,,,,,,
448,PT00M31.90S,2025-01-23T02:11:56.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,93.5611038107753,46.178002450980394,1610612751,66,79,2025-01-23T02:18:19Z,4440000,False,-19.0,8.0,1,right,D. Sharpe putback Layup (6 PTS),[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.07,Made,,,,,,6.0,,,,,,,,,,,,
449,PT00M09.10S,2025-01-23T02:12:19.5Z,3,REGULAR,3pt,Jump Shot,[],1626220,24.418938896189218,89.68290441176471,1610612756,66,82,2025-01-23T02:18:48Z,4450000,False,-198.0,177.0,1,left,R. O'Neale 26' 3PT  (3 PTS) (M. Morris 1 AST),"[1626220, 1628420]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Left Center,26.59,Made,,,,,,3.0,M. Morris,1628420.0,1.0,,,,,,,,,
451,PT00M00.40S,2025-01-23T02:12:39.9Z,3,REGULAR,2pt,Jump Shot,[],1630553,78.97503285151117,36.251531862745104,1610612751,68,82,2025-01-23T02:19:09Z,4470000,False,-69.0,145.0,1,right,K. Johnson 16' pullup Jump Shot (15 PTS),[1630553],1610612751.0,BKN,pullup,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Center,16.05,Made,,,,,,15.0,,,,,,,,,,,,
452,PT00M00.00S,2025-01-23T02:12:47.3Z,3,REGULAR,period,end,[],0,,,1610612756,68,82,2025-01-23T02:12:47Z,4480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,out,['startperiod'],1641727,,,1610612756,68,82,2025-01-23T02:15:12Z,4490000,False,,,0,,SUB out: D. Whitehead,[1641727],1610612751.0,BKN,,,,Whitehead,D. Whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,out,['startperiod'],1630549,,,1610612756,68,82,2025-01-23T02:15:12Z,4500000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,out,['startperiod'],1630553,,,1610612756,68,82,2025-01-23T02:15:12Z,4510000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,out,['startperiod'],203486,,,1610612756,68,82,2025-01-23T02:15:12Z,4520000,False,,,0,,SUB out: M. Plumlee,[203486],1610612756.0,PHX,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612756,68,82,2025-01-23T02:15:12Z,4530000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,in,['startperiod'],1630592,,,1610612756,68,82,2025-01-23T02:15:12Z,4540000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,in,['startperiod'],1641730,,,1610612756,68,82,2025-01-23T02:15:12Z,4550000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612756,68,82,2025-01-23T02:15:12Z,4560000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612756,68,82,2025-01-23T02:15:12Z,4570000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2025-01-23T02:12:53.8Z,4,REGULAR,substitution,in,['startperiod'],1626164,,,1610612756,68,82,2025-01-23T02:15:12Z,4580000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2025-01-23T02:15:26.8Z,4,REGULAR,period,start,[],0,,,1610612751,68,82,2025-01-23T02:15:26Z,4590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT11M43.00S,2025-01-23T02:15:45.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,89.75032851511169,56.79764093137255,1610612751,68,82,2025-01-23T02:19:33Z,4600000,False,34.0,44.0,1,right,MISS T. Evbuomwan driving Layup,[1641787],1610612751.0,BKN,driving,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,,,,,,,,,,,,,
465,PT11M42.00S,2025-01-23T02:15:46.1Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,68,82,2025-01-23T02:19:33Z,4610000,False,,,0,,N. Richards REBOUND (Off:4 Def:7),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,464.0,,11.0,7.0,4.0,,,,,,,,,,,,,
466,PT11M23.00S,2025-01-23T02:16:03.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,10.988830486202366,43.13725490196079,1610612756,68,84,2025-01-23T02:19:50Z,4620000,False,34.0,51.0,1,left,N. Richards 6' turnaround Hook (6 PTS),[1630208],1610612756.0,PHX,turnaround,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,6.13,Made,,,,,,6.0,,,,,,,,,,,,
467,PT11M07.00S,2025-01-23T02:16:20.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,88.30486202365309,50.34466911764706,1610612751,70,84,2025-01-23T02:20:04Z,4630000,False,2.0,57.0,1,right,T. Evbuomwan driving finger roll Layup (6 PTS),[1641787],1610612751.0,BKN,driving finger roll,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,5.74,Made,,,,,,6.0,,,,,,,,,,,,
468,PT10M57.00S,2025-01-23T02:16:30.3Z,4,REGULAR,2pt,Jump Shot,[],1626164,6.833114323258869,69.82996323529412,1610612756,70,84,2025-01-23T02:20:42Z,4640000,False,-99.0,12.0,1,left,MISS D. Booker 9' fadeaway Shot,[1626164],1610612756.0,PHX,fadeaway,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,9.98,Missed,,,,,,,,,,,,,,,,,,
469,PT10M54.00S,2025-01-23T02:16:33.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,70,84,2025-01-23T02:20:42Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Mid-Range,8-16 Left,,,468.0,,,,,,,,,,,,,,,,,
473,PT10M54.00S,2025-01-23T02:16:52.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,70,84,2025-01-23T02:20:06Z,4690000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT10M54.00S,2025-01-23T02:17:02.2Z,4,REGULAR,substitution,out,[],1641736,,,1610612756,70,84,2025-01-23T02:20:06Z,4700000,False,,,0,,SUB out: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT10M54.00S,2025-01-23T02:17:02.2Z,4,REGULAR,substitution,in,[],1631213,,,1610612756,70,84,2025-01-23T02:20:06Z,4710000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT10M54.00S,2025-01-23T02:20:04.7Z,4,REGULAR,jumpball,recovered,[],1630208,,,1610612756,70,84,2025-01-23T02:20:04Z,4720000,False,,,0,,Jump Ball D. Booker vs. N. Clowney: Tip to N. Richards,"[1630208, 1626164, 1641730]",1610612756.0,PHX,challenge,N. Richards,1630208.0,Richards,N. Richards,Booker,1626164.0,Clowney,1641730.0,,,,,,,,,,,,,,,,,,,,,,
479,PT10M49.00S,2025-01-23T02:20:09.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628420,6.307490144546648,96.54564950980392,1610612756,70,84,2025-01-23T02:21:40Z,4750000,False,-233.0,7.0,1,left,MISS M. Morris 3PT,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
480,PT10M46.00S,2025-01-23T02:20:12.3Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,70,84,2025-01-23T02:21:40Z,4760000,False,,,0,,T. Martin REBOUND (Off:2 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,479.0,,4.0,2.0,2.0,,,,,,,,,,,,,
481,PT10M31.00S,2025-01-23T02:20:27.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,91.85282522996059,46.91329656862745,1610612751,72,84,2025-01-23T02:21:55Z,4770000,False,-15.0,24.0,1,right,N. Claxton alley-oop DUNK (8 PTS) (T. Evbuomwan 2 AST),"[1629651, 1641787]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,2.86,Made,,,,,,8.0,T. Evbuomwan,1641787.0,2.0,,,,,,,,,
483,PT10M10.00S,2025-01-23T02:20:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630208,12.089356110381075,42.37898284313726,1610612756,72,86,2025-01-23T02:22:27Z,4790000,False,38.0,61.0,1,left,N. Richards 7' floating Jump Shot (8 PTS) (D. Booker 6 AST),"[1630208, 1626164]",1610612756.0,PHX,floating,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,7.2,Made,,,,,,8.0,D. Booker,1626164.0,6.0,,,,,,,,,
485,PT09M45.00S,2025-01-23T02:21:13.1Z,4,REGULAR,foul,personal,[],1626164,,,1610612751,72,86,2025-01-23T02:22:43Z,4810000,False,,,0,,D. Booker personal FOUL (2 PF),"[1626164, 1641787]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,,,,1627964.0,,,,,,,,,,,,,2.0,0.0,Evbuomwan,1641787.0
487,PT09M38.00S,2025-01-23T02:21:50.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641787,92.72339027595268,43.627450980392155,1610612751,72,86,2025-01-23T02:23:24Z,4830000,False,-32.0,16.0,1,right,MISS T. Evbuomwan driving Layup,[1641787],1610612751.0,BKN,driving,,,Evbuomwan,T. Evbuomwan,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
489,PT09M35.00S,2025-01-23T02:21:53.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612756,72,86,2025-01-23T02:23:24Z,4850000,False,,,0,,N. Richards REBOUND (Off:4 Def:8),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,487.0,,12.0,8.0,4.0,,,,,,,,,,,,,
490,PT09M25.00S,2025-01-23T02:22:02.8Z,4,REGULAR,3pt,Jump Shot,[],1626220,30.404073587385014,18.627450980392155,1610612756,72,86,2025-01-23T02:24:36Z,4860000,False,157.0,233.0,1,left,MISS R. O'Neale 28' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,28.12,Missed,,,,,,,,,,,,,,,,,,
491,PT09M22.00S,2025-01-23T02:22:05.8Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,72,86,2025-01-23T02:23:44Z,4870000,False,,,0,,T. Martin REBOUND (Off:2 Def:3),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,490.0,,5.0,3.0,2.0,,,,,,,,,,,,,
492,PT09M13.00S,2025-01-23T02:22:14.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,88.43626806833115,54.55346200980392,1610612751,74,86,2025-01-23T02:23:57Z,4880000,False,23.0,56.0,1,right,N. Claxton 6' driving Hook (10 PTS) (T. Martin 2 AST),"[1629651, 1631213]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,6.06,Made,,,,,,10.0,T. Martin,1631213.0,2.0,,,,,,,,,
494,PT09M01.00S,2025-01-23T02:22:25.1Z,4,REGULAR,3pt,Jump Shot,[],1626220,32.83508541392905,25.467218137254903,1610612756,74,86,2025-01-23T02:24:13Z,4900000,False,123.0,256.0,1,left,MISS R. O'Neale 28' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,28.4,Missed,,,,,,,,,,,,,,,,,,
495,PT08M57.00S,2025-01-23T02:22:29.1Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,74,86,2025-01-23T02:22:30Z,4910000,False,,,0,,N. Claxton REBOUND (Off:4 Def:8),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,494.0,,12.0,8.0,4.0,,,,,,,,,,,,,
496,PT08M53.00S,2025-01-23T02:22:35.2Z,4,REGULAR,3pt,Jump Shot,[],1630592,76.92797306176084,90.17310049019608,1610612751,74,86,2025-01-23T02:25:00Z,4920000,False,201.0,164.0,1,right,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,25.96,Missed,,,,,,,,,,,,,,,,,,
