actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
262,PT04M42.00S,2024-11-20T01:28:26.8Z,2,REGULAR,substitution,out,[],1642275,,,1610612766,35,47,2024-11-20T01:28:31Z,2610000,False,,,0,,SUB out: T. Salaün,[1642275],1610612766.0,CHA,,,,Salaün,T. Salaün,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M42.00S,2024-11-20T01:28:26.8Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,35,47,2024-11-20T01:28:31Z,2620000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M29.00S,2024-11-20T01:28:54.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630592,92.46057818659659,54.65686274509803,1610612751,35,47,2024-11-20T01:29:01Z,2630000,False,23.0,18.0,1,right,MISS J. Wilson driving Layup,[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,2.97,Missed,,,,,,,,,,,,,
265,PT04M26.00S,2024-11-20T01:28:57.7Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,35,47,2024-11-20T01:29:01Z,2640000,False,,,0,,G. Williams REBOUND (Off:0 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,264.0,3.0,3.0,0.0,,
266,PT04M23.00S,2024-11-20T01:29:00.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,29.77989487516426,26.96078431372549,1610612766,35,50,2024-11-20T04:22:38Z,2650000,False,115.0,227.0,1,left,B. Miller 25' 3PT running (15 PTS) (M. Bridges 2 AST),"[1641706, 1628970]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,,,,,,25.49,Made,15.0,M. Bridges,1628970.0,2.0,,,,,,,,,
268,PT04M12.00S,2024-11-20T01:29:11.4Z,2,REGULAR,3pt,Jump Shot,[],1627827,65.39093298291722,46.568627450980394,1610612751,38,50,2024-11-20T01:29:15Z,2670000,False,-17.0,273.0,1,right,D. Finney-Smith 27' 3PT  (6 PTS) (B. Simmons 1 AST),"[1627827, 1627732]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,,27.33,Made,6.0,B. Simmons,1627732.0,1.0,,,,,,,,,
270,PT03M56.00S,2024-11-20T01:29:26.5Z,2,REGULAR,turnover,bad pass,[],1630163,,,1610612766,38,50,2024-11-20T01:29:31Z,2690000,False,,,0,,L. Ball bad pass TURNOVER (2 TO),"[1630163, 1629661]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Johnson,1629661.0,,,,,,
271,PT03M56.00S,2024-11-20T01:29:26.5Z,2,REGULAR,steal,,[],1629661,,,1610612751,38,50,2024-11-20T01:29:28Z,2700000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
272,PT03M54.00S,2024-11-20T01:29:29.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629661,93.51182654402102,50.98039215686274,1610612751,40,50,2024-11-20T01:29:35Z,2710000,False,5.0,8.0,1,right,C. Johnson running DUNK (13 PTS),[1629661],1610612751.0,BKN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,0.98,Made,13.0,,,,,,,,,,,,
273,PT03M44.00S,2024-11-20T01:29:40.5Z,2,REGULAR,turnover,out-of-bounds,[],1641706,,,1610612766,40,50,2024-11-20T01:30:20Z,2720000,False,,,0,,B. Miller lost ball out-of-bounds TURNOVER (2 TO),[1641706],1610612766.0,CHA,lost ball,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,1629183.0,,,,,,,,,,,2.0,,,,,,,,
274,PT03M44.00S,2024-11-20T01:29:50.6Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,40,50,2024-11-20T01:29:58Z,2730000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT03M44.00S,2024-11-20T01:29:50.6Z,2,REGULAR,substitution,in,[],203471,,,1610612751,40,50,2024-11-20T01:29:58Z,2740000,False,,,0,,SUB in: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M29.00S,2024-11-20T01:30:16.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641706,,,1610612751,40,50,2024-11-20T01:30:26Z,2750000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (Schröder 2 FT),"[1641706, 203471]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1629183.0,2.0,0.0,Schröder,203471.0,,,,,,,,,,,,,,,
278,PT03M29.00S,2024-11-20T01:30:47.6Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],203471,,,1610612751,41,50,2024-11-20T01:30:47Z,2770000,False,,,0,,D. Schröder Free Throw 1 of 2 (1 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
279,PT03M29.00S,2024-11-20T01:30:48.6Z,2,REGULAR,substitution,out,[],1630182,,,1610612751,41,50,2024-11-20T01:30:55Z,2780000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M29.00S,2024-11-20T01:30:48.6Z,2,REGULAR,substitution,in,[],1628998,,,1610612751,41,50,2024-11-20T01:30:55Z,2790000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M29.00S,2024-11-20T01:31:09.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],203471,,,1610612751,42,50,2024-11-20T01:31:09Z,2800000,False,,,0,,D. Schröder Free Throw 2 of 2 (2 PTS),[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
282,PT03M14.00S,2024-11-20T01:31:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,8.360709592641262,52.94117647058824,1610612766,42,50,2024-11-20T01:31:40Z,2810000,False,-15.0,26.0,1,left,MISS C. Martin driving Layup,[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,3.0,Missed,,,,,,,,,,,,,
283,PT03M10.00S,2024-11-20T01:31:31.5Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612766,42,50,2024-11-20T01:31:40Z,2820000,False,,,0,,G. Williams REBOUND (Off:1 Def:3),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,282.0,4.0,3.0,1.0,,
284,PT03M10.00S,2024-11-20T01:31:31.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629684,5.590000152587891,50.0,1610612766,42,52,2024-11-20T01:31:31Z,2830000,False,0.0,0.0,1,left,G. Williams putback DUNK (6 PTS),[1629684],1610612766.0,CHA,putback,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,6.0,,,,,,,,,,,,
285,PT03M05.00S,2024-11-20T01:31:36.9Z,2,REGULAR,3pt,Jump Shot,[],1627827,69.46452036793693,72.30392156862744,1610612751,45,52,2024-11-20T01:31:51Z,2840000,False,112.0,235.0,1,right,D. Finney-Smith 25' 3PT  (9 PTS) (B. Simmons 2 AST),"[1627827, 1627732]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,,25.97,Made,9.0,B. Simmons,1627732.0,2.0,,,,,,,,,
286,PT02M50.00S,2024-11-20T01:31:51.3Z,2,REGULAR,3pt,Jump Shot,[],1630163,31.35676741130092,69.85294117647058,1610612766,45,52,2024-11-20T01:49:31Z,2850000,False,-99.0,242.0,1,left,MISS L. Ball 26' step back 3PT,[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,26.19,Missed,,,,,,,,,,,,,
287,PT02M47.00S,2024-11-20T01:31:54.3Z,2,REGULAR,rebound,offensive,[],1641706,,,1610612766,45,52,2024-11-20T01:31:56Z,2860000,False,,,0,,B. Miller REBOUND (Off:1 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,286.0,2.0,1.0,1.0,,
288,PT02M45.00S,2024-11-20T01:31:57.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,3.235873850197109,95.34313725490196,1610612766,45,52,2024-11-20T01:32:22Z,2870000,False,-227.0,-22.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,22.78,Missed,,,,,,,,,,,,,
289,PT02M42.00S,2024-11-20T01:32:00.8Z,2,REGULAR,rebound,offensive,[],1630163,,,1610612766,45,52,2024-11-20T01:32:22Z,2880000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,288.0,1.0,0.0,1.0,,
290,PT02M42.00S,2024-11-20T01:32:05.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630163,5.590000152587891,50.0,1610612766,45,52,2024-11-20T01:34:16Z,2890000,False,0.0,0.0,1,left,MISS L. Ball tip Layup,[1630163],1610612766.0,CHA,tip,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
291,PT02M42.00S,2024-11-20T01:32:05.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,45,52,2024-11-20T01:34:16Z,2900000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,290.0,,,,,
292,PT02M42.00S,2024-11-20T01:32:13.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630163,,,1610612751,45,52,2024-11-20T01:34:16Z,2910000,False,,,0,,L. Ball loose ball personal FOUL (2 PF) (Finney-Smith 2 FT),"[1630163, 1627827]",1610612766.0,CHA,loose ball,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,1626301.0,2.0,0.0,Finney-Smith,1627827.0,,,,,,,,,,,,,,,
295,PT02M42.00S,2024-11-20T01:32:47.5Z,2,REGULAR,freethrow,1 of 2,[],1627827,,,1610612751,45,52,2024-11-20T01:32:47Z,2940000,False,,,0,,MISS D. Finney-Smith Free Throw 1 of 2,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
296,PT02M42.00S,2024-11-20T01:32:47.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,45,52,2024-11-20T01:32:47Z,2950000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,,,,,
297,PT02M42.00S,2024-11-20T01:32:48.4Z,2,REGULAR,substitution,out,[],1630570,,,1610612751,45,52,2024-11-20T01:32:56Z,2960000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M42.00S,2024-11-20T01:32:48.4Z,2,REGULAR,substitution,in,[],1630533,,,1610612751,45,52,2024-11-20T01:32:56Z,2970000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M42.00S,2024-11-20T01:33:08.8Z,2,REGULAR,freethrow,2 of 2,[],1627827,,,1610612751,46,52,2024-11-20T01:33:08Z,2980000,False,,,0,,D. Finney-Smith Free Throw 2 of 2 (10 PTS),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
301,PT02M38.00S,2024-11-20T01:33:16.4Z,2,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612766,46,52,2024-11-20T01:33:27Z,2990000,False,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Williams 2 FT),"[1627827, 1629684]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,1629183.0,3.0,0.0,Williams,1629684.0,,,,,,,,,,,,,,,
307,PT02M38.00S,2024-11-20T01:33:41.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629684,,,1610612766,46,53,2024-11-20T01:33:41Z,3010000,False,,,0,,G. Williams Free Throw 1 of 2 (7 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
308,PT02M38.00S,2024-11-20T01:33:46.2Z,2,REGULAR,substitution,out,[],1627827,,,1610612766,46,53,2024-11-20T01:33:49Z,3020000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M38.00S,2024-11-20T01:33:46.2Z,2,REGULAR,substitution,in,[],1630592,,,1610612766,46,53,2024-11-20T01:33:49Z,3030000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M38.00S,2024-11-20T01:34:42.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629684,,,1610612766,46,54,2024-11-20T01:34:42Z,3040000,False,,,0,,G. Williams Free Throw 2 of 2 (8 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
311,PT02M27.00S,2024-11-20T01:34:55.4Z,2,REGULAR,3pt,Jump Shot,[],1629661,67.36202365308804,44.11764705882353,1610612751,49,54,2024-11-20T01:59:34Z,3050000,False,-29.0,254.0,1,right,C. Johnson 25' 3PT pullup (16 PTS) (D. Schröder 7 AST),"[1629661, 203471]",1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,25.6,Made,16.0,D. Schröder,203471.0,7.0,,,,,,,,,
313,PT01M59.00S,2024-11-20T01:35:25.4Z,2,REGULAR,3pt,Jump Shot,[],1628970,33.590670170827856,37.00980392156863,1610612766,49,54,2024-11-20T02:02:19Z,3070000,False,65.0,263.0,1,left,MISS M. Bridges 27' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,27.12,Missed,,,,,,,,,,,,,
314,PT01M59.00S,2024-11-20T01:35:25.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,49,54,2024-11-20T01:35:30Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,313.0,,,,,
315,PT01M59.00S,2024-11-20T01:35:27.8Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612766,49,54,2024-11-20T01:35:37Z,3090000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,1629183.0,,,,,,,,,,,,,,,,,,,
320,PT01M42.00S,2024-11-20T01:35:58.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,67.09921156373193,54.65686274509803,1610612751,52,54,2024-11-20T01:36:03Z,3100000,False,23.0,257.0,1,right,J. Wilson 25' 3PT step back (8 PTS) (B. Simmons 3 AST),"[1630592, 1627732]",1610612751.0,BKN,step back,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Center,,,,,,25.79,Made,8.0,B. Simmons,1627732.0,3.0,,,,,,,,,
322,PT01M25.00S,2024-11-20T01:37:16.9Z,2,REGULAR,jumpball,recovered,[],1627732,,,1610612766,52,54,2024-11-20T01:37:16Z,3120000,False,,,0,,Jump Ball J. Wilson vs. G. Williams: Tip to B. Simmons,"[1627732, 1630592, 1629684]",1610612751.0,BKN,heldball,B. Simmons,1627732.0,Simmons,B. Simmons,Wilson,1630592.0,Williams,1629684.0,,,,,,,,,,,,,,,,,,,,,,
325,PT01M25.00S,2024-11-20T01:37:16.9Z,2,REGULAR,turnover,lost ball,[],1628998,,,1610612766,52,54,2024-11-20T01:37:16Z,3150000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628998, 1630592]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,2.0,Wilson,1630592.0,,,,,,
326,PT01M25.00S,2024-11-20T01:37:16.9Z,2,REGULAR,steal,,[],1630592,,,1610612751,52,54,2024-11-20T01:37:16Z,3160000,False,,,0,,J. Wilson STEAL (1 STL),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT01M18.00S,2024-11-20T01:37:27.1Z,2,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,52,54,2024-11-20T01:40:12Z,3170000,False,,,0,,C. Johnson step out-of-bounds TURNOVER (5 TO),[1629661],1610612751.0,BKN,step,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,5.0,,,,,,,,
328,PT01M13.00S,2024-11-20T01:37:35.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,5.863994743758213,51.9607843137255,1610612766,52,56,2024-11-20T01:40:24Z,3180000,False,-10.0,3.0,1,left,M. Bridges alley-oop DUNK (12 PTS) (L. Ball 4 AST),"[1628970, 1630163]",1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,1.01,Made,12.0,L. Ball,1630163.0,4.0,,,,,,,,,
330,PT01M04.00S,2024-11-20T01:37:44.8Z,2,REGULAR,turnover,bad pass,[],1627732,,,1610612751,52,56,2024-11-20T01:37:57Z,3200000,False,,,0,,B. Simmons bad pass TURNOVER (2 TO),"[1627732, 1628998]",1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Martin,1628998.0,,,,,,
331,PT01M04.00S,2024-11-20T01:37:44.8Z,2,REGULAR,steal,,[],1628998,,,1610612766,52,56,2024-11-20T01:37:48Z,3210000,False,,,0,,C. Martin STEAL (1 STL),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT00M57.80S,2024-11-20T01:37:51.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,3.3672798948751645,96.07843137254902,1610612766,52,56,2024-11-20T01:38:00Z,3220000,False,-230.0,-21.0,1,left,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,23.13,Missed,,,,,,,,,,,,,
333,PT00M54.60S,2024-11-20T01:37:55.1Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612751,52,56,2024-11-20T01:37:55Z,3230000,False,,,0,,B. Simmons REBOUND (Off:0 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,332.0,3.0,3.0,0.0,,
334,PT00M46.70S,2024-11-20T01:38:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,92.19776609724047,53.92156862745098,1610612751,52,56,2024-11-20T04:25:35Z,3240000,False,20.0,21.0,1,right,MISS J. Wilson driving Layup,[1630592],1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,2.86,Missed,,,,,,,,,,,,,
335,PT00M45.90S,2024-11-20T01:38:05.3Z,2,REGULAR,rebound,offensive,[],1627732,,,1610612751,52,56,2024-11-20T04:25:35Z,3250000,False,,,0,,B. Simmons REBOUND (Off:1 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,334.0,4.0,3.0,1.0,,
720,PT00M45.90S,2024-11-20T01:38:06.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627732,91.27792378449409,49.754901960784316,1610612751,52,56,2024-11-20T04:28:01Z,3255000,False,-1.0,29.0,1,right,MISS B. Simmons tip Layup,[1627732],1610612751.0,BKN,tip,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,2.95,Missed,,,,,,,,,,,,,
721,PT00M45.70S,2024-11-20T01:38:06.3Z,2,REGULAR,rebound,offensive,[],1627732,,,1610612751,52,56,2024-11-20T04:28:01Z,3257500,False,,,0,,B. Simmons REBOUND (Off:2 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,720.0,5.0,3.0,2.0,,
336,PT00M44.00S,2024-11-20T01:38:07.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627732,94.40999984741211,50.0,1610612751,54,56,2024-11-20T04:28:01Z,3260000,False,0.0,0.0,1,right,B. Simmons tip Layup (4 PTS),[1627732],1610612751.0,BKN,tip,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,0.0,Made,4.0,,,,,,,,,,,,
337,PT00M28.80S,2024-11-20T01:38:24.1Z,2,REGULAR,3pt,Jump Shot,[],1630163,33.327858081471746,52.69607843137255,1610612766,54,59,2024-11-20T01:41:11Z,3270000,False,-13.0,261.0,1,left,L. Ball 26' 3PT step back (12 PTS),[1630163],1610612766.0,CHA,step back,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,26.11,Made,12.0,,,,,,,,,,,,
338,PT00M13.10S,2024-11-20T01:38:51.6Z,2,REGULAR,3pt,Jump Shot,[],203471,70.51576872536137,74.26470588235294,1610612751,54,59,2024-11-20T01:38:57Z,3280000,False,121.0,225.0,1,right,MISS D. Schröder 25' pullup 3PT,[203471],1610612751.0,BKN,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,,,25.54,Missed,,,,,,,,,,,,,
339,PT00M09.80S,2024-11-20T01:38:54.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,54,59,2024-11-20T01:38:54Z,3290000,False,,,0,,L. Ball REBOUND (Off:1 Def:1),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,338.0,2.0,1.0,1.0,,
340,PT00M00.40S,2024-11-20T01:39:04.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,16.113666228646515,55.14705882352941,1610612766,54,59,2024-11-20T01:41:55Z,3300000,False,-26.0,99.0,1,left,MISS L. Ball 10' pullup bank Shot,[1630163],1610612766.0,CHA,pullup bank,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.23,Missed,,,,,,,,,,,,,
341,PT00M00.40S,2024-11-20T01:39:04.3Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,54,59,2024-11-20T01:39:14Z,3310000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,340.0,2.0,1.0,1.0,,
342,PT00M00.00S,2024-11-20T01:39:14.0Z,2,REGULAR,period,end,[],0,,,1610612751,54,59,2024-11-20T01:39:14Z,3320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2024-11-20T01:50:38.4Z,3,REGULAR,substitution,out,['startperiod'],1630533,,,1610612751,54,59,2024-11-20T01:54:23Z,3330000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2024-11-20T01:50:38.4Z,3,REGULAR,substitution,out,['startperiod'],1628998,,,1610612751,54,59,2024-11-20T01:54:23Z,3340000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2024-11-20T01:50:38.4Z,3,REGULAR,substitution,in,['startperiod'],1627827,,,1610612751,54,59,2024-11-20T01:54:23Z,3350000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2024-11-20T01:50:38.4Z,3,REGULAR,substitution,in,['startperiod'],1630182,,,1610612751,54,59,2024-11-20T01:54:23Z,3360000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2024-11-20T01:54:27.8Z,3,REGULAR,period,start,[],0,,,1610612751,54,59,2024-11-20T01:54:27Z,3370000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT11M43.00S,2024-11-20T01:54:44.7Z,3,REGULAR,3pt,Jump Shot,[],1629661,11.645860709592641,2.696078431372549,1610612751,54,59,2024-11-20T01:54:49Z,3380000,False,237.0,57.0,1,left,MISS C. Johnson 24' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,,,,,,24.33,Missed,,,,,,,,,,,,,
349,PT11M39.00S,2024-11-20T01:54:48.7Z,3,REGULAR,rebound,offensive,[],1627732,,,1610612751,54,59,2024-11-20T01:54:49Z,3390000,False,,,0,,B. Simmons REBOUND (Off:3 Def:3),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,348.0,6.0,3.0,3.0,,
350,PT11M26.00S,2024-11-20T01:55:01.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,23.73521681997372,87.5,1610612751,57,59,2024-11-20T01:55:07Z,3400000,False,-188.0,171.0,1,left,D. Finney-Smith 25' 3PT step back (13 PTS) (C. Johnson 3 AST),"[1627827, 1629661]",1610612751.0,BKN,step back,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,25.35,Made,13.0,C. Johnson,1629661.0,3.0,,,,,,,,,
