actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
535,PT00M32.00S,2025-03-16T23:57:51.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,11.514454664914586,50.73529411764706,1610612751,88,90,2025-03-16T23:57:57Z,5180000,False,-4.0,56.0,1,left,K. Johnson floating Jump Shot (14 PTS),[1630553],1610612751.0,BKN,floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,5.58,14.0,,,,,
536,PT00M27.40S,2025-03-16T23:58:00.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641721,,,1610612737,88,90,2025-03-16T23:58:16Z,5190000,False,,,0,,M. Lewis personal FOUL (1 PF) (Young 2 FT),"[1641721, 1629027]",1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Left Center,,,,204058.0,1.0,0.0,Young,1629027.0,,,,,,,,,,,,
538,PT00M27.40S,2025-03-16T23:58:33.2Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,88,91,2025-03-16T23:58:33Z,5210000,False,,,0,,T. Young Free Throw 1 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,Made,,,,,,20.0,,,,,
539,PT00M27.40S,2025-03-16T23:58:47.6Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,88,92,2025-03-16T23:58:47Z,5220000,False,,,0,,T. Young Free Throw 2 of 2 (21 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,Made,,,,,,21.0,,,,,
540,PT00M04.60S,2025-03-16T23:59:17.0Z,3,REGULAR,3pt,Jump Shot,[],1630553,5.256241787122208,97.08180147058823,1610612751,91,92,2025-03-16T23:59:24Z,5230000,False,-235.0,-3.0,1,left,K. Johnson 3PT  (17 PTS) (M. Lewis 2 AST),"[1630553, 1641721]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,,,,,23.54,17.0,M. Lewis,1641721.0,2.0,,
542,PT00M00.00S,2025-03-16T23:59:28.9Z,3,REGULAR,2pt,Jump Shot,[],1629611,78.9257555847569,54.166666666666664,1610612737,91,92,2025-03-16T23:59:36Z,5250000,False,21.0,146.0,1,right,MISS T. Mann 14' driving floating Shot,[1629611],1610612737.0,ATL,driving floating,,,Mann,T. Mann,,,,,Mid-Range,8-16 Center,,,,,,,,,Missed,,,,,14.71,,,,,,
543,PT00M00.00S,2025-03-16T23:59:30.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,91,92,2025-03-16T23:59:30Z,5260000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,542.0,,,,,,,,,,
544,PT00M00.00S,2025-03-16T23:59:32.8Z,3,REGULAR,period,end,[],0,,,1610612737,91,92,2025-03-16T23:59:32Z,5270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2025-03-16T23:59:35.3Z,4,REGULAR,substitution,out,['startperiod'],1641736,,,1610612737,91,92,2025-03-17T00:02:15Z,5280000,False,,,0,,SUB out: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2025-03-16T23:59:35.3Z,4,REGULAR,substitution,out,['startperiod'],1630553,,,1610612737,91,92,2025-03-17T00:02:15Z,5290000,False,,,0,,SUB out: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2025-03-16T23:59:35.3Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612737,91,92,2025-03-17T00:02:15Z,5300000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT12M00.00S,2025-03-16T23:59:35.3Z,4,REGULAR,substitution,in,['startperiod'],1631213,,,1610612737,91,92,2025-03-17T00:02:15Z,5310000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2025-03-17T00:02:21.8Z,4,REGULAR,period,start,[],0,,,1610612751,91,92,2025-03-17T00:02:21Z,5320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT11M34.00S,2025-03-17T00:02:46.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630549,9.937582128777924,54.166666666666664,1610612751,93,92,2025-03-17T00:02:53Z,5330000,False,-21.0,41.0,1,left,D. Sharpe Hook (4 PTS) (C. Johnson 5 AST),"[1630549, 1629661]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,4.59,4.0,C. Johnson,1629661.0,5.0,,
552,PT11M21.00S,2025-03-17T00:02:59.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,90.09526938239159,50.98039215686274,1610612737,93,92,2025-03-17T00:04:26Z,5350000,False,5.0,41.0,1,right,MISS T. Young driving floating bank Shot,[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,,,,4.09,,,,,,
553,PT11M20.00S,2025-03-17T00:03:00.2Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,93,92,2025-03-17T00:03:04Z,5360000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,552.0,5.0,5.0,0.0,,,,,,,
554,PT11M12.00S,2025-03-17T00:03:08.3Z,4,REGULAR,3pt,Jump Shot,[],1629661,28.86005256241787,20.34313725490196,1610612751,93,92,2025-03-17T00:03:11Z,5370000,False,148.0,219.0,1,left,MISS C. Johnson 26' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,26.43,,,,,,
555,PT11M11.00S,2025-03-17T00:03:09.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,93,92,2025-03-17T00:03:11Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,554.0,,,,,,,,,,
557,PT11M11.00S,2025-03-17T00:03:13.2Z,4,REGULAR,substitution,out,[],1630570,,,1610612751,93,92,2025-03-17T00:03:19Z,5400000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT11M11.00S,2025-03-17T00:03:13.2Z,4,REGULAR,substitution,in,[],1630592,,,1610612751,93,92,2025-03-17T00:03:19Z,5410000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT11M11.00S,2025-03-17T00:03:13.2Z,4,REGULAR,substitution,out,[],1630249,,,1610612751,93,92,2025-03-17T00:03:29Z,5420000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT11M11.00S,2025-03-17T00:03:13.2Z,4,REGULAR,substitution,in,[],1642258,,,1610612751,93,92,2025-03-17T00:03:29Z,5430000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT10M59.00S,2025-03-17T00:03:48.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630549,13.87976346911958,19.607843137254903,1610612751,93,92,2025-03-17T00:05:27Z,5440000,False,152.0,78.0,1,left,MISS D. Sharpe 17' Jump Shot,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right,,,,,,,,,Missed,,,,,17.08,,,,,,
562,PT10M56.00S,2025-03-17T00:03:51.0Z,4,REGULAR,rebound,offensive,[],1631213,,,1610612751,93,92,2025-03-17T00:03:54Z,5450000,False,,,0,,T. Martin REBOUND (Off:1 Def:4),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Right,,,,,,,,,,561.0,5.0,4.0,1.0,,,,,,,
563,PT10M53.00S,2025-03-17T00:03:54.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630592,7.440867279894875,60.78431372549019,1610612751,93,92,2025-03-17T00:05:59Z,5460000,False,-54.0,17.0,1,left,MISS J. Wilson driving floating bank Shot,[1630592],1610612751.0,BKN,driving floating bank,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,5.66,,,,,,
564,PT10M51.00S,2025-03-17T00:03:56.1Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,93,92,2025-03-17T00:03:58Z,5470000,False,,,0,,T. Young REBOUND (Off:0 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,563.0,3.0,3.0,0.0,,,,,,,
565,PT10M49.00S,2025-03-17T00:03:58.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,75.24638633377135,87.00980392156863,1610612737,93,92,2025-03-17T00:04:12Z,5480000,False,185.0,180.0,1,right,MISS G. Niang 25' running 3PT,[1627777],1610612737.0,ATL,running,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,25.83,,,,,,
566,PT10M44.00S,2025-03-17T00:04:03.4Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,93,92,2025-03-17T00:04:12Z,5490000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,565.0,6.0,6.0,0.0,,,,,,,
568,PT10M27.00S,2025-03-17T00:04:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.783837056504599,43.38235294117647,1610612751,95,92,2025-03-17T00:04:49Z,5510000,False,33.0,11.0,1,left,C. Johnson driving Layup (20 PTS),[1629661],1610612751.0,BKN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,3.5,20.0,,,,,
569,PT10M14.00S,2025-03-17T00:04:57.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,82.7365308804205,43.872549019607845,1610612737,95,94,2025-03-17T00:07:06Z,5520000,False,-31.0,110.0,1,right,T. Mann 11' step back Jump Shot (13 PTS),[1629611],1610612737.0,ATL,step back,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,,,,,11.4,13.0,,,,,
570,PT09M49.00S,2025-03-17T00:05:22.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,6.258212877792378,54.166666666666664,1610612751,97,94,2025-03-17T00:05:25Z,5530000,False,-21.0,6.0,1,left,D. Sharpe cutting Layup (6 PTS) (T. Martin 2 AST),"[1630549, 1631213]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,2.17,6.0,T. Martin,1631213.0,2.0,,
572,PT09M32.00S,2025-03-17T00:05:39.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627777,90.75229960578186,40.44117647058824,1610612737,97,96,2025-03-17T00:05:44Z,5550000,False,-48.0,34.0,1,right,G. Niang turnaround Hook (12 PTS) (T. Young 8 AST),"[1627777, 1629027]",1610612737.0,ATL,turnaround,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,5.89,12.0,T. Young,1629027.0,8.0,,
574,PT09M06.00S,2025-03-17T00:06:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,8.886333771353483,52.450980392156865,1610612751,99,96,2025-03-17T00:06:08Z,5570000,False,-12.0,31.0,1,left,T. Martin driving Layup (16 PTS),[1631213],1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,3.34,16.0,,,,,
575,PT08M56.00S,2025-03-17T00:06:15.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,93.38042049934296,45.34313725490196,1610612737,99,98,2025-03-17T00:06:20Z,5580000,False,-23.0,10.0,1,right,T. Young driving reverse Layup (23 PTS),[1629027],1610612737.0,ATL,driving reverse,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,2.52,23.0,,,,,
576,PT08M31.00S,2025-03-17T00:06:40.3Z,4,REGULAR,3pt,Jump Shot,[],1631213,29.122864651773984,12.990196078431374,1610612751,99,98,2025-03-17T00:06:46Z,5590000,False,185.0,221.0,1,left,MISS T. Martin 28' step back 3PT,[1631213],1610612751.0,BKN,step back,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,28.84,,,,,,
577,PT08M28.00S,2025-03-17T00:06:43.3Z,4,REGULAR,rebound,offensive,[],1630592,,,1610612751,99,98,2025-03-17T00:06:46Z,5600000,False,,,0,,J. Wilson REBOUND (Off:2 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,576.0,2.0,0.0,2.0,,,,,,,
578,PT08M27.00S,2025-03-17T00:06:45.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641721,20.71287779237845,91.66666666666666,1610612751,102,98,2025-03-17T00:06:48Z,5610000,False,-208.0,142.0,1,left,M. Lewis 25' 3PT  (10 PTS) (J. Wilson 5 AST),"[1641721, 1630592]",1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,,,,25.22,10.0,J. Wilson,1630592.0,5.0,,
580,PT08M25.00S,2025-03-17T00:06:58.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,102,98,2025-03-17T00:06:58Z,5630000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M25.00S,2025-03-17T00:06:59.9Z,4,REGULAR,substitution,out,[],1631230,,,1610612737,102,98,2025-03-17T00:09:23Z,5640000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M25.00S,2025-03-17T00:06:59.9Z,4,REGULAR,substitution,out,[],1629027,,,1610612737,102,98,2025-03-17T00:09:23Z,5650000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M25.00S,2025-03-17T00:06:59.9Z,4,REGULAR,substitution,out,[],1627777,,,1610612737,102,98,2025-03-17T00:09:23Z,5660000,False,,,0,,SUB out: G. Niang,[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M25.00S,2025-03-17T00:06:59.9Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,102,98,2025-03-17T00:09:23Z,5670000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M25.00S,2025-03-17T00:06:59.9Z,4,REGULAR,substitution,in,[],1631243,,,1610612737,102,98,2025-03-17T00:09:23Z,5680000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M25.00S,2025-03-17T00:06:59.9Z,4,REGULAR,substitution,in,[],1630168,,,1610612737,102,98,2025-03-17T00:09:23Z,5690000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M10.00S,2025-03-17T00:10:00.1Z,4,REGULAR,2pt,Jump Shot,[],1629611,90.22667542706965,22.794117647058822,1610612737,102,98,2025-03-17T00:10:04Z,5700000,False,-136.0,39.0,1,right,MISS T. Mann 14' fadeaway Shot,[1629611],1610612737.0,ATL,fadeaway,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,,,,,,,Missed,,,,,14.16,,,,,,
588,PT08M07.00S,2025-03-17T00:10:03.1Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,102,98,2025-03-17T00:10:04Z,5710000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:7),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,587.0,7.0,7.0,0.0,,,,,,,
589,PT07M49.00S,2025-03-17T00:10:21.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,6.389618922470433,47.549019607843135,1610612751,104,98,2025-03-17T00:10:26Z,5720000,False,12.0,8.0,1,left,D. Sharpe alley-oop DUNK (8 PTS) (C. Johnson 6 AST),"[1630549, 1629661]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,1.45,8.0,C. Johnson,1629661.0,6.0,,
591,PT07M39.00S,2025-03-17T00:10:30.4Z,4,REGULAR,3pt,Jump Shot,[],1631243,92.46057818659659,3.431372549019608,1610612737,104,98,2025-03-17T00:10:34Z,5740000,False,-233.0,18.0,1,right,MISS M. Gueye 3PT,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,,,,23.35,,,,,,
592,PT07M36.00S,2025-03-17T00:10:33.4Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,104,98,2025-03-17T00:10:34Z,5750000,False,,,0,,J. Wilson REBOUND (Off:2 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,,,,,591.0,3.0,1.0,2.0,,,,,,,
593,PT07M21.00S,2025-03-17T00:10:51.2Z,4,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612751,104,98,2025-03-17T00:11:00Z,5760000,False,,,0,,O. Okongwu shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630168, 1629661]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Right,,,,204058.0,2.0,0.0,Johnson,1629661.0,,,,,,,,,,,,
595,PT07M21.00S,2025-03-17T00:11:24.6Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612751,105,98,2025-03-17T00:11:24Z,5780000,False,,,0,,C. Johnson Free Throw 1 of 2 (21 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,Made,,,,,,21.0,,,,,
596,PT07M21.00S,2025-03-17T00:11:25.2Z,4,REGULAR,substitution,out,[],1631213,,,1610612751,105,98,2025-03-17T00:11:55Z,5790000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M21.00S,2025-03-17T00:11:25.2Z,4,REGULAR,substitution,out,[],1630549,,,1610612751,105,98,2025-03-17T00:11:55Z,5800000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT07M21.00S,2025-03-17T00:11:25.2Z,4,REGULAR,substitution,out,[],1641721,,,1610612751,105,98,2025-03-17T00:11:55Z,5810000,False,,,0,,SUB out: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M21.00S,2025-03-17T00:11:25.2Z,4,REGULAR,substitution,out,[],1631243,,,1610612751,105,98,2025-03-17T00:11:55Z,5820000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M21.00S,2025-03-17T00:11:25.2Z,4,REGULAR,substitution,in,[],1641736,,,1610612751,105,98,2025-03-17T00:11:55Z,5830000,False,,,0,,SUB in: R. Beekman,[1641736],1610612751.0,BKN,,,,Beekman,R. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M21.00S,2025-03-17T00:11:25.2Z,4,REGULAR,substitution,in,[],1630553,,,1610612751,105,98,2025-03-17T00:11:55Z,5840000,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT07M21.00S,2025-03-17T00:11:25.2Z,4,REGULAR,substitution,in,[],1629651,,,1610612751,105,98,2025-03-17T00:11:55Z,5850000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT07M21.00S,2025-03-17T00:11:25.2Z,4,REGULAR,substitution,in,[],1629027,,,1610612751,105,98,2025-03-17T00:11:55Z,5860000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT07M21.00S,2025-03-17T00:11:56.3Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612751,106,98,2025-03-17T00:11:56Z,5870000,False,,,0,,C. Johnson Free Throw 2 of 2 (22 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,Made,,,,,,22.0,,,,,
605,PT07M06.00S,2025-03-17T00:12:11.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,86.41590013140605,37.00980392156863,1610612737,106,98,2025-03-17T00:12:34Z,5880000,False,-65.0,75.0,1,right,MISS T. Young 9' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Missed,,,,,9.94,,,,,,
606,PT07M03.00S,2025-03-17T00:12:14.3Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,106,98,2025-03-17T00:12:16Z,5890000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,605.0,3.0,3.0,0.0,,,,,,,
607,PT06M56.00S,2025-03-17T00:12:20.8Z,4,REGULAR,3pt,Jump Shot,[],1630553,21.895532194480946,86.27450980392157,1610612751,109,98,2025-03-17T00:12:24Z,5900000,False,-181.0,153.0,1,left,K. Johnson 3PT  (20 PTS) (J. Wilson 6 AST),"[1630553, 1630592]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,,,,23.75,20.0,J. Wilson,1630592.0,6.0,,
609,PT06M47.00S,2025-03-17T00:12:33.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,93.11760840998686,55.88235294117647,1610612737,109,100,2025-03-17T00:12:41Z,5920000,False,29.0,12.0,1,right,O. Okongwu cutting Layup (16 PTS) (T. Young 9 AST),"[1630168, 1629027]",1610612737.0,ATL,cutting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,3.18,16.0,T. Young,1629027.0,9.0,,
611,PT06M47.00S,2025-03-17T00:12:36.2Z,4,REGULAR,foul,personal,['1freethrow'],1629651,,,1610612737,109,100,2025-03-17T00:12:43Z,5940000,False,,,0,,N. Claxton shooting personal FOUL (2 PF) (Okongwu 1 FT),"[1629651, 1630168]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,204058.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,
613,PT06M47.00S,2025-03-17T00:12:44.7Z,4,REGULAR,substitution,out,[],1629661,,,1610612737,109,100,2025-03-17T00:13:58Z,5960000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M47.00S,2025-03-17T00:12:44.7Z,4,REGULAR,substitution,in,[],1641721,,,1610612737,109,100,2025-03-17T00:13:58Z,5970000,False,,,0,,SUB in: M. Lewis,[1641721],1610612751.0,BKN,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT06M47.00S,2025-03-17T00:13:05.5Z,4,REGULAR,freethrow,1 of 1,[],1630168,,,1610612737,109,101,2025-03-17T00:13:05Z,5980000,False,,,0,,O. Okongwu Free Throw 1 of 1 (17 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,Made,,,,,,17.0,,,,,
616,PT06M22.00S,2025-03-17T00:13:33.1Z,4,REGULAR,2pt,Jump Shot,[],1641736,21.107095926412615,68.38235294117648,1610612751,111,101,2025-03-17T00:13:37Z,5990000,False,-92.0,146.0,1,left,R. Beekman 17' driving floating Jump Shot (5 PTS) (K. Johnson 4 AST),"[1641736, 1630553]",1610612751.0,BKN,driving floating,,,Beekman,R. Beekman,,,,,Mid-Range,16-24 Left Center,,,,,,,,,Made,,,,,17.24,5.0,K. Johnson,1630553.0,4.0,,
618,PT06M12.00S,2025-03-17T00:13:43.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.51182654402102,50.49019607843137,1610612737,111,103,2025-03-17T00:13:48Z,6010000,False,2.0,8.0,1,right,D. Daniels cutting Layup (14 PTS) (T. Young 10 AST),"[1630700, 1629027]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,0.89,14.0,T. Young,1629027.0,10.0,,
620,PT05M58.00S,2025-03-17T00:13:57.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,13.091327201051248,53.431372549019606,1610612751,111,103,2025-03-17T00:14:18Z,6030000,False,-17.0,71.0,1,left,MISS J. Wilson 7' driving floating Shot,[1630592],1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,,,,7.27,,,,,,
