actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,jumpBallRecoverdPersonId
84,PT05M34.00S,2023-11-29T03:27:23.1Z,1,REGULAR,3pt,Jump Shot,[],1626168,77.61169513797634,89.70588235294117,1610612758,16,21,2023-11-29T03:27:29Z,740000,False,199.0,158.0,1,right,T. Lyles 25' 3PT  (3 PTS) (D. Sabonis 3 AST),"[1626168, 1627734]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.37,Made,3.0,Lyles,T. Lyles,D. Sabonis,1627734.0,3.0,,,,,,,,,,,,,,,
86,PT05M13.00S,2023-11-29T03:27:45.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203952,11.645860709592641,49.50980392156863,1610612744,16,23,2023-11-29T03:28:09Z,760000,False,2.0,57.0,1,left,A. Wiggins Hook (7 PTS) (D. Saric 1 AST),"[203952, 203967]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,7.0,Wiggins,A. Wiggins,D. Saric,203967.0,1.0,,,,,,,,,,,,,,,
88,PT05M13.00S,2023-11-29T03:27:49.3Z,1,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612744,16,23,2023-11-29T03:28:07Z,780000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Wiggins 1 FT),"[1626168, 203952]",1610612758.0,SAC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Lyles,T. Lyles,,,,,,,,,,,,,202037.0,1.0,0.0,Wiggins,203952.0,
90,PT05M13.00S,2023-11-29T03:28:09.7Z,1,REGULAR,freethrow,1 of 1,[],203952,,,1610612744,16,24,2023-11-29T03:28:09Z,800000,False,,,0,,A. Wiggins Free Throw 1 of 1 (8 PTS),[203952],1610612744.0,GSW,,,,,,,,,,Made,8.0,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
91,PT04M55.00S,2023-11-29T03:28:32.2Z,1,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612758,16,24,2023-11-29T03:28:38Z,810000,False,,,0,,G. Payton II shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1627780, 1627734]",1610612744.0,GSW,shooting,,,,,,Restricted Area,0-8 Center,,,,Payton II,G. Payton II,,,,,,,,,,,,,202037.0,1.0,0.0,Sabonis,1627734.0,
93,PT04M55.00S,2023-11-29T03:29:00.6Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,17,24,2023-11-29T03:29:00Z,830000,False,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,1.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
94,PT04M55.00S,2023-11-29T03:29:01.3Z,1,REGULAR,substitution,out,[],203952,,,1610612758,17,24,2023-11-29T03:29:08Z,840000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
95,PT04M55.00S,2023-11-29T03:29:01.3Z,1,REGULAR,substitution,in,[],101108,,,1610612758,17,24,2023-11-29T03:29:08Z,850000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,,,,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
96,PT04M55.00S,2023-11-29T03:29:25.9Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,18,24,2023-11-29T03:29:25Z,860000,False,,,0,,D. Sabonis Free Throw 2 of 2 (2 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,2.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
97,PT04M44.00S,2023-11-29T03:29:38.0Z,1,REGULAR,3pt,Jump Shot,[],203967,9.543363994743759,96.56862745098039,1610612744,18,27,2023-11-29T03:29:45Z,870000,False,-233.0,37.0,1,left,D. Saric 3PT  (3 PTS) (S. Curry 2 AST),"[203967, 201939]",1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,23.58,Made,3.0,Saric,D. Saric,S. Curry,201939.0,2.0,,,,,,,,,,,,,,,
99,PT04M29.00S,2023-11-29T03:29:51.9Z,1,REGULAR,3pt,Jump Shot,[],1628370,76.42904073587385,10.049019607843137,1610612758,18,27,2023-11-29T03:29:57Z,890000,False,-200.0,169.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
100,PT04M27.00S,2023-11-29T03:29:53.9Z,1,REGULAR,rebound,defensive,[],203967,,,1610612744,18,27,2023-11-29T03:29:57Z,900000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Saric,D. Saric,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,
101,PT04M16.00S,2023-11-29T03:30:04.8Z,1,REGULAR,3pt,Jump Shot,[],101108,28.991458607095925,74.26470588235294,1610612744,18,27,2023-11-29T03:30:10Z,910000,False,-121.0,220.0,1,left,MISS C. Paul 25' 3PT,[101108],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,25.12,Missed,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
102,PT04M13.00S,2023-11-29T03:30:07.8Z,1,REGULAR,rebound,offensive,[],203967,,,1610612744,18,27,2023-11-29T03:30:10Z,920000,False,,,0,,D. Saric REBOUND (Off:1 Def:1),[203967],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Saric,D. Saric,,,,101.0,2.0,1.0,1.0,,,,,,,,,,,
103,PT04M09.00S,2023-11-29T03:30:12.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201939,31.882391590013142,35.049019607843135,1610612744,18,27,2023-11-29T03:34:57Z,930000,False,75.0,247.0,1,left,MISS S. Curry 25' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Center,25.83,Missed,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
104,PT04M05.00S,2023-11-29T03:30:16.0Z,1,REGULAR,rebound,offensive,[],1627780,,,1610612744,18,27,2023-11-29T03:41:02Z,940000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Payton II,G. Payton II,,,,103.0,1.0,0.0,1.0,,,,,,,,,,,
166,PT04M04.00S,2023-11-29T03:30:38.7Z,1,REGULAR,substitution,out,[],1630537,,,1610612744,18,27,2023-11-29T03:40:38Z,945000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
167,PT04M04.00S,2023-11-29T03:30:38.7Z,1,REGULAR,substitution,out,[],1626172,,,1610612744,18,27,2023-11-29T03:40:38Z,947500,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,,,,,,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,
168,PT04M04.00S,2023-11-29T03:30:38.7Z,1,REGULAR,substitution,in,[],1630556,,,1610612744,18,27,2023-11-29T03:40:38Z,948750,False,,,0,,SUB in: K. Edwards,[1630556],1610612758.0,SAC,,,,,,,,,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,
169,PT04M04.00S,2023-11-29T03:30:38.7Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,18,27,2023-11-29T03:40:38Z,949375,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
109,PT04M04.00S,2023-11-29T03:31:05.4Z,1,REGULAR,jumpball,recovered,[],101108,,,1610612744,18,27,2023-11-29T03:41:09Z,950000,False,,,0,,Jump Ball G. Payton II vs. M. Monk: Tip to C. Paul,"[101108, 1627780, 1628370]",1610612744.0,GSW,heldball,C. Paul,Payton II,1627780.0,Monk,1628370.0,,,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,101108.0
112,PT03M57.00S,2023-11-29T03:31:09.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],101108,30.831143232588698,39.950980392156865,1610612744,18,30,2023-11-29T03:31:15Z,980000,False,50.0,237.0,1,left,C. Paul 24' 3PT  (3 PTS),[101108],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,24.26,Made,3.0,Paul,C. Paul,,,,,,,,,,,,,,,,,,
113,PT03M41.00S,2023-11-29T03:31:25.4Z,1,REGULAR,3pt,Jump Shot,[],1626168,81.2910643889619,94.11764705882352,1610612758,18,30,2023-11-29T03:31:30Z,990000,False,221.0,123.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2023-11-29T03:31:28.4Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,18,30,2023-11-29T03:31:30Z,1000000,False,,,0,,G. Payton II REBOUND (Off:1 Def:1),[1627780],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Payton II,G. Payton II,,,,113.0,2.0,1.0,1.0,,,,,,,,,,,
115,PT03M28.00S,2023-11-29T03:31:43.5Z,1,REGULAR,foul,offensive,[],1630228,,,1610612744,18,30,2023-11-29T03:43:37Z,1010000,False,,,0,,J. Kuminga charge offensive FOUL (1 PF),"[1630228, 1630556]",1610612744.0,GSW,charge,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,203591.0,1.0,0.0,Edwards,1630556.0,
117,PT03M28.00S,2023-11-29T03:31:43.5Z,1,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,18,30,2023-11-29T03:31:43Z,1030000,False,,,0,,J. Kuminga offensive foul TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,1.0,,,,,203591.0,,,,,
119,PT03M28.00S,2023-11-29T03:31:59.4Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,18,30,2023-11-29T03:32:20Z,1050000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,,,,,,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
120,PT03M28.00S,2023-11-29T03:31:59.4Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,18,30,2023-11-29T03:32:20Z,1060000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
122,PT03M28.00S,2023-11-29T03:31:59.4Z,1,REGULAR,substitution,out,[],201939,,,1610612758,18,30,2023-11-29T03:32:20Z,1080000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
123,PT03M28.00S,2023-11-29T03:31:59.4Z,1,REGULAR,substitution,in,[],201580,,,1610612758,18,30,2023-11-29T03:32:20Z,1090000,False,,,0,,SUB in: J. McGee,[201580],1610612758.0,SAC,,,,,,,,,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,
124,PT03M28.00S,2023-11-29T03:31:59.4Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,18,30,2023-11-29T03:32:20Z,1100000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
126,PT03M28.00S,2023-11-29T03:31:59.4Z,1,REGULAR,substitution,in,[],202691,,,1610612758,18,30,2023-11-29T03:32:20Z,1120000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
128,PT03M16.00S,2023-11-29T03:32:24.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628370,93.51182654402102,53.92156862745098,1610612758,20,30,2023-11-29T03:44:14Z,1140000,False,20.0,8.0,1,right,M. Monk driving Layup (2 PTS),[1628370],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,2.14,Made,2.0,Monk,M. Monk,,,,,,,,,,,,,,,,,,
129,PT02M57.00S,2023-11-29T03:32:44.2Z,1,REGULAR,3pt,Jump Shot,[],1630228,26.363337713534822,19.11764705882353,1610612744,20,30,2023-11-29T03:32:56Z,1150000,False,154.0,195.0,1,left,MISS J. Kuminga 24' 3PT,[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,24.9,Missed,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
130,PT02M57.00S,2023-11-29T03:32:44.2Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,20,30,2023-11-29T03:32:56Z,1160000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Monk,M. Monk,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,
131,PT02M49.00S,2023-11-29T03:32:54.2Z,1,REGULAR,turnover,bad pass,[],1628370,,,1610612758,20,30,2023-11-29T03:33:18Z,1170000,False,,,0,,M. Monk bad pass TURNOVER (1 TO),"[1628370, 101108]",1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Monk,M. Monk,,,,,,,,1.0,Paul,101108.0,,,,,,,,
132,PT02M49.00S,2023-11-29T03:32:54.2Z,1,REGULAR,steal,,[],101108,,,1610612744,20,30,2023-11-29T03:32:59Z,1180000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
133,PT02M49.00S,2023-11-29T03:33:01.0Z,1,REGULAR,foul,personal,[],201580,,,1610612744,20,30,2023-11-29T03:33:08Z,1190000,False,,,0,,J. McGee personal FOUL (1 PF),"[201580, 101108]",1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,McGee,J. McGee,,,,,,,,,,,,,203591.0,1.0,0.0,Paul,101108.0,
135,PT02M49.00S,2023-11-29T03:33:52.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,20,30,2023-11-29T03:33:52Z,1210000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M32.00S,2023-11-29T03:36:43.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203967,12.959921156373195,34.80392156862745,1610612744,20,30,2023-11-29T03:45:18Z,1220000,False,76.0,69.0,1,left,MISS D. Saric 10' driving floating bank Shot,[203967],1610612744.0,GSW,driving floating bank,,,,,,In The Paint (Non-RA),8-16 Right,10.29,Missed,,Saric,D. Saric,,,,,,,,,,,,,,,,,,
141,PT02M28.00S,2023-11-29T03:36:47.8Z,1,REGULAR,rebound,defensive,[],1630556,,,1610612758,20,30,2023-11-29T03:36:53Z,1230000,False,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Edwards,K. Edwards,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT02M24.00S,2023-11-29T03:36:52.1Z,1,REGULAR,turnover,lost ball,[],201580,,,1610612758,20,30,2023-11-29T03:37:19Z,1240000,False,,,0,,J. McGee lost ball TURNOVER (1 TO),"[201580, 101108]",1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,McGee,J. McGee,,,,,,,,1.0,Paul,101108.0,,,,,,,,
143,PT02M24.00S,2023-11-29T03:36:52.1Z,1,REGULAR,steal,,[],101108,,,1610612744,20,30,2023-11-29T03:36:54Z,1250000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
144,PT02M08.00S,2023-11-29T03:37:07.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202691,27.54599211563732,80.3921568627451,1610612744,20,30,2023-11-29T03:37:13Z,1260000,False,-152.0,206.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,25.63,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
145,PT02M04.00S,2023-11-29T03:37:11.2Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,20,30,2023-11-29T03:39:30Z,1270000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Fox,D. Fox,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
146,PT01M54.00S,2023-11-29T03:37:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.46057818659659,44.85294117647059,1610612758,22,30,2023-11-29T03:46:18Z,1280000,False,-26.0,18.0,1,right,M. Monk driving Layup (4 PTS),[1628370],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,3.16,Made,4.0,Monk,M. Monk,,,,,,,,,,,,,,,,,,
147,PT01M54.00S,2023-11-29T03:37:28.0Z,1,REGULAR,foul,personal,['1freethrow'],101108,,,1610612758,22,30,2023-11-29T03:37:37Z,1290000,False,,,0,,C. Paul shooting personal FOUL (1 PF) (Monk 1 FT),"[101108, 1628370]",1610612744.0,GSW,shooting,,,,,,Restricted Area,0-8 Center,,,,Paul,C. Paul,,,,,,,,,,,,,202037.0,1.0,0.0,Monk,1628370.0,
149,PT01M54.00S,2023-11-29T03:37:49.6Z,1,REGULAR,freethrow,1 of 1,[],1628370,,,1610612758,23,30,2023-11-29T03:37:49Z,1310000,False,,,0,,M. Monk Free Throw 1 of 1 (5 PTS),[1628370],1610612758.0,SAC,,,,,,,,,,Made,5.0,Monk,M. Monk,,,,,,,,,,,,,,,,,,
150,PT01M30.00S,2023-11-29T03:38:14.4Z,1,REGULAR,3pt,Jump Shot,[],1627780,4.681340341655716,3.431372549019608,1610612744,23,30,2023-11-29T03:38:21Z,1320000,False,233.0,-8.0,1,left,MISS G. Payton II 3PT - blocked,"[1627780, 201580]",1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,23.3,Missed,,Payton II,G. Payton II,,,,,,,,,,,McGee,201580.0,,,,,,
151,PT01M30.00S,2023-11-29T03:38:14.4Z,1,REGULAR,block,,[],201580,,,1610612744,23,30,2023-11-29T03:38:17Z,1330000,False,,,0,,J. McGee BLOCK (1 BLK),[201580],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,
152,PT01M26.00S,2023-11-29T03:38:18.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,23,30,2023-11-29T03:38:21Z,1340000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612758.0,SAC,,,,,,,Right Corner 3,24+ Right,,,,Fox,D. Fox,,,,150.0,2.0,2.0,0.0,,,,,,,,,,,
153,PT01M18.00S,2023-11-29T03:38:26.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,88.12417871222075,49.50980392156863,1610612758,25,30,2023-11-29T03:38:35Z,1350000,False,-2.0,59.0,1,right,M. Monk driving finger roll Layup (7 PTS),[1628370],1610612758.0,SAC,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,7.0,Monk,M. Monk,,,,,,,,,,,,,,,,,,
154,PT01M03.00S,2023-11-29T03:38:41.2Z,1,REGULAR,3pt,Jump Shot,[],202691,18.084756898817346,4.6568627450980395,1610612744,25,30,2023-11-29T03:38:45Z,1360000,False,227.0,117.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
155,PT01M00.00S,2023-11-29T03:38:44.2Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,25,30,2023-11-29T03:38:45Z,1370000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Lyles,T. Lyles,,,,154.0,1.0,1.0,0.0,,,,,,,,,,,
156,PT00M53.40S,2023-11-29T03:38:54.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,91.01511169513797,48.03921568627451,1610612758,27,30,2023-11-29T03:47:57Z,1380000,False,-10.0,32.0,1,right,D. Fox driving Layup (4 PTS),[1628368],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,3.35,Made,4.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
157,PT00M53.40S,2023-11-29T03:38:57.0Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203967,,,1610612758,27,30,2023-11-29T03:39:09Z,1390000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Fox 1 FT),"[203967, 1628368]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Saric,D. Saric,,,,,,,,,,,,,203591.0,1.0,0.0,Fox,1628368.0,
159,PT00M53.40S,2023-11-29T03:39:27.7Z,1,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,28,30,2023-11-29T03:39:27Z,1410000,False,,,0,,D. Fox Free Throw 1 of 1 (5 PTS),[1628368],1610612758.0,SAC,,,,,,,,,,Made,5.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
160,PT00M43.30S,2023-11-29T03:39:40.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,5.995400788436268,49.01960784313725,1610612744,28,32,2023-11-29T03:39:48Z,1420000,False,5.0,4.0,1,left,G. Payton II reverse Layup (2 PTS) (D. Saric 2 AST),"[1627780, 203967]",1610612744.0,GSW,reverse,,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,Payton II,G. Payton II,D. Saric,203967.0,2.0,,,,,,,,,,,,,,,
163,PT00M35.30S,2023-11-29T03:40:05.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612758,28,32,2023-11-29T03:54:18Z,1450000,False,,,0,,G. Payton II personal FOUL (2 PF) (Fox 2 FT),"[1627780, 1628368]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Payton II,G. Payton II,,,,,,,,,,,,,203591.0,2.0,0.0,Fox,1628368.0,
165,PT00M35.30S,2023-11-29T03:40:33.4Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,29,32,2023-11-29T03:52:01Z,1470000,False,,,0,,D. Fox Free Throw 1 of 2 (6 PTS),[1628368],1610612758.0,SAC,,,,,,,,,,Made,6.0,Fox,D. Fox,,,,,,,,,,,,,,,,,,
234,PT00M35.30S,2023-11-29T03:40:33.4Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,29,32,2023-11-29T03:52:01Z,1475000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,,,,,,,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
235,PT00M35.30S,2023-11-29T03:40:33.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,29,32,2023-11-29T03:52:01Z,1477500,False,,,0,,K. Thompson REBOUND (Off:0 Def:5),[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,234.0,5.0,5.0,0.0,,,,,,,,,,,
170,PT00M35.30S,2023-11-29T03:40:46.0Z,1,REGULAR,substitution,out,[],1627780,,,1610612744,29,32,2023-11-29T03:52:01Z,1480000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
171,PT00M35.30S,2023-11-29T03:40:46.0Z,1,REGULAR,substitution,in,[],201939,,,1610612744,29,32,2023-11-29T03:52:01Z,1490000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
172,PT00M35.30S,2023-11-29T03:40:53.9Z,1,REGULAR,substitution,out,[],201580,,,1610612744,29,32,2023-11-29T03:52:01Z,1500000,False,,,0,,SUB out: J. McGee,[201580],1610612758.0,SAC,,,,,,,,,,,,McGee,J. McGee,,,,,,,,,,,,,,,,,,
173,PT00M35.30S,2023-11-29T03:40:53.9Z,1,REGULAR,substitution,in,[],1630558,,,1610612744,29,32,2023-11-29T03:52:01Z,1510000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
174,PT00M19.00S,2023-11-29T03:41:41.4Z,1,REGULAR,foul,personal,['3freethrow'],1628370,,,1610612744,29,32,2023-11-29T03:45:08Z,1520000,False,,,0,,M. Monk shooting personal FOUL (1 PF) (Thompson 3 FT),"[1628370, 202691]",1610612758.0,SAC,shooting,,,,,,Above the Break 3,24+ Right Center,,,,Monk,M. Monk,,,,,,,,,,,,,202058.0,1.0,0.0,Thompson,202691.0,
176,PT00M19.00S,2023-11-29T03:42:13.9Z,1,REGULAR,freethrow,1 of 3,[],202691,,,1610612744,29,33,2023-11-29T03:43:25Z,1540000,False,,,0,,K. Thompson Free Throw 1 of 3 (6 PTS),[202691],1610612744.0,GSW,,,,,,,,,,Made,6.0,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
177,PT00M19.00S,2023-11-29T03:42:13.9Z,1,REGULAR,freethrow,2 of 3,[],202691,,,1610612744,29,34,2023-11-29T03:43:25Z,1550000,False,,,0,,K. Thompson Free Throw 2 of 3 (7 PTS),[202691],1610612744.0,GSW,,,,,,,,,,Made,7.0,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
188,PT00M19.00S,2023-11-29T03:42:13.9Z,1,REGULAR,freethrow,3 of 3,[],202691,,,1610612744,29,35,2023-11-29T03:43:25Z,1555000,False,,,0,,K. Thompson Free Throw 3 of 3 (8 PTS),[202691],1610612744.0,GSW,,,,,,,,,,Made,8.0,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
178,PT00M19.00S,2023-11-29T03:42:14.0Z,1,REGULAR,substitution,out,[],1630556,,,1610612758,29,35,2023-11-29T03:43:25Z,1560000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,,,,,,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,
179,PT00M19.00S,2023-11-29T03:42:14.0Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,29,35,2023-11-29T03:43:25Z,1570000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
