actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,jumpBallRecoverdPersonId
273,PT04M56.00S,2024-02-08T04:01:32.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628370,76.2976346911958,49.01960784313725,1610612758,55,51,2024-02-08T04:05:07Z,2650000,False,-5.0,170.0,1,right,MISS M. Monk 17' pullup Shot,[1628370],1610612758.0,SAC,pullup,,,,,,Mid-Range,16-24 Center,17.04,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
274,PT04M52.00S,2024-02-08T04:01:35.7Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,55,51,2024-02-08T04:01:35Z,2660000,False,,,0,,J. Duren REBOUND (Off:1 Def:4),[1631105],1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,,,,Duren,J. Duren,,,,,,,,,,,,273.0,5.0,4.0,1.0,,,
275,PT04M43.00S,2024-02-08T04:01:44.3Z,2,REGULAR,3pt,Jump Shot,[],1631204,29.38567674113009,24.019607843137255,1610612765,55,51,2024-02-08T04:05:39Z,2670000,False,130.0,224.0,1,left,MISS M. Sasser 25' step back 3PT,[1631204],1610612765.0,DET,step back,,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
276,PT04M40.00S,2024-02-08T04:01:47.3Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,55,51,2024-02-08T04:02:03Z,2680000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Monk,M. Monk,,,,,,,,,,,,275.0,2.0,2.0,0.0,,,
277,PT04M36.00S,2024-02-08T04:01:51.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628989,71.04139290407359,76.47058823529412,1610612758,55,51,2024-02-08T04:02:10Z,2690000,False,132.0,220.0,1,right,MISS K. Huerter 25' pullup 3PT,[1628989],1610612758.0,SAC,pullup,,,,,,Above the Break 3,24+ Right Center,25.65,Missed,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
278,PT04M33.00S,2024-02-08T04:01:54.2Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,55,51,2024-02-08T04:02:10Z,2700000,False,,,0,,J. Duren REBOUND (Off:1 Def:5),[1631105],1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,,,,Duren,J. Duren,,,,,,,,,,,,277.0,6.0,5.0,1.0,,,
281,PT04M25.00S,2024-02-08T04:02:04.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203488,7.966491458607096,54.166666666666664,1610612765,55,51,2024-02-08T04:16:50Z,2710000,False,-21.0,22.0,1,left,MISS M. Muscala Layup - blocked,"[203488, 1631099]",1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,3.06,Missed,,Muscala,M. Muscala,,,,,,,,,,,,,,,,Murray,1631099.0,
282,PT04M25.00S,2024-02-08T04:02:04.8Z,2,REGULAR,block,,[],1631099,,,1610612765,55,51,2024-02-08T04:02:07Z,2720000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
283,PT04M24.00S,2024-02-08T04:02:05.8Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,55,51,2024-02-08T04:16:50Z,2730000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,,,,Fox,D. Fox,,,,,,,,,,,,281.0,1.0,1.0,0.0,,,
284,PT04M11.00S,2024-02-08T04:02:18.7Z,2,REGULAR,foul,personal,['2freethrow'],203488,,,1610612758,55,51,2024-02-08T04:12:06Z,2740000,False,,,0,,M. Muscala shooting personal FOUL (1 PF) (Fox 2 FT),"[203488, 1628368]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Muscala,M. Muscala,,,,,,,203591.0,1.0,0.0,Fox,1628368.0,,,,,,,
286,PT04M11.00S,2024-02-08T04:02:44.9Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,55,51,2024-02-08T04:11:11Z,2765000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,,,,,,,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
287,PT04M11.00S,2024-02-08T04:02:44.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,55,51,2024-02-08T04:11:11Z,2772500,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,286.0,,,,,,
351,PT04M11.00S,2024-02-08T04:03:08.6Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,55,51,2024-02-08T04:18:33Z,2774375,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
352,PT04M11.00S,2024-02-08T04:03:08.6Z,2,REGULAR,substitution,out,[],1631204,,,1610612758,55,51,2024-02-08T04:18:33Z,2775312,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
353,PT04M11.00S,2024-02-08T04:03:08.6Z,2,REGULAR,substitution,in,[],203084,,,1610612758,55,51,2024-02-08T04:18:33Z,2775781,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
354,PT04M11.00S,2024-02-08T04:03:08.6Z,2,REGULAR,substitution,in,[],202692,,,1610612758,55,51,2024-02-08T04:18:33Z,2776015,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
292,PT04M11.00S,2024-02-08T04:02:44.9Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,55,51,2024-02-08T04:11:11Z,2776250,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,,,,,,,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
293,PT04M08.00S,2024-02-08T04:02:47.9Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,55,51,2024-02-08T04:11:11Z,2778125,False,,,0,,J. Duren REBOUND (Off:1 Def:6),[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,292.0,7.0,6.0,1.0,,,
294,PT03M56.00S,2024-02-08T04:03:32.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,17.427726675427067,57.107843137254896,1610612765,55,51,2024-02-08T04:10:35Z,2815000,False,-36.0,111.0,1,left,MISS K. Hayes 11' Jump Shot,[1630165],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,11.68,Missed,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
296,PT03M55.00S,2024-02-08T04:03:33.3Z,2,REGULAR,rebound,offensive,[],1631105,,,1610612765,55,51,2024-02-08T04:10:35Z,2818750,False,,,0,,J. Duren REBOUND (Off:2 Def:6),[1631105],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Duren,J. Duren,,,,,,,,,,,,294.0,8.0,6.0,2.0,,,
297,PT03M50.00S,2024-02-08T04:03:39.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1631105,10.85742444152431,49.26470588235294,1610612765,55,53,2024-02-08T04:10:42Z,2819375,False,4.0,50.0,1,left,J. Duren Hook (10 PTS),[1631105],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,4.97,Made,10.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,
298,PT03M36.00S,2024-02-08T04:03:52.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.19776609724047,47.30392156862745,1610612758,57,53,2024-02-08T04:04:00Z,2880000,False,-13.0,21.0,1,right,D. Sabonis Layup (9 PTS) (K. Murray 4 AST),"[1627734, 1631099]",1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,2.48,Made,9.0,Sabonis,D. Sabonis,K. Murray,1631099.0,4.0,,,,,,,,,,,,,,,
299,PT03M36.00S,2024-02-08T04:03:57.1Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631105,,,1610612758,57,53,2024-02-08T04:04:23Z,2890000,False,,,0,,J. Duren shooting personal FOUL (2 PF) (Sabonis 1 FT),"[1631105, 1627734]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,,Duren,J. Duren,,,,,,,2882.0,2.0,0.0,Sabonis,1627734.0,,,,,,,
302,PT03M36.00S,2024-02-08T04:04:29.6Z,2,REGULAR,freethrow,1 of 1,[],1627734,,,1610612758,58,53,2024-02-08T04:04:29Z,2910000,False,,,0,,D. Sabonis Free Throw 1 of 1 (10 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,10.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
303,PT03M29.00S,2024-02-08T04:04:39.9Z,2,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612765,58,53,2024-02-08T04:04:55Z,2920000,False,,,0,,K. Murray shooting personal FOUL (4 PF) (Ivey 2 FT),"[1631099, 1631093]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Murray,K. Murray,,,,,,,2882.0,4.0,0.0,Ivey,1631093.0,,,,,,,
305,PT03M29.00S,2024-02-08T04:05:10.2Z,2,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,58,54,2024-02-08T04:05:10Z,2940000,False,,,0,,J. Ivey Free Throw 1 of 2 (10 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,10.0,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
306,PT03M29.00S,2024-02-08T04:05:11.0Z,2,REGULAR,substitution,out,[],1631099,,,1610612765,58,54,2024-02-08T04:05:20Z,2950000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
307,PT03M29.00S,2024-02-08T04:05:11.0Z,2,REGULAR,substitution,in,[],1628370,,,1610612765,58,54,2024-02-08T04:05:20Z,2960000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
308,PT03M29.00S,2024-02-08T04:05:35.7Z,2,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,58,55,2024-02-08T04:05:35Z,2970000,False,,,0,,J. Ivey Free Throw 2 of 2 (11 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,11.0,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
309,PT03M11.00S,2024-02-08T04:05:57.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,92.59198423127464,46.07843137254902,1610612758,58,55,2024-02-08T04:06:23Z,2980000,False,-20.0,17.0,1,right,MISS M. Monk Layup,[1628370],1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,2.6,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
310,PT03M09.00S,2024-02-08T04:05:59.7Z,2,REGULAR,rebound,defensive,[],203488,,,1610612765,58,55,2024-02-08T04:06:23Z,2990000,False,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Muscala,M. Muscala,,,,,,,,,,,,309.0,2.0,2.0,0.0,,,
311,PT02M56.00S,2024-02-08T04:06:13.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631105,17.0335085413929,44.11764705882353,1610612765,58,55,2024-02-08T04:06:31Z,3000000,False,29.0,108.0,1,left,MISS J. Duren 11' floating Shot,[1631105],1610612765.0,DET,floating,,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,Duren,J. Duren,,,,,,,,,,,,,,,,,,
312,PT02M52.00S,2024-02-08T04:06:17.0Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,58,55,2024-02-08T04:06:31Z,3010000,False,,,0,,H. Barnes REBOUND (Off:0 Def:3),[203084],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Barnes,H. Barnes,,,,,,,,,,,,311.0,3.0,3.0,0.0,,,
313,PT02M42.00S,2024-02-08T04:06:26.7Z,2,REGULAR,3pt,Jump Shot,[],1627734,68.01905387647832,37.99019607843137,1610612758,58,55,2024-02-08T04:06:36Z,3020000,False,-60.0,248.0,1,right,MISS D. Sabonis 25' pullup 3PT,[1627734],1610612758.0,SAC,pullup,,,,,,Above the Break 3,24+ Center,25.53,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
314,PT02M39.00S,2024-02-08T04:06:29.7Z,2,REGULAR,rebound,defensive,[],1631093,,,1610612765,58,55,2024-02-08T04:06:36Z,3030000,False,,,0,,J. Ivey REBOUND (Off:1 Def:3),[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Ivey,J. Ivey,,,,,,,,,,,,313.0,4.0,3.0,1.0,,,
315,PT02M29.00S,2024-02-08T04:06:40.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,17.0335085413929,65.68627450980392,1610612765,58,55,2024-02-08T04:06:48Z,3040000,False,-78.0,108.0,1,left,MISS J. Ivey 13' pullup Shot,[1631093],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Left,13.31,Missed,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
316,PT02M25.00S,2024-02-08T04:06:44.4Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,58,55,2024-02-08T04:06:48Z,3050000,False,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Barnes,H. Barnes,,,,,,,,,,,,315.0,4.0,4.0,0.0,,,
317,PT02M19.00S,2024-02-08T04:06:51.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612758,58,55,2024-02-08T04:07:00Z,3060000,False,,,0,,J. Ivey personal FOUL (3 PF) (Fox 2 FT),"[1631093, 1628368]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Ivey,J. Ivey,,,,,,,1628487.0,3.0,0.0,Fox,1628368.0,,,,,,,
319,PT02M19.00S,2024-02-08T04:07:22.8Z,2,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,58,55,2024-02-08T04:07:45Z,3080000,False,,,0,,MISS D. Fox Free Throw 1 of 2,[1628368],1610612758.0,SAC,,,,,,,,,,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
320,PT02M19.00S,2024-02-08T04:07:22.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612758,58,55,2024-02-08T04:07:45Z,3090000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,319.0,,,,,,
321,PT02M19.00S,2024-02-08T04:07:25.7Z,2,REGULAR,substitution,out,[],1631093,,,1610612758,58,55,2024-02-08T04:07:30Z,3100000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
322,PT02M19.00S,2024-02-08T04:07:25.7Z,2,REGULAR,substitution,in,[],1631204,,,1610612758,58,55,2024-02-08T04:07:30Z,3110000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
323,PT02M19.00S,2024-02-08T04:07:22.8Z,2,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,58,55,2024-02-08T04:07:45Z,3120000,False,,,0,,MISS D. Fox Free Throw 2 of 2,[1628368],1610612758.0,SAC,,,,,,,,,,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
324,PT02M16.00S,2024-02-08T04:07:25.8Z,2,REGULAR,rebound,defensive,[],1631105,,,1610612765,58,55,2024-02-08T04:07:45Z,3130000,False,,,0,,J. Duren REBOUND (Off:2 Def:7),[1631105],1610612765.0,DET,,,,,,,,,,,,Duren,J. Duren,,,,,,,,,,,,323.0,9.0,7.0,2.0,,,
325,PT02M00.00S,2024-02-08T04:08:00.0Z,2,REGULAR,2pt,Jump Shot,[],1631204,21.50131406044678,65.93137254901961,1610612765,58,57,2024-02-08T04:08:07Z,3140000,False,-80.0,150.0,1,left,M. Sasser 16' pullup Jump Shot (11 PTS) (J. Duren 4 AST),"[1631204, 1631105]",1610612765.0,DET,pullup,,,,,,Mid-Range,16-24 Left Center,16.95,Made,11.0,Sasser,M. Sasser,J. Duren,1631105.0,4.0,,,,,,,,,,,,,,,
327,PT01M48.00S,2024-02-08T04:08:12.3Z,2,REGULAR,3pt,Jump Shot,[],1628989,95.6143232588699,3.9215686274509802,1610612758,58,57,2024-02-08T04:08:17Z,3160000,False,-230.0,-11.0,1,right,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,,,,Left Corner 3,24+ Left,23.07,Missed,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,
328,PT01M45.00S,2024-02-08T04:08:15.3Z,2,REGULAR,rebound,defensive,[],1630165,,,1610612765,58,57,2024-02-08T04:08:17Z,3170000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,,Hayes,K. Hayes,,,,,,,,,,,,327.0,3.0,3.0,0.0,,,
329,PT01M40.00S,2024-02-08T04:08:23.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628989,,,1610612765,58,57,2024-02-08T04:08:36Z,3180000,False,,,0,,K. Huerter personal FOUL (1 PF) (Duren 2 FT),"[1628989, 1631105]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Huerter,K. Huerter,,,,,,,203591.0,1.0,0.0,Duren,1631105.0,,,,,,,
331,PT01M40.00S,2024-02-08T04:08:50.8Z,2,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,58,58,2024-02-08T04:08:50Z,3200000,False,,,0,,J. Duren Free Throw 1 of 2 (11 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,11.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,
332,PT01M40.00S,2024-02-08T04:09:09.9Z,2,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,58,59,2024-02-08T04:09:09Z,3210000,False,,,0,,J. Duren Free Throw 2 of 2 (12 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,12.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,
333,PT01M27.00S,2024-02-08T04:09:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203084,90.09526938239159,35.53921568627451,1610612758,60,59,2024-02-08T04:15:03Z,3220000,False,-72.0,41.0,1,right,H. Barnes 8' turnaround Jump Shot (4 PTS) (D. Fox 4 AST),"[203084, 1628368]",1610612758.0,SAC,turnaround,,,,,,In The Paint (Non-RA),8-16 Left,8.29,Made,4.0,Barnes,H. Barnes,D. Fox,1628368.0,4.0,,,,,,,,,,,,,,,
335,PT01M11.00S,2024-02-08T04:09:43.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631105,6.915243101182654,45.588235294117645,1610612765,60,61,2024-02-08T04:09:48Z,3240000,False,22.0,13.0,1,left,J. Duren cutting Layup (14 PTS) (A. Burks 1 AST),"[1631105, 202692]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,2.54,Made,14.0,Duren,J. Duren,A. Burks,202692.0,1.0,,,,,,,,,,,,,,,
337,PT01M04.00S,2024-02-08T04:09:50.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627734,91.93495400788436,43.872549019607845,1610612758,60,61,2024-02-08T04:09:58Z,3260000,False,-31.0,23.0,1,right,MISS D. Sabonis driving Hook,[1627734],1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,3.85,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
338,PT01M02.00S,2024-02-08T04:09:52.9Z,2,REGULAR,rebound,defensive,[],1631204,,,1610612765,60,61,2024-02-08T04:09:58Z,3270000,False,,,0,,M. Sasser REBOUND (Off:0 Def:1),[1631204],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Sasser,M. Sasser,,,,,,,,,,,,337.0,1.0,1.0,0.0,,,
339,PT00M55.20S,2024-02-08T04:09:59.9Z,2,REGULAR,3pt,Jump Shot,[],202692,4.28712220762155,94.6078431372549,1610612765,60,64,2024-02-08T04:10:07Z,3280000,False,-223.0,-12.0,1,left,A. Burks 3PT  (13 PTS) (K. Hayes 5 AST),"[202692, 1630165]",1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,22.33,Made,13.0,Burks,A. Burks,K. Hayes,1630165.0,5.0,,,,,,,,,,,,,,,
341,PT00M48.50S,2024-02-08T04:10:08.8Z,2,REGULAR,3pt,Jump Shot,[],1628370,68.9388961892247,25.98039215686275,1610612758,60,64,2024-02-08T04:10:19Z,3300000,False,-120.0,239.0,1,right,MISS M. Monk 26' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
342,PT00M45.50S,2024-02-08T04:10:11.8Z,2,REGULAR,rebound,defensive,[],202692,,,1610612765,60,64,2024-02-08T04:10:19Z,3310000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Burks,A. Burks,,,,,,,,,,,,341.0,2.0,2.0,0.0,,,
343,PT00M29.60S,2024-02-08T04:10:27.6Z,2,REGULAR,3pt,Jump Shot,[],203488,12.171484888304862,2.450980392156863,1610612765,60,67,2024-02-08T04:10:34Z,3320000,False,238.0,62.0,1,left,M. Muscala 24' 3PT  (3 PTS) (J. Duren 5 AST),"[203488, 1631105]",1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,24.56,Made,3.0,Muscala,M. Muscala,J. Duren,1631105.0,5.0,,,,,,,,,,,,,,,
345,PT00M05.30S,2024-02-08T04:10:56.1Z,2,REGULAR,3pt,Jump Shot,[],1628370,74.19513797634691,16.42156862745098,1610612758,63,67,2024-02-08T04:11:12Z,3340000,False,-168.0,190.0,1,right,M. Monk 25' 3PT  (10 PTS) (D. Fox 5 AST),"[1628370, 1628368]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,25.36,Made,10.0,Monk,M. Monk,D. Fox,1628368.0,5.0,,,,,,,,,,,,,,,
347,PT00M00.10S,2024-02-08T04:11:04.0Z,2,REGULAR,3pt,Jump Shot,[],1630165,32.933639947437584,48.77450980392157,1610612765,63,70,2024-02-08T04:11:15Z,3360000,False,6.0,257.0,1,left,K. Hayes 25' 3PT  (8 PTS) (M. Sasser 3 AST),"[1630165, 1631204]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,25.72,Made,8.0,Hayes,K. Hayes,M. Sasser,1631204.0,3.0,,,,,,,,,,,,,,,
349,PT00M00.00S,2024-02-08T04:11:16.8Z,2,REGULAR,period,end,[],0,,,1610612758,63,70,2024-02-08T04:11:16Z,3380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2024-02-08T04:24:48.0Z,3,REGULAR,substitution,out,['startperiod'],1628370,,,1610612758,63,70,2024-02-08T04:26:33Z,3390000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2024-02-08T04:24:48.0Z,3,REGULAR,substitution,out,['startperiod'],202692,,,1610612758,63,70,2024-02-08T04:26:33Z,3400000,False,,,0,,SUB out: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2024-02-08T04:24:48.0Z,3,REGULAR,substitution,out,['startperiod'],1631204,,,1610612758,63,70,2024-02-08T04:26:33Z,3410000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2024-02-08T04:24:48.0Z,3,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,63,70,2024-02-08T04:26:33Z,3420000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2024-02-08T04:24:48.0Z,3,REGULAR,substitution,in,['startperiod'],1641709,,,1610612758,63,70,2024-02-08T04:26:33Z,3430000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2024-02-08T04:24:48.0Z,3,REGULAR,substitution,in,['startperiod'],1631093,,,1610612758,63,70,2024-02-08T04:26:33Z,3440000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2024-02-08T04:26:35.4Z,3,REGULAR,period,start,[],0,,,1610612765,63,70,2024-02-08T04:26:35Z,3450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M47.00S,2024-02-08T04:26:49.8Z,3,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612765,63,70,2024-02-08T04:27:08Z,3460000,False,,,0,,D. Fox shooting personal FOUL (2 PF) (Duren 2 FT),"[1628368, 1631105]",1610612758.0,SAC,shooting,,,,,,Restricted Area,0-8 Center,,,,Fox,D. Fox,,,,,,,203591.0,2.0,0.0,Duren,1631105.0,,,,,,,
364,PT11M47.00S,2024-02-08T04:27:14.0Z,3,REGULAR,freethrow,1 of 2,[],1631105,,,1610612765,63,71,2024-02-08T04:27:14Z,3480000,False,,,0,,J. Duren Free Throw 1 of 2 (15 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,15.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,
365,PT11M47.00S,2024-02-08T04:27:29.9Z,3,REGULAR,freethrow,2 of 2,[],1631105,,,1610612765,63,72,2024-02-08T04:27:29Z,3490000,False,,,0,,J. Duren Free Throw 2 of 2 (16 PTS),[1631105],1610612765.0,DET,,,,,,,,,,Made,16.0,Duren,J. Duren,,,,,,,,,,,,,,,,,,
