actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
501,PT10M43.00S,2024-03-25T00:51:35.4Z,4,REGULAR,turnover,lost ball,[],1630598,,,1610612760,84,66,2024-03-25T00:51:42Z,4960000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 203109]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Crowder,203109.0,,
502,PT10M43.00S,2024-03-25T00:51:35.4Z,4,REGULAR,steal,,[],203109,,,1610612749,84,66,2024-03-25T00:52:30Z,4970000,False,,,0,,J. Crowder STEAL (1 STL),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
503,PT10M37.00S,2024-03-25T00:51:40.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,8.09789750328515,50.98039215686274,1610612749,86,66,2024-03-25T00:51:47Z,4980000,False,-5.0,24.0,1,left,B. Portis running Layup (13 PTS) (D. Lillard 5 AST),"[1626171, 203081]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,2.41,Made,13.0,D. Lillard,203081.0,5.0,,,,,,,,,,,,,,
505,PT10M28.00S,2024-03-25T00:51:54.7Z,4,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612760,86,66,2024-03-25T00:52:43Z,5000000,False,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Williams 2 FT),"[1626192, 1631114]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,,,,,2.0,0.0,Williams,1631114.0,,,,
507,PT10M28.00S,2024-03-25T00:52:26.9Z,4,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,86,67,2024-03-25T00:52:26Z,5020000,False,,,0,,J. Williams Free Throw 1 of 2 (18 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
508,PT10M28.00S,2024-03-25T00:52:26.9Z,4,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,86,67,2024-03-25T00:52:53Z,5030000,False,,,0,,MISS J. Williams Free Throw 2 of 2,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
509,PT10M24.00S,2024-03-25T00:52:30.9Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,86,67,2024-03-25T00:52:53Z,5040000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,508.0,5.0,4.0,1.0,,,,,,,,,
510,PT10M15.00S,2024-03-25T00:52:50.1Z,4,REGULAR,3pt,Jump Shot,[],203081,31.488173455978973,30.88235294117647,1610612749,89,67,2024-03-25T00:53:55Z,5050000,False,96.0,243.0,1,left,D. Lillard 26' 3PT pullup (7 PTS) (P. Beverley 2 AST),"[203081, 201976]",1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.16,Made,7.0,P. Beverley,201976.0,2.0,,,,,,,,,,,,,,
512,PT10M15.00S,2024-03-25T00:52:54.1Z,4,REGULAR,foul,personal,['1freethrow'],1641717,,,1610612749,89,67,2024-03-25T00:53:07Z,5070000,False,,,0,,C. Wallace shooting personal FOUL (3 PF) (Lillard 1 FT),"[1641717, 203081]",1610612760.0,OKC,shooting,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Center,,,,,,,201245.0,,,,,,3.0,0.0,Lillard,203081.0,,,,
514,PT10M15.00S,2024-03-25T00:53:19.8Z,4,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,90,67,2024-03-25T00:53:19Z,5090000,False,,,0,,D. Lillard Free Throw 1 of 1 (8 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
515,PT10M03.00S,2024-03-25T00:53:34.3Z,4,REGULAR,3pt,Jump Shot,[],1629026,93.38042049934296,96.07843137254902,1610612760,90,67,2024-03-25T00:53:40Z,5100000,False,230.0,10.0,1,right,MISS K. Williams 3PT,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,,,,,,,,,,
516,PT10M00.00S,2024-03-25T00:53:37.4Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,90,67,2024-03-25T00:53:37Z,5110000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,515.0,2.0,1.0,1.0,,,,,,,,,
517,PT09M57.00S,2024-03-25T00:53:40.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,77.34888304862024,8.088235294117647,1610612760,90,67,2024-03-25T00:53:47Z,5120000,False,-210.0,160.0,1,right,MISS C. Wallace 26' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,26.39,Missed,,,,,,,,,,,,,,,,,,
518,PT09M53.00S,2024-03-25T00:53:44.4Z,4,REGULAR,rebound,defensive,[],203081,,,1610612749,90,67,2024-03-25T00:53:47Z,5130000,False,,,0,,D. Lillard REBOUND (Off:0 Def:6),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,517.0,6.0,6.0,0.0,,,,,,,,,
519,PT09M35.00S,2024-03-25T00:54:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,6.389618922470433,50.245098039215684,1610612749,92,67,2024-03-25T00:54:52Z,5140000,False,-1.0,8.0,1,left,P. Connaughton Layup (9 PTS) (P. Beverley 3 AST),"[1626192, 201976]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,0.77,Made,9.0,P. Beverley,201976.0,3.0,,,,,,,,,,,,,,
521,PT09M35.00S,2024-03-25T00:54:09.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,92,67,2024-03-25T00:54:09Z,5160000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M35.00S,2024-03-25T00:56:12.0Z,4,REGULAR,substitution,out,[],1631114,,,1610612760,92,67,2024-03-25T00:56:42Z,5170000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M35.00S,2024-03-25T00:56:12.0Z,4,REGULAR,substitution,in,[],1631119,,,1610612760,92,67,2024-03-25T00:56:42Z,5180000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M21.00S,2024-03-25T00:57:17.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.59198423127464,51.225490196078425,1610612760,92,69,2024-03-25T00:57:25Z,5190000,False,6.0,17.0,1,right,A. Wiggins driving Layup (2 PTS) (J. Giddey 6 AST),"[1630598, 1630581]",1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,J. Giddey,1630581.0,6.0,,,,,,,,,,,,,,
526,PT09M21.00S,2024-03-25T00:57:21.0Z,4,REGULAR,foul,personal,['1freethrow'],203109,,,1610612760,92,69,2024-03-25T00:57:41Z,5210000,False,,,0,,J. Crowder shooting personal FOUL (1 PF) (Wiggins 1 FT),"[203109, 1630598]",1610612749.0,MIL,shooting,,,Crowder,J. Crowder,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,1.0,0.0,Wiggins,1630598.0,,,,
528,PT09M21.00S,2024-03-25T00:57:44.9Z,4,REGULAR,freethrow,1 of 1,[],1630598,,,1610612760,92,70,2024-03-25T00:57:44Z,5230000,False,,,0,,A. Wiggins Free Throw 1 of 1 (3 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
529,PT09M01.00S,2024-03-25T00:58:05.5Z,4,REGULAR,2pt,Jump Shot,[],1626171,11.514454664914586,82.35294117647058,1610612749,92,70,2024-03-25T00:58:21Z,5240000,False,-162.0,56.0,1,left,MISS B. Portis 17' step back Shot,[1626171],1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,17.11,Missed,,,,,,,,,,,,,,,,,,
530,PT08M58.00S,2024-03-25T00:58:08.5Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,92,70,2024-03-25T00:58:10Z,5250000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Mid-Range,16-24 Left,,,,,,,,529.0,3.0,3.0,0.0,,,,,,,,,
531,PT08M51.00S,2024-03-25T00:58:26.7Z,4,REGULAR,foul,technical,['1freethrow'],201976,,,1610612760,92,70,2024-03-25T00:58:40Z,5260000,False,,,0,,P. Beverley technical FOUL (1 Tech),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,201245.0,,,,,,1.0,1.0,,,,,,
532,PT08M51.00S,2024-03-25T00:58:41.5Z,4,REGULAR,freethrow,1 of 1,[],1630581,,,1610612760,92,71,2024-03-25T00:58:41Z,5270000,False,,,0,,J. Giddey technical Free Throw 1 of 1 (16 PTS),[1630581],1610612760.0,OKC,technical,,,Giddey,J. Giddey,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
533,PT08M51.00S,2024-03-25T00:58:42.7Z,4,REGULAR,substitution,out,[],203109,,,1610612760,92,71,2024-03-25T00:58:47Z,5280000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT08M51.00S,2024-03-25T00:58:42.7Z,4,REGULAR,substitution,in,[],203114,,,1610612760,92,71,2024-03-25T00:58:47Z,5290000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M47.00S,2024-03-25T00:58:58.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629026,93.64323258869908,50.73529411764706,1610612760,92,73,2024-03-25T00:59:03Z,5300000,False,4.0,7.0,1,right,K. Williams driving Layup (2 PTS) (J. Giddey 7 AST),"[1629026, 1630581]",1610612760.0,OKC,driving,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,0.82,Made,2.0,J. Giddey,1630581.0,7.0,,,,,,,,,,,,,,
537,PT08M28.00S,2024-03-25T00:59:17.4Z,4,REGULAR,3pt,Jump Shot,[],203114,26.49474375821288,82.35294117647058,1610612749,95,73,2024-03-25T00:59:55Z,5320000,False,-162.0,197.0,1,left,K. Middleton 25' 3PT pullup (9 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,25.46,Made,9.0,,,,,,,,,,,,,,,,,
539,PT08M20.00S,2024-03-25T00:59:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,87.59855453350855,40.68627450980392,1610612760,95,73,2024-03-25T00:59:30Z,5340000,False,-47.0,64.0,1,right,MISS J. Giddey 7' driving floating bank Shot,[1630581],1610612760.0,OKC,driving floating bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,,,,,,,,,,,,,,
540,PT08M17.00S,2024-03-25T00:59:28.8Z,4,REGULAR,rebound,defensive,[],203114,,,1610612749,95,73,2024-03-25T00:59:30Z,5350000,False,,,0,,K. Middleton REBOUND (Off:2 Def:7),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,539.0,9.0,7.0,2.0,,,,,,,,,
541,PT07M55.00S,2024-03-25T00:59:50.3Z,4,REGULAR,3pt,Jump Shot,[],203114,38.58409986859396,59.31372549019608,1610612749,95,73,2024-03-25T00:59:57Z,5360000,False,-47.0,310.0,1,left,MISS K. Middleton 31' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,31.37,Missed,,,,,,,,,,,,,,,,,,
542,PT07M53.00S,2024-03-25T00:59:52.6Z,4,REGULAR,rebound,offensive,[],201976,,,1610612749,95,73,2024-03-25T00:59:52Z,5370000,False,,,0,,P. Beverley REBOUND (Off:1 Def:3),[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,541.0,4.0,3.0,1.0,,,,,,,,,
543,PT07M49.00S,2024-03-25T00:59:56.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203081,33.04246057818659,78.94454656862744,1610612749,98,73,2024-03-25T01:00:07Z,5380000,False,-145.0,258.0,1,left,D. Lillard 29' 3PT  (11 PTS) (P. Beverley 4 AST),"[203081, 201976]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,29.59,Made,11.0,P. Beverley,201976.0,4.0,,,,,,,,,,,,,,
545,PT07M37.00S,2024-03-25T01:00:08.0Z,4,REGULAR,3pt,Jump Shot,[],1631119,66.96780551905388,30.14705882352941,1610612760,98,73,2024-03-25T01:00:15Z,5400000,False,-99.0,258.0,1,right,MISS J. Williams 27' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,27.64,Missed,,,,,,,,,,,,,,,,,,
546,PT07M34.00S,2024-03-25T01:00:11.0Z,4,REGULAR,rebound,offensive,[],1641717,,,1610612760,98,73,2024-03-25T01:00:15Z,5410000,False,,,0,,C. Wallace REBOUND (Off:1 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,,,545.0,2.0,1.0,1.0,,,,,,,,,
547,PT07M31.00S,2024-03-25T01:00:14.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641717,87.25361366622865,39.98544730392157,1610612760,98,73,2024-03-25T01:01:52Z,5420000,False,-50.0,67.0,1,right,MISS C. Wallace 8' putback Layup,[1641717],1610612760.0,OKC,putback,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Left,8.39,Missed,,,,,,,,,,,,,,,,,,
548,PT07M28.00S,2024-03-25T01:00:17.5Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,98,73,2024-03-25T01:00:22Z,5430000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,547.0,6.0,5.0,1.0,,,,,,,,,
549,PT07M20.00S,2024-03-25T01:00:26.0Z,4,REGULAR,3pt,Jump Shot,[],1626192,8.492115637319317,96.81372549019608,1610612749,98,73,2024-03-25T01:00:33Z,5440000,False,-234.0,27.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
550,PT07M16.00S,2024-03-25T01:00:30.0Z,4,REGULAR,rebound,defensive,[],1631119,,,1610612760,98,73,2024-03-25T01:00:33Z,5450000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,,,,,549.0,3.0,3.0,0.0,,,,,,,,,
551,PT07M13.00S,2024-03-25T01:00:37.6Z,4,REGULAR,foul,personal,[],1626171,,,1610612760,98,73,2024-03-25T01:01:07Z,5460000,False,,,0,,B. Portis personal FOUL (3 PF),"[1626171, 1631119]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,201245.0,,,,,,3.0,0.0,Williams,1631119.0,,,,
553,PT07M13.00S,2024-03-25T01:00:53.4Z,4,REGULAR,substitution,out,[],201976,,,1610612760,98,73,2024-03-25T01:00:59Z,5480000,False,,,0,,SUB out: P. Beverley,[201976],1610612749.0,MIL,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT07M13.00S,2024-03-25T01:00:53.4Z,4,REGULAR,substitution,in,[],203507,,,1610612760,98,73,2024-03-25T01:00:59Z,5490000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M04.00S,2024-03-25T01:01:05.2Z,4,REGULAR,3pt,Jump Shot,[],1641717,68.41327201051249,74.50980392156863,1610612760,98,73,2024-03-25T01:01:13Z,5500000,False,123.0,244.0,1,right,MISS C. Wallace 27' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,27.34,Missed,,,,,,,,,,,,,,,,,,
556,PT07M00.00S,2024-03-25T01:01:09.2Z,4,REGULAR,rebound,offensive,[],1629026,,,1610612760,98,73,2024-03-25T01:01:13Z,5510000,False,,,0,,K. Williams REBOUND (Off:1 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,555.0,4.0,3.0,1.0,,,,,,,,,
557,PT06M57.00S,2024-03-25T01:01:11.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,74.06373193166885,8.57843137254902,1610612760,98,76,2024-03-25T01:01:18Z,5520000,False,-207.0,191.0,1,right,J. Giddey 28' 3PT  (19 PTS) (K. Williams 1 AST),"[1630581, 1629026]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Left Center,28.19,Made,19.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,,
559,PT06M43.00S,2024-03-25T01:01:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,7.835085413929041,50.49019607843137,1610612749,100,76,2024-03-25T01:01:31Z,5540000,False,-2.0,21.0,1,left,P. Connaughton cutting Layup (11 PTS) (K. Middleton 9 AST),"[1626192, 203114]",1610612749.0,MIL,cutting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.12,Made,11.0,K. Middleton,203114.0,9.0,,,,,,,,,,,,,,
561,PT06M27.00S,2024-03-25T01:01:42.7Z,4,REGULAR,3pt,Jump Shot,[],1641717,93.11760840998686,96.07843137254902,1610612760,100,76,2024-03-25T01:01:51Z,5560000,False,230.0,12.0,1,right,MISS C. Wallace 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
562,PT06M25.00S,2024-03-25T01:01:44.7Z,4,REGULAR,rebound,offensive,[],1630598,,,1610612760,100,76,2024-03-25T01:09:12Z,5570000,False,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,,561.0,3.0,1.0,2.0,,,,,,,,,
611,PT06M24.00S,2024-03-25T01:02:05.8Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612760,100,76,2024-03-25T01:11:15Z,5595000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Wiggins 2 FT),"[203507, 1630598]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,,,,,3.0,0.0,Wiggins,1630598.0,,,,
567,PT06M24.00S,2024-03-25T01:02:28.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630598,,,1610612760,100,76,2024-03-25T01:11:23Z,5620000,False,,,0,,MISS A. Wiggins Free Throw 1 of 2,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
568,PT06M24.00S,2024-03-25T01:02:28.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612760,100,76,2024-03-25T01:08:41Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,567.0,,,,,,,,,,,,
569,PT06M24.00S,2024-03-25T01:02:31.1Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,100,76,2024-03-25T01:02:19Z,5640000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT06M24.00S,2024-03-25T01:02:31.1Z,4,REGULAR,substitution,in,[],1630322,,,1610612760,100,76,2024-03-25T01:02:19Z,5650000,False,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT06M24.00S,2024-03-25T01:02:28.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630598,,,1610612760,100,77,2024-03-25T01:11:23Z,5660000,False,,,0,,A. Wiggins Free Throw 2 of 2 (4 PTS),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
572,PT06M08.00S,2024-03-25T01:02:44.8Z,4,REGULAR,3pt,Jump Shot,[],1626171,30.436925098554536,73.2843137254902,1610612749,100,77,2024-03-25T01:02:56Z,5670000,False,-116.0,234.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
573,PT06M06.00S,2024-03-25T01:02:47.4Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,100,77,2024-03-25T01:02:47Z,5680000,False,,,0,,G. Antetokounmpo REBOUND (Off:8 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,,572.0,19.0,11.0,8.0,,,,,,,,,
574,PT06M03.00S,2024-03-25T01:02:52.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203507,10.726018396846255,50.73529411764706,1610612749,102,77,2024-03-25T01:03:12Z,5690000,False,-4.0,48.0,1,left,G. Antetokounmpo Hook (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,25.0,,,,,,,,,,,,,,,,,
575,PT06M03.00S,2024-03-25T01:02:56.3Z,4,REGULAR,foul,personal,['1freethrow'],1631119,,,1610612749,102,77,2024-03-25T01:03:07Z,5700000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1631119, 203507]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,,
577,PT06M03.00S,2024-03-25T01:03:40.1Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203507,,,1610612749,103,77,2024-03-25T01:03:40Z,5720000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
578,PT05M52.00S,2024-03-25T01:03:54.7Z,4,REGULAR,2pt,Jump Shot,[],1630322,85.54533508541394,8.356311274509803,1610612760,103,79,2024-03-25T01:06:36Z,5730000,False,-208.0,83.0,1,right,L. Waters III 22' Jump Shot (2 PTS) (J. Williams 1 AST),"[1630322, 1631119]",1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,Mid-Range,16-24 Left,22.43,Made,2.0,J. Williams,1631119.0,1.0,,,,,,,,,,,,,,
580,PT05M37.00S,2024-03-25T01:04:09.2Z,4,REGULAR,turnover,bad pass,[],203081,,,1610612749,103,79,2024-03-25T01:04:16Z,5750000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1630598]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,,,,,Wiggins,1630598.0,,
581,PT05M37.00S,2024-03-25T01:04:09.2Z,4,REGULAR,steal,,[],1630598,,,1610612760,103,79,2024-03-25T01:04:11Z,5760000,False,,,0,,A. Wiggins STEAL (1 STL),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
582,PT05M25.00S,2024-03-25T01:04:22.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629026,84.23127463863338,66.19944852941177,1610612760,103,79,2024-03-25T01:05:52Z,5770000,False,81.0,96.0,1,right,MISS K. Williams 12' pullup Shot,[1629026],1610612760.0,OKC,pullup,,,Williams,K. Williams,,,,,Mid-Range,8-16 Right,12.54,Missed,,,,,,,,,,,,,,,,,,
583,PT05M24.00S,2024-03-25T01:04:23.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,103,79,2024-03-25T01:05:52Z,5780000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,582.0,,,,,,,,,,,,
585,PT05M24.00S,2024-03-25T01:04:30.6Z,4,REGULAR,substitution,out,[],1631119,,,1610612760,103,79,2024-03-25T01:04:35Z,5800000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT05M24.00S,2024-03-25T01:04:30.6Z,4,REGULAR,substitution,in,[],202687,,,1610612760,103,79,2024-03-25T01:04:35Z,5810000,False,,,0,,SUB in: B. Biyombo,[202687],1610612760.0,OKC,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT05M21.00S,2024-03-25T01:04:42.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630598,92.9862023653088,50.73529411764706,1610612760,103,81,2024-03-25T01:04:48Z,5820000,False,4.0,13.0,1,right,A. Wiggins cutting DUNK (6 PTS) (J. Giddey 8 AST),"[1630598, 1630581]",1610612760.0,OKC,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.39,Made,6.0,J. Giddey,1630581.0,8.0,,,,,,,,,,,,,,
