actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
503,PT00M32.80S,2024-01-02T02:55:34.3Z,3,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612749,86,84,2024-01-02T02:55:47Z,4920000,False,,,0,,B. Mathurin shooting personal FOUL (2 PF) (Payne 2 FT),"[1631097, 1626166]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,Payne,1626166.0,,,,,
505,PT00M32.80S,2024-01-02T02:55:57.8Z,3,REGULAR,freethrow,1 of 2,[],1626166,,,1610612749,87,84,2024-01-02T02:55:57Z,4940000,False,,,0,,C. Payne Free Throw 1 of 2 (2 PTS),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
506,PT00M32.80S,2024-01-02T02:56:00.9Z,3,REGULAR,substitution,out,[],1630169,,,1610612749,87,84,2024-01-02T02:56:12Z,4950000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M32.80S,2024-01-02T02:56:00.9Z,3,REGULAR,substitution,in,[],1630174,,,1610612749,87,84,2024-01-02T02:56:12Z,4960000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M32.80S,2024-01-02T02:56:20.6Z,3,REGULAR,freethrow,2 of 2,[],1626166,,,1610612749,88,84,2024-01-02T02:56:20Z,4970000,False,,,0,,C. Payne Free Throw 2 of 2 (3 PTS),[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
509,PT00M13.00S,2024-01-02T02:56:41.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,11.645860709592641,39.950980392156865,1610612754,88,84,2024-01-02T02:56:49Z,4980000,False,50.0,57.0,1,left,MISS B. Mathurin 7' driving floating Shot - blocked,"[1631097, 201572]",1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,7.6,Missed,,,,,,,,,,,,,,,Lopez,201572.0,,
510,PT00M13.00S,2024-01-02T02:56:41.3Z,3,REGULAR,block,,[],201572,,,1610612754,88,84,2024-01-02T02:56:46Z,4990000,False,,,0,,B. Lopez BLOCK (4 BLK),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
511,PT00M06.20S,2024-01-02T02:56:48.1Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,88,84,2024-01-02T02:56:49Z,5000000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,509.0,1.0,1.0,0.0,,,,,,,,,,,,,
512,PT00M04.50S,2024-01-02T02:56:52.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,91.80354796320631,55.14705882352941,1610612749,88,84,2024-01-02T02:58:09Z,5010000,False,26.0,25.0,1,right,MISS B. Portis driving Layup,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,,,,,,,,,,,,,,
513,PT00M04.00S,2024-01-02T02:56:52.8Z,3,REGULAR,rebound,offensive,[],201572,,,1610612749,88,84,2024-01-02T02:58:09Z,5020000,False,,,0,,B. Lopez REBOUND (Off:1 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,512.0,4.0,3.0,1.0,,,,,,,,,,,,,
516,PT00M03.80S,2024-01-02T02:57:12.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,94.40999984741211,50.0,1610612749,88,84,2024-01-02T02:58:41Z,5022500,False,0.0,0.0,1,right,MISS B. Lopez tip Layup,[201572],1610612749.0,MIL,tip,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
517,PT00M03.00S,2024-01-02T02:57:13.3Z,3,REGULAR,rebound,defensive,[],1630543,,,1610612754,88,84,2024-01-02T02:58:41Z,5023750,False,,,0,,I. Jackson REBOUND (Off:2 Def:6),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,516.0,8.0,6.0,2.0,,,,,,,,,,,,,
518,PT00M00.50S,2024-01-02T02:57:24.1Z,3,REGULAR,3pt,Jump Shot,[],204456,49.490801576872535,48.28431372549019,1610612754,88,84,2024-01-02T02:59:36Z,5025000,False,9.0,413.0,1,left,MISS T. McConnell 41' pullup 3PT,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Center,41.28,Missed,,,,,,,,,,,,,,,,,,
519,PT00M00.10S,2024-01-02T02:57:24.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612754,88,84,2024-01-02T02:57:41Z,5027500,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Center,,,,518.0,,,,,,,,,,,,,,,,
520,PT00M00.00S,2024-01-02T02:57:36.1Z,3,REGULAR,period,end,[],0,,,1610612754,88,84,2024-01-02T02:57:36Z,5090000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2024-01-02T02:58:48.5Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612754,88,84,2024-01-02T02:59:30Z,5100000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2024-01-02T02:58:48.5Z,4,REGULAR,substitution,in,['startperiod'],203114,,,1610612754,88,84,2024-01-02T02:59:30Z,5110000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2024-01-02T02:59:40.0Z,4,REGULAR,period,start,[],0,,,1610612749,88,84,2024-01-02T02:59:40Z,5120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M42.00S,2024-01-02T03:00:01.5Z,4,REGULAR,foul,personal,['2freethrow'],1630174,,,1610612749,88,84,2024-01-02T03:00:13Z,5130000,False,,,0,,A. Nesmith shooting personal FOUL (3 PF) (Middleton 2 FT),"[1630174, 203114]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627962.0,3.0,0.0,Middleton,203114.0,,,,,
526,PT11M42.00S,2024-01-02T03:00:22.3Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,88,84,2024-01-02T03:00:22Z,5150000,False,,,0,,MISS K. Middleton Free Throw 1 of 2,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
527,PT11M42.00S,2024-01-02T03:00:22.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,88,84,2024-01-02T03:00:22Z,5160000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,526.0,,,,,,,,,,,,,,,,
528,PT11M42.00S,2024-01-02T03:00:36.6Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,89,84,2024-01-02T03:00:36Z,5170000,False,,,0,,K. Middleton Free Throw 2 of 2 (14 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
529,PT11M17.00S,2024-01-02T03:01:03.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,6.783837056504599,50.0,1610612754,89,86,2024-01-02T03:01:32Z,5180000,False,0.0,11.0,1,left,I. Jackson DUNK (14 PTS) (T. McConnell 6 AST),"[1630543, 204456]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1.13,Made,14.0,,,,,T. McConnell,204456.0,6.0,,,,,,,,,,
531,PT11M04.00S,2024-01-02T03:01:17.3Z,4,REGULAR,2pt,Jump Shot,[],1626166,79.188567674113,39.950980392156865,1610612749,89,86,2024-01-02T03:01:47Z,5200000,False,-50.0,143.0,1,right,MISS C. Payne 15' floating Shot,[1626166],1610612749.0,MIL,floating,,,Payne,C. Payne,,,,,Mid-Range,8-16 Center,15.16,Missed,,,,,,,,,,,,,,,,,,
532,PT11M01.00S,2024-01-02T03:01:20.3Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612754,89,86,2024-01-02T03:01:47Z,5210000,False,,,0,,O. Toppin REBOUND (Off:2 Def:1),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Center,,,,531.0,3.0,1.0,2.0,,,,,,,,,,,,,
533,PT10M54.00S,2024-01-02T03:01:26.9Z,4,REGULAR,3pt,Jump Shot,[],1630174,33.85348226018397,25.98039215686275,1610612754,89,86,2024-01-02T03:01:35Z,5220000,False,120.0,266.0,1,left,MISS A. Nesmith 29' 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Right Center,29.16,Missed,,,,,,,,,,,,,,,,,,
534,PT10M50.00S,2024-01-02T03:01:31.3Z,4,REGULAR,rebound,offensive,[],1631097,,,1610612754,89,86,2024-01-02T03:01:31Z,5230000,False,,,0,,B. Mathurin REBOUND (Off:3 Def:7),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Right Center,,,,533.0,10.0,7.0,3.0,,,,,,,,,,,,,
535,PT10M49.00S,2024-01-02T03:01:32.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,5.995400788436268,50.49019607843137,1610612754,89,88,2024-01-02T03:01:41Z,5240000,False,-2.0,4.0,1,left,B. Mathurin finger roll Layup (20 PTS),[1631097],1610612754.0,IND,finger roll,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.46,Made,20.0,,,,,,,,,,,,,,,,,
536,PT10M39.00S,2024-01-02T03:01:47.5Z,4,REGULAR,foul,personal,[],1630543,,,1610612749,89,88,2024-01-02T03:02:11Z,5250000,False,,,0,,I. Jackson personal FOUL (3 PF),"[1630543, 203114]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627962.0,3.0,0.0,Middleton,203114.0,,,,,
538,PT10M39.00S,2024-01-02T03:01:55.1Z,4,REGULAR,substitution,out,[],201572,,,1610612749,89,88,2024-01-02T03:02:03Z,5270000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT10M39.00S,2024-01-02T03:01:55.1Z,4,REGULAR,substitution,in,[],203507,,,1610612749,89,88,2024-01-02T03:02:03Z,5280000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M32.00S,2024-01-02T03:02:12.3Z,4,REGULAR,3pt,Jump Shot,[],203114,73.14388961892247,18.872549019607842,1610612749,89,88,2024-01-02T03:02:24Z,5290000,False,-156.0,200.0,1,right,MISS K. Middleton 25' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,25.33,Missed,,,,,,,,,,,,,,,,,,
541,PT10M28.00S,2024-01-02T03:02:15.7Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,89,88,2024-01-02T03:02:15Z,5300000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,540.0,2.0,1.0,1.0,,,,,,,,,,,,,
542,PT10M23.00S,2024-01-02T03:02:20.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631097,29.77989487516426,76.9607843137255,1610612754,89,88,2024-01-02T03:02:58Z,5310000,False,-135.0,227.0,1,left,MISS B. Mathurin 26' running pullup 3PT,[1631097],1610612754.0,IND,running pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
543,PT10M23.00S,2024-01-02T03:02:20.3Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612754,89,88,2024-01-02T03:02:38Z,5320000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:4),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,542.0,5.0,4.0,1.0,,,,,,,,,,,,,
544,PT10M12.00S,2024-01-02T03:02:32.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630543,6.258212877792378,50.245098039215684,1610612754,89,90,2024-01-02T03:02:41Z,5330000,False,-1.0,6.0,1,left,I. Jackson Layup (16 PTS) (T. McConnell 7 AST),"[1630543, 204456]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,0.64,Made,16.0,,,,,T. McConnell,204456.0,7.0,,,,,,,,,,
545,PT10M04.00S,2024-01-02T03:02:44.5Z,4,REGULAR,foul,personal,[],1630174,,,1610612749,89,90,2024-01-02T03:02:58Z,5340000,False,,,0,,A. Nesmith personal FOUL (4 PF),"[1630174, 203114]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627962.0,4.0,0.0,Middleton,203114.0,,,,,
547,PT09M53.00S,2024-01-02T03:03:10.1Z,4,REGULAR,2pt,Jump Shot,[],203114,83.78777923784494,25.49019607843137,1610612749,91,90,2024-01-02T03:10:22Z,5360000,False,-123.0,100.0,1,right,K. Middleton 15' floating Jump Shot (16 PTS) (C. Payne 2 AST),"[203114, 1626166]",1610612749.0,MIL,floating,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,15.81,Made,16.0,,,,,C. Payne,1626166.0,2.0,,,,,,,,,,
549,PT09M37.00S,2024-01-02T03:03:26.3Z,4,REGULAR,turnover,bad pass,[],1631097,,,1610612754,91,90,2024-01-02T03:03:35Z,5380000,False,,,0,,B. Mathurin bad pass TURNOVER (1 TO),"[1631097, 203114]",1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Middleton,203114.0
550,PT09M37.00S,2024-01-02T03:03:26.3Z,4,REGULAR,steal,,[],203114,,,1610612749,91,90,2024-01-02T03:03:29Z,5390000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
551,PT09M29.00S,2024-01-02T03:03:35.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,69.72733245729303,21.323529411764707,1610612749,91,90,2024-01-02T03:03:41Z,5400000,False,-143.0,232.0,1,right,MISS C. Payne 27' 3PT,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,27.28,Missed,,,,,,,,,,,,,,,,,,
552,PT09M29.00S,2024-01-02T03:03:38.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,91,90,2024-01-02T03:03:38Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,551.0,,,,,,,,,,,,,,,,
553,PT09M29.00S,2024-01-02T03:03:40.5Z,4,REGULAR,foul,personal,[],1630543,,,1610612749,91,90,2024-01-02T03:03:50Z,5420000,False,,,0,,I. Jackson loose ball personal FOUL (4 PF),"[1630543, 1626171]",1610612754.0,IND,loose ball,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,4.0,0.0,Portis,1626171.0,,,,,
555,PT09M23.00S,2024-01-02T03:04:06.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203507,93.51182654402102,47.30392156862745,1610612749,93,90,2024-01-02T03:04:17Z,5440000,False,-13.0,8.0,1,right,G. Antetokounmpo driving DUNK (24 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.6,Made,24.0,,,,,K. Middleton,203114.0,4.0,,,,,,,,,,
557,PT09M14.00S,2024-01-02T03:04:16.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,7.966491458607096,49.01960784313725,1610612754,93,92,2024-01-02T03:04:23Z,5460000,False,5.0,22.0,1,left,T. McConnell driving reverse Layup (6 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.29,Made,6.0,,,,,,,,,,,,,,,,,
558,PT08M57.00S,2024-01-02T03:04:32.5Z,4,REGULAR,3pt,Jump Shot,[],203507,69.85873850197109,25.49019607843137,1610612749,93,92,2024-01-02T03:04:43Z,5470000,False,-123.0,231.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
559,PT08M54.00S,2024-01-02T03:04:35.5Z,4,REGULAR,rebound,defensive,[],1630543,,,1610612754,93,92,2024-01-02T03:04:43Z,5480000,False,,,0,,I. Jackson REBOUND (Off:2 Def:7),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Left Center,,,,558.0,9.0,7.0,2.0,,,,,,,,,,,,,
560,PT08M48.00S,2024-01-02T03:04:42.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630543,8.754927726675426,51.225490196078425,1610612754,93,94,2024-01-02T03:04:46Z,5490000,False,-6.0,30.0,1,left,I. Jackson cutting DUNK (18 PTS) (T. McConnell 8 AST),"[1630543, 204456]",1610612754.0,IND,cutting,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.04,Made,18.0,,,,,T. McConnell,204456.0,8.0,,,,,,,,,,
562,PT08M33.00S,2024-01-02T03:04:56.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,93.9060446780552,49.26470588235294,1610612749,95,94,2024-01-02T03:05:03Z,5510000,False,-4.0,5.0,1,right,B. Portis driving Layup (8 PTS) (K. Middleton 5 AST),"[1626171, 203114]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.61,Made,8.0,,,,,K. Middleton,203114.0,5.0,,,,,,,,,,
565,PT08M25.00S,2024-01-02T03:05:10.1Z,4,REGULAR,foul,personal,[],1626171,,,1610612754,95,94,2024-01-02T03:05:38Z,5530000,False,,,0,,B. Portis personal FOUL (4 PF),"[1626171, 204456]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,4.0,0.0,McConnell,204456.0,,,,,
567,PT08M25.00S,2024-01-02T03:05:29.8Z,4,REGULAR,foul,technical,['1freethrow'],1626171,,,1610612754,95,94,2024-01-02T03:05:38Z,5550000,False,,,0,,B. Portis technical FOUL (1 Tech),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,202007.0,4.0,1.0,,,,,,,
568,PT08M25.00S,2024-01-02T03:05:39.7Z,4,REGULAR,freethrow,1 of 1,[],1631097,,,1610612754,95,95,2024-01-02T03:05:39Z,5560000,False,,,0,,B. Mathurin technical Free Throw 1 of 1 (21 PTS),[1631097],1610612754.0,IND,technical,,,Mathurin,B. Mathurin,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
569,PT08M21.00S,2024-01-02T03:05:58.6Z,4,REGULAR,foul,offensive,[],1630543,,,1610612754,95,95,2024-01-02T03:06:09Z,5570000,False,,,0,,I. Jackson offensive FOUL (5 PF),"[1630543, 203507]",1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,5.0,0.0,Antetokounmpo,203507.0,,,,,
571,PT08M21.00S,2024-01-02T03:05:58.6Z,4,REGULAR,turnover,offensive foul,[],1630543,,,1610612754,95,95,2024-01-02T03:05:58Z,5590000,False,,,0,,I. Jackson offensive foul TURNOVER (2 TO),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,202007.0,,,,,2.0,,,,
572,PT08M21.00S,2024-01-02T03:06:16.2Z,4,REGULAR,substitution,out,[],1630543,,,1610612749,95,95,2024-01-02T03:06:21Z,5600000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT08M21.00S,2024-01-02T03:06:16.2Z,4,REGULAR,substitution,in,[],1626167,,,1610612749,95,95,2024-01-02T03:06:21Z,5610000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M04.00S,2024-01-02T03:06:43.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626166,83.78777923784494,31.862745098039213,1610612749,97,95,2024-01-02T03:06:49Z,5620000,False,-91.0,100.0,1,right,C. Payne 13' driving floating Jump Shot (5 PTS) (P. Connaughton 2 AST),"[1626166, 1626192]",1610612749.0,MIL,driving floating,,,Payne,C. Payne,,,,,Mid-Range,8-16 Left,13.49,Made,5.0,,,,,P. Connaughton,1626192.0,2.0,,,,,,,,,,
576,PT07M54.00S,2024-01-02T03:06:53.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,8.09789750328515,49.01960784313725,1610612754,97,97,2024-01-02T03:07:05Z,5640000,False,5.0,24.0,1,left,T. McConnell driving reverse Layup (8 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,2.41,Made,8.0,,,,,,,,,,,,,,,,,
577,PT07M43.00S,2024-01-02T03:07:04.9Z,4,REGULAR,2pt,Jump Shot,[],203507,77.4802890932983,34.068627450980394,1610612749,97,97,2024-01-02T03:07:12Z,5650000,False,-80.0,159.0,1,right,MISS G. Antetokounmpo 17' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,17.8,Missed,,,,,,,,,,,,,,,,,,
578,PT07M39.00S,2024-01-02T03:07:08.4Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,97,97,2024-01-02T03:07:08Z,5660000,False,,,0,,T. McConnell REBOUND (Off:1 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Left Center,,,,577.0,3.0,2.0,1.0,,,,,,,,,,,,,
579,PT07M37.00S,2024-01-02T03:07:11.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630167,7.046649145860711,51.71568627450981,1610612754,97,97,2024-01-02T03:07:29Z,5670000,False,-9.0,14.0,1,left,MISS O. Toppin running Layup - blocked,"[1630167, 203507]",1610612754.0,IND,running,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,Antetokounmpo,203507.0,,
583,PT07M37.00S,2024-01-02T03:07:11.0Z,4,REGULAR,block,,[],203507,,,1610612754,97,97,2024-01-02T03:07:56Z,5675000,False,,,0,,G. Antetokounmpo BLOCK (2 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
580,PT07M37.00S,2024-01-02T03:07:11.0Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612749,97,97,2024-01-02T03:07:29Z,5680000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,,579.0,2.0,2.0,0.0,,,,,,,,,,,,,
581,PT07M33.00S,2024-01-02T03:07:21.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631097,,,1610612749,97,97,2024-01-02T03:07:33Z,5690000,False,,,0,,B. Mathurin shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1631097, 203507]",1610612754.0,IND,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2005.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
584,PT07M33.00S,2024-01-02T03:08:03.6Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,98,97,2024-01-02T03:08:03Z,5710000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
585,PT07M33.00S,2024-01-02T03:08:04.5Z,4,REGULAR,substitution,out,[],1626166,,,1610612749,98,97,2024-01-02T03:08:08Z,5720000,False,,,0,,SUB out: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M33.00S,2024-01-02T03:08:04.5Z,4,REGULAR,substitution,in,[],1627736,,,1610612749,98,97,2024-01-02T03:08:08Z,5730000,False,,,0,,SUB in: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M33.00S,2024-01-02T03:08:28.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,98,97,2024-01-02T03:08:28Z,5740000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M33.00S,2024-01-02T03:10:27.9Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,98,97,2024-01-02T03:11:10Z,5750000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M33.00S,2024-01-02T03:10:27.9Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,98,97,2024-01-02T03:11:10Z,5760000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
