actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
335,PT11M36.00S,2023-11-25T02:19:27.1Z,3,REGULAR,3pt,Jump Shot,[],201572,6.258212877792378,99.50980392156863,1610612749,63,61,2023-11-25T02:19:33Z,3300000,False,-248.0,6.0,1,left,B. Lopez 24' 3PT step back (15 PTS) (K. Middleton 5 AST),"[201572, 203114]",1610612749.0,MIL,step back,,,Lopez,B. Lopez,,,,,Left Corner 3,24+ Left,24.76,Made,15.0,,,,,,,,,,K. Middleton,203114.0,5.0,,,,,
337,PT11M15.00S,2023-11-25T02:19:47.4Z,3,REGULAR,2pt,Jump Shot,[],1630166,81.02825229960578,72.79411764705883,1610612764,63,61,2023-11-25T02:19:54Z,3320000,False,114.0,126.0,1,right,MISS D. Avdija 16' pullup Shot,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,16.98,Missed,,,,,,,,,,,,,,,,,,
338,PT11M12.00S,2023-11-25T02:19:50.4Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,63,61,2023-11-25T02:19:54Z,3330000,False,,,0,,M. Beasley REBOUND (Off:0 Def:3),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,16-24 Right Center,,,,337.0,3.0,3.0,0.0,,,,,,,,,,,,,
339,PT11M08.00S,2023-11-25T02:19:59.1Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612749,63,61,2023-11-25T02:20:27Z,3340000,False,,,0,,D. Gafford shooting personal FOUL (3 PF) (Lopez 2 FT),"[1629655, 201572]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,200833.0,3.0,0.0,Lopez,201572.0,,,,,,,,
341,PT11M08.00S,2023-11-25T02:20:29.0Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,64,61,2023-11-25T02:20:29Z,3360000,False,,,0,,B. Lopez Free Throw 1 of 2 (16 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
342,PT11M08.00S,2023-11-25T02:20:46.3Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,65,61,2023-11-25T02:20:46Z,3370000,False,,,0,,B. Lopez Free Throw 2 of 2 (17 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
343,PT10M47.00S,2023-11-25T02:21:09.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,80.50262812089356,45.83333333333333,1610612764,65,61,2023-11-25T02:21:18Z,3380000,False,-21.0,131.0,1,right,MISS D. Gafford 13' floating Shot,[1629655],1610612764.0,WAS,floating,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,13.24,Missed,,,,,,,,,,,,,,,,,,
344,PT10M44.00S,2023-11-25T02:21:12.0Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,65,61,2023-11-25T02:21:18Z,3390000,False,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),8-16 Center,,,,343.0,4.0,4.0,0.0,,,,,,,,,,,,,
346,PT10M40.00S,2023-11-25T02:21:31.7Z,3,REGULAR,substitution,out,[],203114,,,1610612749,65,61,2023-11-25T02:21:42Z,3410000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT10M40.00S,2023-11-25T02:21:31.7Z,3,REGULAR,substitution,in,[],1641748,,,1610612749,65,61,2023-11-25T02:21:42Z,3420000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT10M40.00S,2023-11-25T02:21:51.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612749,65,61,2023-11-25T02:50:30Z,3430000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,,,,
349,PT10M33.00S,2023-11-25T02:21:56.3Z,3,REGULAR,3pt,Jump Shot,[],201572,32.00763797634691,54.92493872549019,1610612749,65,61,2023-11-25T02:22:11Z,3440000,False,-25.0,248.0,1,left,MISS B. Lopez 24' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,24.96,Missed,,,,,,,,,,,,,,,,,,
350,PT10M29.00S,2023-11-25T02:22:00.3Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,65,61,2023-11-25T02:22:11Z,3450000,False,,,0,,T. Jones REBOUND (Off:0 Def:7),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,349.0,7.0,7.0,0.0,,,,,,,,,,,,,
351,PT10M23.00S,2023-11-25T02:22:06.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,82.44086727989487,62.5,1610612764,65,63,2023-11-25T02:24:11Z,3460000,False,62.0,113.0,1,right,J. Poole 12' pullup Jump Shot (10 PTS) (D. Avdija 3 AST),"[1629673, 1630166]",1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,12.88,Made,10.0,,,,,,,,,,D. Avdija,1630166.0,3.0,,,,,
353,PT10M13.00S,2023-11-25T02:22:16.9Z,3,REGULAR,3pt,Jump Shot,[],203081,28.86005256241787,25.0,1610612749,68,63,2023-11-25T02:23:00Z,3480000,False,125.0,219.0,1,left,D. Lillard 25' 3PT pullup (15 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.2,Made,15.0,,,,,,,,,,,,,,,,,
354,PT09M55.00S,2023-11-25T02:22:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,90.48948751642575,51.9607843137255,1610612764,68,65,2023-11-25T02:23:35Z,3490000,False,10.0,37.0,1,right,K. Kuzma driving Layup (12 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.82,Made,12.0,,,,,,,,,,,,,,,,,
355,PT09M48.00S,2023-11-25T02:22:44.5Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612749,68,65,2023-11-25T02:23:14Z,3500000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Lopez 2 FT),"[1629673, 201572]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2882.0,1.0,0.0,Lopez,201572.0,,,,,,,,
357,PT09M48.00S,2023-11-25T02:23:16.1Z,3,REGULAR,freethrow,1 of 2,[],201572,,,1610612749,69,65,2023-11-25T02:23:16Z,3520000,False,,,0,,B. Lopez Free Throw 1 of 2 (18 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
358,PT09M48.00S,2023-11-25T02:23:31.5Z,3,REGULAR,freethrow,2 of 2,[],201572,,,1610612749,70,65,2023-11-25T02:23:31Z,3530000,False,,,0,,B. Lopez Free Throw 2 of 2 (19 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
359,PT09M41.00S,2023-11-25T02:23:43.4Z,3,REGULAR,foul,personal,[],1641748,,,1610612764,70,65,2023-11-25T02:24:11Z,3540000,False,,,0,,A. Jackson Jr. personal FOUL (2 PF),"[1641748, 1630166]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,200833.0,2.0,0.0,Avdija,1630166.0,,,,,,,,
361,PT09M27.00S,2023-11-25T02:24:11.3Z,3,REGULAR,3pt,Jump Shot,[],1626145,68.67608409986859,23.284313725490197,1610612764,70,68,2023-11-25T02:24:17Z,3560000,False,-134.0,242.0,1,right,T. Jones 27' 3PT  (13 PTS) (K. Kuzma 2 AST),"[1626145, 1628398]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,27.63,Made,13.0,,,,,,,,,,K. Kuzma,1628398.0,2.0,,,,,
363,PT09M14.00S,2023-11-25T02:24:25.0Z,3,REGULAR,3pt,Jump Shot,[],203081,31.09395532194481,71.81372549019608,1610612749,70,68,2023-11-25T02:25:31Z,3580000,False,-109.0,240.0,1,left,MISS D. Lillard 26' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
364,PT09M11.00S,2023-11-25T02:24:27.8Z,3,REGULAR,rebound,offensive,[],1627736,,,1610612749,70,68,2023-11-25T02:24:27Z,3590000,False,,,0,,M. Beasley REBOUND (Off:1 Def:4),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,363.0,5.0,4.0,1.0,,,,,,,,,,,,,
365,PT09M02.00S,2023-11-25T02:24:36.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1627736,6.389618922470433,76.9607843137255,1610612749,70,68,2023-11-25T02:25:50Z,3600000,False,-135.0,8.0,1,left,MISS M. Beasley 13' driving floating Shot,[1627736],1610612749.0,MIL,driving floating,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,13.5,Missed,,,,,,,,,,,,,,,,,,
366,PT09M00.00S,2023-11-25T02:24:38.3Z,3,REGULAR,rebound,offensive,[],1627736,,,1610612749,70,68,2023-11-25T02:24:38Z,3610000,False,,,0,,M. Beasley REBOUND (Off:2 Def:4),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Mid-Range,8-16 Left,,,,365.0,6.0,4.0,2.0,,,,,,,,,,,,,
367,PT08M57.00S,2023-11-25T02:24:41.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,5.206964520367937,49.50980392156863,1610612749,70,68,2023-11-25T02:24:47Z,3620000,False,2.0,-4.0,1,left,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.44,Missed,,,,,,,,,,,,,,,,,,
368,PT08M57.00S,2023-11-25T02:24:41.8Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,70,68,2023-11-25T02:24:47Z,3630000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,367.0,3.0,2.0,1.0,,,,,,,,,,,,,
369,PT08M48.00S,2023-11-25T02:24:50.6Z,3,REGULAR,3pt,Jump Shot,[],1628398,69.85873850197109,80.88235294117648,1610612764,70,68,2023-11-25T02:24:55Z,3640000,False,154.0,231.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,27.77,Missed,,,,,,,,,,,,,,,,,,
370,PT08M45.00S,2023-11-25T02:24:53.6Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,70,68,2023-11-25T02:24:55Z,3650000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,369.0,3.0,3.0,0.0,,,,,,,,,,,,,
371,PT08M38.00S,2023-11-25T02:25:00.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,8.886333771353483,38.970588235294116,1610612749,70,68,2023-11-25T02:25:06Z,3660000,False,55.0,31.0,1,left,MISS D. Lillard 6' driving floating bank Shot,[203081],1610612749.0,MIL,driving floating bank,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,6.32,Missed,,,,,,,,,,,,,,,,,,
372,PT08M35.00S,2023-11-25T02:25:03.5Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,70,68,2023-11-25T02:25:06Z,3670000,False,,,0,,D. Gafford REBOUND (Off:5 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,371.0,7.0,2.0,5.0,,,,,,,,,,,,,
373,PT08M33.00S,2023-11-25T02:25:05.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626145,90.48948751642575,50.98039215686274,1610612764,70,70,2023-11-25T02:25:13Z,3680000,False,5.0,37.0,1,right,T. Jones running Layup (15 PTS) (D. Avdija 4 AST),"[1626145, 1630166]",1610612764.0,WAS,running,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.72,Made,15.0,,,,,,,,,,D. Avdija,1630166.0,4.0,,,,,
375,PT08M33.00S,2023-11-25T02:25:12.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,70,70,2023-11-25T02:25:12Z,3700000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M16.00S,2023-11-25T02:28:18.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,18.478975032851512,8.823529411764707,1610612749,70,70,2023-11-25T02:28:23Z,3710000,False,206.0,121.0,1,left,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Right Center,23.89,Missed,,,,,,,,,,,,,,,,,,
377,PT08M12.00S,2023-11-25T02:28:22.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,70,70,2023-11-25T02:28:23Z,3720000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,376.0,3.0,2.0,1.0,,,,,,,,,,,,,
378,PT07M58.00S,2023-11-25T02:28:36.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,87.20433639947439,59.55882352941176,1610612764,70,70,2023-11-25T02:28:53Z,3730000,False,48.0,68.0,1,right,MISS K. Kuzma 8' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,8.3,Missed,,,,,,,,,,,,,,,,,,
379,PT07M56.00S,2023-11-25T02:28:38.7Z,3,REGULAR,rebound,offensive,[],1630166,,,1610612764,70,70,2023-11-25T02:28:38Z,3740000,False,,,0,,D. Avdija REBOUND (Off:2 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Right,,,,378.0,4.0,2.0,2.0,,,,,,,,,,,,,
380,PT07M53.00S,2023-11-25T02:28:41.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,91.93495400788436,49.50980392156863,1610612764,70,72,2023-11-25T02:28:49Z,3750000,False,-2.0,23.0,1,right,J. Poole cutting Layup (12 PTS) (D. Avdija 5 AST),"[1629673, 1630166]",1610612764.0,WAS,cutting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.34,Made,12.0,,,,,,,,,,D. Avdija,1630166.0,5.0,,,,,
382,PT07M37.00S,2023-11-25T02:28:57.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,5.995400788436268,51.9607843137255,1610612749,72,72,2023-11-25T02:29:02Z,3770000,False,-10.0,4.0,1,left,B. Lopez cutting finger roll Layup (21 PTS) (D. Lillard 8 AST),"[201572, 203081]",1610612749.0,MIL,cutting finger roll,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.05,Made,21.0,,,,,,,,,,D. Lillard,203081.0,8.0,,,,,
384,PT07M19.00S,2023-11-25T02:29:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,85.75886990801577,43.872549019607845,1610612764,72,74,2023-11-25T02:29:22Z,3790000,False,-31.0,81.0,1,right,T. Jones 8' driving floating Jump Shot (17 PTS),[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,8.7,Made,17.0,,,,,,,,,,,,,,,,,
385,PT07M09.00S,2023-11-25T02:29:26.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.915243101182654,46.07843137254902,1610612749,72,74,2023-11-25T02:29:32Z,3800000,False,20.0,13.0,1,left,MISS G. Antetokounmpo driving reverse Layup,[203507],1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.32,Missed,,,,,,,,,,,,,,,,,,
386,PT07M04.00S,2023-11-25T02:29:31.0Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,72,74,2023-11-25T02:29:32Z,3810000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,385.0,2.0,1.0,1.0,,,,,,,,,,,,,
387,PT07M01.00S,2023-11-25T02:29:33.8Z,3,REGULAR,2pt,Jump Shot,[],1629673,91.93495400788436,72.54901960784314,1610612764,72,76,2023-11-25T03:33:06Z,3820000,False,113.0,23.0,1,right,J. Poole 11' driving floating Jump Shot (14 PTS),[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,Mid-Range,8-16 Right,11.51,Made,14.0,,,,,,,,,,,,,,,,,
389,PT07M01.00S,2023-11-25T02:30:06.4Z,3,REGULAR,foul,personal,['1freethrow'],1641748,,,1610612764,72,76,2023-11-25T03:32:16Z,3840000,False,,,0,,A. Jackson Jr. away-from-play personal FOUL (3 PF) (Gafford 1 FT),"[1641748, 1629655]",1610612749.0,MIL,away-from-play,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,200833.0,3.0,0.0,Gafford,1629655.0,,,,,,,,
426,PT07M01.00S,2023-11-25T02:30:15.3Z,3,REGULAR,substitution,out,[],1641748,,,1610612764,72,76,2023-11-25T02:35:17Z,3852500,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT07M01.00S,2023-11-25T02:30:15.3Z,3,REGULAR,substitution,in,[],1630699,,,1610612764,72,76,2023-11-25T02:35:17Z,3853750,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT07M01.00S,2023-11-25T02:30:15.3Z,3,REGULAR,substitution,out,[],1627736,,,1610612764,72,76,2023-11-25T02:35:45Z,3858750,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M01.00S,2023-11-25T02:30:15.3Z,3,REGULAR,substitution,in,[],1626192,,,1610612764,72,76,2023-11-25T02:35:45Z,3859375,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT07M01.00S,2023-11-25T02:30:24.3Z,3,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,72,77,2023-11-25T03:32:45Z,3860000,False,,,0,,D. Gafford away-from-play Free Throw 1 of 1 (6 PTS),[1629655],1610612764.0,WAS,away-from-play,,,Gafford,D. Gafford,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
392,PT06M52.00S,2023-11-25T02:30:42.3Z,3,REGULAR,foul,personal,[],1630166,,,1610612749,72,77,2023-11-25T02:34:05Z,3870000,False,,,0,,D. Avdija personal FOUL (2 PF),"[1630166, 203081]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left,,,,,,,,2882.0,2.0,0.0,Lillard,203081.0,,,,,,,,
394,PT06M45.00S,2023-11-25T02:30:55.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,4.02431011826544,54.166666666666664,1610612749,74,77,2023-11-25T02:32:44Z,3890000,False,-21.0,-15.0,1,left,B. Lopez Layup (23 PTS) (M. Beauchamp 1 AST),"[201572, 1630699]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,2.55,Made,23.0,,,,,,,,,,M. Beauchamp,1630699.0,1.0,,,,,
400,PT06M28.00S,2023-11-25T02:31:12.0Z,3,REGULAR,3pt,Jump Shot,[],1626145,71.82982917214193,15.441176470588236,1610612764,74,77,2023-11-25T02:37:11Z,3950000,False,-173.0,212.0,1,right,MISS T. Jones 27' pullup 3PT,[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
401,PT06M28.00S,2023-11-25T02:31:12.0Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,74,77,2023-11-25T02:32:47Z,3960000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,400.0,4.0,4.0,0.0,,,,,,,,,,,,,
402,PT06M21.00S,2023-11-25T02:31:19.0Z,3,REGULAR,3pt,Jump Shot,[],1630699,5.863994743758213,98.52941176470588,1610612749,74,77,2023-11-25T02:37:28Z,3970000,False,-243.0,3.0,1,left,MISS M. Beauchamp 24' pullup 3PT,[1630699],1610612749.0,MIL,pullup,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,24.26,Missed,,,,,,,,,,,,,,,,,,
403,PT06M17.00S,2023-11-25T02:31:23.0Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,74,77,2023-11-25T02:32:52Z,3980000,False,,,0,,D. Avdija REBOUND (Off:2 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,402.0,5.0,3.0,2.0,,,,,,,,,,,,,
404,PT06M12.00S,2023-11-25T02:31:27.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630166,89.04402102496715,49.754901960784316,1610612764,74,77,2023-11-25T02:38:12Z,3990000,False,-1.0,50.0,1,right,MISS D. Avdija running Layup,[1630166],1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.05,Missed,,,,,,,,,,,,,,,,,,
405,PT06M09.00S,2023-11-25T02:31:30.9Z,3,REGULAR,rebound,defensive,[],1630699,,,1610612749,74,77,2023-11-25T02:32:58Z,4000000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,,,,404.0,1.0,1.0,0.0,,,,,,,,,,,,,
406,PT06M09.00S,2023-11-25T02:31:36.6Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612749,74,77,2023-11-25T02:31:46Z,4010000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629673, 203507]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,200833.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,
408,PT06M09.00S,2023-11-25T02:32:20.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,75,77,2023-11-25T02:33:16Z,4030000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (16 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
409,PT06M09.00S,2023-11-25T02:32:22.2Z,3,REGULAR,substitution,out,[],201572,,,1610612749,75,77,2023-11-25T02:32:33Z,4040000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M09.00S,2023-11-25T02:32:22.2Z,3,REGULAR,substitution,out,[],1630166,,,1610612749,75,77,2023-11-25T02:32:33Z,4050000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT06M09.00S,2023-11-25T02:32:22.2Z,3,REGULAR,substitution,out,[],1629673,,,1610612749,75,77,2023-11-25T02:32:33Z,4060000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT06M09.00S,2023-11-25T02:32:22.2Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,75,77,2023-11-25T02:32:33Z,4070000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M09.00S,2023-11-25T02:32:22.2Z,3,REGULAR,substitution,in,[],1630557,,,1610612749,75,77,2023-11-25T02:32:33Z,4080000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M09.00S,2023-11-25T02:32:22.2Z,3,REGULAR,substitution,in,[],1631098,,,1610612749,75,77,2023-11-25T02:32:33Z,4090000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M09.00S,2023-11-25T02:32:20.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,75,77,2023-11-25T02:33:16Z,4100000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
416,PT06M06.00S,2023-11-25T02:32:23.8Z,3,REGULAR,rebound,defensive,[],1631098,,,1610612764,75,77,2023-11-25T02:39:56Z,4110000,False,,,0,,J. Davis REBOUND (Off:1 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,415.0,2.0,1.0,1.0,,,,,,,,,,,,,
418,PT05M47.00S,2023-11-25T02:33:13.0Z,3,REGULAR,3pt,Jump Shot,[],1628398,75.1149802890933,8.823529411764707,1610612764,75,77,2023-11-25T02:33:22Z,4120000,False,-206.0,181.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,27.44,Missed,,,,,,,,,,,,,,,,,,
