actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
399,PT04M30.00S,2024-04-04T01:32:39.2Z,3,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,70,64,2024-04-04T01:32:49Z,3920000,False,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Right Center,2.0,,,,,,,,,,202035.0,,,,,,,,,
400,PT04M15.00S,2024-04-04T01:33:07.1Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612763,70,64,2024-04-04T01:33:18Z,3930000,False,,,0,,G. Antetokounmpo shooting personal FOUL (4 PF) (Jackson Jr. 2 FT),"[203507, 1628991]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,4.0,0.0,Jackson Jr.,1628991.0,,,,,
402,PT04M15.00S,2024-04-04T01:33:30.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628991,,,1610612763,70,64,2024-04-04T01:33:30Z,3950000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
403,PT04M15.00S,2024-04-04T01:33:30.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,70,64,2024-04-04T01:33:30Z,3960000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,402.0,,,,,,,,,,,,,,
404,PT04M15.00S,2024-04-04T01:33:31.7Z,3,REGULAR,substitution,out,[],203507,,,1610612763,70,64,2024-04-04T01:33:44Z,3970000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT04M15.00S,2024-04-04T01:33:31.7Z,3,REGULAR,substitution,out,[],203109,,,1610612763,70,64,2024-04-04T01:33:44Z,3980000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT04M15.00S,2024-04-04T01:33:31.7Z,3,REGULAR,substitution,out,[],1628379,,,1610612763,70,64,2024-04-04T01:33:44Z,3990000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M15.00S,2024-04-04T01:33:31.7Z,3,REGULAR,substitution,in,[],201572,,,1610612763,70,64,2024-04-04T01:33:44Z,4000000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M15.00S,2024-04-04T01:33:31.7Z,3,REGULAR,substitution,in,[],1631260,,,1610612763,70,64,2024-04-04T01:33:44Z,4010000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT04M15.00S,2024-04-04T01:33:31.7Z,3,REGULAR,substitution,in,[],1631222,,,1610612763,70,64,2024-04-04T01:33:44Z,4020000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT04M15.00S,2024-04-04T01:33:50.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628991,,,1610612763,70,65,2024-04-04T01:33:50Z,4030000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (15 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
411,PT04M01.00S,2024-04-04T01:34:05.1Z,3,REGULAR,2pt,Jump Shot,[],1631260,26.62614980289093,40.19607843137255,1610612749,70,65,2024-04-04T01:34:10Z,4040000,False,49.0,198.0,1,left,MISS A. Green 20' pullup Shot,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,20.38,Missed,,,,,,,,,,,,,,,
412,PT03M57.00S,2024-04-04T01:34:09.1Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,70,65,2024-04-04T01:34:10Z,4050000,False,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Mid-Range,16-24 Center,,,,,,411.0,,,,,,,,,,4.0,3.0,1.0,,
413,PT03M50.00S,2024-04-04T01:34:18.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,89.30683311432325,49.01960784313725,1610612763,70,67,2024-04-04T01:34:28Z,4060000,False,-5.0,48.0,1,right,B. Clarke cutting Layup (10 PTS) (J. Jackson Jr. 3 AST),"[1629634, 1628991]",1610612763.0,MEM,cutting,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,4.82,Made,,10.0,J. Jackson Jr.,1628991.0,3.0,,,,,,,,,,
415,PT03M50.00S,2024-04-04T01:34:21.8Z,3,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612763,70,67,2024-04-04T01:34:39Z,4080000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Clarke 1 FT),"[1626171, 1629634]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200833.0,1.0,0.0,Clarke,1629634.0,,,,,
488,PT03M50.00S,2024-04-04T01:34:26.5Z,3,REGULAR,freethrow,1 of 1,[],1629634,,,1610612763,70,67,2024-04-04T01:47:43Z,4095000,False,,,0,,MISS B. Clarke Free Throw 1 of 1,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
489,PT03M50.00S,2024-04-04T01:34:26.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,70,67,2024-04-04T01:47:43Z,4097500,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,
417,PT03M50.00S,2024-04-04T01:34:31.2Z,3,REGULAR,substitution,out,[],1631102,,,1610612749,70,67,2024-04-04T01:47:43Z,4100000,False,,,0,,SUB out: T. Washington Jr.,[1631102],1610612749.0,MIL,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT03M50.00S,2024-04-04T01:34:31.2Z,3,REGULAR,substitution,in,[],1626192,,,1610612749,70,67,2024-04-04T01:47:43Z,4110000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M33.00S,2024-04-04T01:35:24.8Z,3,REGULAR,foul,offensive,[],201572,,,1610612749,70,67,2024-04-04T01:47:43Z,4165000,False,,,0,,B. Lopez offensive FOUL (3 PF),"[201572, 1628991]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,3.0,0.0,Jackson Jr.,1628991.0,,,,,
453,PT03M33.00S,2024-04-04T01:35:24.8Z,3,REGULAR,turnover,offensive foul,[],201572,,,1610612749,70,67,2024-04-04T01:35:24Z,4167500,False,,,0,,B. Lopez offensive foul TURNOVER (4 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,4.0,,,,,,,,,,202026.0,,,,,,,,,
424,PT03M33.00S,2024-04-04T01:35:46.3Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612763,70,67,2024-04-04T01:35:24Z,4170000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M18.00S,2024-04-04T01:38:08.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,91.93495400788436,41.42156862745098,1610612763,70,69,2024-04-04T01:35:24Z,4190000,False,-43.0,23.0,1,right,J. Jackson Jr. driving Layup (17 PTS) (J. Goodwin 4 AST),"[1628991, 1630692]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.88,Made,,17.0,J. Goodwin,1630692.0,4.0,,,,,,,,,,
431,PT03M03.00S,2024-04-04T01:38:23.4Z,3,REGULAR,turnover,bad pass,[],1626192,,,1610612749,70,69,2024-04-04T01:38:30Z,4210000,False,,,0,,P. Connaughton bad pass TURNOVER (2 TO),"[1626192, 1628991]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,2.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
432,PT03M03.00S,2024-04-04T01:38:23.4Z,3,REGULAR,steal,,[],1628991,,,1610612763,70,69,2024-04-04T01:38:26Z,4220000,False,,,0,,J. Jackson Jr. STEAL (2 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
433,PT02M48.00S,2024-04-04T01:38:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,92.85479632063075,50.73529411764706,1610612763,70,71,2024-04-04T01:38:44Z,4230000,False,4.0,15.0,1,right,J. Jackson Jr. driving Layup (19 PTS) (J. Goodwin 5 AST),"[1628991, 1630692]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,1.52,Made,,19.0,J. Goodwin,1630692.0,5.0,,,,,,,,,,
435,PT02M36.00S,2024-04-04T01:38:51.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627736,11.645860709592641,40.44117647058824,1610612749,70,71,2024-04-04T01:39:00Z,4250000,False,48.0,57.0,1,left,MISS M. Beasley 7' driving Hook,[1627736],1610612749.0,MIL,driving,,,Beasley,M. Beasley,,,,,In The Paint (Non-RA),0-8 Center,,,,7.44,Missed,,,,,,,,,,,,,,,
436,PT02M32.00S,2024-04-04T01:38:54.1Z,3,REGULAR,rebound,defensive,[],1641713,,,1610612763,70,71,2024-04-04T01:38:54Z,4260000,False,,,0,,G. Jackson REBOUND (Off:0 Def:7),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,435.0,,,,,,,,,,7.0,7.0,0.0,,
437,PT02M30.00S,2024-04-04T01:38:57.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631222,92.46057818659659,50.245098039215684,1610612763,70,73,2024-04-04T01:39:04Z,4270000,False,1.0,18.0,1,right,J. LaRavia running Layup (7 PTS) (B. Clarke 2 AST),"[1631222, 1629634]",1610612763.0,MEM,running,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,7.0,B. Clarke,1629634.0,2.0,,,,,,,,,,
440,PT02M13.00S,2024-04-04T01:39:22.7Z,3,REGULAR,substitution,out,[],1641713,,,1610612749,70,73,2024-04-04T01:39:27Z,4300000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M13.00S,2024-04-04T01:39:22.7Z,3,REGULAR,substitution,in,[],1630205,,,1610612749,70,73,2024-04-04T01:39:27Z,4310000,False,,,0,,SUB in: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M05.00S,2024-04-04T01:39:40.6Z,3,REGULAR,2pt,Jump Shot,[],1626171,8.278580814717477,18.895526960784316,1610612749,72,73,2024-04-04T01:39:49Z,4320000,False,156.0,25.0,1,left,B. Portis 15' Jump Shot (17 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,15.75,Made,,17.0,,,,,,,,,,,,,
443,PT01M44.00S,2024-04-04T01:40:01.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.85479632063075,47.549019607843135,1610612763,72,75,2024-04-04T01:40:10Z,4330000,False,-12.0,15.0,1,right,J. Jackson Jr. driving Layup (21 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,1.92,Made,,21.0,,,,,,,,,,,,,
444,PT01M26.00S,2024-04-04T01:40:20.0Z,3,REGULAR,2pt,Jump Shot,[],1626171,8.754927726675426,78.92156862745098,1610612749,72,75,2024-04-04T01:40:30Z,4340000,False,-145.0,30.0,1,left,MISS B. Portis 14' step back Shot,[1626171],1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,14.76,Missed,,,,,,,,,,,,,,,
445,PT01M23.00S,2024-04-04T01:40:22.9Z,3,REGULAR,rebound,defensive,[],1630692,,,1610612763,72,75,2024-04-04T01:40:22Z,4350000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:5),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,,,444.0,,,,,,,,,,6.0,5.0,1.0,,
446,PT01M09.00S,2024-04-04T01:40:36.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,84.83902759526939,42.64705882352941,1610612763,72,77,2024-04-04T01:40:46Z,4360000,False,-37.0,90.0,1,right,J. Jackson Jr. 9' driving floating Jump Shot (23 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,9.72,Made,,23.0,,,,,,,,,,,,,
447,PT00M49.30S,2024-04-04T01:40:58.9Z,3,REGULAR,3pt,Jump Shot,[],1631260,8.492115637319317,96.32352941176471,1610612749,75,77,2024-04-04T01:41:05Z,4370000,False,-232.0,27.0,1,left,A. Green 3PT  (6 PTS) (B. Portis 1 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Left Corner 3,24+ Left,,,,23.32,Made,,6.0,B. Portis,1626171.0,1.0,,,,,,,,,,
449,PT00M25.00S,2024-04-04T01:41:33.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,87.33574244415243,39.21568627450981,1610612763,75,77,2024-04-04T01:41:59Z,4390000,False,-54.0,67.0,1,right,MISS J. Goodwin 8' driving floating Shot,[1630692],1610612763.0,MEM,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Left,,,,8.56,Missed,,,,,,,,,,,,,,,
450,PT00M24.10S,2024-04-04T01:41:37.1Z,3,REGULAR,rebound,offensive,[],1630692,,,1610612763,75,77,2024-04-04T01:41:37Z,4400000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:5),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,449.0,,,,,,,,,,7.0,5.0,2.0,,
451,PT00M24.10S,2024-04-04T01:41:37.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,94.40999984741211,50.0,1610612763,75,79,2024-04-04T01:41:37Z,4410000,False,0.0,0.0,1,right,J. Goodwin tip Layup (8 PTS),[1630692],1610612763.0,MEM,tip,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,8.0,,,,,,,,,,,,,
455,PT00M06.60S,2024-04-04T01:41:56.9Z,3,REGULAR,foul,personal,[],1631222,,,1610612749,75,79,2024-04-04T01:42:15Z,4420000,False,,,0,,J. LaRavia personal FOUL (1 PF),"[1631222, 1626192]",1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Center,,,,,,,,,,,200833.0,1.0,0.0,Connaughton,1626192.0,,,,,
457,PT00M00.50S,2024-04-04T01:42:23.1Z,3,REGULAR,3pt,Jump Shot,[],1626192,34.641918528252305,34.80392156862745,1610612749,78,79,2024-04-04T01:42:29Z,4440000,False,76.0,273.0,1,left,P. Connaughton 28' 3PT step back (6 PTS) (B. Portis 2 AST),"[1626192, 1626171]",1610612749.0,MIL,step back,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,28.35,Made,,6.0,B. Portis,1626171.0,2.0,,,,,,,,,,
459,PT00M00.30S,2024-04-04T01:42:35.5Z,3,REGULAR,3pt,Jump Shot,[],1628991,18.478975032851512,3.9215686274509802,1610612763,78,79,2024-04-04T01:45:03Z,4460000,False,-230.0,714.0,1,right,MISS J. Jackson Jr. 75' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,75.01,Missed,,,,,,,,,,,,,,,
460,PT00M00.10S,2024-04-04T01:42:35.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,78,79,2024-04-04T01:45:03Z,4470000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,459.0,,,,,,,,,,,,,,
461,PT00M00.00S,2024-04-04T01:42:43.8Z,3,REGULAR,period,end,[],0,,,1610612763,78,79,2024-04-04T01:42:43Z,4480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT12M00.00S,2024-04-04T01:44:17.3Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612763,78,79,2024-04-04T01:45:16Z,4490000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT12M00.00S,2024-04-04T01:44:17.3Z,4,REGULAR,substitution,out,['startperiod'],1628991,,,1610612763,78,79,2024-04-04T01:45:16Z,4500000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2024-04-04T01:44:17.3Z,4,REGULAR,substitution,in,['startperiod'],1641748,,,1610612763,78,79,2024-04-04T01:45:16Z,4510000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2024-04-04T01:44:17.3Z,4,REGULAR,substitution,in,['startperiod'],1628379,,,1610612763,78,79,2024-04-04T01:45:16Z,4520000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2024-04-04T01:45:17.0Z,4,REGULAR,period,start,[],0,,,1610612763,78,79,2024-04-04T01:45:17Z,4530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT11M36.00S,2024-04-04T01:45:41.6Z,4,REGULAR,2pt,Jump Shot,[],1630205,75.9526938239159,56.25,1610612763,78,79,2024-04-04T01:45:50Z,4540000,False,31.0,174.0,1,right,MISS L. Stevens 17' step back Shot,[1630205],1610612763.0,MEM,step back,,,Stevens,L. Stevens,,,,,Mid-Range,16-24 Center,,,,17.63,Missed,,,,,,,,,,,,,,,
468,PT11M36.00S,2024-04-04T01:45:41.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,78,79,2024-04-04T01:45:50Z,4550000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,467.0,,,,,,,,,,,,,,
469,PT11M17.00S,2024-04-04T01:46:09.1Z,4,REGULAR,3pt,Jump Shot,[],1626192,33.98488830486202,30.14705882352941,1610612749,78,79,2024-04-04T01:52:07Z,4560000,False,99.0,267.0,1,left,MISS P. Connaughton 28' pullup 3PT,[1626192],1610612749.0,MIL,pullup,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,28.49,Missed,,,,,,,,,,,,,,,
470,PT11M13.00S,2024-04-04T01:46:13.1Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,78,79,2024-04-04T01:46:16Z,4570000,False,,,0,,B. Clarke REBOUND (Off:1 Def:4),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,469.0,,,,,,,,,,5.0,4.0,1.0,,
471,PT11M05.00S,2024-04-04T01:46:20.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,81.553876478318,36.27450980392157,1610612763,78,81,2024-04-04T01:46:26Z,4580000,False,-69.0,121.0,1,right,B. Clarke 13' pullup Jump Shot (12 PTS),[1629634],1610612763.0,MEM,pullup,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,13.9,Made,,12.0,,,,,,,,,,,,,
472,PT10M45.00S,2024-04-04T01:46:41.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641748,11.645860709592641,51.71568627450981,1610612749,78,81,2024-04-04T01:46:51Z,4590000,False,-9.0,57.0,1,left,MISS A. Jackson Jr. Layup - blocked,"[1641748, 1629634]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.76,Missed,,,,,,,,,,,,,,Clarke,1629634.0
473,PT10M45.00S,2024-04-04T01:46:41.1Z,4,REGULAR,block,,[],1629634,,,1610612749,78,81,2024-04-04T01:46:44Z,4600000,False,,,0,,B. Clarke BLOCK (2 BLK),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
474,PT10M41.00S,2024-04-04T01:46:45.1Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612763,78,81,2024-04-04T01:46:51Z,4610000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:6),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,472.0,,,,,,,,,,8.0,6.0,2.0,,
475,PT10M40.00S,2024-04-04T01:46:46.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630205,91.80354796320631,50.49019607843137,1610612763,78,81,2024-04-04T01:46:57Z,4620000,False,2.0,25.0,1,right,MISS L. Stevens running Layup - blocked,"[1630205, 1631260]",1610612763.0,MEM,running,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,2.46,Missed,,,,,,,,,,,,,,Green,1631260.0
476,PT10M40.00S,2024-04-04T01:46:46.5Z,4,REGULAR,block,,[],1631260,,,1610612763,78,81,2024-04-04T01:46:49Z,4630000,False,,,0,,A. Green BLOCK (1 BLK),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
477,PT10M35.00S,2024-04-04T01:46:51.5Z,4,REGULAR,rebound,offensive,[],1630205,,,1610612763,78,81,2024-04-04T01:46:57Z,4640000,False,,,0,,L. Stevens REBOUND (Off:3 Def:2),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,475.0,,,,,,,,,,5.0,2.0,3.0,,
478,PT10M34.00S,2024-04-04T01:46:51.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,91.80354796320631,55.392156862745104,1610612763,78,81,2024-04-04T01:47:03Z,4650000,False,27.0,25.0,1,right,MISS L. Stevens Layup - blocked,"[1630205, 1641748]",1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,3.65,Missed,,,,,,,,,,,,,,Jackson Jr.,1641748.0
479,PT10M34.00S,2024-04-04T01:46:51.5Z,4,REGULAR,block,,[],1641748,,,1610612763,78,81,2024-04-04T01:46:55Z,4660000,False,,,0,,A. Jackson Jr. BLOCK (1 BLK),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT10M29.00S,2024-04-04T01:46:56.5Z,4,REGULAR,rebound,offensive,[],1630205,,,1610612763,78,81,2024-04-04T01:47:03Z,4670000,False,,,0,,L. Stevens REBOUND (Off:4 Def:2),[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,478.0,,,,,,,,,,6.0,2.0,4.0,,
481,PT10M28.00S,2024-04-04T01:46:59.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630205,92.72339027595268,49.754901960784316,1610612763,78,83,2024-04-04T02:03:39Z,4680000,False,-1.0,16.0,1,right,L. Stevens putback Layup (7 PTS),[1630205],1610612763.0,MEM,putback,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,1.59,Made,,7.0,,,,,,,,,,,,,
482,PT10M18.00S,2024-04-04T01:47:08.0Z,4,REGULAR,3pt,Jump Shot,[],201572,35.167542706964525,30.392156862745097,1610612749,81,83,2024-04-04T01:47:14Z,4690000,False,98.0,278.0,1,left,B. Lopez 29' 3PT  (20 PTS) (P. Connaughton 6 AST),"[201572, 1626192]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,29.49,Made,,20.0,P. Connaughton,1626192.0,6.0,,,,,,,,,,
484,PT09M59.00S,2024-04-04T01:47:27.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,81.553876478318,36.51960784313725,1610612763,81,83,2024-04-04T01:47:38Z,4710000,False,-67.0,121.0,1,right,MISS B. Clarke 13' floating Shot,[1629634],1610612763.0,MEM,floating,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),8-16 Center,,,,13.84,Missed,,,,,,,,,,,,,,,
485,PT09M56.00S,2024-04-04T01:47:30.3Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,81,83,2024-04-04T01:47:38Z,4720000,False,,,0,,B. Portis REBOUND (Off:1 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,484.0,,,,,,,,,,6.0,5.0,1.0,,
486,PT09M48.00S,2024-04-04T01:47:38.0Z,4,REGULAR,3pt,Jump Shot,[],201572,35.43035479632063,25.98039215686275,1610612749,81,83,2024-04-04T01:47:42Z,4730000,False,120.0,281.0,1,left,MISS B. Lopez 30' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,30.51,Missed,,,,,,,,,,,,,,,
