actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
341,PT00M55.30S,2023-12-17T00:08:15.4Z,2,REGULAR,substitution,out,[],203648,,,1610612765,75,53,2023-12-17T00:08:23Z,3360000,False,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M55.30S,2023-12-17T00:08:15.4Z,2,REGULAR,substitution,in,[],203507,,,1610612765,75,53,2023-12-17T00:08:23Z,3370000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M55.30S,2023-12-17T00:08:45.1Z,2,REGULAR,freethrow,2 of 2,[],1631204,,,1610612765,75,54,2023-12-17T00:08:45Z,3380000,False,,,0,,M. Sasser Free Throw 2 of 2 (6 PTS),[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
344,PT00M34.30S,2023-12-17T00:09:08.8Z,2,REGULAR,3pt,Jump Shot,[],203081,73.40670170827858,14.215686274509803,1610612749,78,54,2023-12-17T00:10:45Z,3390000,False,-179.0,197.0,1,right,D. Lillard 26' 3PT step back (20 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,26.65,Made,,,,,,,,,,,,20.0,,,,,,
345,PT00M26.20S,2023-12-17T00:09:20.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631260,,,1610612765,78,54,2023-12-17T00:09:30Z,3400000,False,,,0,,A. Green personal FOUL (3 PF) (Bogdanovic 2 FT),"[1631260, 202711]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1162.0,3.0,0.0,Bogdanovic,202711.0,,,,,,,
347,PT00M26.20S,2023-12-17T00:09:42.9Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,78,55,2023-12-17T00:09:42Z,3420000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (13 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
348,PT00M26.20S,2023-12-17T00:09:44.1Z,2,REGULAR,substitution,out,[],1631204,,,1610612765,78,55,2023-12-17T00:09:50Z,3430000,False,,,0,,SUB out: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT00M26.20S,2023-12-17T00:09:44.1Z,2,REGULAR,substitution,in,[],1641709,,,1610612765,78,55,2023-12-17T00:09:50Z,3440000,False,,,0,,SUB in: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M26.20S,2023-12-17T00:10:00.2Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,78,56,2023-12-17T00:10:00Z,3450000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (14 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
351,PT00M04.30S,2023-12-17T00:10:23.0Z,2,REGULAR,3pt,Jump Shot,[],203081,69.59592641261499,17.401960784313726,1610612749,78,56,2023-12-17T00:11:16Z,3460000,False,-163.0,233.0,1,right,MISS D. Lillard 28' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,28.46,Missed,,,,,,,,,,,,,,,,,,
352,PT00M03.80S,2023-12-17T00:10:23.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,78,56,2023-12-17T00:10:30Z,3470000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,351.0,,,,,,,,,,,,,,,,,
354,PT00M00.30S,2023-12-17T00:10:45.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203081,95.0886990801577,95.34313725490196,1610612749,81,56,2023-12-17T00:10:53Z,3490000,False,227.0,-6.0,1,right,D. Lillard 3PT  (23 PTS) (G. Antetokounmpo 5 AST),"[203081, 203507]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,22.68,Made,,,,,,,,,,,,23.0,G. Antetokounmpo,203507.0,5.0,,,
356,PT00M00.00S,2023-12-17T00:10:58.0Z,2,REGULAR,period,end,[],0,,,1610612765,81,56,2023-12-17T00:10:58Z,3510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2023-12-17T00:24:57.0Z,3,REGULAR,substitution,out,['startperiod'],1631260,,,1610612765,81,56,2023-12-17T00:26:10Z,3520000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2023-12-17T00:24:57.0Z,3,REGULAR,substitution,out,['startperiod'],1630587,,,1610612765,81,56,2023-12-17T00:26:10Z,3530000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2023-12-17T00:24:57.0Z,3,REGULAR,substitution,in,['startperiod'],1641748,,,1610612765,81,56,2023-12-17T00:26:10Z,3540000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2023-12-17T00:24:57.0Z,3,REGULAR,substitution,in,['startperiod'],1630165,,,1610612765,81,56,2023-12-17T00:26:10Z,3550000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2023-12-17T00:26:16.4Z,3,REGULAR,period,start,[],0,,,1610612765,81,56,2023-12-17T00:26:16Z,3560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT11M37.00S,2023-12-17T00:26:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.11760840998686,50.98039215686274,1610612765,81,58,2023-12-17T00:26:43Z,3570000,False,5.0,12.0,1,right,B. Bogdanovic driving finger roll Layup (16 PTS),[202711],1610612765.0,DET,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,,,,,,,,16.0,,,,,,
363,PT11M25.00S,2023-12-17T00:26:55.6Z,3,REGULAR,foul,offensive,[],1641748,,,1610612749,81,58,2023-12-17T00:27:07Z,3580000,False,,,0,,A. Jackson Jr. offensive FOUL (3 PF),"[1641748, 1630165]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1628487.0,3.0,0.0,Hayes,1630165.0,,,,,,,
365,PT11M25.00S,2023-12-17T00:26:55.6Z,3,REGULAR,turnover,offensive foul,[],1641748,,,1610612749,81,58,2023-12-17T00:26:55Z,3600000,False,,,0,,A. Jackson Jr. offensive foul TURNOVER (1 TO),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1628487.0,,,,,,,,,1.0,,
366,PT11M11.00S,2023-12-17T00:27:17.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630165,79.97700394218134,43.872549019607845,1610612765,81,58,2023-12-17T00:27:23Z,3610000,False,-31.0,136.0,1,right,MISS K. Hayes 13' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),8-16 Center,13.91,Missed,,,,,,,,,,,,,,,,,,
367,PT11M09.00S,2023-12-17T00:27:19.3Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612765,81,58,2023-12-17T00:27:23Z,3620000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,366.0,5.0,3.0,2.0,,,,,,,,,,,,,,
368,PT11M07.00S,2023-12-17T00:27:21.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628963,92.85479632063075,52.20588235294118,1610612765,81,60,2023-12-17T00:27:28Z,3630000,False,11.0,15.0,1,right,M. Bagley III putback DUNK (8 PTS),[1628963],1610612765.0,DET,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,,,8.0,,,,,,
369,PT10M56.00S,2023-12-17T00:27:33.2Z,3,REGULAR,3pt,Jump Shot,[],203081,34.773324572930356,65.19607843137256,1610612749,81,60,2023-12-17T00:27:44Z,3640000,False,-76.0,274.0,1,left,MISS D. Lillard 28' 3PT,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,28.47,Missed,,,,,,,,,,,,,,,,,,
370,PT10M52.00S,2023-12-17T00:27:37.2Z,3,REGULAR,rebound,defensive,[],1630165,,,1610612765,81,60,2023-12-17T00:27:44Z,3650000,False,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,369.0,4.0,4.0,0.0,,,,,,,,,,,,,,
371,PT10M49.00S,2023-12-17T00:27:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628963,93.51182654402102,49.50980392156863,1610612765,81,60,2023-12-17T00:27:49Z,3660000,False,-2.0,8.0,1,right,MISS M. Bagley III running Layup,[1628963],1610612765.0,DET,running,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
372,PT10M47.00S,2023-12-17T00:27:42.0Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612765,81,60,2023-12-17T00:27:42Z,3670000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,371.0,6.0,3.0,3.0,,,,,,,,,,,,,,
373,PT10M45.00S,2023-12-17T00:27:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,92.9862023653088,49.754901960784316,1610612765,81,62,2023-12-17T00:27:53Z,3680000,False,-1.0,13.0,1,right,M. Bagley III putback Layup (10 PTS),[1628963],1610612765.0,DET,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,,,,,10.0,,,,,,
374,PT10M31.00S,2023-12-17T00:28:02.3Z,3,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612749,81,62,2023-12-17T00:28:21Z,3690000,False,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1628963, 203507]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,1628487.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,
376,PT10M31.00S,2023-12-17T00:28:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,81,62,2023-12-17T00:28:27Z,3710000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT10M31.00S,2023-12-17T00:31:31.1Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,82,62,2023-12-17T00:31:31Z,3730000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,,,12.0,,,,,,
379,PT10M31.00S,2023-12-17T00:31:55.9Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,83,62,2023-12-17T00:31:55Z,3740000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
380,PT10M17.00S,2023-12-17T00:32:12.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,84.70762155059133,43.872549019607845,1610612765,83,62,2023-12-17T00:32:28Z,3750000,False,-31.0,91.0,1,right,MISS C. Cunningham 9' driving floating Shot,[1630595],1610612765.0,DET,driving floating,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),8-16 Center,9.62,Missed,,,,,,,,,,,,,,,,,,
381,PT10M14.00S,2023-12-17T00:32:15.5Z,3,REGULAR,rebound,defensive,[],1630699,,,1610612749,83,62,2023-12-17T00:32:18Z,3760000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:4),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,380.0,5.0,4.0,1.0,,,,,,,,,,,,,,
382,PT10M05.00S,2023-12-17T00:32:24.8Z,3,REGULAR,turnover,bad pass,[],203081,,,1610612749,83,62,2023-12-17T00:32:30Z,3770000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1628963]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Bagley III,1628963.0
383,PT10M05.00S,2023-12-17T00:32:24.8Z,3,REGULAR,steal,,[],1628963,,,1610612765,83,62,2023-12-17T00:32:27Z,3780000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
384,PT09M54.00S,2023-12-17T00:32:35.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628963,93.77463863337714,49.754901960784316,1610612765,83,64,2023-12-17T00:32:46Z,3790000,False,-1.0,6.0,1,right,M. Bagley III cutting Layup (12 PTS) (K. Hayes 4 AST),"[1628963, 1630165]",1610612765.0,DET,cutting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,,,,,,,,12.0,K. Hayes,1630165.0,4.0,,,
387,PT09M36.00S,2023-12-17T00:33:07.8Z,3,REGULAR,foul,offensive,[],201572,,,1610612749,83,64,2023-12-17T00:33:19Z,3820000,False,,,0,,B. Lopez offensive FOUL (3 PF),"[201572, 202711]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,,,,,,1626301.0,3.0,0.0,Bogdanovic,202711.0,,,,,,,
389,PT09M36.00S,2023-12-17T00:33:07.8Z,3,REGULAR,turnover,offensive foul,[],201572,,,1610612749,83,64,2023-12-17T00:33:07Z,3840000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Right,,,,,,,,,1626301.0,,,,,,,,,2.0,,
390,PT09M30.00S,2023-12-17T00:33:25.5Z,3,REGULAR,foul,personal,[],203081,,,1610612765,83,64,2023-12-17T00:33:52Z,3850000,False,,,0,,D. Lillard personal FOUL (2 PF),"[203081, 1630595]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1162.0,2.0,0.0,Cunningham,1630595.0,,,,,,,
392,PT09M24.00S,2023-12-17T00:33:50.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202711,92.59198423127464,73.0392156862745,1610612765,83,64,2023-12-17T00:34:02Z,3870000,False,115.0,17.0,1,right,MISS B. Bogdanovic 11' Jump Shot,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,11.65,Missed,,,,,,,,,,,,,,,,,,
393,PT09M23.00S,2023-12-17T00:33:51.4Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,83,64,2023-12-17T00:34:02Z,3880000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Right,,,392.0,3.0,3.0,0.0,,,,,,,,,,,,,,
394,PT09M23.00S,2023-12-17T00:33:59.5Z,3,REGULAR,foul,technical,['1freethrow'],201572,,,1610612749,83,64,2023-12-17T00:34:09Z,3890000,False,,,0,,B. Lopez technical FOUL (1 Tech),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,1626301.0,3.0,1.0,,,,,,,,,
395,PT09M23.00S,2023-12-17T00:34:14.7Z,3,REGULAR,freethrow,1 of 1,[],1630595,,,1610612749,83,65,2023-12-17T00:34:14Z,3900000,False,,,0,,C. Cunningham technical Free Throw 1 of 1 (16 PTS),[1630595],1610612765.0,DET,technical,,,Cunningham,C. Cunningham,,,,,,,,Made,,,,,,,,,,,,16.0,,,,,,
396,PT08M56.00S,2023-12-17T00:34:49.7Z,3,REGULAR,3pt,Jump Shot,[],1641748,8.360709592641262,94.6078431372549,1610612749,86,65,2023-12-17T00:36:18Z,3910000,False,-223.0,26.0,1,left,A. Jackson Jr. 3PT  (10 PTS) (G. Antetokounmpo 6 AST),"[1641748, 203507]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Left Corner 3,24+ Left,22.45,Made,,,,,,,,,,,,10.0,G. Antetokounmpo,203507.0,6.0,,,
398,PT08M38.00S,2023-12-17T00:35:09.0Z,3,REGULAR,3pt,Jump Shot,[],1641709,68.9388961892247,25.98039215686275,1610612765,86,68,2023-12-17T01:23:56Z,3930000,False,-120.0,239.0,1,right,A. Thompson 26' 3PT  (5 PTS) (K. Hayes 5 AST),"[1641709, 1630165]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,26.79,Made,,,,,,,,,,,,5.0,K. Hayes,1630165.0,5.0,,,
400,PT08M38.00S,2023-12-17T00:35:19.5Z,3,REGULAR,foul,personal,['1freethrow'],1641748,,,1610612765,86,68,2023-12-17T00:35:33Z,3950000,False,,,0,,A. Jackson Jr. loose ball personal FOUL (4 PF) (Bagley III 1 FT),"[1641748, 1628963]",1610612749.0,MIL,loose ball,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,1628487.0,4.0,0.0,Bagley III,1628963.0,,,,,,,
402,PT08M38.00S,2023-12-17T00:35:41.5Z,3,REGULAR,substitution,out,[],1641748,,,1610612765,86,68,2023-12-17T00:36:09Z,3970000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT08M38.00S,2023-12-17T00:35:41.5Z,3,REGULAR,substitution,in,[],1626192,,,1610612765,86,68,2023-12-17T00:36:09Z,3980000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M38.00S,2023-12-17T00:36:08.5Z,3,REGULAR,freethrow,1 of 1,[],1628963,,,1610612765,86,68,2023-12-17T00:36:10Z,3990000,False,,,0,,MISS M. Bagley III Free Throw 1 of 1,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
405,PT08M38.00S,2023-12-17T00:36:08.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,86,68,2023-12-17T01:21:02Z,4000000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,404.0,4.0,4.0,0.0,,,,,,,,,,,,,,
406,PT08M15.00S,2023-12-17T00:36:31.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,11.908672798948752,56.61764705882353,1610612749,86,68,2023-12-17T00:36:36Z,4010000,False,-33.0,59.0,1,left,MISS D. Lillard 6' driving floating Shot - blocked,"[203081, 1628963]",1610612749.0,MIL,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,6.8,Missed,,,,,Bagley III,1628963.0,,,,,,,,,,,,
407,PT08M15.00S,2023-12-17T00:36:31.1Z,3,REGULAR,block,,[],1628963,,,1610612749,86,68,2023-12-17T00:36:34Z,4020000,False,,,0,,M. Bagley III BLOCK (2 BLK),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
408,PT08M15.00S,2023-12-17T00:36:31.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,86,68,2023-12-17T00:36:36Z,4030000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,406.0,,,,,,,,,,,,,,,,,
411,PT08M06.00S,2023-12-17T00:37:04.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612749,86,68,2023-12-17T00:37:10Z,4060000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,,1626301.0,,,,,,,,,,,
412,PT07M58.00S,2023-12-17T00:37:12.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1630165,79.84559789750328,68.87254901960785,1610612765,86,68,2023-12-17T00:37:19Z,4070000,False,94.0,137.0,1,right,MISS K. Hayes 16' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,16-24 Right Center,16.64,Missed,,,,,,,,,,,,,,,,,,
413,PT07M52.00S,2023-12-17T00:37:18.0Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,86,68,2023-12-17T00:37:19Z,4080000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,,,412.0,4.0,4.0,0.0,,,,,,,,,,,,,,
414,PT07M49.00S,2023-12-17T00:37:21.4Z,3,REGULAR,3pt,Jump Shot,[],1626192,6.1268068331143235,96.81372549019608,1610612749,89,68,2023-12-17T00:37:28Z,4090000,False,-234.0,5.0,1,left,P. Connaughton 3PT  (6 PTS) (D. Lillard 4 AST),"[1626192, 203081]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,23.42,Made,,,,,,,,,,,,6.0,D. Lillard,203081.0,4.0,,,
416,PT07M41.00S,2023-12-17T00:37:28.8Z,3,REGULAR,3pt,Jump Shot,[],202711,80.6833114323259,6.640625,1610612765,89,71,2023-12-17T00:37:38Z,4110000,False,-217.0,129.0,1,right,B. Bogdanovic 25' 3PT  (19 PTS) (C. Cunningham 4 AST),"[202711, 1630595]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.23,Made,,,,,,,,,,,,19.0,C. Cunningham,1630595.0,4.0,,,
418,PT07M29.00S,2023-12-17T00:37:48.1Z,3,REGULAR,foul,personal,[],1641709,,,1610612749,89,71,2023-12-17T00:38:01Z,4130000,False,,,0,,A. Thompson personal FOUL (3 PF),"[1641709, 203081]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,1162.0,3.0,0.0,Lillard,203081.0,,,,,,,
420,PT07M29.00S,2023-12-17T00:37:57.1Z,3,REGULAR,substitution,out,[],1630165,,,1610612749,89,71,2023-12-17T00:38:03Z,4150000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT07M29.00S,2023-12-17T00:37:57.1Z,3,REGULAR,substitution,in,[],1631093,,,1610612749,89,71,2023-12-17T00:38:03Z,4160000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT07M21.00S,2023-12-17T00:38:19.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.389618922470433,50.98039215686274,1610612749,91,71,2023-12-17T00:38:28Z,4170000,False,-5.0,8.0,1,left,G. Antetokounmpo driving DUNK (15 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.9,Made,,,,,,,,,,,,15.0,,,,,,
423,PT07M13.00S,2023-12-17T00:38:27.3Z,3,REGULAR,3pt,Jump Shot,[],202711,76.69185282522996,87.74509803921569,1610612765,91,71,2023-12-17T00:38:32Z,4180000,False,189.0,167.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
424,PT07M10.00S,2023-12-17T00:38:30.3Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,91,71,2023-12-17T00:38:32Z,4190000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,423.0,5.0,5.0,0.0,,,,,,,,,,,,,,
425,PT07M02.00S,2023-12-17T00:38:38.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.652431011826544,50.0,1610612749,93,71,2023-12-17T00:38:42Z,4200000,False,0.0,10.0,1,left,G. Antetokounmpo driving finger roll Layup (17 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,,,,,17.0,,,,,,
427,PT06M56.00S,2023-12-17T00:38:55.0Z,3,REGULAR,substitution,out,[],1641709,,,1610612765,93,71,2023-12-17T00:38:59Z,4220000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M56.00S,2023-12-17T00:38:55.0Z,3,REGULAR,substitution,in,[],1630587,,,1610612765,93,71,2023-12-17T00:38:59Z,4230000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M48.00S,2023-12-17T00:39:16.2Z,3,REGULAR,2pt,Jump Shot,[],1630595,78.26872536136662,28.431372549019606,1610612765,93,73,2023-12-17T00:39:36Z,4240000,False,-108.0,152.0,1,right,C. Cunningham 18' pullup Jump Shot (18 PTS),[1630595],1610612765.0,DET,pullup,,,Cunningham,C. Cunningham,,,,,Mid-Range,16-24 Left Center,18.62,Made,,,,,,,,,,,,18.0,,,,,,
