actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
431,PT04M18.00S,2023-12-18T01:44:46.4Z,3,REGULAR,foul,personal,[],1641748,,,1610612745,86,78,2023-12-18T01:44:57Z,4120000,False,,,0,,A. Jackson Jr. loose ball personal FOUL (3 PF),"[1641748, 1630578]",1610612749.0,MIL,loose ball,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,201245.0,,3.0,0.0,Sengun,1630578.0,,,,,,,,
433,PT04M08.00S,2023-12-18T01:45:15.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627832,6.652431011826544,50.245098039215684,1610612745,86,78,2023-12-18T01:45:26Z,4140000,False,-1.0,10.0,1,left,MISS F. VanVleet driving reverse Layup,[1627832],1610612745.0,HOU,driving reverse,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,,,,
434,PT04M05.00S,2023-12-18T01:45:18.6Z,3,REGULAR,rebound,defensive,[],1641748,,,1610612749,86,78,2023-12-18T01:45:26Z,4150000,False,,,0,,A. Jackson Jr. REBOUND (Off:4 Def:2),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,433.0,6.0,2.0,4.0,,,,,,,,,,,,,,
435,PT03M56.00S,2023-12-18T01:45:26.9Z,3,REGULAR,3pt,Jump Shot,[],203081,67.49342969776609,62.99019607843137,1610612749,89,78,2023-12-18T01:45:32Z,4160000,False,65.0,253.0,1,right,D. Lillard 26' 3PT step back (28 PTS) (P. Connaughton 4 AST),"[203081, 1626192]",1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.13,Made,,,,,,,,,,,28.0,,,P. Connaughton,1626192.0,4.0,,
437,PT03M35.00S,2023-12-18T01:45:48.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,10.988830486202366,64.95098039215686,1610612745,89,80,2023-12-18T01:45:53Z,4180000,False,-75.0,51.0,1,left,A. Sengun 9' turnaround Hook (17 PTS),[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Left,9.04,Made,,,,,,,,,,,17.0,,,,,,,
438,PT03M23.00S,2023-12-18T01:46:00.2Z,3,REGULAR,3pt,Jump Shot,[],1626171,70.90998685939553,14.705882352941178,1610612749,92,80,2023-12-18T01:46:05Z,4190000,False,-176.0,221.0,1,right,B. Portis 28' 3PT  (9 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,28.28,Made,,,,,,,,,,,9.0,,,G. Antetokounmpo,203507.0,2.0,,
440,PT03M06.00S,2023-12-18T01:46:21.9Z,3,REGULAR,foul,personal,[],1626171,,,1610612745,92,80,2023-12-18T01:46:32Z,4210000,False,,,0,,B. Portis personal FOUL (3 PF),"[1626171, 1630578]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1627529.0,,3.0,0.0,Sengun,1630578.0,,,,,,,,
442,PT03M06.00S,2023-12-18T01:46:32.8Z,3,REGULAR,substitution,out,[],203507,,,1610612745,92,80,2023-12-18T01:46:36Z,4230000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M06.00S,2023-12-18T01:46:32.8Z,3,REGULAR,substitution,in,[],201572,,,1610612745,92,80,2023-12-18T01:46:36Z,4240000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M06.00S,2023-12-18T01:46:38.2Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,92,80,2023-12-18T01:46:45Z,4250000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M06.00S,2023-12-18T01:46:38.2Z,3,REGULAR,substitution,out,[],1630578,,,1610612745,92,80,2023-12-18T01:46:45Z,4260000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M06.00S,2023-12-18T01:46:38.2Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,92,80,2023-12-18T01:46:45Z,4270000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M06.00S,2023-12-18T01:46:38.2Z,3,REGULAR,substitution,in,[],201145,,,1610612745,92,80,2023-12-18T01:46:45Z,4280000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M59.00S,2023-12-18T01:46:57.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,19.004599211563733,39.705882352941174,1610612745,92,80,2023-12-18T01:47:02Z,4290000,False,51.0,126.0,1,left,MISS F. VanVleet 13' pullup Shot,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,13.62,Missed,,,,,,,,,,,,,,,,,,
449,PT02M57.00S,2023-12-18T01:46:59.6Z,3,REGULAR,rebound,offensive,[],1627832,,,1610612745,92,80,2023-12-18T01:46:59Z,4300000,False,,,0,,F. VanVleet REBOUND (Off:1 Def:1),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,,,448.0,2.0,1.0,1.0,,,,,,,,,,,,,,
450,PT02M47.00S,2023-12-18T01:47:09.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,6.258212877792378,48.529411764705884,1610612745,92,80,2023-12-18T01:47:15Z,4310000,False,7.0,6.0,1,left,MISS J. Tate cutting Layup,[1630256],1610612745.0,HOU,cutting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
451,PT02M43.00S,2023-12-18T01:47:13.1Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,92,80,2023-12-18T01:47:15Z,4320000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,450.0,4.0,4.0,0.0,,,,,,,,,,,,,,
452,PT02M32.00S,2023-12-18T01:47:22.9Z,3,REGULAR,3pt,Jump Shot,[],203081,69.72733245729303,74.50980392156863,1610612749,92,80,2023-12-18T01:47:30Z,4330000,False,123.0,232.0,1,right,MISS D. Lillard 26' step back 3PT,[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,,,,,,,,,,,,,,,,,
453,PT02M32.00S,2023-12-18T01:47:22.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,92,80,2023-12-18T01:47:30Z,4340000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,452.0,,,,,,,,,,,,,,,,,
456,PT02M25.00S,2023-12-18T01:47:54.5Z,3,REGULAR,turnover,bad pass,[],1630256,,,1610612745,92,80,2023-12-18T01:48:00Z,4370000,False,,,0,,J. Tate bad pass TURNOVER (2 TO),"[1630256, 203081]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,Lillard,203081.0,,,,,
457,PT02M25.00S,2023-12-18T01:47:54.5Z,3,REGULAR,steal,,[],203081,,,1610612749,92,80,2023-12-18T01:47:57Z,4380000,False,,,0,,D. Lillard STEAL (3 STL),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
458,PT02M20.00S,2023-12-18T01:47:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203081,92.06636005256242,50.245098039215684,1610612749,94,80,2023-12-18T01:48:07Z,4390000,False,1.0,22.0,1,right,D. Lillard running reverse Layup (30 PTS),[203081],1610612749.0,MIL,running reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.21,Made,,,,,,,,,,,30.0,,,,,,,
459,PT02M07.00S,2023-12-18T01:48:12.3Z,3,REGULAR,3pt,Jump Shot,[],1627832,33.065045992115635,40.931372549019606,1610612745,94,83,2023-12-18T01:48:22Z,4400000,False,45.0,258.0,1,left,F. VanVleet 26' 3PT pullup (14 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,26.22,Made,,,,,,,,,,,14.0,,,,,,,
460,PT01M51.00S,2023-12-18T01:48:27.9Z,3,REGULAR,2pt,Jump Shot,[],1626171,82.47371879106439,20.34313725490196,1610612749,96,83,2023-12-18T01:48:34Z,4410000,False,-148.0,112.0,1,right,B. Portis 18' Jump Shot (11 PTS) (D. Lillard 9 AST),"[1626171, 203081]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,18.6,Made,,,,,,,,,,,11.0,,,D. Lillard,203081.0,9.0,,
462,PT01M36.00S,2023-12-18T01:48:42.8Z,3,REGULAR,3pt,Jump Shot,[],1628415,10.249671484888305,94.63082107843137,1610612745,96,86,2023-12-18T01:48:49Z,4430000,False,-223.0,44.0,1,left,D. Brooks 3PT  (14 PTS) (F. VanVleet 5 AST),"[1628415, 1627832]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,22.75,Made,,,,,,,,,,,14.0,,,F. VanVleet,1627832.0,5.0,,
464,PT01M15.00S,2023-12-18T01:49:03.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,93.24901445466492,49.754901960784316,1610612749,98,86,2023-12-18T01:49:08Z,4450000,False,-1.0,11.0,1,right,P. Connaughton driving Layup (5 PTS) (D. Lillard 10 AST),"[1626192, 203081]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,,,5.0,,,D. Lillard,203081.0,10.0,,
466,PT01M00.00S,2023-12-18T01:49:19.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,7.966491458607096,52.20588235294118,1610612745,98,86,2023-12-18T01:51:53Z,4470000,False,-11.0,22.0,1,left,MISS D. Brooks driving Hook,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
467,PT00M58.70S,2023-12-18T01:49:20.3Z,3,REGULAR,rebound,offensive,[],1630256,,,1610612745,98,86,2023-12-18T01:49:40Z,4480000,False,,,0,,J. Tate REBOUND (Off:2 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,466.0,2.0,0.0,2.0,,,,,,,,,,,,,,
468,PT00M57.40S,2023-12-18T01:49:22.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,6.1268068331143235,50.49019607843137,1610612745,98,86,2023-12-18T01:49:28Z,4490000,False,-2.0,5.0,1,left,MISS J. Tate putback Layup,[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,0.57,Missed,,,,,,,,,,,,,,,,,,
469,PT00M54.90S,2023-12-18T01:49:25.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,98,86,2023-12-18T01:49:28Z,4500000,False,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,468.0,4.0,2.0,2.0,,,,,,,,,,,,,,
470,PT00M39.30S,2023-12-18T01:49:45.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612749,98,86,2023-12-18T01:49:58Z,4510000,False,,,0,,D. Brooks personal FOUL (4 PF) (Lillard 2 FT),"[1628415, 203081]",1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,201245.0,,4.0,0.0,Lillard,203081.0,,,,,,,,
472,PT00M39.30S,2023-12-18T01:50:10.8Z,3,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,99,86,2023-12-18T01:50:10Z,4530000,False,,,0,,D. Lillard Free Throw 1 of 2 (31 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,31.0,,,,,,,
473,PT00M39.30S,2023-12-18T01:50:12.8Z,3,REGULAR,substitution,out,[],1628415,,,1610612749,99,86,2023-12-18T01:50:17Z,4540000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT00M39.30S,2023-12-18T01:50:12.8Z,3,REGULAR,substitution,in,[],1628988,,,1610612749,99,86,2023-12-18T01:50:17Z,4550000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M39.30S,2023-12-18T01:50:28.2Z,3,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,100,86,2023-12-18T01:50:28Z,4560000,False,,,0,,D. Lillard Free Throw 2 of 2 (32 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,,32.0,,,,,,,
476,PT00M30.80S,2023-12-18T01:50:41.3Z,3,REGULAR,3pt,Jump Shot,[],201145,34.11629434954008,43.38235294117647,1610612745,100,89,2023-12-18T01:50:51Z,4570000,False,33.0,268.0,1,left,J. Green 27' 3PT  (10 PTS) (F. VanVleet 6 AST),"[201145, 1627832]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,27.02,Made,,,,,,,,,,,10.0,,,F. VanVleet,1627832.0,6.0,,
478,PT00M06.90S,2023-12-18T01:51:09.7Z,3,REGULAR,3pt,Jump Shot,[],1641748,95.74572930354796,3.9215686274509802,1610612749,100,89,2023-12-18T01:51:52Z,4590000,False,-230.0,-13.0,1,right,MISS A. Jackson Jr. 3PT,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Left Corner 3,24+ Left,23.07,Missed,,,,,,,,,,,,,,,,,,
479,PT00M06.40S,2023-12-18T01:51:10.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,100,89,2023-12-18T01:52:16Z,4600000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,478.0,,,,,,,,,,,,,,,,,
480,PT00M06.40S,2023-12-18T01:51:15.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612749,100,89,2023-12-18T01:51:42Z,4610000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627529.0,,,,,,,,,,,,,
481,PT00M03.80S,2023-12-18T01:51:44.5Z,3,REGULAR,foul,personal,['2freethrow'],201572,,,1610612745,100,89,2023-12-18T01:51:53Z,4620000,False,,,0,,B. Lopez shooting personal FOUL (2 PF) (Green 2 FT),"[201572, 201145]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,1627529.0,,2.0,0.0,Green,201145.0,,,,,,,,
483,PT00M03.80S,2023-12-18T01:52:05.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],201145,,,1610612745,100,90,2023-12-18T01:52:05Z,4640000,False,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
484,PT00M03.80S,2023-12-18T01:52:27.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],201145,,,1610612745,100,91,2023-12-18T01:52:27Z,4650000,False,,,0,,J. Green Free Throw 2 of 2 (12 PTS),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,Made,,,,,,,,,,,12.0,,,,,,,
485,PT00M00.00S,2023-12-18T01:52:43.4Z,3,REGULAR,period,end,[],0,,,1610612749,100,91,2023-12-18T01:52:43Z,4660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,100,91,2023-12-18T01:55:22Z,4670000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,out,['startperiod'],201572,,,1610612749,100,91,2023-12-18T01:55:22Z,4680000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,100,91,2023-12-18T01:55:22Z,4690000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,out,['startperiod'],1641748,,,1610612749,100,91,2023-12-18T01:55:22Z,4700000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612749,100,91,2023-12-18T01:55:22Z,4710000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,in,['startperiod'],1630699,,,1610612749,100,91,2023-12-18T01:55:22Z,4720000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,in,['startperiod'],1626166,,,1610612749,100,91,2023-12-18T01:55:22Z,4730000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,100,91,2023-12-18T01:55:22Z,4740000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,100,91,2023-12-18T01:55:22Z,4750000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-12-18T01:54:48.7Z,4,REGULAR,substitution,in,['startperiod'],1631095,,,1610612749,100,91,2023-12-18T01:55:22Z,4760000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-12-18T01:55:14.0Z,4,REGULAR,period,start,[],0,,,1610612745,100,91,2023-12-18T01:55:23Z,4770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M49.00S,2023-12-18T01:55:26.6Z,4,REGULAR,turnover,out-of-bounds,[],201145,,,1610612745,100,91,2023-12-18T01:55:34Z,4780000,False,,,0,,J. Green lost ball out-of-bounds TURNOVER (1 TO),[201145],1610612745.0,HOU,lost ball,,,Green,J. Green,,,,,Mid-Range,8-16 Right,,,,,,,201245.0,1.0,,,,,,,,,,,,
498,PT11M31.00S,2023-12-18T01:55:48.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203114,83.919185282523,59.068627450980394,1610612749,100,91,2023-12-18T01:56:01Z,4790000,False,45.0,99.0,1,right,MISS K. Middleton 10' fadeaway Shot,[203114],1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,10.86,Missed,,,,,,,,,,,,,,,,,,
499,PT11M29.00S,2023-12-18T01:55:50.5Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,100,91,2023-12-18T01:55:50Z,4800000,False,,,0,,B. Portis REBOUND (Off:3 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,498.0,5.0,2.0,3.0,,,,,,,,,,,,,,
500,PT11M20.00S,2023-12-18T01:55:59.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626166,69.85873850197109,21.813725490196077,1610612749,100,91,2023-12-18T01:56:03Z,4810000,False,-141.0,231.0,1,right,MISS C. Payne 27' 3PT,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,,
501,PT11M17.00S,2023-12-18T01:56:02.2Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,100,91,2023-12-18T01:56:02Z,4820000,False,,,0,,T. Eason REBOUND (Off:0 Def:6),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,500.0,6.0,6.0,0.0,,,,,,,,,,,,,,
502,PT11M10.00S,2023-12-18T01:56:09.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,9.411957950065702,52.20588235294118,1610612745,100,91,2023-12-18T01:56:15Z,4830000,False,-11.0,36.0,1,left,MISS T. Eason driving Layup,[1631106],1610612745.0,HOU,driving,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,,,,,,,,
503,PT11M08.00S,2023-12-18T01:56:11.0Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,100,91,2023-12-18T01:56:15Z,4840000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,502.0,1.0,1.0,0.0,,,,,,,,,,,,,,
504,PT11M02.00S,2023-12-18T01:56:17.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626166,96.5341655716163,94.36274509803921,1610612749,100,91,2023-12-18T01:56:29Z,4850000,False,222.0,-20.0,1,right,MISS C. Payne running 3PT,[1626166],1610612749.0,MIL,running,,,Payne,C. Payne,,,,,Right Corner 3,24+ Right,22.27,Missed,,,,,,,,,,,,,,,,,,
505,PT11M02.00S,2023-12-18T01:56:20.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,100,91,2023-12-18T01:56:20Z,4860000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,504.0,,,,,,,,,,,,,,,,,
507,PT11M02.00S,2023-12-18T01:56:41.1Z,4,REGULAR,foul,offensive,[],203114,,,1610612749,100,91,2023-12-18T01:56:54Z,4880000,False,,,0,,K. Middleton offensive FOUL (2 PF),"[203114, 1630256]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,,2.0,0.0,Tate,1630256.0,,,,,,,,
509,PT11M02.00S,2023-12-18T01:56:41.1Z,4,REGULAR,turnover,offensive foul,[],203114,,,1610612749,100,91,2023-12-18T01:56:41Z,4900000,False,,,0,,K. Middleton offensive foul TURNOVER (3 TO),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,,,,201245.0,3.0,,,,,,,,,,,,
510,PT10M50.00S,2023-12-18T01:57:06.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631095,18.873193166885677,45.588235294117645,1610612745,100,93,2023-12-18T01:57:11Z,4910000,False,22.0,125.0,1,left,J. Smith Jr. 12' pullup Jump Shot (11 PTS) (J. Tate 1 AST),"[1631095, 1630256]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.68,Made,,,,,,,,,,,11.0,,,J. Tate,1630256.0,1.0,,
512,PT10M30.00S,2023-12-18T01:57:29.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.01511169513797,51.71568627450981,1610612749,100,93,2023-12-18T01:58:36Z,4930000,False,9.0,32.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.31,Missed,,,,,,,,,,,,,,,,,,
513,PT10M29.00S,2023-12-18T01:57:30.7Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,100,93,2023-12-18T01:58:36Z,4940000,False,,,0,,G. Antetokounmpo REBOUND (Off:6 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,512.0,12.0,6.0,6.0,,,,,,,,,,,,,,
514,PT10M28.00S,2023-12-18T01:57:33.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203507,94.40999984741211,50.0,1610612749,100,93,2023-12-18T01:58:50Z,4950000,False,0.0,0.0,1,right,MISS G. Antetokounmpo tip Layup,[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
515,PT10M26.00S,2023-12-18T01:57:35.5Z,4,REGULAR,rebound,defensive,[],1630256,,,1610612745,100,93,2023-12-18T01:58:50Z,4960000,False,,,0,,J. Tate REBOUND (Off:2 Def:1),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,514.0,3.0,1.0,2.0,,,,,,,,,,,,,,
