actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
620,PT06M27.00S,2024-04-13T01:06:03.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,73.14388961892247,11.76470588235294,1610612764,111,110,2024-04-13T01:07:06Z,6000000,False,-191.0,200.0,1,right,C. Kispert 27' 3PT running (18 PTS) (P. Baldwin Jr. 4 AST),"[1630557, 1631116]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,18.0,27.66,,,,P. Baldwin Jr.,1631116.0,4.0,,,,,
622,PT06M12.00S,2024-04-13T01:06:18.9Z,4,REGULAR,3pt,Jump Shot,[],1641931,18.74178712220762,95.58823529411765,1610612741,111,110,2024-04-13T01:06:29Z,6020000,False,-228.0,124.0,1,left,MISS O. Bitim 25' 3PT,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.93,,,,,,,,,,,
623,PT06M07.00S,2024-04-13T01:06:23.9Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,111,110,2024-04-13T01:06:29Z,6030000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,,,622.0,,,4.0,3.0,1.0,,,,,,,,
624,PT06M01.00S,2024-04-13T01:06:29.2Z,4,REGULAR,3pt,Jump Shot,[],1641774,71.69842312746385,8.823529411764707,1610612764,111,110,2024-04-13T01:06:34Z,6040000,False,-206.0,214.0,1,right,MISS T. Vukcevic 29' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,29.66,,,,,,,,,,,
625,PT06M01.00S,2024-04-13T01:06:29.2Z,4,REGULAR,rebound,defensive,[],1641766,,,1610612741,111,110,2024-04-13T01:06:34Z,6050000,False,,,0,,A. Sanogo REBOUND (Off:10 Def:6),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Above the Break 3,24+ Left Center,,,,,,,624.0,,,16.0,6.0,10.0,,,,,,,,
626,PT05M59.00S,2024-04-13T01:06:38.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,111,110,2024-04-13T01:06:38Z,6060000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M59.00S,2024-04-13T01:06:39.5Z,4,REGULAR,substitution,out,[],1630551,,,1610612741,111,110,2024-04-13T01:09:17Z,6070000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M59.00S,2024-04-13T01:06:39.5Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,111,110,2024-04-13T01:09:17Z,6080000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M59.00S,2024-04-13T01:06:39.5Z,4,REGULAR,substitution,in,[],1630166,,,1610612741,111,110,2024-04-13T01:09:17Z,6090000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M59.00S,2024-04-13T01:06:39.5Z,4,REGULAR,substitution,in,[],1628470,,,1610612741,111,110,2024-04-13T01:09:17Z,6100000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M51.00S,2024-04-13T01:09:39.1Z,4,REGULAR,turnover,traveling,[],1641931,,,1610612741,111,110,2024-04-13T01:09:46Z,6110000,False,,,0,,O. Bitim traveling TURNOVER (3 TO),[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Center,201245.0,,,,,,,,,,,,,,,,,3.0,,
632,PT05M32.00S,2024-04-13T01:10:11.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,68.28186596583443,8.333333333333332,1610612764,111,110,2024-04-13T01:10:15Z,6120000,False,-208.0,246.0,1,right,MISS C. Kispert 32' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,32.21,,,,,,,,,,,
633,PT05M28.00S,2024-04-13T01:10:15.0Z,4,REGULAR,rebound,defensive,[],1641766,,,1610612741,111,110,2024-04-13T01:10:15Z,6130000,False,,,0,,A. Sanogo REBOUND (Off:10 Def:7),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Above the Break 3,24+ Left Center,,,,,,,632.0,,,17.0,7.0,10.0,,,,,,,,
634,PT05M16.00S,2024-04-13T01:10:27.2Z,4,REGULAR,turnover,lost ball,[],1631207,,,1610612741,111,110,2024-04-13T01:10:32Z,6140000,False,,,0,,D. Terry lost ball TURNOVER (3 TO),"[1631207, 1641774]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,3.0,Vukcevic,1641774.0
635,PT05M16.00S,2024-04-13T01:10:27.2Z,4,REGULAR,steal,,[],1641774,,,1610612764,111,110,2024-04-13T01:11:07Z,6150000,False,,,0,,T. Vukcevic STEAL (1 STL),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
636,PT05M11.00S,2024-04-13T01:10:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630557,94.43166885676742,44.6078431372549,1610612764,113,110,2024-04-13T01:10:38Z,6160000,False,-27.0,0.0,1,right,C. Kispert running Layup (20 PTS) (J. Butler 8 AST),"[1630557, 1630215]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,Made,,20.0,2.7,,,,J. Butler,1630215.0,8.0,,,,,
638,PT04M55.00S,2024-04-13T01:10:48.3Z,4,REGULAR,2pt,Jump Shot,[],1628975,12.959921156373195,15.931372549019606,1610612741,113,110,2024-04-13T01:10:54Z,6180000,False,170.0,69.0,1,left,MISS J. Carter 18' pullup Shot,[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,18.39,,,,,,,,,,,
639,PT04M50.00S,2024-04-13T01:10:53.3Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,113,110,2024-04-13T01:10:54Z,6190000,False,,,0,,D. Avdija REBOUND (Off:0 Def:10),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right,,,,,,,638.0,,,10.0,10.0,0.0,,,,,,,,
640,PT04M39.00S,2024-04-13T01:11:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,94.82588699080158,43.38235294117647,1610612764,113,110,2024-04-13T01:11:15Z,6200000,False,-33.0,-4.0,1,right,MISS T. Vukcevic Layup,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.33,,,,,,,,,,,
641,PT04M36.00S,2024-04-13T01:11:07.7Z,4,REGULAR,rebound,defensive,[],1641766,,,1610612741,113,110,2024-04-13T01:11:07Z,6210000,False,,,0,,A. Sanogo REBOUND (Off:10 Def:8),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Restricted Area,0-8 Center,,,,,,,640.0,,,18.0,8.0,10.0,,,,,,,,
642,PT04M32.00S,2024-04-13T01:11:15.6Z,4,REGULAR,foul,offensive,[],1641766,,,1610612741,113,110,2024-04-13T01:11:20Z,6220000,False,,,0,,A. Sanogo charge offensive FOUL (4 PF),"[1641766, 1631116]",1610612741.0,CHI,charge,,,Sanogo,A. Sanogo,,,,,In The Paint (Non-RA),0-8 Center,202026.0,4.0,0.0,Baldwin Jr.,1631116.0,,,,,,,,,,,,,,,
644,PT04M32.00S,2024-04-13T01:11:15.6Z,4,REGULAR,turnover,offensive foul,[],1641766,,,1610612741,113,110,2024-04-13T01:11:15Z,6240000,False,,,0,,A. Sanogo offensive foul TURNOVER (2 TO),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,In The Paint (Non-RA),0-8 Center,202026.0,,,,,,,,,,,,,,,,,2.0,,
645,PT04M32.00S,2024-04-13T01:11:23.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,113,110,2024-04-13T01:11:23Z,6250000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M18.00S,2024-04-13T01:13:13.5Z,4,REGULAR,foul,personal,['2freethrow'],1641766,,,1610612764,113,110,2024-04-13T01:13:21Z,6280000,False,,,0,,A. Sanogo shooting personal FOUL (5 PF) (Vukcevic 2 FT),"[1641766, 1641774]",1610612741.0,CHI,shooting,,,Sanogo,A. Sanogo,,,,,In The Paint (Non-RA),0-8 Center,201245.0,5.0,0.0,Vukcevic,1641774.0,,,,,,,,,,,,,,,
651,PT04M18.00S,2024-04-13T01:13:38.3Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641774,,,1610612764,114,110,2024-04-13T01:13:38Z,6300000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (16 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
652,PT04M18.00S,2024-04-13T01:13:39.2Z,4,REGULAR,substitution,out,[],1641931,,,1610612764,114,110,2024-04-13T01:13:43Z,6310000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT04M18.00S,2024-04-13T01:13:39.2Z,4,REGULAR,substitution,in,[],1630929,,,1610612764,114,110,2024-04-13T01:13:43Z,6320000,False,,,0,,SUB in: H. Drell,[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M18.00S,2024-04-13T01:13:53.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641774,,,1610612764,115,110,2024-04-13T01:13:53Z,6330000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (17 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,Made,,17.0,,,,,,,,,,,,
655,PT04M02.00S,2024-04-13T01:14:13.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,9.937582128777924,37.745098039215684,1610612741,115,112,2024-04-13T01:14:40Z,6340000,False,61.0,41.0,1,left,J. Carter 7' driving Layup (20 PTS) (T. Craig 3 AST),"[1628975, 1628470]",1610612741.0,CHI,driving,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,20.0,7.37,,,,T. Craig,1628470.0,3.0,,,,,
656,PT03M43.00S,2024-04-13T01:14:34.8Z,4,REGULAR,foul,offensive,[],1641774,,,1610612764,115,112,2024-04-13T01:14:41Z,6350000,False,,,0,,T. Vukcevic offensive FOUL (2 PF),"[1641774, 1628470]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right Center,201245.0,2.0,0.0,Craig,1628470.0,,,,,,,,,,,,,,,
658,PT03M43.00S,2024-04-13T01:14:34.8Z,4,REGULAR,turnover,offensive foul,[],1641774,,,1610612764,115,112,2024-04-13T01:14:34Z,6370000,False,,,0,,T. Vukcevic offensive foul TURNOVER (1 TO),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right Center,201245.0,,,,,,,,,,,,,,,,,1.0,,
659,PT03M26.00S,2024-04-13T01:15:06.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630929,25.969119579500656,13.480392156862745,1610612741,115,115,2024-04-13T01:15:10Z,6380000,False,183.0,192.0,1,left,H. Drell 26' 3PT  (8 PTS) (J. Carter 12 AST),"[1630929, 1628975]",1610612741.0,CHI,,,,Drell,H. Drell,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,8.0,26.47,,,,J. Carter,1628975.0,12.0,,,,,
661,PT03M25.00S,2024-04-13T01:15:12.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,115,115,2024-04-13T01:15:12Z,6400000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M05.00S,2024-04-13T01:17:12.9Z,4,REGULAR,turnover,lost ball,[],1641774,,,1610612764,115,115,2024-04-13T01:17:17Z,6410000,False,,,0,,T. Vukcevic lost ball TURNOVER (2 TO),"[1641774, 1628975]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Carter,1628975.0
664,PT03M05.00S,2024-04-13T01:17:12.9Z,4,REGULAR,steal,,[],1628975,,,1610612741,115,115,2024-04-13T01:17:14Z,6420000,False,,,0,,J. Carter STEAL (1 STL),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
665,PT02M54.00S,2024-04-13T01:17:27.5Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612741,115,115,2024-04-13T01:17:33Z,6430000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Sanogo 2 FT),"[1630166, 1641766]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,202026.0,1.0,0.0,Sanogo,1641766.0,,,,,,,,,,,,,,,
667,PT02M54.00S,2024-04-13T01:17:59.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641766,,,1610612741,115,115,2024-04-13T01:17:59Z,6450000,False,,,0,,MISS A. Sanogo Free Throw 1 of 2,[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
668,PT02M54.00S,2024-04-13T01:17:59.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,115,115,2024-04-13T01:17:59Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,
669,PT02M54.00S,2024-04-13T01:18:17.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641766,,,1610612741,115,116,2024-04-13T01:18:17Z,6470000,False,,,0,,A. Sanogo Free Throw 2 of 2 (18 PTS),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
670,PT02M40.00S,2024-04-13T01:18:34.9Z,4,REGULAR,foul,personal,[],1630929,,,1610612764,115,116,2024-04-13T01:18:41Z,6480000,False,,,0,,H. Drell personal FOUL (4 PF),"[1630929, 1630166]",1610612741.0,CHI,,,,Drell,H. Drell,,,,,Mid-Range,8-16 Right,201638.0,4.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
672,PT02M31.00S,2024-04-13T01:19:05.4Z,4,REGULAR,3pt,Jump Shot,[],1630166,66.5735873850197,26.715686274509803,1610612764,115,116,2024-04-13T01:19:09Z,6500000,False,-116.0,262.0,1,right,MISS D. Avdija 28' step back 3PT,[1630166],1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,28.64,,,,,,,,,,,
673,PT02M27.00S,2024-04-13T01:19:09.4Z,4,REGULAR,rebound,defensive,[],1641766,,,1610612741,115,116,2024-04-13T01:19:09Z,6510000,False,,,0,,A. Sanogo REBOUND (Off:10 Def:9),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,Above the Break 3,24+ Left Center,,,,,,,672.0,,,19.0,9.0,10.0,,,,,,,,
674,PT02M18.00S,2024-04-13T01:19:17.5Z,4,REGULAR,3pt,Jump Shot,[],1630929,14.799605781865965,3.1862745098039214,1610612741,115,116,2024-04-13T01:19:22Z,6520000,False,234.0,87.0,1,left,MISS H. Drell 24' 3PT,[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,24.96,,,,,,,,,,,
675,PT02M15.00S,2024-04-13T01:19:20.5Z,4,REGULAR,rebound,defensive,[],1631116,,,1610612764,115,116,2024-04-13T01:19:22Z,6530000,False,,,0,,P. Baldwin Jr. REBOUND (Off:1 Def:10),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Right Corner 3,24+ Right,,,,,,,674.0,,,11.0,10.0,1.0,,,,,,,,
676,PT02M03.00S,2024-04-13T01:19:33.0Z,4,REGULAR,3pt,Jump Shot,[],1641774,94.03745072273325,2.2058823529411766,1610612764,115,116,2024-04-13T01:19:37Z,6540000,False,-239.0,4.0,1,right,MISS T. Vukcevic 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.9,,,,,,,,,,,
677,PT02M00.00S,2024-04-13T01:19:36.0Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612741,115,116,2024-04-13T01:19:37Z,6550000,False,,,0,,T. Craig REBOUND (Off:0 Def:14),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,,,,,676.0,,,14.0,14.0,0.0,,,,,,,,
678,PT01M51.00S,2024-04-13T01:19:47.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,8.229303547963205,47.794117647058826,1610612741,115,118,2024-04-13T01:19:53Z,6560000,False,11.0,25.0,1,left,D. Terry driving Layup (14 PTS),[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,2.72,,,,,,,,,,,
679,PT01M51.00S,2024-04-13T01:19:49.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630215,,,1610612741,115,118,2024-04-13T01:19:56Z,6570000,False,,,0,,J. Butler shooting personal FOUL (3 PF) (Terry 1 FT),"[1630215, 1631207]",1610612764.0,WAS,shooting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,202026.0,3.0,0.0,Terry,1631207.0,,,,,,,,,,,,,,,
681,PT01M51.00S,2024-04-13T01:20:13.7Z,4,REGULAR,freethrow,1 of 1,[],1631207,,,1610612741,115,118,2024-04-13T01:20:13Z,6590000,False,,,0,,MISS D. Terry Free Throw 1 of 1,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
682,PT01M47.00S,2024-04-13T01:20:17.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,115,118,2024-04-13T01:20:17Z,6600000,False,,,0,,D. Avdija REBOUND (Off:0 Def:11),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,681.0,,,11.0,11.0,0.0,,,,,,,,
683,PT01M37.00S,2024-04-13T01:20:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.38042049934296,52.20588235294118,1610612764,117,118,2024-04-13T01:20:31Z,6610000,False,11.0,10.0,1,right,D. Avdija driving Layup (21 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,,21.0,1.47,,,,,,,,,,,
684,PT01M24.00S,2024-04-13T01:20:42.2Z,4,REGULAR,3pt,Jump Shot,[],1628470,15.850854139290407,3.6764705882352944,1610612741,117,121,2024-04-13T01:20:47Z,6620000,False,232.0,96.0,1,left,T. Craig 25' 3PT  (11 PTS) (D. Terry 8 AST),"[1628470, 1631207]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,11.0,25.09,,,,D. Terry,1631207.0,8.0,,,,,
686,PT01M12.00S,2024-04-13T01:20:58.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,93.11760840998686,46.81372549019608,1610612764,119,121,2024-04-13T01:21:02Z,6640000,False,-16.0,12.0,1,right,T. Vukcevic driving Layup (19 PTS) (J. Butler 9 AST),"[1641774, 1630215]",1610612764.0,WAS,driving,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,Made,,19.0,2.0,,,,J. Butler,1630215.0,9.0,,,,,
688,PT01M00.00S,2024-04-13T01:21:13.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612741,119,121,2024-04-13T01:21:20Z,6660000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Sanogo 2 FT),"[1630166, 1641766]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,201245.0,2.0,0.0,Sanogo,1641766.0,,,,,,,,,,,,,,,
690,PT01M00.00S,2024-04-13T01:21:46.0Z,4,REGULAR,freethrow,1 of 2,[],1641766,,,1610612741,119,122,2024-04-13T01:21:46Z,6680000,False,,,0,,A. Sanogo Free Throw 1 of 2 (19 PTS),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
691,PT01M00.00S,2024-04-13T01:22:04.1Z,4,REGULAR,freethrow,2 of 2,[],1641766,,,1610612741,119,123,2024-04-13T01:22:04Z,6690000,False,,,0,,A. Sanogo Free Throw 2 of 2 (20 PTS),[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
692,PT00M48.80S,2024-04-13T01:22:19.8Z,4,REGULAR,turnover,traveling,[],1641774,,,1610612764,119,123,2024-04-13T01:22:32Z,6700000,False,,,0,,T. Vukcevic traveling TURNOVER (3 TO),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,202026.0,,,,,,,,,,,,,,,,,3.0,,
693,PT00M42.50S,2024-04-13T01:22:50.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631207,7.966491458607096,50.245098039215684,1610612741,119,125,2024-04-13T01:23:04Z,6710000,False,-1.0,22.0,1,left,D. Terry driving DUNK (16 PTS),[1631207],1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,2.24,,,,,,,,,,,
694,PT00M42.50S,2024-04-13T01:22:58.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,119,125,2024-04-13T01:22:58Z,6720000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M38.00S,2024-04-13T01:24:32.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.59198423127464,50.73529411764706,1610612764,121,125,2024-04-13T01:24:36Z,6730000,False,4.0,17.0,1,right,D. Avdija driving Layup (23 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,,23.0,1.75,,,,,,,,,,,
696,PT00M38.00S,2024-04-13T01:24:40.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,121,125,2024-04-13T01:24:40Z,6740000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M38.00S,2024-04-13T01:24:41.8Z,4,REGULAR,substitution,out,[],1641774,,,1610612741,121,125,2024-04-13T01:26:14Z,6750000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M38.00S,2024-04-13T01:24:41.8Z,4,REGULAR,substitution,in,[],1631098,,,1610612741,121,125,2024-04-13T01:26:14Z,6760000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M37.20S,2024-04-13T01:26:34.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631098,,,1610612741,121,125,2024-04-13T01:26:39Z,6770000,False,,,0,,J. Davis personal FOUL (3 PF) (Drell 2 FT),"[1631098, 1630929]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,201638.0,3.0,0.0,Drell,1630929.0,,,,,,,,,,,,,,,
701,PT00M37.20S,2024-04-13T01:27:06.7Z,4,REGULAR,freethrow,1 of 2,[],1630929,,,1610612741,121,126,2024-04-13T01:27:33Z,6790000,False,,,0,,H. Drell Free Throw 1 of 2 (9 PTS),[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
702,PT00M37.20S,2024-04-13T01:27:08.3Z,4,REGULAR,substitution,out,[],1631098,,,1610612741,121,126,2024-04-13T01:27:11Z,6800000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M37.20S,2024-04-13T01:27:08.3Z,4,REGULAR,substitution,in,[],1641774,,,1610612741,121,126,2024-04-13T01:27:11Z,6810000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M37.20S,2024-04-13T01:27:06.7Z,4,REGULAR,freethrow,2 of 2,[],1630929,,,1610612741,121,126,2024-04-13T01:27:33Z,6820000,False,,,0,,MISS H. Drell Free Throw 2 of 2,[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
705,PT00M35.60S,2024-04-13T01:27:08.3Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,121,126,2024-04-13T01:27:33Z,6830000,False,,,0,,D. Avdija REBOUND (Off:0 Def:12),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,704.0,,,12.0,12.0,0.0,,,,,,,,
706,PT00M32.00S,2024-04-13T01:27:37.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631116,94.56307490144546,49.50980392156863,1610612764,123,126,2024-04-13T01:27:45Z,6840000,False,-2.0,-1.0,1,right,P. Baldwin Jr. running DUNK (18 PTS) (D. Avdija 8 AST),"[1631116, 1630166]",1610612764.0,WAS,running,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,0.29,,,,D. Avdija,1630166.0,8.0,,,,,
