actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
359,PT10M56.00S,2024-02-26T00:21:45.8Z,3,REGULAR,foul,personal,['2freethrow'],1631098,,,1610612739,56,55,2024-02-26T00:21:53Z,3450000,False,,,0,,J. Davis shooting personal FOUL (4 PF) (Mitchell 2 FT),"[1631098, 1628378]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,Mid-Range,8-16 Left,1193.0,4.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
361,PT10M56.00S,2024-02-26T00:22:13.8Z,3,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,56,56,2024-02-26T00:22:13Z,3470000,False,,,0,,D. Mitchell Free Throw 1 of 2 (7 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
362,PT10M56.00S,2024-02-26T00:22:32.6Z,3,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,56,57,2024-02-26T00:22:32Z,3480000,False,,,0,,D. Mitchell Free Throw 2 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
363,PT10M37.00S,2024-02-26T00:22:52.3Z,3,REGULAR,3pt,Jump Shot,[],1628398,34.90473061760841,36.27450980392157,1610612764,56,57,2024-02-26T00:22:57Z,3490000,False,69.0,276.0,1,left,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,28.4,,,,,,,,
364,PT10M34.00S,2024-02-26T00:22:55.3Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,56,57,2024-02-26T00:22:57Z,3500000,False,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,,,,,363.0,2.0,1.0,1.0,,,,,,,,,
365,PT10M28.00S,2024-02-26T00:23:01.9Z,3,REGULAR,3pt,Jump Shot,[],1628378,65.39093298291722,40.19607843137255,1610612739,56,60,2024-02-26T00:23:06Z,3510000,False,-49.0,273.0,1,right,D. Mitchell 27' 3PT pullup (11 PTS) (M. Strus 2 AST),"[1628378, 1629622]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Made,11.0,,,,,27.72,,,M. Strus,1629622.0,2.0,,,
367,PT10M22.00S,2024-02-26T00:23:11.7Z,3,REGULAR,foul,personal,[],1628378,,,1610612764,56,60,2024-02-26T00:23:17Z,3530000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1628378, 1631098]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right,200833.0,3.0,0.0,Davis,1631098.0,,,,,,,,,,,,,,,
369,PT10M18.00S,2024-02-26T00:23:30.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,15.719448094612352,51.71568627450981,1610612764,56,60,2024-02-26T00:23:34Z,3550000,False,-9.0,95.0,1,left,MISS T. Jones 9' driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.57,,,,,,,,
370,PT10M13.00S,2024-02-26T00:23:33.8Z,3,REGULAR,rebound,offensive,[],1628963,,,1610612764,56,60,2024-02-26T00:23:33Z,3560000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:3),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,369.0,5.0,3.0,2.0,,,,,,,,,
371,PT10M13.00S,2024-02-26T00:23:33.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612764,58,60,2024-02-26T00:24:06Z,3570000,False,0.0,0.0,1,left,M. Bagley III tip DUNK (6 PTS),[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,,0.0,,,,,,,,
372,PT10M00.00S,2024-02-26T00:23:47.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.82588699080158,50.245098039215684,1610612739,58,62,2024-02-26T00:24:24Z,3580000,False,1.0,-4.0,1,right,E. Mobley cutting DUNK (12 PTS) (M. Strus 3 AST),"[1630596, 1629622]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,,0.41,,,M. Strus,1629622.0,3.0,,,
374,PT09M45.00S,2024-02-26T00:24:02.1Z,3,REGULAR,3pt,Jump Shot,[],1628398,5.469776609724048,98.52941176470588,1610612764,58,62,2024-02-26T00:24:06Z,3600000,False,-243.0,-1.0,1,left,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.26,,,,,,,,
375,PT09M43.00S,2024-02-26T00:24:04.1Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,58,62,2024-02-26T00:24:06Z,3610000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,,,,,,,,374.0,3.0,3.0,0.0,,,,,,,,,
376,PT09M39.00S,2024-02-26T00:24:11.6Z,3,REGULAR,foul,personal,['2freethrow'],1631098,,,1610612739,58,62,2024-02-26T00:24:18Z,3620000,False,,,0,,J. Davis shooting personal FOUL (5 PF) (Strus 2 FT),"[1631098, 1629622]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,200833.0,5.0,0.0,Strus,1629622.0,,,,,,,,,,,,,,,
378,PT09M39.00S,2024-02-26T00:24:36.5Z,3,REGULAR,freethrow,1 of 2,[],1629622,,,1610612739,58,63,2024-02-26T00:24:36Z,3640000,False,,,0,,M. Strus Free Throw 1 of 2 (2 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
379,PT09M39.00S,2024-02-26T00:24:41.8Z,3,REGULAR,substitution,out,[],1631098,,,1610612739,58,63,2024-02-26T00:24:45Z,3650000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT09M39.00S,2024-02-26T00:24:41.8Z,3,REGULAR,substitution,in,[],1629673,,,1610612739,58,63,2024-02-26T00:24:45Z,3660000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT09M39.00S,2024-02-26T00:24:51.1Z,3,REGULAR,freethrow,2 of 2,[],1629622,,,1610612739,58,64,2024-02-26T00:24:51Z,3670000,False,,,0,,M. Strus Free Throw 2 of 2 (3 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
382,PT09M21.00S,2024-02-26T00:25:10.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,10.068988173455978,64.70588235294117,1610612764,58,64,2024-02-26T00:25:15Z,3680000,False,-74.0,42.0,1,left,MISS T. Jones 8' driving floating Shot,[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,,,,,8.47,,,,,,,,
383,PT09M19.00S,2024-02-26T00:25:12.9Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,58,64,2024-02-26T00:25:15Z,3690000,False,,,0,,E. Mobley REBOUND (Off:1 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,382.0,3.0,2.0,1.0,,,,,,,,,
384,PT09M12.00S,2024-02-26T00:25:22.8Z,3,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,58,64,2024-02-26T00:25:31Z,3700000,False,,,0,,M. Strus step out-of-bounds TURNOVER (2 TO),[1629622],1610612739.0,CLE,step,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,1193.0,,,,,,,,,,,,,,,,,2.0,,
385,PT09M01.00S,2024-02-26T00:25:43.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,17.16491458607096,37.00980392156863,1610612764,58,64,2024-02-26T00:25:48Z,3710000,False,65.0,109.0,1,left,MISS J. Poole 12' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,,12.68,,,,,,,,
386,PT08M58.00S,2024-02-26T00:25:46.6Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,58,64,2024-02-26T00:25:48Z,3720000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,385.0,1.0,1.0,0.0,,,,,,,,,
387,PT08M52.00S,2024-02-26T00:25:51.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,65.65374507227332,40.19607843137255,1610612739,58,64,2024-02-26T00:26:30Z,3730000,False,-49.0,270.0,1,right,MISS D. Mitchell 27' running pullup 3PT,[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.48,,,,,,,,
388,PT08M49.00S,2024-02-26T00:25:55.1Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,58,64,2024-02-26T00:25:55Z,3740000,False,,,0,,J. Allen REBOUND (Off:1 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,387.0,9.0,8.0,1.0,,,,,,,,,
389,PT08M37.00S,2024-02-26T00:26:07.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,70.77858081471747,14.215686274509803,1610612739,58,64,2024-02-26T00:26:11Z,3750000,False,-179.0,222.0,1,right,MISS M. Strus 28' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,28.53,,,,,,,,
390,PT08M34.00S,2024-02-26T00:26:10.1Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,58,64,2024-02-26T00:26:11Z,3760000,False,,,0,,M. Bagley III REBOUND (Off:2 Def:4),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,,,,,,389.0,6.0,4.0,2.0,,,,,,,,,
391,PT08M26.00S,2024-02-26T00:26:17.7Z,3,REGULAR,3pt,Jump Shot,[],1629013,18.478975032851512,5.637254901960785,1610612764,61,64,2024-02-26T00:26:21Z,3770000,False,222.0,121.0,1,left,L. Shamet 25' 3PT  (8 PTS) (M. Bagley III 2 AST),"[1629013, 1628963]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,,,,25.28,,,M. Bagley III,1628963.0,2.0,,,
393,PT08M07.00S,2024-02-26T00:26:36.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,91.80354796320631,50.245098039215684,1610612739,61,66,2024-02-26T00:26:41Z,3790000,False,1.0,25.0,1,right,J. Allen cutting DUNK (18 PTS) (D. Garland 4 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,,2.45,,,D. Garland,1629636.0,4.0,,,
395,PT07M52.00S,2024-02-26T00:26:51.5Z,3,REGULAR,3pt,Jump Shot,[],1629013,21.895532194480946,96.32352941176471,1610612764,61,66,2024-02-26T00:26:55Z,3810000,False,-232.0,153.0,1,left,MISS L. Shamet 27' 3PT,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,27.77,,,,,,,,
396,PT07M50.00S,2024-02-26T00:26:53.5Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,61,66,2024-02-26T00:26:55Z,3820000,False,,,0,,M. Strus REBOUND (Off:0 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,395.0,2.0,2.0,0.0,,,,,,,,,
397,PT07M41.00S,2024-02-26T00:27:03.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.9060446780552,44.85294117647059,1610612739,61,68,2024-02-26T00:27:11Z,3830000,False,-26.0,5.0,1,right,E. Mobley alley-oop DUNK (14 PTS) (M. Strus 4 AST),"[1630596, 1629622]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,,,,2.61,,,M. Strus,1629622.0,4.0,,,
399,PT07M41.00S,2024-02-26T00:27:07.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,61,68,2024-02-26T00:27:07Z,3850000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT07M41.00S,2024-02-26T00:29:37.7Z,3,REGULAR,substitution,out,[],1628963,,,1610612764,61,68,2024-02-26T00:29:58Z,3860000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT07M41.00S,2024-02-26T00:29:37.7Z,3,REGULAR,substitution,in,[],1626158,,,1610612764,61,68,2024-02-26T00:29:58Z,3870000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M18.00S,2024-02-26T00:30:32.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,16.507884362680684,38.72549019607843,1610612764,61,68,2024-02-26T00:30:42Z,3880000,False,56.0,103.0,1,left,MISS K. Kuzma 11' driving Layup - blocked,"[1628398, 1630596]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,11.72,Mobley,1630596.0,,,,,,
403,PT07M18.00S,2024-02-26T00:30:32.8Z,3,REGULAR,block,,[],1630596,,,1610612764,61,68,2024-02-26T00:30:35Z,3890000,False,,,0,,E. Mobley BLOCK (3 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
404,PT07M15.00S,2024-02-26T00:30:35.8Z,3,REGULAR,rebound,defensive,[],1629622,,,1610612739,61,68,2024-02-26T00:30:37Z,3900000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,402.0,3.0,3.0,0.0,,,,,,,,,
405,PT07M10.00S,2024-02-26T00:30:41.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,94.95729303547962,54.41176470588235,1610612739,61,70,2024-02-26T00:30:48Z,3910000,False,22.0,-5.0,1,right,J. Allen cutting DUNK (20 PTS) (D. Garland 5 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,,,,,2.27,,,D. Garland,1629636.0,5.0,,,
407,PT06M59.00S,2024-02-26T00:30:55.2Z,3,REGULAR,turnover,out-of-bounds,[],1626158,,,1610612764,61,70,2024-02-26T00:31:03Z,3930000,False,,,0,,R. Holmes lost ball out-of-bounds TURNOVER (2 TO),[1626158],1610612764.0,WAS,lost ball,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Center,1193.0,,,,,,,,,,,,,,,,,2.0,,
408,PT06M39.00S,2024-02-26T00:31:17.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,92.85479632063075,52.20588235294118,1610612739,61,72,2024-02-26T00:31:33Z,3940000,False,11.0,15.0,1,right,E. Mobley Layup (16 PTS) (D. Garland 6 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,,,,1.84,,,D. Garland,1629636.0,6.0,,,
410,PT06M29.00S,2024-02-26T00:31:27.6Z,3,REGULAR,3pt,Jump Shot,[],1629013,34.37910643889619,50.98039215686274,1610612764,61,72,2024-02-26T00:31:52Z,3960000,False,-5.0,271.0,1,left,MISS L. Shamet 27' pullup 3PT,[1629013],1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,27.07,,,,,,,,
411,PT06M29.00S,2024-02-26T00:31:27.6Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,61,72,2024-02-26T00:31:36Z,3970000,False,,,0,,J. Allen REBOUND (Off:1 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,410.0,10.0,9.0,1.0,,,,,,,,,
412,PT06M19.00S,2024-02-26T00:31:41.6Z,3,REGULAR,foul,personal,[],1629013,,,1610612739,61,72,2024-02-26T00:32:08Z,3980000,False,,,0,,L. Shamet personal FOUL (2 PF),"[1629013, 1628378]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,202041.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
414,PT06M12.00S,2024-02-26T00:32:12.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,84.97043363994744,43.872549019607845,1610612739,61,72,2024-02-26T00:32:21Z,4000000,False,-31.0,89.0,1,right,MISS E. Mobley 9' turnaround Shot,[1630596],1610612739.0,CLE,turnaround,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,9.39,,,,,,,,
415,PT06M09.00S,2024-02-26T00:32:15.2Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,61,72,2024-02-26T00:32:21Z,4010000,False,,,0,,R. Holmes REBOUND (Off:1 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,414.0,4.0,3.0,1.0,,,,,,,,,
416,PT06M04.00S,2024-02-26T00:32:21.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,8.623521681997373,46.32352941176471,1610612764,63,72,2024-02-26T00:32:36Z,4020000,False,18.0,29.0,1,left,J. Poole driving Layup (19 PTS) (T. Jones 9 AST),"[1629673, 1626145]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,,,,3.4,,,T. Jones,1626145.0,9.0,,,
417,PT06M04.00S,2024-02-26T00:32:23.8Z,3,REGULAR,foul,personal,['1freethrow'],1630596,,,1610612764,63,72,2024-02-26T00:32:31Z,4030000,False,,,0,,E. Mobley shooting personal FOUL (3 PF) (Poole 1 FT),"[1630596, 1629673]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,202041.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
419,PT06M04.00S,2024-02-26T00:32:36.8Z,3,REGULAR,substitution,out,[],1630596,,,1610612764,63,72,2024-02-26T00:33:18Z,4050000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT06M04.00S,2024-02-26T00:32:36.8Z,3,REGULAR,substitution,out,[],1629636,,,1610612764,63,72,2024-02-26T00:33:18Z,4060000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT06M04.00S,2024-02-26T00:32:36.8Z,3,REGULAR,substitution,in,[],1627777,,,1610612764,63,72,2024-02-26T00:33:18Z,4070000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M04.00S,2024-02-26T00:32:36.8Z,3,REGULAR,substitution,in,[],1627747,,,1610612764,63,72,2024-02-26T00:33:18Z,4080000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT06M04.00S,2024-02-26T00:33:01.8Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,64,72,2024-02-26T00:33:01Z,4090000,False,,,0,,J. Poole Free Throw 1 of 1 (20 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
425,PT05M54.00S,2024-02-26T00:33:16.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,67.62483574244416,47.549019607843135,1610612739,64,72,2024-02-26T00:33:20Z,4100000,False,-12.0,252.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,25.21,,,,,,,,
426,PT05M51.00S,2024-02-26T00:33:19.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,64,72,2024-02-26T00:33:20Z,4110000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,,425.0,5.0,5.0,0.0,,,,,,,,,
427,PT05M36.00S,2024-02-26T00:33:33.7Z,3,REGULAR,3pt,Jump Shot,[],1629673,29.911300919842315,19.362745098039216,1610612764,64,72,2024-02-26T00:33:38Z,4120000,False,153.0,229.0,1,left,MISS J. Poole 27' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,27.53,,,,,,,,
428,PT05M32.00S,2024-02-26T00:33:37.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,64,72,2024-02-26T00:33:38Z,4130000,False,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,,427.0,3.0,2.0,1.0,,,,,,,,,
429,PT05M19.00S,2024-02-26T00:33:50.3Z,3,REGULAR,3pt,Jump Shot,[],1627747,95.6143232588699,2.2058823529411766,1610612739,64,72,2024-02-26T00:33:56Z,4140000,False,-239.0,-11.0,1,right,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,23.93,,,,,,,,
430,PT05M16.00S,2024-02-26T00:33:53.3Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,64,72,2024-02-26T00:33:56Z,4150000,False,,,0,,J. Allen REBOUND (Off:2 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,,,,429.0,11.0,9.0,2.0,,,,,,,,,
431,PT05M15.00S,2024-02-26T00:33:54.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627747,94.21813403416557,46.31204044117647,1610612739,64,74,2024-02-26T00:34:45Z,4160000,False,-18.0,2.0,1,right,C. LeVert cutting Layup (9 PTS) (J. Allen 5 AST),"[1627747, 1628386]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,,1.85,,,J. Allen,1628386.0,5.0,,,
433,PT04M56.00S,2024-02-26T00:34:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.30946123521682,47.794117647058826,1610612764,66,74,2024-02-26T00:35:12Z,4180000,False,11.0,16.0,1,left,K. Kuzma driving Layup (18 PTS) (T. Jones 10 AST),"[1628398, 1626145]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,,,,1.96,,,T. Jones,1626145.0,10.0,,,
435,PT04M56.00S,2024-02-26T00:34:18.4Z,3,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612764,66,74,2024-02-26T00:34:30Z,4200000,False,,,0,,D. Mitchell shooting personal FOUL (4 PF) (Kuzma 1 FT),"[1628378, 1628398]",1610612739.0,CLE,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1193.0,4.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
437,PT04M56.00S,2024-02-26T00:34:31.4Z,3,REGULAR,substitution,out,[],1628378,,,1610612764,66,74,2024-02-26T00:34:45Z,4220000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M56.00S,2024-02-26T00:34:31.4Z,3,REGULAR,substitution,in,[],1629636,,,1610612764,66,74,2024-02-26T00:34:45Z,4230000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M56.00S,2024-02-26T00:34:52.0Z,3,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,67,74,2024-02-26T00:34:52Z,4240000,False,,,0,,K. Kuzma Free Throw 1 of 1 (19 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
440,PT04M34.00S,2024-02-26T00:35:15.3Z,3,REGULAR,3pt,Jump Shot,[],1629636,80.76544021024968,95.83333333333334,1610612739,67,74,2024-02-26T00:35:24Z,4250000,False,229.0,128.0,1,right,MISS D. Garland 26' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,,26.27,,,,,,,,
441,PT04M31.00S,2024-02-26T00:35:18.3Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,67,74,2024-02-26T00:35:24Z,4260000,False,,,0,,R. Holmes REBOUND (Off:1 Def:4),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Right Center,,,,,,,,440.0,5.0,4.0,1.0,,,,,,,,,
