actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
434,PT06M47.00S,2024-03-22T00:36:46.7Z,3,REGULAR,rebound,defensive,[],1631098,,,1610612764,73,61,2024-03-22T00:36:50Z,4210000,False,,,0,,J. Davis REBOUND (Off:1 Def:1),[1631098],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Davis,J. Davis,433.0,2.0,1.0,1.0,,,,,,,,,,,,,,
435,PT06M45.00S,2024-03-22T00:36:51.3Z,3,REGULAR,foul,personal,[],1628370,,,1610612764,73,61,2024-03-22T00:37:10Z,4220000,False,,,0,,M. Monk personal FOUL (2 PF),"[1628370, 1629673]",1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Left,,,Monk,M. Monk,,,,,,,1627519.0,2.0,0.0,Poole,1629673.0,,,,,,,
437,PT06M41.00S,2024-03-22T00:37:13.3Z,3,REGULAR,foul,personal,[],1630556,,,1610612764,73,61,2024-03-22T00:37:42Z,4240000,False,,,0,,K. Edwards personal FOUL (1 PF),"[1630556, 1628398]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,Edwards,K. Edwards,,,,,,,1193.0,1.0,0.0,Kuzma,1628398.0,,,,,,,
439,PT06M39.00S,2024-03-22T00:37:39.5Z,3,REGULAR,foul,personal,[],1628368,,,1610612764,73,61,2024-03-22T00:38:22Z,4260000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 1629673]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,Fox,D. Fox,,,,,,,1193.0,2.0,0.0,Poole,1629673.0,,,,,,,
441,PT06M30.00S,2024-03-22T00:38:19.6Z,3,REGULAR,2pt,Jump Shot,[],1628398,22.552562417871222,42.15686274509804,1610612764,75,61,2024-03-22T00:38:25Z,4280000,False,39.0,159.0,1,left,K. Kuzma 16' pullup Jump Shot (26 PTS),[1628398],1610612764.0,WAS,pullup,,,,,,Mid-Range,16-24 Center,16.42,Made,Kuzma,K. Kuzma,,,,,,,,,,,,26.0,,,,,,
442,PT06M13.00S,2024-03-22T00:38:39.0Z,3,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612758,75,61,2024-03-22T00:38:46Z,4290000,False,,,0,,R. Holmes shooting personal FOUL (4 PF) (Barnes 2 FT),"[1626158, 203084]",1610612764.0,WAS,shooting,,,,,,Restricted Area,0-8 Center,,,Holmes,R. Holmes,,,,,,,1627519.0,4.0,0.0,Barnes,203084.0,,,,,,,
444,PT06M13.00S,2024-03-22T00:39:23.6Z,3,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,75,62,2024-03-22T00:39:54Z,4310000,False,,,0,,H. Barnes Free Throw 1 of 2 (12 PTS),[203084],1610612758.0,SAC,,,,,,,,,,Made,Barnes,H. Barnes,,,,,,,,,,,,12.0,,,,,,
445,PT06M13.00S,2024-03-22T00:39:24.3Z,3,REGULAR,substitution,out,[],1626158,,,1610612758,75,62,2024-03-22T00:39:31Z,4320000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,,,,,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,
446,PT06M13.00S,2024-03-22T00:39:24.3Z,3,REGULAR,substitution,out,[],1630556,,,1610612758,75,62,2024-03-22T00:39:31Z,4330000,False,,,0,,SUB out: K. Edwards,[1630556],1610612758.0,SAC,,,,,,,,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,
447,PT06M13.00S,2024-03-22T00:39:24.3Z,3,REGULAR,substitution,in,[],1630264,,,1610612758,75,62,2024-03-22T00:39:31Z,4340000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,,,,,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,
448,PT06M13.00S,2024-03-22T00:39:24.3Z,3,REGULAR,substitution,in,[],1631099,,,1610612758,75,62,2024-03-22T00:39:31Z,4350000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,
449,PT06M13.00S,2024-03-22T00:39:23.6Z,3,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,75,62,2024-03-22T00:39:54Z,4360000,False,,,0,,MISS H. Barnes Free Throw 2 of 2,[203084],1610612758.0,SAC,,,,,,,,,,Missed,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
450,PT06M10.00S,2024-03-22T00:39:26.6Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,75,62,2024-03-22T00:39:54Z,4370000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,,,,,,,,Kispert,C. Kispert,449.0,2.0,2.0,0.0,,,,,,,,,,,,,,
451,PT06M03.00S,2024-03-22T00:39:58.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629673,8.229303547963205,50.49019607843137,1610612764,77,62,2024-03-22T00:40:05Z,4380000,False,-2.0,25.0,1,left,J. Poole driving DUNK (9 PTS),[1629673],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,2.5,Made,Poole,J. Poole,,,,,,,,,,,,9.0,,,,,,
452,PT05M42.00S,2024-03-22T00:40:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,95.48291721419186,49.754901960784316,1610612758,77,64,2024-03-22T00:40:49Z,4390000,False,-1.0,-10.0,1,right,D. Fox cutting Layup (12 PTS) (D. Sabonis 4 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting,,,,,,Restricted Area,0-8 Center,1.01,Made,Fox,D. Fox,,,,,,,,,,,,12.0,D. Sabonis,1627734.0,4.0,,,
454,PT05M24.00S,2024-03-22T00:40:37.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612764,77,64,2024-03-22T00:40:44Z,4410000,False,,,0,,D. Fox shooting personal FOUL (3 PF) (Gill 2 FT),"[1628368, 1630264]",1610612758.0,SAC,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Fox,D. Fox,,,,,,,1193.0,3.0,0.0,Gill,1630264.0,,,,,,,
456,PT05M24.00S,2024-03-22T00:41:07.2Z,3,REGULAR,freethrow,1 of 2,[],1630264,,,1610612764,78,64,2024-03-22T00:41:07Z,4430000,False,,,0,,A. Gill Free Throw 1 of 2 (7 PTS),[1630264],1610612764.0,WAS,,,,,,,,,,Made,Gill,A. Gill,,,,,,,,,,,,7.0,,,,,,
457,PT05M24.00S,2024-03-22T00:41:07.9Z,3,REGULAR,substitution,out,[],1628368,,,1610612764,78,64,2024-03-22T00:41:11Z,4440000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,
458,PT05M24.00S,2024-03-22T00:41:07.9Z,3,REGULAR,substitution,in,[],1630558,,,1610612764,78,64,2024-03-22T00:41:11Z,4450000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
459,PT05M24.00S,2024-03-22T00:41:28.4Z,3,REGULAR,freethrow,2 of 2,[],1630264,,,1610612764,79,64,2024-03-22T00:41:28Z,4460000,False,,,0,,A. Gill Free Throw 2 of 2 (8 PTS),[1630264],1610612764.0,WAS,,,,,,,,,,Made,Gill,A. Gill,,,,,,,,,,,,8.0,,,,,,
460,PT05M09.00S,2024-03-22T00:41:44.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.77463863337714,48.77450980392157,1610612758,79,66,2024-03-22T00:42:05Z,4470000,False,-6.0,6.0,1,right,D. Sabonis driving Layup (10 PTS) (M. Monk 2 AST),"[1627734, 1628370]",1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,0.86,Made,Sabonis,D. Sabonis,,,,,,,,,,,,10.0,M. Monk,1628370.0,2.0,,,
463,PT05M03.00S,2024-03-22T00:41:49.4Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612764,79,66,2024-03-22T00:41:55Z,4500000,False,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 1630558]",1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,3.0,Mitchell,1630558.0
464,PT05M03.00S,2024-03-22T00:41:49.4Z,3,REGULAR,steal,,[],1630558,,,1610612758,79,66,2024-03-22T00:41:52Z,4510000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
465,PT04M59.00S,2024-03-22T00:41:53.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628370,66.70499342969777,42.8921568627451,1610612758,79,66,2024-03-22T00:41:58Z,4520000,False,-36.0,260.0,1,right,MISS M. Monk 26' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,26.29,Missed,Monk,M. Monk,,,,,,,,,,,,,,,,,,
466,PT04M57.00S,2024-03-22T00:41:55.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,79,66,2024-03-22T00:41:58Z,4530000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Kuzma,K. Kuzma,465.0,6.0,6.0,0.0,,,,,,,,,,,,,,
467,PT04M45.00S,2024-03-22T00:42:09.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.046649145860711,47.794117647058826,1610612764,81,66,2024-03-22T00:43:09Z,4540000,False,11.0,14.0,1,left,C. Kispert driving finger roll Layup (11 PTS) (J. Poole 1 AST),"[1630557, 1629673]",1610612764.0,WAS,driving finger roll,,,,,,Restricted Area,0-8 Center,1.76,Made,Kispert,C. Kispert,,,,,,,,,,,,11.0,J. Poole,1629673.0,1.0,,,
469,PT04M37.00S,2024-03-22T00:42:18.6Z,3,REGULAR,foul,personal,[],1628398,,,1610612758,81,66,2024-03-22T00:42:45Z,4560000,False,,,0,,K. Kuzma personal FOUL (2 PF),"[1628398, 203084]",1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Kuzma,K. Kuzma,,,,,,,1193.0,2.0,1.0,Barnes,203084.0,,,,,,,
471,PT04M37.00S,2024-03-22T00:42:25.9Z,3,REGULAR,substitution,out,[],203084,,,1610612758,81,66,2024-03-22T00:42:37Z,4580000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,
472,PT04M37.00S,2024-03-22T00:42:25.9Z,3,REGULAR,substitution,in,[],1630537,,,1610612758,81,66,2024-03-22T00:42:37Z,4590000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,,,,,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
473,PT04M30.00S,2024-03-22T00:42:52.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.11760840998686,42.64705882352941,1610612758,81,66,2024-03-22T00:43:45Z,4600000,False,-37.0,12.0,1,right,MISS D. Sabonis cutting Layup,[1627734],1610612758.0,SAC,cutting,,,,,,Restricted Area,0-8 Center,3.88,Missed,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
474,PT04M28.00S,2024-03-22T00:42:54.1Z,3,REGULAR,rebound,defensive,[],1630264,,,1610612764,81,66,2024-03-22T00:42:56Z,4610000,False,,,0,,A. Gill REBOUND (Off:1 Def:1),[1630264],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,Gill,A. Gill,473.0,2.0,1.0,1.0,,,,,,,,,,,,,,
475,PT04M23.00S,2024-03-22T00:42:57.8Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630264,9.674770039421814,37.99019607843137,1610612764,81,66,2024-03-22T00:44:29Z,4620000,False,60.0,38.0,1,left,MISS A. Gill 7' driving floating bank Shot,[1630264],1610612764.0,WAS,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,7.12,Missed,Gill,A. Gill,,,,,,,,,,,,,,,,,,
476,PT04M21.00S,2024-03-22T00:42:59.8Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,81,66,2024-03-22T00:43:05Z,4630000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sabonis,D. Sabonis,475.0,9.0,8.0,1.0,,,,,,,,,,,,,,
477,PT04M19.00S,2024-03-22T00:43:03.4Z,3,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,81,66,2024-03-22T00:43:11Z,4640000,False,,,0,,D. Sabonis bad pass out-of-bounds TURNOVER (4 TO),[1627734],1610612758.0,SAC,bad pass,,,,,,Above the Break 3,24+ Center,,,Sabonis,D. Sabonis,,,,,,,2882.0,,,,,,,,,4.0,,
478,PT04M14.00S,2024-03-22T00:43:12.6Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1629673,22.552562417871222,51.470588235294116,1610612764,81,66,2024-03-22T00:44:54Z,4650000,False,-7.0,159.0,1,left,MISS J. Poole 15' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,,,,Mid-Range,8-16 Center,15.97,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
479,PT04M11.00S,2024-03-22T00:43:15.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,81,66,2024-03-22T00:43:20Z,4660000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:9),[1627734],1610612758.0,SAC,,,,,,,Mid-Range,8-16 Center,,,Sabonis,D. Sabonis,478.0,10.0,9.0,1.0,,,,,,,,,,,,,,
480,PT04M01.00S,2024-03-22T00:43:25.2Z,3,REGULAR,3pt,Jump Shot,[],1630537,75.77201051248358,10.049019607843137,1610612758,81,66,2024-03-22T00:43:31Z,4670000,False,-200.0,175.0,1,right,MISS C. Duarte 26' 3PT,[1630537],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,26.57,Missed,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
481,PT03M59.00S,2024-03-22T00:43:27.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,81,66,2024-03-22T00:43:31Z,4680000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,,,480.0,,,,,,,,,,,,,,,,,
483,PT03M53.00S,2024-03-22T00:43:48.2Z,3,REGULAR,turnover,backcourt,[],1629673,,,1610612764,81,66,2024-03-22T00:44:16Z,4700000,False,,,0,,J. Poole backcourt TURNOVER (3 TO),[1629673],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Poole,J. Poole,,,,,,,,,,,,,,,,3.0,,
484,PT03M53.00S,2024-03-22T00:44:04.1Z,3,REGULAR,substitution,out,[],1628398,,,1610612758,81,66,2024-03-22T00:44:09Z,4710000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
485,PT03M53.00S,2024-03-22T00:44:04.1Z,3,REGULAR,substitution,in,[],1630166,,,1610612758,81,66,2024-03-22T00:44:09Z,4720000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
486,PT03M53.00S,2024-03-22T00:44:16.7Z,3,REGULAR,substitution,out,[],1629673,,,1610612758,81,66,2024-03-22T00:44:21Z,4730000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
487,PT03M53.00S,2024-03-22T00:44:16.7Z,3,REGULAR,substitution,in,[],1630215,,,1610612758,81,66,2024-03-22T00:44:21Z,4740000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,,,,,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,
488,PT03M43.00S,2024-03-22T00:44:36.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1627734,93.38042049934296,39.46078431372549,1610612758,81,66,2024-03-22T00:46:04Z,4750000,False,-53.0,10.0,1,right,MISS D. Sabonis Hook,[1627734],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,5.36,Missed,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,
489,PT03M41.00S,2024-03-22T00:44:38.9Z,3,REGULAR,rebound,defensive,[],1631098,,,1610612764,81,66,2024-03-22T00:46:04Z,4760000,False,,,0,,J. Davis REBOUND (Off:1 Def:2),[1631098],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Davis,J. Davis,488.0,3.0,2.0,1.0,,,,,,,,,,,,,,
490,PT03M35.00S,2024-03-22T00:44:44.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631098,12.828515111695138,38.970588235294116,1610612764,81,66,2024-03-22T00:47:53Z,4770000,False,55.0,68.0,1,left,MISS J. Davis 8' running Layup - blocked,"[1631098, 1630537]",1610612764.0,WAS,running,,,,,,In The Paint (Non-RA),8-16 Right,8.76,Missed,Davis,J. Davis,,,,,Duarte,1630537.0,,,,,,,,,,,,
491,PT03M35.00S,2024-03-22T00:44:44.0Z,3,REGULAR,block,,[],1630537,,,1610612764,81,66,2024-03-22T00:44:47Z,4780000,False,,,0,,C. Duarte BLOCK (1 BLK),[1630537],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
492,PT03M32.00S,2024-03-22T00:44:47.0Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,81,66,2024-03-22T00:44:50Z,4790000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:10),[1627734],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,Sabonis,D. Sabonis,490.0,11.0,10.0,1.0,,,,,,,,,,,,,,
493,PT03M25.00S,2024-03-22T00:44:54.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,90.3580814717477,56.61764705882353,1610612758,81,68,2024-03-22T00:48:13Z,4800000,False,33.0,38.0,1,right,D. Sabonis turnaround fadeaway Jump Shot (12 PTS) (C. Duarte 1 AST),"[1627734, 1630537]",1610612758.0,SAC,turnaround fadeaway,,,,,,In The Paint (Non-RA),0-8 Center,5.05,Made,Sabonis,D. Sabonis,,,,,,,,,,,,12.0,C. Duarte,1630537.0,1.0,,,
495,PT03M06.00S,2024-03-22T00:45:13.2Z,3,REGULAR,3pt,Jump Shot,[],1630215,9.937582128777924,97.54901960784314,1610612764,84,68,2024-03-22T00:45:18Z,4820000,False,-238.0,41.0,1,left,J. Butler 24' 3PT  (3 PTS) (D. Avdija 3 AST),"[1630215, 1630166]",1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,24.12,Made,Butler,J. Butler,,,,,,,,,,,,3.0,D. Avdija,1630166.0,3.0,,,
497,PT02M47.00S,2024-03-22T00:45:32.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,93.9060446780552,47.05882352941176,1610612758,84,70,2024-03-22T00:45:36Z,4840000,False,-15.0,5.0,1,right,D. Sabonis DUNK (14 PTS) (C. Duarte 2 AST),"[1627734, 1630537]",1610612758.0,SAC,,,,,,,Restricted Area,0-8 Center,1.55,Made,Sabonis,D. Sabonis,,,,,,,,,,,,14.0,C. Duarte,1630537.0,2.0,,,
499,PT02M28.00S,2024-03-22T00:45:52.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,14.4053876478318,45.34313725490196,1610612764,84,70,2024-03-22T00:47:47Z,4860000,False,23.0,83.0,1,left,MISS D. Avdija 8' driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,8.61,Missed,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
500,PT02M24.00S,2024-03-22T00:45:56.7Z,3,REGULAR,rebound,defensive,[],1630537,,,1610612758,84,70,2024-03-22T00:46:02Z,4870000,False,,,0,,C. Duarte REBOUND (Off:0 Def:1),[1630537],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Center,,,Duarte,C. Duarte,499.0,1.0,1.0,0.0,,,,,,,,,,,,,,
501,PT02M14.00S,2024-03-22T00:46:05.5Z,3,REGULAR,3pt,Jump Shot,[],1630537,76.03482260183968,10.53921568627451,1610612758,84,70,2024-03-22T00:46:16Z,4880000,False,-197.0,173.0,1,right,MISS C. Duarte 26' 3PT,[1630537],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,26.23,Missed,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,
502,PT02M10.00S,2024-03-22T00:46:09.5Z,3,REGULAR,rebound,offensive,[],1630558,,,1610612758,84,70,2024-03-22T00:46:16Z,4890000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1630558],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,Mitchell,D. Mitchell,501.0,1.0,0.0,1.0,,,,,,,,,,,,,,
503,PT01M58.00S,2024-03-22T00:46:22.4Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1631099,77.08607095926413,53.92156862745098,1610612758,84,72,2024-03-22T00:46:27Z,4900000,False,20.0,163.0,1,right,K. Murray 16' pullup Jump Shot (10 PTS) (M. Monk 3 AST),"[1631099, 1628370]",1610612758.0,SAC,pullup,,,,,,Mid-Range,16-24 Center,16.41,Made,Murray,K. Murray,,,,,,,,,,,,10.0,M. Monk,1628370.0,3.0,,,
504,PT01M31.00S,2024-03-22T00:46:50.6Z,3,REGULAR,turnover,out-of-bounds,[],1630215,,,1610612764,84,72,2024-03-22T00:46:56Z,4910000,False,,,0,,J. Butler bad pass out-of-bounds TURNOVER (2 TO),[1630215],1610612764.0,WAS,bad pass,,,,,,Mid-Range,16-24 Center,,,Butler,J. Butler,,,,,,,2882.0,,,,,,,,,2.0,,
505,PT01M31.00S,2024-03-22T00:47:00.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,84,72,2024-03-22T00:47:00Z,4920000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT01M31.00S,2024-03-22T00:47:02.8Z,3,REGULAR,substitution,out,[],1630557,,,1610612758,84,72,2024-03-22T00:49:17Z,4930000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
507,PT01M31.00S,2024-03-22T00:47:02.8Z,3,REGULAR,substitution,in,[],1628398,,,1610612758,84,72,2024-03-22T00:49:17Z,4940000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
509,PT01M12.00S,2024-03-22T00:50:09.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628370,78.79434954007884,37.254901960784316,1610612758,84,74,2024-03-22T00:50:14Z,4950000,False,-64.0,147.0,1,right,M. Monk 16' fadeaway Jump Shot (14 PTS),[1628370],1610612758.0,SAC,fadeaway,,,,,,Mid-Range,8-16 Center,16.0,Made,Monk,M. Monk,,,,,,,,,,,,14.0,,,,,,
510,PT00M52.10S,2024-03-22T00:50:30.2Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612764,84,74,2024-03-22T00:50:35Z,4960000,False,,,0,,K. Kuzma bad pass TURNOVER (4 TO),"[1628398, 1628370]",1610612764.0,WAS,,,,,,,Mid-Range,8-16 Left,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,4.0,Monk,1628370.0
511,PT00M52.10S,2024-03-22T00:50:30.2Z,3,REGULAR,steal,,[],1628370,,,1610612758,84,74,2024-03-22T00:50:31Z,4970000,False,,,0,,M. Monk STEAL (1 STL),[1628370],1610612758.0,SAC,,,,,,,Mid-Range,8-16 Left,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,
512,PT00M49.60S,2024-03-22T00:50:33.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,93.24901445466492,43.13725490196079,1610612758,84,76,2024-03-22T00:50:39Z,4980000,False,-34.0,11.0,1,right,M. Monk running Layup (16 PTS),[1628370],1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,3.6,Made,Monk,M. Monk,,,,,,,,,,,,16.0,,,,,,
513,PT00M34.20S,2024-03-22T00:50:51.2Z,3,REGULAR,2pt,Jump Shot,[],1630215,22.946780551905388,61.51960784313726,1610612764,84,76,2024-03-22T00:53:03Z,4990000,False,-58.0,163.0,1,left,MISS J. Butler 17' step back Shot,[1630215],1610612764.0,WAS,step back,,,,,,Mid-Range,16-24 Left Center,17.31,Missed,Butler,J. Butler,,,,,,,,,,,,,,,,,,
514,PT00M30.90S,2024-03-22T00:50:54.5Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,84,76,2024-03-22T00:50:55Z,5000000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:11),[1627734],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Left Center,,,Sabonis,D. Sabonis,513.0,12.0,11.0,1.0,,,,,,,,,,,,,,
515,PT00M19.80S,2024-03-22T00:51:05.5Z,3,REGULAR,3pt,Jump Shot,[],1628370,68.28186596583443,48.77450980392157,1610612758,84,76,2024-03-22T00:51:18Z,5010000,False,-6.0,246.0,1,right,MISS M. Monk 24' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,,,,Above the Break 3,24+ Center,24.58,Missed,Monk,M. Monk,,,,,,,,,,,,,,,,,,
516,PT00M17.90S,2024-03-22T00:51:07.4Z,3,REGULAR,rebound,offensive,[],1630537,,,1610612758,84,76,2024-03-22T00:52:03Z,5020000,False,,,0,,C. Duarte REBOUND (Off:1 Def:1),[1630537],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,Duarte,C. Duarte,515.0,2.0,1.0,1.0,,,,,,,,,,,,,,
519,PT00M02.80S,2024-03-22T00:51:22.5Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628370,75.24638633377135,51.9607843137255,1610612758,84,76,2024-03-22T00:51:28Z,5050000,False,10.0,180.0,1,right,MISS M. Monk 18' step back Shot,[1628370],1610612758.0,SAC,step back,,,,,,Mid-Range,16-24 Center,18.05,Missed,Monk,M. Monk,,,,,,,,,,,,,,,,,,
520,PT00M00.10S,2024-03-22T00:51:25.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612758,84,76,2024-03-22T00:53:34Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,Mid-Range,16-24 Center,,,,,519.0,,,,,,,,,,,,,,,,,
