actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
560,PT01M21.00S,2023-12-16T01:52:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.670827858081481,52.450980392156865,1610612764,105,84,2023-12-16T02:13:13Z,5440000,False,-12.0,20.0,1,left,C. Kispert driving finger roll Layup (12 PTS) (J. Poole 6 AST),"[1630557, 1629673]",1610612764.0,WAS,driving finger roll,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,2.31,Made,,,,,12.0,J. Poole,1629673.0,6.0,,,,,,,,
561,PT01M21.00S,2023-12-16T01:53:00.2Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630174,,,1610612764,105,84,2023-12-16T01:53:09Z,5450000,False,,,0,,A. Nesmith shooting personal FOUL (4 PF) (Kispert 1 FT),"[1630174, 1630557]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,2004.0,,,,,,,,,,,,,,,,4.0,0.0,Kispert,1630557.0
563,PT01M21.00S,2023-12-16T01:53:09.6Z,3,REGULAR,substitution,out,[],1629655,,,1610612764,105,84,2023-12-16T01:53:29Z,5470000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT01M21.00S,2023-12-16T01:53:09.6Z,3,REGULAR,substitution,out,[],1630174,,,1610612764,105,84,2023-12-16T01:53:29Z,5480000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M21.00S,2023-12-16T01:53:09.6Z,3,REGULAR,substitution,in,[],203488,,,1610612764,105,84,2023-12-16T01:53:29Z,5490000,False,,,0,,SUB in: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT01M21.00S,2023-12-16T01:53:09.6Z,3,REGULAR,substitution,in,[],1630167,,,1610612764,105,84,2023-12-16T01:53:29Z,5500000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT01M21.00S,2023-12-16T01:53:33.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612764,105,84,2023-12-16T01:53:47Z,5510000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT01M21.00S,2023-12-16T01:53:33.9Z,3,REGULAR,substitution,in,[],1641716,,,1610612764,105,84,2023-12-16T01:53:47Z,5520000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT01M21.00S,2023-12-16T01:53:59.7Z,3,REGULAR,freethrow,1 of 1,[],1630557,,,1610612764,106,84,2023-12-16T01:53:59Z,5530000,False,,,0,,C. Kispert Free Throw 1 of 1 (13 PTS),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
570,PT00M57.10S,2023-12-16T01:54:24.4Z,3,REGULAR,3pt,Jump Shot,[],1631097,66.40932982917215,40.68627450980392,1610612754,106,87,2023-12-16T02:14:31Z,5540000,False,-47.0,263.0,1,right,B. Mathurin 26' 3PT step back (11 PTS),[1631097],1610612754.0,IND,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,26.74,Made,,,,,11.0,,,,,,,,,,,
571,PT00M38.60S,2023-12-16T01:54:47.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630557,5.699737187910642,49.50980392156863,1610612764,108,87,2023-12-16T01:54:53Z,5550000,False,2.0,1.0,1,left,C. Kispert driving DUNK (15 PTS) (J. Poole 7 AST),"[1630557, 1629673]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,0.27,Made,,,,,15.0,J. Poole,1629673.0,7.0,,,,,,,,
573,PT00M28.40S,2023-12-16T01:54:59.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,87.82851511169514,48.529411764705884,1610612754,108,87,2023-12-16T02:15:00Z,5570000,False,-7.0,62.0,1,right,MISS B. Mathurin 6' driving floating Shot,[1631097],1610612754.0,IND,driving floating,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,6.23,Missed,,,,,,,,,,,,,,,,
574,PT00M26.00S,2023-12-16T01:55:02.0Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,108,87,2023-12-16T01:55:03Z,5580000,False,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,573.0,4.0,4.0,0.0,,,,,,,,,,,,
575,PT00M03.90S,2023-12-16T01:55:25.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,108,87,2023-12-16T02:15:31Z,5590000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,202027.0,,,,,,,,,,,,,,,,,,,
579,PT00M00.00S,2023-12-16T01:57:24.9Z,3,REGULAR,period,end,[],0,,,1610612754,108,87,2023-12-16T01:57:24Z,5630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT12M00.00S,2023-12-16T01:58:26.7Z,4,REGULAR,period,start,[],0,,,1610612754,108,87,2023-12-16T01:58:27Z,5640000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT11M39.00S,2023-12-16T01:58:49.2Z,4,REGULAR,foul,personal,['2freethrow'],203488,,,1610612754,108,87,2023-12-16T01:59:15Z,5650000,False,,,0,,M. Muscala shooting personal FOUL (1 PF) (Mathurin 2 FT),"[203488, 1631097]",1610612764.0,WAS,shooting,,,Muscala,M. Muscala,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,,,1.0,0.0,Mathurin,1631097.0
583,PT11M39.00S,2023-12-16T01:59:22.4Z,4,REGULAR,freethrow,1 of 2,[],1631097,,,1610612754,108,88,2023-12-16T01:59:22Z,5670000,False,,,0,,B. Mathurin Free Throw 1 of 2 (12 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
584,PT11M39.00S,2023-12-16T01:59:32.4Z,4,REGULAR,freethrow,2 of 2,[],1631097,,,1610612754,108,89,2023-12-16T01:59:32Z,5680000,False,,,0,,B. Mathurin Free Throw 2 of 2 (13 PTS),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,Made,,,,,13.0,,,,,,,,,,,
585,PT11M28.00S,2023-12-16T01:59:45.8Z,4,REGULAR,3pt,Jump Shot,[],1630557,32.90078843626807,58.82352941176471,1610612764,108,89,2023-12-16T01:59:52Z,5690000,False,-44.0,257.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,26.06,Missed,,,,,,,,,,,,,,,,
586,PT11M25.00S,2023-12-16T01:59:48.8Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,108,89,2023-12-16T01:59:52Z,5700000,False,,,0,,J. Walker REBOUND (Off:0 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,,,585.0,1.0,1.0,0.0,,,,,,,,,,,,
587,PT11M19.00S,2023-12-16T01:59:54.7Z,4,REGULAR,turnover,lost ball,[],204456,,,1610612754,108,89,2023-12-16T01:59:58Z,5710000,False,,,0,,T. McConnell lost ball TURNOVER (2 TO),"[204456, 1641731]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,Coulibaly,1641731.0,,,,
588,PT11M19.00S,2023-12-16T01:59:54.7Z,4,REGULAR,steal,,[],1641731,,,1610612764,108,89,2023-12-16T01:59:56Z,5720000,False,,,0,,B. Coulibaly STEAL (2 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
589,PT11M11.00S,2023-12-16T02:00:02.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,21.0742444152431,10.294117647058826,1610612764,111,89,2023-12-16T02:00:06Z,5730000,False,199.0,146.0,1,left,C. Kispert 24' 3PT  (18 PTS) (J. Poole 8 AST),"[1630557, 1629673]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,24.62,Made,,,,,18.0,J. Poole,1629673.0,8.0,,,,,,,,
591,PT11M02.00S,2023-12-16T02:00:18.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,111,89,2023-12-16T02:00:18Z,5750000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT10M56.00S,2023-12-16T02:03:15.0Z,4,REGULAR,foul,personal,[],1641731,,,1610612754,111,89,2023-12-16T02:03:24Z,5760000,False,,,0,,B. Coulibaly personal FOUL (2 PF),"[1641731, 1631097]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,2004.0,,,,,,,,,,,,,,,,2.0,0.0,Mathurin,1631097.0
594,PT10M45.00S,2023-12-16T02:03:44.7Z,4,REGULAR,3pt,Jump Shot,[],1641716,93.2161629434954,94.6078431372549,1610612754,111,92,2023-12-16T02:03:48Z,5780000,False,223.0,11.0,1,right,J. Walker 3PT  (3 PTS) (T. McConnell 7 AST),"[1641716, 204456]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,22.33,Made,,,,,3.0,T. McConnell,204456.0,7.0,,,,,,,,
596,PT10M33.00S,2023-12-16T02:03:56.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,9.379106438896187,49.26470588235294,1610612764,111,92,2023-12-16T02:04:02Z,5800000,False,4.0,36.0,1,left,MISS D. Avdija driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,3.59,Missed,,,,,,,,,,,,,,,,
597,PT10M31.00S,2023-12-16T02:03:58.8Z,4,REGULAR,rebound,defensive,[],1641716,,,1610612754,111,92,2023-12-16T02:03:58Z,5810000,False,,,0,,J. Walker REBOUND (Off:0 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,596.0,2.0,2.0,0.0,,,,,,,,,,,,
598,PT10M27.00S,2023-12-16T02:04:02.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1641716,70.22010512483574,77.20588235294117,1610612754,111,92,2023-12-16T02:19:55Z,5820000,False,136.0,227.0,1,right,MISS J. Walker 26' running 3PT,[1641716],1610612754.0,IND,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,26.5,Missed,,,,,,,,,,,,,,,,
599,PT10M23.00S,2023-12-16T02:04:06.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,111,92,2023-12-16T02:04:14Z,5830000,False,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,598.0,6.0,5.0,1.0,,,,,,,,,,,,
600,PT10M08.00S,2023-12-16T02:04:26.8Z,4,REGULAR,turnover,traveling,[],1630166,,,1610612764,111,92,2023-12-16T02:04:35Z,5840000,False,,,0,,D. Avdija traveling TURNOVER (1 TO),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,2004.0,1.0,,,,,,,,,,,,,,,,,,
601,PT10M02.00S,2023-12-16T02:04:43.3Z,4,REGULAR,foul,personal,[],1629673,,,1610612754,111,92,2023-12-16T02:04:54Z,5850000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 204456]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,1627964.0,,,,,,,,,,,,,,,,2.0,0.0,McConnell,204456.0
603,PT10M00.00S,2023-12-16T02:05:03.9Z,4,REGULAR,turnover,traveling,[],1631097,,,1610612754,111,92,2023-12-16T02:05:11Z,5870000,False,,,0,,B. Mathurin traveling TURNOVER (2 TO),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,202027.0,2.0,,,,,,,,,,,,,,,,,,
605,PT09M57.00S,2023-12-16T02:05:34.5Z,4,REGULAR,substitution,out,[],1631097,,,1610612764,111,92,2023-12-16T02:05:44Z,5890000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M57.00S,2023-12-16T02:05:34.5Z,4,REGULAR,substitution,out,[],1628971,,,1610612764,111,92,2023-12-16T02:05:44Z,5900000,False,,,0,,SUB out: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT09M57.00S,2023-12-16T02:05:34.5Z,4,REGULAR,substitution,in,[],1630174,,,1610612764,111,92,2023-12-16T02:05:44Z,5910000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT09M57.00S,2023-12-16T02:05:34.5Z,4,REGULAR,substitution,in,[],1627741,,,1610612764,111,92,2023-12-16T02:05:44Z,5920000,False,,,0,,SUB in: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT09M45.00S,2023-12-16T02:06:02.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,11.218791064388967,40.44117647058824,1610612764,113,92,2023-12-16T02:06:07Z,5930000,False,48.0,53.0,1,left,D. Avdija 7' turnaround Jump Shot (6 PTS),[1630166],1610612764.0,WAS,turnaround,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,7.14,Made,,,,,6.0,,,,,,,,,,,
610,PT09M33.00S,2023-12-16T02:06:15.9Z,4,REGULAR,2pt,Jump Shot,[],1641716,78.76149802890933,67.64705882352942,1610612754,113,92,2023-12-16T02:06:36Z,5940000,False,88.0,147.0,1,right,MISS J. Walker 17' pullup Shot,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right Center,,,17.15,Missed,,,,,,,,,,,,,,,,
611,PT09M31.00S,2023-12-16T02:06:17.9Z,4,REGULAR,rebound,offensive,[],1630174,,,1610612754,113,92,2023-12-16T02:06:36Z,5950000,False,,,0,,A. Nesmith REBOUND (Off:2 Def:0),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,16-24 Right Center,,,,,610.0,2.0,0.0,2.0,,,,,,,,,,,,
612,PT09M31.00S,2023-12-16T02:06:28.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630174,94.40999984741211,50.0,1610612754,113,94,2023-12-16T02:06:28Z,5960000,False,0.0,0.0,1,right,A. Nesmith tip Layup (11 PTS),[1630174],1610612754.0,IND,tip,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,11.0,,,,,,,,,,,
613,PT09M31.00S,2023-12-16T02:06:33.0Z,4,REGULAR,foul,personal,['1freethrow'],1629673,,,1610612754,113,94,2023-12-16T02:07:15Z,5970000,False,,,0,,J. Poole loose ball personal FOUL (3 PF) (Nesmith 1 FT),"[1629673, 1630174]",1610612764.0,WAS,loose ball,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,,,,,,3.0,0.0,Nesmith,1630174.0
615,PT09M31.00S,2023-12-16T02:06:55.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630174,,,1610612754,113,95,2023-12-16T02:06:55Z,5990000,False,,,0,,A. Nesmith Free Throw 1 of 1 (12 PTS),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,,
617,PT09M17.00S,2023-12-16T02:07:15.1Z,4,REGULAR,foul,personal,[],1641716,,,1610612764,113,95,2023-12-16T02:07:22Z,6000000,False,,,0,,J. Walker personal FOUL (1 PF),"[1641716, 203488]",1610612754.0,IND,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,2004.0,,,,,,,,,,,,,,,,1.0,0.0,Muscala,203488.0
619,PT09M09.00S,2023-12-16T02:07:43.9Z,4,REGULAR,turnover,lost ball,[],1629673,,,1610612764,113,95,2023-12-16T02:08:40Z,6020000,False,,,0,,J. Poole lost ball TURNOVER (2 TO),"[1629673, 204456]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right,,2.0,,,,,,,,,,,,,McConnell,204456.0,,,,
620,PT09M09.00S,2023-12-16T02:07:43.9Z,4,REGULAR,steal,,[],204456,,,1610612754,113,95,2023-12-16T02:07:46Z,6030000,False,,,0,,T. McConnell STEAL (1 STL),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
621,PT09M04.00S,2023-12-16T02:07:48.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627741,93.08475689881735,42.40196078431373,1610612754,113,97,2023-12-16T02:25:12Z,6040000,False,-38.0,13.0,1,right,B. Hield running Layup (8 PTS) (T. McConnell 8 AST),"[1627741, 204456]",1610612754.0,IND,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,4.0,Made,,,,,8.0,T. McConnell,204456.0,8.0,,,,,,,,
623,PT08M55.00S,2023-12-16T02:07:59.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,6.750985545335084,53.431372549019606,1610612764,115,97,2023-12-16T02:08:07Z,6060000,False,-17.0,11.0,1,left,B. Coulibaly Layup (16 PTS) (D. Avdija 4 AST),"[1641731, 1630166]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,2.04,Made,,,,,16.0,D. Avdija,1630166.0,4.0,,,,,,,,
625,PT08M55.00S,2023-12-16T02:08:04.5Z,4,REGULAR,foul,personal,['1freethrow'],1630174,,,1610612764,115,97,2023-12-16T02:08:20Z,6080000,False,,,0,,A. Nesmith shooting personal FOUL (5 PF) (Coulibaly 1 FT),"[1630174, 1641731]",1610612754.0,IND,shooting,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,,,5.0,0.0,Coulibaly,1641731.0
627,PT08M55.00S,2023-12-16T02:08:22.0Z,4,REGULAR,substitution,out,[],1630167,,,1610612764,115,97,2023-12-16T02:08:40Z,6100000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT08M55.00S,2023-12-16T02:08:22.0Z,4,REGULAR,substitution,in,[],1630543,,,1610612764,115,97,2023-12-16T02:08:40Z,6110000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT08M55.00S,2023-12-16T02:08:22.0Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,115,97,2023-12-16T02:09:38Z,6115000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT08M55.00S,2023-12-16T02:08:22.0Z,4,REGULAR,substitution,in,[],1626145,,,1610612764,115,97,2023-12-16T02:09:38Z,6117500,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT08M55.00S,2023-12-16T02:08:50.4Z,4,REGULAR,freethrow,1 of 1,[],1641731,,,1610612764,116,97,2023-12-16T02:08:50Z,6120000,False,,,0,,B. Coulibaly Free Throw 1 of 1 (17 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,Made,,,,,17.0,,,,,,,,,,,
630,PT08M45.00S,2023-12-16T02:09:05.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.08475689881735,44.85294117647059,1610612754,116,99,2023-12-16T02:26:57Z,6130000,False,-26.0,13.0,1,right,T. McConnell driving reverse Layup (6 PTS),[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,2.86,Made,,,,,6.0,,,,,,,,,,,
631,PT08M45.00S,2023-12-16T02:09:07.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626145,,,1610612754,116,99,2023-12-16T02:09:32Z,6140000,False,,,0,,T. Jones shooting personal FOUL (2 PF) (McConnell 1 FT),"[1626145, 204456]",1610612764.0,WAS,shooting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,202027.0,,,,,,,,,,,,,,,,2.0,0.0,McConnell,204456.0
633,PT08M45.00S,2023-12-16T02:09:33.0Z,4,REGULAR,freethrow,1 of 1,[],204456,,,1610612754,116,100,2023-12-16T02:09:33Z,6160000,False,,,0,,T. McConnell Free Throw 1 of 1 (7 PTS),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,,
636,PT08M25.00S,2023-12-16T02:09:56.4Z,4,REGULAR,2pt,Jump Shot,[],1641731,13.715505913272011,27.696078431372555,1610612764,116,100,2023-12-16T02:10:16Z,6170000,False,112.0,76.0,1,left,MISS B. Coulibaly 13' pullup Shot,[1641731],1610612764.0,WAS,pullup,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Right,,,13.52,Missed,,,,,,,,,,,,,,,,
637,PT08M22.00S,2023-12-16T02:09:59.3Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,116,100,2023-12-16T02:09:59Z,6180000,False,,,0,,T. McConnell REBOUND (Off:0 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,636.0,2.0,2.0,0.0,,,,,,,,,,,,
638,PT08M18.00S,2023-12-16T02:10:03.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,68.51182654402103,28.67647058823529,1610612754,116,100,2023-12-16T02:28:00Z,6190000,False,-107.0,243.0,1,right,MISS B. Hield 26' running 3PT,[1627741],1610612754.0,IND,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,26.58,Missed,,,,,,,,,,,,,,,,
639,PT08M16.00S,2023-12-16T02:10:09.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,116,100,2023-12-16T02:10:09Z,6200000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,638.0,,,,,,,,,,,,,,,
642,PT08M16.00S,2023-12-16T02:10:11.4Z,4,REGULAR,foul,personal,[],1630543,,,1610612764,116,100,2023-12-16T02:28:58Z,6210000,False,,,0,,I. Jackson loose ball personal FOUL (5 PF),"[1630543, 1630557]",1610612754.0,IND,loose ball,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,,,5.0,0.0,Kispert,1630557.0
644,PT08M16.00S,2023-12-16T02:10:21.4Z,4,REGULAR,substitution,out,[],1641731,,,1610612764,116,100,2023-12-16T02:10:35Z,6230000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT08M16.00S,2023-12-16T02:10:21.4Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,116,100,2023-12-16T02:10:35Z,6240000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT08M03.00S,2023-12-16T02:10:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.933639947437584,50.245098039215684,1610612764,116,100,2023-12-16T02:10:44Z,6250000,False,-1.0,22.0,1,left,MISS C. Kispert driving Layup - blocked,"[1630557, 1627741]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,2.21,Missed,,,,,,,,,Hield,1627741.0,,,,,,
647,PT08M03.00S,2023-12-16T02:10:37.5Z,4,REGULAR,block,,[],1627741,,,1610612764,116,100,2023-12-16T02:10:40Z,6260000,False,,,0,,B. Hield BLOCK (3 BLK),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
648,PT08M00.00S,2023-12-16T02:10:40.5Z,4,REGULAR,rebound,defensive,[],204456,,,1610612754,116,100,2023-12-16T02:10:44Z,6270000,False,,,0,,T. McConnell REBOUND (Off:0 Def:3),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,646.0,3.0,3.0,0.0,,,,,,,,,,,,
650,PT08M00.00S,2023-12-16T02:10:42.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612754,116,100,2023-12-16T02:10:59Z,6290000,False,,,0,,J. Poole shooting personal FOUL (4 PF) (Nesmith 2 FT),"[1629673, 1630174]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1627964.0,,,,,,,,,,,,,,,,4.0,0.0,Nesmith,1630174.0
652,PT08M00.00S,2023-12-16T02:11:15.4Z,4,REGULAR,freethrow,1 of 2,[],1630174,,,1610612754,116,100,2023-12-16T02:11:40Z,6310000,False,,,0,,MISS A. Nesmith Free Throw 1 of 2,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
653,PT08M00.00S,2023-12-16T02:11:15.4Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,116,100,2023-12-16T02:11:40Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,652.0,,,,,,,,,,,,,,,
