actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
523,PT00M02.80S,2023-11-16T01:48:58.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203957,94.82588699080158,63.970588235294116,1610612742,83,104,2023-11-16T01:51:26Z,5020000,False,70.0,-4.0,1,right,MISS D. Exum 7' driving Hook,[203957],1610612742.0,DAL,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.0,Missed,Exum,D. Exum,,,,,,,,,,,,,,,,,,
524,PT00M00.80S,2023-11-16T01:49:00.1Z,3,REGULAR,rebound,defensive,[],201568,,,1610612764,83,104,2023-11-16T01:51:26Z,5030000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:4),[201568],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Gallinari,D. Gallinari,523.0,5.0,4.0,1.0,,,,,,,,,,,,,,
525,PT00M00.00S,2023-11-16T01:49:06.5Z,3,REGULAR,period,end,[],0,,,1610612764,83,104,2023-11-16T01:49:06Z,5040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-11-16T01:49:09.1Z,4,REGULAR,substitution,out,['startperiod'],203939,,,1610612764,83,104,2023-11-16T01:51:47Z,5050000,False,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-11-16T01:49:09.1Z,4,REGULAR,substitution,out,['startperiod'],1627884,,,1610612764,83,104,2023-11-16T01:51:47Z,5060000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-11-16T01:49:09.1Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612764,83,104,2023-11-16T01:51:47Z,5070000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-11-16T01:49:09.1Z,4,REGULAR,substitution,in,['startperiod'],1630182,,,1610612764,83,104,2023-11-16T01:51:47Z,5080000,False,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-11-16T01:51:53.5Z,4,REGULAR,period,start,[],0,,,1610612764,83,104,2023-11-16T01:51:53Z,5090000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT11M42.00S,2023-11-16T01:52:11.3Z,4,REGULAR,3pt,Jump Shot,[],1629013,35.955978975032856,43.872549019607845,1610612764,83,104,2023-11-16T01:52:15Z,5100000,False,31.0,285.0,1,left,MISS L. Shamet 28' pullup 3PT,[1629013],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Center,28.71,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
532,PT11M38.00S,2023-11-16T01:52:15.3Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,83,104,2023-11-16T01:52:15Z,5110000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:4),[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Hardaway Jr.,T. Hardaway Jr.,531.0,4.0,4.0,0.0,,,,,,,,,,,,,,
533,PT11M25.00S,2023-11-16T01:52:27.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,93.9060446780552,46.81372549019608,1610612742,83,104,2023-11-16T01:53:09Z,5120000,False,-16.0,5.0,1,right,MISS T. Hardaway Jr. cutting Layup,[203501],1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,1.66,Missed,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
534,PT11M24.00S,2023-11-16T01:52:28.1Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,83,104,2023-11-16T01:52:31Z,5130000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:3),[1628398],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,,,Kuzma,K. Kuzma,533.0,5.0,3.0,2.0,,,,,,,,,,,,,,
535,PT11M20.00S,2023-11-16T01:52:33.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,25.706307490144546,95.09803921568627,1610612764,83,104,2023-11-16T01:54:21Z,5140000,False,-225.0,189.0,1,left,MISS C. Kispert 29' running 3PT,[1630557],1610612764.0,WAS,running,,,,,,Above the Break 3,24+ Left Center,29.43,Missed,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
536,PT11M17.00S,2023-11-16T01:52:35.6Z,4,REGULAR,rebound,offensive,[],201568,,,1610612764,83,104,2023-11-16T01:52:35Z,5150000,False,,,0,,D. Gallinari REBOUND (Off:2 Def:4),[201568],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Gallinari,D. Gallinari,535.0,6.0,4.0,2.0,,,,,,,,,,,,,,
537,PT11M16.00S,2023-11-16T01:52:37.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,19.66162943495401,94.85294117647058,1610612764,86,104,2023-11-16T01:52:42Z,5160000,False,-224.0,132.0,1,left,K. Kuzma 26' 3PT  (14 PTS) (C. Kispert 4 AST),"[1628398, 1630557]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,26.04,Made,Kuzma,K. Kuzma,,,,,,,,,,14.0,C. Kispert,1630557.0,4.0,,,,,
539,PT11M03.00S,2023-11-16T01:52:48.6Z,4,REGULAR,3pt,Jump Shot,[],203501,65.65374507227332,55.14705882352941,1610612742,86,104,2023-11-16T01:52:53Z,5180000,False,26.0,270.0,1,right,MISS T. Hardaway Jr. 27' 3PT,[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,27.16,Missed,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
540,PT11M01.00S,2023-11-16T01:52:50.6Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,86,104,2023-11-16T01:52:53Z,5190000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:4),[1628398],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Kuzma,K. Kuzma,539.0,6.0,4.0,2.0,,,,,,,,,,,,,,
541,PT10M52.00S,2023-11-16T01:53:03.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,5.995400788436268,44.6078431372549,1610612764,88,104,2023-11-16T01:53:10Z,5200000,False,27.0,4.0,1,left,K. Kuzma driving Layup (16 PTS),[1628398],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,2.73,Made,Kuzma,K. Kuzma,,,,,,,,,,16.0,,,,,,,,
542,PT10M52.00S,2023-11-16T01:53:06.5Z,4,REGULAR,foul,personal,['1freethrow'],203957,,,1610612764,88,104,2023-11-16T01:53:16Z,5210000,False,,,0,,D. Exum shooting personal FOUL (3 PF) (Kuzma 1 FT),"[203957, 1628398]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,Exum,D. Exum,,,,,1662.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,,
544,PT10M52.00S,2023-11-16T01:53:34.2Z,4,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,88,104,2023-11-16T01:53:38Z,5230000,False,,,0,,MISS K. Kuzma Free Throw 1 of 1,[1628398],1610612764.0,WAS,,,,,,,,,,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
545,PT10M49.00S,2023-11-16T01:53:37.2Z,4,REGULAR,rebound,defensive,[],203957,,,1610612742,88,104,2023-11-16T01:55:37Z,5240000,False,,,0,,D. Exum REBOUND (Off:0 Def:5),[203957],1610612742.0,DAL,,,,,,,,,,,Exum,D. Exum,544.0,5.0,5.0,0.0,,,,,,,,,,,,,,
546,PT10M42.00S,2023-11-16T01:53:42.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203957,92.9862023653088,56.86274509803921,1610612742,88,106,2023-11-16T01:55:50Z,5250000,False,34.0,13.0,1,right,D. Exum driving Layup (4 PTS),[203957],1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,3.68,Made,Exum,D. Exum,,,,,,,,,,4.0,,,,,,,,
547,PT10M31.00S,2023-11-16T01:53:53.6Z,4,REGULAR,3pt,Jump Shot,[],201568,29.38567674113009,79.41176470588235,1610612764,88,106,2023-11-16T01:53:58Z,5260000,False,-147.0,224.0,1,left,MISS D. Gallinari 26' 3PT,[201568],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,26.77,Missed,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
548,PT10M27.00S,2023-11-16T01:53:57.6Z,4,REGULAR,rebound,defensive,[],203552,,,1610612742,88,106,2023-11-16T01:53:58Z,5270000,False,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,Curry,S. Curry,547.0,1.0,1.0,0.0,,,,,,,,,,,,,,
549,PT10M16.00S,2023-11-16T01:54:08.6Z,4,REGULAR,3pt,Jump Shot,[],203501,66.5735873850197,22.794117647058822,1610612742,88,109,2023-11-16T01:54:14Z,5280000,False,-136.0,262.0,1,right,T. Hardaway Jr. 29' 3PT pullup (29 PTS) (S. Curry 1 AST),"[203501, 203552]",1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,29.49,Made,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,29.0,S. Curry,203552.0,1.0,,,,,
551,PT10M01.00S,2023-11-16T01:54:23.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201568,9.806176084099869,53.431372549019606,1610612764,90,109,2023-11-16T01:54:27Z,5300000,False,-17.0,40.0,1,left,D. Gallinari Layup (10 PTS) (L. Shamet 1 AST),"[201568, 1629013]",1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,4.33,Made,Gallinari,D. Gallinari,,,,,,,,,,10.0,L. Shamet,1629013.0,1.0,,,,,
553,PT09M52.00S,2023-11-16T01:54:34.2Z,4,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612742,90,109,2023-11-16T01:54:41Z,5320000,False,,,0,,C. Kispert shooting personal FOUL (3 PF) (Exum 2 FT),"[1630557, 203957]",1610612764.0,WAS,shooting,,,,,,Restricted Area,0-8 Center,,,Kispert,C. Kispert,,,,,1630886.0,3.0,0.0,Exum,203957.0,,,,,,,,,
555,PT09M52.00S,2023-11-16T01:54:58.7Z,4,REGULAR,freethrow,1 of 2,[],203957,,,1610612742,90,110,2023-11-16T01:54:58Z,5340000,False,,,0,,D. Exum Free Throw 1 of 2 (5 PTS),[203957],1610612742.0,DAL,,,,,,,,,,Made,Exum,D. Exum,,,,,,,,,,5.0,,,,,,,,
556,PT09M52.00S,2023-11-16T01:54:58.7Z,4,REGULAR,freethrow,2 of 2,[],203957,,,1610612742,90,110,2023-11-16T01:55:15Z,5350000,False,,,0,,MISS D. Exum Free Throw 2 of 2,[203957],1610612742.0,DAL,,,,,,,,,,Missed,Exum,D. Exum,,,,,,,,,,,,,,,,,,
557,PT09M49.00S,2023-11-16T01:55:01.7Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,90,110,2023-11-16T01:55:15Z,5360000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:6),[1641731],1610612764.0,WAS,,,,,,,,,,,Coulibaly,B. Coulibaly,556.0,6.0,6.0,0.0,,,,,,,,,,,,,,
558,PT09M41.00S,2023-11-16T01:55:22.5Z,4,REGULAR,3pt,Jump Shot,[],1628398,33.590670170827856,36.76470588235294,1610612764,90,110,2023-11-16T01:57:13Z,5370000,False,66.0,263.0,1,left,MISS K. Kuzma 27' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Center,27.15,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
559,PT09M38.00S,2023-11-16T01:55:25.5Z,4,REGULAR,rebound,defensive,[],203957,,,1610612742,90,110,2023-11-16T01:55:28Z,5380000,False,,,0,,D. Exum REBOUND (Off:0 Def:6),[203957],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,Exum,D. Exum,558.0,6.0,6.0,0.0,,,,,,,,,,,,,,
560,PT09M28.00S,2023-11-16T01:55:37.3Z,4,REGULAR,3pt,Jump Shot,[],203552,94.56307490144546,96.56862745098039,1610612742,90,113,2023-11-16T01:55:44Z,5390000,False,233.0,-1.0,1,right,S. Curry 3PT  (9 PTS) (G. Williams 6 AST),"[203552, 1629684]",1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.28,Made,Curry,S. Curry,,,,,,,,,,9.0,G. Williams,1629684.0,6.0,,,,,
561,PT09M28.00S,2023-11-16T01:55:42.6Z,4,REGULAR,foul,personal,['1freethrow'],1629013,,,1610612742,90,113,2023-11-16T01:56:25Z,5400000,False,,,0,,L. Shamet shooting personal FOUL (2 PF) (Curry 1 FT),"[1629013, 203552]",1610612764.0,WAS,shooting,,,,,,Right Corner 3,24+ Right,,,Shamet,L. Shamet,,,,,1662.0,2.0,0.0,Curry,203552.0,,,,,,,,,
563,PT09M28.00S,2023-11-16T01:56:31.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,90,113,2023-11-16T02:29:35Z,5420000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT09M28.00S,2023-11-16T01:59:25.1Z,4,REGULAR,freethrow,1 of 1,[],203552,,,1610612742,90,114,2023-11-16T01:59:25Z,5450000,False,,,0,,S. Curry Free Throw 1 of 1 (10 PTS),[203552],1610612742.0,DAL,,,,,,,,,,Made,Curry,S. Curry,,,,,,,,,,10.0,,,,,,,,
568,PT09M17.00S,2023-11-16T01:59:41.7Z,4,REGULAR,foul,personal,['2freethrow'],203501,,,1610612764,90,114,2023-11-16T01:59:48Z,5460000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203501, 1628398]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Hardaway Jr.,T. Hardaway Jr.,,,,,1662.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,
570,PT09M17.00S,2023-11-16T02:00:06.6Z,4,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,91,114,2023-11-16T02:00:06Z,5480000,False,,,0,,K. Kuzma Free Throw 1 of 2 (17 PTS),[1628398],1610612764.0,WAS,,,,,,,,,,Made,Kuzma,K. Kuzma,,,,,,,,,,17.0,,,,,,,,
571,PT09M17.00S,2023-11-16T02:00:09.5Z,4,REGULAR,substitution,out,[],1629013,,,1610612764,91,114,2023-11-16T02:00:21Z,5490000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,,,,,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
572,PT09M17.00S,2023-11-16T02:00:09.5Z,4,REGULAR,substitution,in,[],1629673,,,1610612764,91,114,2023-11-16T02:00:21Z,5500000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
573,PT09M17.00S,2023-11-16T02:00:33.4Z,4,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,92,114,2023-11-16T02:00:33Z,5510000,False,,,0,,K. Kuzma Free Throw 2 of 2 (18 PTS),[1628398],1610612764.0,WAS,,,,,,,,,,Made,Kuzma,K. Kuzma,,,,,,,,,,18.0,,,,,,,,
574,PT08M59.00S,2023-11-16T02:00:52.6Z,4,REGULAR,3pt,Jump Shot,[],1630182,94.43166885676742,96.56862745098039,1610612742,92,114,2023-11-16T02:00:58Z,5520000,False,233.0,0.0,1,right,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,23.28,Missed,Green,J. Green,,,,,,,,,,,,,,,,,,
575,PT08M58.00S,2023-11-16T02:00:53.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,92,114,2023-11-16T02:00:58Z,5530000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,Right Corner 3,24+ Right,,,,,574.0,,,,,,,,,,,,,,,,,
577,PT08M36.00S,2023-11-16T02:01:20.4Z,4,REGULAR,3pt,Jump Shot,[],1630557,26.757555847568987,19.852941176470587,1610612764,92,114,2023-11-16T02:01:24Z,5550000,False,151.0,199.0,1,left,MISS C. Kispert 24' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,,,,Above the Break 3,24+ Right Center,24.96,Missed,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
578,PT08M34.00S,2023-11-16T02:01:22.4Z,4,REGULAR,rebound,defensive,[],1630182,,,1610612742,92,114,2023-11-16T02:01:24Z,5560000,False,,,0,,J. Green REBOUND (Off:1 Def:3),[1630182],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,Green,J. Green,577.0,4.0,3.0,1.0,,,,,,,,,,,,,,
579,PT08M29.00S,2023-11-16T02:01:27.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629684,92.32917214191852,53.92156862745098,1610612742,92,116,2023-11-16T02:01:33Z,5570000,False,20.0,20.0,1,right,G. Williams Layup (10 PTS) (D. Exum 3 AST),"[1629684, 203957]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,2.77,Made,Williams,G. Williams,,,,,,,,,,10.0,D. Exum,203957.0,3.0,,,,,
581,PT08M08.00S,2023-11-16T02:01:48.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,11.908672798948752,43.627450980392155,1610612764,92,116,2023-11-16T02:01:52Z,5590000,False,32.0,59.0,1,left,MISS J. Poole 6' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
582,PT08M05.00S,2023-11-16T02:01:51.0Z,4,REGULAR,rebound,defensive,[],203552,,,1610612742,92,116,2023-11-16T02:01:52Z,5600000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Curry,S. Curry,581.0,2.0,2.0,0.0,,,,,,,,,,,,,,
583,PT07M56.00S,2023-11-16T02:02:00.1Z,4,REGULAR,3pt,Jump Shot,[],203552,69.46452036793693,19.607843137254903,1610612742,92,119,2023-11-16T02:02:28Z,5610000,False,-152.0,235.0,1,right,S. Curry 27' 3PT pullup (13 PTS),[203552],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,27.95,Made,Curry,S. Curry,,,,,,,,,,13.0,,,,,,,,
584,PT07M31.00S,2023-11-16T02:02:25.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.835085413929041,48.28431372549019,1610612764,94,119,2023-11-16T02:02:30Z,5620000,False,9.0,21.0,1,left,K. Kuzma driving Layup (20 PTS),[1628398],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,2.28,Made,Kuzma,K. Kuzma,,,,,,,,,,20.0,,,,,,,,
585,PT07M15.00S,2023-11-16T02:02:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203501,94.43166885676742,40.68627450980392,1610612742,94,121,2023-11-16T02:02:47Z,5630000,False,-47.0,0.0,1,right,T. Hardaway Jr. floating Jump Shot (31 PTS) (S. Curry 2 AST),"[203501, 203552]",1610612742.0,DAL,floating,,,,,,In The Paint (Non-RA),0-8 Center,4.66,Made,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,31.0,S. Curry,203552.0,2.0,,,,,
587,PT06M59.00S,2023-11-16T02:02:57.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,23.340998685939553,9.558823529411764,1610612764,97,121,2023-11-16T02:03:09Z,5650000,False,202.0,167.0,1,left,C. Kispert 26' 3PT  (12 PTS) (D. Gallinari 1 AST),"[1630557, 201568]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,26.22,Made,Kispert,C. Kispert,,,,,,,,,,12.0,D. Gallinari,201568.0,1.0,,,,,
589,PT06M43.00S,2023-11-16T02:03:13.2Z,4,REGULAR,2pt,Jump Shot,[],203552,75.1149802890933,58.333333333333336,1610612742,97,123,2023-11-16T02:03:17Z,5670000,False,42.0,181.0,1,right,S. Curry 18' pullup Jump Shot (15 PTS),[203552],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Center,18.61,Made,Curry,S. Curry,,,,,,,,,,15.0,,,,,,,,
590,PT06M23.00S,2023-11-16T02:03:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.521024967148489,53.92156862745098,1610612764,99,123,2023-11-16T02:03:39Z,5680000,False,-20.0,9.0,1,left,K. Kuzma driving reverse Layup (22 PTS) (B. Coulibaly 2 AST),"[1628398, 1641731]",1610612764.0,WAS,driving reverse,,,,,,Restricted Area,0-8 Center,2.15,Made,Kuzma,K. Kuzma,,,,,,,,,,22.0,B. Coulibaly,1641731.0,2.0,,,,,
592,PT06M15.00S,2023-11-16T02:03:46.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,99,123,2023-11-16T02:03:46Z,5700000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M15.00S,2023-11-16T02:03:48.5Z,4,REGULAR,substitution,out,[],1628398,,,1610612742,99,123,2023-11-16T02:06:18Z,5710000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
594,PT06M15.00S,2023-11-16T02:03:48.5Z,4,REGULAR,substitution,out,[],201568,,,1610612742,99,123,2023-11-16T02:06:18Z,5720000,False,,,0,,SUB out: D. Gallinari,[201568],1610612764.0,WAS,,,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
595,PT06M15.00S,2023-11-16T02:03:48.5Z,4,REGULAR,substitution,out,[],1630182,,,1610612742,99,123,2023-11-16T02:06:18Z,5730000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
596,PT06M15.00S,2023-11-16T02:03:48.5Z,4,REGULAR,substitution,out,[],203501,,,1610612742,99,123,2023-11-16T02:06:18Z,5740000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
597,PT06M15.00S,2023-11-16T02:03:48.5Z,4,REGULAR,substitution,in,[],1631098,,,1610612742,99,123,2023-11-16T02:06:18Z,5750000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,,,,,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,
598,PT06M15.00S,2023-11-16T02:03:48.5Z,4,REGULAR,substitution,in,[],1630166,,,1610612742,99,123,2023-11-16T02:06:18Z,5760000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
599,PT06M15.00S,2023-11-16T02:03:48.5Z,4,REGULAR,substitution,in,[],1627884,,,1610612742,99,123,2023-11-16T02:06:18Z,5770000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
600,PT06M15.00S,2023-11-16T02:03:48.5Z,4,REGULAR,substitution,in,[],1629029,,,1610612742,99,123,2023-11-16T02:06:18Z,5780000,False,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
601,PT06M05.00S,2023-11-16T02:06:52.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203957,87.33574244415243,46.32352941176471,1610612742,99,123,2023-11-16T02:06:57Z,5790000,False,-18.0,67.0,1,right,MISS D. Exum 6' turnaround Shot,[203957],1610612742.0,DAL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,Exum,D. Exum,,,,,,,,,,,,,,,,,,
602,PT06M02.00S,2023-11-16T02:06:55.8Z,4,REGULAR,rebound,defensive,[],1641731,,,1610612764,99,123,2023-11-16T02:06:57Z,5800000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:7),[1641731],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Coulibaly,B. Coulibaly,601.0,7.0,7.0,0.0,,,,,,,,,,,,,,
603,PT05M52.00S,2023-11-16T02:07:06.0Z,4,REGULAR,3pt,Jump Shot,[],1630557,33.459264126149804,66.42156862745098,1610612764,99,123,2023-11-16T02:07:11Z,5810000,False,-82.0,262.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,27.46,Missed,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
604,PT05M48.00S,2023-11-16T02:07:10.0Z,4,REGULAR,rebound,offensive,[],1629673,,,1610612764,99,123,2023-11-16T02:07:11Z,5820000,False,,,0,,J. Poole REBOUND (Off:1 Def:4),[1629673],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Center,,,Poole,J. Poole,603.0,5.0,4.0,1.0,,,,,,,,,,,,,,
605,PT05M39.00S,2023-11-16T02:07:18.3Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612764,99,123,2023-11-16T02:07:24Z,5830000,False,,,0,,J. Poole bad pass TURNOVER (5 TO),"[1629673, 203552]",1610612764.0,WAS,,,,,,,Mid-Range,8-16 Left,,,Poole,J. Poole,,,,,,,,,,,,,,5.0,Curry,203552.0,,
606,PT05M39.00S,2023-11-16T02:07:18.3Z,4,REGULAR,steal,,[],203552,,,1610612742,99,123,2023-11-16T02:07:20Z,5840000,False,,,0,,S. Curry STEAL (1 STL),[203552],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
607,PT05M34.00S,2023-11-16T02:07:23.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627884,93.64323258869908,50.73529411764706,1610612742,99,125,2023-11-16T02:07:28Z,5850000,False,4.0,7.0,1,right,D. Jones Jr. DUNK (18 PTS) (G. Williams 7 AST),"[1627884, 1629684]",1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,0.82,Made,Jones Jr.,D. Jones Jr.,,,,,,,,,,18.0,G. Williams,1629684.0,7.0,,,,,
