actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
337,PT00M08.60S,2023-10-29T00:14:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,7.440867279894875,53.67647058823529,1610612764,62,44,2023-10-29T00:16:57Z,3330000,False,-18.0,17.0,1,left,K. Kuzma Layup (7 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,2.53,Made,,,,,,7.0,,,,,,,,,
339,PT00M03.20S,2023-10-29T00:14:29.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612763,62,44,2023-10-29T00:14:42Z,3350000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Bane 2 FT),"[1628398, 1630217]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626302.0,,,,,1.0,0.0,Bane,1630217.0,,
341,PT00M03.20S,2023-10-29T00:14:58.1Z,2,REGULAR,freethrow,1 of 2,[],1630217,,,1610612763,62,45,2023-10-29T00:14:58Z,3370000,False,,,0,,D. Bane Free Throw 1 of 2 (6 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,,
342,PT00M03.20S,2023-10-29T00:15:14.2Z,2,REGULAR,freethrow,2 of 2,[],1630217,,,1610612763,62,46,2023-10-29T00:15:14Z,3380000,False,,,0,,D. Bane Free Throw 2 of 2 (7 PTS),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
343,PT00M00.00S,2023-10-29T00:15:24.4Z,2,REGULAR,period,end,[],0,,,1610612764,62,46,2023-10-29T00:15:24Z,3390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-10-29T00:30:11.3Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,62,46,2023-10-29T00:30:32Z,3400000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-10-29T00:30:11.3Z,3,REGULAR,substitution,out,['startperiod'],203488,,,1610612764,62,46,2023-10-29T00:30:32Z,3410000,False,,,0,,SUB out: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-10-29T00:30:11.3Z,3,REGULAR,substitution,out,['startperiod'],1631254,,,1610612764,62,46,2023-10-29T00:30:32Z,3420000,False,,,0,,SUB out: K. Lofton Jr.,[1631254],1610612763.0,MEM,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-10-29T00:30:11.3Z,3,REGULAR,substitution,out,['startperiod'],1629723,,,1610612764,62,46,2023-10-29T00:30:32Z,3430000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-10-29T00:30:11.3Z,3,REGULAR,substitution,in,['startperiod'],1630166,,,1610612764,62,46,2023-10-29T00:30:32Z,3440000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-10-29T00:30:11.3Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,62,46,2023-10-29T00:30:32Z,3450000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-10-29T00:30:11.3Z,3,REGULAR,substitution,in,['startperiod'],1630214,,,1610612764,62,46,2023-10-29T00:30:32Z,3460000,False,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2023-10-29T00:30:11.3Z,3,REGULAR,substitution,in,['startperiod'],1628991,,,1610612764,62,46,2023-10-29T00:30:32Z,3470000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2023-10-29T00:30:41.1Z,3,REGULAR,period,start,[],0,,,1610612764,62,46,2023-10-29T00:30:41Z,3480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT11M49.00S,2023-10-29T00:30:55.5Z,3,REGULAR,foul,personal,[],203935,,,1610612764,62,46,2023-10-29T00:31:07Z,3490000,False,,,0,,M. Smart personal FOUL (1 PF),"[203935, 1629655]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628159.0,,,,,1.0,0.0,Gafford,1629655.0,,
358,PT11M43.00S,2023-10-29T00:31:21.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,68.80749014454665,10.53921568627451,1610612764,65,46,2023-10-29T00:31:28Z,3510000,False,-197.0,241.0,1,right,J. Poole 31' 3PT  (13 PTS) (T. Jones 6 AST),"[1629673, 1626145]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,31.12,Made,,,,,,13.0,T. Jones,1626145.0,6.0,,,,,,
360,PT11M23.00S,2023-10-29T00:31:40.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,6.258212877792378,46.32352941176471,1610612763,65,48,2023-10-29T00:31:48Z,3530000,False,18.0,6.0,1,left,J. Jackson Jr. Layup (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,1.94,Made,,,,,,13.0,,,,,,,,,
362,PT11M09.00S,2023-10-29T00:31:54.5Z,3,REGULAR,3pt,Jump Shot,[],1626145,65.1281208935611,52.69607843137255,1610612764,68,48,2023-10-29T00:31:59Z,3550000,False,13.0,275.0,1,right,T. Jones 27' 3PT  (9 PTS),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,27.56,Made,,,,,,9.0,,,,,,,,,
363,PT10M57.00S,2023-10-29T00:32:06.7Z,3,REGULAR,3pt,Jump Shot,[],1630217,37.00722733245729,37.99019607843137,1610612763,68,48,2023-10-29T00:32:11Z,3560000,False,60.0,295.0,1,left,MISS D. Bane 30' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,30.14,Missed,,,,,,,,,,,,,,,
364,PT10M53.00S,2023-10-29T00:32:10.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,68,48,2023-10-29T00:32:11Z,3570000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,363.0,7.0,6.0,1.0,,,,,,,,,,,
365,PT10M44.00S,2023-10-29T00:32:19.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.59198423127464,55.88235294117647,1610612764,70,48,2023-10-29T00:34:43Z,3580000,False,29.0,17.0,1,right,D. Avdija reverse Layup (10 PTS),[1630166],1610612764.0,WAS,reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,3.4,Made,,,,,,10.0,,,,,,,,,
366,PT10M44.00S,2023-10-29T00:32:26.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,70,48,2023-10-29T00:32:26Z,3590000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT10M27.00S,2023-10-29T00:35:34.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630533,9.280551905387648,51.71568627450981,1610612763,70,50,2023-10-29T00:35:41Z,3600000,False,-9.0,35.0,1,left,Z. Williams cutting DUNK (10 PTS) (M. Smart 1 AST),"[1630533, 203935]",1610612763.0,MEM,cutting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,3.57,Made,,,,,,10.0,M. Smart,203935.0,1.0,,,,,,
369,PT10M07.00S,2023-10-29T00:35:54.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.72339027595268,46.81372549019608,1610612764,70,50,2023-10-29T00:36:03Z,3620000,False,-16.0,16.0,1,right,MISS K. Kuzma Layup,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,2.25,Missed,,,,,,,,,,,,,,,
370,PT10M07.00S,2023-10-29T00:35:54.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,70,50,2023-10-29T00:36:03Z,3630000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,,,,369.0,,,,,,,,,,,,,,
371,PT10M07.00S,2023-10-29T00:36:04.3Z,3,REGULAR,foul,personal,[],1629655,,,1610612763,70,50,2023-10-29T00:36:13Z,3640000,False,,,0,,D. Gafford loose ball personal FOUL (2 PF),"[1629655, 1628991]",1610612764.0,WAS,loose ball,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,204058.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
373,PT09M56.00S,2023-10-29T00:36:22.8Z,3,REGULAR,turnover,lost ball,[],1630217,,,1610612763,70,50,2023-10-29T00:36:32Z,3660000,False,,,0,,D. Bane lost ball TURNOVER (3 TO),"[1630217, 1630166]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,3.0,Avdija,1630166.0,,,,,,,,,,,,,,,,,
374,PT09M56.00S,2023-10-29T00:36:22.8Z,3,REGULAR,steal,,[],1630166,,,1610612764,70,50,2023-10-29T00:36:25Z,3670000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
375,PT09M51.00S,2023-10-29T00:36:28.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,93.38042049934296,57.107843137254896,1610612764,70,50,2023-10-29T00:36:35Z,3680000,False,36.0,10.0,1,right,MISS J. Poole Layup - blocked,"[1629673, 203935]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,3.68,Missed,,,,,,,,,,,,,,Smart,203935.0
376,PT09M51.00S,2023-10-29T00:36:28.0Z,3,REGULAR,block,,[],203935,,,1610612764,70,50,2023-10-29T00:36:30Z,3690000,False,,,0,,M. Smart BLOCK (2 BLK),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
377,PT09M47.00S,2023-10-29T00:36:32.0Z,3,REGULAR,rebound,defensive,[],1630214,,,1610612763,70,50,2023-10-29T00:36:35Z,3700000,False,,,0,,X. Tillman REBOUND (Off:0 Def:5),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,,,,,,375.0,5.0,5.0,0.0,,,,,,,,,,,
378,PT09M46.00S,2023-10-29T00:36:33.4Z,3,REGULAR,turnover,lost ball,[],1630214,,,1610612763,70,50,2023-10-29T00:36:38Z,3710000,False,,,0,,X. Tillman lost ball TURNOVER (1 TO),"[1630214, 1626145]",1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,1.0,Jones,1626145.0,,,,,,,,,,,,,,,,,
379,PT09M46.00S,2023-10-29T00:36:33.4Z,3,REGULAR,steal,,[],1626145,,,1610612764,70,50,2023-10-29T00:36:35Z,3720000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
380,PT09M41.00S,2023-10-29T00:36:38.0Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,92.85479632063075,96.81372549019608,1610612764,70,50,2023-10-29T00:36:45Z,3730000,False,234.0,15.0,1,right,MISS J. Poole 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,23.46,Missed,,,,,,,,,,,,,,,
381,PT09M34.00S,2023-10-29T00:36:45.0Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,70,50,2023-10-29T00:36:45Z,3740000,False,,,0,,D. Gafford REBOUND (Off:3 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,,,,380.0,5.0,2.0,3.0,,,,,,,,,,,
382,PT09M34.00S,2023-10-29T00:36:44.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629655,94.40999984741211,50.0,1610612764,72,50,2023-10-29T00:36:44Z,3750000,False,0.0,0.0,1,right,D. Gafford tip DUNK (4 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,4.0,,,,,,,,,
383,PT09M25.00S,2023-10-29T00:36:53.6Z,3,REGULAR,turnover,bad pass,[],1630217,,,1610612763,72,50,2023-10-29T00:37:01Z,3760000,False,,,0,,D. Bane bad pass TURNOVER (4 TO),"[1630217, 1628398]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,8-16 Center,4.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,,
384,PT09M25.00S,2023-10-29T00:36:53.6Z,3,REGULAR,steal,,[],1628398,,,1610612764,72,50,2023-10-29T00:36:56Z,3770000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
385,PT09M23.00S,2023-10-29T00:36:57.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628398,92.72339027595268,50.245098039215684,1610612764,74,50,2023-10-29T00:37:04Z,3780000,False,1.0,16.0,1,right,K. Kuzma alley-oop DUNK (9 PTS) (J. Poole 2 AST),"[1628398, 1629673]",1610612764.0,WAS,alley-oop,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,1.59,Made,,,,,,9.0,J. Poole,1629673.0,2.0,,,,,,
387,PT09M23.00S,2023-10-29T00:37:10.6Z,3,REGULAR,foul,personal,['1freethrow'],1630217,,,1610612764,74,50,2023-10-29T00:37:20Z,3800000,False,,,0,,D. Bane shooting personal FOUL (3 PF) (Kuzma 1 FT),"[1630217, 1628398]",1610612763.0,MEM,shooting,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,,,,,3.0,0.0,Kuzma,1628398.0,,
389,PT09M23.00S,2023-10-29T00:37:39.0Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628398,,,1610612764,75,50,2023-10-29T00:37:39Z,3820000,False,,,0,,K. Kuzma Free Throw 1 of 1 (10 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,,
390,PT09M10.00S,2023-10-29T00:37:54.0Z,3,REGULAR,3pt,Jump Shot,[],1628991,6.915243101182654,96.81372549019608,1610612763,75,53,2023-10-29T00:38:00Z,3830000,False,-234.0,13.0,1,left,J. Jackson Jr. 3PT  (16 PTS) (Z. Williams 1 AST),"[1628991, 1630533]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Left Corner 3,24+ Left,,,,23.44,Made,,,,,,16.0,Z. Williams,1630533.0,1.0,,,,,,
392,PT08M55.00S,2023-10-29T00:38:08.5Z,3,REGULAR,3pt,Jump Shot,[],1628398,66.83639947437582,51.71568627450981,1610612764,75,53,2023-10-29T00:38:12Z,3850000,False,9.0,259.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,25.93,Missed,,,,,,,,,,,,,,,
393,PT08M52.00S,2023-10-29T00:38:11.5Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,75,53,2023-10-29T00:38:12Z,3860000,False,,,0,,Z. Williams REBOUND (Off:0 Def:9),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,392.0,9.0,9.0,0.0,,,,,,,,,,,
394,PT08M37.00S,2023-10-29T00:38:26.6Z,3,REGULAR,3pt,Jump Shot,[],1630217,10.463206307490145,5.637254901960785,1610612763,75,53,2023-10-29T00:38:31Z,3870000,False,222.0,46.0,1,left,MISS D. Bane 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Right Corner 3,24+ Right,,,,22.65,Missed,,,,,,,,,,,,,,,
395,PT08M33.00S,2023-10-29T00:38:30.6Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,75,53,2023-10-29T00:38:31Z,3880000,False,,,0,,J. Poole REBOUND (Off:0 Def:3),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,394.0,3.0,3.0,0.0,,,,,,,,,,,
396,PT08M29.00S,2023-10-29T00:38:33.8Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612764,75,53,2023-10-29T00:38:38Z,3890000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 203935]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,2.0,Smart,203935.0,,,,,,,,,,,,,,,,,
397,PT08M29.00S,2023-10-29T00:38:33.8Z,3,REGULAR,steal,,[],203935,,,1610612763,75,53,2023-10-29T00:38:36Z,3900000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
398,PT08M24.00S,2023-10-29T00:38:39.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,28.33442838370565,85.7843137254902,1610612763,75,56,2023-10-29T00:38:44Z,3910000,False,-179.0,214.0,1,left,D. Bane 27' 3PT  (10 PTS) (X. Tillman 1 AST),"[1630217, 1630214]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,27.88,Made,,,,,,10.0,X. Tillman,1630214.0,1.0,,,,,,
400,PT08M23.00S,2023-10-29T00:38:46.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,75,56,2023-10-29T00:38:46Z,3930000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT08M12.00S,2023-10-29T00:41:58.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,92.72339027595268,55.392156862745104,1610612764,77,56,2023-10-29T00:42:02Z,3940000,False,27.0,16.0,1,right,T. Jones driving Layup (11 PTS),[1626145],1610612764.0,WAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,,,,3.13,Made,,,,,,11.0,,,,,,,,,
402,PT07M52.00S,2023-10-29T00:42:17.9Z,3,REGULAR,3pt,Jump Shot,[],1630533,4.28712220762155,95.09803921568627,1610612763,77,56,2023-10-29T00:56:58Z,3950000,False,-225.0,-12.0,1,left,MISS Z. Williams step back 3PT,[1630533],1610612763.0,MEM,step back,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,22.58,Missed,,,,,,,,,,,,,,,
403,PT07M49.00S,2023-10-29T00:42:20.9Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,77,56,2023-10-29T00:42:23Z,3960000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,402.0,3.0,2.0,1.0,,,,,,,,,,,
404,PT07M46.00S,2023-10-29T00:42:25.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629673,70.25295663600527,12.009803921568627,1610612764,77,56,2023-10-29T00:42:40Z,3970000,False,-190.0,227.0,1,right,MISS J. Poole 29' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,29.61,Missed,,,,,,,,,,,,,,,
405,PT07M42.00S,2023-10-29T00:42:29.1Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,77,56,2023-10-29T00:42:40Z,3980000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,404.0,8.0,6.0,2.0,,,,,,,,,,,
406,PT07M41.00S,2023-10-29T00:42:30.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,82.60512483574244,96.56862745098039,1610612764,77,56,2023-10-29T00:43:03Z,3990000,False,233.0,111.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,25.79,Missed,,,,,,,,,,,,,,,
407,PT07M41.00S,2023-10-29T00:42:30.4Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,77,56,2023-10-29T00:43:03Z,4000000,False,,,0,,D. Gafford REBOUND (Off:4 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,406.0,6.0,2.0,4.0,,,,,,,,,,,
408,PT07M36.00S,2023-10-29T00:43:10.0Z,3,REGULAR,jumpball,recovered,[],203935,,,1610612764,77,56,2023-10-29T00:43:10Z,4010000,False,,,0,,Jump Ball J. Jackson Jr. vs. D. Gafford: Tip to M. Smart,"[203935, 1628991, 1629655]",1610612763.0,MEM,heldball,M. Smart,203935.0,Smart,M. Smart,Jackson Jr.,1628991.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
411,PT07M36.00S,2023-10-29T00:43:10.0Z,3,REGULAR,turnover,lost ball,[],1629655,,,1610612764,77,56,2023-10-29T00:43:10Z,4040000,False,,,0,,D. Gafford lost ball TURNOVER (1 TO),"[1629655, 1628991]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,1.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,
412,PT07M36.00S,2023-10-29T00:43:10.0Z,3,REGULAR,steal,,[],1628991,,,1610612763,77,56,2023-10-29T00:43:10Z,4050000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M33.00S,2023-10-29T00:43:13.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630217,24.129434954007884,88.72549019607843,1610612763,77,56,2023-10-29T00:43:25Z,4060000,False,-194.0,174.0,1,left,MISS D. Bane 26' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,,,,26.05,Missed,,,,,,,,,,,,,,,
414,PT07M32.00S,2023-10-29T00:43:14.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,77,56,2023-10-29T00:43:25Z,4070000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,413.0,,,,,,,,,,,,,,
415,PT07M32.00S,2023-10-29T00:43:20.8Z,3,REGULAR,foul,personal,[],1630214,,,1610612764,77,56,2023-10-29T00:43:29Z,4080000,False,,,0,,X. Tillman loose ball personal FOUL (3 PF),"[1630214, 1628398]",1610612763.0,MEM,loose ball,,,Tillman,X. Tillman,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628159.0,,,,,3.0,0.0,Kuzma,1628398.0,,
417,PT07M17.00S,2023-10-29T00:43:45.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,91.67214191852825,50.49019607843137,1610612764,79,56,2023-10-29T00:43:49Z,4100000,False,2.0,26.0,1,right,D. Gafford Layup (6 PTS) (T. Jones 7 AST),"[1629655, 1626145]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,2.59,Made,,,,,,6.0,T. Jones,1626145.0,7.0,,,,,,
419,PT07M03.00S,2023-10-29T00:43:58.7Z,3,REGULAR,3pt,Jump Shot,[],1630533,5.469776609724048,97.05882352941177,1610612763,79,59,2023-10-29T00:44:02Z,4120000,False,-235.0,-1.0,1,left,Z. Williams 3PT  (13 PTS) (D. Bane 3 AST),"[1630533, 1630217]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,23.53,Made,,,,,,13.0,D. Bane,1630217.0,3.0,,,,,,
421,PT06M52.00S,2023-10-29T00:44:09.8Z,3,REGULAR,3pt,Jump Shot,[],1626145,76.95466491458606,9.313725490196079,1610612764,82,59,2023-10-29T00:44:17Z,4140000,False,-203.0,164.0,1,right,T. Jones 26' 3PT pullup (14 PTS),[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,26.13,Made,,,,,,14.0,,,,,,,,,
422,PT06M37.00S,2023-10-29T00:44:27.5Z,3,REGULAR,foul,personal,[],1628398,,,1610612763,82,59,2023-10-29T00:44:35Z,4150000,False,,,0,,K. Kuzma personal FOUL (2 PF),"[1628398, 1628991]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Right,,,,,,,,,,1626302.0,,,,,2.0,0.0,Jackson Jr.,1628991.0,,
424,PT06M30.00S,2023-10-29T00:44:54.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,14.536793692509855,41.17647058823529,1610612763,82,61,2023-10-29T00:45:03Z,4170000,False,44.0,84.0,1,left,D. Bane 9' driving floating Jump Shot (12 PTS) (X. Tillman 2 AST),"[1630217, 1630214]",1610612763.0,MEM,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),8-16 Center,,,,9.5,Made,,,,,,12.0,X. Tillman,1630214.0,2.0,,,,,,
426,PT06M25.00S,2023-10-29T00:45:02.6Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612764,82,61,2023-10-29T00:45:19Z,4190000,False,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Poole 2 FT),"[1628991, 1629673]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,,,,,3.0,0.0,Poole,1629673.0,,
