actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
634,PT05M17.00S,2022-01-02T01:48:10.8Z,4,REGULAR,2pt,Jump Shot,[],1628404,75.73915900131406,57.84313725490196,1610612740,120,100,2022-01-02T01:51:51Z,6180000,39.0,176.0,1,right,J. Hart 17' pullup Jump Shot (11 PTS),[1628404],1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,17.99,Made,,,,,,,,11.0,,,,,,,,,,
635,PT05M06.00S,2022-01-02T01:48:22.3Z,4,REGULAR,3pt,Jump Shot,[],201950,32.29919513797634,46.426930147058826,1610612749,120,100,2022-01-02T01:52:50Z,6190000,18.0,251.0,1,left,MISS J. Holiday 25' step back 3PT,[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
636,PT05M03.00S,2022-01-02T01:48:25.3Z,4,REGULAR,rebound,defensive,[],1630529,,,1610612740,120,100,2022-01-02T01:53:00Z,6200000,,,0,,H. Jones REBOUND (Off:2 Def:4),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,635.0,6.0,4.0,2.0,,,,,,,,,,,,,,
637,PT05M00.00S,2022-01-02T01:48:27.9Z,4,REGULAR,turnover,bad pass,[],1628404,,,1610612740,120,100,2022-01-02T01:48:34Z,6210000,,,0,,J. Hart bad pass TURNOVER (3 TO),"[1628404, 202326]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,3.0,Cousins,202326.0,,,,,,,,,,,
638,PT05M00.00S,2022-01-02T01:48:27.9Z,4,REGULAR,steal,,[],202326,,,1610612749,120,100,2022-01-02T01:48:30Z,6220000,,,0,,D. Cousins STEAL (1 STL),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M50.00S,2022-01-02T01:48:38.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,28.86005256241787,78.43137254901961,1610612749,120,100,2022-01-02T01:48:45Z,6230000,-142.0,219.0,1,left,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.09,Missed,,,,,,,,,,,,,,,,,,
640,PT04M48.00S,2022-01-02T01:48:40.6Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,120,100,2022-01-02T01:48:45Z,6240000,,,0,,J. Hayes REBOUND (Off:1 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,639.0,5.0,4.0,1.0,,,,,,,,,,,,,,
641,PT04M38.00S,2022-01-02T01:48:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,91.67214191852825,53.67647058823529,1610612740,120,102,2022-01-02T01:48:54Z,6250000,18.0,26.0,1,right,H. Jones Layup (14 PTS),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,3.17,Made,,,,,,,,14.0,,,,,,,,,,
642,PT04M31.00S,2022-01-02T01:48:57.7Z,4,REGULAR,3pt,Jump Shot,[],1628960,27.283180026281208,13.970588235294118,1610612749,120,102,2022-01-02T01:54:51Z,6260000,180.0,204.0,1,left,MISS G. Allen 27' running 3PT,[1628960],1610612749.0,MIL,running,,,Allen,G. Allen,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,
643,PT04M27.00S,2022-01-02T01:49:01.7Z,4,REGULAR,rebound,defensive,[],1629638,,,1610612740,120,102,2022-01-02T01:49:02Z,6270000,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:5),[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,642.0,5.0,5.0,0.0,,,,,,,,,,,,,,
644,PT04M17.00S,2022-01-02T01:49:11.7Z,4,REGULAR,3pt,Jump Shot,[],1628404,76.95466491458606,4.6568627450980395,1610612740,120,105,2022-01-02T01:56:12Z,6280000,-227.0,164.0,1,right,J. Hart 27' 3PT pullup (14 PTS),[1628404],1610612740.0,NOP,pullup,,,Hart,J. Hart,,,,,27.99,Made,,,,,,,,14.0,,,,,,,,,,
645,PT04M17.00S,2022-01-02T01:49:19.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,120,105,2022-01-02T01:49:19Z,6290000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M17.00S,2022-01-02T01:50:18.1Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,120,105,2022-01-02T01:50:49Z,6300000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M17.00S,2022-01-02T01:50:18.1Z,4,REGULAR,substitution,out,[],1629670,,,1610612749,120,105,2022-01-02T01:50:49Z,6310000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M17.00S,2022-01-02T01:50:18.1Z,4,REGULAR,substitution,out,[],202326,,,1610612749,120,105,2022-01-02T01:50:49Z,6320000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M17.00S,2022-01-02T01:50:18.1Z,4,REGULAR,substitution,in,[],203507,,,1610612749,120,105,2022-01-02T01:50:49Z,6330000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M17.00S,2022-01-02T01:50:18.1Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,120,105,2022-01-02T01:50:49Z,6340000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M17.00S,2022-01-02T01:50:18.1Z,4,REGULAR,substitution,in,[],201588,,,1610612749,120,105,2022-01-02T01:50:49Z,6350000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
652,PT03M55.00S,2022-01-02T01:51:14.7Z,4,REGULAR,2pt,Jump Shot,[],201588,14.011169513797633,32.1078431372549,1610612749,120,105,2022-01-02T01:51:19Z,6360000,89.0,79.0,1,left,MISS G. Hill 11' driving floating bank Shot,[201588],1610612749.0,MIL,driving floating bank,,,Hill,G. Hill,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,
653,PT03M51.00S,2022-01-02T01:51:18.5Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,120,105,2022-01-02T01:51:18Z,6370000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:13),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,652.0,14.0,13.0,1.0,,,,,,,,,,,,,,
654,PT03M51.00S,2022-01-02T01:51:18.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,5.590000152587891,50.0,1610612749,122,105,2022-01-02T01:51:18Z,6380000,0.0,0.0,1,left,G. Antetokounmpo tip Layup (35 PTS),[203507],1610612749.0,MIL,tip,,,Antetokounmpo,G. Antetokounmpo,,,,,0.0,Made,,,,,,,,35.0,,,,,,,,,,
655,PT03M37.00S,2022-01-02T01:51:33.0Z,4,REGULAR,3pt,Jump Shot,[],1629638,93.11760840998686,2.2058823529411766,1610612740,122,105,2022-01-02T01:51:37Z,6390000,-239.0,12.0,1,right,MISS N. Alexander-Walker 3PT - blocked,"[1629638, 1626192]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,23.93,Missed,,,,,,,,,,,,Connaughton,1626192.0,,,,,
656,PT03M37.00S,2022-01-02T01:51:33.0Z,4,REGULAR,block,,[],1626192,,,1610612740,122,105,2022-01-02T01:51:36Z,6400000,,,0,,P. Connaughton BLOCK (1 BLK),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
657,PT03M33.00S,2022-01-02T01:51:37.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,122,105,2022-01-02T01:51:37Z,6410000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,655.0,15.0,14.0,1.0,,,,,,,,,,,,,,
658,PT03M30.00S,2022-01-02T01:51:39.7Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,122,105,2022-01-02T01:51:46Z,6420000,,,0,,G. Antetokounmpo lost ball TURNOVER (4 TO),"[203507, 1628984]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,4.0,Graham,1628984.0,,,,,,,,,,,
659,PT03M30.00S,2022-01-02T01:51:39.7Z,4,REGULAR,steal,,[],1628984,,,1610612740,122,105,2022-01-02T01:51:42Z,6430000,,,0,,D. Graham STEAL (1 STL),[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M19.00S,2022-01-02T01:51:51.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,66.17936925098554,62.00980392156863,1610612740,122,105,2022-01-02T01:51:58Z,6440000,60.0,265.0,1,right,MISS H. Jones 27' 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,27.21,Missed,,,,,,,,,,,,,,,,,,
661,PT03M16.00S,2022-01-02T01:51:54.1Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,122,105,2022-01-02T01:51:58Z,6450000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:15),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,660.0,16.0,15.0,1.0,,,,,,,,,,,,,,
662,PT03M04.00S,2022-01-02T01:52:05.9Z,4,REGULAR,2pt,Jump Shot,[],201950,8.886333771353483,71.81372549019608,1610612749,124,105,2022-01-02T01:52:11Z,6460000,-109.0,31.0,1,left,J. Holiday 11' fadeaway Jump Shot (21 PTS),[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,11.34,Made,,,,,,,,21.0,,,,,,,,,,
663,PT02M48.00S,2022-01-02T01:52:25.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,124,105,2022-01-02T01:52:25Z,6470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M48.00S,2022-01-02T01:52:27.5Z,4,REGULAR,substitution,out,[],201950,,,1610612740,124,105,2022-01-02T01:52:42Z,6480000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M48.00S,2022-01-02T01:52:27.5Z,4,REGULAR,substitution,out,[],203507,,,1610612740,124,105,2022-01-02T01:52:42Z,6490000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M48.00S,2022-01-02T01:52:27.5Z,4,REGULAR,substitution,in,[],1630606,,,1610612740,124,105,2022-01-02T01:52:42Z,6500000,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M48.00S,2022-01-02T01:52:27.5Z,4,REGULAR,substitution,in,[],1630572,,,1610612740,124,105,2022-01-02T01:52:42Z,6510000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M48.00S,2022-01-02T01:52:47.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,124,105,2022-01-02T01:52:47Z,6520000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,out,[],201588,,,1610612740,124,105,2022-01-02T01:54:29Z,6530000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,out,[],1626171,,,1610612740,124,105,2022-01-02T01:54:29Z,6540000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,out,[],1626192,,,1610612740,124,105,2022-01-02T01:54:29Z,6550000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,out,[],1628404,,,1610612740,124,105,2022-01-02T01:54:29Z,6560000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,124,105,2022-01-02T01:54:29Z,6570000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,124,105,2022-01-02T01:54:29Z,6580000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,out,[],1629638,,,1610612740,124,105,2022-01-02T01:54:29Z,6590000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
676,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,in,[],1629602,,,1610612740,124,105,2022-01-02T01:54:29Z,6600000,,,0,,SUB in: J. DeLaurier,[1629602],1610612749.0,MIL,,,,DeLaurier,J. DeLaurier,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,in,[],1629670,,,1610612740,124,105,2022-01-02T01:54:29Z,6610000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
678,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,in,[],203918,,,1610612740,124,105,2022-01-02T01:54:29Z,6620000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
679,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,124,105,2022-01-02T01:54:29Z,6630000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,
680,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,in,[],1629109,,,1610612740,124,105,2022-01-02T01:54:29Z,6640000,,,0,,SUB in: G. Clark,[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,,,,,,,,,,,,,,,,,,
681,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,in,[],1630631,,,1610612740,124,105,2022-01-02T01:54:29Z,6650000,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,
682,PT02M48.00S,2022-01-02T01:53:58.1Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,124,105,2022-01-02T01:54:29Z,6660000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
683,PT02M38.00S,2022-01-02T01:54:35.9Z,4,REGULAR,3pt,Jump Shot,[],1630230,66.17936925098554,67.8921568627451,1610612740,124,105,2022-01-02T01:54:42Z,6670000,89.0,265.0,1,right,MISS N. Marshall 28' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,28.01,Missed,,,,,,,,,,,,,,,,,,
684,PT02M35.00S,2022-01-02T01:54:39.8Z,4,REGULAR,rebound,defensive,[],1629602,,,1610612749,124,105,2022-01-02T01:54:39Z,6680000,,,0,,J. DeLaurier REBOUND (Off:0 Def:1),[1629602],1610612749.0,MIL,,,,DeLaurier,J. DeLaurier,,,,,,,683.0,1.0,1.0,0.0,,,,,,,,,,,,,,
685,PT02M27.00S,2022-01-02T01:54:48.2Z,4,REGULAR,2pt,Jump Shot,[],1629670,19.136005256241788,70.34313725490196,1610612749,126,105,2022-01-02T01:54:54Z,6690000,-102.0,127.0,1,left,J. Nwora 16' pullup Jump Shot (16 PTS) (J. Smart 1 AST),"[1629670, 1630606]",1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,16.3,Made,,,,,,,,16.0,J. Smart,1630606.0,1.0,,,,,,,
687,PT02M14.00S,2022-01-02T01:55:03.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630606,,,1610612740,126,105,2022-01-02T01:55:12Z,6710000,,,0,,J. Smart shooting personal FOUL (1 PF) (Hayes 2 FT),"[1630606, 1629637]",1610612749.0,MIL,shooting,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Hayes,1629637.0
689,PT02M14.00S,2022-01-02T01:55:22.3Z,4,REGULAR,freethrow,1 of 2,[],1629637,,,1610612740,126,106,2022-01-02T01:55:22Z,6730000,,,0,,J. Hayes Free Throw 1 of 2 (18 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,,,,18.0,,,,,,,,,,
690,PT02M14.00S,2022-01-02T01:55:38.2Z,4,REGULAR,freethrow,2 of 2,[],1629637,,,1610612740,126,107,2022-01-02T01:55:38Z,6740000,,,0,,J. Hayes Free Throw 2 of 2 (19 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
691,PT02M00.00S,2022-01-02T01:55:52.9Z,4,REGULAR,2pt,Jump Shot,[],1629670,25.969119579500656,47.549019607843135,1610612749,128,107,2022-01-02T01:55:57Z,6750000,12.0,192.0,1,left,J. Nwora 19' step back Jump Shot (18 PTS),[1629670],1610612749.0,MIL,step back,,,Nwora,J. Nwora,,,,,19.2,Made,,,,,,,,18.0,,,,,,,,,,
692,PT01M46.00S,2022-01-02T01:56:07.5Z,4,REGULAR,turnover,lost ball,[],1630530,,,1610612740,128,107,2022-01-02T01:56:15Z,6760000,,,0,,T. Murphy III lost ball TURNOVER (1 TO),"[1630530, 1630606]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,1.0,Smart,1630606.0,,,,,,,,,,,
693,PT01M46.00S,2022-01-02T01:56:07.5Z,4,REGULAR,steal,,[],1630606,,,1610612749,128,107,2022-01-02T01:56:09Z,6770000,,,0,,J. Smart STEAL (1 STL),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,
694,PT01M41.00S,2022-01-02T01:56:12.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630606,6.521024967148489,46.568627450980394,1610612749,128,107,2022-01-02T01:59:59Z,6780000,17.0,9.0,1,left,MISS J. Smart running finger roll Layup,[1630606],1610612749.0,MIL,running finger roll,,,Smart,J. Smart,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,
695,PT01M37.00S,2022-01-02T01:56:16.7Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612740,128,107,2022-01-02T01:59:59Z,6790000,,,0,,N. Marshall REBOUND (Off:0 Def:1),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,694.0,1.0,1.0,0.0,,,,,,,,,,,,,,
696,PT01M33.00S,2022-01-02T01:56:20.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630631,88.78120893561103,99.01960784313727,1610612740,128,107,2022-01-02T01:56:32Z,6800000,245.0,53.0,1,right,MISS J. Alvarado 25' running 3PT,[1630631],1610612740.0,NOP,running,,,Alvarado,J. Alvarado,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,
697,PT01M32.00S,2022-01-02T01:56:21.3Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612740,128,107,2022-01-02T01:56:32Z,6810000,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,696.0,6.0,4.0,2.0,,,,,,,,,,,,,,
698,PT01M32.00S,2022-01-02T01:56:24.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,94.40999984741211,50.0,1610612740,128,109,2022-01-02T01:56:24Z,6820000,0.0,0.0,1,right,J. Hayes tip Layup (21 PTS),[1629637],1610612740.0,NOP,tip,,,Hayes,J. Hayes,,,,,0.0,Made,,,,,,,,21.0,,,,,,,,,,
699,PT01M20.00S,2022-01-02T01:56:36.4Z,4,REGULAR,3pt,Jump Shot,[],1629670,31.882391590013142,74.01960784313727,1610612749,131,109,2022-01-02T02:00:31Z,6830000,-120.0,247.0,1,left,J. Nwora 27' 3PT pullup (21 PTS),[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,27.48,Made,,,,,,,,21.0,,,,,,,,,,
700,PT01M10.00S,2022-01-02T01:56:49.1Z,4,REGULAR,3pt,Jump Shot,[],1630230,72.7496714848883,9.313725490196079,1610612740,131,109,2022-01-02T01:56:55Z,6840000,-203.0,204.0,1,right,MISS N. Marshall 28' 3PT,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,28.79,Missed,,,,,,,,,,,,,,,,,,
701,PT01M08.00S,2022-01-02T01:56:51.1Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612740,131,109,2022-01-02T01:56:55Z,6850000,,,0,,J. Hayes REBOUND (Off:3 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,700.0,7.0,4.0,3.0,,,,,,,,,,,,,,
702,PT01M08.00S,2022-01-02T01:56:54.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629637,92.19776609724047,49.754901960784316,1610612740,131,111,2022-01-02T01:57:02Z,6860000,-1.0,21.0,1,right,J. Hayes putback DUNK (23 PTS),[1629637],1610612740.0,NOP,putback,,,Hayes,J. Hayes,,,,,2.08,Made,,,,,,,,23.0,,,,,,,,,,
703,PT00M51.40S,2022-01-02T01:57:13.4Z,4,REGULAR,3pt,Jump Shot,[],1630572,27.151773981603156,14.950980392156863,1610612749,134,111,2022-01-02T01:57:19Z,6870000,175.0,203.0,1,left,S. Mamukelashvili 26' 3PT step back (3 PTS) (J. Smart 2 AST),"[1630572, 1630606]",1610612749.0,MIL,step back,,,Mamukelashvili,S. Mamukelashvili,,,,,26.79,Made,,,,,,,,3.0,J. Smart,1630606.0,2.0,,,,,,,
705,PT00M39.00S,2022-01-02T01:57:27.1Z,4,REGULAR,2pt,Jump Shot,[],1629637,84.57621550591328,25.49019607843137,1610612740,134,111,2022-01-02T01:57:33Z,6890000,-123.0,92.0,1,right,MISS J. Hayes 15' Jump Shot,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,15.35,Missed,,,,,,,,,,,,,,,,,,
706,PT00M36.70S,2022-01-02T01:57:29.4Z,4,REGULAR,rebound,offensive,[],1629109,,,1610612740,134,111,2022-01-02T01:57:29Z,6900000,,,0,,G. Clark REBOUND (Off:2 Def:1),[1629109],1610612740.0,NOP,,,,Clark,G. Clark,,,,,,,705.0,3.0,1.0,2.0,,,,,,,,,,,,,,
707,PT00M33.70S,2022-01-02T01:57:32.2Z,4,REGULAR,turnover,bad pass,[],1630631,,,1610612740,134,111,2022-01-02T01:57:37Z,6910000,,,0,,J. Alvarado bad pass TURNOVER (1 TO),"[1630631, 1629602]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,1.0,DeLaurier,1629602.0,,,,,,,,,,,
708,PT00M33.70S,2022-01-02T01:57:32.2Z,4,REGULAR,steal,,[],1629602,,,1610612749,134,111,2022-01-02T01:57:34Z,6920000,,,0,,J. DeLaurier STEAL (1 STL),[1629602],1610612749.0,MIL,,,,DeLaurier,J. DeLaurier,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M30.30S,2022-01-02T01:57:36.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629670,6.389618922470433,51.71568627450981,1610612749,136,111,2022-01-02T01:57:42Z,6930000,-9.0,8.0,1,left,J. Nwora running Layup (23 PTS) (J. Smart 3 AST),"[1629670, 1630606]",1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,1.15,Made,,,,,,,,23.0,J. Smart,1630606.0,3.0,,,,,,,
711,PT00M17.90S,2022-01-02T01:57:54.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629602,,,1610612740,136,111,2022-01-02T01:58:29Z,6950000,,,0,,J. DeLaurier shooting personal FOUL (1 PF) (Murphy III 2 FT),"[1629602, 1630530]",1610612749.0,MIL,shooting,,,DeLaurier,J. DeLaurier,,,,,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Murphy III,1630530.0
713,PT00M17.90S,2022-01-02T01:58:18.9Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,136,112,2022-01-02T01:58:18Z,6970000,,,0,,T. Murphy III Free Throw 1 of 2 (1 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
714,PT00M17.90S,2022-01-02T01:58:25.9Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,136,113,2022-01-02T01:58:25Z,6980000,,,0,,T. Murphy III Free Throw 2 of 2 (2 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
715,PT00M00.00S,2022-01-02T01:58:59.0Z,4,REGULAR,period,end,[],0,,,1610612749,136,113,2022-01-02T01:58:59Z,6990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M00.00S,2022-01-02T01:59:02.5Z,4,REGULAR,game,end,[],0,,,0,136,113,2022-01-02T01:59:02Z,7000000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
