actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
280,PT03M07.00S,2022-03-06T21:35:26.0Z,2,REGULAR,substitution,out,[],201586,,,1610612749,49,55,2022-03-06T21:35:35Z,2720000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M07.00S,2022-03-06T21:35:26.0Z,2,REGULAR,substitution,in,[],203507,,,1610612749,49,55,2022-03-06T21:35:35Z,2730000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M07.00S,2022-03-06T21:35:26.0Z,2,REGULAR,substitution,in,[],201950,,,1610612749,49,55,2022-03-06T21:35:35Z,2740000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M00.00S,2022-03-06T21:35:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,90.09526938239159,51.71568627450981,1610612749,49,55,2022-03-06T21:35:56Z,2750000,9.0,41.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,4.15,Missed,,,,,,,,,,,,,,,,,,,
284,PT02M58.00S,2022-03-06T21:35:48.8Z,2,REGULAR,rebound,offensive,[],1628975,,,1610612749,49,55,2022-03-06T21:35:56Z,2760000,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,283.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
285,PT02M55.00S,2022-03-06T21:35:51.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203114,69.33311432325887,24.509803921568626,1610612749,49,55,2022-03-06T21:35:59Z,2770000,-127.0,236.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.81,Missed,,,,,,,,,,,,,,,,,,,
286,PT02M53.00S,2022-03-06T21:35:53.8Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,49,55,2022-03-06T21:35:59Z,2780000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,285.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
287,PT02M52.00S,2022-03-06T21:35:54.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,93.38042049934296,52.20588235294118,1610612749,51,55,2022-03-06T21:36:03Z,2790000,11.0,10.0,1,right,G. Antetokounmpo putback DUNK (17 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,1.47,Made,,,,,,,17.0,,,,,,,,,,,,
288,PT02M32.00S,2022-03-06T21:36:14.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.783837056504599,49.26470588235294,1610612756,51,55,2022-03-06T21:36:19Z,2800000,4.0,11.0,1,left,MISS D. Ayton Layup,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,1.19,Missed,,,,,,,,,,,,,,,,,,,
289,PT02M31.00S,2022-03-06T21:36:16.4Z,2,REGULAR,rebound,offensive,[],1629028,,,1610612756,51,55,2022-03-06T21:36:16Z,2810000,,,0,,D. Ayton REBOUND (Off:1 Def:3),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,288.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
290,PT02M29.00S,2022-03-06T21:36:17.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629028,7.5722733245729295,49.26470588235294,1610612756,51,57,2022-03-06T21:36:22Z,2820000,4.0,19.0,1,left,D. Ayton putback Layup (13 PTS),[1629028],1610612756.0,PHX,putback,,,Ayton,D. Ayton,,,,,1.91,Made,,,,,,,13.0,,,,,,,,,,,,
291,PT02M19.00S,2022-03-06T21:36:27.4Z,2,REGULAR,3pt,Jump Shot,[],1628975,69.20170827858082,18.137254901960784,1610612749,51,57,2022-03-06T21:36:32Z,2830000,-159.0,237.0,1,right,MISS J. Carter 28' 3PT,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,28.56,Missed,,,,,,,,,,,,,,,,,,,
292,PT02M17.00S,2022-03-06T21:36:29.4Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612756,51,57,2022-03-06T21:36:32Z,2840000,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,291.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
293,PT02M09.00S,2022-03-06T21:36:38.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,11.12023653088042,39.46078431372549,1610612756,51,59,2022-03-06T21:36:43Z,2850000,53.0,52.0,1,left,D. Ayton 7' turnaround Hook (15 PTS) (C. Payne 4 AST),"[1629028, 1626166]",1610612756.0,PHX,turnaround,,,Ayton,D. Ayton,,,,,7.4,Made,,,,,,,15.0,C. Payne,1626166.0,4.0,,,,,,,,,
295,PT01M56.00S,2022-03-06T21:36:54.6Z,2,REGULAR,foul,personal,[],203109,,,1610612749,51,59,2022-03-06T21:37:03Z,2870000,,,0,,J. Crowder personal FOUL (1 PF),"[203109, 203507]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,2530.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,,
297,PT01M56.00S,2022-03-06T21:37:04.8Z,2,REGULAR,substitution,out,[],1628975,,,1610612749,51,59,2022-03-06T21:37:14Z,2890000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT01M56.00S,2022-03-06T21:37:04.8Z,2,REGULAR,substitution,out,[],1629013,,,1610612749,51,59,2022-03-06T21:37:14Z,2900000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT01M56.00S,2022-03-06T21:37:04.8Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,51,59,2022-03-06T21:37:14Z,2910000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT01M56.00S,2022-03-06T21:37:04.8Z,2,REGULAR,substitution,in,[],1628988,,,1610612749,51,59,2022-03-06T21:37:14Z,2920000,,,0,,SUB in: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT01M47.00S,2022-03-06T21:37:29.5Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,51,59,2022-03-06T21:37:37Z,2930000,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1629028]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,1.0,,,,,Ayton,1629028.0,,,,,,,
302,PT01M47.00S,2022-03-06T21:37:29.5Z,2,REGULAR,steal,,[],1629028,,,1610612756,51,59,2022-03-06T21:37:32Z,2940000,,,0,,D. Ayton STEAL (1 STL),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT01M40.00S,2022-03-06T21:37:39.8Z,2,REGULAR,foul,personal,['2freethrow'],203507,,,1610612756,51,59,2022-03-06T21:37:50Z,2950000,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Payne 2 FT),"[203507, 1626166]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2530.0,,,,,,,,2.0,0.0,Payne,1626166.0,,,
305,PT01M40.00S,2022-03-06T21:38:07.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626166,,,1610612756,51,60,2022-03-06T21:38:07Z,2970000,,,0,,C. Payne Free Throw 1 of 2 (10 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,,,,,,,10.0,,,,,,,,,,,,
306,PT01M40.00S,2022-03-06T21:38:28.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626166,,,1610612756,51,61,2022-03-06T21:38:28Z,2980000,,,0,,C. Payne Free Throw 2 of 2 (11 PTS),[1626166],1610612756.0,PHX,,,,Payne,C. Payne,,,,,,Made,,,,,,,11.0,,,,,,,,,,,,
307,PT01M26.00S,2022-03-06T21:38:42.6Z,2,REGULAR,3pt,Jump Shot,[],1626171,87.07293035479631,95.83333333333334,1610612749,54,61,2022-03-06T21:38:47Z,2990000,229.0,69.0,1,right,B. Portis 3PT  (6 PTS) (K. Middleton 4 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.94,Made,,,,,,,6.0,K. Middleton,203114.0,4.0,,,,,,,,,
309,PT01M12.00S,2022-03-06T21:38:57.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,8.492115637319317,46.81372549019608,1610612756,54,61,2022-03-06T21:39:04Z,3010000,16.0,27.0,1,left,MISS C. Payne driving finger roll Layup,[1626166],1610612756.0,PHX,driving finger roll,,,Payne,C. Payne,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
310,PT01M09.00S,2022-03-06T21:39:00.2Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,54,61,2022-03-06T21:39:04Z,3020000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,309.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
311,PT01M03.00S,2022-03-06T21:39:05.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629670,79.71419185282524,6.372549019607843,1610612749,57,61,2022-03-06T21:39:40Z,3030000,-218.0,138.0,1,right,J. Nwora 25' 3PT running (3 PTS) (J. Holiday 5 AST),"[1629670, 201950]",1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,25.82,Made,,,,,,,3.0,J. Holiday,201950.0,5.0,,,,,,,,,
313,PT00M43.70S,2022-03-06T21:39:28.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629028,6.258212877792378,47.549019607843135,1610612756,57,63,2022-03-06T21:39:34Z,3050000,12.0,6.0,1,left,D. Ayton cutting finger roll Layup (17 PTS) (C. Payne 5 AST),"[1629028, 1626166]",1610612756.0,PHX,cutting finger roll,,,Ayton,D. Ayton,,,,,1.38,Made,,,,,,,17.0,C. Payne,1626166.0,5.0,,,,,,,,,
315,PT00M32.90S,2022-03-06T21:39:40.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,80.6340341655716,35.78431372549019,1610612749,57,63,2022-03-06T21:39:49Z,3070000,-71.0,130.0,1,right,MISS J. Holiday 14' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,14.77,Missed,,,,,,,,,,,,,,,,,,,
316,PT00M30.20S,2022-03-06T21:39:43.4Z,2,REGULAR,rebound,defensive,[],203109,,,1610612756,57,63,2022-03-06T21:39:43Z,3080000,,,0,,J. Crowder REBOUND (Off:0 Def:2),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,315.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
317,PT00M13.80S,2022-03-06T21:39:59.8Z,2,REGULAR,3pt,Jump Shot,[],203109,33.327858081471746,59.55882352941176,1610612756,57,63,2022-03-06T21:40:10Z,3090000,-48.0,261.0,1,left,MISS J. Crowder 26' step back 3PT,[203109],1610612756.0,PHX,step back,,,Crowder,J. Crowder,,,,,26.51,Missed,,,,,,,,,,,,,,,,,,,
318,PT00M13.80S,2022-03-06T21:39:59.8Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,57,63,2022-03-06T21:40:10Z,3100000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,317.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
319,PT00M00.50S,2022-03-06T21:40:18.0Z,2,REGULAR,3pt,Jump Shot,[],203114,73.27529566360053,11.27450980392157,1610612749,60,63,2022-03-06T21:40:23Z,3110000,-194.0,199.0,1,right,K. Middleton 27' 3PT  (17 PTS) (G. Antetokounmpo 2 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,27.74,Made,,,,,,,17.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,
321,PT00M00.00S,2022-03-06T21:40:37.9Z,2,REGULAR,period,end,[],0,,,1610612756,60,63,2022-03-06T21:40:37Z,3130000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-03-06T21:55:18.7Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612756,60,63,2022-03-06T21:55:40Z,3140000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-03-06T21:55:18.7Z,3,REGULAR,substitution,out,['startperiod'],1628988,,,1610612756,60,63,2022-03-06T21:55:40Z,3150000,,,0,,SUB out: A. Holiday,[1628988],1610612756.0,PHX,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-03-06T21:55:18.7Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612756,60,63,2022-03-06T21:55:40Z,3160000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-03-06T21:55:18.7Z,3,REGULAR,substitution,in,['startperiod'],1629013,,,1610612756,60,63,2022-03-06T21:55:40Z,3170000,,,0,,SUB in: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-03-06T21:55:48.4Z,3,REGULAR,period,start,[],0,,,1610612749,60,63,2022-03-06T21:55:48Z,3180000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT11M45.00S,2022-03-06T21:56:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201950,7.835085413929041,48.77450980392157,1610612749,60,63,2022-03-06T21:56:10Z,3190000,6.0,21.0,1,left,MISS J. Holiday Layup,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,2.2,Missed,,,,,,,,,,,,,,,,,,,
329,PT11M42.00S,2022-03-06T21:56:05.3Z,3,REGULAR,rebound,defensive,[],1629028,,,1610612756,60,63,2022-03-06T21:56:10Z,3200000,,,0,,D. Ayton REBOUND (Off:1 Def:4),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,,328.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
330,PT11M25.00S,2022-03-06T21:56:21.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629013,90.62089356110381,49.50980392156863,1610612756,60,63,2022-03-06T21:56:27Z,3210000,-2.0,36.0,1,right,MISS L. Shamet driving Layup,[1629013],1610612756.0,PHX,driving,,,Shamet,L. Shamet,,,,,3.58,Missed,,,,,,,,,,,,,,,,,,,
332,PT11M25.00S,2022-03-06T21:56:21.5Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,60,63,2022-03-06T21:57:17Z,3230000,,,0,,K. Middleton REBOUND (Off:0 Def:6),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,330.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
333,PT11M17.00S,2022-03-06T21:56:30.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,6.1268068331143235,48.77450980392157,1610612749,62,63,2022-03-06T21:58:32Z,3240000,6.0,5.0,1,left,G. Allen driving Layup (7 PTS) (J. Holiday 6 AST),"[1628960, 201950]",1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,0.8,Made,,,,,,,7.0,J. Holiday,201950.0,6.0,,,,,,,,,
335,PT11M02.00S,2022-03-06T21:56:46.3Z,3,REGULAR,3pt,Jump Shot,[],1628969,81.15965834428384,4.411764705882353,1610612756,62,63,2022-03-06T21:56:51Z,3260000,-228.0,125.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,25.97,Missed,,,,,,,,,,,,,,,,,,,
336,PT10M58.00S,2022-03-06T21:56:50.3Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,62,63,2022-03-06T21:56:51Z,3270000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,335.0,9.0,8.0,1.0,,,,,,,,,,,,,,,
337,PT10M51.00S,2022-03-06T21:56:56.3Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203507,8.754927726675426,54.65686274509803,1610612749,62,63,2022-03-06T21:57:10Z,3280000,-23.0,30.0,1,left,MISS G. Antetokounmpo running Shot,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,3.78,Missed,,,,,,,,,,,,,,,,,,,
338,PT10M49.00S,2022-03-06T21:56:58.3Z,3,REGULAR,rebound,defensive,[],203109,,,1610612756,62,63,2022-03-06T21:57:00Z,3290000,,,0,,J. Crowder REBOUND (Off:0 Def:3),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,337.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
339,PT10M39.00S,2022-03-06T21:57:08.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,80.76544021024968,37.745098039215684,1610612756,62,65,2022-03-06T21:57:20Z,3300000,-61.0,128.0,1,right,D. Ayton 14' Jump Shot (19 PTS) (M. Bridges 2 AST),"[1629028, 1628969]",1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,14.22,Made,,,,,,,19.0,M. Bridges,1628969.0,2.0,,,,,,,,,
341,PT10M27.00S,2022-03-06T21:57:20.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203114,6.652431011826544,49.01960784313725,1610612749,64,65,2022-03-06T21:57:28Z,3320000,5.0,10.0,1,left,K. Middleton cutting Layup (19 PTS) (J. Holiday 7 AST),"[203114, 201950]",1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,1.11,Made,,,,,,,19.0,J. Holiday,201950.0,7.0,,,,,,,,,
343,PT10M06.00S,2022-03-06T21:57:41.3Z,3,REGULAR,2pt,Jump Shot,[],203109,74.06373193166885,47.30392156862745,1610612756,64,67,2022-03-06T21:57:48Z,3340000,-13.0,191.0,1,right,J. Crowder 19' Jump Shot (10 PTS),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,19.18,Made,,,,,,,10.0,,,,,,,,,,,,
344,PT09M48.00S,2022-03-06T21:58:04.2Z,3,REGULAR,foul,offensive,[],1628960,,,1610612749,64,67,2022-03-06T21:58:23Z,3350000,,,0,,G. Allen charge offensive FOUL (3 PF),"[1628960, 1626166]",1610612749.0,MIL,charge,,,Allen,G. Allen,,,,,,,,,,,1627541.0,,,,,,,,3.0,0.0,Payne,1626166.0,,,
346,PT09M48.00S,2022-03-06T21:58:04.2Z,3,REGULAR,turnover,offensive foul,[],1628960,,,1610612749,64,67,2022-03-06T21:58:04Z,3370000,,,0,,G. Allen offensive foul TURNOVER (1 TO),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,1627541.0,1.0,,,,,,,,,,,,,
347,PT09M48.00S,2022-03-06T21:58:25.4Z,3,REGULAR,foul,technical,['1freethrow'],1371,,,1610612756,64,67,2022-03-06T21:58:37Z,3380000,,,0,,TEAM foul technical,[1371],1610612749.0,MIL,,,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,,,
348,PT09M48.00S,2022-03-06T21:58:39.9Z,3,REGULAR,freethrow,1 of 1,[],1629013,,,1610612756,64,67,2022-03-06T21:58:39Z,3390000,,,0,,MISS L. Shamet technical Free Throw 1 of 1,[1629013],1610612756.0,PHX,technical,,,Shamet,L. Shamet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
349,PT09M48.00S,2022-03-06T21:58:39.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,64,67,2022-03-06T21:58:39Z,3400000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,348.0,,,,,,,,,,,,,,,,,,
350,PT09M39.00S,2022-03-06T21:59:10.8Z,3,REGULAR,foul,personal,[],203507,,,1610612756,64,67,2022-03-06T21:59:18Z,3410000,,,0,,G. Antetokounmpo personal FOUL (3 PF),"[203507, 1626166]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2882.0,,,,,,,,3.0,0.0,Payne,1626166.0,,,
352,PT09M31.00S,2022-03-06T21:59:25.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,91.5407358738502,37.745098039215684,1610612756,64,67,2022-03-06T21:59:35Z,3430000,-61.0,27.0,1,right,MISS C. Payne 6' driving floating Shot,[1626166],1610612756.0,PHX,driving floating,,,Payne,C. Payne,,,,,6.7,Missed,,,,,,,,,,,,,,,,,,,
353,PT09M27.00S,2022-03-06T21:59:29.0Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,64,67,2022-03-06T21:59:29Z,3440000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,352.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
354,PT09M24.00S,2022-03-06T21:59:33.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,8.09789750328515,44.36274509803921,1610612749,64,67,2022-03-06T21:59:45Z,3450000,28.0,24.0,1,left,MISS G. Antetokounmpo running finger roll Layup,[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,3.68,Missed,,,,,,,,,,,,,,,,,,,
355,PT09M24.00S,2022-03-06T21:59:33.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,64,67,2022-03-06T21:59:45Z,3460000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,354.0,,,,,,,,,,,,,,,,,,
356,PT09M12.00S,2022-03-06T21:59:56.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,92.19776609724047,51.9607843137255,1610612756,64,67,2022-03-06T22:00:10Z,3470000,10.0,21.0,1,right,MISS M. Bridges driving Layup - blocked,"[1628969, 203507]",1610612756.0,PHX,driving,,,Bridges,M. Bridges,,,,,2.3,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
357,PT09M12.00S,2022-03-06T21:59:56.1Z,3,REGULAR,block,,[],203507,,,1610612756,64,67,2022-03-06T21:59:59Z,3480000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT09M08.00S,2022-03-06T22:00:00.1Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,64,67,2022-03-06T22:00:10Z,3490000,,,0,,K. Middleton REBOUND (Off:0 Def:7),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,356.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
359,PT09M05.00S,2022-03-06T22:00:06.3Z,3,REGULAR,foul,personal,['2freethrow'],1629013,,,1610612749,64,67,2022-03-06T22:00:20Z,3500000,,,0,,L. Shamet shooting personal FOUL (2 PF) (Portis 2 FT),"[1629013, 1626171]",1610612756.0,PHX,shooting,,,Shamet,L. Shamet,,,,,,,,,,,1627541.0,,,,,,,,2.0,0.0,Portis,1626171.0,,,
361,PT09M05.00S,2022-03-06T22:00:32.6Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,64,67,2022-03-06T22:00:32Z,3520000,,,0,,MISS B. Portis Free Throw 1 of 2,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
362,PT09M05.00S,2022-03-06T22:00:32.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,64,67,2022-03-06T22:00:32Z,3530000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,361.0,,,,,,,,,,,,,,,,,,
363,PT09M05.00S,2022-03-06T22:00:55.5Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,65,67,2022-03-06T22:00:55Z,3540000,,,0,,B. Portis Free Throw 2 of 2 (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,,,,,,,7.0,,,,,,,,,,,,
364,PT08M50.00S,2022-03-06T22:01:10.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,82.60512483574244,50.49019607843137,1610612756,65,69,2022-03-06T22:01:15Z,3550000,2.0,111.0,1,right,D. Ayton 11' floating Jump Shot (21 PTS) (C. Payne 6 AST),"[1629028, 1626166]",1610612756.0,PHX,floating,,,Ayton,D. Ayton,,,,,11.1,Made,,,,,,,21.0,C. Payne,1626166.0,6.0,,,,,,,,,
366,PT08M42.00S,2022-03-06T22:01:22.1Z,3,REGULAR,foul,personal,['2freethrow'],1626166,,,1610612749,65,69,2022-03-06T22:01:45Z,3570000,,,0,,C. Payne shooting personal FOUL (1 PF) (Holiday 2 FT),"[1626166, 201950]",1610612756.0,PHX,shooting,,,Payne,C. Payne,,,,,,,,,,,2882.0,,,,,,,,1.0,0.0,Holiday,201950.0,,,
368,PT08M42.00S,2022-03-06T22:01:46.0Z,3,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,66,69,2022-03-06T22:01:46Z,3590000,,,0,,J. Holiday Free Throw 1 of 2 (4 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,4.0,,,,,,,,,,,,
369,PT08M42.00S,2022-03-06T22:02:04.5Z,3,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,67,69,2022-03-06T22:02:04Z,3600000,,,0,,J. Holiday Free Throw 2 of 2 (5 PTS),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Made,,,,,,,5.0,,,,,,,,,,,,
370,PT08M26.00S,2022-03-06T22:02:22.0Z,3,REGULAR,2pt,Jump Shot,[],1629028,77.4802890932983,41.42156862745098,1610612756,67,69,2022-03-06T22:02:32Z,3610000,-43.0,159.0,1,right,MISS D. Ayton 16' Jump Shot,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,16.49,Missed,,,,,,,,,,,,,,,,,,,
