actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
361,PT10M46.00S,2022-02-16T02:24:32.1Z,3,REGULAR,3pt,Jump Shot,[],1627741,27.54599211563732,17.892156862745097,1610612754,71,69,2022-02-16T02:24:42Z,3600000,161.0,206.0,1,left,B. Hield 26' 3PT  (23 PTS) (T. Haliburton 7 AST),"[1627741, 1630169]",1610612754.0,IND,,,,Hield,B. Hield,,,,,26.15,Made,23.0,T. Haliburton,1630169.0,7.0,,,,,,,,,,,,,,,
363,PT10M29.00S,2022-02-16T02:24:48.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.59198423127464,51.71568627450981,1610612749,71,69,2022-02-16T02:24:53Z,3620000,9.0,17.0,1,right,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,1.91,Missed,,,,,,,,,,,,,,,,,,,
364,PT10M27.00S,2022-02-16T02:24:50.0Z,3,REGULAR,rebound,defensive,[],1630169,,,1610612754,71,69,2022-02-16T02:24:53Z,3630000,,,0,,T. Haliburton REBOUND (Off:0 Def:4),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,363.0,4.0,4.0,0.0,,,,,,
365,PT10M24.00S,2022-02-16T02:24:53.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630188,27.283180026281208,15.686274509803921,1610612754,71,69,2022-02-16T02:25:03Z,3640000,172.0,204.0,1,left,MISS J. Smith 26' running 3PT,[1630188],1610612754.0,IND,running,,,Smith,J. Smith,,,,,26.66,Missed,,,,,,,,,,,,,,,,,,,
366,PT10M19.00S,2022-02-16T02:24:58.1Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612754,71,69,2022-02-16T02:25:03Z,3650000,,,0,,G. Bitadze REBOUND (Off:1 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,365.0,4.0,3.0,1.0,,,,,,
367,PT10M19.00S,2022-02-16T02:24:58.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,5.590000152587891,50.0,1610612754,71,69,2022-02-16T02:24:58Z,3660000,0.0,0.0,1,left,MISS G. Bitadze tip Layup,[1629048],1610612754.0,IND,tip,,,Bitadze,G. Bitadze,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
368,PT10M17.00S,2022-02-16T02:24:59.8Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,71,69,2022-02-16T02:24:59Z,3670000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,367.0,2.0,2.0,0.0,,,,,,
369,PT10M15.00S,2022-02-16T02:25:03.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.51182654402102,52.450980392156865,1610612749,73,69,2022-02-16T02:25:10Z,3680000,12.0,8.0,1,right,G. Antetokounmpo DUNK (20 PTS) (K. Middleton 5 AST),"[203507, 203114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,1.5,Made,20.0,K. Middleton,203114.0,5.0,,,,,,,,,,,,,,,
371,PT10M03.00S,2022-02-16T02:25:16.8Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612754,73,69,2022-02-16T02:25:42Z,3700000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Bitadze 2 FT),"[203507, 1629048]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,202026.0,1.0,0.0,Bitadze,1629048.0,,,,,,,,,,
373,PT10M03.00S,2022-02-16T02:25:44.0Z,3,REGULAR,freethrow,1 of 2,[],1629048,,,1610612754,73,69,2022-02-16T02:26:03Z,3720000,,,0,,MISS G. Bitadze Free Throw 1 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
374,PT10M03.00S,2022-02-16T02:25:44.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,73,69,2022-02-16T02:26:03Z,3730000,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,373.0,,,,,,,,,
375,PT10M03.00S,2022-02-16T02:25:44.0Z,3,REGULAR,freethrow,2 of 2,[],1629048,,,1610612754,73,69,2022-02-16T02:26:03Z,3740000,,,0,,MISS G. Bitadze Free Throw 2 of 2,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,Missed,,,,,,,,,,,,,,,,,,,
376,PT10M00.00S,2022-02-16T02:25:47.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,73,69,2022-02-16T02:26:03Z,3750000,,,0,,B. Portis REBOUND (Off:1 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,375.0,8.0,7.0,1.0,,,,,,
377,PT09M42.00S,2022-02-16T02:26:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,82.7365308804205,36.029411764705884,1610612749,75,69,2022-02-16T02:26:27Z,3760000,-70.0,110.0,1,right,G. Antetokounmpo 13' turnaround Jump Shot (22 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,13.02,Made,22.0,,,,,,,,,,,,,,,,,,
383,PT09M42.00S,2022-02-16T02:26:21.1Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612754,75,69,2022-02-16T02:27:13Z,3765000,,,0,,TEAM delay-of-game VIOLATION,[],1610612754.0,IND,,,,,,,,,,,,,,,,202053.0,,,,,,,,,,,,,,
378,PT09M42.00S,2022-02-16T02:26:22.7Z,3,REGULAR,foul,personal,['1freethrow'],1630188,,,1610612749,75,69,2022-02-16T02:27:10Z,3770000,,,0,,J. Smith shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[1630188, 203507]",1610612754.0,IND,shooting,,,Smith,J. Smith,,,,,,,,,,,200832.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
380,PT09M42.00S,2022-02-16T02:26:35.1Z,3,REGULAR,substitution,out,[],1630188,,,1610612749,75,69,2022-02-16T02:26:50Z,3790000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT09M42.00S,2022-02-16T02:26:35.1Z,3,REGULAR,substitution,in,[],1630678,,,1610612749,75,69,2022-02-16T02:26:50Z,3800000,,,0,,SUB in: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT09M42.00S,2022-02-16T02:27:11.1Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,76,69,2022-02-16T02:27:11Z,3810000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (23 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
384,PT09M29.00S,2022-02-16T02:27:23.7Z,3,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,76,69,2022-02-16T02:27:32Z,3820000,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,,,,,,,202026.0,,,,,,,,,1.0,,,,,
385,PT09M14.00S,2022-02-16T02:27:52.4Z,3,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612749,76,69,2022-02-16T02:28:17Z,3830000,,,0,,G. Bitadze shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629048, 203507]",1610612754.0,IND,shooting,,,Bitadze,G. Bitadze,,,,,,,,,,,202053.0,3.0,1.0,Antetokounmpo,203507.0,,,,,,,,,,
387,PT09M14.00S,2022-02-16T02:28:23.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203507,,,1610612749,77,69,2022-02-16T02:28:23Z,3850000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (24 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
388,PT09M14.00S,2022-02-16T02:28:48.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203507,,,1610612749,78,69,2022-02-16T02:28:48Z,3860000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (25 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
389,PT09M03.00S,2022-02-16T02:28:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629048,5.863994743758213,51.71568627450981,1610612754,78,71,2022-02-16T02:29:04Z,3870000,-9.0,3.0,1,left,G. Bitadze alley-oop Layup (7 PTS) (T. Haliburton 8 AST),"[1629048, 1630169]",1610612754.0,IND,alley-oop,,,Bitadze,G. Bitadze,,,,,0.9,Made,7.0,T. Haliburton,1630169.0,8.0,,,,,,,,,,,,,,,
391,PT08M43.00S,2022-02-16T02:29:19.3Z,3,REGULAR,2pt,Jump Shot,[],201950,94.82588699080158,31.127450980392158,1610612749,80,71,2022-02-16T02:29:23Z,3890000,-94.0,-4.0,1,right,J. Holiday 9' step back Jump Shot (10 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,9.45,Made,10.0,,,,,,,,,,,,,,,,,,
392,PT08M23.00S,2022-02-16T02:29:38.8Z,3,REGULAR,3pt,Jump Shot,[],1629052,33.98488830486202,39.46078431372549,1610612754,80,71,2022-02-16T02:29:45Z,3900000,53.0,267.0,1,left,MISS O. Brissett 27' 3PT,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,,
393,PT08M19.00S,2022-02-16T02:29:42.8Z,3,REGULAR,rebound,offensive,[],1629048,,,1610612754,80,71,2022-02-16T02:29:45Z,3910000,,,0,,G. Bitadze REBOUND (Off:2 Def:3),[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,392.0,5.0,3.0,2.0,,,,,,
394,PT08M18.00S,2022-02-16T02:29:43.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629048,8.623521681997373,49.50980392156863,1610612754,80,73,2022-02-16T02:29:49Z,3920000,2.0,29.0,1,left,G. Bitadze putback Layup (9 PTS),[1629048],1610612754.0,IND,putback,,,Bitadze,G. Bitadze,,,,,2.87,Made,9.0,,,,,,,,,,,,,,,,,,
395,PT07M54.00S,2022-02-16T02:30:07.9Z,3,REGULAR,3pt,Jump Shot,[],203507,92.85479632063075,3.431372549019608,1610612749,80,73,2022-02-16T02:30:13Z,3930000,-233.0,15.0,1,right,MISS G. Antetokounmpo 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,23.33,Missed,,,,,,,,,,,,,,,,,,,
396,PT07M51.00S,2022-02-16T02:30:10.9Z,3,REGULAR,rebound,defensive,[],1627741,,,1610612754,80,73,2022-02-16T02:30:13Z,3940000,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,395.0,2.0,2.0,0.0,,,,,,
397,PT07M47.00S,2022-02-16T02:30:15.3Z,3,REGULAR,turnover,bad pass,[],1627741,,,1610612754,80,73,2022-02-16T02:30:22Z,3950000,,,0,,B. Hield bad pass TURNOVER (2 TO),"[1627741, 201950]",1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,2.0,Holiday,201950.0,,,
398,PT07M47.00S,2022-02-16T02:30:15.3Z,3,REGULAR,steal,,[],201950,,,1610612749,80,73,2022-02-16T02:30:18Z,3960000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M42.00S,2022-02-16T02:30:20.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626171,92.59198423127464,50.49019607843137,1610612749,82,73,2022-02-16T02:30:28Z,3970000,2.0,17.0,1,right,B. Portis running finger roll Layup (6 PTS) (J. Holiday 6 AST),"[1626171, 201950]",1610612749.0,MIL,running finger roll,,,Portis,B. Portis,,,,,1.73,Made,6.0,J. Holiday,201950.0,6.0,,,,,,,,,,,,,,,
401,PT07M36.00S,2022-02-16T02:30:34.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,82,73,2022-02-16T02:30:34Z,3990000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT07M36.00S,2022-02-16T02:32:42.8Z,3,REGULAR,substitution,out,[],203114,,,1610612754,82,73,2022-02-16T02:33:18Z,4000000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT07M36.00S,2022-02-16T02:32:42.8Z,3,REGULAR,substitution,in,[],1629623,,,1610612754,82,73,2022-02-16T02:33:18Z,4010000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT07M27.00S,2022-02-16T02:33:37.4Z,3,REGULAR,2pt,Jump Shot,[],1630169,13.87976346911958,25.98039215686275,1610612754,82,75,2022-02-16T02:33:42Z,4020000,120.0,78.0,1,left,T. Haliburton 14' driving floating bank Jump Shot (12 PTS),[1630169],1610612754.0,IND,driving floating bank,,,Haliburton,T. Haliburton,,,,,14.32,Made,12.0,,,,,,,,,,,,,,,,,,
405,PT07M09.00S,2022-02-16T02:33:55.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,93.11760840998686,50.49019607843137,1610612749,82,75,2022-02-16T02:34:00Z,4030000,2.0,12.0,1,right,MISS B. Portis cutting Layup,[1626171],1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,1.25,Missed,,,,,,,,,,,,,,,,,,,
406,PT07M07.00S,2022-02-16T02:33:57.8Z,3,REGULAR,rebound,defensive,[],1630678,,,1610612754,82,75,2022-02-16T02:34:00Z,4040000,,,0,,T. Taylor REBOUND (Off:0 Def:3),[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,405.0,3.0,3.0,0.0,,,,,,
407,PT06M54.00S,2022-02-16T02:34:10.1Z,3,REGULAR,turnover,lost ball,[],1629048,,,1610612754,82,75,2022-02-16T02:34:18Z,4050000,,,0,,G. Bitadze lost ball TURNOVER (1 TO),"[1629048, 1626171]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0,,,
408,PT06M54.00S,2022-02-16T02:34:10.1Z,3,REGULAR,steal,,[],1626171,,,1610612749,82,75,2022-02-16T02:34:12Z,4060000,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M53.00S,2022-02-16T02:34:14.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629623,92.85479632063075,51.225490196078425,1610612749,84,75,2022-02-16T02:34:27Z,4070000,6.0,15.0,1,right,L. Wigginton running finger roll Layup (9 PTS) (B. Portis 2 AST),"[1629623, 1626171]",1610612749.0,MIL,running finger roll,,,Wigginton,L. Wigginton,,,,,1.59,Made,9.0,B. Portis,1626171.0,2.0,,,,,,,,,,,,,,,
411,PT06M53.00S,2022-02-16T02:34:18.2Z,3,REGULAR,foul,personal,['1freethrow'],1630169,,,1610612749,84,75,2022-02-16T02:34:56Z,4090000,,,0,,T. Haliburton shooting personal FOUL (1 PF) (Wigginton 1 FT),"[1630169, 1629623]",1610612754.0,IND,shooting,,,Haliburton,T. Haliburton,,,,,,,,,,,202053.0,1.0,0.0,Wigginton,1629623.0,,,,,,,,,,
413,PT06M53.00S,2022-02-16T02:34:34.5Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,84,75,2022-02-16T02:34:55Z,4110000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M53.00S,2022-02-16T02:34:34.5Z,3,REGULAR,substitution,out,[],1630169,,,1610612749,84,75,2022-02-16T02:34:55Z,4120000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M53.00S,2022-02-16T02:34:34.5Z,3,REGULAR,substitution,out,[],1629048,,,1610612749,84,75,2022-02-16T02:34:55Z,4130000,,,0,,SUB out: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M53.00S,2022-02-16T02:34:34.5Z,3,REGULAR,substitution,in,[],201586,,,1610612749,84,75,2022-02-16T02:34:55Z,4140000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M53.00S,2022-02-16T02:34:34.5Z,3,REGULAR,substitution,in,[],202362,,,1610612749,84,75,2022-02-16T02:34:55Z,4150000,,,0,,SUB in: L. Stephenson,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M53.00S,2022-02-16T02:34:34.5Z,3,REGULAR,substitution,in,[],202684,,,1610612749,84,75,2022-02-16T02:34:55Z,4160000,,,0,,SUB in: T. Thompson,[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT06M53.00S,2022-02-16T02:35:02.5Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629623,,,1610612749,84,75,2022-02-16T02:35:19Z,4170000,,,0,,MISS L. Wigginton Free Throw 1 of 1,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
420,PT06M48.00S,2022-02-16T02:35:07.5Z,3,REGULAR,rebound,defensive,[],1629052,,,1610612754,84,75,2022-02-16T02:35:19Z,4180000,,,0,,O. Brissett REBOUND (Off:1 Def:1),[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,419.0,2.0,1.0,1.0,,,,,,
421,PT06M37.00S,2022-02-16T02:35:16.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202362,8.886333771353483,45.588235294117645,1610612754,84,77,2022-02-16T02:35:23Z,4190000,22.0,31.0,1,left,L. Stephenson driving Layup (6 PTS),[202362],1610612754.0,IND,driving,,,Stephenson,L. Stephenson,,,,,3.81,Made,6.0,,,,,,,,,,,,,,,,,,
422,PT06M32.00S,2022-02-16T02:35:24.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629052,,,1610612749,84,77,2022-02-16T02:35:42Z,4200000,,,0,,O. Brissett shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629052, 203507]",1610612754.0,IND,shooting,,,Brissett,O. Brissett,,,,,,,,,,,200832.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
424,PT06M32.00S,2022-02-16T02:35:59.7Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,85,77,2022-02-16T02:35:59Z,4220000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (26 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
425,PT06M32.00S,2022-02-16T02:36:22.2Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,86,77,2022-02-16T02:36:22Z,4230000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,27.0,,,,,,,,,,,,,,,,,,
426,PT06M16.00S,2022-02-16T02:36:42.0Z,3,REGULAR,2pt,Jump Shot,[],202362,23.99802890932983,32.35294117647059,1610612754,86,79,2022-02-16T02:37:11Z,4240000,88.0,173.0,1,left,L. Stephenson 19' pullup Jump Shot (8 PTS),[202362],1610612754.0,IND,pullup,,,Stephenson,L. Stephenson,,,,,19.43,Made,8.0,,,,,,,,,,,,,,,,,,
427,PT06M16.00S,2022-02-16T02:36:45.1Z,3,REGULAR,foul,personal,['1freethrow'],201950,,,1610612754,86,79,2022-02-16T02:37:02Z,4250000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Stephenson 1 FT),"[201950, 202362]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,202053.0,2.0,0.0,Stephenson,202362.0,,,,,,,,,,
429,PT06M16.00S,2022-02-16T02:37:07.3Z,3,REGULAR,freethrow,1 of 1,[],202362,,,1610612754,86,79,2022-02-16T02:37:09Z,4270000,,,0,,MISS L. Stephenson Free Throw 1 of 1,[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
430,PT06M13.00S,2022-02-16T02:37:10.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,86,79,2022-02-16T02:37:09Z,4280000,,,0,,B. Portis REBOUND (Off:1 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,429.0,9.0,8.0,1.0,,,,,,
431,PT06M01.00S,2022-02-16T02:37:20.9Z,3,REGULAR,3pt,Jump Shot,[],1626171,72.61826544021025,14.460784313725492,1610612749,86,79,2022-02-16T02:37:26Z,4290000,-178.0,205.0,1,right,MISS B. Portis 27' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,27.12,Missed,,,,,,,,,,,,,,,,,,,
432,PT05M58.00S,2022-02-16T02:37:23.9Z,3,REGULAR,rebound,defensive,[],202362,,,1610612754,86,79,2022-02-16T02:37:26Z,4300000,,,0,,L. Stephenson REBOUND (Off:0 Def:2),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,431.0,2.0,2.0,0.0,,,,,,
433,PT05M44.00S,2022-02-16T02:37:37.4Z,3,REGULAR,3pt,Jump Shot,[],1629052,29.517082785808146,75.24509803921569,1610612754,86,82,2022-02-16T02:37:42Z,4310000,-126.0,225.0,1,left,O. Brissett 25' 3PT  (4 PTS) (L. Stephenson 3 AST),"[1629052, 202362]",1610612754.0,IND,,,,Brissett,O. Brissett,,,,,25.8,Made,4.0,L. Stephenson,202362.0,3.0,,,,,,,,,,,,,,,
435,PT05M23.00S,2022-02-16T02:37:58.7Z,3,REGULAR,3pt,Jump Shot,[],1626171,93.24901445466492,4.166666666666666,1610612749,86,82,2022-02-16T02:38:04Z,4330000,-229.0,11.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.95,Missed,,,,,,,,,,,,,,,,,,,
436,PT05M20.00S,2022-02-16T02:38:01.7Z,3,REGULAR,rebound,defensive,[],202362,,,1610612754,86,82,2022-02-16T02:38:04Z,4340000,,,0,,L. Stephenson REBOUND (Off:0 Def:3),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,435.0,3.0,3.0,0.0,,,,,,
437,PT05M17.00S,2022-02-16T02:38:04.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629052,24.655059132720105,86.02941176470588,1610612754,86,82,2022-02-16T02:38:11Z,4350000,-180.0,179.0,1,left,MISS O. Brissett 25' running 3PT,[1629052],1610612754.0,IND,running,,,Brissett,O. Brissett,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,,
438,PT05M14.00S,2022-02-16T02:38:07.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,86,82,2022-02-16T02:38:11Z,4360000,,,0,,B. Portis REBOUND (Off:1 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,437.0,10.0,9.0,1.0,,,,,,
439,PT05M07.00S,2022-02-16T02:38:15.4Z,3,REGULAR,turnover,lost ball,[],203507,,,1610612749,86,82,2022-02-16T02:38:26Z,4370000,,,0,,G. Antetokounmpo lost ball TURNOVER (2 TO),"[203507, 202362]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,2.0,Stephenson,202362.0,,,
440,PT05M07.00S,2022-02-16T02:38:15.4Z,3,REGULAR,steal,,[],202362,,,1610612754,86,82,2022-02-16T02:38:17Z,4380000,,,0,,L. Stephenson STEAL (1 STL),[202362],1610612754.0,IND,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M02.00S,2022-02-16T02:38:24.8Z,3,REGULAR,foul,personal,['2freethrow'],1629623,,,1610612754,86,82,2022-02-16T02:38:35Z,4390000,,,0,,L. Wigginton shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629623, 202684]",1610612749.0,MIL,shooting,,,Wigginton,L. Wigginton,,,,,,,,,,,202026.0,1.0,0.0,Thompson,202684.0,,,,,,,,,,
443,PT05M02.00S,2022-02-16T02:38:51.7Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202684,,,1610612754,86,83,2022-02-16T02:39:17Z,4410000,,,0,,T. Thompson Free Throw 1 of 2 (7 PTS),[202684],1610612754.0,IND,,,,Thompson,T. Thompson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
444,PT05M02.00S,2022-02-16T02:38:53.2Z,3,REGULAR,substitution,out,[],1626171,,,1610612754,86,83,2022-02-16T02:39:04Z,4420000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M02.00S,2022-02-16T02:38:53.2Z,3,REGULAR,substitution,out,[],1627741,,,1610612754,86,83,2022-02-16T02:39:04Z,4430000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M02.00S,2022-02-16T02:38:53.2Z,3,REGULAR,substitution,in,[],1629670,,,1610612754,86,83,2022-02-16T02:39:04Z,4440000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT05M02.00S,2022-02-16T02:38:53.2Z,3,REGULAR,substitution,in,[],1626208,,,1610612754,86,83,2022-02-16T02:39:04Z,4450000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,,
