actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
540,PT08M16.00S,2022-04-02T01:59:14.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,8.360709592641262,44.11764705882353,1610612749,96,126,2022-04-02T01:59:21Z,5340000,29.0,26.0,1,left,MISS J. Nwora driving floating bank Shot,[1629670],1610612749.0,MIL,driving floating bank,,,Nwora,J. Nwora,,,,,3.93,Missed,,,,,,,,,,,,,,,,,,
541,PT08M09.00S,2022-04-02T01:59:20.5Z,4,REGULAR,rebound,offensive,[],201586,,,1610612749,96,126,2022-04-02T01:59:20Z,5350000,,,0,,S. Ibaka REBOUND (Off:3 Def:4),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,540.0,7.0,4.0,3.0,,,,,
542,PT08M09.00S,2022-04-02T01:59:21.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201586,7.046649145860711,49.50980392156863,1610612749,98,126,2022-04-02T01:59:25Z,5360000,2.0,14.0,1,left,S. Ibaka putback Layup (9 PTS),[201586],1610612749.0,MIL,putback,,,Ibaka,S. Ibaka,,,,,1.39,Made,9.0,,,,,,,,,,,,,,,,,
543,PT07M56.00S,2022-04-02T01:59:34.1Z,4,REGULAR,3pt,Jump Shot,[],1629599,88.25558475689881,3.1862745098039214,1610612746,98,126,2022-04-02T01:59:40Z,5370000,-234.0,58.0,1,right,MISS A. Coffey 24' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,24.12,Missed,,,,,,,,,,,,,,,,,,
544,PT07M52.00S,2022-04-02T01:59:38.1Z,4,REGULAR,rebound,defensive,[],1629670,,,1610612749,98,126,2022-04-02T01:59:40Z,5380000,,,0,,J. Nwora REBOUND (Off:2 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,543.0,4.0,2.0,2.0,,,,,
545,PT07M50.00S,2022-04-02T01:59:44.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,17.95335085413929,47.794117647058826,1610612749,98,126,2022-04-02T02:05:01Z,5382500,11.0,116.0,1,left,MISS J. Nwora 11' driving floating Shot,[1629670],1610612749.0,MIL,driving floating,,,Nwora,J. Nwora,,,,,11.68,Missed,,,,,,,,,,,,,,,,,,
546,PT07M47.00S,2022-04-02T01:59:47.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,98,126,2022-04-02T02:05:01Z,5383750,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,545.0,,,,,,,,
547,PT07M47.00S,2022-04-02T01:59:49.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,98,126,2022-04-02T02:04:14Z,5385000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M43.00S,2022-04-02T02:00:01.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201586,6.258212877792378,95.58823529411765,1610612749,98,126,2022-04-02T02:00:13Z,5420000,-228.0,6.0,1,left,MISS S. Ibaka 3PT,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,
549,PT07M40.00S,2022-04-02T02:00:04.6Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,98,126,2022-04-02T02:00:13Z,5430000,,,0,,I. Hartenstein REBOUND (Off:4 Def:5),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,548.0,9.0,5.0,4.0,,,,,
550,PT07M34.00S,2022-04-02T02:00:10.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203496,76.16622864651774,6.61764705882353,1610612746,98,129,2022-04-02T02:00:23Z,5440000,-217.0,172.0,1,right,R. Covington 27' 3PT running (36 PTS),[203496],1610612746.0,LAC,running,,,Covington,R. Covington,,,,,27.65,Made,36.0,,,,,,,,,,,,,,,,,
551,PT07M14.00S,2022-04-02T02:00:30.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203648,14.931011826544022,44.6078431372549,1610612749,98,129,2022-04-02T02:00:40Z,5450000,27.0,88.0,1,left,MISS T. Antetokounmpo 9' turnaround Hook,[203648],1610612749.0,MIL,turnaround,,,Antetokounmpo,T. Antetokounmpo,,,,,9.2,Missed,,,,,,,,,,,,,,,,,,
552,PT07M12.00S,2022-04-02T02:00:32.1Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612749,98,129,2022-04-02T02:06:41Z,5460000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:0),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,551.0,3.0,0.0,3.0,,,,,
553,PT07M12.00S,2022-04-02T02:00:39.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630572,5.590000152587891,50.0,1610612749,100,129,2022-04-02T02:06:50Z,5470000,0.0,0.0,1,left,S. Mamukelashvili putback Layup (6 PTS),[1630572],1610612749.0,MIL,putback,,,Mamukelashvili,S. Mamukelashvili,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,
554,PT06M49.00S,2022-04-02T02:00:55.5Z,4,REGULAR,3pt,Jump Shot,[],1629875,63.6826544021025,38.72549019607843,1610612746,100,132,2022-04-02T02:01:01Z,5480000,-56.0,289.0,1,right,X. Moon 29' 3PT  (5 PTS) (A. Coffey 6 AST),"[1629875, 1629599]",1610612746.0,LAC,,,,Moon,X. Moon,,,,,29.44,Made,5.0,A. Coffey,1629599.0,6.0,,,,,,,,,,,,,,
556,PT06M41.00S,2022-04-02T02:01:23.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,100,132,2022-04-02T02:01:23Z,5500000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT06M31.00S,2022-04-02T02:04:22.5Z,4,REGULAR,2pt,Jump Shot,[],1628975,20.45006570302234,33.82352941176471,1610612749,102,132,2022-04-02T02:04:28Z,5510000,81.0,140.0,1,left,J. Carter 16' pullup Jump Shot (16 PTS),[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,16.14,Made,16.0,,,,,,,,,,,,,,,,,
558,PT06M17.00S,2022-04-02T02:04:35.7Z,4,REGULAR,3pt,Jump Shot,[],203496,64.86530880420499,56.127450980392155,1610612746,102,135,2022-04-02T02:04:41Z,5520000,31.0,278.0,1,right,R. Covington 27' 3PT  (39 PTS) (X. Moon 3 AST),"[203496, 1629875]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,27.95,Made,39.0,X. Moon,1629875.0,3.0,,,,,,,,,,,,,,
560,PT06M04.00S,2022-04-02T02:04:51.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,13.748357424441524,38.970588235294116,1610612749,104,135,2022-04-02T02:05:09Z,5540000,55.0,77.0,1,left,J. Carter 9' driving floating Jump Shot (18 PTS),[1628975],1610612749.0,MIL,driving floating,,,Carter,J. Carter,,,,,9.44,Made,18.0,,,,,,,,,,,,,,,,,
562,PT06M04.00S,2022-04-02T02:05:02.9Z,4,REGULAR,foul,personal,[],201586,,,1610612746,104,135,2022-04-02T02:05:48Z,5560000,,,0,,S. Ibaka loose ball personal FOUL (5 PF),"[201586, 203496]",1610612749.0,MIL,loose ball,,,Ibaka,S. Ibaka,,,,,,,,,,,2882.0,5.0,0.0,Covington,203496.0,,,,,,,,,
564,PT06M04.00S,2022-04-02T02:05:47.3Z,4,REGULAR,substitution,out,[],201586,,,1610612746,104,135,2022-04-02T02:05:52Z,5580000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M04.00S,2022-04-02T02:05:47.3Z,4,REGULAR,substitution,in,[],1629623,,,1610612746,104,135,2022-04-02T02:05:52Z,5590000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,
566,PT05M49.00S,2022-04-02T02:05:57.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,92.32917214191852,51.225490196078425,1610612746,104,137,2022-04-02T02:06:02Z,5600000,6.0,20.0,1,right,R. Covington cutting Layup (41 PTS) (I. Hartenstein 5 AST),"[203496, 1628392]",1610612746.0,LAC,cutting,,,Covington,R. Covington,,,,,2.05,Made,41.0,I. Hartenstein,1628392.0,5.0,,,,,,,,,,,,,,
568,PT05M38.00S,2022-04-02T02:06:08.1Z,4,REGULAR,2pt,Jump Shot,[],1628975,23.078186596583443,24.509803921568626,1610612749,104,137,2022-04-02T02:06:12Z,5620000,127.0,164.0,1,left,MISS J. Carter 20' pullup Shot,[1628975],1610612749.0,MIL,pullup,,,Carter,J. Carter,,,,,20.8,Missed,,,,,,,,,,,,,,,,,,
569,PT05M36.00S,2022-04-02T02:06:10.1Z,4,REGULAR,rebound,defensive,[],1629599,,,1610612746,104,137,2022-04-02T02:06:12Z,5630000,,,0,,A. Coffey REBOUND (Off:0 Def:6),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,568.0,6.0,6.0,0.0,,,,,
570,PT05M32.00S,2022-04-02T02:06:20.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,91.40932982917214,53.67647058823529,1610612746,104,139,2022-04-02T02:06:25Z,5640000,18.0,28.0,1,right,A. Coffey driving finger roll Layup (24 PTS),[1629599],1610612746.0,LAC,driving finger roll,,,Coffey,A. Coffey,,,,,3.38,Made,24.0,,,,,,,,,,,,,,,,,
571,PT05M32.00S,2022-04-02T02:06:23.0Z,4,REGULAR,foul,personal,['1freethrow'],1629670,,,1610612746,104,139,2022-04-02T02:06:43Z,5650000,,,0,,J. Nwora shooting personal FOUL (3 PF) (Coffey 1 FT),"[1629670, 1629599]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,,,,,,,1363.0,3.0,0.0,Coffey,1629599.0,,,,,,,,,
573,PT05M32.00S,2022-04-02T02:06:44.9Z,4,REGULAR,freethrow,1 of 1,[],1629599,,,1610612746,104,140,2022-04-02T02:06:44Z,5670000,,,0,,A. Coffey Free Throw 1 of 1 (25 PTS),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
574,PT05M20.00S,2022-04-02T02:06:57.5Z,4,REGULAR,turnover,bad pass,[],1628975,,,1610612749,104,140,2022-04-02T02:07:06Z,5680000,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1629599]",1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,1.0,,,Coffey,1629599.0
575,PT05M20.00S,2022-04-02T02:06:57.5Z,4,REGULAR,steal,,[],1629599,,,1610612746,104,140,2022-04-02T02:06:59Z,5690000,,,0,,A. Coffey STEAL (4 STL),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M15.00S,2022-04-02T02:07:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629599,93.11760840998686,51.9607843137255,1610612746,104,142,2022-04-02T02:07:11Z,5700000,10.0,12.0,1,right,A. Coffey running Layup (27 PTS),[1629599],1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,1.56,Made,27.0,,,,,,,,,,,,,,,,,
577,PT04M58.00S,2022-04-02T02:07:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629623,11.908672798948752,53.18627450980392,1610612749,104,142,2022-04-02T02:07:23Z,5710000,-16.0,59.0,1,left,MISS L. Wigginton 6' driving Layup - blocked,"[1629623, 203496]",1610612749.0,MIL,driving,,,Wigginton,L. Wigginton,,,,,6.15,Missed,,,,,,,,,,,,,,,Covington,203496.0,,
578,PT04M58.00S,2022-04-02T02:07:19.3Z,4,REGULAR,block,,[],203496,,,1610612749,104,142,2022-04-02T02:07:22Z,5720000,,,0,,R. Covington BLOCK (3 BLK),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
579,PT04M55.00S,2022-04-02T02:07:22.3Z,4,REGULAR,rebound,defensive,[],1629875,,,1610612746,104,142,2022-04-02T02:07:23Z,5730000,,,0,,X. Moon REBOUND (Off:1 Def:1),[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,577.0,2.0,1.0,1.0,,,,,
580,PT04M52.00S,2022-04-02T02:07:25.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629599,91.40932982917214,96.81372549019608,1610612746,104,145,2022-04-02T02:07:33Z,5740000,234.0,28.0,1,right,A. Coffey 3PT running (30 PTS) (X. Moon 4 AST),"[1629599, 1629875]",1610612746.0,LAC,running,,,Coffey,A. Coffey,,,,,23.58,Made,30.0,X. Moon,1629875.0,4.0,,,,,,,,,,,,,,
582,PT04M32.00S,2022-04-02T02:07:44.9Z,4,REGULAR,turnover,bad pass,[],1630572,,,1610612749,104,145,2022-04-02T02:07:51Z,5760000,,,0,,S. Mamukelashvili bad pass TURNOVER (1 TO),"[1630572, 203496]",1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,1.0,,,Covington,203496.0
583,PT04M32.00S,2022-04-02T02:07:44.9Z,4,REGULAR,steal,,[],203496,,,1610612746,104,145,2022-04-02T02:07:47Z,5770000,,,0,,R. Covington STEAL (2 STL),[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M28.00S,2022-04-02T02:07:49.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628392,91.40932982917214,51.470588235294116,1610612746,104,147,2022-04-02T02:07:58Z,5780000,7.0,28.0,1,right,I. Hartenstein running DUNK (14 PTS) (A. Coffey 7 AST),"[1628392, 1629599]",1610612746.0,LAC,running,,,Hartenstein,I. Hartenstein,,,,,2.93,Made,14.0,A. Coffey,1629599.0,7.0,,,,,,,,,,,,,,
586,PT04M28.00S,2022-04-02T02:08:01.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,104,147,2022-04-02T02:08:01Z,5800000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M28.00S,2022-04-02T02:09:49.2Z,4,REGULAR,substitution,out,[],1628975,,,1610612749,104,147,2022-04-02T02:10:41Z,5810000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
588,PT04M28.00S,2022-04-02T02:09:49.2Z,4,REGULAR,substitution,in,[],201586,,,1610612749,104,147,2022-04-02T02:10:41Z,5820000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,
589,PT04M06.00S,2022-04-02T02:11:12.7Z,4,REGULAR,3pt,Jump Shot,[],1629670,28.597240473061763,20.098039215686274,1610612749,107,147,2022-04-02T02:11:17Z,5830000,150.0,216.0,1,left,J. Nwora 26' 3PT  (26 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.29,Made,26.0,,,,,,,,,,,,,,,,,
590,PT03M40.00S,2022-04-02T02:11:38.0Z,4,REGULAR,2pt,Jump Shot,[],203918,84.31340341655716,68.38235294117648,1610612746,107,147,2022-04-02T02:11:42Z,5840000,92.0,95.0,1,right,MISS R. Hood 13' step back Shot,[203918],1610612746.0,LAC,step back,,,Hood,R. Hood,,,,,13.22,Missed,,,,,,,,,,,,,,,,,,
591,PT03M37.00S,2022-04-02T02:11:41.0Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,107,147,2022-04-02T02:11:42Z,5850000,,,0,,S. Ibaka REBOUND (Off:3 Def:5),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,590.0,8.0,5.0,3.0,,,,,
592,PT03M18.00S,2022-04-02T02:12:00.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,7.046649145860711,49.50980392156863,1610612749,109,147,2022-04-02T02:12:04Z,5860000,2.0,14.0,1,left,S. Mamukelashvili driving Layup (8 PTS) (L. Wigginton 4 AST),"[1630572, 1629623]",1610612749.0,MIL,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,1.39,Made,8.0,L. Wigginton,1629623.0,4.0,,,,,,,,,,,,,,
595,PT03M12.00S,2022-04-02T02:12:05.9Z,4,REGULAR,3pt,Jump Shot,[],203496,77.21747700394218,5.637254901960785,1610612746,109,147,2022-04-02T02:12:12Z,5890000,-222.0,162.0,1,right,MISS R. Covington 27' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,27.45,Missed,,,,,,,,,,,,,,,,,,
596,PT03M07.00S,2022-04-02T02:12:10.9Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,109,147,2022-04-02T02:12:12Z,5900000,,,0,,S. Ibaka REBOUND (Off:3 Def:6),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,595.0,9.0,6.0,3.0,,,,,
597,PT03M02.00S,2022-04-02T02:12:18.6Z,4,REGULAR,foul,personal,['2freethrow'],1629875,,,1610612749,109,147,2022-04-02T02:12:33Z,5910000,,,0,,X. Moon shooting personal FOUL (2 PF) (Nwora 2 FT),"[1629875, 1629670]",1610612746.0,LAC,shooting,,,Moon,X. Moon,,,,,,,,,,,1363.0,2.0,0.0,Nwora,1629670.0,,,,,,,,,
599,PT03M02.00S,2022-04-02T02:12:47.6Z,4,REGULAR,freethrow,1 of 2,[],1629670,,,1610612749,110,147,2022-04-02T02:12:47Z,5930000,,,0,,J. Nwora Free Throw 1 of 2 (27 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
600,PT03M02.00S,2022-04-02T02:13:03.5Z,4,REGULAR,freethrow,2 of 2,[],1629670,,,1610612749,111,147,2022-04-02T02:13:03Z,5940000,,,0,,J. Nwora Free Throw 2 of 2 (28 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
601,PT02M45.00S,2022-04-02T02:13:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629599,92.9862023653088,52.20588235294118,1610612746,111,149,2022-04-02T02:13:26Z,5950000,11.0,13.0,1,right,A. Coffey driving Layup (32 PTS),[1629599],1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,1.73,Made,32.0,,,,,,,,,,,,,,,,,
602,PT02M37.00S,2022-04-02T02:13:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629623,7.966491458607096,50.73529411764706,1610612749,113,149,2022-04-02T02:13:34Z,5960000,-4.0,22.0,1,left,L. Wigginton driving Layup (6 PTS),[1629623],1610612749.0,MIL,driving,,,Wigginton,L. Wigginton,,,,,2.27,Made,6.0,,,,,,,,,,,,,,,,,
603,PT02M28.00S,2022-04-02T02:13:38.8Z,4,REGULAR,turnover,bad pass,[],1628392,,,1610612746,113,149,2022-04-02T02:13:48Z,5970000,,,0,,I. Hartenstein bad pass TURNOVER (3 TO),"[1628392, 1629623]",1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,3.0,,,Wigginton,1629623.0
604,PT02M28.00S,2022-04-02T02:13:38.8Z,4,REGULAR,steal,,[],1629623,,,1610612749,113,149,2022-04-02T02:13:41Z,5980000,,,0,,L. Wigginton STEAL (1 STL),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M24.00S,2022-04-02T02:13:45.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203496,,,1610612749,113,149,2022-04-02T02:13:58Z,5990000,,,0,,R. Covington shooting personal FOUL (5 PF) (Wigginton 2 FT),"[203496, 1629623]",1610612746.0,LAC,shooting,,,Covington,R. Covington,,,,,,,,,,,,5.0,0.0,Wigginton,1629623.0,,,,,,,,,
607,PT02M24.00S,2022-04-02T02:14:08.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629623,,,1610612749,113,149,2022-04-02T02:14:29Z,6010000,,,0,,MISS L. Wigginton Free Throw 1 of 2,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,Missed,,,,,,,,,,,,,,,,,,
608,PT02M24.00S,2022-04-02T02:14:08.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,113,149,2022-04-02T02:14:29Z,6020000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,607.0,,,,,,,,
609,PT02M24.00S,2022-04-02T02:14:08.5Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629623,,,1610612749,113,149,2022-04-02T02:14:29Z,6030000,,,0,,MISS L. Wigginton Free Throw 2 of 2,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT02M23.00S,2022-04-02T02:14:09.5Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612746,113,149,2022-04-02T02:23:40Z,6040000,,,0,,I. Hartenstein REBOUND (Off:4 Def:6),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,609.0,10.0,6.0,4.0,,,,,
611,PT02M01.00S,2022-04-02T02:14:46.0Z,4,REGULAR,3pt,Jump Shot,[],203496,65.78515111695138,47.794117647058826,1610612746,113,149,2022-04-02T02:15:00Z,6050000,-11.0,269.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612746.0,LAC,,,,Covington,R. Covington,,,,,26.93,Missed,,,,,,,,,,,,,,,,,,
612,PT02M01.00S,2022-04-02T02:14:58.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612746,113,149,2022-04-02T02:14:58Z,6060000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,611.0,,,,,,,,
613,PT02M01.00S,2022-04-02T02:15:01.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612746,113,149,2022-04-02T02:15:01Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M51.00S,2022-04-02T02:15:19.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203496,66.83639947437582,62.00980392156863,1610612746,113,149,2022-04-02T02:15:24Z,6080000,60.0,259.0,1,right,MISS R. Covington 26' 3PT - blocked,"[203496, 203648]",1610612746.0,LAC,,,,Covington,R. Covington,,,,,26.61,Missed,,,,,,,,,,,,,,,Antetokounmpo,203648.0,,
615,PT01M51.00S,2022-04-02T02:15:19.1Z,4,REGULAR,block,,[],203648,,,1610612746,113,149,2022-04-02T02:15:22Z,6090000,,,0,,T. Antetokounmpo BLOCK (2 BLK),[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M48.00S,2022-04-02T02:15:22.1Z,4,REGULAR,rebound,defensive,[],201586,,,1610612749,113,149,2022-04-02T02:15:24Z,6100000,,,0,,S. Ibaka REBOUND (Off:3 Def:7),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,614.0,10.0,7.0,3.0,,,,,
617,PT01M48.00S,2022-04-02T02:15:24.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203648,7.178055190538765,50.245098039215684,1610612749,115,149,2022-04-02T02:15:33Z,6110000,-1.0,15.0,1,left,T. Antetokounmpo running DUNK (12 PTS) (S. Ibaka 2 AST),"[203648, 201586]",1610612749.0,MIL,running,,,Antetokounmpo,T. Antetokounmpo,,,,,1.5,Made,12.0,S. Ibaka,201586.0,2.0,,,,,,,,,,,,,,
619,PT01M37.00S,2022-04-02T02:15:37.3Z,4,REGULAR,2pt,Jump Shot,[],1629875,82.86793692509855,79.41176470588235,1610612746,115,151,2022-04-02T02:17:42Z,6130000,147.0,109.0,1,right,X. Moon 18' pullup Jump Shot (7 PTS),[1629875],1610612746.0,LAC,pullup,,,Moon,X. Moon,,,,,18.28,Made,7.0,,,,,,,,,,,,,,,,,
620,PT01M25.00S,2022-04-02T02:15:54.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629875,,,1610612749,115,151,2022-04-02T02:16:27Z,6140000,,,0,,X. Moon personal FOUL (3 PF) (Wigginton 2 FT),"[1629875, 1629623]",1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,2882.0,3.0,0.0,Wigginton,1629623.0,,,,,,,,,
622,PT01M25.00S,2022-04-02T02:16:28.5Z,4,REGULAR,freethrow,1 of 2,[],1629623,,,1610612749,116,151,2022-04-02T02:16:28Z,6160000,,,0,,L. Wigginton Free Throw 1 of 2 (7 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
623,PT01M25.00S,2022-04-02T02:16:48.4Z,4,REGULAR,freethrow,2 of 2,[],1629623,,,1610612749,117,151,2022-04-02T02:16:48Z,6170000,,,0,,L. Wigginton Free Throw 2 of 2 (8 PTS),[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
624,PT01M01.00S,2022-04-02T02:17:14.0Z,4,REGULAR,3pt,Jump Shot,[],203918,95.48291721419186,95.09803921568627,1610612746,117,151,2022-04-02T02:18:51Z,6180000,225.0,-10.0,1,right,MISS R. Hood step back 3PT,[203918],1610612746.0,LAC,step back,,,Hood,R. Hood,,,,,22.57,Missed,,,,,,,,,,,,,,,,,,
625,PT00M58.30S,2022-04-02T02:17:16.7Z,4,REGULAR,rebound,defensive,[],1630572,,,1610612749,117,151,2022-04-02T02:17:27Z,6190000,,,0,,S. Mamukelashvili REBOUND (Off:3 Def:1),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,624.0,4.0,1.0,3.0,,,,,
626,PT00M49.20S,2022-04-02T02:17:26.8Z,4,REGULAR,turnover,bad pass,[],1629670,,,1610612749,117,151,2022-04-02T02:17:31Z,6200000,,,0,,J. Nwora bad pass TURNOVER (4 TO),"[1629670, 203918]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,4.0,,,Hood,203918.0
