actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
787,PT03M23.00S,2022-02-27T03:56:43.5Z,4,REGULAR,instantreplay,request,[],0,,,1610612751,112,110,2022-02-27T04:26:14Z,6212500,,,0,,,[],,,overturned,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,SC - Violation - No FGA
636,PT03M16.00S,2022-02-27T03:56:56.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,112,110,2022-02-27T03:58:18Z,6220000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M08.00S,2022-02-27T03:58:35.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202681,29.77989487516426,24.019607843137255,1610612751,112,113,2022-02-27T03:58:58Z,6240000,130.0,227.0,1,left,K. Irving 26' 3PT pullup (33 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,26.19,Made,33.0,,,,,,,,,,,,,,,,,,
640,PT02M49.00S,2022-02-27T03:58:54.1Z,4,REGULAR,2pt,Jump Shot,[],203114,75.3777923784494,41.42156862745098,1610612749,114,113,2022-02-27T03:58:59Z,6250000,-43.0,179.0,1,right,K. Middleton 18' Jump Shot (23 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,18.4,Made,23.0,,,,,,,,,,,,,,,,,,
641,PT02M32.00S,2022-02-27T03:59:12.1Z,4,REGULAR,3pt,Jump Shot,[],202681,29.517082785808146,20.098039215686274,1610612751,114,113,2022-02-27T04:02:21Z,6260000,150.0,225.0,1,left,MISS K. Irving 27' step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
642,PT02M29.00S,2022-02-27T03:59:15.1Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,114,113,2022-02-27T03:59:21Z,6270000,,,0,,J. Holiday REBOUND (Off:1 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,641.0,5.0,4.0,1.0,,,,
643,PT02M29.00S,2022-02-27T03:59:18.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612749,114,113,2022-02-27T03:59:51Z,6280000,,,0,,A. Drummond personal FOUL (5 PF) (Holiday 2 FT),"[203083, 201950]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,204059.0,5.0,0.0,Holiday,201950.0,,,,,,,,,,
645,PT02M29.00S,2022-02-27T03:59:54.1Z,4,REGULAR,freethrow,1 of 2,[],201950,,,1610612749,114,113,2022-02-27T04:00:09Z,6300000,,,0,,MISS J. Holiday Free Throw 1 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
646,PT02M29.00S,2022-02-27T03:59:54.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,114,113,2022-02-27T04:00:09Z,6310000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,645.0,,,,,,,
647,PT02M29.00S,2022-02-27T03:59:54.1Z,4,REGULAR,freethrow,2 of 2,[],201950,,,1610612749,114,113,2022-02-27T04:00:09Z,6320000,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,Missed,,,,,,,,,,,,,,,,,,,
648,PT02M25.00S,2022-02-27T03:59:58.1Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,114,113,2022-02-27T04:00:09Z,6330000,,,0,,B. Brown REBOUND (Off:2 Def:4),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,647.0,6.0,4.0,2.0,,,,
649,PT02M20.00S,2022-02-27T04:00:19.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202083,,,1610612751,114,113,2022-02-27T04:00:31Z,6340000,,,0,,W. Matthews personal FOUL (2 PF) (Curry 2 FT),"[202083, 203552]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,1830.0,2.0,0.0,Curry,203552.0,,,,,,,,,,
651,PT02M20.00S,2022-02-27T04:00:48.0Z,4,REGULAR,freethrow,1 of 2,[],203552,,,1610612751,114,114,2022-02-27T04:00:48Z,6360000,,,0,,S. Curry Free Throw 1 of 2 (18 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
652,PT02M20.00S,2022-02-27T04:00:57.7Z,4,REGULAR,freethrow,2 of 2,[],203552,,,1610612751,114,115,2022-02-27T04:00:57Z,6370000,,,0,,S. Curry Free Throw 2 of 2 (19 PTS),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
653,PT02M05.00S,2022-02-27T04:01:13.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,51.470588235294116,1610612749,116,115,2022-02-27T04:01:17Z,6380000,7.0,10.0,1,right,G. Antetokounmpo driving finger roll Layup (27 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.22,Made,27.0,,,,,,,,,,,,,,,,,,
654,PT01M38.00S,2022-02-27T04:01:39.9Z,4,REGULAR,3pt,Jump Shot,[],1628971,14.4053876478318,2.941176470588235,1610612751,116,118,2022-02-27T04:01:45Z,6390000,235.0,83.0,1,left,B. Brown 24' 3PT  (15 PTS) (S. Curry 3 AST),"[1628971, 203552]",1610612751.0,BKN,,,,Brown,B. Brown,,,,,24.95,Made,15.0,S. Curry,203552.0,3.0,,,,,,,,,,,,,,,
656,PT01M21.00S,2022-02-27T04:02:01.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,83.52496714848883,37.745098039215684,1610612749,116,118,2022-02-27T04:04:13Z,6410000,-61.0,102.0,1,right,MISS G. Antetokounmpo 11' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,11.93,Missed,,,,,,,,,,,,,,,,,,,
657,PT01M19.00S,2022-02-27T04:02:03.5Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,116,118,2022-02-27T04:02:06Z,6420000,,,0,,B. Brown REBOUND (Off:2 Def:5),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,656.0,7.0,5.0,2.0,,,,
658,PT01M00.00S,2022-02-27T04:02:22.0Z,4,REGULAR,2pt,Jump Shot,[],202681,7.046649145860711,72.05882352941177,1610612751,116,118,2022-02-27T04:02:27Z,6430000,-110.0,14.0,1,left,MISS K. Irving 11' turnaround fadeaway Shot,[202681],1610612751.0,BKN,turnaround fadeaway,,,Irving,K. Irving,,,,,11.11,Missed,,,,,,,,,,,,,,,,,,,
659,PT00M55.70S,2022-02-27T04:02:26.3Z,4,REGULAR,rebound,defensive,[],202083,,,1610612749,116,118,2022-02-27T04:09:31Z,6440000,,,0,,W. Matthews REBOUND (Off:0 Def:2),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,658.0,2.0,2.0,0.0,,,,
662,PT00M50.70S,2022-02-27T04:02:34.0Z,4,REGULAR,turnover,backcourt,[],203507,,,1610612749,116,118,2022-02-27T04:02:46Z,6470000,,,0,,G. Antetokounmpo backcourt TURNOVER (4 TO),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,203177.0,,,,,,,,,,,4.0,,,
663,PT00M32.50S,2022-02-27T04:03:14.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202681,25.18068331143233,41.911764705882355,1610612751,116,118,2022-02-27T04:03:28Z,6480000,40.0,184.0,1,left,MISS K. Irving 18' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,18.86,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M29.80S,2022-02-27T04:03:17.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,116,118,2022-02-27T04:03:17Z,6490000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:13),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,663.0,13.0,13.0,0.0,,,,
665,PT00M26.50S,2022-02-27T04:03:35.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.9862023653088,50.0,1610612749,116,118,2022-02-27T04:03:46Z,6500000,0.0,13.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 203083]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,1.34,Missed,,,,,,,,,,Drummond,203083.0,,,,,,,,
669,PT00M26.50S,2022-02-27T04:03:35.1Z,4,REGULAR,block,,[],203083,,,1610612749,116,118,2022-02-27T04:04:00Z,6505000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M26.50S,2022-02-27T04:03:35.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,116,118,2022-02-27T04:04:00Z,6510000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,665.0,,,,,,,
667,PT00M26.50S,2022-02-27T04:03:47.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,116,118,2022-02-27T04:03:47Z,6520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M26.50S,2022-02-27T04:03:53.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,116,118,2022-02-27T04:03:53Z,6530000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M21.70S,2022-02-27T04:05:21.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,94.1688567674113,97.05882352941177,1610612749,116,118,2022-02-27T04:05:36Z,6540000,235.0,2.0,1,right,MISS B. Portis 3PT - blocked,"[1626171, 201949]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.53,Missed,,,,,,,,,,Johnson,201949.0,,,,,,,,
671,PT00M21.70S,2022-02-27T04:05:21.8Z,4,REGULAR,block,,[],201949,,,1610612749,116,118,2022-02-27T04:05:27Z,6550000,,,0,,J. Johnson BLOCK (3 BLK),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M21.70S,2022-02-27T04:05:21.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612751,116,118,2022-02-27T04:05:36Z,6560000,,,0,,A. Drummond REBOUND (Off:4 Def:8),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,670.0,12.0,8.0,4.0,,,,
673,PT00M21.70S,2022-02-27T04:05:30.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612751,116,118,2022-02-27T04:05:45Z,6570000,,,0,,B. Portis personal FOUL (3 PF) (Drummond 2 FT),"[1626171, 203083]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,203177.0,3.0,0.0,Drummond,203083.0,,,,,,,,,,
675,PT00M21.70S,2022-02-27T04:05:59.8Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612751,116,119,2022-02-27T04:06:41Z,6590000,,,0,,A. Drummond Free Throw 1 of 2 (17 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
676,PT00M21.70S,2022-02-27T04:06:02.1Z,4,REGULAR,substitution,out,[],202083,,,1610612751,116,119,2022-02-27T04:06:11Z,6600000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M21.70S,2022-02-27T04:06:02.1Z,4,REGULAR,substitution,in,[],1628960,,,1610612751,116,119,2022-02-27T04:06:11Z,6610000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M21.70S,2022-02-27T04:05:59.8Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612751,116,119,2022-02-27T04:06:41Z,6620000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
679,PT00M18.30S,2022-02-27T04:06:03.2Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,116,119,2022-02-27T04:06:41Z,6630000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:14),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,678.0,14.0,14.0,0.0,,,,
680,PT00M14.60S,2022-02-27T04:06:39.4Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",202681,,,1610612749,116,119,2022-02-27T04:07:06Z,6640000,,,0,,K. Irving shooting personal FOUL (3 PF) (Allen 3 FT),"[202681, 1628960]",1610612751.0,BKN,shooting,,,Irving,K. Irving,,,,,,,,,,,1830.0,3.0,0.0,Allen,1628960.0,,,,,,,,,,
682,PT00M14.60S,2022-02-27T04:07:10.9Z,4,REGULAR,freethrow,1 of 3,[],1628960,,,1610612749,117,119,2022-02-27T04:07:10Z,6660000,,,0,,G. Allen Free Throw 1 of 3 (6 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
683,PT00M14.60S,2022-02-27T04:07:32.7Z,4,REGULAR,freethrow,2 of 3,[],1628960,,,1610612749,117,119,2022-02-27T04:07:32Z,6670000,,,0,,MISS G. Allen Free Throw 2 of 3,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Missed,,,,,,,,,,,,,,,,,,,
684,PT00M14.60S,2022-02-27T04:07:32.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,117,119,2022-02-27T04:07:32Z,6680000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,683.0,,,,,,,
685,PT00M14.60S,2022-02-27T04:07:39.8Z,4,REGULAR,substitution,out,[],203552,,,1610612749,117,119,2022-02-27T04:07:45Z,6690000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M14.60S,2022-02-27T04:07:39.8Z,4,REGULAR,substitution,in,[],200746,,,1610612749,117,119,2022-02-27T04:07:45Z,6700000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M14.60S,2022-02-27T04:07:58.0Z,4,REGULAR,freethrow,3 of 3,[],1628960,,,1610612749,118,119,2022-02-27T04:07:58Z,6710000,,,0,,G. Allen Free Throw 3 of 3 (7 PTS),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
688,PT00M14.60S,2022-02-27T04:08:03.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,118,119,2022-02-27T04:08:03Z,6720000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M14.60S,2022-02-27T04:09:16.0Z,4,REGULAR,substitution,out,[],1628960,,,1610612751,118,119,2022-02-27T04:09:36Z,6730000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M14.60S,2022-02-27T04:09:16.0Z,4,REGULAR,substitution,out,[],203083,,,1610612751,118,119,2022-02-27T04:09:36Z,6740000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M14.60S,2022-02-27T04:09:16.0Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,118,119,2022-02-27T04:09:36Z,6750000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M14.60S,2022-02-27T04:09:16.0Z,4,REGULAR,substitution,out,[],201949,,,1610612751,118,119,2022-02-27T04:09:36Z,6760000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M14.60S,2022-02-27T04:09:16.0Z,4,REGULAR,substitution,in,[],202083,,,1610612751,118,119,2022-02-27T04:09:36Z,6770000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M14.60S,2022-02-27T04:09:16.0Z,4,REGULAR,substitution,in,[],203552,,,1610612751,118,119,2022-02-27T04:09:36Z,6780000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M14.60S,2022-02-27T04:09:16.0Z,4,REGULAR,substitution,in,[],201609,,,1610612751,118,119,2022-02-27T04:09:36Z,6790000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M14.60S,2022-02-27T04:09:16.0Z,4,REGULAR,substitution,in,[],201988,,,1610612751,118,119,2022-02-27T04:09:36Z,6800000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M14.60S,2022-02-27T04:09:43.6Z,4,REGULAR,substitution,out,[],1626171,,,1610612751,118,119,2022-02-27T04:09:52Z,6810000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M14.60S,2022-02-27T04:09:43.6Z,4,REGULAR,substitution,in,[],1628975,,,1610612751,118,119,2022-02-27T04:09:52Z,6820000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M08.90S,2022-02-27T04:10:07.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628975,,,1610612751,118,119,2022-02-27T04:10:40Z,6830000,,,0,,J. Carter take personal FOUL (3 PF) (Irving 2 FT),"[1628975, 202681]",1610612749.0,MIL,take,,,Carter,J. Carter,,,,,,,,,,,1830.0,3.0,0.0,Irving,202681.0,,,,,,,,,,
701,PT00M08.90S,2022-02-27T04:10:42.0Z,4,REGULAR,freethrow,1 of 2,[],202681,,,1610612751,118,120,2022-02-27T04:10:42Z,6850000,,,0,,K. Irving Free Throw 1 of 2 (34 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,34.0,,,,,,,,,,,,,,,,,,
702,PT00M08.90S,2022-02-27T04:10:42.8Z,4,REGULAR,substitution,out,[],201988,,,1610612751,118,120,2022-02-27T04:11:00Z,6860000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M08.90S,2022-02-27T04:10:42.8Z,4,REGULAR,substitution,out,[],200746,,,1610612751,118,120,2022-02-27T04:11:00Z,6870000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M08.90S,2022-02-27T04:10:42.8Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,118,120,2022-02-27T04:11:00Z,6880000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M08.90S,2022-02-27T04:10:42.8Z,4,REGULAR,substitution,in,[],201949,,,1610612751,118,120,2022-02-27T04:11:00Z,6890000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M08.90S,2022-02-27T04:10:42.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612751,118,120,2022-02-27T04:12:19Z,6895000,,,0,,SUB out: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M08.90S,2022-02-27T04:10:42.8Z,4,REGULAR,substitution,in,[],1626171,,,1610612751,118,120,2022-02-27T04:12:19Z,6897500,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M08.90S,2022-02-27T04:11:17.3Z,4,REGULAR,freethrow,2 of 2,[],202681,,,1610612751,118,121,2022-02-27T04:11:17Z,6900000,,,0,,K. Irving Free Throw 2 of 2 (35 PTS),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,Made,35.0,,,,,,,,,,,,,,,,,,
707,PT00M08.90S,2022-02-27T04:11:20.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,118,121,2022-02-27T04:11:20Z,6910000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M08.90S,2022-02-27T04:12:33.0Z,4,REGULAR,substitution,out,[],202083,,,1610612749,118,121,2022-02-27T04:12:50Z,6920000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT00M08.90S,2022-02-27T04:12:33.0Z,4,REGULAR,substitution,in,[],1628960,,,1610612749,118,121,2022-02-27T04:12:50Z,6930000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT00M07.70S,2022-02-27T04:13:27.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612749,118,121,2022-02-27T04:13:42Z,6940000,,,0,,S. Curry personal FOUL (3 PF) (Middleton 2 FT),"[203552, 203114]",1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,1830.0,3.0,0.0,Middleton,203114.0,,,,,,,,,,
714,PT00M07.70S,2022-02-27T04:13:43.6Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,119,121,2022-02-27T04:13:43Z,6960000,,,0,,K. Middleton Free Throw 1 of 2 (24 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,24.0,,,,,,,,,,,,,,,,,,
715,PT00M07.70S,2022-02-27T04:13:49.3Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,119,121,2022-02-27T04:14:18Z,6970000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
716,PT00M07.70S,2022-02-27T04:13:49.3Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,119,121,2022-02-27T04:14:18Z,6980000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M07.70S,2022-02-27T04:13:49.3Z,4,REGULAR,substitution,out,[],202681,,,1610612749,119,121,2022-02-27T04:14:18Z,6990000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
718,PT00M07.70S,2022-02-27T04:13:49.3Z,4,REGULAR,substitution,out,[],203552,,,1610612749,119,121,2022-02-27T04:14:18Z,7000000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M07.70S,2022-02-27T04:13:49.3Z,4,REGULAR,substitution,in,[],1628975,,,1610612749,119,121,2022-02-27T04:14:18Z,7010000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M07.70S,2022-02-27T04:13:49.3Z,4,REGULAR,substitution,in,[],202083,,,1610612749,119,121,2022-02-27T04:14:18Z,7020000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M07.70S,2022-02-27T04:13:49.3Z,4,REGULAR,substitution,in,[],200746,,,1610612749,119,121,2022-02-27T04:14:18Z,7030000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
722,PT00M07.70S,2022-02-27T04:13:49.3Z,4,REGULAR,substitution,in,[],203083,,,1610612749,119,121,2022-02-27T04:14:18Z,7040000,,,0,,SUB in: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
723,PT00M07.70S,2022-02-27T04:14:21.6Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,120,121,2022-02-27T04:14:21Z,7050000,,,0,,K. Middleton Free Throw 2 of 2 (25 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
724,PT00M07.70S,2022-02-27T04:14:47.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,120,121,2022-02-27T04:14:47Z,7060000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,PT00M07.70S,2022-02-27T04:15:20.8Z,4,REGULAR,substitution,out,[],1628971,,,1610612751,120,121,2022-02-27T04:15:56Z,7070000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
726,PT00M07.70S,2022-02-27T04:15:20.8Z,4,REGULAR,substitution,out,[],201949,,,1610612751,120,121,2022-02-27T04:15:56Z,7080000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
727,PT00M07.70S,2022-02-27T04:15:20.8Z,4,REGULAR,substitution,out,[],203083,,,1610612751,120,121,2022-02-27T04:15:56Z,7090000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
728,PT00M07.70S,2022-02-27T04:15:20.8Z,4,REGULAR,substitution,in,[],202681,,,1610612751,120,121,2022-02-27T04:15:56Z,7100000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
