actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
266,PT06M22.00S,2021-12-23T01:54:45.1Z,2,REGULAR,substitution,in,[],203114,,,1610612745,46,31,2021-12-23T01:55:04Z,2650000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M22.00S,2021-12-23T01:54:45.1Z,2,REGULAR,substitution,in,[],1629726,,,1610612745,46,31,2021-12-23T01:55:04Z,2660000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT06M22.00S,2021-12-23T01:54:45.1Z,2,REGULAR,substitution,in,[],201569,,,1610612745,46,31,2021-12-23T01:55:04Z,2670000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT06M05.00S,2021-12-23T01:55:32.0Z,2,REGULAR,turnover,lost ball,[],1629726,,,1610612745,46,31,2021-12-23T01:55:38Z,2680000,,,0,,G. Mathews lost ball TURNOVER (1 TO),"[1629726, 1629670]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,1.0,,,,,,,,,,,Nwora,1629670.0,,,
270,PT06M05.00S,2021-12-23T01:55:32.0Z,2,REGULAR,steal,,[],1629670,,,1610612749,46,31,2021-12-23T01:57:56Z,2690000,,,0,,J. Nwora STEAL (1 STL),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M01.00S,2021-12-23T01:55:40.0Z,2,REGULAR,foul,personal,[],1626174,,,1610612749,46,31,2021-12-23T01:55:50Z,2700000,,,0,,C. Wood personal FOUL (2 PF),"[1626174, 202326]",1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,,,1628172.0,,,,,2.0,0.0,Cousins,202326.0,,,,,,,,
273,PT05M45.00S,2021-12-23T01:56:20.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203114,23.340998685939553,69.85294117647058,1610612749,46,31,2021-12-23T02:00:04Z,2720000,-99.0,167.0,1,left,MISS K. Middleton 19' step back Shot - blocked,"[203114, 201569]",1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,19.42,Missed,,,,,,,,,,,,,,,,,Gordon,201569.0,
274,PT05M45.00S,2021-12-23T01:56:20.4Z,2,REGULAR,block,,[],201569,,,1610612749,46,31,2021-12-23T01:56:23Z,2730000,,,0,,E. Gordon BLOCK (1 BLK),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT05M44.00S,2021-12-23T01:56:21.4Z,2,REGULAR,rebound,offensive,[],203114,,,1610612749,46,31,2021-12-23T02:00:04Z,2740000,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,273.0,,,,2.0,1.0,1.0,,,,,,,,,,,,
276,PT05M43.00S,2021-12-23T01:56:26.2Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203114,24.26084099868594,65.93137254901961,1610612749,46,31,2021-12-23T02:00:23Z,2750000,-80.0,176.0,1,left,MISS K. Middleton 19' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,19.28,Missed,,,,,,,,,,,,,,,,,,,
277,PT05M40.00S,2021-12-23T01:56:29.2Z,2,REGULAR,rebound,defensive,[],1629726,,,1610612745,46,31,2021-12-23T02:00:23Z,2760000,,,0,,G. Mathews REBOUND (Off:0 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,276.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
278,PT05M31.00S,2021-12-23T01:56:31.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630231,90.22667542706965,44.85294117647059,1610612745,46,31,2021-12-23T02:00:53Z,2770000,-26.0,39.0,1,right,MISS K. Martin Jr. driving Layup,[1630231],1610612745.0,HOU,driving,,,Martin Jr.,K. Martin Jr.,,,,,4.7,Missed,,,,,,,,,,,,,,,,,,,
280,PT05M26.00S,2021-12-23T01:56:36.0Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,46,31,2021-12-23T01:56:46Z,2790000,,,0,,J. Nwora REBOUND (Off:2 Def:2),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,278.0,,,,4.0,2.0,2.0,,,,,,,,,,,,
281,PT05M24.00S,2021-12-23T01:56:38.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629670,8.09789750328515,47.549019607843135,1610612749,46,31,2021-12-23T01:56:52Z,2800000,12.0,24.0,1,left,MISS J. Nwora running Layup,[1629670],1610612749.0,MIL,running,,,Nwora,J. Nwora,,,,,2.66,Missed,,,,,,,,,,,,,,,,,,,
282,PT05M20.00S,2021-12-23T01:56:42.2Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,46,31,2021-12-23T01:56:42Z,2810000,,,0,,C. Wood REBOUND (Off:1 Def:4),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,281.0,,,,5.0,4.0,1.0,,,,,,,,,,,,
283,PT05M20.00S,2021-12-23T01:56:54.3Z,2,REGULAR,foul,technical,['1freethrow'],1630231,,,1610612745,46,31,2021-12-23T01:57:04Z,2820000,,,0,,K. Martin Jr. technical FOUL (1 Tech),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,1628172.0,,,,,0.0,1.0,,,,,,,,,,
284,PT05M20.00S,2021-12-23T01:57:13.6Z,2,REGULAR,freethrow,1 of 1,[],203114,,,1610612745,47,31,2021-12-23T01:57:13Z,2830000,,,0,,K. Middleton technical Free Throw 1 of 1 (10 PTS),[203114],1610612749.0,MIL,technical,,,Middleton,K. Middleton,,,,,,Made,,10.0,,,,,,,,,,,,,,,,,
285,PT05M20.00S,2021-12-23T01:57:16.4Z,2,REGULAR,substitution,out,[],202326,,,1610612745,47,31,2021-12-23T01:57:21Z,2840000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT05M20.00S,2021-12-23T01:57:16.4Z,2,REGULAR,substitution,in,[],203648,,,1610612745,47,31,2021-12-23T01:57:21Z,2850000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT05M14.00S,2021-12-23T01:57:36.3Z,2,REGULAR,foul,personal,['2freethrow'],203648,,,1610612745,47,31,2021-12-23T01:58:00Z,2860000,,,0,,T. Antetokounmpo shooting personal FOUL (2 PF) (Wood 2 FT),"[203648, 1626174]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,2530.0,,,,,2.0,0.0,Wood,1626174.0,,,,,,,,
289,PT05M14.00S,2021-12-23T01:58:01.2Z,2,REGULAR,freethrow,1 of 2,[],1626174,,,1610612745,47,32,2021-12-23T01:58:01Z,2880000,,,0,,C. Wood Free Throw 1 of 2 (11 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,11.0,,,,,,,,,,,,,,,,,
290,PT05M14.00S,2021-12-23T01:58:02.3Z,2,REGULAR,substitution,out,[],203918,,,1610612745,47,32,2021-12-23T01:58:08Z,2890000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M14.00S,2021-12-23T01:58:02.3Z,2,REGULAR,substitution,in,[],202083,,,1610612745,47,32,2021-12-23T01:58:08Z,2900000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT05M14.00S,2021-12-23T01:58:16.5Z,2,REGULAR,freethrow,2 of 2,[],1626174,,,1610612745,47,33,2021-12-23T01:58:16Z,2910000,,,0,,C. Wood Free Throw 2 of 2 (12 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,12.0,,,,,,,,,,,,,,,,,
293,PT05M07.00S,2021-12-23T01:58:30.2Z,2,REGULAR,turnover,out-of-bounds,[],203648,,,1610612749,47,33,2021-12-23T01:58:39Z,2920000,,,0,,T. Antetokounmpo step out-of-bounds TURNOVER (1 TO),[203648],1610612749.0,MIL,step,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,2530.0,1.0,,,,,,,,,,,,,,,
294,PT04M58.00S,2021-12-23T01:58:49.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201569,87.99277266754271,52.94117647058824,1610612745,47,35,2021-12-23T01:59:11Z,2930000,15.0,60.0,1,right,E. Gordon 6' driving bank Jump Shot (4 PTS),[201569],1610612745.0,HOU,driving bank,,,Gordon,E. Gordon,,,,,6.22,Made,,4.0,,,,,,,,,,,,,,,,,
295,PT04M58.00S,2021-12-23T01:58:53.4Z,2,REGULAR,foul,personal,['1freethrow'],202083,,,1610612745,47,35,2021-12-23T01:59:11Z,2940000,,,0,,W. Matthews shooting personal FOUL (1 PF) (Gordon 1 FT),"[202083, 201569]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,203591.0,,,,,1.0,0.0,Gordon,201569.0,,,,,,,,
297,PT04M58.00S,2021-12-23T01:59:12.7Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201569,,,1610612745,47,36,2021-12-23T01:59:12Z,2960000,,,0,,E. Gordon Free Throw 1 of 1 (5 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,5.0,,,,,,,,,,,,,,,,,
298,PT04M46.00S,2021-12-23T01:59:24.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201588,11.777266754270697,52.69607843137255,1610612749,47,36,2021-12-23T01:59:29Z,2970000,-13.0,58.0,1,left,MISS G. Hill driving Layup - blocked,"[201588, 1629717]",1610612749.0,MIL,driving,,,Hill,G. Hill,,,,,5.97,Missed,,,,,,,,,,,,,,,,,Brooks,1629717.0,
299,PT04M46.00S,2021-12-23T01:59:24.9Z,2,REGULAR,block,,[],1629717,,,1610612749,47,36,2021-12-23T01:59:27Z,2980000,,,0,,A. Brooks BLOCK (1 BLK),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M42.00S,2021-12-23T01:59:28.9Z,2,REGULAR,rebound,defensive,[],201569,,,1610612745,47,36,2021-12-23T01:59:29Z,2990000,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,298.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
301,PT04M42.00S,2021-12-23T01:59:32.8Z,2,REGULAR,foul,personal,[],1629670,,,1610612745,47,36,2021-12-23T01:59:54Z,3000000,,,0,,J. Nwora personal FOUL (3 PF),"[1629670, 1626174]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,2530.0,,,,,3.0,0.0,Wood,1626174.0,,,,,,,,
303,PT04M42.00S,2021-12-23T01:59:51.1Z,2,REGULAR,substitution,out,[],1629670,,,1610612745,47,36,2021-12-23T01:59:56Z,3020000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT04M42.00S,2021-12-23T01:59:51.1Z,2,REGULAR,substitution,in,[],1628400,,,1610612745,47,36,2021-12-23T01:59:56Z,3030000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT04M34.00S,2021-12-23T02:00:07.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203648,,,1610612745,47,36,2021-12-23T02:00:18Z,3040000,,,0,,T. Antetokounmpo shooting personal FOUL (3 PF) (Martin Jr. 2 FT),"[203648, 1630231]",1610612749.0,MIL,shooting,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,1628172.0,,,,,3.0,0.0,Martin Jr.,1630231.0,,,,,,,,
307,PT04M34.00S,2021-12-23T02:00:39.5Z,2,REGULAR,freethrow,1 of 2,[],1630231,,,1610612745,47,36,2021-12-23T02:01:22Z,3060000,,,0,,MISS K. Martin Jr. Free Throw 1 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
308,PT04M34.00S,2021-12-23T02:00:39.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,47,36,2021-12-23T02:01:22Z,3070000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,307.0,,,,,,,,,,,,,,,,,,
309,PT04M34.00S,2021-12-23T02:00:39.5Z,2,REGULAR,freethrow,2 of 2,[],1630231,,,1610612745,47,36,2021-12-23T02:01:22Z,3080000,,,0,,MISS K. Martin Jr. Free Throw 2 of 2,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,,
310,PT04M34.00S,2021-12-23T02:00:39.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,47,36,2021-12-23T02:01:22Z,3090000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,309.0,,,,,,,,,,,,,,,,,,
311,PT04M34.00S,2021-12-23T02:01:03.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203648,,,1610612745,47,36,2021-12-23T02:01:55Z,3100000,,,0,,T. Antetokounmpo loose ball personal FOUL (4 PF) (Wood 2 FT),"[203648, 1626174]",1610612749.0,MIL,loose ball,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,203591.0,,,,,4.0,0.0,Wood,1626174.0,,,,,,,,
313,PT04M34.00S,2021-12-23T02:01:26.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612745,47,37,2021-12-23T02:01:26Z,3120000,,,0,,C. Wood Free Throw 1 of 2 (13 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,13.0,,,,,,,,,,,,,,,,,
314,PT04M34.00S,2021-12-23T02:01:27.0Z,2,REGULAR,substitution,out,[],203648,,,1610612745,47,37,2021-12-23T02:01:31Z,3130000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT04M34.00S,2021-12-23T02:01:27.0Z,2,REGULAR,substitution,in,[],1626192,,,1610612745,47,37,2021-12-23T02:01:31Z,3140000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT04M34.00S,2021-12-23T02:01:45.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612745,47,38,2021-12-23T02:01:45Z,3150000,,,0,,C. Wood Free Throw 2 of 2 (14 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,14.0,,,,,,,,,,,,,,,,,
317,PT04M19.00S,2021-12-23T02:02:00.6Z,2,REGULAR,2pt,Jump Shot,[],203114,20.71287779237845,50.49019607843137,1610612749,47,38,2021-12-23T02:02:04Z,3160000,-2.0,142.0,1,left,MISS K. Middleton 14' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,14.22,Missed,,,,,,,,,,,,,,,,,,,
318,PT04M17.00S,2021-12-23T02:02:02.9Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612745,47,38,2021-12-23T02:02:02Z,3170000,,,0,,K. Martin Jr. REBOUND (Off:0 Def:1),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,317.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
319,PT04M10.00S,2021-12-23T02:02:09.2Z,2,REGULAR,3pt,Jump Shot,[],201569,65.91655716162943,60.049019607843135,1610612745,47,41,2021-12-23T02:02:14Z,3180000,50.0,268.0,1,right,E. Gordon 27' 3PT step back (8 PTS),[201569],1610612745.0,HOU,step back,,,Gordon,E. Gordon,,,,,27.26,Made,,8.0,,,,,,,,,,,,,,,,,
320,PT04M02.00S,2021-12-23T02:02:23.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612749,47,41,2021-12-23T02:02:45Z,3190000,,,0,,G. Mathews personal FOUL (1 PF) (Middleton 2 FT),"[1629726, 203114]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,2530.0,,,,,1.0,0.0,Middleton,203114.0,,,,,,,,
322,PT04M02.00S,2021-12-23T02:02:46.1Z,2,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,48,41,2021-12-23T02:02:46Z,3210000,,,0,,K. Middleton Free Throw 1 of 2 (11 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,11.0,,,,,,,,,,,,,,,,,
323,PT04M02.00S,2021-12-23T02:03:00.0Z,2,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,49,41,2021-12-23T02:03:00Z,3220000,,,0,,K. Middleton Free Throw 2 of 2 (12 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,12.0,,,,,,,,,,,,,,,,,
324,PT03M46.00S,2021-12-23T02:03:16.2Z,2,REGULAR,3pt,Jump Shot,[],1629726,85.89027595269383,4.166666666666666,1610612745,49,41,2021-12-23T02:03:20Z,3230000,-229.0,80.0,1,right,MISS G. Mathews 24' 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,24.28,Missed,,,,,,,,,,,,,,,,,,,
325,PT03M44.00S,2021-12-23T02:03:18.2Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612749,49,41,2021-12-23T02:03:20Z,3240000,,,0,,S. Ojeleye REBOUND (Off:0 Def:1),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,324.0,,,,1.0,1.0,0.0,,,,,,,,,,,,
326,PT03M32.00S,2021-12-23T02:03:31.1Z,2,REGULAR,3pt,Jump Shot,[],202083,32.14520367936925,27.941176470588236,1610612749,52,41,2021-12-23T02:03:38Z,3250000,110.0,250.0,1,left,W. Matthews 27' 3PT  (5 PTS) (K. Middleton 3 AST),"[202083, 203114]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,27.3,Made,,5.0,,,,,,,,,,K. Middleton,203114.0,3.0,,,,,
328,PT03M18.00S,2021-12-23T02:03:44.5Z,2,REGULAR,3pt,Jump Shot,[],1629717,72.61826544021025,10.784313725490197,1610612745,52,44,2021-12-23T02:03:50Z,3270000,-196.0,205.0,1,right,A. Brooks 28' 3PT  (9 PTS) (K. Martin Jr. 2 AST),"[1629717, 1630231]",1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,28.36,Made,,9.0,,,,,,,,,,K. Martin Jr.,1630231.0,2.0,,,,,
330,PT03M04.00S,2021-12-23T02:03:57.7Z,2,REGULAR,3pt,Jump Shot,[],203114,28.728646517739815,78.18627450980392,1610612749,55,44,2021-12-23T02:04:02Z,3290000,-141.0,218.0,1,left,K. Middleton 25' 3PT pullup (15 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,25.92,Made,,15.0,,,,,,,,,,,,,,,,,
331,PT02M52.00S,2021-12-23T02:04:10.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630231,87.86136662286465,54.65686274509803,1610612745,55,46,2021-12-23T02:04:19Z,3300000,23.0,62.0,1,right,K. Martin Jr. 6' bank Hook (2 PTS) (E. Gordon 2 AST),"[1630231, 201569]",1610612745.0,HOU,bank,,,Martin Jr.,K. Martin Jr.,,,,,6.59,Made,,2.0,,,,,,,,,,E. Gordon,201569.0,2.0,,,,,
333,PT02M45.00S,2021-12-23T02:04:17.3Z,2,REGULAR,3pt,Jump Shot,[],202083,19.136005256241788,94.85294117647058,1610612749,58,46,2021-12-23T02:04:23Z,3320000,-224.0,127.0,1,left,W. Matthews 25' 3PT  (8 PTS) (K. Middleton 4 AST),"[202083, 203114]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,25.8,Made,,8.0,,,,,,,,,,K. Middleton,203114.0,4.0,,,,,
335,PT02M33.00S,2021-12-23T02:04:29.3Z,2,REGULAR,3pt,Jump Shot,[],1629726,94.95729303547962,2.696078431372549,1610612745,58,46,2021-12-23T02:04:34Z,3340000,-237.0,-5.0,1,right,MISS G. Mathews 3PT,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
336,PT02M30.00S,2021-12-23T02:04:32.3Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612749,58,46,2021-12-23T02:04:34Z,3350000,,,0,,S. Ojeleye REBOUND (Off:0 Def:2),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,335.0,,,,2.0,2.0,0.0,,,,,,,,,,,,
337,PT02M26.00S,2021-12-23T02:04:37.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202083,31.35676741130092,21.813725490196077,1610612749,61,46,2021-12-23T02:09:31Z,3360000,141.0,242.0,1,left,W. Matthews 28' 3PT running (11 PTS) (K. Middleton 5 AST),"[202083, 203114]",1610612749.0,MIL,running,,,Matthews,W. Matthews,,,,,28.03,Made,,11.0,,,,,,,,,,K. Middleton,203114.0,5.0,,,,,
339,PT02M24.00S,2021-12-23T02:04:45.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612745,61,46,2021-12-23T02:04:45Z,3380000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M24.00S,2021-12-23T02:05:55.6Z,2,REGULAR,substitution,out,[],1626192,,,1610612745,61,46,2021-12-23T02:06:24Z,3390000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT02M24.00S,2021-12-23T02:05:55.6Z,2,REGULAR,substitution,in,[],201950,,,1610612745,61,46,2021-12-23T02:06:24Z,3400000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT02M08.00S,2021-12-23T02:06:51.9Z,2,REGULAR,3pt,Jump Shot,[],1629717,68.54467805519053,11.76470588235294,1610612745,61,46,2021-12-23T02:06:57Z,3410000,-191.0,243.0,1,right,MISS A. Brooks 30' 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,30.94,Missed,,,,,,,,,,,,,,,,,,,
343,PT02M04.00S,2021-12-23T02:06:55.9Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612749,61,46,2021-12-23T02:06:57Z,3420000,,,0,,S. Ojeleye REBOUND (Off:0 Def:3),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,342.0,,,,3.0,3.0,0.0,,,,,,,,,,,,
344,PT01M56.00S,2021-12-23T02:07:02.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628400,10.463206307490145,46.81372549019608,1610612749,61,46,2021-12-23T02:10:37Z,3430000,16.0,46.0,1,left,MISS S. Ojeleye floating Shot,[1628400],1610612749.0,MIL,floating,,,Ojeleye,S. Ojeleye,,,,,4.86,Missed,,,,,,,,,,,,,,,,,,,
345,PT01M53.00S,2021-12-23T02:07:05.8Z,2,REGULAR,rebound,defensive,[],1626174,,,1610612745,61,46,2021-12-23T02:07:10Z,3440000,,,0,,C. Wood REBOUND (Off:1 Def:5),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,344.0,,,,6.0,5.0,1.0,,,,,,,,,,,,
346,PT01M39.00S,2021-12-23T02:07:20.5Z,2,REGULAR,3pt,Jump Shot,[],1630231,88.25558475689881,3.431372549019608,1610612745,61,49,2021-12-23T02:07:28Z,3450000,-233.0,58.0,1,right,K. Martin Jr. 3PT  (5 PTS) (E. Gordon 3 AST),"[1630231, 201569]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,23.99,Made,,5.0,,,,,,,,,,E. Gordon,201569.0,3.0,,,,,
348,PT01M28.00S,2021-12-23T02:07:34.1Z,2,REGULAR,turnover,traveling,[],201950,,,1610612749,61,49,2021-12-23T02:07:42Z,3470000,,,0,,J. Holiday traveling TURNOVER (2 TO),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,2530.0,2.0,,,,,,,,,,,,,,,
349,PT01M28.00S,2021-12-23T02:07:41.3Z,2,REGULAR,substitution,out,[],203114,,,1610612745,61,49,2021-12-23T02:07:51Z,3480000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT01M28.00S,2021-12-23T02:07:41.3Z,2,REGULAR,substitution,out,[],1628400,,,1610612745,61,49,2021-12-23T02:07:51Z,3490000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M28.00S,2021-12-23T02:07:41.3Z,2,REGULAR,substitution,in,[],1626192,,,1610612745,61,49,2021-12-23T02:07:51Z,3500000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT01M28.00S,2021-12-23T02:07:41.3Z,2,REGULAR,substitution,in,[],202326,,,1610612745,61,49,2021-12-23T02:07:51Z,3510000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M16.00S,2021-12-23T02:08:01.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626174,66.3107752956636,60.049019607843135,1610612745,61,49,2021-12-23T02:08:12Z,3520000,50.0,264.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,26.89,Missed,,,,,,,,,,,,,,,,,,,
354,PT01M09.00S,2021-12-23T02:08:08.3Z,2,REGULAR,rebound,offensive,[],1629726,,,1610612745,61,49,2021-12-23T02:08:12Z,3530000,,,0,,G. Mathews REBOUND (Off:1 Def:2),[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,353.0,,,,3.0,2.0,1.0,,,,,,,,,,,,
