actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
541,PT01M04.00S,2022-01-20T02:48:42.2Z,3,REGULAR,jumpball,recovered,[],202083,,,1610612749,94,84,2022-01-20T02:48:42Z,5300000,,,0,,Jump Ball G. Antetokounmpo vs. J. Culver: Tip to W. Matthews,"[202083, 203507, 1629633]",1610612749.0,MIL,heldball,W. Matthews,202083.0,Matthews,W. Matthews,Antetokounmpo,203507.0,Culver,1629633.0,,,,,,,,,,,,,,,,,,,,,
544,PT00M57.40S,2022-01-20T02:48:50.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],202083,15.588042049934298,2.450980392156863,1610612749,94,84,2022-01-20T02:49:00Z,5330000,238.0,94.0,1,left,MISS W. Matthews 25' 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,25.56,Missed,,,,,,,,,,,,,,,,,,,
545,PT00M55.10S,2022-01-20T02:48:52.6Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,94,84,2022-01-20T02:48:52Z,5340000,,,0,,J. Holiday REBOUND (Off:2 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,544.0,,,,,,,,,,5.0,3.0,2.0,,,,,,
546,PT00M51.60S,2022-01-20T02:48:56.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,30.042706964520367,23.03921568627451,1610612749,94,84,2022-01-20T02:49:03Z,5350000,135.0,230.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,26.65,Missed,,,,,,,,,,,,,,,,,,,
547,PT00M51.60S,2022-01-20T02:48:56.1Z,3,REGULAR,rebound,offensive,[],1626192,,,1610612749,94,84,2022-01-20T02:49:03Z,5360000,,,0,,P. Connaughton REBOUND (Off:2 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,546.0,,,,,,,,,,4.0,2.0,2.0,,,,,,
548,PT00M48.40S,2022-01-20T02:49:02.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,5.590000152587891,50.0,1610612749,96,84,2022-01-20T02:49:02Z,5370000,0.0,0.0,1,left,P. Connaughton putback Layup (13 PTS),[1626192],1610612749.0,MIL,putback,,,Connaughton,P. Connaughton,,,,,0.0,Made,,,13.0,,,,,,,,,,,,,,,,
549,PT00M32.80S,2022-01-20T02:49:19.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,86.02168199737189,41.42156862745098,1610612763,96,86,2022-01-20T02:49:25Z,5380000,-43.0,79.0,1,right,J. Morant 8' driving floating Jump Shot (28 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,8.98,Made,,,28.0,,,,,,,,,,,,,,,,
550,PT00M32.80S,2022-01-20T02:49:24.0Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201950,,,1610612763,96,86,2022-01-20T02:49:33Z,5390000,,,0,,J. Holiday shooting personal FOUL (3 PF) (Morant 1 FT),"[201950, 1629630]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,101283.0,,,,,3.0,0.0,Morant,1629630.0,,,,,,,,,
552,PT00M32.80S,2022-01-20T02:49:43.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612763,96,86,2022-01-20T02:49:43Z,5410000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT00M32.80S,2022-01-20T02:51:16.1Z,3,REGULAR,freethrow,1 of 1,[],1629630,,,1610612763,96,87,2022-01-20T02:51:16Z,5420000,,,0,,J. Morant Free Throw 1 of 1 (29 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,29.0,,,,,,,,,,,,,,,,
554,PT00M26.30S,2022-01-20T02:51:23.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.835085413929041,50.98039215686274,1610612749,96,87,2022-01-20T02:51:28Z,5430000,-5.0,21.0,1,left,MISS D. DiVincenzo driving Layup,[1628978],1610612749.0,MIL,driving,,,DiVincenzo,D. DiVincenzo,,,,,2.17,Missed,,,,,,,,,,,,,,,,,,,
555,PT00M23.80S,2022-01-20T02:51:25.7Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,96,87,2022-01-20T02:51:28Z,5440000,,,0,,J. Morant REBOUND (Off:1 Def:6),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,554.0,,,,,,,,,,7.0,6.0,1.0,,,,,,
556,PT00M07.00S,2022-01-20T02:51:43.6Z,3,REGULAR,2pt,Jump Shot,[],1629630,77.34888304862024,48.28431372549019,1610612763,96,87,2022-01-20T02:53:32Z,5450000,-9.0,160.0,1,right,MISS J. Morant 16' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,16.06,Missed,,,,,,,,,,,,,,,,,,,
557,PT00M04.00S,2022-01-20T02:51:46.6Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,96,87,2022-01-20T02:53:32Z,5460000,,,0,,S. Adams REBOUND (Off:5 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,556.0,,,,,,,,,,7.0,2.0,5.0,,,,,,
558,PT00M03.10S,2022-01-20T02:51:49.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,91.27792378449409,52.69607843137255,1610612763,96,87,2022-01-20T02:54:14Z,5470000,13.0,29.0,1,right,MISS S. Adams putback Layup - blocked,"[203500, 203507]",1610612763.0,MEM,putback,,,Adams,S. Adams,,,,,3.24,Missed,,,,,,,,,,,,,,Antetokounmpo,203507.0,,,,
559,PT00M03.10S,2022-01-20T02:51:49.3Z,3,REGULAR,block,,[],203507,,,1610612763,96,87,2022-01-20T02:51:53Z,5480000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT00M00.70S,2022-01-20T02:51:51.7Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612749,96,87,2022-01-20T02:54:14Z,5490000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,558.0,,,,,,,,,,5.0,4.0,1.0,,,,,,
561,PT00M00.00S,2022-01-20T02:52:00.1Z,3,REGULAR,period,end,[],0,,,1610612749,96,87,2022-01-20T02:52:00Z,5500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2022-01-20T02:54:13.5Z,4,REGULAR,substitution,out,['startperiod'],201950,,,1610612749,96,87,2022-01-20T02:54:31Z,5510000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2022-01-20T02:54:13.5Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,96,87,2022-01-20T02:54:31Z,5520000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2022-01-20T02:54:13.5Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612749,96,87,2022-01-20T02:54:31Z,5530000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2022-01-20T02:54:13.5Z,4,REGULAR,substitution,out,['startperiod'],1629634,,,1610612749,96,87,2022-01-20T02:54:31Z,5540000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2022-01-20T02:54:13.5Z,4,REGULAR,substitution,in,['startperiod'],201588,,,1610612749,96,87,2022-01-20T02:54:31Z,5550000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT12M00.00S,2022-01-20T02:54:13.5Z,4,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,96,87,2022-01-20T02:54:31Z,5560000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT12M00.00S,2022-01-20T02:54:13.5Z,4,REGULAR,substitution,in,['startperiod'],1630583,,,1610612749,96,87,2022-01-20T02:54:31Z,5570000,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
569,PT12M00.00S,2022-01-20T02:54:13.5Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612749,96,87,2022-01-20T02:54:31Z,5580000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
570,PT12M00.00S,2022-01-20T02:54:33.9Z,4,REGULAR,period,start,[],0,,,1610612763,96,87,2022-01-20T02:54:33Z,5590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT11M40.00S,2022-01-20T02:54:53.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,82.7365308804205,39.21568627450981,1610612763,96,89,2022-01-20T02:54:59Z,5600000,-54.0,110.0,1,right,S. Aldama 12' floating Jump Shot (6 PTS) (D. Melton 1 AST),"[1630583, 1629001]",1610612763.0,MEM,floating,,,Aldama,S. Aldama,,,,,12.23,Made,,,6.0,D. Melton,1629001.0,1.0,,,,,,,,,,,,,
574,PT11M30.00S,2022-01-20T02:56:21.8Z,4,REGULAR,foul,personal,[],1629633,,,1610612749,96,89,2022-01-20T02:56:32Z,5630000,,,0,,J. Culver personal FOUL (3 PF),"[1629633, 203507]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,1148.0,,,,,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
576,PT11M23.00S,2022-01-20T02:56:40.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,11.383048620236531,51.71568627450981,1610612749,96,89,2022-01-20T02:56:52Z,5650000,-9.0,55.0,1,left,MISS D. DiVincenzo driving Layup - blocked,"[1628978, 1629723]",1610612749.0,MIL,driving,,,DiVincenzo,D. DiVincenzo,,,,,5.52,Missed,,,,,,,,,,,,,,Konchar,1629723.0,,,,
577,PT11M23.00S,2022-01-20T02:56:40.1Z,4,REGULAR,block,,[],1629723,,,1610612749,96,89,2022-01-20T02:56:45Z,5660000,,,0,,J. Konchar BLOCK (2 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT11M23.00S,2022-01-20T02:56:40.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612763,96,89,2022-01-20T02:57:06Z,5670000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,576.0,,,,,,,,,,,,,,,,,,
579,PT11M19.00S,2022-01-20T02:57:02.0Z,4,REGULAR,jumpball,recovered,[],1629633,,,1610612763,96,89,2022-01-20T02:57:06Z,5680000,,,0,,Jump Ball J. Konchar vs. D. DiVincenzo: Tip to J. Culver,"[1629633, 1629723, 1628978]",1610612763.0,MEM,heldball,J. Culver,1629633.0,Culver,J. Culver,Konchar,1629723.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,,,,,
584,PT11M08.00S,2022-01-20T02:57:15.4Z,4,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612763,96,89,2022-01-20T02:57:24Z,5730000,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Melton 2 FT),"[1628978, 1629001]",1610612749.0,MIL,shooting,,,DiVincenzo,D. DiVincenzo,,,,,,,,101283.0,,,,,1.0,0.0,Melton,1629001.0,,,,,,,,,
586,PT11M08.00S,2022-01-20T02:57:36.6Z,4,REGULAR,freethrow,1 of 2,[],1629001,,,1610612763,96,89,2022-01-20T02:59:41Z,5750000,,,0,,MISS D. Melton Free Throw 1 of 2,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
587,PT11M08.00S,2022-01-20T02:57:36.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,96,89,2022-01-20T02:57:54Z,5760000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,586.0,,,,,,,,,,,,,,,,,,
588,PT11M08.00S,2022-01-20T02:57:36.6Z,4,REGULAR,freethrow,2 of 2,[],1629001,,,1610612763,96,89,2022-01-20T02:59:41Z,5770000,,,0,,MISS D. Melton Free Throw 2 of 2,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
589,PT11M07.00S,2022-01-20T02:57:37.6Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,96,89,2022-01-20T02:59:08Z,5780000,,,0,,S. Adams REBOUND (Off:6 Def:2),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,588.0,,,,,,,,,,8.0,2.0,6.0,,,,,,
590,PT11M07.00S,2022-01-20T02:57:53.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612763,96,89,2022-01-20T02:59:41Z,5790000,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
591,PT11M05.00S,2022-01-20T02:57:55.2Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,96,89,2022-01-20T02:59:28Z,5800000,,,0,,G. Hill REBOUND (Off:0 Def:4),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,590.0,,,,,,,,,,4.0,4.0,0.0,,,,,,
592,PT10M53.00S,2022-01-20T02:58:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202083,8.360709592641262,51.71568627450981,1610612749,98,89,2022-01-20T02:58:09Z,5810000,-9.0,26.0,1,left,W. Matthews driving Layup (7 PTS) (G. Hill 5 AST),"[202083, 201588]",1610612749.0,MIL,driving,,,Matthews,W. Matthews,,,,,2.75,Made,,,7.0,G. Hill,201588.0,5.0,,,,,,,,,,,,,
594,PT10M43.00S,2022-01-20T02:58:12.6Z,4,REGULAR,turnover,bad pass,[],1629633,,,1610612763,98,89,2022-01-20T02:58:18Z,5830000,,,0,,J. Culver bad pass TURNOVER (1 TO),"[1629633, 1628978]",1610612763.0,MEM,,,,Culver,J. Culver,,,,,,,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,
595,PT10M43.00S,2022-01-20T02:58:12.6Z,4,REGULAR,steal,,[],1628978,,,1610612749,98,89,2022-01-20T02:58:14Z,5840000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT10M39.00S,2022-01-20T02:58:16.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201588,7.5722733245729295,47.30392156862745,1610612749,100,89,2022-01-20T02:58:23Z,5850000,13.0,19.0,1,left,G. Hill running Layup (12 PTS) (K. Middleton 6 AST),"[201588, 203114]",1610612749.0,MIL,running,,,Hill,G. Hill,,,,,2.31,Made,,,12.0,K. Middleton,203114.0,6.0,,,,,,,,,,,,,
598,PT10M39.00S,2022-01-20T02:58:23.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,100,89,2022-01-20T02:58:23Z,5870000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT10M39.00S,2022-01-20T03:00:33.4Z,4,REGULAR,substitution,out,[],1629001,,,1610612763,100,89,2022-01-20T03:00:59Z,5880000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT10M39.00S,2022-01-20T03:00:33.4Z,4,REGULAR,substitution,in,[],1630533,,,1610612763,100,89,2022-01-20T03:00:59Z,5890000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT10M20.00S,2022-01-20T03:01:32.0Z,4,REGULAR,3pt,Jump Shot,[],1630583,67.23061760840999,30.88235294117647,1610612763,100,89,2022-01-20T03:01:37Z,5900000,-96.0,256.0,1,right,MISS S. Aldama 27' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,,
602,PT10M20.00S,2022-01-20T03:01:32.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,100,89,2022-01-20T03:01:37Z,5910000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,601.0,,,,,,,,,,,,,,,,,,
603,PT10M20.00S,2022-01-20T03:01:37.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,100,89,2022-01-20T03:01:37Z,5920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT10M04.00S,2022-01-20T03:01:58.3Z,4,REGULAR,3pt,Jump Shot,[],1628978,18.74178712220762,4.411764705882353,1610612749,100,89,2022-01-20T03:02:02Z,5930000,228.0,124.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
605,PT10M01.00S,2022-01-20T03:02:01.3Z,4,REGULAR,rebound,defensive,[],203500,,,1610612763,100,89,2022-01-20T03:02:02Z,5940000,,,0,,S. Adams REBOUND (Off:6 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,604.0,,,,,,,,,,9.0,3.0,6.0,,,,,,
606,PT09M55.00S,2022-01-20T03:02:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629723,93.24901445466492,44.85294117647059,1610612763,100,91,2022-01-20T03:02:15Z,5950000,-26.0,11.0,1,right,J. Konchar driving Layup (4 PTS) (Z. Williams 1 AST),"[1629723, 1630533]",1610612763.0,MEM,driving,,,Konchar,J. Konchar,,,,,2.8,Made,,,4.0,Z. Williams,1630533.0,1.0,,,,,,,,,,,,,
608,PT09M41.00S,2022-01-20T03:02:20.8Z,4,REGULAR,2pt,Jump Shot,[],203114,6.783837056504599,30.637254901960787,1610612749,102,91,2022-01-20T03:02:25Z,5970000,97.0,11.0,1,left,K. Middleton 9' turnaround fadeaway Jump Shot (16 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,9.75,Made,,,16.0,,,,,,,,,,,,,,,,
609,PT09M31.00S,2022-01-20T03:02:31.7Z,4,REGULAR,3pt,Jump Shot,[],1630533,67.62483574244416,29.901960784313726,1610612763,102,91,2022-01-20T03:02:37Z,5980000,-100.0,252.0,1,right,MISS Z. Williams 27' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,27.11,Missed,,,,,,,,,,,,,,,,,,,
610,PT09M26.00S,2022-01-20T03:02:36.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,102,91,2022-01-20T03:02:37Z,5990000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,609.0,,,,,,,,,,12.0,10.0,2.0,,,,,,
611,PT09M20.00S,2022-01-20T03:02:42.1Z,4,REGULAR,2pt,Jump Shot,[],203507,21.50131406044678,46.568627450980394,1610612749,102,91,2022-01-20T03:02:47Z,6000000,17.0,150.0,1,left,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,15.06,Missed,,,,,,,,,,,,,,,,,,,
612,PT09M18.00S,2022-01-20T03:02:44.1Z,4,REGULAR,rebound,defensive,[],1630583,,,1610612763,102,91,2022-01-20T03:02:47Z,6010000,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,611.0,,,,,,,,,,3.0,2.0,1.0,,,,,,
613,PT09M06.00S,2022-01-20T03:03:00.1Z,4,REGULAR,2pt,Jump Shot,[],1629633,79.188567674113,31.61764705882353,1610612763,102,91,2022-01-20T03:04:36Z,6020000,-92.0,143.0,1,right,MISS J. Culver 17' Jump Shot,[1629633],1610612763.0,MEM,,,,Culver,J. Culver,,,,,17.01,Missed,,,,,,,,,,,,,,,,,,,
614,PT09M05.00S,2022-01-20T03:03:01.1Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,102,91,2022-01-20T03:04:36Z,6030000,,,0,,S. Adams REBOUND (Off:7 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,613.0,,,,,,,,,,10.0,3.0,7.0,,,,,,
615,PT09M03.00S,2022-01-20T03:03:04.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612763,102,91,2022-01-20T03:04:50Z,6040000,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
616,PT09M02.00S,2022-01-20T03:03:05.3Z,4,REGULAR,rebound,offensive,[],203500,,,1610612763,102,91,2022-01-20T03:04:50Z,6050000,,,0,,S. Adams REBOUND (Off:8 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,615.0,,,,,,,,,,11.0,3.0,8.0,,,,,,
617,PT09M01.00S,2022-01-20T03:03:06.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203500,94.40999984741211,50.0,1610612763,102,91,2022-01-20T03:03:06Z,6060000,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
618,PT09M01.00S,2022-01-20T03:03:07.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,102,91,2022-01-20T03:03:07Z,6070000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,617.0,,,,,,,,,,,,,,,,,,
619,PT09M01.00S,2022-01-20T03:03:13.8Z,4,REGULAR,foul,personal,[],202083,,,1610612763,102,91,2022-01-20T03:03:22Z,6080000,,,0,,W. Matthews loose ball personal FOUL (2 PF),"[202083, 1630583]",1610612749.0,MIL,loose ball,,,Matthews,W. Matthews,,,,,,,,1148.0,,,,,2.0,0.0,Aldama,1630583.0,,,,,,,,,
621,PT09M01.00S,2022-01-20T03:03:22.8Z,4,REGULAR,substitution,out,[],1628978,,,1610612763,102,91,2022-01-20T03:03:35Z,6100000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612749.0,MIL,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT09M01.00S,2022-01-20T03:03:22.8Z,4,REGULAR,substitution,out,[],203500,,,1610612763,102,91,2022-01-20T03:03:35Z,6110000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT09M01.00S,2022-01-20T03:03:22.8Z,4,REGULAR,substitution,out,[],1630583,,,1610612763,102,91,2022-01-20T03:03:35Z,6120000,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT09M01.00S,2022-01-20T03:03:22.8Z,4,REGULAR,substitution,in,[],1628960,,,1610612763,102,91,2022-01-20T03:03:35Z,6130000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT09M01.00S,2022-01-20T03:03:22.8Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,102,91,2022-01-20T03:03:35Z,6140000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT09M01.00S,2022-01-20T03:03:22.8Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,102,91,2022-01-20T03:03:35Z,6150000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M59.00S,2022-01-20T03:03:36.7Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628991,93.9060446780552,50.245098039215684,1610612763,102,91,2022-01-20T03:04:53Z,6160000,1.0,5.0,1,right,MISS J. Jackson Jr. driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,0.49,Missed,,,,,,,,,,,,,,,,,,,
628,PT08M58.00S,2022-01-20T03:03:37.7Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,102,91,2022-01-20T03:04:53Z,6170000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,627.0,,,,,,,,,,13.0,11.0,2.0,,,,,,
629,PT08M50.00S,2022-01-20T03:03:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,7.835085413929041,44.85294117647059,1610612749,102,91,2022-01-20T03:05:17Z,6180000,26.0,21.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,3.33,Missed,,,,,,,,,,,,,,,,,,,
630,PT08M49.00S,2022-01-20T03:03:45.4Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,102,91,2022-01-20T03:05:17Z,6190000,,,0,,J. Konchar REBOUND (Off:2 Def:4),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,629.0,,,,,,,,,,6.0,4.0,2.0,,,,,,
631,PT08M41.00S,2022-01-20T03:03:50.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629723,93.11760840998686,53.431372549019606,1610612763,102,93,2022-01-20T03:04:04Z,6200000,17.0,12.0,1,right,J. Konchar running Layup (6 PTS),[1629723],1610612763.0,MEM,running,,,Konchar,J. Konchar,,,,,2.11,Made,,,6.0,,,,,,,,,,,,,,,,
