actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
267,PT03M29.00S,2022-01-06T01:57:26.7Z,2,REGULAR,foul,personal,[],1627832,,,1610612749,66,57,2022-01-06T01:57:35Z,2660000,,,0,,F. VanVleet personal FOUL (2 PF),"[1627832, 201950]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Holiday,201950.0,,,,,
269,PT03M21.00S,2022-01-06T01:58:18.6Z,2,REGULAR,jumpball,recovered,[],1629670,,,1610612749,66,57,2022-01-06T01:58:18Z,2680000,,,0,,Jump Ball D. Cousins vs. F. VanVleet: Tip to J. Nwora,"[1629670, 202326, 1627832]",1610612749.0,MIL,heldball,J. Nwora,1629670.0,Nwora,J. Nwora,Cousins,202326.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,,,,
272,PT03M10.00S,2022-01-06T01:58:29.4Z,2,REGULAR,3pt,Jump Shot,[],1629670,18.478975032851512,4.6568627450980395,1610612749,69,57,2022-01-06T01:58:34Z,2710000,227.0,121.0,1,left,J. Nwora 25' 3PT  (11 PTS) (W. Matthews 1 AST),"[1629670, 202083]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,25.71,Made,11.0,W. Matthews,202083.0,1.0,,,,,,,,,,,,,,
274,PT02M47.00S,2022-01-06T01:58:51.6Z,2,REGULAR,2pt,Jump Shot,[],1628449,81.553876478318,72.30392156862744,1610612761,69,57,2022-01-06T01:58:56Z,2730000,112.0,121.0,1,right,MISS C. Boucher 16' turnaround Shot,[1628449],1610612761.0,TOR,turnaround,,,Boucher,C. Boucher,,,,,16.45,Missed,,,,,,,,,,,,,,,,,,
275,PT02M45.00S,2022-01-06T01:58:53.6Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,69,57,2022-01-06T01:58:56Z,2740000,,,0,,J. Nwora REBOUND (Off:0 Def:4),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,274.0,4.0,4.0,0.0,,,,,,,,,,
276,PT02M39.00S,2022-01-06T01:59:03.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,7.5722733245729295,51.71568627450981,1610612749,71,57,2022-01-06T01:59:10Z,2750000,-9.0,19.0,1,left,D. Cousins cutting Layup (13 PTS) (J. Holiday 8 AST),"[202326, 201950]",1610612749.0,MIL,cutting,,,Cousins,D. Cousins,,,,,2.06,Made,13.0,J. Holiday,201950.0,8.0,,,,,,,,,,,,,,
278,PT02M39.00S,2022-01-06T01:59:07.6Z,2,REGULAR,foul,personal,['1freethrow'],1628449,,,1610612749,71,57,2022-01-06T01:59:19Z,2770000,,,0,,C. Boucher shooting personal FOUL (1 PF) (Cousins 1 FT),"[1628449, 202326]",1610612761.0,TOR,shooting,,,Boucher,C. Boucher,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Cousins,202326.0,,,,,
280,PT02M39.00S,2022-01-06T01:59:34.0Z,2,REGULAR,freethrow,1 of 1,[],202326,,,1610612749,71,57,2022-01-06T01:59:34Z,2790000,,,0,,MISS D. Cousins Free Throw 1 of 1,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Missed,,,,,,,,,,,,,,,,,,
281,PT02M34.00S,2022-01-06T01:59:37.3Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612761,71,57,2022-01-06T01:59:37Z,2800000,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,280.0,1.0,1.0,0.0,,,,,,,,,,
282,PT02M30.00S,2022-01-06T01:59:42.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,82.07950065703022,36.27450980392157,1610612761,71,59,2022-01-06T01:59:58Z,2810000,-69.0,116.0,1,right,P. Siakam 13' Jump Shot (16 PTS) (F. VanVleet 3 AST),"[1627783, 1627832]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,13.48,Made,16.0,F. VanVleet,1627832.0,3.0,,,,,,,,,,,,,,
284,PT02M17.00S,2022-01-06T01:59:54.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,14.14257555847569,45.34313725490196,1610612749,71,59,2022-01-06T02:00:01Z,2830000,23.0,80.0,1,left,MISS J. Holiday 8' floating Shot,[201950],1610612749.0,MIL,floating,,,Holiday,J. Holiday,,,,,8.37,Missed,,,,,,,,,,,,,,,,,,
285,PT02M17.00S,2022-01-06T01:59:54.5Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,71,59,2022-01-06T02:00:01Z,2840000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,284.0,1.0,1.0,0.0,,,,,,,,,,
286,PT02M10.00S,2022-01-06T02:00:01.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,71.56701708278581,79.65686274509804,1610612761,71,62,2022-01-06T02:00:08Z,2850000,148.0,215.0,1,right,F. VanVleet 26' 3PT running pullup (14 PTS) (P. Siakam 5 AST),"[1627832, 1627783]",1610612761.0,TOR,running pullup,,,VanVleet,F. VanVleet,,,,,26.1,Made,14.0,P. Siakam,1627783.0,5.0,,,,,,,,,,,,,,
289,PT01M46.00S,2022-01-06T02:00:25.6Z,2,REGULAR,2pt,Jump Shot,[],201950,23.603810775295663,44.36274509803921,1610612749,73,62,2022-01-06T02:00:33Z,2870000,28.0,169.0,1,left,J. Holiday 17' turnaround fadeaway Jump Shot (11 PTS),[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,17.17,Made,11.0,,,,,,,,,,,,,,,,,
290,PT01M38.00S,2022-01-06T02:00:33.3Z,2,REGULAR,turnover,bad pass,[],1627783,,,1610612761,73,62,2022-01-06T02:00:45Z,2880000,,,0,,P. Siakam bad pass TURNOVER (2 TO),"[1627783, 1629670]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,2.0,,,Nwora,1629670.0
291,PT01M38.00S,2022-01-06T02:00:33.3Z,2,REGULAR,steal,,[],1629670,,,1610612749,73,62,2022-01-06T02:00:35Z,2890000,,,0,,J. Nwora STEAL (1 STL),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M29.00S,2022-01-06T02:00:42.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629670,22.946780551905388,46.568627450980394,1610612749,75,62,2022-01-06T02:00:48Z,2900000,17.0,163.0,1,left,J. Nwora 16' turnaround fadeaway Jump Shot (13 PTS),[1629670],1610612749.0,MIL,turnaround fadeaway,,,Nwora,J. Nwora,,,,,16.41,Made,13.0,,,,,,,,,,,,,,,,,
293,PT01M08.00S,2022-01-06T02:01:03.9Z,2,REGULAR,3pt,Jump Shot,[],1628449,71.30420499342969,17.401960784313726,1610612761,75,62,2022-01-06T02:01:09Z,2910000,-163.0,217.0,1,right,MISS C. Boucher 27' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,27.16,Missed,,,,,,,,,,,,,,,,,,
294,PT01M05.00S,2022-01-06T02:01:06.1Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612761,75,62,2022-01-06T02:01:06Z,2920000,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,293.0,2.0,1.0,1.0,,,,,,,,,,
295,PT01M01.00S,2022-01-06T02:01:10.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627832,74.58935611038108,7.598039215686274,1610612761,75,65,2022-01-06T02:01:14Z,2930000,-212.0,186.0,1,right,F. VanVleet 28' 3PT  (17 PTS) (J. Champagnie 1 AST),"[1627832, 1630551]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,28.23,Made,17.0,J. Champagnie,1630551.0,1.0,,,,,,,,,,,,,,
297,PT00M50.50S,2022-01-06T02:01:23.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630551,,,1610612749,75,65,2022-01-06T02:01:47Z,2950000,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Cousins 2 FT),"[1630551, 202326]",1610612761.0,TOR,shooting,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,204058.0,1.0,0.0,Cousins,202326.0,,,,,
299,PT00M50.50S,2022-01-06T02:01:52.9Z,2,REGULAR,freethrow,1 of 2,[],202326,,,1610612749,76,65,2022-01-06T02:01:52Z,2970000,,,0,,D. Cousins Free Throw 1 of 2 (14 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
300,PT00M50.50S,2022-01-06T02:01:53.9Z,2,REGULAR,substitution,out,[],201950,,,1610612749,76,65,2022-01-06T02:02:09Z,2980000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M50.50S,2022-01-06T02:01:53.9Z,2,REGULAR,substitution,out,[],1628449,,,1610612749,76,65,2022-01-06T02:02:09Z,2990000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M50.50S,2022-01-06T02:01:53.9Z,2,REGULAR,substitution,in,[],203114,,,1610612749,76,65,2022-01-06T02:02:09Z,3000000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M50.50S,2022-01-06T02:01:53.9Z,2,REGULAR,substitution,in,[],1628384,,,1610612749,76,65,2022-01-06T02:02:09Z,3010000,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
304,PT00M50.50S,2022-01-06T02:02:18.5Z,2,REGULAR,freethrow,2 of 2,[],202326,,,1610612749,77,65,2022-01-06T02:02:18Z,3020000,,,0,,D. Cousins Free Throw 2 of 2 (15 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
305,PT00M34.40S,2022-01-06T02:02:36.9Z,2,REGULAR,3pt,Jump Shot,[],1628384,78.40013140604468,6.127450980392156,1610612761,77,68,2022-01-06T02:02:44Z,3030000,-219.0,151.0,1,right,O. Anunoby 26' 3PT  (16 PTS) (F. VanVleet 4 AST),"[1628384, 1627832]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,26.61,Made,16.0,F. VanVleet,1627832.0,4.0,,,,,,,,,,,,,,
312,PT00M34.40S,2022-01-06T02:02:42.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,10.5946123521682,60.78431372549019,1610612749,77,68,2022-01-06T02:04:49Z,3045000,-54.0,47.0,1,left,MISS K. Middleton 7' driving floating Shot,[203114],1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,7.16,Missed,,,,,,,,,,,,,,,,,,
313,PT00M34.40S,2022-01-06T02:02:42.5Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612761,77,68,2022-01-06T02:04:49Z,3047500,,,0,,P. Siakam REBOUND (Off:0 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,312.0,4.0,4.0,0.0,,,,,,,,,,
309,PT00M04.90S,2022-01-06T02:03:11.7Z,2,REGULAR,3pt,Jump Shot,[],1628384,71.82982917214193,16.176470588235293,1610612761,77,68,2022-01-06T02:14:49Z,3070000,-169.0,212.0,1,right,MISS O. Anunoby 27' step back 3PT,[1628384],1610612761.0,TOR,step back,,,Anunoby,O. Anunoby,,,,,27.14,Missed,,,,,,,,,,,,,,,,,,
310,PT00M00.40S,2022-01-06T02:03:16.2Z,2,REGULAR,rebound,defensive,[],202326,,,1610612749,77,68,2022-01-06T02:14:49Z,3080000,,,0,,D. Cousins REBOUND (Off:0 Def:7),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,309.0,7.0,7.0,0.0,,,,,,,,,,
311,PT00M00.00S,2022-01-06T02:03:22.5Z,2,REGULAR,period,end,[],0,,,1610612749,77,68,2022-01-06T02:03:22Z,3090000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-01-06T02:17:43.4Z,3,REGULAR,substitution,out,['startperiod'],203918,,,1610612749,77,68,2022-01-06T02:18:27Z,3100000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-01-06T02:17:43.4Z,3,REGULAR,substitution,out,['startperiod'],202326,,,1610612749,77,68,2022-01-06T02:18:27Z,3110000,,,0,,SUB out: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-01-06T02:17:43.4Z,3,REGULAR,substitution,out,['startperiod'],1630551,,,1610612749,77,68,2022-01-06T02:18:27Z,3120000,,,0,,SUB out: J. Champagnie,[1630551],1610612761.0,TOR,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-01-06T02:17:43.4Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612749,77,68,2022-01-06T02:18:27Z,3130000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-01-06T02:17:43.4Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,77,68,2022-01-06T02:18:27Z,3140000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2022-01-06T02:17:43.4Z,3,REGULAR,substitution,in,['startperiod'],1629018,,,1610612749,77,68,2022-01-06T02:18:27Z,3150000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-01-06T02:18:34.2Z,3,REGULAR,period,start,[],0,,,1610612761,77,68,2022-01-06T02:18:34Z,3160000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT11M50.00S,2022-01-06T02:18:45.6Z,3,REGULAR,foul,personal,['2freethrow'],202083,,,1610612761,77,68,2022-01-06T02:19:00Z,3170000,,,0,,W. Matthews shooting personal FOUL (3 PF) (Anunoby 2 FT),"[202083, 1628384]",1610612749.0,MIL,shooting,,,Matthews,W. Matthews,,,,,,,,,,,,,,,1627534.0,3.0,0.0,Anunoby,1628384.0,,,,,
323,PT11M50.00S,2022-01-06T02:19:03.8Z,3,REGULAR,freethrow,1 of 2,[],1628384,,,1610612761,77,69,2022-01-06T02:19:03Z,3190000,,,0,,O. Anunoby Free Throw 1 of 2 (17 PTS),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
324,PT11M50.00S,2022-01-06T02:19:03.8Z,3,REGULAR,freethrow,2 of 2,[],1628384,,,1610612761,77,69,2022-01-06T02:19:19Z,3200000,,,0,,MISS O. Anunoby Free Throw 2 of 2,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,Missed,,,,,,,,,,,,,,,,,,
325,PT11M47.00S,2022-01-06T02:19:06.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,77,69,2022-01-06T02:19:19Z,3210000,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,324.0,6.0,4.0,2.0,,,,,,,,,,
326,PT11M34.00S,2022-01-06T02:19:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,89.70105124835742,49.754901960784316,1610612749,77,69,2022-01-06T02:19:35Z,3220000,-1.0,44.0,1,right,MISS B. Portis driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,4.43,Missed,,,,,,,,,,,,,,,,,,
327,PT11M31.00S,2022-01-06T02:19:34.2Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,77,69,2022-01-06T02:19:35Z,3230000,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,326.0,2.0,2.0,0.0,,,,,,,,,,
328,PT11M15.00S,2022-01-06T02:19:49.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628384,7.835085413929041,48.03921568627451,1610612761,77,71,2022-01-06T02:19:54Z,3240000,10.0,21.0,1,left,O. Anunoby driving finger roll Layup (19 PTS),[1628384],1610612761.0,TOR,driving finger roll,,,Anunoby,O. Anunoby,,,,,2.33,Made,19.0,,,,,,,,,,,,,,,,,
329,PT11M01.00S,2022-01-06T02:20:04.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,92.59198423127464,48.03921568627451,1610612749,77,71,2022-01-06T02:20:18Z,3250000,-10.0,17.0,1,right,MISS B. Portis cutting Layup,[1626171],1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,1.97,Missed,,,,,,,,,,,,,,,,,,
330,PT11M00.00S,2022-01-06T02:20:05.3Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612761,77,71,2022-01-06T02:20:18Z,3260000,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,329.0,1.0,1.0,0.0,,,,,,,,,,
331,PT11M00.00S,2022-01-06T02:20:18.2Z,3,REGULAR,foul,personal,[],1626171,,,1610612761,77,71,2022-01-06T02:20:25Z,3270000,,,0,,B. Portis personal FOUL (4 PF),"[1626171, 1629018]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,1627534.0,4.0,1.0,Trent Jr.,1629018.0,,,,,
333,PT11M00.00S,2022-01-06T02:20:35.8Z,3,REGULAR,substitution,out,[],1626171,,,1610612761,77,71,2022-01-06T02:20:40Z,3290000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
334,PT11M00.00S,2022-01-06T02:20:35.8Z,3,REGULAR,substitution,in,[],1630572,,,1610612761,77,71,2022-01-06T02:20:40Z,3300000,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
335,PT10M50.00S,2022-01-06T02:20:42.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,77,71,2022-01-06T02:20:42Z,3310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT10M42.00S,2022-01-06T02:20:58.3Z,3,REGULAR,3pt,Jump Shot,[],1627783,34.247700394218136,28.186274509803923,1610612761,77,74,2022-01-06T02:21:05Z,3320000,109.0,269.0,1,left,P. Siakam 29' 3PT  (19 PTS) (G. Trent Jr. 1 AST),"[1627783, 1629018]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,29.07,Made,19.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,,,,,
338,PT10M24.00S,2022-01-06T02:21:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629670,92.9862023653088,49.754901960784316,1610612749,79,74,2022-01-06T02:21:22Z,3340000,-1.0,13.0,1,right,J. Nwora driving finger roll Layup (15 PTS),[1629670],1610612749.0,MIL,driving finger roll,,,Nwora,J. Nwora,,,,,1.35,Made,15.0,,,,,,,,,,,,,,,,,
340,PT10M13.00S,2022-01-06T02:21:29.4Z,3,REGULAR,foul,offensive,[],1630567,,,1610612761,79,74,2022-01-06T02:21:39Z,3360000,,,0,,S. Barnes offensive FOUL (2 PF),"[1630567, 1629670]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Nwora,1629670.0,,,,,
342,PT10M13.00S,2022-01-06T02:21:29.4Z,3,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,79,74,2022-01-06T02:21:29Z,3380000,,,0,,S. Barnes offensive foul TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1627534.0,,,,,1.0,,,,
343,PT10M02.00S,2022-01-06T02:21:53.2Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612749,79,74,2022-01-06T02:22:10Z,3390000,,,0,,O. Anunoby shooting personal FOUL (3 PF) (Middleton 2 FT),"[1628384, 203114]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,204058.0,3.0,0.0,Middleton,203114.0,,,,,
345,PT10M02.00S,2022-01-06T02:22:16.4Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],203114,,,1610612749,80,74,2022-01-06T02:22:16Z,3410000,,,0,,K. Middleton Free Throw 1 of 2 (12 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
346,PT10M02.00S,2022-01-06T02:22:29.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],203114,,,1610612749,81,74,2022-01-06T02:22:29Z,3420000,,,0,,K. Middleton Free Throw 2 of 2 (13 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
347,PT09M44.00S,2022-01-06T02:22:48.8Z,3,REGULAR,turnover,bad pass,[],1630567,,,1610612761,81,74,2022-01-06T02:22:55Z,3430000,,,0,,S. Barnes bad pass TURNOVER (2 TO),"[1630567, 202083]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,2.0,,,Matthews,202083.0
348,PT09M44.00S,2022-01-06T02:22:48.8Z,3,REGULAR,steal,,[],202083,,,1610612749,81,74,2022-01-06T02:22:52Z,3440000,,,0,,W. Matthews STEAL (1 STL),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,
349,PT09M32.00S,2022-01-06T02:23:00.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202083,88.25558475689881,96.56862745098039,1610612749,81,74,2022-01-06T02:23:13Z,3450000,233.0,58.0,1,right,MISS W. Matthews 3PT,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,23.99,Missed,,,,,,,,,,,,,,,,,,
350,PT09M28.00S,2022-01-06T02:23:04.8Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,81,74,2022-01-06T02:27:53Z,3460000,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,349.0,3.0,3.0,0.0,,,,,,,,,,
351,PT09M26.00S,2022-01-06T02:23:08.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629018,7.178055190538765,48.77450980392157,1610612761,81,74,2022-01-06T02:23:18Z,3470000,6.0,15.0,1,left,MISS G. Trent Jr. running Layup,[1629018],1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,1.62,Missed,,,,,,,,,,,,,,,,,,
352,PT09M26.00S,2022-01-06T02:23:08.1Z,3,REGULAR,rebound,offensive,[],1629018,,,1610612761,81,74,2022-01-06T02:30:39Z,3480000,,,0,,G. Trent Jr. REBOUND (Off:1 Def:1),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,351.0,2.0,1.0,1.0,,,,,,,,,,
353,PT09M18.00S,2022-01-06T02:23:15.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629018,5.601182654402102,49.50980392156863,1610612761,81,76,2022-01-06T02:23:23Z,3490000,2.0,0.0,1,left,G. Trent Jr. putback Layup (10 PTS),[1629018],1610612761.0,TOR,putback,,,Trent Jr.,G. Trent Jr.,,,,,0.25,Made,10.0,,,,,,,,,,,,,,,,,
354,PT09M05.00S,2022-01-06T02:23:27.5Z,3,REGULAR,3pt,Jump Shot,[],1629670,70.90998685939553,78.18627450980392,1610612749,81,76,2022-01-06T02:23:35Z,3500000,141.0,221.0,1,right,MISS J. Nwora 26' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
355,PT09M02.00S,2022-01-06T02:23:30.5Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,81,76,2022-01-06T02:23:35Z,3510000,,,0,,P. Siakam REBOUND (Off:0 Def:5),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,354.0,5.0,5.0,0.0,,,,,,,,,,
356,PT09M00.00S,2022-01-06T02:23:32.9Z,3,REGULAR,turnover,bad pass,[],1627783,,,1610612761,81,76,2022-01-06T02:23:42Z,3520000,,,0,,P. Siakam bad pass TURNOVER (3 TO),"[1627783, 1630572]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,3.0,,,Mamukelashvili,1630572.0
357,PT09M00.00S,2022-01-06T02:23:32.9Z,3,REGULAR,steal,,[],1630572,,,1610612749,81,76,2022-01-06T02:23:40Z,3530000,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,
358,PT08M52.00S,2022-01-06T02:23:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203114,93.11760840998686,47.794117647058826,1610612749,83,76,2022-01-06T02:23:50Z,3540000,-11.0,12.0,1,right,K. Middleton cutting Layup (15 PTS),[203114],1610612749.0,MIL,cutting,,,Middleton,K. Middleton,,,,,1.64,Made,15.0,,,,,,,,,,,,,,,,,
360,PT08M40.00S,2022-01-06T02:23:54.1Z,3,REGULAR,3pt,Jump Shot,[],1629018,30.699737187910642,72.05882352941177,1610612761,83,76,2022-01-06T02:24:05Z,3560000,-110.0,236.0,1,left,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,
361,PT08M36.00S,2022-01-06T02:23:57.3Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,83,76,2022-01-06T02:23:57Z,3570000,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,360.0,3.0,2.0,1.0,,,,,,,,,,
