actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
351,PT11M48.00S,2021-11-06T00:58:10.1Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,63,56,2021-11-06T00:58:10Z,3480000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,
352,PT11M48.00S,2021-11-06T00:58:10.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,63,56,2021-11-06T00:58:10Z,3490000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,351.0,,,,,,,,,,,,,,
353,PT11M48.00S,2021-11-06T00:58:24.7Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,64,56,2021-11-06T00:58:24Z,3500000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (12 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,,12.0,,,,,,,,,
354,PT11M27.00S,2021-11-06T00:58:46.6Z,3,REGULAR,3pt,Jump Shot,[],202689,33.327858081471746,57.107843137254896,1610612752,64,59,2021-11-06T00:58:53Z,3510000,-36.0,261.0,1,left,K. Walker 26' 3PT pullup (3 PTS) (R. Barrett 3 AST),"[202689, 1629628]",1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,,,,26.32,Made,,,,,,3.0,R. Barrett,1629628.0,3.0,,,,,,
356,PT11M15.00S,2021-11-06T00:58:59.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,79.97700394218134,60.049019607843135,1610612749,66,59,2021-11-06T00:59:04Z,3530000,50.0,136.0,1,right,G. Antetokounmpo 14' Jump Shot (14 PTS) (G. Hill 2 AST),"[203507, 201588]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,14.47,Made,,,,,,14.0,G. Hill,201588.0,2.0,,,,,,
358,PT10M47.00S,2021-11-06T00:59:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.835085413929041,49.01960784313725,1610612752,66,61,2021-11-06T00:59:33Z,3550000,5.0,21.0,1,left,J. Randle driving reverse Layup (18 PTS),[203944],1610612752.0,NYK,driving reverse,,,Randle,J. Randle,,,,,,,,2.17,Made,,,,,,18.0,,,,,,,,,
359,PT10M35.00S,2021-11-06T00:59:38.9Z,3,REGULAR,3pt,Jump Shot,[],203507,69.59592641261499,23.774509803921568,1610612749,69,61,2021-11-06T00:59:44Z,3560000,-131.0,233.0,1,right,G. Antetokounmpo 26' 3PT pullup (17 PTS) (G. Hill 3 AST),"[203507, 201588]",1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,26.76,Made,,,,,,17.0,G. Hill,201588.0,3.0,,,,,,
361,PT10M21.00S,2021-11-06T00:59:52.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,16.63929040735874,49.50980392156863,1610612752,69,63,2021-11-06T00:59:58Z,3580000,2.0,104.0,1,left,R. Barrett 10' driving floating Jump Shot (12 PTS),[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,,,,10.39,Made,,,,,,12.0,,,,,,,,,
362,PT10M07.00S,2021-11-06T01:00:06.7Z,3,REGULAR,3pt,Jump Shot,[],203507,67.23061760840999,26.47058823529412,1610612749,69,63,2021-11-06T01:00:12Z,3590000,-118.0,256.0,1,right,MISS G. Antetokounmpo 28' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,28.13,Missed,,,,,,,,,,,,,,,
363,PT10M04.00S,2021-11-06T01:00:09.7Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,69,63,2021-11-06T01:00:12Z,3600000,,,0,,K. Walker REBOUND (Off:0 Def:1),[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,362.0,1.0,1.0,0.0,,,,,,,,,,,
364,PT10M02.00S,2021-11-06T01:00:14.4Z,3,REGULAR,foul,personal,[],203648,,,1610612752,69,63,2021-11-06T01:00:22Z,3610000,,,0,,T. Antetokounmpo personal FOUL (1 PF),"[203648, 202689]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,2530.0,,,,,1.0,0.0,Walker,202689.0,,
366,PT09M52.00S,2021-11-06T01:00:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,16.770696452036795,57.35294117647059,1610612752,69,65,2021-11-06T01:00:39Z,3630000,-37.0,105.0,1,left,J. Randle 11' turnaround fadeaway Jump Shot (20 PTS),[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,,,,11.14,Made,,,,,,20.0,,,,,,,,,
367,PT09M29.00S,2021-11-06T01:00:58.6Z,3,REGULAR,2pt,Jump Shot,[],203507,94.82588699080158,20.588235294117645,1610612749,69,65,2021-11-06T01:01:03Z,3640000,-147.0,-4.0,1,right,MISS G. Antetokounmpo 14' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,14.72,Missed,,,,,,,,,,,,,,,
368,PT09M26.00S,2021-11-06T01:01:01.6Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,69,65,2021-11-06T01:01:03Z,3650000,,,0,,E. Fournier REBOUND (Off:1 Def:1),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,367.0,2.0,1.0,1.0,,,,,,,,,,,
369,PT09M20.00S,2021-11-06T01:01:12.5Z,3,REGULAR,foul,offensive,[],1629011,,,1610612752,69,65,2021-11-06T01:01:35Z,3660000,,,0,,M. Robinson offensive FOUL (1 PF),"[1629011, 1626192]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,2530.0,,,,,1.0,0.0,Connaughton,1626192.0,,
371,PT09M20.00S,2021-11-06T01:01:12.5Z,3,REGULAR,turnover,offensive foul,[],1629011,,,1610612752,69,65,2021-11-06T01:01:12Z,3680000,,,0,,M. Robinson offensive foul TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,1.0,,,,,,,,,2530.0,,,,,,,,,,
372,PT09M07.00S,2021-11-06T01:01:40.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,74.58935611038108,11.029411764705882,1610612749,69,65,2021-11-06T01:01:46Z,3690000,-195.0,186.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,26.97,Missed,,,,,,,,,,,,,,,
373,PT09M04.00S,2021-11-06T01:01:43.8Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,69,65,2021-11-06T01:01:46Z,3700000,,,0,,M. Robinson REBOUND (Off:2 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,372.0,6.0,4.0,2.0,,,,,,,,,,,
374,PT08M55.00S,2021-11-06T01:01:59.1Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,69,65,2021-11-06T01:02:06Z,3710000,,,0,,J. Randle lost ball out-of-bounds TURNOVER (1 TO),[203944],1610612752.0,NYK,lost ball,,,Randle,J. Randle,,,,,1.0,,,,,,,,,202053.0,,,,,,,,,,
375,PT08M34.00S,2021-11-06T01:02:38.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,72.09264126149803,17.15686274509804,1610612749,72,65,2021-11-06T01:02:43Z,3720000,-164.0,210.0,1,right,G. Allen 26' 3PT  (20 PTS) (G. Antetokounmpo 4 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,26.64,Made,,,,,,20.0,G. Antetokounmpo,203507.0,4.0,,,,,,
377,PT08M08.00S,2021-11-06T01:03:05.3Z,3,REGULAR,turnover,lost ball,[],203944,,,1610612752,72,65,2021-11-06T01:03:14Z,3740000,,,0,,J. Randle lost ball TURNOVER (2 TO),"[203944, 201588]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,2.0,Hill,201588.0,,,,,,,,,,,,,,,,,
378,PT08M08.00S,2021-11-06T01:03:05.3Z,3,REGULAR,steal,,[],201588,,,1610612749,72,65,2021-11-06T01:03:08Z,3750000,,,0,,G. Hill STEAL (1 STL),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
379,PT08M08.00S,2021-11-06T01:03:09.5Z,3,REGULAR,foul,personal,[],203944,,,1610612749,72,65,2021-11-06T01:03:22Z,3760000,,,0,,J. Randle take personal FOUL (2 PF),"[203944, 201588]",1610612752.0,NYK,take,,,Randle,J. Randle,,,,,,,,,,,,,,202053.0,,,,,2.0,0.0,Hill,201588.0,,
381,PT07M54.00S,2021-11-06T01:03:39.4Z,3,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,72,65,2021-11-06T01:03:49Z,3780000,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (2 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,2.0,,,,,,,,,1199.0,,,,,,,,,,
382,PT07M42.00S,2021-11-06T01:03:59.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202689,12.565703022339028,56.127450980392155,1610612752,72,67,2021-11-06T01:04:05Z,3790000,-31.0,66.0,1,left,K. Walker 7' driving floating Jump Shot (5 PTS),[202689],1610612752.0,NYK,driving floating,,,Walker,K. Walker,,,,,,,,7.24,Made,,,,,,5.0,,,,,,,,,
383,PT07M24.00S,2021-11-06T01:04:17.6Z,3,REGULAR,3pt,Jump Shot,[],203507,66.5735873850197,34.80392156862745,1610612749,75,67,2021-11-06T01:04:22Z,3800000,-76.0,262.0,1,right,G. Antetokounmpo 27' 3PT  (20 PTS) (G. Hill 4 AST),"[203507, 201588]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,27.25,Made,,,,,,20.0,G. Hill,201588.0,4.0,,,,,,
385,PT07M09.00S,2021-11-06T01:04:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202689,6.915243101182654,42.40196078431372,1610612752,75,67,2021-11-06T01:04:43Z,3820000,38.0,13.0,1,left,MISS K. Walker driving Layup,[202689],1610612752.0,NYK,driving,,,Walker,K. Walker,,,,,,,,4.0,Missed,,,,,,,,,,,,,,,
386,PT07M09.00S,2021-11-06T01:04:32.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,75,67,2021-11-06T01:04:43Z,3830000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,385.0,,,,,,,,,,,,,,
387,PT07M09.00S,2021-11-06T01:04:39.3Z,3,REGULAR,foul,personal,[],201588,,,1610612752,75,67,2021-11-06T01:04:47Z,3840000,,,0,,G. Hill loose ball personal FOUL (3 PF),"[201588, 202689]",1610612749.0,MIL,loose ball,,,Hill,G. Hill,,,,,,,,,,,,,,202053.0,,,,,3.0,0.0,Walker,202689.0,,
389,PT07M09.00S,2021-11-06T01:04:49.2Z,3,REGULAR,substitution,out,[],201588,,,1610612752,75,67,2021-11-06T01:04:58Z,3860000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
390,PT07M09.00S,2021-11-06T01:04:49.2Z,3,REGULAR,substitution,out,[],203648,,,1610612752,75,67,2021-11-06T01:04:58Z,3870000,,,0,,SUB out: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
391,PT07M09.00S,2021-11-06T01:04:49.2Z,3,REGULAR,substitution,in,[],1626171,,,1610612752,75,67,2021-11-06T01:04:58Z,3880000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
392,PT07M09.00S,2021-11-06T01:04:49.2Z,3,REGULAR,substitution,in,[],201950,,,1610612752,75,67,2021-11-06T01:04:58Z,3890000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
393,PT06M55.00S,2021-11-06T01:05:18.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629628,19.136005256241788,33.82352941176471,1610612752,75,69,2021-11-06T01:05:22Z,3900000,81.0,127.0,1,left,R. Barrett 15' fadeaway Jump Shot (14 PTS),[1629628],1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,,,,15.09,Made,,,,,,14.0,,,,,,,,,
394,PT06M46.00S,2021-11-06T01:05:27.7Z,3,REGULAR,3pt,Jump Shot,[],203507,70.64717477003943,16.666666666666664,1610612749,75,69,2021-11-06T01:05:36Z,3910000,-167.0,223.0,1,right,MISS G. Antetokounmpo 27' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,27.87,Missed,,,,,,,,,,,,,,,
395,PT06M44.00S,2021-11-06T01:05:29.7Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,75,69,2021-11-06T01:05:36Z,3920000,,,0,,J. Randle REBOUND (Off:4 Def:5),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,394.0,9.0,5.0,4.0,,,,,,,,,,,
396,PT06M35.00S,2021-11-06T01:05:39.0Z,3,REGULAR,3pt,Jump Shot,[],202689,25.443495400788436,12.745098039215685,1610612752,75,69,2021-11-06T01:05:48Z,3930000,186.0,187.0,1,left,MISS K. Walker 26' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,,,,26.38,Missed,,,,,,,,,,,,,,,
397,PT06M32.00S,2021-11-06T01:05:42.0Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,75,69,2021-11-06T01:05:48Z,3940000,,,0,,J. Holiday REBOUND (Off:0 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,396.0,4.0,4.0,0.0,,,,,,,,,,,
398,PT06M26.00S,2021-11-06T01:05:48.3Z,3,REGULAR,turnover,bad pass,[],201950,,,1610612749,75,69,2021-11-06T01:05:55Z,3950000,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 1629011]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,3.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,
399,PT06M26.00S,2021-11-06T01:05:48.3Z,3,REGULAR,steal,,[],1629011,,,1610612752,75,69,2021-11-06T01:05:50Z,3960000,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M21.00S,2021-11-06T01:05:53.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,7.30946123521682,48.28431372549019,1610612752,75,71,2021-11-06T01:06:01Z,3970000,9.0,16.0,1,left,J. Randle running Layup (22 PTS),[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,,,,1.83,Made,,,,,,22.0,,,,,,,,,
401,PT06M11.00S,2021-11-06T01:06:07.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,75,71,2021-11-06T01:06:07Z,3980000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M11.00S,2021-11-06T01:08:39.9Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,75,71,2021-11-06T01:09:04Z,3990000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M11.00S,2021-11-06T01:08:39.9Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,75,71,2021-11-06T01:09:04Z,4000000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M00.00S,2021-11-06T01:09:46.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,91.93495400788436,50.73529411764706,1610612749,77,71,2021-11-06T01:09:51Z,4010000,4.0,23.0,1,right,G. Allen driving Layup (22 PTS),[1628960],1610612749.0,MIL,driving,,,Allen,G. Allen,,,,,,,,2.36,Made,,,,,,22.0,,,,,,,,,
405,PT05M45.00S,2021-11-06T01:10:02.2Z,3,REGULAR,3pt,Jump Shot,[],202689,31.488173455978973,23.284313725490197,1610612752,77,71,2021-11-06T01:10:08Z,4020000,134.0,243.0,1,left,MISS K. Walker 27' pullup 3PT,[202689],1610612752.0,NYK,pullup,,,Walker,K. Walker,,,,,,,,27.77,Missed,,,,,,,,,,,,,,,
406,PT05M42.00S,2021-11-06T01:10:05.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,77,71,2021-11-06T01:10:08Z,4030000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,405.0,5.0,5.0,0.0,,,,,,,,,,,
407,PT05M35.00S,2021-11-06T01:10:14.7Z,3,REGULAR,turnover,out-of-bounds,[],1626171,,,1610612749,77,71,2021-11-06T01:10:21Z,4040000,,,0,,B. Portis bad pass out-of-bounds TURNOVER (1 TO),[1626171],1610612749.0,MIL,bad pass,,,Portis,B. Portis,,,,,1.0,,,,,,,,,202053.0,,,,,,,,,,
408,PT05M23.00S,2021-11-06T01:10:38.6Z,3,REGULAR,foul,personal,[],201950,,,1610612752,77,71,2021-11-06T01:10:52Z,4050000,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 202689]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,2530.0,,,,,1.0,0.0,Walker,202689.0,,
410,PT05M23.00S,2021-11-06T01:10:48.7Z,3,REGULAR,substitution,out,[],203507,,,1610612752,77,71,2021-11-06T01:10:54Z,4070000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M23.00S,2021-11-06T01:10:48.7Z,3,REGULAR,substitution,in,[],1628400,,,1610612752,77,71,2021-11-06T01:10:54Z,4080000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M16.00S,2021-11-06T01:11:07.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,6.1268068331143235,51.470588235294116,1610612752,77,73,2021-11-06T01:11:12Z,4090000,-7.0,5.0,1,left,R. Barrett driving reverse Layup (16 PTS),[1629628],1610612752.0,NYK,driving reverse,,,Barrett,R. Barrett,,,,,,,,0.9,Made,,,,,,16.0,,,,,,,,,
413,PT04M57.00S,2021-11-06T01:11:26.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628400,81.15965834428384,40.19607843137255,1610612749,77,73,2021-11-06T01:11:34Z,4100000,-49.0,125.0,1,right,MISS S. Ojeleye 13' Jump Shot,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,13.39,Missed,,,,,,,,,,,,,,,
414,PT04M57.00S,2021-11-06T01:11:26.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612752,77,73,2021-11-06T01:11:34Z,4110000,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,413.0,,,,,,,,,,,,,,
415,PT04M57.00S,2021-11-06T01:11:33.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,77,73,2021-11-06T01:17:31Z,4120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M43.00S,2021-11-06T01:11:55.7Z,3,REGULAR,foul,personal,[],1628400,,,1610612752,77,73,2021-11-06T01:12:03Z,4130000,,,0,,S. Ojeleye personal FOUL (2 PF),"[1628400, 203944]",1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,1199.0,,,,,2.0,0.0,Randle,203944.0,,
418,PT04M33.00S,2021-11-06T01:12:20.7Z,3,REGULAR,2pt,Jump Shot,[],203944,5.732588699080158,30.392156862745097,1610612752,77,73,2021-11-06T01:12:29Z,4150000,98.0,1.0,1,left,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,,,,9.8,Missed,,,,,,,,,,,,,,,
419,PT04M32.00S,2021-11-06T01:12:21.7Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612752,77,73,2021-11-06T01:17:15Z,4160000,,,0,,R. Barrett REBOUND (Off:2 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,418.0,5.0,3.0,2.0,,,,,,,,,,,
420,PT04M32.00S,2021-11-06T01:12:25.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612752,77,73,2021-11-06T01:12:38Z,4170000,,,0,,B. Portis shooting personal FOUL (1 PF) (Robinson 2 FT),"[1626171, 1629011]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,202053.0,,,,,1.0,0.0,Robinson,1629011.0,,
422,PT04M32.00S,2021-11-06T01:12:52.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,77,74,2021-11-06T01:13:25Z,4190000,,,0,,M. Robinson Free Throw 1 of 2 (4 PTS),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,Made,,,,,,4.0,,,,,,,,,
423,PT04M32.00S,2021-11-06T01:12:54.1Z,3,REGULAR,substitution,out,[],1628960,,,1610612752,77,74,2021-11-06T01:13:00Z,4200000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M32.00S,2021-11-06T01:12:54.1Z,3,REGULAR,substitution,in,[],203918,,,1610612752,77,74,2021-11-06T01:13:00Z,4210000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M32.00S,2021-11-06T01:12:52.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,77,74,2021-11-06T01:13:25Z,4220000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,Missed,,,,,,,,,,,,,,,
426,PT04M29.00S,2021-11-06T01:12:55.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,77,74,2021-11-06T01:13:25Z,4230000,,,0,,B. Portis REBOUND (Off:2 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,425.0,5.0,3.0,2.0,,,,,,,,,,,
427,PT04M18.00S,2021-11-06T01:13:24.9Z,3,REGULAR,3pt,Jump Shot,[],1629670,95.22010512483574,2.941176470588235,1610612749,80,74,2021-11-06T01:13:29Z,4240000,-235.0,-8.0,1,right,J. Nwora 3PT  (13 PTS) (J. Holiday 3 AST),"[1629670, 201950]",1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,23.54,Made,,,,,,13.0,J. Holiday,201950.0,3.0,,,,,,
429,PT04M03.00S,2021-11-06T01:13:44.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629670,,,1610612752,80,74,2021-11-06T01:13:55Z,4260000,,,0,,J. Nwora shooting personal FOUL (1 PF) (Fournier 2 FT),"[1629670, 203095]",1610612749.0,MIL,shooting,,,Nwora,J. Nwora,,,,,,,,,,,,,,202053.0,,,,,1.0,0.0,Fournier,203095.0,,
431,PT04M03.00S,2021-11-06T01:14:03.2Z,3,REGULAR,freethrow,1 of 2,[],203095,,,1610612752,80,75,2021-11-06T01:14:03Z,4280000,,,0,,E. Fournier Free Throw 1 of 2 (6 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,Made,,,,,,6.0,,,,,,,,,
432,PT04M03.00S,2021-11-06T01:14:05.3Z,3,REGULAR,substitution,out,[],202689,,,1610612752,80,75,2021-11-06T01:14:17Z,4290000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M03.00S,2021-11-06T01:14:05.3Z,3,REGULAR,substitution,out,[],1629011,,,1610612752,80,75,2021-11-06T01:14:17Z,4300000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M03.00S,2021-11-06T01:14:05.3Z,3,REGULAR,substitution,out,[],203944,,,1610612752,80,75,2021-11-06T01:14:17Z,4310000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M03.00S,2021-11-06T01:14:05.3Z,3,REGULAR,substitution,in,[],1630167,,,1610612752,80,75,2021-11-06T01:14:17Z,4320000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M03.00S,2021-11-06T01:14:05.3Z,3,REGULAR,substitution,in,[],201565,,,1610612752,80,75,2021-11-06T01:14:17Z,4330000,,,0,,SUB in: D. Rose,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M03.00S,2021-11-06T01:14:05.3Z,3,REGULAR,substitution,in,[],203457,,,1610612752,80,75,2021-11-06T01:14:17Z,4340000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M03.00S,2021-11-06T01:14:23.8Z,3,REGULAR,freethrow,2 of 2,[],203095,,,1610612752,80,76,2021-11-06T01:14:23Z,4350000,,,0,,E. Fournier Free Throw 2 of 2 (7 PTS),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,Made,,,,,,7.0,,,,,,,,,
439,PT03M51.00S,2021-11-06T01:14:36.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,87.59855453350855,45.588235294117645,1610612749,80,76,2021-11-06T01:14:41Z,4360000,-22.0,64.0,1,right,MISS J. Holiday 6' turnaround fadeaway Shot,[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,,,,6.78,Missed,,,,,,,,,,,,,,,
