actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
269,PT04M34.00S,2022-01-04T01:58:12.2Z,2,REGULAR,substitution,in,[],1626192,,,1610612765,48,53,2022-01-04T01:58:43Z,2690000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M34.00S,2022-01-04T01:58:12.2Z,2,REGULAR,substitution,in,[],202083,,,1610612765,48,53,2022-01-04T01:58:43Z,2700000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M18.00S,2022-01-04T01:59:18.7Z,2,REGULAR,3pt,Jump Shot,[],1630165,70.77858081471747,18.137254901960784,1610612765,48,53,2022-01-04T01:59:25Z,2710000,-159.0,222.0,1,right,MISS K. Hayes 27' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,27.34,Missed,,,,,,,,,,,,,,,,,,,
272,PT04M14.00S,2022-01-04T01:59:22.7Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,48,53,2022-01-04T01:59:25Z,2720000,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,271.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
273,PT04M03.00S,2022-01-04T01:59:33.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,6.389618922470433,49.50980392156863,1610612749,50,53,2022-01-04T01:59:38Z,2730000,2.0,8.0,1,left,B. Portis cutting Layup (5 PTS) (P. Connaughton 1 AST),"[1626171, 1626192]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,0.8,Made,,,,,5.0,,,,,,P. Connaughton,1626192.0,1.0,,,,,,
275,PT03M47.00S,2022-01-04T01:59:50.3Z,2,REGULAR,2pt,Jump Shot,[],1628977,78.40013140604468,44.6078431372549,1610612765,50,53,2022-01-04T02:00:31Z,2750000,-27.0,151.0,1,right,MISS H. Diallo 15' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,15.29,Missed,,,,,,,,,,,,,,,,,,,
276,PT03M44.00S,2022-01-04T01:59:53.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,50,53,2022-01-04T01:59:56Z,2760000,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,275.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
277,PT03M35.00S,2022-01-04T02:00:01.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,12.697109067017081,36.029411764705884,1610612749,50,53,2022-01-04T02:00:09Z,2770000,70.0,67.0,1,left,MISS B. Portis 9' floating Shot,[1626171],1610612749.0,MIL,floating,,,Portis,B. Portis,,,,,9.68,Missed,,,,,,,,,,,,,,,,,,,
278,PT03M32.00S,2022-01-04T02:00:05.0Z,2,REGULAR,rebound,offensive,[],201588,,,1610612749,50,53,2022-01-04T02:00:05Z,2780000,,,0,,G. Hill REBOUND (Off:1 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,277.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
279,PT03M28.00S,2022-01-04T02:00:08.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201950,33.459264126149804,49.26470588235294,1610612749,53,53,2022-01-04T02:00:13Z,2790000,4.0,262.0,1,left,J. Holiday 26' 3PT  (12 PTS) (G. Hill 2 AST),"[201950, 201588]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,26.2,Made,,,,,12.0,,,,,,G. Hill,201588.0,2.0,,,,,,
281,PT03M07.00S,2022-01-04T02:00:29.1Z,2,REGULAR,3pt,Jump Shot,[],1630165,89.17542706964521,2.941176470588235,1610612765,53,53,2022-01-04T02:00:34Z,2810000,-235.0,49.0,1,right,MISS K. Hayes 24' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,,
282,PT03M03.00S,2022-01-04T02:00:33.1Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,53,53,2022-01-04T02:00:34Z,2820000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,281.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
283,PT02M57.00S,2022-01-04T02:00:40.0Z,2,REGULAR,3pt,Jump Shot,[],201950,32.013797634691194,64.2156862745098,1610612749,53,53,2022-01-04T02:00:48Z,2830000,-71.0,248.0,1,left,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
284,PT02M55.00S,2022-01-04T02:00:41.8Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,53,53,2022-01-04T02:00:41Z,2840000,,,0,,B. Portis REBOUND (Off:1 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,283.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
285,PT02M51.00S,2022-01-04T02:00:45.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201588,7.966491458607096,50.49019607843137,1610612749,55,53,2022-01-04T02:00:56Z,2850000,-2.0,22.0,1,left,G. Hill Layup (3 PTS),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,2.25,Made,,,,,3.0,,,,,,,,,,,,,,
286,PT02M34.00S,2022-01-04T02:01:02.4Z,2,REGULAR,3pt,Jump Shot,[],1628977,94.69448094612353,97.30392156862744,1610612765,55,53,2022-01-04T02:01:07Z,2860000,237.0,-3.0,1,right,MISS H. Diallo 3PT,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,,
287,PT02M31.00S,2022-01-04T02:01:05.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,55,53,2022-01-04T02:01:07Z,2870000,,,0,,B. Portis REBOUND (Off:1 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,286.0,8.0,7.0,1.0,,,,,,,,,,,,,,,
288,PT02M19.00S,2022-01-04T02:01:17.5Z,2,REGULAR,2pt,Jump Shot,[],1626171,16.507884362680684,18.38235294117647,1610612749,57,53,2022-01-04T02:03:13Z,2880000,158.0,103.0,1,left,B. Portis 18' Jump Shot (7 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,18.85,Made,,,,,7.0,,,,,,,,,,,,,,
289,PT02M07.00S,2022-01-04T02:01:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,92.72339027595268,45.34313725490196,1610612765,57,53,2022-01-04T02:07:18Z,2890000,-23.0,16.0,1,right,MISS H. Diallo cutting Layup,[1628977],1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,,
291,PT02M07.00S,2022-01-04T02:01:31.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,57,53,2022-01-04T02:01:36Z,2910000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,,,
292,PT02M07.00S,2022-01-04T02:01:37.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,57,53,2022-01-04T02:01:37Z,2920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M07.00S,2022-01-04T02:01:38.6Z,2,REGULAR,substitution,out,[],1626171,,,1610612765,57,53,2022-01-04T02:01:48Z,2930000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT02M07.00S,2022-01-04T02:01:38.6Z,2,REGULAR,substitution,out,[],1626168,,,1610612765,57,53,2022-01-04T02:01:48Z,2940000,,,0,,SUB out: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT02M07.00S,2022-01-04T02:01:38.6Z,2,REGULAR,substitution,in,[],203507,,,1610612765,57,53,2022-01-04T02:01:48Z,2950000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M07.00S,2022-01-04T02:01:38.6Z,2,REGULAR,substitution,in,[],1630695,,,1610612765,57,53,2022-01-04T02:01:48Z,2960000,,,0,,SUB in: M. Potter,[1630695],1610612765.0,DET,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT02M06.00S,2022-01-04T02:01:56.9Z,2,REGULAR,substitution,out,[],1630165,,,1610612765,57,53,2022-01-04T02:02:00Z,2970000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT02M06.00S,2022-01-04T02:01:56.9Z,2,REGULAR,substitution,in,[],1630240,,,1610612765,57,53,2022-01-04T02:02:00Z,2980000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M01.00S,2022-01-04T02:02:25.5Z,2,REGULAR,foul,offensive,['inpenalty'],1630595,,,1610612765,57,53,2022-01-04T02:02:36Z,2990000,,,0,,C. Cunningham charge offensive FOUL (2 PF),"[1630595, 201588]",1610612765.0,DET,charge,,,Cunningham,C. Cunningham,,,,,,,,,,,,1363.0,2.0,0.0,Hill,201588.0,,,,,,,,,
301,PT02M01.00S,2022-01-04T02:02:25.5Z,2,REGULAR,turnover,offensive foul,[],1630595,,,1610612765,57,53,2022-01-04T02:02:25Z,3010000,,,0,,C. Cunningham offensive foul TURNOVER (2 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,1363.0,,,,,,,,,,2.0,,,
302,PT01M47.00S,2022-01-04T02:02:52.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202083,7.440867279894875,50.0,1610612749,59,53,2022-01-04T02:02:57Z,3020000,0.0,17.0,1,left,W. Matthews cutting Layup (4 PTS) (J. Holiday 4 AST),"[202083, 201950]",1610612749.0,MIL,cutting,,,Matthews,W. Matthews,,,,,1.74,Made,,,,,4.0,,,,,,J. Holiday,201950.0,4.0,,,,,,
304,PT01M34.00S,2022-01-04T02:03:06.2Z,2,REGULAR,3pt,Jump Shot,[],1630595,68.54467805519053,69.11764705882352,1610612765,59,56,2022-01-04T02:03:12Z,3040000,96.0,243.0,1,right,C. Cunningham 26' 3PT  (7 PTS) (S. Lee 2 AST),"[1630595, 1630240]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,26.13,Made,,,,,7.0,,,,,,S. Lee,1630240.0,2.0,,,,,,
306,PT01M20.00S,2022-01-04T02:03:19.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,12.302890932982917,48.03921568627451,1610612749,59,56,2022-01-04T02:03:26Z,3060000,10.0,63.0,1,left,MISS G. Antetokounmpo 6' driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,6.39,Missed,,,,,,,,,,,,,,,,,,,
307,PT01M18.00S,2022-01-04T02:03:22.4Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612765,59,56,2022-01-04T02:03:22Z,3070000,,,0,,M. Potter REBOUND (Off:0 Def:1),[1630695],1610612765.0,DET,,,,Potter,M. Potter,,,,,,,306.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
308,PT01M16.00S,2022-01-04T02:03:24.2Z,2,REGULAR,turnover,bad pass,[],1630595,,,1610612765,59,56,2022-01-04T02:03:29Z,3080000,,,0,,C. Cunningham bad pass TURNOVER (3 TO),"[1630595, 201950]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,3.0,Holiday,201950.0,
309,PT01M16.00S,2022-01-04T02:03:24.2Z,2,REGULAR,steal,,[],201950,,,1610612749,59,56,2022-01-04T02:03:26Z,3090000,,,0,,J. Holiday STEAL (1 STL),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT01M13.00S,2022-01-04T02:03:27.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203507,6.915243101182654,50.98039215686274,1610612749,61,56,2022-01-04T02:03:37Z,3100000,-5.0,13.0,1,left,G. Antetokounmpo running DUNK (19 PTS) (J. Holiday 5 AST),"[203507, 201950]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,1.34,Made,,,,,19.0,,,,,,J. Holiday,201950.0,5.0,,,,,,
312,PT00M56.10S,2022-01-04T02:03:46.7Z,2,REGULAR,2pt,Jump Shot,[],1630180,89.30683311432325,74.50980392156863,1610612765,61,56,2022-01-04T02:03:52Z,3120000,123.0,48.0,1,right,MISS S. Bey 13' turnaround Shot - blocked,"[1630180, 202083]",1610612765.0,DET,turnaround,,,Bey,S. Bey,,,,,13.16,Missed,,,,,,,,,,,,,,Matthews,202083.0,,,,
313,PT00M56.10S,2022-01-04T02:03:46.7Z,2,REGULAR,block,,[],202083,,,1610612765,61,56,2022-01-04T02:03:50Z,3130000,,,0,,W. Matthews BLOCK (1 BLK),[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M56.10S,2022-01-04T02:03:46.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612765,61,56,2022-01-04T02:03:52Z,3140000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,312.0,,,,,,,,,,,,,,,,,,
315,PT00M56.10S,2022-01-04T02:03:54.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,61,56,2022-01-04T02:03:54Z,3150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M56.10S,2022-01-04T02:03:55.5Z,2,REGULAR,substitution,out,[],201588,,,1610612765,61,56,2022-01-04T02:03:58Z,3160000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT00M56.10S,2022-01-04T02:03:55.5Z,2,REGULAR,substitution,in,[],1626171,,,1610612765,61,56,2022-01-04T02:03:58Z,3170000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT00M47.10S,2022-01-04T02:04:23.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,92.85479632063075,52.20588235294118,1610612765,61,58,2022-01-04T02:04:34Z,3180000,11.0,15.0,1,right,H. Diallo driving Layup (4 PTS),[1628977],1610612765.0,DET,driving,,,Diallo,H. Diallo,,,,,1.84,Made,,,,,4.0,,,,,,,,,,,,,,
319,PT00M47.10S,2022-01-04T02:04:26.9Z,2,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612765,61,58,2022-01-04T02:04:48Z,3190000,,,0,,B. Portis shooting personal FOUL (2 PF) (Diallo 1 FT),"[1626171, 1628977]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,1363.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,
321,PT00M47.10S,2022-01-04T02:04:38.0Z,2,REGULAR,substitution,out,[],202083,,,1610612765,61,58,2022-01-04T02:04:44Z,3210000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT00M47.10S,2022-01-04T02:04:38.0Z,2,REGULAR,substitution,in,[],201588,,,1610612765,61,58,2022-01-04T02:04:44Z,3220000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT00M47.10S,2022-01-04T02:05:02.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1628977,,,1610612765,61,59,2022-01-04T02:05:02Z,3230000,,,0,,H. Diallo Free Throw 1 of 1 (5 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
324,PT00M33.40S,2022-01-04T02:05:18.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,8.623521681997373,4.6568627450980395,1610612749,64,59,2022-01-04T02:05:22Z,3240000,227.0,29.0,1,left,B. Portis 3PT  (10 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,22.85,Made,,,,,10.0,,,,,,G. Antetokounmpo,203507.0,2.0,,,,,,
326,PT00M24.00S,2022-01-04T02:05:32.2Z,2,REGULAR,2pt,Jump Shot,[],1628977,81.553876478318,75.24509803921569,1610612765,64,61,2022-01-04T02:05:37Z,3260000,126.0,121.0,1,right,H. Diallo 17' step back Jump Shot (7 PTS),[1628977],1610612765.0,DET,step back,,,Diallo,H. Diallo,,,,,17.48,Made,,,,,7.0,,,,,,,,,,,,,,
327,PT00M00.00S,2022-01-04T02:06:03.0Z,2,REGULAR,3pt,Jump Shot,[],201588,8.015768725361367,94.87591911764706,1610612749,64,61,2022-01-04T02:06:19Z,3270000,-224.0,23.0,1,left,MISS G. Hill 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,,
328,PT00M00.00S,2022-01-04T02:06:03.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,64,61,2022-01-04T02:06:19Z,3280000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,327.0,,,,,,,,,,,,,,,,,,
329,PT00M00.00S,2022-01-04T02:06:12.0Z,2,REGULAR,period,end,[],0,,,1610612749,64,61,2022-01-04T02:06:12Z,3290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-04T02:20:16.7Z,3,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,64,61,2022-01-04T02:21:18Z,3300000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT12M00.00S,2022-01-04T02:20:16.7Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,64,61,2022-01-04T02:21:18Z,3310000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT12M00.00S,2022-01-04T02:20:16.7Z,3,REGULAR,substitution,out,['startperiod'],1630695,,,1610612749,64,61,2022-01-04T02:21:18Z,3320000,,,0,,SUB out: M. Potter,[1630695],1610612765.0,DET,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT12M00.00S,2022-01-04T02:20:16.7Z,3,REGULAR,substitution,out,['startperiod'],1630240,,,1610612749,64,61,2022-01-04T02:21:18Z,3330000,,,0,,SUB out: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT12M00.00S,2022-01-04T02:20:16.7Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,64,61,2022-01-04T02:21:18Z,3340000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2022-01-04T02:20:16.7Z,3,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,64,61,2022-01-04T02:21:18Z,3350000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2022-01-04T02:20:16.7Z,3,REGULAR,substitution,in,['startperiod'],1630165,,,1610612749,64,61,2022-01-04T02:21:18Z,3360000,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2022-01-04T02:20:16.7Z,3,REGULAR,substitution,in,['startperiod'],1626168,,,1610612749,64,61,2022-01-04T02:21:18Z,3370000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2022-01-04T02:21:27.5Z,3,REGULAR,period,start,[],0,,,1610612765,64,61,2022-01-04T02:21:27Z,3380000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT11M49.00S,2022-01-04T02:21:38.5Z,3,REGULAR,3pt,Jump Shot,[],1630595,32.933639947437584,67.15686274509804,1610612765,64,61,2022-01-04T02:21:44Z,3390000,-86.0,257.0,1,left,MISS C. Cunningham 27' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,,
340,PT11M45.00S,2022-01-04T02:21:42.5Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,64,61,2022-01-04T02:21:44Z,3400000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,339.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
341,PT11M37.00S,2022-01-04T02:21:49.4Z,3,REGULAR,3pt,Jump Shot,[],203114,68.41327201051249,31.127450980392158,1610612749,67,61,2022-01-04T02:21:54Z,3410000,-94.0,244.0,1,right,K. Middleton 26' 3PT  (8 PTS) (G. Antetokounmpo 3 AST),"[203114, 203507]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.2,Made,,,,,8.0,,,,,,G. Antetokounmpo,203507.0,3.0,,,,,,
343,PT11M25.00S,2022-01-04T02:22:02.2Z,3,REGULAR,3pt,Jump Shot,[],1626168,8.09789750328515,1.9607843137254901,1610612765,67,61,2022-01-04T02:22:08Z,3430000,240.0,24.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
344,PT11M21.00S,2022-01-04T02:22:06.2Z,3,REGULAR,rebound,defensive,[],203114,,,1610612749,67,61,2022-01-04T02:22:08Z,3440000,,,0,,K. Middleton REBOUND (Off:0 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,343.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
345,PT11M16.00S,2022-01-04T02:22:10.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203114,71.17279894875165,20.588235294117645,1610612749,67,61,2022-01-04T02:22:22Z,3450000,-147.0,218.0,1,right,MISS K. Middleton 26' running pullup 3PT,[203114],1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
346,PT11M13.00S,2022-01-04T02:22:13.5Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,67,61,2022-01-04T02:22:13Z,3460000,,,0,,T. Lyles REBOUND (Off:0 Def:4),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,345.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
347,PT11M01.00S,2022-01-04T02:22:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,8.09789750328515,48.529411764705884,1610612765,67,63,2022-01-04T02:22:30Z,3470000,7.0,24.0,1,left,H. Diallo cutting Layup (9 PTS) (C. Cunningham 5 AST),"[1628977, 1630595]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,2.47,Made,,,,,9.0,,,,,,C. Cunningham,1630595.0,5.0,,,,,,
349,PT10M54.00S,2022-01-04T02:22:32.4Z,3,REGULAR,turnover,bad pass,[],203507,,,1610612749,67,63,2022-01-04T02:22:41Z,3490000,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1626168]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,2.0,Lyles,1626168.0,
350,PT10M54.00S,2022-01-04T02:22:32.4Z,3,REGULAR,steal,,[],1626168,,,1610612765,67,63,2022-01-04T02:22:35Z,3500000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT10M45.00S,2022-01-04T02:22:42.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630180,32.670827858081466,30.392156862745097,1610612765,67,66,2022-01-04T02:22:47Z,3510000,98.0,255.0,1,left,S. Bey 27' 3PT  (17 PTS) (T. Lyles 1 AST),"[1630180, 1626168]",1610612765.0,DET,,,,Bey,S. Bey,,,,,27.28,Made,,,,,17.0,,,,,,T. Lyles,1626168.0,1.0,,,,,,
353,PT10M32.00S,2022-01-04T02:22:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.01511169513797,51.9607843137255,1610612749,67,66,2022-01-04T02:23:01Z,3530000,10.0,32.0,1,right,MISS G. Antetokounmpo cutting Layup,[203507],1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,3.35,Missed,,,,,,,,,,,,,,,,,,,
354,PT10M29.00S,2022-01-04T02:22:58.2Z,3,REGULAR,rebound,defensive,[],1626168,,,1610612765,67,66,2022-01-04T02:23:01Z,3540000,,,0,,T. Lyles REBOUND (Off:0 Def:5),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,353.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
355,PT10M15.00S,2022-01-04T02:23:12.0Z,3,REGULAR,3pt,Jump Shot,[],1630180,31.488173455978973,67.15686274509804,1610612765,67,69,2022-01-04T02:23:17Z,3550000,-86.0,243.0,1,left,S. Bey 25' 3PT  (20 PTS) (C. Cunningham 6 AST),"[1630180, 1630595]",1610612765.0,DET,,,,Bey,S. Bey,,,,,25.82,Made,,,,,20.0,,,,,,C. Cunningham,1630595.0,6.0,,,,,,
357,PT09M50.00S,2022-01-04T02:23:37.8Z,3,REGULAR,3pt,Jump Shot,[],203507,66.96780551905388,46.32352941176471,1610612749,67,69,2022-01-04T02:23:43Z,3570000,-18.0,258.0,1,right,MISS G. Antetokounmpo 25' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,25.87,Missed,,,,,,,,,,,,,,,,,,,
358,PT09M50.00S,2022-01-04T02:23:37.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612765,67,69,2022-01-04T02:23:43Z,3580000,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,
