actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
280,PT04M42.00S,2021-11-23T02:00:15.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201950,91.5407358738502,47.30392156862745,1610612749,65,24,2021-11-23T02:04:43Z,2790000,-13.0,27.0,1,right,J. Holiday turnaround Hook (8 PTS),[201950],1610612749.0,MIL,turnaround,,,Holiday,J. Holiday,,,,,,,,,3.02,Made,8.0,,,,,,,,,,,,,,
281,PT04M32.00S,2021-11-23T02:00:25.4Z,2,REGULAR,3pt,Jump Shot,[],1628539,26.62614980289093,10.049019607843137,1610612753,65,27,2021-11-23T02:00:30Z,2800000,200.0,198.0,1,left,M. Mulder 28' 3PT  (3 PTS) (R. Hampton 1 AST),"[1628539, 1630181]",1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,28.11,Made,3.0,R. Hampton,1630181.0,1.0,,,,,,,,,,,
283,PT04M21.00S,2021-11-23T02:00:37.0Z,2,REGULAR,3pt,Jump Shot,[],1626192,71.82982917214193,11.519607843137255,1610612749,65,27,2021-11-23T02:00:43Z,2820000,-192.0,212.0,1,right,MISS P. Connaughton 28' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,28.65,Missed,,,,,,,,,,,,,,,
284,PT04M18.00S,2021-11-23T02:00:40.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,65,27,2021-11-23T02:00:43Z,2830000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,283.0,7.0,7.0,0.0,,,,,,,
285,PT04M13.00S,2021-11-23T02:00:48.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626192,,,1610612753,65,27,2021-11-23T02:01:05Z,2840000,,,0,,P. Connaughton shooting personal FOUL (2 PF) (Carter Jr. 2 FT),"[1626192, 1628976]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,,,,1627529.0,,,,,,,,,,,2.0,0.0,Carter Jr.,1628976.0,,,
287,PT04M13.00S,2021-11-23T02:01:12.3Z,2,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,65,28,2021-11-23T02:01:12Z,2860000,,,0,,W. Carter Jr. Free Throw 1 of 2 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
288,PT04M13.00S,2021-11-23T02:01:15.4Z,2,REGULAR,substitution,out,[],1628960,,,1610612753,65,28,2021-11-23T02:01:24Z,2870000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT04M13.00S,2021-11-23T02:01:15.4Z,2,REGULAR,substitution,in,[],203114,,,1610612753,65,28,2021-11-23T02:01:24Z,2880000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT04M13.00S,2021-11-23T02:01:33.9Z,2,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,65,29,2021-11-23T02:01:33Z,2890000,,,0,,W. Carter Jr. Free Throw 2 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
291,PT03M54.00S,2021-11-23T02:01:52.1Z,2,REGULAR,2pt,Jump Shot,[],201950,93.24901445466492,77.94117647058823,1610612749,67,29,2021-11-23T02:01:57Z,2900000,140.0,11.0,1,right,J. Holiday 14' step back Jump Shot (10 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,,,,,14.01,Made,10.0,,,,,,,,,,,,,,
292,PT03M40.00S,2021-11-23T02:02:06.4Z,2,REGULAR,3pt,Jump Shot,[],1630181,34.37910643889619,35.049019607843135,1610612753,67,29,2021-11-23T02:06:03Z,2910000,75.0,271.0,1,left,MISS R. Hampton 28' pullup 3PT,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,,,,,28.08,Missed,,,,,,,,,,,,,,,
293,PT03M37.00S,2021-11-23T02:02:09.4Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,67,29,2021-11-23T02:02:12Z,2920000,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,292.0,3.0,2.0,1.0,,,,,,,
294,PT03M24.00S,2021-11-23T02:02:23.2Z,2,REGULAR,3pt,Jump Shot,[],203114,66.17936925098554,42.8921568627451,1610612749,67,29,2021-11-23T02:02:33Z,2930000,-36.0,265.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,26.78,Missed,,,,,,,,,,,,,,,
295,PT03M21.00S,2021-11-23T02:02:25.9Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,67,29,2021-11-23T02:02:25Z,2940000,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,294.0,4.0,2.0,2.0,,,,,,,
296,PT03M13.00S,2021-11-23T02:02:33.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626192,64.07687253613666,37.254901960784316,1610612749,70,29,2021-11-23T02:02:37Z,2950000,-64.0,285.0,1,right,P. Connaughton 29' 3PT  (14 PTS) (B. Portis 2 AST),"[1626192, 1626171]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,29.22,Made,14.0,B. Portis,1626171.0,2.0,,,,,,,,,,,
298,PT03M00.00S,2021-11-23T02:02:47.3Z,2,REGULAR,3pt,Jump Shot,[],1628976,31.35676741130092,63.970588235294116,1610612753,70,29,2021-11-23T02:02:54Z,2970000,-70.0,242.0,1,left,MISS W. Carter Jr. 25' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,25.22,Missed,,,,,,,,,,,,,,,
299,PT02M56.00S,2021-11-23T02:02:51.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,70,29,2021-11-23T02:02:54Z,2980000,,,0,,J. Holiday REBOUND (Off:1 Def:4),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,298.0,5.0,4.0,1.0,,,,,,,
300,PT02M50.00S,2021-11-23T02:02:57.0Z,2,REGULAR,3pt,Jump Shot,[],1626171,64.86530880420499,36.029411764705884,1610612749,70,29,2021-11-23T02:03:02Z,2990000,-70.0,278.0,1,right,MISS B. Portis 28' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,28.65,Missed,,,,,,,,,,,,,,,
301,PT02M47.00S,2021-11-23T02:03:00.0Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,70,29,2021-11-23T02:03:02Z,3000000,,,0,,F. Wagner REBOUND (Off:2 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,300.0,4.0,2.0,2.0,,,,,,,
302,PT02M39.00S,2021-11-23T02:03:07.6Z,2,REGULAR,3pt,Jump Shot,[],1628964,11.383048620236531,2.696078431372549,1610612753,70,29,2021-11-23T02:03:12Z,3010000,237.0,55.0,1,left,MISS M. Bamba 24' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,24.27,Missed,,,,,,,,,,,,,,,
303,PT02M37.00S,2021-11-23T02:03:09.6Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,70,29,2021-11-23T02:03:12Z,3020000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,302.0,2.0,2.0,0.0,,,,,,,
304,PT02M25.00S,2021-11-23T02:03:21.8Z,2,REGULAR,3pt,Jump Shot,[],201950,64.73390275952694,26.715686274509803,1610612749,73,29,2021-11-23T02:03:28Z,3030000,-116.0,279.0,1,right,J. Holiday 30' 3PT step back (13 PTS),[201950],1610612749.0,MIL,step back,,,Holiday,J. Holiday,,,,,,,,,30.23,Made,13.0,,,,,,,,,,,,,,
305,PT02M06.00S,2021-11-23T02:03:44.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201950,,,1610612753,73,29,2021-11-23T02:07:58Z,3040000,,,0,,J. Holiday shooting personal FOUL (2 PF) (Mulder 2 FT),"[201950, 1628539]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,1627962.0,,,,,,,,,,,2.0,0.0,Mulder,1628539.0,,,
307,PT02M06.00S,2021-11-23T02:04:29.9Z,2,REGULAR,freethrow,1 of 2,[],1628539,,,1610612753,73,30,2021-11-23T02:04:29Z,3060000,,,0,,M. Mulder Free Throw 1 of 2 (4 PTS),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
308,PT02M06.00S,2021-11-23T02:04:31.7Z,2,REGULAR,substitution,out,[],201950,,,1610612753,73,30,2021-11-23T02:05:06Z,3070000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M06.00S,2021-11-23T02:04:31.7Z,2,REGULAR,substitution,out,[],1626192,,,1610612753,73,30,2021-11-23T02:05:06Z,3080000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M06.00S,2021-11-23T02:04:31.7Z,2,REGULAR,substitution,out,[],1628964,,,1610612753,73,30,2021-11-23T02:05:06Z,3090000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M06.00S,2021-11-23T02:04:31.7Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,73,30,2021-11-23T02:05:06Z,3100000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M06.00S,2021-11-23T02:04:31.7Z,2,REGULAR,substitution,in,[],203918,,,1610612753,73,30,2021-11-23T02:05:06Z,3110000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT02M06.00S,2021-11-23T02:04:31.7Z,2,REGULAR,substitution,in,[],203507,,,1610612753,73,30,2021-11-23T02:05:06Z,3120000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT02M06.00S,2021-11-23T02:04:31.7Z,2,REGULAR,substitution,in,[],1629021,,,1610612753,73,30,2021-11-23T02:05:06Z,3130000,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT02M06.00S,2021-11-23T02:04:31.7Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,73,30,2021-11-23T02:05:06Z,3140000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT02M06.00S,2021-11-23T02:05:08.6Z,2,REGULAR,freethrow,2 of 2,[],1628539,,,1610612753,73,31,2021-11-23T02:05:08Z,3150000,,,0,,M. Mulder Free Throw 2 of 2 (5 PTS),[1628539],1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
317,PT01M58.00S,2021-11-23T02:05:14.7Z,2,REGULAR,foul,offensive,['inpenalty'],1626171,,,1610612749,73,31,2021-11-23T02:05:27Z,3160000,,,0,,B. Portis offensive FOUL (2 PF),"[1626171, 1629021]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,1179.0,,,,,,,,,,,2.0,0.0,Wagner,1629021.0,,,
319,PT01M58.00S,2021-11-23T02:05:14.7Z,2,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,73,31,2021-11-23T02:05:14Z,3180000,,,0,,B. Portis offensive foul TURNOVER (2 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,2.0,,,1179.0,,,,,,,,,,,,,,,,,
320,PT01M41.00S,2021-11-23T02:05:37.7Z,2,REGULAR,turnover,lost ball,[],1628539,,,1610612753,73,31,2021-11-23T02:09:11Z,3190000,,,0,,M. Mulder lost ball TURNOVER (1 TO),"[1628539, 203918]",1610612753.0,ORL,,,,Mulder,M. Mulder,,,,,1.0,Hood,203918.0,,,,,,,,,,,,,,,,,,
321,PT01M41.00S,2021-11-23T02:05:37.7Z,2,REGULAR,steal,,[],203918,,,1610612749,73,31,2021-11-23T02:05:41Z,3200000,,,0,,R. Hood STEAL (2 STL),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M34.00S,2021-11-23T02:05:45.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203114,92.9862023653088,50.245098039215684,1610612749,75,31,2021-11-23T02:05:56Z,3210000,1.0,13.0,1,right,K. Middleton running DUNK (12 PTS) (R. Hood 1 AST),"[203114, 203918]",1610612749.0,MIL,running,,,Middleton,K. Middleton,,,,,,,,,1.35,Made,12.0,R. Hood,203918.0,1.0,,,,,,,,,,,
324,PT01M25.00S,2021-11-23T02:05:54.4Z,2,REGULAR,3pt,Jump Shot,[],1629021,32.14520367936925,70.09803921568627,1610612753,75,34,2021-11-23T02:06:33Z,3230000,-100.0,250.0,1,left,M. Wagner 26' 3PT  (8 PTS) (W. Carter Jr. 2 AST),"[1629021, 1628976]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,26.92,Made,8.0,W. Carter Jr.,1628976.0,2.0,,,,,,,,,,,
326,PT01M08.00S,2021-11-23T02:06:16.3Z,2,REGULAR,3pt,Jump Shot,[],1626171,94.82588699080158,95.83333333333334,1610612749,75,34,2021-11-23T02:11:40Z,3250000,229.0,-4.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,22.92,Missed,,,,,,,,,,,,,,,
327,PT01M05.00S,2021-11-23T02:06:18.8Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,75,34,2021-11-23T02:11:40Z,3260000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:8),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,326.0,8.0,8.0,0.0,,,,,,,
328,PT00M53.60S,2021-11-23T02:06:31.0Z,2,REGULAR,3pt,Jump Shot,[],1629643,22.815374507227332,7.352941176470589,1610612753,75,34,2021-11-23T02:12:15Z,3270000,213.0,162.0,1,left,MISS C. Okeke 26' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,26.78,Missed,,,,,,,,,,,,,,,
329,PT00M50.10S,2021-11-23T02:06:34.5Z,2,REGULAR,rebound,defensive,[],201588,,,1610612749,75,34,2021-11-23T02:12:15Z,3280000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,328.0,1.0,1.0,0.0,,,,,,,
330,PT00M41.50S,2021-11-23T02:06:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,92.19776609724047,50.73529411764706,1610612749,75,34,2021-11-23T02:06:49Z,3290000,4.0,21.0,1,right,MISS B. Portis reverse Layup - blocked,"[1626171, 1629021]",1610612749.0,MIL,reverse,,,Portis,B. Portis,,,,,,,,,2.11,Missed,,,,,,,,,,,,,Wagner,1629021.0,
331,PT00M41.50S,2021-11-23T02:06:40.7Z,2,REGULAR,block,,[],1629021,,,1610612749,75,34,2021-11-23T02:06:44Z,3300000,,,0,,M. Wagner BLOCK (1 BLK),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M41.50S,2021-11-23T02:06:40.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,75,34,2021-11-23T02:06:49Z,3310000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,330.0,,,,,,,,,,
333,PT00M41.50S,2021-11-23T02:06:47.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,75,34,2021-11-23T02:06:47Z,3320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M41.50S,2021-11-23T02:06:48.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612749,75,34,2021-11-23T02:06:54Z,3330000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M41.50S,2021-11-23T02:06:48.5Z,2,REGULAR,substitution,in,[],1629670,,,1610612749,75,34,2021-11-23T02:06:54Z,3340000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT00M38.80S,2021-11-23T02:07:01.8Z,2,REGULAR,turnover,bad pass,[],201588,,,1610612749,75,34,2021-11-23T02:07:06Z,3350000,,,0,,G. Hill bad pass TURNOVER (1 TO),"[201588, 1629643]",1610612749.0,MIL,,,,Hill,G. Hill,,,,,1.0,Okeke,1629643.0,,,,,,,,,,,,,,,,,,
338,PT00M38.80S,2021-11-23T02:07:01.8Z,2,REGULAR,steal,,[],1629643,,,1610612753,75,34,2021-11-23T02:07:04Z,3360000,,,0,,C. Okeke STEAL (2 STL),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M31.60S,2021-11-23T02:07:09.0Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629643,31.09395532194481,24.509803921568626,1610612753,75,34,2021-11-23T02:08:19Z,3370000,127.0,240.0,1,left,MISS C. Okeke 27' pullup 3PT,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,,,,,27.16,Missed,,,,,,,,,,,,,,,
340,PT00M28.90S,2021-11-23T02:07:11.7Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,75,34,2021-11-23T02:07:14Z,3380000,,,0,,J. Nwora REBOUND (Off:0 Def:3),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,339.0,3.0,3.0,0.0,,,,,,,
341,PT00M13.70S,2021-11-23T02:07:28.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203507,90.48948751642575,47.30392156862745,1610612749,77,34,2021-11-23T02:07:36Z,3390000,-13.0,37.0,1,right,G. Antetokounmpo turnaround Hook (11 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,3.93,Made,11.0,K. Middleton,203114.0,2.0,,,,,,,,,,,
343,PT00M03.80S,2021-11-23T02:07:43.0Z,2,REGULAR,2pt,Jump Shot,[],1629643,20.581471747700395,24.019607843137255,1610612753,77,36,2021-11-23T02:07:48Z,3410000,130.0,141.0,1,left,C. Okeke 19' pullup Jump Shot (2 PTS),[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,,,,,19.17,Made,2.0,,,,,,,,,,,,,,
344,PT00M00.00S,2021-11-23T02:07:54.3Z,2,REGULAR,3pt,Jump Shot,[],201588,63.55124835742444,7.352941176470589,1610612749,77,36,2021-11-23T02:14:24Z,3420000,-213.0,290.0,1,right,MISS G. Hill 36' pullup 3PT,[201588],1610612749.0,MIL,pullup,,,Hill,G. Hill,,,,,,,,,36.0,Missed,,,,,,,,,,,,,,,
345,PT00M00.00S,2021-11-23T02:07:54.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,77,36,2021-11-23T02:08:10Z,3430000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,344.0,,,,,,,,,,
346,PT00M00.00S,2021-11-23T02:08:02.3Z,2,REGULAR,period,end,[],0,,,1610612749,77,36,2021-11-23T02:08:02Z,3440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,out,['startperiod'],201588,,,1610612749,77,36,2021-11-23T02:23:11Z,3450000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,out,['startperiod'],203918,,,1610612749,77,36,2021-11-23T02:23:11Z,3460000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,out,['startperiod'],1629670,,,1610612749,77,36,2021-11-23T02:23:11Z,3470000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,out,['startperiod'],1629643,,,1610612749,77,36,2021-11-23T02:23:11Z,3480000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,out,['startperiod'],1630181,,,1610612749,77,36,2021-11-23T02:23:11Z,3490000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,out,['startperiod'],1629021,,,1610612749,77,36,2021-11-23T02:23:11Z,3500000,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,77,36,2021-11-23T02:23:11Z,3510000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,in,['startperiod'],1626171,,,1610612749,77,36,2021-11-23T02:23:11Z,3520000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,77,36,2021-11-23T02:23:11Z,3530000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612749,77,36,2021-11-23T02:23:11Z,3540000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,in,['startperiod'],1630591,,,1610612749,77,36,2021-11-23T02:23:11Z,3550000,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2021-11-23T02:22:28.8Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612749,77,36,2021-11-23T02:23:11Z,3560000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2021-11-23T02:23:11.5Z,3,REGULAR,period,start,[],0,,,1610612749,77,36,2021-11-23T02:23:12Z,3570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,PT11M46.00S,2021-11-23T02:23:24.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,20.05584756898817,42.64705882352941,1610612749,77,36,2021-11-23T02:23:57Z,3580000,37.0,136.0,1,left,MISS G. Allen 14' driving floating Shot,[1628960],1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,,,,,14.09,Missed,,,,,,,,,,,,,,,
364,PT11M44.00S,2021-11-23T02:23:26.6Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,77,36,2021-11-23T02:23:26Z,3590000,,,0,,B. Portis REBOUND (Off:3 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,363.0,5.0,2.0,3.0,,,,,,,
365,PT11M37.00S,2021-11-23T02:23:32.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,7.966491458607096,49.754901960784316,1610612749,79,36,2021-11-23T02:23:38Z,3600000,1.0,22.0,1,left,J. Holiday cutting Layup (15 PTS) (G. Antetokounmpo 8 AST),"[201950, 203507]",1610612749.0,MIL,cutting,,,Holiday,J. Holiday,,,,,,,,,2.24,Made,15.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,,,,
367,PT11M25.00S,2021-11-23T02:23:46.0Z,3,REGULAR,3pt,Jump Shot,[],1630591,71.43561103810775,80.14705882352942,1610612753,79,36,2021-11-23T02:23:51Z,3620000,151.0,216.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,26.34,Missed,,,,,,,,,,,,,,,
368,PT11M21.00S,2021-11-23T02:23:50.0Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,79,36,2021-11-23T02:23:51Z,3630000,,,0,,B. Portis REBOUND (Off:3 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,367.0,6.0,3.0,3.0,,,,,,,
369,PT11M02.00S,2021-11-23T02:24:08.6Z,3,REGULAR,3pt,Jump Shot,[],203114,34.247700394218136,32.84313725490196,1610612749,79,36,2021-11-23T02:24:14Z,3640000,86.0,269.0,1,left,MISS K. Middleton 28' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,28.27,Missed,,,,,,,,,,,,,,,
