actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,value,stealPlayerName,stealPersonId
419,PT04M06.00S,2021-11-20T02:36:26.8Z,3,REGULAR,substitution,out,[],1630581,,,1610612749,74,58,2021-11-20T02:37:08Z,4070000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M06.00S,2021-11-20T02:36:26.8Z,3,REGULAR,substitution,in,[],203114,,,1610612749,74,58,2021-11-20T02:37:08Z,4080000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT04M06.00S,2021-11-20T02:36:26.8Z,3,REGULAR,substitution,in,[],1628400,,,1610612749,74,58,2021-11-20T02:37:08Z,4090000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M06.00S,2021-11-20T02:36:26.8Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,74,58,2021-11-20T02:37:08Z,4100000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M06.00S,2021-11-20T02:36:26.8Z,3,REGULAR,substitution,in,[],203488,,,1610612749,74,58,2021-11-20T02:37:08Z,4110000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT03M50.00S,2021-11-20T02:37:40.3Z,3,REGULAR,3pt,Jump Shot,[],203114,68.54467805519053,69.11764705882352,1610612749,74,58,2021-11-20T02:37:50Z,4120000,96.0,243.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,,
425,PT03M41.00S,2021-11-20T02:37:49.3Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,74,58,2021-11-20T02:37:49Z,4130000,,,0,,B. Portis REBOUND (Off:2 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,424.0,10.0,8.0,2.0,,,,,,,,,,,
426,PT03M41.00S,2021-11-20T02:37:49.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,74,58,2021-11-20T02:37:49Z,4140000,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
427,PT03M40.00S,2021-11-20T02:37:50.7Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,74,58,2021-11-20T02:37:50Z,4150000,,,0,,B. Portis REBOUND (Off:3 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,426.0,11.0,8.0,3.0,,,,,,,,,,,
428,PT03M40.00S,2021-11-20T02:37:50.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,94.40999984741211,50.0,1610612749,74,58,2021-11-20T02:37:52Z,4160000,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
429,PT03M40.00S,2021-11-20T02:37:50.7Z,3,REGULAR,rebound,defensive,[],1629660,,,1610612760,74,58,2021-11-20T02:37:52Z,4170000,,,0,,T. Jerome REBOUND (Off:1 Def:2),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,428.0,3.0,2.0,1.0,,,,,,,,,,,
430,PT03M35.00S,2021-11-20T02:37:55.4Z,3,REGULAR,3pt,Jump Shot,[],203488,29.38567674113009,22.30392156862745,1610612760,74,61,2021-11-20T02:38:05Z,4180000,138.0,224.0,1,left,M. Muscala 26' 3PT  (11 PTS) (S. Gilgeous-Alexander 3 AST),"[203488, 1628983]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.31,Made,11.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,,,,
432,PT03M13.00S,2021-11-20T02:38:17.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,91.80354796320631,51.470588235294116,1610612749,76,61,2021-11-20T02:38:38Z,4200000,7.0,25.0,1,right,B. Portis cutting Layup (13 PTS),[1626171],1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,2.56,Made,13.0,,,,,,,,,,,,,,,,,,
433,PT02M48.00S,2021-11-20T02:38:42.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,17.95335085413929,34.55882352941176,1610612760,76,61,2021-11-20T02:38:50Z,4210000,77.0,116.0,1,left,MISS T. Jerome 13' driving floating bank Shot,[1629660],1610612760.0,OKC,driving floating bank,,,Jerome,T. Jerome,,,,,13.96,Missed,,,,,,,,,,,,,,,,,,,
434,PT02M45.00S,2021-11-20T02:38:45.1Z,3,REGULAR,rebound,offensive,[],1629660,,,1610612760,76,61,2021-11-20T02:38:50Z,4220000,,,0,,T. Jerome REBOUND (Off:2 Def:2),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,433.0,4.0,2.0,2.0,,,,,,,,,,,
435,PT02M38.00S,2021-11-20T02:38:52.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,26.10052562417871,85.04901960784314,1610612760,76,61,2021-11-20T02:38:58Z,4230000,-175.0,193.0,1,left,MISS J. Robinson-Earl 26' 3PT,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
436,PT02M34.00S,2021-11-20T02:38:56.6Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,76,61,2021-11-20T02:38:58Z,4240000,,,0,,B. Portis REBOUND (Off:3 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,435.0,12.0,9.0,3.0,,,,,,,,,,,
437,PT02M27.00S,2021-11-20T02:39:03.3Z,3,REGULAR,turnover,bad pass,[],203114,,,1610612749,76,61,2021-11-20T02:39:11Z,4250000,,,0,,K. Middleton bad pass TURNOVER (2 TO),"[203114, 1630526]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,2.0,,Robinson-Earl,1630526.0
438,PT02M27.00S,2021-11-20T02:39:03.3Z,3,REGULAR,steal,,[],1630526,,,1610612760,76,61,2021-11-20T02:39:05Z,4260000,,,0,,J. Robinson-Earl STEAL (1 STL),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M24.00S,2021-11-20T02:39:40.5Z,3,REGULAR,substitution,out,[],1630526,,,1610612760,76,61,2021-11-20T02:39:44Z,4270000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT02M24.00S,2021-11-20T02:39:40.5Z,3,REGULAR,substitution,in,[],1630197,,,1610612760,76,61,2021-11-20T02:39:44Z,4280000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M13.00S,2021-11-20T02:39:54.0Z,3,REGULAR,jumpball,recovered,[],1630197,,,1610612760,76,61,2021-11-20T02:39:54Z,4290000,,,0,,Jump Ball D. Bazley vs. K. Middleton: Tip to A. Pokusevski,"[1630197, 1629647, 203114]",1610612760.0,OKC,heldball,A. Pokusevski,1630197.0,Pokusevski,A. Pokusevski,Bazley,1629647.0,Middleton,203114.0,,,,,,,,,,,,,,,,,,,,,
444,PT02M10.00S,2021-11-20T02:39:57.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629660,19.66162943495401,50.245098039215684,1610612760,76,63,2021-11-20T02:50:24Z,4320000,-1.0,132.0,1,left,T. Jerome 13' driving floating Jump Shot (7 PTS) (A. Pokusevski 1 AST),"[1629660, 1630197]",1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,13.23,Made,7.0,A. Pokusevski,1630197.0,1.0,,,,,,,,,,,,,,,
445,PT02M02.00S,2021-11-20T02:40:04.3Z,3,REGULAR,3pt,Jump Shot,[],203114,66.5735873850197,44.36274509803921,1610612749,76,63,2021-11-20T02:40:10Z,4330000,-28.0,262.0,1,right,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
446,PT01M58.00S,2021-11-20T02:40:08.0Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,76,63,2021-11-20T02:40:08Z,4340000,,,0,,A. Pokusevski REBOUND (Off:0 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,445.0,1.0,1.0,0.0,,,,,,,,,,,
447,PT01M56.00S,2021-11-20T02:40:14.6Z,3,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,76,63,2021-11-20T02:40:22Z,4350000,,,0,,S. Gilgeous-Alexander lost ball out-of-bounds TURNOVER (1 TO),[1628983],1610612760.0,OKC,lost ball,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,204058.0,,,,,,,1.0,,,
521,PT01M56.00S,2021-11-20T02:40:18.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,76,63,2021-11-20T02:51:05Z,4355000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT01M56.00S,2021-11-20T02:40:21.7Z,3,REGULAR,substitution,out,[],1629647,,,1610612749,76,63,2021-11-20T02:40:26Z,4360000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M56.00S,2021-11-20T02:40:21.7Z,3,REGULAR,substitution,in,[],1629026,,,1610612749,76,63,2021-11-20T02:40:26Z,4370000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M41.00S,2021-11-20T02:40:42.0Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,78.9257555847569,47.05882352941176,1610612749,78,63,2021-11-20T02:40:46Z,4380000,-15.0,146.0,1,right,B. Portis 14' Jump Shot (15 PTS) (K. Middleton 2 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,14.63,Made,15.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,,
452,PT01M29.00S,2021-11-20T02:40:55.2Z,3,REGULAR,2pt,Jump Shot,[],1630197,23.73521681997372,62.254901960784316,1610612760,78,65,2021-11-20T02:52:22Z,4400000,-61.0,171.0,1,left,A. Pokusevski 18' pullup Jump Shot (2 PTS) (K. Williams 3 AST),"[1630197, 1629026]",1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,18.13,Made,2.0,K. Williams,1629026.0,3.0,,,,,,,,,,,,,,,
453,PT01M13.00S,2021-11-20T02:41:11.6Z,3,REGULAR,3pt,Jump Shot,[],1628400,73.40670170827858,10.049019607843137,1610612749,78,65,2021-11-20T02:41:16Z,4410000,-200.0,197.0,1,right,MISS S. Ojeleye 28' 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,,
454,PT01M09.00S,2021-11-20T02:41:14.5Z,3,REGULAR,rebound,defensive,[],203488,,,1610612760,78,65,2021-11-20T02:41:14Z,4420000,,,0,,M. Muscala REBOUND (Off:0 Def:7),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,453.0,7.0,7.0,0.0,,,,,,,,,,,
455,PT01M04.00S,2021-11-20T02:41:21.9Z,3,REGULAR,foul,personal,['2freethrow'],201588,,,1610612760,78,65,2021-11-20T02:41:36Z,4430000,,,0,,G. Hill shooting personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[201588, 1628983]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,,,,,,,,,,,202901.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
457,PT01M04.00S,2021-11-20T02:41:44.9Z,3,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,78,66,2021-11-20T02:41:44Z,4450000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (14 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
458,PT01M04.00S,2021-11-20T02:41:58.9Z,3,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,78,67,2021-11-20T02:41:58Z,4460000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (15 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
459,PT00M51.10S,2021-11-20T02:42:14.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203488,,,1610612749,78,67,2021-11-20T02:42:26Z,4470000,,,0,,M. Muscala shooting personal FOUL (2 PF) (Portis 2 FT),"[203488, 1626171]",1610612760.0,OKC,shooting,,,Muscala,M. Muscala,,,,,,,,,,,,,,,202901.0,2.0,0.0,Portis,1626171.0,,,,,,
461,PT00M51.10S,2021-11-20T02:42:46.3Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,79,67,2021-11-20T02:42:46Z,4490000,,,0,,B. Portis Free Throw 1 of 2 (16 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
462,PT00M51.10S,2021-11-20T02:42:49.1Z,3,REGULAR,substitution,out,[],203488,,,1610612749,79,67,2021-11-20T02:42:53Z,4500000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M51.10S,2021-11-20T02:42:49.1Z,3,REGULAR,substitution,in,[],1630581,,,1610612749,79,67,2021-11-20T02:42:53Z,4510000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT00M51.10S,2021-11-20T02:42:56.0Z,3,REGULAR,substitution,out,[],201588,,,1610612749,79,67,2021-11-20T02:43:02Z,4520000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT00M51.10S,2021-11-20T02:42:56.0Z,3,REGULAR,substitution,in,[],1629620,,,1610612749,79,67,2021-11-20T02:43:02Z,4530000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT00M51.10S,2021-11-20T02:43:17.4Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,80,67,2021-11-20T02:43:17Z,4540000,,,0,,B. Portis Free Throw 2 of 2 (17 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
467,PT00M30.10S,2021-11-20T02:43:39.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,18.347568988173457,43.627450980392155,1610612760,80,67,2021-11-20T02:43:44Z,4550000,32.0,120.0,1,left,MISS S. Gilgeous-Alexander 12' Jump Shot - blocked,"[1628983, 1628400]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,12.42,Missed,,,,,,,,,,,,,,Ojeleye,1628400.0,,,,
468,PT00M30.10S,2021-11-20T02:43:39.6Z,3,REGULAR,block,,[],1628400,,,1610612760,80,67,2021-11-20T02:43:42Z,4560000,,,0,,S. Ojeleye BLOCK (1 BLK),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M26.40S,2021-11-20T02:43:43.3Z,3,REGULAR,rebound,offensive,[],1628983,,,1610612760,80,67,2021-11-20T02:43:44Z,4570000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,467.0,6.0,5.0,1.0,,,,,,,,,,,
470,PT00M24.10S,2021-11-20T02:43:45.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628983,29.911300919842315,25.735294117647058,1610612760,80,67,2021-11-20T03:28:40Z,4580000,121.0,229.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,25.89,Missed,,,,,,,,,,,,,,,,,,,
471,PT00M23.70S,2021-11-20T02:43:48.2Z,3,REGULAR,rebound,offensive,[],1629026,,,1610612760,80,67,2021-11-20T02:43:48Z,4590000,,,0,,K. Williams REBOUND (Off:1 Def:1),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,470.0,2.0,1.0,1.0,,,,,,,,,,,
472,PT00M23.70S,2021-11-20T02:43:50.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612760,80,67,2021-11-20T02:44:12Z,4600000,,,0,,B. Portis shooting personal FOUL (3 PF) (Williams 2 FT),"[1626171, 1629026]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,,,,,,,,,,,202901.0,3.0,0.0,Williams,1629026.0,,,,,,
477,PT00M23.70S,2021-11-20T02:44:13.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629026,,,1610612760,80,67,2021-11-20T02:44:13Z,4620000,,,0,,MISS K. Williams Free Throw 1 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,,
478,PT00M23.70S,2021-11-20T02:44:13.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,80,67,2021-11-20T02:44:13Z,4630000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,477.0,,,,,,,,,,,,,,
479,PT00M23.70S,2021-11-20T02:44:14.4Z,3,REGULAR,substitution,out,[],1629620,,,1610612760,80,67,2021-11-20T02:44:24Z,4640000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M23.70S,2021-11-20T02:44:14.4Z,3,REGULAR,substitution,out,[],1630197,,,1610612760,80,67,2021-11-20T02:44:24Z,4650000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT00M23.70S,2021-11-20T02:44:14.4Z,3,REGULAR,substitution,in,[],1628960,,,1610612760,80,67,2021-11-20T02:44:24Z,4660000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M23.70S,2021-11-20T02:44:14.4Z,3,REGULAR,substitution,in,[],203488,,,1610612760,80,67,2021-11-20T02:44:24Z,4670000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M23.70S,2021-11-20T02:44:30.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629026,,,1610612760,80,68,2021-11-20T02:44:30Z,4680000,,,0,,K. Williams Free Throw 2 of 2 (4 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
484,PT00M00.00S,2021-11-20T02:44:57.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628960,94.1688567674113,34.55882352941176,1610612749,80,68,2021-11-20T02:45:03Z,4690000,-77.0,2.0,1,right,MISS G. Allen 7' driving floating Shot,[1628960],1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,7.72,Missed,,,,,,,,,,,,,,,,,,,
485,PT00M00.00S,2021-11-20T02:44:57.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,80,68,2021-11-20T02:45:03Z,4700000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,484.0,,,,,,,,,,,,,,
486,PT00M00.00S,2021-11-20T02:45:08.6Z,3,REGULAR,period,end,[],0,,,1610612749,80,68,2021-11-20T02:45:08Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2021-11-20T02:47:04.7Z,4,REGULAR,substitution,out,['startperiod'],1628400,,,1610612749,80,68,2021-11-20T02:47:32Z,4720000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2021-11-20T02:47:04.7Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612749,80,68,2021-11-20T02:47:32Z,4730000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2021-11-20T02:47:04.7Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,80,68,2021-11-20T02:47:32Z,4740000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2021-11-20T02:47:04.7Z,4,REGULAR,substitution,in,['startperiod'],1630197,,,1610612749,80,68,2021-11-20T02:47:32Z,4750000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2021-11-20T02:47:38.7Z,4,REGULAR,period,start,[],0,,,1610612749,80,68,2021-11-20T02:47:38Z,4760000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M47.00S,2021-11-20T02:47:50.6Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612749,80,68,2021-11-20T02:47:58Z,4770000,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1629660]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,2.0,,Jerome,1629660.0
493,PT11M47.00S,2021-11-20T02:47:50.6Z,4,REGULAR,steal,,[],1629660,,,1610612760,80,68,2021-11-20T02:47:53Z,4780000,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M34.00S,2021-11-20T02:48:03.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,33.327858081471746,68.38235294117648,1610612760,80,71,2021-11-20T02:48:09Z,4790000,-92.0,261.0,1,left,T. Jerome 27' 3PT  (10 PTS) (A. Pokusevski 2 AST),"[1629660, 1630197]",1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,27.65,Made,10.0,A. Pokusevski,1630197.0,2.0,,,,,,,,,,,,,,,
496,PT11M23.00S,2021-11-20T02:48:19.7Z,4,REGULAR,turnover,out-of-bounds,[],203114,,,1610612749,80,71,2021-11-20T02:54:13Z,4810000,,,0,,K. Middleton bad pass out-of-bounds TURNOVER (3 TO),[203114],1610612749.0,MIL,bad pass,,,Middleton,K. Middleton,,,,,,,,,,,,,,,202901.0,,,,,,,3.0,,,
497,PT11M06.00S,2021-11-20T02:48:37.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203488,26.757555847568987,17.401960784313726,1610612760,80,74,2021-11-20T02:48:42Z,4820000,163.0,199.0,1,left,M. Muscala 25' 3PT  (14 PTS) (J. Giddey 3 AST),"[203488, 1630581]",1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,25.72,Made,14.0,J. Giddey,1630581.0,3.0,,,,,,,,,,,,,,,
499,PT10M47.00S,2021-11-20T02:48:56.3Z,4,REGULAR,3pt,Jump Shot,[],1626192,95.22010512483574,95.83333333333334,1610612749,83,74,2021-11-20T02:49:02Z,4840000,229.0,-8.0,1,right,P. Connaughton 3PT  (7 PTS) (K. Middleton 3 AST),"[1626192, 203114]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,22.93,Made,7.0,K. Middleton,203114.0,3.0,,,,,,,,,,,,,,,
501,PT10M33.00S,2021-11-20T02:49:12.3Z,4,REGULAR,2pt,Jump Shot,[],203488,10.5946123521682,73.52941176470588,1610612760,83,74,2021-11-20T02:56:26Z,4860000,-118.0,47.0,1,left,MISS M. Muscala 12' turnaround Shot,[203488],1610612760.0,OKC,turnaround,,,Muscala,M. Muscala,,,,,12.67,Missed,,,,,,,,,,,,,,,,,,,
502,PT10M32.00S,2021-11-20T02:49:13.3Z,4,REGULAR,rebound,offensive,[],1630197,,,1610612760,83,74,2021-11-20T02:56:26Z,4870000,,,0,,A. Pokusevski REBOUND (Off:1 Def:1),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,501.0,2.0,1.0,1.0,,,,,,,,,,,
503,PT10M32.00S,2021-11-20T02:49:21.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630197,5.590000152587891,50.0,1610612760,83,76,2021-11-20T02:56:38Z,4880000,0.0,0.0,1,left,A. Pokusevski tip DUNK (4 PTS),[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
504,PT10M20.00S,2021-11-20T02:49:28.9Z,4,REGULAR,foul,personal,[],1629026,,,1610612749,83,76,2021-11-20T02:49:37Z,4890000,,,0,,K. Williams personal FOUL (1 PF),"[1629026, 203114]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,2715.0,1.0,0.0,Middleton,203114.0,,,,,,
506,PT10M20.00S,2021-11-20T02:49:36.7Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,83,76,2021-11-20T02:49:53Z,4910000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M20.00S,2021-11-20T02:49:36.7Z,4,REGULAR,substitution,out,[],1630581,,,1610612749,83,76,2021-11-20T02:49:53Z,4920000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,
