actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
446,PT07M21.00S,2021-12-05T02:42:03.1Z,3,REGULAR,3pt,Jump Shot,[],203114,66.96780551905388,56.372549019607845,1610612749,79,59,2021-12-05T02:42:12Z,4390000,32.0,258.0,1,right,K. Middleton 26' 3PT  (20 PTS) (J. Holiday 4 AST),"[203114, 201950]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,26.0,Made,,,,,,,,,,,20.0,J. Holiday,201950.0,4.0,,,,,
448,PT07M04.00S,2021-12-05T02:42:18.7Z,3,REGULAR,3pt,Jump Shot,[],1629130,23.078186596583443,5.392156862745098,1610612748,79,62,2021-12-05T02:42:23Z,4410000,223.0,164.0,1,left,D. Robinson 27' 3PT  (11 PTS) (T. Herro 4 AST),"[1629130, 1629639]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,27.7,Made,,,,,,,,,,,11.0,T. Herro,1629639.0,4.0,,,,,
450,PT06M40.00S,2021-12-05T02:42:43.2Z,3,REGULAR,3pt,Jump Shot,[],1626171,67.09921156373193,51.470588235294116,1610612749,82,62,2021-12-05T02:42:48Z,4430000,7.0,257.0,1,right,B. Portis 25' 3PT  (12 PTS) (K. Middleton 6 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.69,Made,,,,,,,,,,,12.0,K. Middleton,203114.0,6.0,,,,,
452,PT06M20.00S,2021-12-05T02:43:03.2Z,3,REGULAR,turnover,bad pass,[],1629639,,,1610612748,82,62,2021-12-05T02:43:21Z,4450000,,,0,,T. Herro bad pass TURNOVER (3 TO),"[1629639, 1626171]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,3.0,,,,,,,Portis,1626171.0,
453,PT06M20.00S,2021-12-05T02:43:03.2Z,3,REGULAR,steal,,[],1626171,,,1610612749,82,62,2021-12-05T02:43:05Z,4460000,,,0,,B. Portis STEAL (2 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT06M19.00S,2021-12-05T02:43:08.8Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626171,93.11760840998686,52.450980392156865,1610612749,84,62,2021-12-05T02:49:50Z,4470000,12.0,12.0,1,right,B. Portis running Layup (14 PTS),[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,1.73,Made,,,,,,,,,,,14.0,,,,,,,,
455,PT06M19.00S,2021-12-05T02:43:28.5Z,3,REGULAR,foul,personal,['1freethrow'],1629639,,,1610612749,84,62,2021-12-05T02:47:55Z,4480000,,,0,,T. Herro flagrant-type-1 personal FOUL (2 PF) (Portis 1 FT),"[1629639, 1626171]",1610612748.0,MIA,flagrant-type-1,,,Herro,T. Herro,,,,,,,,,,,202041.0,2.0,0.0,Portis,1626171.0,,,,,,,,,,
457,PT06M19.00S,2021-12-05T02:43:43.8Z,3,REGULAR,instantreplay,request,[],0,,,1610612749,84,62,2021-12-05T02:45:36Z,4500000,,,0,,,[],,,overturned,,,,,,,,,,,,,,,202041.0,,,,,,,,,,,,,,Common Foul to Flagrant 1
460,PT06M19.00S,2021-12-05T02:45:58.4Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1626171,,,1610612749,85,62,2021-12-05T02:48:04Z,4510000,,,0,,B. Portis flagrant Free Throw 1 of 1 (15 PTS),[1626171],1610612749.0,MIL,flagrant,,,Portis,B. Portis,,,,,,Made,,,,,,,,,,,15.0,,,,,,,,
461,PT06M19.00S,2021-12-05T02:46:06.8Z,3,REGULAR,substitution,out,[],203114,,,1610612748,85,62,2021-12-05T02:46:22Z,4520000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT06M19.00S,2021-12-05T02:46:06.8Z,3,REGULAR,substitution,out,[],1630572,,,1610612748,85,62,2021-12-05T02:46:22Z,4530000,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612749.0,MIL,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M19.00S,2021-12-05T02:46:06.8Z,3,REGULAR,substitution,out,[],1629639,,,1610612748,85,62,2021-12-05T02:46:22Z,4540000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M19.00S,2021-12-05T02:46:06.8Z,3,REGULAR,substitution,in,[],203918,,,1610612748,85,62,2021-12-05T02:46:22Z,4550000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M19.00S,2021-12-05T02:46:06.8Z,3,REGULAR,substitution,in,[],1630606,,,1610612748,85,62,2021-12-05T02:46:22Z,4560000,,,0,,SUB in: J. Smart,[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M19.00S,2021-12-05T02:46:06.8Z,3,REGULAR,substitution,in,[],1629216,,,1610612748,85,62,2021-12-05T02:46:22Z,4570000,,,0,,SUB in: G. Vincent,[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M08.00S,2021-12-05T02:46:29.4Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201950,90.75229960578186,79.65686274509804,1610612749,85,62,2021-12-05T02:46:34Z,4580000,148.0,34.0,1,right,MISS J. Holiday 15' Jump Shot,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,15.22,Missed,,,,,,,,,,,,,,,,,,,
468,PT06M05.00S,2021-12-05T02:46:32.4Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,85,62,2021-12-05T02:46:34Z,4590000,,,0,,D. Dedmon REBOUND (Off:3 Def:9),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,467.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
469,PT06M00.00S,2021-12-05T02:46:37.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200768,9.806176084099869,47.30392156862745,1610612748,85,64,2021-12-05T02:46:45Z,4600000,13.0,40.0,1,left,K. Lowry driving Layup (8 PTS),[200768],1610612748.0,MIA,driving,,,Lowry,K. Lowry,,,,,4.19,Made,,,,,,,,,,,8.0,,,,,,,,
470,PT05M45.00S,2021-12-05T02:46:51.4Z,3,REGULAR,3pt,Jump Shot,[],1626192,65.39093298291722,19.607843137254903,1610612749,88,64,2021-12-05T02:46:57Z,4610000,-152.0,273.0,1,right,P. Connaughton 31' 3PT  (17 PTS) (R. Hood 2 AST),"[1626192, 203918]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,31.23,Made,,,,,,,,,,,17.0,R. Hood,203918.0,2.0,,,,,
472,PT05M24.00S,2021-12-05T02:47:12.8Z,3,REGULAR,3pt,Jump Shot,[],1629216,31.488173455978973,74.50980392156863,1610612748,88,67,2021-12-05T02:47:18Z,4630000,-123.0,243.0,1,left,G. Vincent 27' 3PT  (5 PTS) (D. Robinson 3 AST),"[1629216, 1629130]",1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,27.26,Made,,,,,,,,,,,5.0,D. Robinson,1629130.0,3.0,,,,,
474,PT05M00.00S,2021-12-05T02:47:37.1Z,3,REGULAR,3pt,Jump Shot,[],1626192,67.7562417871222,19.362745098039216,1610612749,91,67,2021-12-05T02:47:42Z,4650000,-153.0,251.0,1,right,P. Connaughton 29' 3PT  (20 PTS) (J. Holiday 5 AST),"[1626192, 201950]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,29.37,Made,,,,,,,,,,,20.0,J. Holiday,201950.0,5.0,,,,,
476,PT04M41.00S,2021-12-05T02:47:55.7Z,3,REGULAR,3pt,Jump Shot,[],200782,7.178055190538765,96.07843137254902,1610612748,91,67,2021-12-05T02:48:01Z,4670000,-230.0,15.0,1,left,MISS P. Tucker 3PT,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,,
477,PT04M38.00S,2021-12-05T02:47:58.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,91,67,2021-12-05T02:48:01Z,4680000,,,0,,B. Portis REBOUND (Off:4 Def:11),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,476.0,15.0,11.0,4.0,,,,,,,,,,,,,,,
478,PT04M31.00S,2021-12-05T02:48:06.9Z,3,REGULAR,3pt,Jump Shot,[],1626171,71.56701708278581,13.23529411764706,1610612749,91,67,2021-12-05T02:48:11Z,4690000,-184.0,215.0,1,right,MISS B. Portis 28' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,28.27,Missed,,,,,,,,,,,,,,,,,,,
479,PT04M27.00S,2021-12-05T02:48:10.9Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,91,67,2021-12-05T02:48:11Z,4700000,,,0,,K. Lowry REBOUND (Off:0 Def:2),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,478.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
480,PT04M18.00S,2021-12-05T02:48:21.9Z,3,REGULAR,foul,offensive,[],203473,,,1610612748,91,67,2021-12-05T02:48:31Z,4710000,,,0,,D. Dedmon offensive FOUL (1 PF),"[203473, 1626192]",1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,202041.0,1.0,0.0,Connaughton,1626192.0,,,,,,,,,,
482,PT04M18.00S,2021-12-05T02:48:21.9Z,3,REGULAR,turnover,offensive foul,[],203473,,,1610612748,91,67,2021-12-05T02:48:21Z,4730000,,,0,,D. Dedmon offensive foul TURNOVER (2 TO),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,202041.0,,,,,2.0,,,,,,,,,
483,PT04M18.00S,2021-12-05T02:48:32.4Z,3,REGULAR,substitution,out,[],1626171,,,1610612749,91,67,2021-12-05T02:48:48Z,4740000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M18.00S,2021-12-05T02:48:32.4Z,3,REGULAR,substitution,out,[],200782,,,1610612749,91,67,2021-12-05T02:48:48Z,4750000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M18.00S,2021-12-05T02:48:32.4Z,3,REGULAR,substitution,out,[],1629130,,,1610612749,91,67,2021-12-05T02:48:48Z,4760000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M18.00S,2021-12-05T02:48:32.4Z,3,REGULAR,substitution,in,[],202326,,,1610612749,91,67,2021-12-05T02:48:48Z,4770000,,,0,,SUB in: D. Cousins,[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT04M18.00S,2021-12-05T02:48:32.4Z,3,REGULAR,substitution,in,[],1628997,,,1610612749,91,67,2021-12-05T02:48:48Z,4780000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT04M18.00S,2021-12-05T02:48:32.4Z,3,REGULAR,substitution,in,[],1629622,,,1610612749,91,67,2021-12-05T02:48:48Z,4790000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M04.00S,2021-12-05T02:49:02.9Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],201950,88.78120893561103,33.33333333333333,1610612749,91,67,2021-12-05T02:49:09Z,4800000,-83.0,53.0,1,right,MISS J. Holiday 9' turnaround fadeaway Shot,[201950],1610612749.0,MIL,turnaround fadeaway,,,Holiday,J. Holiday,,,,,9.87,Missed,,,,,,,,,,,,,,,,,,,
490,PT04M00.00S,2021-12-05T02:49:06.9Z,3,REGULAR,rebound,defensive,[],203473,,,1610612748,91,67,2021-12-05T02:49:09Z,4810000,,,0,,D. Dedmon REBOUND (Off:3 Def:10),[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,489.0,13.0,10.0,3.0,,,,,,,,,,,,,,,
491,PT03M50.00S,2021-12-05T02:49:16.3Z,3,REGULAR,turnover,bad pass,[],1629622,,,1610612748,91,67,2021-12-05T02:49:26Z,4820000,,,0,,M. Strus bad pass TURNOVER (1 TO),"[1629622, 203918]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,1.0,,,,,,,Hood,203918.0,
492,PT03M50.00S,2021-12-05T02:49:16.3Z,3,REGULAR,steal,,[],203918,,,1610612749,91,67,2021-12-05T02:49:19Z,4830000,,,0,,R. Hood STEAL (1 STL),[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M48.00S,2021-12-05T02:49:21.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",201950,92.32917214191852,49.50980392156863,1610612749,91,67,2021-12-05T02:55:41Z,4840000,-2.0,20.0,1,right,MISS J. Holiday running Layup,[201950],1610612749.0,MIL,running,,,Holiday,J. Holiday,,,,,1.98,Missed,,,,,,,,,,,,,,,,,,,
494,PT03M47.00S,2021-12-05T02:49:22.7Z,3,REGULAR,rebound,offensive,[],201950,,,1610612749,91,67,2021-12-05T02:55:41Z,4850000,,,0,,J. Holiday REBOUND (Off:1 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,493.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
495,PT03M47.00S,2021-12-05T02:49:28.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",201950,94.40999984741211,50.0,1610612749,91,67,2021-12-05T02:55:57Z,4865000,0.0,0.0,1,right,MISS J. Holiday tip Layup,[201950],1610612749.0,MIL,tip,,,Holiday,J. Holiday,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
496,PT03M46.00S,2021-12-05T02:49:29.0Z,3,REGULAR,rebound,offensive,[],1630606,,,1610612749,91,67,2021-12-05T02:55:57Z,4872500,,,0,,J. Smart REBOUND (Off:2 Def:2),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,495.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
497,PT03M45.00S,2021-12-05T02:49:31.0Z,3,REGULAR,foul,personal,['2freethrow'],203473,,,1610612749,91,67,2021-12-05T02:49:50Z,4880000,,,0,,D. Dedmon shooting personal FOUL (2 PF) (Smart 2 FT),"[203473, 1630606]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,202027.0,2.0,0.0,Smart,1630606.0,,,,,,,,,,
499,PT03M45.00S,2021-12-05T02:49:52.2Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630606,,,1610612749,92,67,2021-12-05T02:49:52Z,4900000,,,0,,J. Smart Free Throw 1 of 2 (4 PTS),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
500,PT03M45.00S,2021-12-05T02:49:54.9Z,3,REGULAR,substitution,out,[],1626192,,,1610612749,92,67,2021-12-05T02:50:05Z,4910000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT03M45.00S,2021-12-05T02:49:54.9Z,3,REGULAR,substitution,out,[],203473,,,1610612749,92,67,2021-12-05T02:50:05Z,4920000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT03M45.00S,2021-12-05T02:49:54.9Z,3,REGULAR,substitution,in,[],203648,,,1610612749,92,67,2021-12-05T02:50:05Z,4930000,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M45.00S,2021-12-05T02:49:54.9Z,3,REGULAR,substitution,in,[],1630209,,,1610612749,92,67,2021-12-05T02:50:05Z,4940000,,,0,,SUB in: O. Yurtseven,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M45.00S,2021-12-05T02:50:10.3Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630606,,,1610612749,93,67,2021-12-05T02:55:57Z,4950000,,,0,,J. Smart Free Throw 2 of 2 (5 PTS),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,Made,,,,,,,,,,,5.0,,,,,,,,
505,PT03M37.00S,2021-12-05T02:50:19.6Z,3,REGULAR,3pt,Jump Shot,[],1629216,32.53942181340342,31.372549019607842,1610612748,93,67,2021-12-05T02:50:30Z,4960000,93.0,253.0,1,left,MISS G. Vincent 27' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,27.0,Missed,,,,,,,,,,,,,,,,,,,
506,PT03M34.00S,2021-12-05T02:50:22.6Z,3,REGULAR,rebound,defensive,[],201950,,,1610612749,93,67,2021-12-05T02:50:30Z,4970000,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,505.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
507,PT03M27.00S,2021-12-05T02:50:28.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202326,92.46057818659659,49.50980392156863,1610612749,95,67,2021-12-05T02:50:35Z,4980000,-2.0,18.0,1,right,D. Cousins finger roll Layup (9 PTS),[202326],1610612749.0,MIL,finger roll,,,Cousins,D. Cousins,,,,,1.86,Made,,,,,,,,,,,9.0,,,,,,,,
508,PT03M11.00S,2021-12-05T02:50:49.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,95,67,2021-12-05T02:50:49Z,4990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT03M08.00S,2021-12-05T02:51:08.3Z,3,REGULAR,foul,personal,[],203918,,,1610612748,95,67,2021-12-05T02:51:22Z,5000000,,,0,,R. Hood personal FOUL (1 PF),"[203918, 200768]",1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,202041.0,1.0,0.0,Lowry,200768.0,,,,,,,,,,
511,PT03M01.00S,2021-12-05T02:51:29.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,6.389618922470433,49.50980392156863,1610612748,95,69,2021-12-05T02:51:38Z,5020000,2.0,8.0,1,left,C. Martin driving DUNK (9 PTS) (G. Vincent 2 AST),"[1628997, 1629216]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,0.8,Made,,,,,,,,,,,9.0,G. Vincent,1629216.0,2.0,,,,,
513,PT02M54.00S,2021-12-05T02:51:37.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203648,92.06636005256242,49.754901960784316,1610612749,97,69,2021-12-05T02:51:42Z,5040000,-1.0,22.0,1,right,T. Antetokounmpo driving DUNK (6 PTS) (J. Holiday 6 AST),"[203648, 201950]",1610612749.0,MIL,driving,,,Antetokounmpo,T. Antetokounmpo,,,,,2.21,Made,,,,,,,,,,,6.0,J. Holiday,201950.0,6.0,,,,,
515,PT02M44.00S,2021-12-05T02:51:47.4Z,3,REGULAR,2pt,Jump Shot,[],200768,20.71287779237845,68.13725490196079,1610612748,97,71,2021-12-05T02:51:52Z,5060000,-91.0,142.0,1,left,K. Lowry 16' pullup Jump Shot (10 PTS) (C. Martin 2 AST),"[200768, 1628997]",1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,16.87,Made,,,,,,,,,,,10.0,C. Martin,1628997.0,2.0,,,,,
517,PT02M44.00S,2021-12-05T02:51:53.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,97,71,2021-12-05T02:51:53Z,5080000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT02M44.00S,2021-12-05T02:54:10.3Z,3,REGULAR,substitution,out,[],201950,,,1610612749,97,71,2021-12-05T02:54:37Z,5090000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M44.00S,2021-12-05T02:54:10.3Z,3,REGULAR,substitution,out,[],200768,,,1610612749,97,71,2021-12-05T02:54:37Z,5100000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M44.00S,2021-12-05T02:54:10.3Z,3,REGULAR,substitution,in,[],203114,,,1610612749,97,71,2021-12-05T02:54:37Z,5110000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M44.00S,2021-12-05T02:54:10.3Z,3,REGULAR,substitution,in,[],1629639,,,1610612749,97,71,2021-12-05T02:54:37Z,5120000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M32.00S,2021-12-05T02:55:00.1Z,3,REGULAR,foul,personal,['2freethrow'],1629622,,,1610612749,97,71,2021-12-05T02:55:09Z,5130000,,,0,,M. Strus shooting personal FOUL (1 PF) (Cousins 2 FT),"[1629622, 202326]",1610612748.0,MIA,shooting,,,Strus,M. Strus,,,,,,,,,,,202027.0,1.0,0.0,Cousins,202326.0,,,,,,,,,,
524,PT02M32.00S,2021-12-05T02:55:24.2Z,3,REGULAR,freethrow,1 of 2,[],202326,,,1610612749,98,71,2021-12-05T02:55:24Z,5150000,,,0,,D. Cousins Free Throw 1 of 2 (10 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,,,,,,,,,,,10.0,,,,,,,,
525,PT02M32.00S,2021-12-05T02:55:41.3Z,3,REGULAR,freethrow,2 of 2,[],202326,,,1610612749,99,71,2021-12-05T02:55:41Z,5160000,,,0,,D. Cousins Free Throw 2 of 2 (11 PTS),[202326],1610612749.0,MIL,,,,Cousins,D. Cousins,,,,,,Made,,,,,,,,,,,11.0,,,,,,,,
526,PT02M21.00S,2021-12-05T02:56:00.3Z,3,REGULAR,foul,personal,[],203648,,,1610612748,99,71,2021-12-05T02:56:21Z,5170000,,,0,,T. Antetokounmpo personal FOUL (2 PF),"[203648, 1628997]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,202041.0,2.0,0.0,Martin,1628997.0,,,,,,,,,,
528,PT02M09.00S,2021-12-05T02:56:31.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630209,13.354139290407357,61.51960784313726,1610612748,99,71,2021-12-05T02:58:46Z,5190000,-58.0,73.0,1,left,MISS O. Yurtseven 9' floating Shot,[1630209],1610612748.0,MIA,floating,,,Yurtseven,O. Yurtseven,,,,,9.3,Missed,,,,,,,,,,,,,,,,,,,
529,PT02M06.00S,2021-12-05T02:56:34.3Z,3,REGULAR,rebound,defensive,[],1630606,,,1610612749,99,71,2021-12-05T02:56:38Z,5200000,,,0,,J. Smart REBOUND (Off:2 Def:3),[1630606],1610612749.0,MIL,,,,Smart,J. Smart,,,,,,,528.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
530,PT01M56.00S,2021-12-05T02:56:44.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202326,93.51182654402102,45.588235294117645,1610612749,99,71,2021-12-05T02:56:51Z,5210000,-22.0,8.0,1,right,MISS D. Cousins turnaround Shot - blocked,"[202326, 1630209]",1610612749.0,MIL,turnaround,,,Cousins,D. Cousins,,,,,2.37,Missed,,,,,,,,,,,,,,,Yurtseven,1630209.0,,,
531,PT01M56.00S,2021-12-05T02:56:44.1Z,3,REGULAR,block,,[],1630209,,,1610612749,99,71,2021-12-05T02:56:47Z,5220000,,,0,,O. Yurtseven BLOCK (1 BLK),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT01M52.00S,2021-12-05T02:56:48.1Z,3,REGULAR,rebound,defensive,[],1629639,,,1610612748,99,71,2021-12-05T02:56:51Z,5230000,,,0,,T. Herro REBOUND (Off:4 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,530.0,9.0,5.0,4.0,,,,,,,,,,,,,,,
533,PT01M51.00S,2021-12-05T02:56:54.4Z,3,REGULAR,foul,personal,['2freethrow'],203918,,,1610612748,99,71,2021-12-05T02:57:14Z,5240000,,,0,,R. Hood shooting personal FOUL (2 PF) (Yurtseven 2 FT),"[203918, 1630209]",1610612749.0,MIL,shooting,,,Hood,R. Hood,,,,,,,,,,,202027.0,2.0,0.0,Yurtseven,1630209.0,,,,,,,,,,
535,PT01M51.00S,2021-12-05T02:57:18.1Z,3,REGULAR,freethrow,1 of 2,[],1630209,,,1610612748,99,71,2021-12-05T02:57:18Z,5260000,,,0,,MISS O. Yurtseven Free Throw 1 of 2,[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,Missed,,,,,,,,,,,,,,,,,,,
536,PT01M51.00S,2021-12-05T02:57:18.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,99,71,2021-12-05T02:57:18Z,5270000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,,,,
537,PT01M51.00S,2021-12-05T02:57:19.2Z,3,REGULAR,substitution,out,[],203918,,,1610612748,99,71,2021-12-05T02:57:24Z,5280000,,,0,,SUB out: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT01M51.00S,2021-12-05T02:57:19.2Z,3,REGULAR,substitution,in,[],202083,,,1610612748,99,71,2021-12-05T02:57:24Z,5290000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT01M51.00S,2021-12-05T02:57:37.0Z,3,REGULAR,freethrow,2 of 2,[],1630209,,,1610612748,99,72,2021-12-05T02:57:37Z,5300000,,,0,,O. Yurtseven Free Throw 2 of 2 (4 PTS),[1630209],1610612748.0,MIA,,,,Yurtseven,O. Yurtseven,,,,,,Made,,,,,,,,,,,4.0,,,,,,,,
