actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
530,PT08M47.00S,2021-11-18T02:28:43.0Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,89,87,2021-11-18T02:28:45Z,5130000,,,0,,G. Hill REBOUND (Off:0 Def:7),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,529.0,7.0,7.0,0.0,,,,,,,,,,,,
531,PT08M43.00S,2021-11-18T02:28:47.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203114,66.17936925098554,32.1078431372549,1610612749,92,87,2021-11-18T02:39:43Z,5140000,-89.0,265.0,1,right,K. Middleton 28' 3PT running pullup (14 PTS) (G. Hill 2 AST),"[203114, 201588]",1610612749.0,MIL,running pullup,,,Middleton,K. Middleton,,,,,,,,28.01,Made,,,,,14.0,,,,,,G. Hill,201588.0,2.0,,,
533,PT08M42.00S,2021-11-18T02:28:56.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,92,87,2021-11-18T02:28:56Z,5160000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,out,[],201588,,,1610612747,92,87,2021-11-18T02:32:19Z,5170000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,out,[],1626171,,,1610612747,92,87,2021-11-18T02:32:19Z,5180000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,out,[],200765,,,1610612747,92,87,2021-11-18T02:32:19Z,5190000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,out,[],203145,,,1610612747,92,87,2021-11-18T02:32:19Z,5200000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,out,[],201599,,,1610612747,92,87,2021-11-18T02:32:19Z,5210000,,,0,,SUB out: D. Jordan,[201599],1610612747.0,LAL,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,in,[],1626192,,,1610612747,92,87,2021-11-18T02:32:19Z,5220000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,in,[],203507,,,1610612747,92,87,2021-11-18T02:32:19Z,5230000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,in,[],201566,,,1610612747,92,87,2021-11-18T02:32:19Z,5240000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,in,[],203076,,,1610612747,92,87,2021-11-18T02:32:19Z,5250000,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M42.00S,2021-11-18T02:31:59.6Z,4,REGULAR,substitution,in,[],1629659,,,1610612747,92,87,2021-11-18T02:32:19Z,5260000,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M17.00S,2021-11-18T02:32:47.1Z,4,REGULAR,3pt,Jump Shot,[],1629659,7.966491458607096,95.58823529411765,1610612747,92,87,2021-11-18T02:32:53Z,5270000,-228.0,22.0,1,left,MISS T. Horton-Tucker step back 3PT,[1629659],1610612747.0,LAL,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,22.9,Missed,,,,,,,,,,,,,,,,
546,PT08M14.00S,2021-11-18T02:32:50.1Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,92,87,2021-11-18T02:32:53Z,5280000,,,0,,G. Allen REBOUND (Off:1 Def:6),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,545.0,7.0,6.0,1.0,,,,,,,,,,,,
547,PT08M02.00S,2021-11-18T02:33:07.6Z,4,REGULAR,violation,kicked ball,[],203076,,,1610612749,92,87,2021-11-18T02:33:44Z,5290000,,,0,,A. Davis kicked ball VIOLATION,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,2714.0,,,,,,,,,,
548,PT07M47.00S,2021-11-18T02:33:37.4Z,4,REGULAR,3pt,Jump Shot,[],201950,68.54467805519053,68.38235294117648,1610612749,92,87,2021-11-18T02:33:48Z,5300000,92.0,243.0,1,right,MISS J. Holiday 26' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,26.0,Missed,,,,,,,,,,,,,,,,
549,PT07M44.00S,2021-11-18T02:33:40.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,92,87,2021-11-18T02:33:40Z,5310000,,,0,,A. Davis REBOUND (Off:2 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,548.0,7.0,5.0,2.0,,,,,,,,,,,,
550,PT07M34.00S,2021-11-18T02:33:50.5Z,4,REGULAR,2pt,Jump Shot,[],203076,23.99802890932983,26.225490196078432,1610612747,92,89,2021-11-18T02:33:59Z,5320000,119.0,173.0,1,left,A. Davis 21' Jump Shot (18 PTS) (R. Westbrook 14 AST),"[203076, 201566]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,21.0,Made,,,,,18.0,,,,,,R. Westbrook,201566.0,14.0,,,
552,PT07M21.00S,2021-11-18T02:34:06.0Z,4,REGULAR,foul,personal,[],203076,,,1610612749,92,89,2021-11-18T02:34:14Z,5340000,,,0,,A. Davis personal FOUL (2 PF),"[203076, 203507]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,2714.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
554,PT07M21.00S,2021-11-18T02:34:14.4Z,4,REGULAR,substitution,out,[],201961,,,1610612749,92,89,2021-11-18T02:34:18Z,5360000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT07M21.00S,2021-11-18T02:34:14.4Z,4,REGULAR,substitution,in,[],2546,,,1610612749,92,89,2021-11-18T02:34:18Z,5370000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT07M14.00S,2021-11-18T02:34:37.5Z,4,REGULAR,foul,personal,['2freethrow'],203076,,,1610612749,92,89,2021-11-18T02:35:04Z,5380000,,,0,,A. Davis shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[203076, 203507]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,,,,,,,,,,,201638.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,
558,PT07M14.00S,2021-11-18T02:34:58.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,92,89,2021-11-18T02:34:58Z,5400000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M14.00S,2021-11-18T02:35:09.0Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612749,92,89,2021-11-18T02:37:44Z,5410000,,,0,,,[],1610612747.0,LAL,stands,,,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,
560,PT07M14.00S,2021-11-18T02:38:10.9Z,4,REGULAR,substitution,out,[],203114,,,1610612749,92,89,2021-11-18T02:38:32Z,5420000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M14.00S,2021-11-18T02:38:10.9Z,4,REGULAR,substitution,in,[],201588,,,1610612749,92,89,2021-11-18T02:38:32Z,5430000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M14.00S,2021-11-18T02:38:44.2Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,93,89,2021-11-18T02:39:06Z,5440000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (36 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,36.0,,,,,,,,,,,
563,PT07M14.00S,2021-11-18T02:38:44.2Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,93,89,2021-11-18T02:39:06Z,5450000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,
564,PT07M10.00S,2021-11-18T02:38:48.2Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,93,89,2021-11-18T02:39:06Z,5460000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,563.0,4.0,3.0,1.0,,,,,,,,,,,,
565,PT07M07.00S,2021-11-18T02:39:05.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629659,5.732588699080158,52.450980392156865,1610612747,93,91,2021-11-18T02:39:14Z,5470000,-12.0,1.0,1,left,T. Horton-Tucker running Layup (23 PTS) (R. Westbrook 15 AST),"[1629659, 201566]",1610612747.0,LAL,running,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,1.24,Made,,,,,23.0,,,,,,R. Westbrook,201566.0,15.0,,,
567,PT06M53.00S,2021-11-18T02:39:19.6Z,4,REGULAR,2pt,Jump Shot,[],201950,81.68528252299606,70.09803921568627,1610612749,93,91,2021-11-18T02:39:27Z,5490000,100.0,120.0,1,right,MISS J. Holiday 15' Jump Shot,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,15.63,Missed,,,,,,,,,,,,,,,,
568,PT06M53.00S,2021-11-18T02:39:22.0Z,4,REGULAR,rebound,offensive,[],203507,,,1610612749,93,91,2021-11-18T02:39:22Z,5500000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,567.0,8.0,6.0,2.0,,,,,,,,,,,,
569,PT06M53.00S,2021-11-18T02:39:25.7Z,4,REGULAR,foul,personal,[],201566,,,1610612749,93,91,2021-11-18T02:39:35Z,5510000,,,0,,R. Westbrook personal FOUL (2 PF),"[201566, 203507]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,2714.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,
571,PT06M41.00S,2021-11-18T02:39:54.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203507,93.38042049934296,50.245098039215684,1610612749,95,91,2021-11-18T02:39:59Z,5530000,1.0,10.0,1,right,G. Antetokounmpo driving Layup (38 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,0.98,Made,,,,,38.0,,,,,,,,,,,
572,PT06M13.00S,2021-11-18T02:40:22.5Z,4,REGULAR,3pt,Jump Shot,[],1628370,33.065045992115635,39.46078431372549,1610612747,95,91,2021-11-18T02:40:28Z,5540000,53.0,258.0,1,left,MISS M. Monk 26' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,,,,26.36,Missed,,,,,,,,,,,,,,,,
573,PT06M10.00S,2021-11-18T02:40:25.0Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,95,91,2021-11-18T02:40:25Z,5550000,,,0,,G. Allen REBOUND (Off:1 Def:7),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,572.0,8.0,7.0,1.0,,,,,,,,,,,,
574,PT06M04.00S,2021-11-18T02:40:31.1Z,4,REGULAR,3pt,Jump Shot,[],1626192,93.9060446780552,4.166666666666666,1610612749,98,91,2021-11-18T02:40:36Z,5560000,-229.0,5.0,1,right,P. Connaughton 3PT  (16 PTS) (J. Holiday 8 AST),"[1626192, 201950]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,22.93,Made,,,,,16.0,,,,,,J. Holiday,201950.0,8.0,,,
576,PT05M47.00S,2021-11-18T02:40:47.9Z,4,REGULAR,2pt,Jump Shot,[],201566,15.719448094612352,70.09803921568627,1610612747,98,91,2021-11-18T02:40:53Z,5580000,-100.0,95.0,1,left,MISS R. Westbrook 13' pullup bank Shot,[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,,,,13.85,Missed,,,,,,,,,,,,,,,,
577,PT05M45.00S,2021-11-18T02:40:49.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,98,91,2021-11-18T02:40:53Z,5590000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,576.0,9.0,7.0,2.0,,,,,,,,,,,,
579,PT05M36.00S,2021-11-18T02:41:05.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201566,,,1610612749,98,91,2021-11-18T02:41:18Z,5610000,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[201566, 203507]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,2714.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,
581,PT05M36.00S,2021-11-18T02:41:40.5Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,99,91,2021-11-18T02:41:40Z,5630000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (39 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,39.0,,,,,,,,,,,
582,PT05M36.00S,2021-11-18T02:41:40.5Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,99,91,2021-11-18T02:42:08Z,5640000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Missed,,,,,,,,,,,,,,,,
583,PT05M33.00S,2021-11-18T02:41:43.5Z,4,REGULAR,rebound,defensive,[],2546,,,1610612747,99,91,2021-11-18T02:42:08Z,5650000,,,0,,C. Anthony REBOUND (Off:0 Def:6),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,582.0,6.0,6.0,0.0,,,,,,,,,,,,
584,PT05M17.00S,2021-11-18T02:42:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.389618922470433,49.50980392156863,1610612747,99,93,2021-11-18T02:42:24Z,5660000,2.0,8.0,1,left,M. Monk cutting Layup (9 PTS) (A. Davis 4 AST),"[1628370, 203076]",1610612747.0,LAL,cutting,,,Monk,M. Monk,,,,,,,,0.8,Made,,,,,9.0,,,,,,A. Davis,203076.0,4.0,,,
586,PT05M05.00S,2021-11-18T02:42:31.4Z,4,REGULAR,3pt,Jump Shot,[],201950,69.20170827858082,70.34313725490196,1610612749,99,93,2021-11-18T02:42:42Z,5680000,102.0,237.0,1,right,MISS J. Holiday 25' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,,,,25.79,Missed,,,,,,,,,,,,,,,,
587,PT05M03.00S,2021-11-18T02:42:33.4Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612747,99,93,2021-11-18T02:42:42Z,5690000,,,0,,T. Horton-Tucker REBOUND (Off:3 Def:7),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,586.0,10.0,7.0,3.0,,,,,,,,,,,,
588,PT05M02.00S,2021-11-18T02:42:38.7Z,4,REGULAR,turnover,out-of-bounds,[],1629659,,,1610612747,99,93,2021-11-18T02:42:49Z,5700000,,,0,,T. Horton-Tucker bad pass out-of-bounds TURNOVER (3 TO),[1629659],1610612747.0,LAL,bad pass,,,Horton-Tucker,T. Horton-Tucker,,,,,3.0,,,,,,,,,,2714.0,,,,,,,,,,
589,PT05M02.00S,2021-11-18T02:42:45.5Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,99,93,2021-11-18T02:42:58Z,5710000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M02.00S,2021-11-18T02:42:45.5Z,4,REGULAR,substitution,out,[],201588,,,1610612749,99,93,2021-11-18T02:42:58Z,5720000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT05M02.00S,2021-11-18T02:42:45.5Z,4,REGULAR,substitution,in,[],203114,,,1610612749,99,93,2021-11-18T02:42:58Z,5730000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M02.00S,2021-11-18T02:42:45.5Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,99,93,2021-11-18T02:42:58Z,5740000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M41.00S,2021-11-18T02:43:18.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",201950,84.1819973718791,55.63725490196079,1610612749,99,93,2021-11-18T02:43:31Z,5750000,28.0,96.0,1,right,MISS J. Holiday 10' fadeaway Shot,[201950],1610612749.0,MIL,fadeaway,,,Holiday,J. Holiday,,,,,,,,10.02,Missed,,,,,,,,,,,,,,,,
594,PT04M39.00S,2021-11-18T02:43:20.5Z,4,REGULAR,rebound,defensive,[],1628370,,,1610612747,99,93,2021-11-18T02:43:31Z,5760000,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,593.0,1.0,1.0,0.0,,,,,,,,,,,,
595,PT04M37.00S,2021-11-18T02:43:25.8Z,4,REGULAR,foul,personal,['2freethrow'],201950,,,1610612747,99,93,2021-11-18T02:43:38Z,5770000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Monk 2 FT),"[201950, 1628370]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,2714.0,1.0,0.0,Monk,1628370.0,,,,,,
597,PT04M37.00S,2021-11-18T02:44:00.1Z,4,REGULAR,freethrow,1 of 2,[],1628370,,,1610612747,99,94,2021-11-18T02:44:00Z,5790000,,,0,,M. Monk Free Throw 1 of 2 (10 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,Made,,,,,10.0,,,,,,,,,,,
598,PT04M37.00S,2021-11-18T02:44:05.4Z,4,REGULAR,substitution,out,[],201950,,,1610612747,99,94,2021-11-18T02:44:10Z,5800000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M37.00S,2021-11-18T02:44:05.4Z,4,REGULAR,substitution,in,[],201588,,,1610612747,99,94,2021-11-18T02:44:10Z,5810000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M37.00S,2021-11-18T02:44:16.9Z,4,REGULAR,freethrow,2 of 2,[],1628370,,,1610612747,99,95,2021-11-18T02:44:16Z,5820000,,,0,,M. Monk Free Throw 2 of 2 (11 PTS),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,Made,,,,,11.0,,,,,,,,,,,
601,PT04M19.00S,2021-11-18T02:44:41.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,99,95,2021-11-18T02:44:41Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M14.00S,2021-11-18T02:45:11.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612749,99,95,2021-11-18T02:45:18Z,5840000,,,0,,T. Horton-Tucker shooting personal FOUL (3 PF) (Middleton 2 FT),"[1629659, 203114]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,2714.0,3.0,0.0,Middleton,203114.0,,,,,,
604,PT04M14.00S,2021-11-18T02:45:33.4Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,100,95,2021-11-18T02:45:33Z,5860000,,,0,,K. Middleton Free Throw 1 of 2 (15 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,Made,,,,,15.0,,,,,,,,,,,
605,PT04M14.00S,2021-11-18T02:45:50.9Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,101,95,2021-11-18T02:45:51Z,5870000,,,0,,K. Middleton Free Throw 2 of 2 (16 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,Made,,,,,16.0,,,,,,,,,,,
606,PT04M03.00S,2021-11-18T02:46:02.6Z,4,REGULAR,3pt,Jump Shot,[],2546,27.414586070959263,82.59803921568627,1610612747,101,95,2021-11-18T02:46:11Z,5880000,-163.0,205.0,1,left,MISS C. Anthony 26' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,26.21,Missed,,,,,,,,,,,,,,,,
607,PT03M59.00S,2021-11-18T02:46:06.6Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,101,95,2021-11-18T02:46:11Z,5890000,,,0,,G. Hill REBOUND (Off:0 Def:8),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,606.0,8.0,8.0,0.0,,,,,,,,,,,,
608,PT03M55.00S,2021-11-18T02:46:16.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,101,95,2021-11-18T02:46:16Z,5900000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT03M46.00S,2021-11-18T02:48:07.4Z,4,REGULAR,3pt,Jump Shot,[],201588,69.59592641261499,79.65686274509804,1610612749,101,95,2021-11-18T02:48:14Z,5910000,148.0,233.0,1,right,MISS G. Hill 27' 3PT,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,27.64,Missed,,,,,,,,,,,,,,,,
610,PT03M43.00S,2021-11-18T02:48:10.4Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,101,95,2021-11-18T02:48:14Z,5920000,,,0,,A. Davis REBOUND (Off:2 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,609.0,8.0,6.0,2.0,,,,,,,,,,,,
611,PT03M23.00S,2021-11-18T02:48:29.7Z,4,REGULAR,3pt,Jump Shot,[],1629659,13.61695137976347,2.941176470588235,1610612747,101,95,2021-11-18T02:48:34Z,5930000,235.0,75.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,24.71,Missed,,,,,,,,,,,,,,,,
612,PT03M20.00S,2021-11-18T02:48:32.7Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,101,95,2021-11-18T02:48:34Z,5940000,,,0,,G. Hill REBOUND (Off:0 Def:9),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,611.0,9.0,9.0,0.0,,,,,,,,,,,,
613,PT03M09.00S,2021-11-18T02:48:46.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,83.919185282523,46.81372549019608,1610612749,103,95,2021-11-18T02:48:57Z,5950000,-16.0,99.0,1,right,G. Antetokounmpo 10' turnaround Jump Shot (41 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,10.0,Made,,,,,41.0,,,,,,,,,,,
614,PT03M09.00S,2021-11-18T02:48:52.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629659,,,1610612749,103,95,2021-11-18T02:49:12Z,5960000,,,0,,T. Horton-Tucker shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[1629659, 203507]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,201638.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,
616,PT03M09.00S,2021-11-18T02:49:03.0Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,103,95,2021-11-18T02:49:11Z,5980000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M09.00S,2021-11-18T02:49:03.0Z,4,REGULAR,substitution,in,[],201950,,,1610612749,103,95,2021-11-18T02:49:11Z,5990000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M09.00S,2021-11-18T02:49:26.3Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,104,95,2021-11-18T02:49:26Z,6000000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (42 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,Made,,,,,42.0,,,,,,,,,,,
619,PT02M50.00S,2021-11-18T02:49:45.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,9.806176084099869,50.0,1610612747,104,95,2021-11-18T02:49:53Z,6010000,0.0,40.0,1,left,MISS A. Davis alley-oop Layup,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,,,,3.97,Missed,,,,,,,,,,,,,,,,
621,PT02M44.00S,2021-11-18T02:49:51.5Z,4,REGULAR,rebound,offensive,[],1629659,,,1610612747,104,95,2021-11-18T02:49:53Z,6030000,,,0,,T. Horton-Tucker REBOUND (Off:4 Def:7),[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,619.0,11.0,7.0,4.0,,,,,,,,,,,,
