actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
270,PT04M53.00S,2021-10-31T00:53:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,91.80354796320631,51.225490196078425,1610612759,38,38,2021-10-31T00:53:13Z,2610000,6.0,25.0,1,right,MISS T. Jones driving finger roll Layup,[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,,,,Missed,,,2.52,,,,,,,,,,,
271,PT04M51.00S,2021-10-31T00:53:05.4Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,38,38,2021-10-31T00:53:13Z,2620000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,270.0,,,4.0,4.0,0.0,,,,,,,,
272,PT04M48.00S,2021-10-31T00:53:09.4Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,38,38,2021-10-31T00:53:16Z,2630000,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1629022]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,3.0,,,,Walker IV,1629022.0,,
273,PT04M48.00S,2021-10-31T00:53:09.4Z,2,REGULAR,steal,,[],1629022,,,1610612759,38,38,2021-10-31T00:53:11Z,2640000,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
274,PT04M43.00S,2021-10-31T00:53:13.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629022,89.70105124835742,53.18627450980392,1610612759,38,38,2021-10-31T00:53:21Z,2650000,16.0,44.0,1,right,MISS L. Walker IV running Layup,[1629022],1610612759.0,SAS,running,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,,4.71,,,,,,,,,,,
275,PT04M39.00S,2021-10-31T00:53:18.3Z,2,REGULAR,rebound,offensive,[],201152,,,1610612759,38,38,2021-10-31T00:53:18Z,2660000,,,0,,T. Young REBOUND (Off:3 Def:0),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,274.0,,,3.0,0.0,3.0,,,,,,,,
276,PT04M39.00S,2021-10-31T00:53:18.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",201152,94.40999984741211,50.0,1610612759,38,38,2021-10-31T00:53:18Z,2670000,0.0,0.0,1,right,MISS T. Young tip Layup,[201152],1610612759.0,SAS,tip,,,Young,T. Young,,,,,,,,,,Missed,,,0.0,,,,,,,,,,,
277,PT04M38.00S,2021-10-31T00:53:19.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,38,38,2021-10-31T00:53:19Z,2680000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,276.0,,,5.0,5.0,0.0,,,,,,,,
278,PT04M35.00S,2021-10-31T00:53:22.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628400,11.777266754270697,95.83333333333334,1610612749,38,38,2021-10-31T00:53:39Z,2690000,-229.0,58.0,1,left,MISS S. Ojeleye running 3PT,[1628400],1610612749.0,MIL,running,,,Ojeleye,S. Ojeleye,,,,,,,,,,Missed,,,23.65,,,,,,,,,,,
279,PT04M34.00S,2021-10-31T00:53:23.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,38,38,2021-10-31T00:53:39Z,2700000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,278.0,,,,,,,,,,,,,
280,PT04M34.00S,2021-10-31T00:53:28.7Z,2,REGULAR,foul,personal,[],203507,,,1610612759,38,38,2021-10-31T00:53:35Z,2710000,,,0,,G. Antetokounmpo loose ball personal FOUL (2 PF),"[203507, 1629640]",1610612749.0,MIL,loose ball,,,Antetokounmpo,G. Antetokounmpo,,,,,1628172.0,2.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
283,PT04M34.00S,2021-10-31T00:53:37.6Z,2,REGULAR,substitution,out,[],1630200,,,1610612759,38,38,2021-10-31T00:53:46Z,2740000,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
284,PT04M34.00S,2021-10-31T00:53:37.6Z,2,REGULAR,substitution,in,[],1629620,,,1610612759,38,38,2021-10-31T00:53:46Z,2750000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
285,PT04M34.00S,2021-10-31T00:53:37.6Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,38,38,2021-10-31T00:53:46Z,2760000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
286,PT04M34.00S,2021-10-31T00:53:37.6Z,2,REGULAR,substitution,out,[],201588,,,1610612759,38,38,2021-10-31T00:53:59Z,2770000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
296,PT04M34.00S,2021-10-31T00:53:37.6Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,38,38,2021-10-31T00:56:52Z,2775000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
297,PT04M34.00S,2021-10-31T00:53:37.6Z,2,REGULAR,substitution,in,[],1627749,,,1610612759,38,38,2021-10-31T00:56:52Z,2777500,,,0,,SUB in: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,
287,PT04M22.00S,2021-10-31T00:53:59.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,81.68528252299606,58.82352941176471,1610612759,38,38,2021-10-31T01:02:01Z,2780000,44.0,120.0,1,right,MISS D. Vassell 12' floating Shot,[1630170],1610612759.0,SAS,floating,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,12.76,,,,,,,,,,,
288,PT04M19.00S,2021-10-31T00:54:02.6Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,38,38,2021-10-31T01:02:01Z,2790000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,287.0,,,6.0,6.0,0.0,,,,,,,,
289,PT04M16.00S,2021-10-31T00:54:04.8Z,2,REGULAR,turnover,lost ball,[],203507,,,1610612749,38,38,2021-10-31T00:54:10Z,2800000,,,0,,G. Antetokounmpo lost ball TURNOVER (4 TO),"[203507, 1630170]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,4.0,,,,Vassell,1630170.0,,
290,PT04M16.00S,2021-10-31T00:54:04.8Z,2,REGULAR,steal,,[],1630170,,,1610612759,38,38,2021-10-31T00:54:07Z,2810000,,,0,,D. Vassell STEAL (1 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
291,PT04M14.00S,2021-10-31T00:54:10.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627749,92.32917214191852,52.94117647058824,1610612759,38,40,2021-10-31T00:54:54Z,2820000,15.0,20.0,1,right,D. Murray running Layup (4 PTS) (T. Young 2 AST),"[1627749, 201152]",1610612759.0,SAS,running,,,Murray,D. Murray,,,,,,,,,,Made,,4.0,2.45,,,,,T. Young,201152.0,2.0,,,,
293,PT04M14.00S,2021-10-31T00:54:20.8Z,2,REGULAR,foul,personal,['1freethrow'],1628400,,,1610612759,38,40,2021-10-31T00:57:16Z,2840000,,,0,,S. Ojeleye shooting personal FOUL (1 PF) (Murray 1 FT),"[1628400, 1627749]",1610612749.0,MIL,shooting,,,Ojeleye,S. Ojeleye,,,,,202058.0,1.0,0.0,Murray,1627749.0,,,,,,,,,,,,,,,
295,PT04M14.00S,2021-10-31T00:54:44.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,38,40,2021-10-31T00:54:53Z,2860000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT04M14.00S,2021-10-31T00:56:50.1Z,2,REGULAR,substitution,out,[],203114,,,1610612759,38,40,2021-10-31T00:57:09Z,2870000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
299,PT04M14.00S,2021-10-31T00:56:50.1Z,2,REGULAR,substitution,out,[],1629022,,,1610612759,38,40,2021-10-31T00:57:09Z,2880000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,
300,PT04M14.00S,2021-10-31T00:56:50.1Z,2,REGULAR,substitution,in,[],203918,,,1610612759,38,40,2021-10-31T00:57:09Z,2890000,,,0,,SUB in: R. Hood,[203918],1610612749.0,MIL,,,,Hood,R. Hood,,,,,,,,,,,,,,,,,,,,,,,,
301,PT04M14.00S,2021-10-31T00:56:50.1Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,38,40,2021-10-31T00:57:09Z,2900000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
302,PT04M14.00S,2021-10-31T00:57:25.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1627749,,,1610612759,38,41,2021-10-31T00:57:25Z,2910000,,,0,,D. Murray Free Throw 1 of 1 (5 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
303,PT04M02.00S,2021-10-31T00:57:37.6Z,2,REGULAR,3pt,Jump Shot,[],1628400,12.302890932982917,96.32352941176471,1610612749,38,41,2021-10-31T00:57:43Z,2920000,-232.0,63.0,1,left,MISS S. Ojeleye 24' 3PT,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,Missed,,,24.0,,,,,,,,,,,
304,PT03M59.00S,2021-10-31T00:57:40.6Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,38,41,2021-10-31T00:57:43Z,2930000,,,0,,K. Johnson REBOUND (Off:0 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,303.0,,,6.0,6.0,0.0,,,,,,,,
305,PT03M50.00S,2021-10-31T00:57:49.9Z,2,REGULAR,3pt,Jump Shot,[],1630170,83.919185282523,4.411764705882353,1610612759,38,41,2021-10-31T00:57:55Z,2940000,-228.0,99.0,1,right,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,24.84,,,,,,,,,,,
306,PT03M47.00S,2021-10-31T00:57:52.9Z,2,REGULAR,rebound,defensive,[],1628400,,,1610612749,38,41,2021-10-31T00:57:55Z,2950000,,,0,,S. Ojeleye REBOUND (Off:0 Def:3),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,305.0,,,3.0,3.0,0.0,,,,,,,,
307,PT03M39.00S,2021-10-31T00:58:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.017739816031538,50.49019607843137,1610612749,40,41,2021-10-31T01:03:19Z,2960000,-2.0,32.0,1,left,G. Antetokounmpo cutting finger roll Layup (6 PTS) (J. Robinson 3 AST),"[203507, 1629620]",1610612749.0,MIL,cutting finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,6.0,3.24,,,,,J. Robinson,1629620.0,3.0,,,,
309,PT03M39.00S,2021-10-31T00:58:08.4Z,2,REGULAR,foul,personal,['1freethrow'],201152,,,1610612749,40,41,2021-10-31T00:58:40Z,2980000,,,0,,T. Young shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[201152, 203507]",1610612759.0,SAS,shooting,,,Young,T. Young,,,,,202058.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
311,PT03M39.00S,2021-10-31T00:58:20.9Z,2,REGULAR,substitution,out,[],1628401,,,1610612749,40,41,2021-10-31T00:58:34Z,3000000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
312,PT03M39.00S,2021-10-31T00:58:20.9Z,2,REGULAR,substitution,out,[],201152,,,1610612749,40,41,2021-10-31T00:58:34Z,3010000,,,0,,SUB out: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
313,PT03M39.00S,2021-10-31T00:58:20.9Z,2,REGULAR,substitution,in,[],1627854,,,1610612749,40,41,2021-10-31T00:58:34Z,3020000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
314,PT03M39.00S,2021-10-31T00:58:20.9Z,2,REGULAR,substitution,in,[],1627751,,,1610612749,40,41,2021-10-31T00:58:34Z,3030000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
315,PT03M39.00S,2021-10-31T00:58:51.8Z,2,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,41,41,2021-10-31T00:58:51Z,3040000,,,0,,G. Antetokounmpo Free Throw 1 of 1 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
316,PT03M21.00S,2021-10-31T00:59:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.46057818659659,52.94117647058824,1610612759,41,41,2021-10-31T00:59:17Z,3050000,15.0,18.0,1,right,MISS J. Poeltl cutting Layup,[1627751],1610612759.0,SAS,cutting,,,Poeltl,J. Poeltl,,,,,,,,,,Missed,,,2.36,,,,,,,,,,,
317,PT03M18.00S,2021-10-31T00:59:13.9Z,2,REGULAR,rebound,defensive,[],1629670,,,1610612749,41,41,2021-10-31T00:59:17Z,3060000,,,0,,J. Nwora REBOUND (Off:0 Def:1),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,316.0,,,1.0,1.0,0.0,,,,,,,,
318,PT03M08.00S,2021-10-31T00:59:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629670,32.53942181340342,23.284313725490197,1610612749,41,41,2021-10-31T00:59:30Z,3070000,134.0,253.0,1,left,MISS J. Nwora 28' 3PT,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,Missed,,,28.65,,,,,,,,,,,
319,PT03M03.00S,2021-10-31T00:59:29.9Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612759,41,41,2021-10-31T00:59:30Z,3080000,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,318.0,,,3.0,3.0,0.0,,,,,,,,
320,PT02M58.00S,2021-10-31T00:59:34.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,93.51182654402102,52.94117647058824,1610612759,41,43,2021-10-31T01:04:46Z,3090000,15.0,8.0,1,right,B. Forbes driving Layup (8 PTS) (D. Murray 7 AST),"[1627854, 1627749]",1610612759.0,SAS,driving,,,Forbes,B. Forbes,,,,,,,,,,Made,,8.0,1.7,,,,,D. Murray,1627749.0,7.0,,,,
322,PT02M33.00S,2021-10-31T00:59:59.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203918,15.456636005256241,49.26470588235294,1610612749,41,43,2021-10-31T01:00:03Z,3110000,4.0,93.0,1,left,MISS R. Hood 9' turnaround Hook,[203918],1610612749.0,MIL,turnaround,,,Hood,R. Hood,,,,,,,,,,Missed,,,9.29,,,,,,,,,,,
323,PT02M30.00S,2021-10-31T01:00:02.1Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,41,43,2021-10-31T01:00:03Z,3120000,,,0,,K. Johnson REBOUND (Off:0 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,322.0,,,7.0,7.0,0.0,,,,,,,,
324,PT02M24.00S,2021-10-31T01:00:07.4Z,2,REGULAR,turnover,lost ball,[],1627749,,,1610612759,41,43,2021-10-31T01:05:32Z,3130000,,,0,,D. Murray lost ball TURNOVER (2 TO),"[1627749, 1629620]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,2.0,,,,Robinson,1629620.0,,
325,PT02M24.00S,2021-10-31T01:00:07.4Z,2,REGULAR,steal,,[],1629620,,,1610612749,41,43,2021-10-31T01:00:09Z,3140000,,,0,,J. Robinson STEAL (1 STL),[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
326,PT02M21.00S,2021-10-31T01:00:13.3Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612749,41,43,2021-10-31T01:00:31Z,3150000,,,0,,J. Poeltl shooting personal FOUL (3 PF) (Nwora 2 FT),"[1627751, 1629670]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,1628172.0,3.0,0.0,Nwora,1629670.0,,,,,,,,,,,,,,,
328,PT02M21.00S,2021-10-31T01:00:33.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629670,,,1610612749,42,43,2021-10-31T01:12:52Z,3170000,,,0,,J. Nwora Free Throw 1 of 2 (3 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
333,PT02M21.00S,2021-10-31T01:00:33.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629670,,,1610612749,43,43,2021-10-31T01:12:52Z,3175000,,,0,,J. Nwora Free Throw 2 of 2 (4 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
329,PT02M21.00S,2021-10-31T01:00:34.6Z,2,REGULAR,substitution,out,[],1630170,,,1610612759,43,43,2021-10-31T01:12:52Z,3180000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,
330,PT02M21.00S,2021-10-31T01:00:34.6Z,2,REGULAR,substitution,out,[],1627751,,,1610612759,43,43,2021-10-31T01:12:52Z,3190000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M21.00S,2021-10-31T01:00:34.6Z,2,REGULAR,substitution,in,[],1628401,,,1610612759,43,43,2021-10-31T01:12:52Z,3200000,,,0,,SUB in: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M21.00S,2021-10-31T01:00:34.6Z,2,REGULAR,substitution,in,[],201152,,,1610612759,43,43,2021-10-31T01:12:52Z,3210000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M08.00S,2021-10-31T01:01:12.2Z,2,REGULAR,3pt,Jump Shot,[],1627749,73.14388961892247,13.23529411764706,1610612759,43,43,2021-10-31T01:07:25Z,3215000,-184.0,200.0,1,right,MISS D. Murray 27' 3PT,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,Missed,,,27.16,,,,,,,,,,,
335,PT02M06.00S,2021-10-31T01:01:14.2Z,2,REGULAR,rebound,offensive,[],201152,,,1610612759,43,43,2021-10-31T01:07:25Z,3217500,,,0,,T. Young REBOUND (Off:4 Def:0),[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,334.0,,,4.0,0.0,4.0,,,,,,,,
336,PT02M06.00S,2021-10-31T01:01:17.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201152,94.40999984741211,50.0,1610612759,43,43,2021-10-31T01:07:47Z,3218750,0.0,0.0,1,right,MISS T. Young tip Layup,[201152],1610612759.0,SAS,tip,,,Young,T. Young,,,,,,,,,,Missed,,,0.0,,,,,,,,,,,
337,PT02M05.00S,2021-10-31T01:01:18.0Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,43,43,2021-10-31T01:07:47Z,3219375,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,336.0,,,7.0,7.0,0.0,,,,,,,,
338,PT01M59.00S,2021-10-31T01:01:24.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,43,43,2021-10-31T01:11:58Z,3270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT01M59.00S,2021-10-31T01:01:35.3Z,2,REGULAR,substitution,out,[],1628400,,,1610612749,43,43,2021-10-31T01:11:58Z,3280000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
340,PT01M59.00S,2021-10-31T01:01:35.3Z,2,REGULAR,substitution,in,[],203114,,,1610612749,43,43,2021-10-31T01:11:58Z,3290000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,
341,PT01M55.00S,2021-10-31T01:01:54.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627749,,,1610612749,43,43,2021-10-31T01:02:26Z,3300000,,,0,,D. Murray shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1627749, 203507]",1610612759.0,SAS,shooting,,,Murray,D. Murray,,,,,1628172.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
343,PT01M55.00S,2021-10-31T01:02:34.9Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,43,43,2021-10-31T01:02:34Z,3320000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,
344,PT01M55.00S,2021-10-31T01:02:34.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,43,43,2021-10-31T01:02:34Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,343.0,,,,,,,,,,,,,
345,PT01M55.00S,2021-10-31T01:02:34.9Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,43,43,2021-10-31T01:03:04Z,3340000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Missed,,,,,,,,,,,,,,
346,PT01M52.00S,2021-10-31T01:02:37.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,43,43,2021-10-31T01:03:04Z,3350000,,,0,,K. Johnson REBOUND (Off:0 Def:8),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,345.0,,,8.0,8.0,0.0,,,,,,,,
347,PT01M39.00S,2021-10-31T01:03:16.4Z,2,REGULAR,3pt,Jump Shot,[],1629640,66.70499342969777,39.21568627450981,1610612759,43,43,2021-10-31T01:03:21Z,3360000,-54.0,260.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,Missed,,,26.6,,,,,,,,,,,
348,PT01M36.00S,2021-10-31T01:03:19.4Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,43,43,2021-10-31T01:03:21Z,3370000,,,0,,K. Middleton REBOUND (Off:0 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,347.0,,,2.0,2.0,0.0,,,,,,,,
349,PT01M30.00S,2021-10-31T01:03:26.4Z,2,REGULAR,turnover,bad pass,[],203114,,,1610612749,43,43,2021-10-31T01:03:34Z,3380000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1629640]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,1.0,,,,Johnson,1629640.0,,
350,PT01M30.00S,2021-10-31T01:03:26.4Z,2,REGULAR,steal,,[],1629640,,,1610612759,43,43,2021-10-31T01:03:28Z,3390000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
351,PT01M25.00S,2021-10-31T01:03:31.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201152,93.24901445466492,51.470588235294116,1610612759,43,45,2021-10-31T01:03:50Z,3400000,7.0,11.0,1,right,T. Young running finger roll Layup (4 PTS),[201152],1610612759.0,SAS,running finger roll,,,Young,T. Young,,,,,,,,,,Made,,4.0,1.33,,,,,,,,,,,
352,PT01M11.00S,2021-10-31T01:03:52.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201152,,,1610612749,43,45,2021-10-31T01:04:21Z,3410000,,,0,,T. Young personal FOUL (2 PF) (Antetokounmpo 2 FT),"[201152, 203507]",1610612759.0,SAS,,,,Young,T. Young,,,,,1628172.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
354,PT01M11.00S,2021-10-31T01:04:32.0Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,44,45,2021-10-31T01:04:32Z,3430000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
355,PT01M11.00S,2021-10-31T01:04:34.8Z,2,REGULAR,substitution,out,[],1629620,,,1610612749,44,45,2021-10-31T01:04:44Z,3440000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
356,PT01M11.00S,2021-10-31T01:04:34.8Z,2,REGULAR,substitution,in,[],1626192,,,1610612749,44,45,2021-10-31T01:04:44Z,3450000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M11.00S,2021-10-31T01:05:02.8Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,45,45,2021-10-31T01:05:02Z,3460000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
