actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
269,PT06M38.00S,2023-04-07T00:52:35.5Z,2,REGULAR,2pt,Jump Shot,[],1630570,16.245072273324574,33.088235294117645,1610612757,48,49,2023-04-07T00:52:43Z,2680000,False,85.0,100.0,1,left,MISS T. Watford 13' floating Shot,[1630570],1610612757.0,POR,floating,,,Watford,T. Watford,,,,,Mid-Range,8-16 Right,13.11,Missed,,,,,,,,,,,,,,,,,,
270,PT06M35.00S,2023-04-07T00:52:38.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,48,49,2023-04-07T00:52:43Z,2690000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,8-16 Right,,,,,269.0,,,,,,,,,,,,,,,
272,PT06M20.00S,2023-04-07T00:53:03.7Z,2,REGULAR,3pt,Jump Shot,[],1629640,72.61826544021025,21.568627450980394,1610612759,48,49,2023-04-07T00:53:15Z,2710000,False,-142.0,205.0,1,right,MISS K. Johnson 24' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,24.94,Missed,,,,,,,,,,,,,,,,,,
273,PT06M18.00S,2023-04-07T00:53:05.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612757,48,49,2023-04-07T00:53:15Z,2720000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:4),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,272.0,,,,,4.0,4.0,0.0,,,,,,,,
274,PT06M09.00S,2023-04-07T00:53:14.0Z,2,REGULAR,2pt,Jump Shot,[],1631303,9.806176084099869,31.372549019607842,1610612757,48,51,2023-04-07T00:57:29Z,2730000,False,93.0,40.0,1,left,J. Minaya 10' driving floating bank Jump Shot (2 PTS) (J. Williams 2 AST),"[1631303, 1631466]",1610612757.0,POR,driving floating bank,,,Minaya,J. Minaya,,,,,Mid-Range,8-16 Right,10.12,Made,,,,2.0,J. Williams,1631466.0,2.0,,,,,,,,,,,
276,PT05M53.00S,2023-04-07T00:53:30.8Z,2,REGULAR,turnover,lost ball,[],1628380,,,1610612759,48,51,2023-04-07T00:53:35Z,2750000,False,,,0,,Z. Collins lost ball TURNOVER (1 TO),"[1628380, 1630219]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Mays,1630219.0
277,PT05M53.00S,2023-04-07T00:53:30.8Z,2,REGULAR,steal,,[],1630219,,,1610612757,48,51,2023-04-07T00:53:32Z,2760000,False,,,0,,S. Mays STEAL (1 STL),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
278,PT05M40.00S,2023-04-07T00:53:43.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631303,5.863994743758213,54.41176470588235,1610612757,48,51,2023-04-07T00:57:55Z,2770000,False,-22.0,3.0,1,left,MISS J. Minaya driving floating bank Shot,[1631303],1610612757.0,POR,driving floating bank,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,2.23,Missed,,,,,,,,,,,,,,,,,,
279,PT05M40.00S,2023-04-07T00:53:43.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612759,48,51,2023-04-07T00:53:50Z,2780000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,278.0,,,,,,,,,,,,,,,
281,PT05M40.00S,2023-04-07T00:53:51.8Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,48,51,2023-04-07T00:54:02Z,2800000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT05M40.00S,2023-04-07T00:53:51.8Z,2,REGULAR,substitution,in,[],1630572,,,1610612759,48,51,2023-04-07T00:54:02Z,2810000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT05M30.00S,2023-04-07T00:54:11.3Z,2,REGULAR,3pt,Jump Shot,[],1630577,94.03745072273325,3.6764705882352944,1610612759,51,51,2023-04-07T00:54:21Z,2820000,False,-232.0,4.0,1,right,J. Champagnie 3PT  (11 PTS) (T. Jones 3 AST),"[1630577, 1630200]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.16,Made,,,,11.0,T. Jones,1630200.0,3.0,,,,,,,,,,,
286,PT05M11.00S,2023-04-07T00:54:31.8Z,2,REGULAR,foul,personal,['2freethrow'],1628380,,,1610612757,51,51,2023-04-07T01:01:06Z,2840000,False,,,0,,Z. Collins shooting personal FOUL (1 PF) (Mays 2 FT),"[1628380, 1630219]",1610612759.0,SAS,shooting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,1.0,0.0,Mays,1630219.0,,,
288,PT05M11.00S,2023-04-07T00:54:57.4Z,2,REGULAR,freethrow,1 of 2,[],1630219,,,1610612757,51,52,2023-04-07T01:00:51Z,2860000,False,,,0,,S. Mays Free Throw 1 of 2 (8 PTS),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
289,PT05M11.00S,2023-04-07T00:54:58.3Z,2,REGULAR,substitution,out,[],1631303,,,1610612757,51,52,2023-04-07T00:55:11Z,2870000,False,,,0,,SUB out: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT05M11.00S,2023-04-07T00:54:58.3Z,2,REGULAR,substitution,in,[],1631219,,,1610612757,51,52,2023-04-07T00:55:11Z,2880000,False,,,0,,SUB in: J. Butler Jr.,[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT05M11.00S,2023-04-07T00:54:57.4Z,2,REGULAR,freethrow,2 of 2,[],1630219,,,1610612757,51,53,2023-04-07T01:00:51Z,2890000,False,,,0,,S. Mays Free Throw 2 of 2 (9 PTS),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,Made,,,,9.0,,,,,,,,,,,,,,
292,PT04M50.00S,2023-04-07T00:55:38.2Z,2,REGULAR,3pt,Jump Shot,[],1630577,83.26215505913272,5.392156862745098,1610612759,54,53,2023-04-07T00:55:43Z,2900000,False,-223.0,105.0,1,right,J. Champagnie 24' 3PT  (14 PTS) (Z. Collins 3 AST),"[1630577, 1628380]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.64,Made,,,,14.0,Z. Collins,1628380.0,3.0,,,,,,,,,,,
294,PT04M35.00S,2023-04-07T00:55:53.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630219,15.325229960578188,52.450980392156865,1610612757,54,53,2023-04-07T00:56:02Z,2920000,False,-12.0,92.0,1,left,MISS S. Mays 9' floating Shot,[1630219],1610612757.0,POR,floating,,,Mays,S. Mays,,,,,In The Paint (Non-RA),8-16 Center,9.24,Missed,,,,,,,,,,,,,,,,,,
295,PT04M33.00S,2023-04-07T00:55:55.4Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,54,53,2023-04-07T00:56:02Z,2930000,False,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,294.0,,,,,2.0,1.0,1.0,,,,,,,,
296,PT04M31.00S,2023-04-07T00:55:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,93.24901445466492,54.41176470588235,1610612759,54,53,2023-04-07T01:00:11Z,2940000,False,22.0,11.0,1,right,MISS K. Johnson running Layup - blocked,"[1629640, 1630219]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.47,Missed,Mays,1630219.0,,,,,,,,,,,,,,,,
297,PT04M31.00S,2023-04-07T00:55:58.4Z,2,REGULAR,block,,[],1630219,,,1610612759,54,53,2023-04-07T00:56:02Z,2950000,False,,,0,,S. Mays BLOCK (1 BLK),[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
298,PT04M31.00S,2023-04-07T00:55:58.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,54,53,2023-04-07T00:56:06Z,2960000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,296.0,,,,,,,,,,,,,,,
300,PT04M25.00S,2023-04-07T00:56:12.1Z,2,REGULAR,turnover,bad pass,[],1631219,,,1610612757,54,53,2023-04-07T00:56:18Z,2980000,False,,,0,,J. Butler Jr. bad pass TURNOVER (1 TO),"[1631219, 1630572]",1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Mamukelashvili,1630572.0
301,PT04M25.00S,2023-04-07T00:56:12.1Z,2,REGULAR,steal,,[],1630572,,,1610612759,54,53,2023-04-07T00:56:14Z,2990000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
302,PT04M22.00S,2023-04-07T00:56:17.4Z,2,REGULAR,turnover,out-of-bounds,[],1629640,,,1610612759,54,53,2023-04-07T00:56:26Z,3000000,False,,,0,,K. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1629640],1610612759.0,SAS,bad pass,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1627963.0,,,,,1.0,,
303,PT04M09.00S,2023-04-07T00:56:40.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630570,15.325229960578188,50.49019607843137,1610612757,54,53,2023-04-07T01:01:04Z,3010000,False,-2.0,92.0,1,left,MISS T. Watford 9' driving floating Shot,[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,9.16,Missed,,,,,,,,,,,,,,,,,,
304,PT04M07.00S,2023-04-07T00:56:42.1Z,2,REGULAR,rebound,defensive,[],1630577,,,1610612759,54,53,2023-04-07T01:01:04Z,3020000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Center,,,,,303.0,,,,,3.0,2.0,1.0,,,,,,,,
305,PT04M00.00S,2023-04-07T00:56:48.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,88.38699080157687,50.73529411764706,1610612759,54,53,2023-04-07T01:01:31Z,3030000,False,4.0,57.0,1,right,MISS K. Johnson driving floating Shot,[1629640],1610612759.0,SAS,driving floating,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.68,Missed,,,,,,,,,,,,,,,,,,
306,PT04M00.00S,2023-04-07T00:56:48.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,54,53,2023-04-07T01:10:00Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,305.0,,,,,,,,,,,,,,,
307,PT04M00.00S,2023-04-07T00:57:03.9Z,2,REGULAR,substitution,out,[],1630570,,,1610612759,54,53,2023-04-07T01:10:00Z,3050000,False,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT04M00.00S,2023-04-07T00:57:03.9Z,2,REGULAR,substitution,in,[],1631133,,,1610612759,54,53,2023-04-07T01:10:00Z,3060000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT04M00.00S,2023-04-07T00:57:19.0Z,2,REGULAR,jumpball,recovered,[],1630200,,,1610612759,54,53,2023-04-07T01:10:00Z,3070000,False,,,0,,Jump Ball K. Johnson vs. J. Butler Jr.: Tip to T. Jones,"[1630200, 1629640, 1631219]",1610612759.0,SAS,heldball,T. Jones,1630200.0,Jones,T. Jones,Johnson,1629640.0,Butler Jr.,1631219.0,,,,,,,,,,,,,,,,,,,,,,
314,PT03M51.00S,2023-04-07T00:57:25.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629640,67.49342969776609,48.28431372549019,1610612759,54,53,2023-04-07T01:10:00Z,3120000,False,-9.0,253.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,,
315,PT03M48.00S,2023-04-07T00:57:26.9Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612759,54,53,2023-04-07T00:57:26Z,3130000,False,,,0,,S. Mamukelashvili REBOUND (Off:4 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,314.0,,,,,4.0,0.0,4.0,,,,,,,,
316,PT03M46.00S,2023-04-07T00:57:29.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630577,73.14388961892247,20.833333333333336,1610612759,57,53,2023-04-07T01:09:17Z,3140000,False,-146.0,200.0,1,right,J. Champagnie 24' 3PT  (17 PTS) (S. Mamukelashvili 1 AST),"[1630577, 1630572]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.74,Made,,,,17.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,,,
318,PT03M31.00S,2023-04-07T00:57:43.5Z,2,REGULAR,3pt,Jump Shot,[],1629234,30.56833114323259,65.68627450980392,1610612757,57,56,2023-04-07T00:57:50Z,3160000,False,-78.0,235.0,1,left,D. Eubanks 24' 3PT  (12 PTS) (S. Mays 4 AST),"[1629234, 1630219]",1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,24.75,Made,,,,12.0,S. Mays,1630219.0,4.0,,,,,,,,,,,
320,PT03M18.00S,2023-04-07T00:57:58.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630577,89.04402102496715,49.26470588235294,1610612759,57,56,2023-04-07T01:03:52Z,3180000,False,-4.0,50.0,1,right,MISS J. Champagnie driving finger roll Layup - blocked,"[1630577, 1629234]",1610612759.0,SAS,driving finger roll,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,Eubanks,1629234.0,,,,,,,,,,,,,,,,
321,PT03M18.00S,2023-04-07T00:57:58.1Z,2,REGULAR,block,,[],1629234,,,1610612759,57,56,2023-04-07T00:58:00Z,3190000,False,,,0,,D. Eubanks BLOCK (3 BLK),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT03M18.00S,2023-04-07T00:57:58.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,57,56,2023-04-07T00:58:05Z,3200000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,320.0,,,,,,,,,,,,,,,
324,PT03M10.00S,2023-04-07T00:58:24.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630577,94.30026281208936,54.90196078431373,1610612759,59,56,2023-04-07T00:58:30Z,3220000,False,25.0,1.0,1,right,J. Champagnie cutting Layup (19 PTS),[1630577],1610612759.0,SAS,cutting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.45,Made,,,,19.0,,,,,,,,,,,,,,
327,PT02M56.00S,2023-04-07T00:58:45.3Z,2,REGULAR,foul,offensive,[],1631133,,,1610612757,59,56,2023-04-07T01:05:08Z,3250000,False,,,0,,J. Walker offensive FOUL (3 PF),"[1631133, 1630572]",1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,3.0,1.0,Mamukelashvili,1630572.0,,,
329,PT02M56.00S,2023-04-07T00:58:45.3Z,2,REGULAR,turnover,offensive foul,[],1631133,,,1610612757,59,56,2023-04-07T00:58:45Z,3270000,False,,,0,,J. Walker offensive foul TURNOVER (1 TO),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627963.0,,,,,1.0,,
330,PT02M56.00S,2023-04-07T00:58:56.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,59,56,2023-04-07T00:58:56Z,3280000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT02M56.00S,2023-04-07T01:01:13.3Z,2,REGULAR,substitution,out,[],1630219,,,1610612759,59,56,2023-04-07T01:01:37Z,3290000,False,,,0,,SUB out: S. Mays,[1630219],1610612757.0,POR,,,,Mays,S. Mays,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT02M56.00S,2023-04-07T01:01:13.3Z,2,REGULAR,substitution,out,[],1629234,,,1610612759,59,56,2023-04-07T01:01:37Z,3300000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT02M56.00S,2023-04-07T01:01:13.3Z,2,REGULAR,substitution,in,[],1628995,,,1610612759,59,56,2023-04-07T01:01:37Z,3310000,False,,,0,,SUB in: K. Knox II,[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT02M56.00S,2023-04-07T01:01:13.3Z,2,REGULAR,substitution,in,[],1627885,,,1610612759,59,56,2023-04-07T01:01:37Z,3320000,False,,,0,,SUB in: S. Harrison,[1627885],1610612757.0,POR,,,,Harrison,S. Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT02M37.00S,2023-04-07T01:02:09.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630200,89.83245729303549,50.245098039215684,1610612759,61,56,2023-04-07T01:05:46Z,3330000,False,1.0,43.0,1,right,T. Jones driving floating Jump Shot (7 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,4.31,Made,,,,7.0,,,,,,,,,,,,,,
336,PT02M37.00S,2023-04-07T01:02:13.8Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631466,,,1610612759,61,56,2023-04-07T01:02:31Z,3340000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Jones 1 FT),"[1631466, 1630200]",1610612757.0,POR,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1151.0,3.0,0.0,Jones,1630200.0,,,
338,PT02M37.00S,2023-04-07T01:02:26.3Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,61,56,2023-04-07T01:02:31Z,3360000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT02M37.00S,2023-04-07T01:02:26.3Z,2,REGULAR,substitution,in,[],1629641,,,1610612759,61,56,2023-04-07T01:02:31Z,3370000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT02M37.00S,2023-04-07T01:02:35.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630200,,,1610612759,62,56,2023-04-07T01:02:35Z,3380000,False,,,0,,T. Jones Free Throw 1 of 1 (8 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
341,PT02M17.00S,2023-04-07T01:02:57.7Z,2,REGULAR,2pt,Jump Shot,[],1631219,9.411957950065702,22.058823529411764,1610612757,62,56,2023-04-07T01:03:05Z,3390000,False,140.0,36.0,1,left,MISS J. Butler Jr. 14' pullup Shot,[1631219],1610612757.0,POR,pullup,,,Butler Jr.,J. Butler Jr.,,,,,Mid-Range,8-16 Right,14.43,Missed,,,,,,,,,,,,,,,,,,
342,PT02M15.00S,2023-04-07T01:02:59.7Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612759,62,56,2023-04-07T01:03:05Z,3400000,False,,,0,,S. Mamukelashvili REBOUND (Off:4 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Right,,,,,341.0,,,,,5.0,1.0,4.0,,,,,,,,
343,PT02M12.00S,2023-04-07T01:03:05.8Z,2,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,62,56,2023-04-07T01:03:19Z,3410000,False,,,0,,T. Jones step out-of-bounds TURNOVER (2 TO),[1630200],1610612759.0,SAS,step,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,1627963.0,,,,,2.0,,
344,PT01M56.00S,2023-04-07T01:03:29.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631133,7.966491458607096,50.49019607843137,1610612757,62,58,2023-04-07T01:03:37Z,3420000,False,-2.0,22.0,1,left,J. Walker cutting Layup (4 PTS) (S. Harrison 4 AST),"[1631133, 1627885]",1610612757.0,POR,cutting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,2.25,Made,,,,4.0,S. Harrison,1627885.0,4.0,,,,,,,,,,,
346,PT01M40.00S,2023-04-07T01:03:45.9Z,2,REGULAR,3pt,Jump Shot,[],1629640,69.72733245729303,31.372549019607842,1610612759,62,58,2023-04-07T01:03:54Z,3440000,False,-93.0,232.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
347,PT01M36.00S,2023-04-07T01:03:49.9Z,2,REGULAR,rebound,defensive,[],1628995,,,1610612757,62,58,2023-04-07T01:03:54Z,3450000,False,,,0,,K. Knox II REBOUND (Off:0 Def:2),[1628995],1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,,,,,346.0,,,,,2.0,2.0,0.0,,,,,,,,
349,PT01M36.00S,2023-04-07T01:03:55.7Z,2,REGULAR,turnover,lost ball,[],1628995,,,1610612757,62,58,2023-04-07T01:04:06Z,3470000,False,,,0,,K. Knox II lost ball TURNOVER (2 TO),"[1628995, 1629641]",1610612757.0,POR,,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Langford,1629641.0
350,PT01M36.00S,2023-04-07T01:03:55.7Z,2,REGULAR,steal,,[],1629641,,,1610612759,62,58,2023-04-07T01:03:57Z,3480000,False,,,0,,R. Langford STEAL (1 STL),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
351,PT01M36.00S,2023-04-07T01:03:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,94.43166885676742,47.30392156862745,1610612759,64,58,2023-04-07T01:04:42Z,3490000,False,-13.0,0.0,1,right,Z. Collins Layup (7 PTS) (R. Langford 1 AST),"[1628380, 1629641]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,1.35,Made,,,,7.0,R. Langford,1629641.0,1.0,,,,,,,,,,,
353,PT01M36.00S,2023-04-07T01:04:07.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631133,,,1610612759,64,58,2023-04-07T01:04:35Z,3510000,False,,,0,,J. Walker shooting personal FOUL (4 PF) (Mamukelashvili 1 FT),"[1631133, 1630572]",1610612757.0,POR,shooting,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,4.0,1.0,Mamukelashvili,1630572.0,,,
355,PT01M36.00S,2023-04-07T01:04:17.5Z,2,REGULAR,substitution,out,[],1631133,,,1610612759,64,58,2023-04-07T01:04:23Z,3530000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT01M36.00S,2023-04-07T01:04:17.5Z,2,REGULAR,substitution,in,[],1629234,,,1610612759,64,58,2023-04-07T01:04:23Z,3540000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M36.00S,2023-04-07T01:04:36.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628380,,,1610612759,65,58,2023-04-07T01:04:36Z,3550000,False,,,0,,Z. Collins Free Throw 1 of 1 (8 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,Made,,,,8.0,,,,,,,,,,,,,,
358,PT01M36.00S,2023-04-07T01:04:44.4Z,2,REGULAR,turnover,out-of-bounds,[],1628995,,,1610612757,65,58,2023-04-07T01:12:36Z,3560000,False,,,0,,K. Knox II bad pass out-of-bounds TURNOVER (3 TO),[1628995],1610612757.0,POR,bad pass,,,Knox II,K. Knox II,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1151.0,,,,,3.0,,
359,PT01M33.00S,2023-04-07T01:05:10.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628380,91.67214191852825,46.32352941176471,1610612759,67,58,2023-04-07T01:05:16Z,3570000,False,-18.0,26.0,1,right,Z. Collins cutting Layup (10 PTS) (K. Johnson 3 AST),"[1628380, 1629640]",1610612759.0,SAS,cutting,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,3.17,Made,,,,10.0,K. Johnson,1629640.0,3.0,,,,,,,,,,,
361,PT01M21.00S,2023-04-07T01:05:22.7Z,2,REGULAR,3pt,Jump Shot,[],1627885,30.831143232588698,33.82352941176471,1610612757,67,58,2023-04-07T01:05:31Z,3590000,False,81.0,237.0,1,left,MISS S. Harrison 25' pullup 3PT,[1627885],1610612757.0,POR,pullup,,,Harrison,S. Harrison,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
