actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
504,PT03M14.00S,2022-10-20T01:44:32.4Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,75,89,2022-10-20T01:54:58Z,5000000,,,0,,K. Johnson REBOUND (Off:2 Def:9),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,503.0,11.0,9.0,2.0,,,,,
505,PT03M08.00S,2022-10-20T01:44:39.0Z,3,REGULAR,3pt,Jump Shot,[],1629640,29.38567674113009,21.568627450980394,1610612759,75,89,2022-10-20T01:44:43Z,5010000,142.0,224.0,1,left,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.51,Missed,,,,,,,,,,,,,,,,,,
506,PT03M06.00S,2022-10-20T01:44:41.0Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,75,89,2022-10-20T01:44:43Z,5020000,,,0,,G. Hayward REBOUND (Off:0 Def:3),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,505.0,3.0,3.0,0.0,,,,,
507,PT02M43.00S,2022-10-20T01:45:03.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628372,86.15308804204993,48.28431372549019,1610612766,75,89,2022-10-20T01:46:54Z,5030000,-9.0,78.0,1,right,MISS D. Smith Jr. 7' turnaround fadeaway Shot,[1628372],1610612766.0,CHA,turnaround fadeaway,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
508,PT02M43.00S,2022-10-20T01:45:12.5Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,75,89,2022-10-20T01:45:12Z,5040000,,,0,,N. Richards REBOUND (Off:6 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,507.0,7.0,1.0,6.0,,,,,
510,PT02M28.00S,2022-10-20T01:46:01.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628372,79.45137976346912,16.176470588235293,1610612766,75,91,2022-10-20T01:49:22Z,5060000,-169.0,141.0,1,right,D. Smith Jr. 22' turnaround Jump Shot (10 PTS),[1628372],1610612766.0,CHA,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Left Center,22.0,Made,10.0,,,,,,,,,,,,,,,,,
511,PT02M15.00S,2022-10-20T01:46:15.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630563,15.325229960578188,60.049019607843135,1610612759,75,91,2022-10-20T01:46:22Z,5070000,-50.0,92.0,1,left,MISS J. Primo 10' driving Layup - blocked,"[1630563, 1628372]",1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,In The Paint (Non-RA),8-16 Center,10.45,Missed,,,,,,,,Smith Jr.,1628372.0,,,,,,,,,
512,PT02M15.00S,2022-10-20T01:46:15.3Z,3,REGULAR,block,,[],1628372,,,1610612759,75,91,2022-10-20T01:46:18Z,5080000,,,0,,D. Smith Jr. BLOCK (2 BLK),[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
513,PT02M11.00S,2022-10-20T01:46:19.3Z,3,REGULAR,rebound,offensive,[],203926,,,1610612759,75,91,2022-10-20T01:46:22Z,5090000,,,0,,D. McDermott REBOUND (Off:2 Def:0),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,511.0,2.0,0.0,2.0,,,,,
514,PT02M09.00S,2022-10-20T01:46:21.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628380,27.020367936925098,15.686274509803921,1610612759,75,91,2022-10-20T01:46:28Z,5100000,172.0,201.0,1,left,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
515,PT02M08.00S,2022-10-20T01:46:25.0Z,3,REGULAR,rebound,defensive,[],202330,,,1610612766,75,91,2022-10-20T01:46:25Z,5110000,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,514.0,4.0,4.0,0.0,,,,,
516,PT02M08.00S,2022-10-20T01:46:41.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628380,,,1610612766,75,91,2022-10-20T01:46:50Z,5120000,,,0,,Z. Collins personal FOUL (3 PF) (Richards 2 FT),"[1628380, 1630208]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Richards,1630208.0
518,PT02M08.00S,2022-10-20T01:46:59.5Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,75,92,2022-10-20T01:46:59Z,5140000,,,0,,N. Richards Free Throw 1 of 2 (14 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
519,PT02M08.00S,2022-10-20T01:47:00.4Z,3,REGULAR,substitution,out,[],1629640,,,1610612766,75,92,2022-10-20T01:47:19Z,5150000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M08.00S,2022-10-20T01:47:00.4Z,3,REGULAR,substitution,out,[],202330,,,1610612766,75,92,2022-10-20T01:47:19Z,5160000,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M08.00S,2022-10-20T01:47:00.4Z,3,REGULAR,substitution,out,[],1630550,,,1610612766,75,92,2022-10-20T01:47:19Z,5170000,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M08.00S,2022-10-20T01:47:00.4Z,3,REGULAR,substitution,in,[],1630170,,,1610612766,75,92,2022-10-20T01:47:19Z,5180000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M08.00S,2022-10-20T01:47:00.4Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,75,92,2022-10-20T01:47:19Z,5190000,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M08.00S,2022-10-20T01:47:00.4Z,3,REGULAR,substitution,in,[],1630547,,,1610612766,75,92,2022-10-20T01:47:19Z,5200000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT02M08.00S,2022-10-20T01:47:24.0Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,75,93,2022-10-20T01:47:24Z,5210000,,,0,,N. Richards Free Throw 2 of 2 (15 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
526,PT01M55.00S,2022-10-20T01:47:39.0Z,3,REGULAR,3pt,Jump Shot,[],1626196,18.084756898817346,6.372549019607843,1610612759,75,93,2022-10-20T01:47:46Z,5220000,218.0,117.0,1,left,MISS J. Richardson 24' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,24.77,Missed,,,,,,,,,,,,,,,,,,
527,PT01M52.00S,2022-10-20T01:47:42.0Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,75,93,2022-10-20T02:03:14Z,5230000,,,0,,N. Richards REBOUND (Off:6 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,526.0,8.0,2.0,6.0,,,,,
529,PT01M34.00S,2022-10-20T01:48:18.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.59198423127464,42.40196078431372,1610612766,75,93,2022-10-20T01:48:27Z,5250000,-38.0,17.0,1,right,MISS P. Washington Layup - blocked,"[1629023, 1628380]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,4.17,Missed,,,,,,,,Collins,1628380.0,,,,,,,,,
530,PT01M34.00S,2022-10-20T01:48:18.3Z,3,REGULAR,block,,[],1628380,,,1610612766,75,93,2022-10-20T01:48:20Z,5260000,,,0,,Z. Collins BLOCK (4 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
531,PT01M31.00S,2022-10-20T01:48:21.3Z,3,REGULAR,rebound,defensive,[],1630563,,,1610612759,75,93,2022-10-20T01:48:27Z,5270000,,,0,,J. Primo REBOUND (Off:0 Def:2),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,529.0,2.0,2.0,0.0,,,,,
532,PT01M29.00S,2022-10-20T01:48:23.9Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630170,21.895532194480946,10.53921568627451,1610612759,75,93,2022-10-20T01:48:30Z,5280000,197.0,153.0,1,left,MISS D. Vassell 24' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
533,PT01M29.00S,2022-10-20T01:48:23.9Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,75,93,2022-10-20T01:48:30Z,5290000,,,0,,P. Washington REBOUND (Off:2 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,532.0,5.0,3.0,2.0,,,,,
534,PT01M08.00S,2022-10-20T01:48:44.9Z,3,REGULAR,3pt,Jump Shot,[],1629667,67.62483574244416,56.127450980392155,1610612766,75,96,2022-10-20T01:48:49Z,5300000,31.0,252.0,1,right,J. McDaniels 25' 3PT  (5 PTS) (P. Washington 3 AST),"[1629667, 1629023]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,25.37,Made,5.0,P. Washington,1629023.0,3.0,,,,,,,,,,,,,,
536,PT00M52.00S,2022-10-20T01:49:01.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630170,6.915243101182654,49.50980392156863,1610612759,75,96,2022-10-20T01:58:00Z,5320000,2.0,13.0,1,left,MISS D. Vassell driving DUNK - blocked,"[1630170, 1629667]",1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.27,Missed,,,,,,,,McDaniels,1629667.0,,,,,,,,,
537,PT00M52.00S,2022-10-20T01:49:01.6Z,3,REGULAR,block,,[],1629667,,,1610612759,75,96,2022-10-20T01:49:04Z,5330000,,,0,,J. McDaniels BLOCK (1 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
538,PT00M48.70S,2022-10-20T01:49:04.9Z,3,REGULAR,rebound,defensive,[],1629667,,,1610612766,75,96,2022-10-20T01:49:11Z,5340000,,,0,,J. McDaniels REBOUND (Off:0 Def:5),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,536.0,5.0,5.0,0.0,,,,,
539,PT00M46.70S,2022-10-20T01:49:09.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629667,92.32917214191852,53.92156862745098,1610612766,75,96,2022-10-20T01:49:17Z,5350000,20.0,20.0,1,right,MISS J. McDaniels driving Layup - blocked,"[1629667, 1630563]",1610612766.0,CHA,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.77,Missed,,,,,,,,Primo,1630563.0,,,,,,,,,
540,PT00M46.70S,2022-10-20T01:49:09.0Z,3,REGULAR,block,,[],1630563,,,1610612766,75,96,2022-10-20T01:49:12Z,5360000,,,0,,J. Primo BLOCK (1 BLK),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
541,PT00M46.70S,2022-10-20T01:49:09.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,75,96,2022-10-20T01:49:17Z,5370000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,539.0,,,,,,,,
543,PT00M31.20S,2022-10-20T01:49:36.5Z,3,REGULAR,3pt,Jump Shot,[],1630563,24.392247043363994,11.27450980392157,1610612759,75,96,2022-10-20T01:49:41Z,5390000,194.0,177.0,1,left,MISS J. Primo 26' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
544,PT00M27.50S,2022-10-20T01:49:40.2Z,3,REGULAR,rebound,defensive,[],1629023,,,1610612766,75,96,2022-10-20T01:49:41Z,5400000,,,0,,P. Washington REBOUND (Off:2 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,543.0,6.0,4.0,2.0,,,,,
545,PT00M09.10S,2022-10-20T01:49:59.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,94.03745072273325,45.83333333333333,1610612766,75,98,2022-10-20T01:50:04Z,5410000,-21.0,4.0,1,right,D. Smith Jr. driving finger roll Layup (12 PTS),[1628372],1610612766.0,CHA,driving finger roll,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,2.11,Made,12.0,,,,,,,,,,,,,,,,,
546,PT00M00.10S,2022-10-20T01:50:10.5Z,3,REGULAR,2pt,Jump Shot,[],1630563,28.991458607095925,61.029411764705884,1610612759,75,98,2022-10-20T01:50:15Z,5420000,-55.0,220.0,1,left,MISS J. Primo 22' step back Shot,[1630563],1610612759.0,SAS,step back,,,Primo,J. Primo,,,,,Mid-Range,16-24 Center,22.68,Missed,,,,,,,,,,,,,,,,,,
547,PT00M00.10S,2022-10-20T01:50:10.5Z,3,REGULAR,rebound,defensive,[],1630547,,,1610612766,75,98,2022-10-20T01:50:15Z,5430000,,,0,,J. Bouknight REBOUND (Off:0 Def:2),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,546.0,2.0,2.0,0.0,,,,,
548,PT00M00.00S,2022-10-20T01:50:15.7Z,3,REGULAR,period,end,[],0,,,1610612766,75,98,2022-10-20T01:50:15Z,5440000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,out,['startperiod'],1630563,,,1610612766,75,98,2022-10-20T01:52:51Z,5450000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,out,['startperiod'],203926,,,1610612766,75,98,2022-10-20T01:52:51Z,5460000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612766,75,98,2022-10-20T01:52:51Z,5470000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,out,['startperiod'],1629667,,,1610612766,75,98,2022-10-20T01:52:51Z,5480000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,out,['startperiod'],1630547,,,1610612766,75,98,2022-10-20T01:52:51Z,5490000,,,0,,SUB out: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,in,['startperiod'],1630200,,,1610612766,75,98,2022-10-20T01:52:51Z,5500000,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,in,['startperiod'],1627751,,,1610612766,75,98,2022-10-20T01:52:51Z,5510000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,in,['startperiod'],1629640,,,1610612766,75,98,2022-10-20T01:52:51Z,5520000,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,in,['startperiod'],1626162,,,1610612766,75,98,2022-10-20T01:52:51Z,5530000,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-10-20T01:50:19.5Z,4,REGULAR,substitution,in,['startperiod'],1626179,,,1610612766,75,98,2022-10-20T01:52:51Z,5540000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-10-20T01:53:01.9Z,4,REGULAR,period,start,[],0,,,1610612766,75,98,2022-10-20T01:53:01Z,5550000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT11M44.00S,2022-10-20T01:53:17.7Z,4,REGULAR,3pt,Jump Shot,[],1626179,75.24638633377135,11.76470588235294,1610612766,75,101,2022-10-20T01:53:22Z,5560000,-191.0,180.0,1,right,T. Rozier 26' 3PT  (22 PTS) (P. Washington 4 AST),"[1626179, 1629023]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.27,Made,22.0,P. Washington,1629023.0,4.0,,,,,,,,,,,,,,
562,PT11M21.00S,2022-10-20T01:53:40.4Z,4,REGULAR,3pt,Jump Shot,[],1626196,28.07161629434954,72.79411764705883,1610612759,75,101,2022-10-20T01:53:44Z,5580000,-114.0,211.0,1,left,MISS J. Richardson 24' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,24.02,Missed,,,,,,,,,,,,,,,,,,
563,PT11M19.00S,2022-10-20T01:53:42.2Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,75,101,2022-10-20T01:53:42Z,5590000,,,0,,J. Poeltl REBOUND (Off:4 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,562.0,9.0,5.0,4.0,,,,,
564,PT11M15.00S,2022-10-20T01:53:46.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,8.229303547963205,39.950980392156865,1610612759,75,101,2022-10-20T01:53:56Z,5600000,50.0,25.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 1629023]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.6,Missed,,,,,,,,Washington,1629023.0,,,,,,,,,
565,PT11M15.00S,2022-10-20T01:53:46.4Z,4,REGULAR,block,,[],1629023,,,1610612759,75,101,2022-10-20T02:25:13Z,5610000,,,0,,P. Washington BLOCK (3 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT11M12.00S,2022-10-20T01:53:49.4Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,75,101,2022-10-20T01:53:56Z,5620000,,,0,,P. Washington REBOUND (Off:2 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,564.0,7.0,5.0,2.0,,,,,
567,PT11M06.00S,2022-10-20T01:53:55.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626162,94.69448094612353,94.85294117647058,1610612766,75,101,2022-10-20T01:54:07Z,5630000,224.0,-3.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
568,PT11M03.00S,2022-10-20T01:53:57.3Z,4,REGULAR,rebound,defensive,[],1626196,,,1610612759,75,101,2022-10-20T01:53:57Z,5640000,,,0,,J. Richardson REBOUND (Off:0 Def:2),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,567.0,2.0,2.0,0.0,,,,,
569,PT10M58.00S,2022-10-20T01:54:06.7Z,4,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612759,75,101,2022-10-20T01:54:13Z,5650000,,,0,,N. Richards shooting personal FOUL (2 PF) (Vassell 2 FT),"[1630208, 1630170]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Vassell,1630170.0
571,PT10M58.00S,2022-10-20T01:54:34.6Z,4,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,75,101,2022-10-20T01:54:34Z,5670000,,,0,,MISS D. Vassell Free Throw 1 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
572,PT10M58.00S,2022-10-20T01:54:34.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,75,101,2022-10-20T01:54:34Z,5680000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,571.0,,,,,,,,
573,PT10M58.00S,2022-10-20T01:54:49.4Z,4,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,76,101,2022-10-20T01:54:49Z,5690000,,,0,,D. Vassell Free Throw 2 of 2 (9 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
574,PT10M47.00S,2022-10-20T01:55:03.7Z,4,REGULAR,foul,offensive,[],1629023,,,1610612766,76,101,2022-10-20T02:04:21Z,5700000,,,0,,P. Washington offensive FOUL (1 PF),"[1629023, 1630200]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628171.0,1.0,0.0,Jones,1630200.0
576,PT10M47.00S,2022-10-20T01:55:03.7Z,4,REGULAR,turnover,offensive foul,[],1629023,,,1610612766,76,101,2022-10-20T01:55:03Z,5720000,,,0,,P. Washington offensive foul TURNOVER (1 TO),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,,,,,,,1.0,,,,,,,,,1628171.0,,,,
577,PT10M35.00S,2022-10-20T01:55:29.1Z,4,REGULAR,foul,offensive,[],1627751,,,1610612759,76,101,2022-10-20T01:55:40Z,5730000,,,0,,J. Poeltl offensive FOUL (2 PF),"[1627751, 1629023]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Washington,1629023.0
579,PT10M35.00S,2022-10-20T01:55:29.1Z,4,REGULAR,turnover,offensive foul,[],1627751,,,1610612759,76,101,2022-10-20T01:55:29Z,5750000,,,0,,J. Poeltl offensive foul TURNOVER (2 TO),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Center,,,,,,,2.0,,,,,,,,,1662.0,,,,
580,PT10M23.00S,2022-10-20T01:55:52.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626162,96.66557161629436,96.81372549019608,1610612766,76,104,2022-10-20T01:55:56Z,5760000,234.0,-21.0,1,right,K. Oubre Jr. 3PT  (13 PTS) (D. Smith Jr. 2 AST),"[1626162, 1628372]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.51,Made,13.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,,,,,
582,PT10M09.00S,2022-10-20T01:56:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,19.92444152431012,40.931372549019606,1610612759,78,104,2022-10-20T01:56:10Z,5780000,45.0,135.0,1,left,D. Vassell 14' step back Jump Shot (11 PTS) (T. Jones 2 AST),"[1630170, 1630200]",1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,14.22,Made,11.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
584,PT09M54.00S,2022-10-20T01:56:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,94.30026281208936,48.529411764705884,1610612766,78,106,2022-10-20T01:56:26Z,5800000,-7.0,1.0,1,right,N. Richards alley-oop Layup (17 PTS) (D. Smith Jr. 3 AST),"[1630208, 1628372]",1610612766.0,CHA,alley-oop,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.75,Made,17.0,D. Smith Jr.,1628372.0,3.0,,,,,,,,,,,,,,
586,PT09M38.00S,2022-10-20T01:56:38.0Z,4,REGULAR,3pt,Jump Shot,[],1629640,27.151773981603156,80.14705882352942,1610612759,78,106,2022-10-20T01:56:44Z,5820000,-151.0,203.0,1,left,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
587,PT09M36.00S,2022-10-20T01:56:39.9Z,4,REGULAR,rebound,offensive,[],1630200,,,1610612759,78,106,2022-10-20T01:56:39Z,5830000,,,0,,T. Jones REBOUND (Off:1 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,586.0,2.0,1.0,1.0,,,,,
