actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
350,PT01M41.00S,2022-10-31T00:07:01.1Z,2,REGULAR,2pt,Jump Shot,[],1627854,13.354139290407357,32.1078431372549,1610612750,53,45,2022-10-31T00:07:08Z,3500000,89.0,73.0,1,left,MISS B. Forbes 11' pullup Shot - blocked,"[1627854, 203926]",1610612750.0,MIN,pullup,,,Forbes,B. Forbes,,,,,Mid-Range,8-16 Right,11.55,Missed,,,,,,,,,,,,,,,McDermott,203926.0,,
351,PT01M41.00S,2022-10-31T00:07:01.1Z,2,REGULAR,block,,[],203926,,,1610612750,53,45,2022-10-31T00:07:03Z,3510000,,,0,,D. McDermott BLOCK (1 BLK),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
352,PT01M37.00S,2022-10-31T00:07:05.1Z,2,REGULAR,rebound,offensive,[],1627854,,,1610612750,53,45,2022-10-31T00:07:08Z,3520000,,,0,,B. Forbes REBOUND (Off:2 Def:0),[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,Mid-Range,8-16 Right,,,,350.0,2.0,0.0,2.0,,,,,,,,,,,,,
353,PT01M36.00S,2022-10-31T00:07:06.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,33.196452036793694,56.61764705882353,1610612750,53,45,2022-10-31T00:07:19Z,3530000,-33.0,260.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
354,PT01M34.00S,2022-10-31T00:07:08.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,53,45,2022-10-31T00:07:19Z,3540000,,,0,,J. Poeltl REBOUND (Off:0 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,353.0,7.0,7.0,0.0,,,,,,,,,,,,,
355,PT01M31.00S,2022-10-31T00:07:12.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,91.40932982917214,45.83333333333333,1610612759,55,45,2022-10-31T00:07:31Z,3550000,-21.0,28.0,1,right,K. Johnson running DUNK (8 PTS),[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.51,Made,8.0,,,,,,,,,,,,,,,,,
356,PT01M31.00S,2022-10-31T00:07:24.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612750,55,45,2022-10-31T00:07:24Z,3560000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT01M18.00S,2022-10-31T00:09:02.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.440867279894875,49.754901960784316,1610612750,55,47,2022-10-31T00:09:08Z,3570000,1.0,17.0,1,left,R. Gobert alley-oop DUNK (7 PTS) (K. Towns 3 AST),"[203497, 1626157]",1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.74,Made,7.0,,,,,K. Towns,1626157.0,3.0,,,,,,,,,,
359,PT01M01.00S,2022-10-31T00:09:18.2Z,2,REGULAR,2pt,Jump Shot,[],203926,72.61826544021025,48.77450980392157,1610612759,57,47,2022-10-31T00:09:24Z,3590000,-6.0,205.0,1,right,D. McDermott 20' pullup Jump Shot (11 PTS) (J. Poeltl 3 AST),"[203926, 1627751]",1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Center,20.5,Made,11.0,,,,,J. Poeltl,1627751.0,3.0,,,,,,,,,,
362,PT00M52.30S,2022-10-31T00:09:51.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.966491458607096,50.0,1610612750,57,47,2022-10-31T00:10:00Z,3620000,0.0,22.0,1,left,MISS R. Gobert cutting DUNK - blocked,"[203497, 1629640]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,Johnson,1629640.0,,
363,PT00M52.30S,2022-10-31T00:09:51.8Z,2,REGULAR,block,,[],1629640,,,1610612750,57,47,2022-10-31T00:09:54Z,3630000,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
364,PT00M45.80S,2022-10-31T00:09:58.3Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612750,57,47,2022-10-31T00:09:58Z,3640000,,,0,,D. Russell REBOUND (Off:1 Def:0),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,362.0,1.0,0.0,1.0,,,,,,,,,,,,,
365,PT00M45.80S,2022-10-31T00:09:58.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626156,5.590000152587891,50.0,1610612750,57,47,2022-10-31T00:09:58Z,3650000,0.0,0.0,1,left,MISS D. Russell putback Layup,[1626156],1610612750.0,MIN,putback,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
366,PT00M44.40S,2022-10-31T00:09:59.7Z,2,REGULAR,rebound,offensive,[],1626156,,,1610612750,57,47,2022-10-31T00:09:59Z,3660000,,,0,,D. Russell REBOUND (Off:2 Def:0),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,,,,365.0,2.0,0.0,2.0,,,,,,,,,,,,,
367,PT00M44.40S,2022-10-31T00:09:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626156,5.590000152587891,50.0,1610612750,57,47,2022-10-31T00:09:59Z,3670000,0.0,0.0,1,left,MISS D. Russell putback Layup,[1626156],1610612750.0,MIN,putback,,,Russell,D. Russell,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
368,PT00M43.50S,2022-10-31T00:10:00.5Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612759,57,47,2022-10-31T00:10:00Z,3680000,,,0,,J. Poeltl REBOUND (Off:0 Def:8),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,367.0,8.0,8.0,0.0,,,,,,,,,,,,,
369,PT00M30.20S,2022-10-31T00:10:13.8Z,2,REGULAR,turnover,bad pass,[],1627751,,,1610612759,57,47,2022-10-31T00:10:21Z,3690000,,,0,,J. Poeltl bad pass TURNOVER (2 TO),"[1627751, 1627854]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,,,Forbes,1627854.0
370,PT00M30.20S,2022-10-31T00:10:13.8Z,2,REGULAR,steal,,[],1627854,,,1610612750,57,47,2022-10-31T00:10:15Z,3700000,,,0,,B. Forbes STEAL (2 STL),[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
371,PT00M22.40S,2022-10-31T00:10:21.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,23.340998685939553,9.803921568627452,1610612750,57,47,2022-10-31T00:10:30Z,3710000,201.0,167.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
372,PT00M18.50S,2022-10-31T00:10:25.6Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,57,47,2022-10-31T00:10:25Z,3720000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,371.0,1.0,1.0,0.0,,,,,,,,,,,,,
373,PT00M00.30S,2022-10-31T00:10:43.8Z,2,REGULAR,3pt,Jump Shot,[],203926,89.43823915900131,96.56862745098039,1610612759,57,47,2022-10-31T00:10:52Z,3730000,233.0,47.0,1,right,MISS D. McDermott 3PT,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Right Corner 3,24+ Right,23.75,Missed,,,,,,,,,,,,,,,,,,
374,PT00M00.30S,2022-10-31T00:10:43.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,57,47,2022-10-31T00:10:52Z,3740000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,373.0,,,,,,,,,,,,,,,,
375,PT00M00.00S,2022-10-31T00:10:50.9Z,2,REGULAR,period,end,[],0,,,1610612759,57,47,2022-10-31T00:10:50Z,3750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT12M00.00S,2022-10-31T00:25:45.8Z,3,REGULAR,substitution,out,['startperiod'],203926,,,1610612759,57,47,2022-10-31T00:25:57Z,3760000,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT12M00.00S,2022-10-31T00:25:45.8Z,3,REGULAR,substitution,out,['startperiod'],1628380,,,1610612759,57,47,2022-10-31T00:25:57Z,3770000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2022-10-31T00:25:45.8Z,3,REGULAR,substitution,out,['startperiod'],1627854,,,1610612759,57,47,2022-10-31T00:25:57Z,3780000,,,0,,SUB out: B. Forbes,[1627854],1610612750.0,MIN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2022-10-31T00:25:45.8Z,3,REGULAR,substitution,in,['startperiod'],1628966,,,1610612759,57,47,2022-10-31T00:25:57Z,3790000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2022-10-31T00:25:45.8Z,3,REGULAR,substitution,in,['startperiod'],1629641,,,1610612759,57,47,2022-10-31T00:25:57Z,3800000,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2022-10-31T00:25:45.8Z,3,REGULAR,substitution,in,['startperiod'],1630162,,,1610612759,57,47,2022-10-31T00:25:57Z,3810000,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2022-10-31T00:26:00.5Z,3,REGULAR,period,start,[],0,,,1610612759,57,47,2022-10-31T00:26:00Z,3820000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT11M44.00S,2022-10-31T00:26:18.5Z,3,REGULAR,turnover,traveling,[],1628966,,,1610612759,57,47,2022-10-31T00:26:44Z,3830000,,,0,,K. Bates-Diop traveling TURNOVER (2 TO),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629175.0,,,,,2.0,,,,
384,PT11M33.00S,2022-10-31T00:26:35.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626156,75.50919842312747,89.70588235294117,1610612750,57,47,2022-10-31T00:26:54Z,3840000,199.0,178.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.64,Missed,,,,,,,,,,,,,,,,,,
385,PT11M30.00S,2022-10-31T00:26:38.5Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,57,47,2022-10-31T00:26:38Z,3850000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,,,,384.0,2.0,2.0,0.0,,,,,,,,,,,,,
386,PT11M16.00S,2022-10-31T00:26:52.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629641,14.668199737187912,41.911764705882355,1610612759,59,47,2022-10-31T00:27:41Z,3860000,40.0,85.0,1,left,R. Langford 9' driving floating Jump Shot (5 PTS) (K. Johnson 5 AST),"[1629641, 1629640]",1610612759.0,SAS,driving floating,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Center,9.45,Made,5.0,,,,,K. Johnson,1629640.0,5.0,,,,,,,,,,
388,PT10M53.00S,2022-10-31T00:27:14.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,93.11760840998686,47.05882352941176,1610612750,59,47,2022-10-31T00:27:21Z,3880000,-15.0,12.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
389,PT10M52.00S,2022-10-31T00:27:15.6Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,59,47,2022-10-31T00:37:38Z,3890000,,,0,,R. Gobert REBOUND (Off:3 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,388.0,8.0,5.0,3.0,,,,,,,,,,,,,
447,PT10M52.00S,2022-10-31T00:27:16.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.59198423127464,52.450980392156865,1610612750,59,47,2022-10-31T00:38:01Z,3895000,12.0,17.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
448,PT10M51.00S,2022-10-31T00:27:17.5Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,59,47,2022-10-31T00:38:01Z,3897500,,,0,,R. Gobert REBOUND (Off:4 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,447.0,9.0,5.0,4.0,,,,,,,,,,,,,
390,PT10M50.00S,2022-10-31T00:27:18.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612750,59,47,2022-10-31T00:37:00Z,3900000,0.0,0.0,1,right,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
391,PT10M48.00S,2022-10-31T00:27:20.5Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612759,59,47,2022-10-31T00:27:20Z,3910000,,,0,,J. Poeltl REBOUND (Off:0 Def:9),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,390.0,9.0,9.0,0.0,,,,,,,,,,,,,
392,PT10M43.00S,2022-10-31T00:27:25.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629640,31.35676741130092,65.68627450980392,1610612759,62,47,2022-10-31T00:27:31Z,3920000,-78.0,242.0,1,left,K. Johnson 25' 3PT  (11 PTS) (T. Jones 6 AST),"[1629640, 1630200]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,25.47,Made,11.0,,,,,T. Jones,1630200.0,6.0,,,,,,,,,,
394,PT10M22.00S,2022-10-31T00:27:46.5Z,3,REGULAR,turnover,bad pass,[],1630183,,,1610612750,62,47,2022-10-31T00:27:52Z,3940000,,,0,,J. McDaniels bad pass TURNOVER (1 TO),"[1630183, 1627751]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,,,Poeltl,1627751.0
395,PT10M22.00S,2022-10-31T00:27:46.5Z,3,REGULAR,steal,,[],1627751,,,1610612759,62,47,2022-10-31T00:27:49Z,3950000,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
396,PT10M16.00S,2022-10-31T00:27:52.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628966,28.07161629434954,16.911764705882355,1610612759,62,47,2022-10-31T00:27:58Z,3960000,165.0,211.0,1,left,MISS K. Bates-Diop 26' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
397,PT10M16.00S,2022-10-31T00:27:52.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,62,47,2022-10-31T00:29:07Z,3970000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,396.0,,,,,,,,,,,,,,,,
398,PT10M16.00S,2022-10-31T00:27:59.1Z,3,REGULAR,foul,personal,[],1626156,,,1610612759,62,47,2022-10-31T00:28:55Z,3980000,,,0,,D. Russell loose ball personal FOUL (3 PF),"[1626156, 1627751]",1610612750.0,MIN,loose ball,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1148.0,3.0,1.0,Poeltl,1627751.0,,,,,
400,PT10M07.00S,2022-10-31T00:28:21.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628966,6.915243101182654,49.01960784313725,1610612759,64,47,2022-10-31T00:29:21Z,4000000,5.0,13.0,1,left,K. Bates-Diop cutting DUNK (11 PTS) (T. Jones 7 AST),"[1628966, 1630200]",1610612759.0,SAS,cutting,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,1.34,Made,11.0,,,,,T. Jones,1630200.0,7.0,,,,,,,,,,
402,PT10M07.00S,2022-10-31T00:28:27.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,64,47,2022-10-31T00:28:27Z,4020000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT09M57.00S,2022-10-31T00:31:28.1Z,3,REGULAR,foul,personal,[],1628966,,,1610612750,64,47,2022-10-31T00:31:46Z,4030000,,,0,,K. Bates-Diop personal FOUL (3 PF),"[1628966, 1626157]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1629175.0,3.0,0.0,Towns,1626157.0,,,,,
405,PT09M45.00S,2022-10-31T00:31:53.1Z,3,REGULAR,turnover,bad pass,[],1626157,,,1610612750,64,47,2022-10-31T00:31:58Z,4050000,,,0,,K. Towns bad pass TURNOVER (3 TO),"[1626157, 1629640]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,3.0,,,Johnson,1629640.0
406,PT09M45.00S,2022-10-31T00:31:53.1Z,3,REGULAR,steal,,[],1629640,,,1610612759,64,47,2022-10-31T00:31:54Z,4060000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
407,PT09M42.00S,2022-10-31T00:31:56.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,6.258212877792378,48.03921568627451,1610612759,66,47,2022-10-31T00:32:04Z,4070000,10.0,6.0,1,left,K. Johnson running DUNK (13 PTS),[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.17,Made,13.0,,,,,,,,,,,,,,,,,
408,PT09M28.00S,2022-10-31T00:32:09.1Z,3,REGULAR,2pt,Jump Shot,[],1630183,93.64323258869908,77.20588235294117,1610612750,66,49,2022-10-31T00:32:19Z,4080000,136.0,7.0,1,right,J. McDaniels 13' step back Jump Shot (7 PTS) (D. Russell 3 AST),"[1630183, 1626156]",1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,13.62,Made,7.0,,,,,D. Russell,1626156.0,3.0,,,,,,,,,,
410,PT09M11.00S,2022-10-31T00:32:33.6Z,3,REGULAR,turnover,bad pass,[],1628966,,,1610612759,66,49,2022-10-31T00:32:49Z,4100000,,,0,,K. Bates-Diop bad pass TURNOVER (3 TO),"[1628966, 1630162]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,3.0,,,Edwards,1630162.0
411,PT09M11.00S,2022-10-31T00:32:33.6Z,3,REGULAR,steal,,[],1630162,,,1610612750,66,49,2022-10-31T00:32:36Z,4110000,,,0,,A. Edwards STEAL (1 STL),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
412,PT09M10.00S,2022-10-31T00:32:38.6Z,3,REGULAR,foul,offensive,[],1630162,,,1610612750,66,49,2022-10-31T00:32:58Z,4120000,,,0,,A. Edwards offensive FOUL (4 PF),"[1630162, 1629640]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1148.0,4.0,1.0,Johnson,1629640.0,,,,,
414,PT09M10.00S,2022-10-31T00:32:38.6Z,3,REGULAR,turnover,offensive foul,[],1630162,,,1610612750,66,49,2022-10-31T00:32:38Z,4140000,,,0,,A. Edwards offensive foul TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1148.0,,,,,1.0,,,,
415,PT08M50.00S,2022-10-31T00:33:12.3Z,3,REGULAR,turnover,lost ball,[],1627751,,,1610612759,66,49,2022-10-31T00:33:18Z,4150000,,,0,,J. Poeltl lost ball TURNOVER (3 TO),"[1627751, 203497]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,,,Gobert,203497.0
416,PT08M50.00S,2022-10-31T00:33:12.3Z,3,REGULAR,steal,,[],203497,,,1610612750,66,49,2022-10-31T00:33:14Z,4160000,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
417,PT08M34.00S,2022-10-31T00:33:27.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,86.5473061760841,50.0,1610612750,66,49,2022-10-31T00:33:37Z,4170000,0.0,74.0,1,right,MISS K. Towns 7' driving Hook,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,,
418,PT08M31.00S,2022-10-31T00:33:30.9Z,3,REGULAR,rebound,defensive,[],1628966,,,1610612759,66,49,2022-10-31T00:33:37Z,4180000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:3),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,,,,417.0,3.0,3.0,0.0,,,,,,,,,,,,,
419,PT08M23.00S,2022-10-31T00:33:39.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,10.463206307490145,50.98039215686274,1610612759,66,49,2022-10-31T00:33:50Z,4190000,-5.0,46.0,1,left,MISS K. Bates-Diop Layup - blocked,"[1628966, 1626157]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,In The Paint (Non-RA),0-8 Center,4.62,Missed,,,,,,,,,,,,,,,Towns,1626157.0,,
420,PT08M23.00S,2022-10-31T00:33:39.0Z,3,REGULAR,block,,[],1626157,,,1610612759,66,49,2022-10-31T00:33:43Z,4200000,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
421,PT08M18.00S,2022-10-31T00:33:44.0Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612750,66,49,2022-10-31T00:33:50Z,4210000,,,0,,D. Russell REBOUND (Off:2 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,419.0,3.0,1.0,2.0,,,,,,,,,,,,,
422,PT08M16.00S,2022-10-31T00:33:45.6Z,3,REGULAR,3pt,Jump Shot,[],1626156,73.53810775295663,86.02941176470588,1610612750,66,49,2022-10-31T00:33:54Z,4220000,180.0,196.0,1,right,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,26.63,Missed,,,,,,,,,,,,,,,,,,
423,PT08M15.00S,2022-10-31T00:33:50.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,66,49,2022-10-31T00:33:50Z,4230000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,422.0,,,,,,,,,,,,,,,,
425,PT08M15.00S,2022-10-31T00:33:53.0Z,3,REGULAR,substitution,out,[],1628966,,,1610612750,66,49,2022-10-31T00:33:58Z,4250000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT08M15.00S,2022-10-31T00:33:53.0Z,3,REGULAR,substitution,in,[],1628380,,,1610612750,66,49,2022-10-31T00:33:58Z,4260000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT08M12.00S,2022-10-31T00:34:09.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1626157,75.24638633377135,7.352941176470589,1610612750,66,49,2022-10-31T00:34:30Z,4270000,-213.0,180.0,1,right,MISS K. Towns 27' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,,,,,,,,,,,,,,
428,PT08M09.00S,2022-10-31T00:34:12.2Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,66,49,2022-10-31T00:34:30Z,4280000,,,0,,K. Johnson REBOUND (Off:0 Def:3),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,,,,427.0,3.0,3.0,0.0,,,,,,,,,,,,,
