actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
459,PT06M22.00S,2023-01-18T02:36:38.0Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,62,58,2023-01-18T02:38:04Z,4460000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:5),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,458.0,7.0,5.0,2.0,,,,,,,,,,,,,,
460,PT06M22.00S,2023-01-18T02:36:42.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,64,58,2023-01-18T02:36:42Z,4470000,False,0.0,0.0,1,left,J. Poeltl tip Layup (10 PTS),[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,10.0,,,,,,,,,,,,,
461,PT06M22.00S,2023-01-18T02:36:45.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,64,58,2023-01-18T02:36:45Z,4480000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT06M22.00S,2023-01-18T02:39:28.7Z,3,REGULAR,substitution,out,[],203925,,,1610612751,64,58,2023-01-18T02:39:51Z,4500000,False,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT06M22.00S,2023-01-18T02:39:28.7Z,3,REGULAR,substitution,out,[],203552,,,1610612751,64,58,2023-01-18T02:39:51Z,4510000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT06M22.00S,2023-01-18T02:39:28.7Z,3,REGULAR,substitution,in,[],1631103,,,1610612751,64,58,2023-01-18T02:39:51Z,4520000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT06M22.00S,2023-01-18T02:39:28.7Z,3,REGULAR,substitution,in,[],1629139,,,1610612751,64,58,2023-01-18T02:39:51Z,4530000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT06M22.00S,2023-01-18T02:39:28.7Z,3,REGULAR,substitution,in,[],1630560,,,1610612751,64,58,2023-01-18T02:39:51Z,4540000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M22.00S,2023-01-18T02:39:28.7Z,3,REGULAR,substitution,out,[],1630200,,,1610612751,64,58,2023-01-18T02:56:29Z,4548750,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT06M06.00S,2023-01-18T02:39:53.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626220,88.12417871222075,54.65686274509803,1610612751,64,58,2023-01-18T02:40:10Z,4550000,False,23.0,59.0,1,right,MISS R. O'Neale 6' driving floating Shot - blocked,"[1626220, 1626196]",1610612751.0,BKN,driving floating,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,6.35,Missed,,,,,,,,,,,Richardson,1626196.0,,,,,,
473,PT06M06.00S,2023-01-18T02:39:53.3Z,3,REGULAR,block,,[],1626196,,,1610612751,64,58,2023-01-18T02:40:23Z,4555000,False,,,0,,J. Richardson BLOCK (1 BLK),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
469,PT06M03.00S,2023-01-18T02:39:56.3Z,3,REGULAR,rebound,defensive,[],1629641,,,1610612759,64,58,2023-01-18T03:57:54Z,4560000,False,,,0,,R. Langford REBOUND (Off:2 Def:3),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,In The Paint (Non-RA),0-8 Center,,,468.0,5.0,3.0,2.0,,,,,,,,,,,,,,
470,PT05M51.00S,2023-01-18T02:40:08.4Z,3,REGULAR,3pt,Jump Shot,[],1629640,31.225361366622867,28.921568627450984,1610612759,64,58,2023-01-18T02:57:54Z,4570000,False,105.0,241.0,1,left,MISS K. Johnson 26' step back 3PT,[1629640],1610612759.0,SAS,step back,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
471,PT05M47.00S,2023-01-18T02:40:12.4Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,64,58,2023-01-18T02:40:13Z,4580000,False,,,0,,N. Claxton REBOUND (Off:2 Def:6),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,470.0,8.0,6.0,2.0,,,,,,,,,,,,,,
472,PT05M41.00S,2023-01-18T02:40:21.3Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612751,64,58,2023-01-18T02:40:30Z,4590000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Sumner 2 FT),"[1627751, 1628410]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,4.0,0.0,Sumner,1628410.0,,,,,,,,
478,PT05M41.00S,2023-01-18T02:40:21.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,64,58,2023-01-18T02:50:17Z,4605000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT05M41.00S,2023-01-18T02:43:37.8Z,3,REGULAR,substitution,out,[],1627751,,,1610612751,64,58,2023-01-18T02:43:55Z,4620000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT05M41.00S,2023-01-18T02:43:37.8Z,3,REGULAR,substitution,out,[],1626220,,,1610612751,64,58,2023-01-18T02:43:55Z,4630000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M41.00S,2023-01-18T02:43:37.8Z,3,REGULAR,substitution,in,[],1628380,,,1610612751,64,58,2023-01-18T02:43:55Z,4640000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT05M41.00S,2023-01-18T02:43:37.8Z,3,REGULAR,substitution,in,[],203933,,,1610612751,64,58,2023-01-18T02:43:55Z,4650000,False,,,0,,SUB in: T. Warren,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT05M41.00S,2023-01-18T02:43:57.0Z,3,REGULAR,freethrow,1 of 2,[],1628410,,,1610612751,64,59,2023-01-18T02:43:57Z,4660000,False,,,0,,E. Sumner Free Throw 1 of 2 (10 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
484,PT05M41.00S,2023-01-18T02:44:12.7Z,3,REGULAR,freethrow,2 of 2,[],1628410,,,1610612751,64,60,2023-01-18T02:44:12Z,4670000,False,,,0,,E. Sumner Free Throw 2 of 2 (11 PTS),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
485,PT05M27.00S,2023-01-18T02:44:28.3Z,3,REGULAR,3pt,Jump Shot,[],1626196,33.98488830486202,27.450980392156865,1610612759,64,60,2023-01-18T02:44:33Z,4680000,False,113.0,267.0,1,left,MISS J. Richardson 28' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,28.98,Missed,,,,,,,,,,,,,,,,,,
486,PT05M23.00S,2023-01-18T02:44:32.3Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,64,60,2023-01-18T02:44:33Z,4690000,False,,,0,,N. Claxton REBOUND (Off:2 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,485.0,9.0,7.0,2.0,,,,,,,,,,,,,,
487,PT05M01.00S,2023-01-18T02:44:54.4Z,3,REGULAR,2pt,Jump Shot,[],203933,87.33574244415243,72.30392156862744,1610612751,64,60,2023-01-18T02:44:59Z,4700000,False,112.0,67.0,1,right,MISS T. Warren 12' pullup Shot,[203933],1610612751.0,BKN,pullup,,,Warren,T. Warren,,,,,Mid-Range,8-16 Right,12.98,Missed,,,,,,,,,,,,,,,,,,
488,PT04M58.00S,2023-01-18T02:44:57.4Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,64,60,2023-01-18T02:44:59Z,4710000,False,,,0,,Z. Collins REBOUND (Off:1 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,487.0,6.0,5.0,1.0,,,,,,,,,,,,,,
489,PT04M54.00S,2023-01-18T02:45:01.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629640,7.178055190538765,48.03921568627451,1610612759,66,60,2023-01-18T02:59:20Z,4720000,False,10.0,15.0,1,left,K. Johnson running finger roll Layup (14 PTS),[1629640],1610612759.0,SAS,running finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,14.0,,,,,,,,,,,,,
491,PT04M37.00S,2023-01-18T02:45:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,88.12417871222075,50.49019607843137,1610612751,66,60,2023-01-18T02:45:23Z,4730000,False,2.0,59.0,1,right,MISS N. Claxton cutting Layup,[1629651],1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,5.92,Missed,,,,,,,,,,,,,,,,,,
492,PT04M32.00S,2023-01-18T02:45:22.4Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,66,60,2023-01-18T02:45:22Z,4740000,False,,,0,,N. Claxton REBOUND (Off:3 Def:7),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,491.0,10.0,7.0,3.0,,,,,,,,,,,,,,
493,PT04M32.00S,2023-01-18T02:45:22.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,94.40999984741211,50.0,1610612751,66,62,2023-01-18T02:45:22Z,4750000,False,0.0,0.0,1,right,N. Claxton putback Layup (11 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,11.0,,,,,,,,,,,,,
494,PT04M21.00S,2023-01-18T02:45:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.440867279894875,54.41176470588235,1610612759,68,62,2023-01-18T02:45:41Z,4760000,False,-22.0,17.0,1,left,K. Johnson driving finger roll Layup (16 PTS) (M. Branham 2 AST),"[1629640, 1631103]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.81,Made,,,,,16.0,,,,,,,,M. Branham,1631103.0,2.0,,,
496,PT04M04.00S,2023-01-18T02:45:53.1Z,3,REGULAR,foul,personal,[],1629641,,,1610612751,68,62,2023-01-18T02:45:59Z,4780000,False,,,0,,R. Langford personal FOUL (1 PF),"[1629641, 1629651]",1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,16-24 Right Center,,,,,,,,101284.0,1.0,0.0,Claxton,1629651.0,,,,,,,,
499,PT04M04.00S,2023-01-18T02:46:01.8Z,3,REGULAR,substitution,in,[],203926,,,1610612751,68,62,2023-01-18T02:46:10Z,4810000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M04.00S,2023-01-18T02:46:01.8Z,3,REGULAR,substitution,out,[],1629641,,,1610612751,68,62,2023-01-18T02:52:11Z,4815000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M53.00S,2023-01-18T02:46:29.5Z,3,REGULAR,2pt,Jump Shot,[],1628410,83.78777923784494,78.43137254901961,1610612751,68,64,2023-01-18T02:46:43Z,4820000,False,142.0,100.0,1,right,E. Sumner 17' pullup Jump Shot (13 PTS) (N. Claxton 1 AST),"[1628410, 1629651]",1610612751.0,BKN,pullup,,,Sumner,E. Sumner,,,,,Mid-Range,16-24 Right,17.38,Made,,,,,13.0,,,,,,,,N. Claxton,1629651.0,1.0,,,
502,PT03M40.00S,2023-01-18T02:46:42.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,8.754927726675426,54.90196078431373,1610612759,68,64,2023-01-18T03:01:22Z,4840000,False,-25.0,30.0,1,left,MISS M. Branham driving Layup - blocked,"[1631103, 1629651]",1610612759.0,SAS,driving,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,Claxton,1629651.0,,,,,,
503,PT03M40.00S,2023-01-18T02:46:42.0Z,3,REGULAR,block,,[],1629651,,,1610612759,68,64,2023-01-18T02:46:44Z,4850000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
504,PT03M36.00S,2023-01-18T02:46:46.0Z,3,REGULAR,rebound,defensive,[],1628410,,,1610612751,68,64,2023-01-18T02:46:48Z,4860000,False,,,0,,E. Sumner REBOUND (Off:0 Def:3),[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,,,502.0,3.0,3.0,0.0,,,,,,,,,,,,,,
505,PT03M35.00S,2023-01-18T02:46:47.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628410,90.3580814717477,47.30392156862745,1610612751,68,64,2023-01-18T03:01:41Z,4870000,False,-13.0,38.0,1,right,MISS E. Sumner running Layup - blocked,"[1628410, 1626196]",1610612751.0,BKN,running,,,Sumner,E. Sumner,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,Richardson,1626196.0,,,,,,
506,PT03M35.00S,2023-01-18T02:46:47.2Z,3,REGULAR,block,,[],1626196,,,1610612751,68,64,2023-01-18T02:46:50Z,4880000,False,,,0,,J. Richardson BLOCK (2 BLK),[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
507,PT03M30.00S,2023-01-18T02:46:52.2Z,3,REGULAR,rebound,offensive,[],1629139,,,1610612751,68,64,2023-01-18T02:46:58Z,4890000,False,,,0,,Y. Watanabe REBOUND (Off:1 Def:0),[1629139],1610612751.0,BKN,,,,Watanabe,Y. Watanabe,,,,,Restricted Area,0-8 Center,,,505.0,1.0,0.0,1.0,,,,,,,,,,,,,,
508,PT03M24.00S,2023-01-18T02:47:00.3Z,3,REGULAR,turnover,out-of-bounds,[],1630560,,,1610612751,68,64,2023-01-18T02:47:19Z,4900000,False,,,0,,C. Thomas step out-of-bounds TURNOVER (1 TO),[1630560],1610612751.0,BKN,step,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,,,,,,,,,,1.0,,
509,PT03M24.00S,2023-01-18T02:47:08.9Z,3,REGULAR,substitution,out,[],1629651,,,1610612759,68,64,2023-01-18T02:47:17Z,4910000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT03M24.00S,2023-01-18T02:47:08.9Z,3,REGULAR,substitution,in,[],202693,,,1610612759,68,64,2023-01-18T02:47:17Z,4920000,False,,,0,,SUB in: M. Morris,[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT03M13.00S,2023-01-18T02:47:36.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202693,,,1610612759,68,64,2023-01-18T02:47:50Z,4930000,False,,,0,,M. Morris shooting personal FOUL (3 PF) (Johnson 2 FT),"[202693, 1629640]",1610612751.0,BKN,shooting,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,3.0,1.0,Johnson,1629640.0,,,,,,,,
515,PT03M13.00S,2023-01-18T02:47:57.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629640,,,1610612759,69,64,2023-01-18T02:47:57Z,4950000,False,,,0,,K. Johnson Free Throw 1 of 2 (17 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
516,PT03M13.00S,2023-01-18T02:48:00.3Z,3,REGULAR,substitution,out,[],1626196,,,1610612759,69,64,2023-01-18T02:48:18Z,4960000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT03M13.00S,2023-01-18T02:48:00.3Z,3,REGULAR,substitution,in,[],1626169,,,1610612759,69,64,2023-01-18T02:48:18Z,4970000,False,,,0,,SUB in: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT03M13.00S,2023-01-18T02:48:19.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629640,,,1610612759,70,64,2023-01-18T02:48:19Z,4980000,False,,,0,,K. Johnson Free Throw 2 of 2 (18 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
519,PT02M59.00S,2023-01-18T02:48:37.5Z,3,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612751,70,64,2023-01-18T02:48:48Z,4990000,False,,,0,,S. Johnson shooting personal FOUL (1 PF) (Thomas 2 FT),"[1626169, 1630560]",1610612759.0,SAS,shooting,,,Johnson,S. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,101284.0,1.0,0.0,Thomas,1630560.0,,,,,,,,
521,PT02M59.00S,2023-01-18T02:49:08.5Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,70,65,2023-01-18T02:49:08Z,5010000,False,,,0,,C. Thomas Free Throw 1 of 2 (10 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
522,PT02M59.00S,2023-01-18T02:49:10.0Z,3,REGULAR,substitution,out,[],1626169,,,1610612751,70,65,2023-01-18T02:49:17Z,5020000,False,,,0,,SUB out: S. Johnson,[1626169],1610612759.0,SAS,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M59.00S,2023-01-18T02:49:10.0Z,3,REGULAR,substitution,in,[],1628966,,,1610612751,70,65,2023-01-18T02:49:17Z,5030000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M59.00S,2023-01-18T02:49:24.9Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,70,66,2023-01-18T02:49:24Z,5040000,False,,,0,,C. Thomas Free Throw 2 of 2 (11 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
525,PT02M43.00S,2023-01-18T02:49:43.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.601182654402102,56.127450980392155,1610612759,70,66,2023-01-18T02:49:48Z,5050000,False,-31.0,0.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
526,PT02M41.00S,2023-01-18T02:49:45.4Z,3,REGULAR,rebound,defensive,[],202693,,,1610612751,70,66,2023-01-18T02:49:48Z,5060000,False,,,0,,M. Morris REBOUND (Off:1 Def:2),[202693],1610612751.0,BKN,,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,525.0,3.0,2.0,1.0,,,,,,,,,,,,,,
527,PT02M24.00S,2023-01-18T02:50:02.3Z,3,REGULAR,2pt,Jump Shot,[],202693,87.46714848883047,71.07843137254902,1610612751,70,66,2023-01-18T02:50:08Z,5070000,False,105.0,65.0,1,right,MISS M. Morris 12' turnaround fadeaway Shot,[202693],1610612751.0,BKN,turnaround fadeaway,,,Morris,M. Morris,,,,,Mid-Range,8-16 Right,12.4,Missed,,,,,,,,,,,,,,,,,,
528,PT02M20.00S,2023-01-18T02:50:06.3Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,70,66,2023-01-18T02:50:08Z,5080000,False,,,0,,K. Johnson REBOUND (Off:0 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,527.0,7.0,7.0,0.0,,,,,,,,,,,,,,
529,PT02M15.00S,2023-01-18T02:50:12.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.360709592641262,44.6078431372549,1610612759,70,66,2023-01-18T02:50:18Z,5090000,False,27.0,26.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 1630560]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,3.76,Missed,,,,,,,,,,,Thomas,1630560.0,,,,,,
530,PT02M15.00S,2023-01-18T02:50:12.6Z,3,REGULAR,block,,[],1630560,,,1610612759,70,66,2023-01-18T02:50:15Z,5100000,False,,,0,,C. Thomas BLOCK (1 BLK),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
531,PT02M15.00S,2023-01-18T02:50:12.6Z,3,REGULAR,rebound,offensive,[],1629640,,,1610612759,70,66,2023-01-18T02:50:18Z,5110000,False,,,0,,K. Johnson REBOUND (Off:1 Def:7),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,529.0,8.0,7.0,1.0,,,,,,,,,,,,,,
532,PT02M15.00S,2023-01-18T02:50:18.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630560,,,1610612759,70,66,2023-01-18T02:50:31Z,5120000,False,,,0,,C. Thomas shooting personal FOUL (2 PF) (Johnson 2 FT),"[1630560, 1629640]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,,,101284.0,2.0,0.0,Johnson,1629640.0,,,,,,,,
534,PT02M15.00S,2023-01-18T02:50:35.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629640,,,1610612759,71,66,2023-01-18T02:50:35Z,5140000,False,,,0,,K. Johnson Free Throw 1 of 2 (19 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
535,PT02M15.00S,2023-01-18T02:50:55.2Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,71,66,2023-01-18T02:51:33Z,5150000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,
536,PT02M15.00S,2023-01-18T02:51:02.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629640,,,1610612759,72,66,2023-01-18T02:51:02Z,5160000,False,,,0,,K. Johnson Free Throw 2 of 2 (20 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
537,PT02M00.00S,2023-01-18T02:51:16.0Z,3,REGULAR,3pt,Jump Shot,[],1630560,64.20827858081472,52.94117647058824,1610612751,72,66,2023-01-18T02:52:33Z,5170000,False,15.0,284.0,1,right,MISS C. Thomas 28' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,28.43,Missed,,,,,,,,,,,,,,,,,,
538,PT01M55.00S,2023-01-18T02:51:21.0Z,3,REGULAR,rebound,defensive,[],1628380,,,1610612759,72,66,2023-01-18T02:52:33Z,5180000,False,,,0,,Z. Collins REBOUND (Off:1 Def:6),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,,,537.0,7.0,6.0,1.0,,,,,,,,,,,,,,
539,PT01M50.00S,2023-01-18T02:51:25.3Z,3,REGULAR,3pt,Jump Shot,[],203926,27.283180026281208,82.35294117647058,1610612759,72,66,2023-01-18T03:04:44Z,5190000,False,-162.0,204.0,1,left,MISS D. McDermott 26' pullup 3PT,[203926],1610612759.0,SAS,pullup,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Left Center,26.04,Missed,,,,,,,,,,,,,,,,,,
540,PT01M47.00S,2023-01-18T02:51:28.3Z,3,REGULAR,rebound,defensive,[],203933,,,1610612751,72,66,2023-01-18T02:52:43Z,5200000,False,,,0,,T. Warren REBOUND (Off:0 Def:3),[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,539.0,3.0,3.0,0.0,,,,,,,,,,,,,,
541,PT01M33.00S,2023-01-18T02:51:42.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629139,80.3712220762155,61.76470588235294,1610612751,72,66,2023-01-18T03:05:09Z,5210000,False,59.0,132.0,1,right,MISS Y. Watanabe 14' fadeaway Shot,[1629139],1610612751.0,BKN,fadeaway,,,Watanabe,Y. Watanabe,,,,,In The Paint (Non-RA),8-16 Center,14.45,Missed,,,,,,,,,,,,,,,,,,
542,PT01M33.00S,2023-01-18T02:51:42.7Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,72,66,2023-01-18T02:51:50Z,5220000,False,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),8-16 Center,,,541.0,2.0,2.0,0.0,,,,,,,,,,,,,,
543,PT01M26.00S,2023-01-18T02:51:50.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.5722733245729295,48.03921568627451,1610612759,74,66,2023-01-18T02:52:04Z,5230000,False,10.0,19.0,1,left,K. Johnson driving finger roll Layup (22 PTS) (D. McDermott 2 AST),"[1629640, 203926]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,22.0,,,,,,,,D. McDermott,203926.0,2.0,,,
