actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
528,PT01M32.00S,2023-01-14T02:33:44.8Z,3,REGULAR,3pt,Jump Shot,[],1626196,25.18068331143233,9.558823529411764,1610612759,84,107,2023-01-14T02:33:49Z,5200000,False,202.0,184.0,1,left,MISS J. Richardson 27' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.35,,,,,,,,,,,
529,PT01M30.00S,2023-01-14T02:33:46.8Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612744,84,107,2023-01-14T02:33:49Z,5210000,False,,,0,,J. Poole REBOUND (Off:1 Def:1),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,528.0,,,2.0,1.0,1.0,,,,,,,,
530,PT01M23.00S,2023-01-14T02:33:53.3Z,3,REGULAR,2pt,Jump Shot,[],1629673,80.6340341655716,25.0,1610612744,84,107,2023-01-14T02:33:57Z,5220000,False,-125.0,130.0,1,right,MISS J. Poole 18' pullup Shot,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,18.0,,,,,,,,,,,
531,PT01M21.00S,2023-01-14T02:33:55.2Z,3,REGULAR,rebound,defensive,[],203926,,,1610612759,84,107,2023-01-14T02:33:55Z,5230000,False,,,0,,D. McDermott REBOUND (Off:0 Def:2),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,Mid-Range,16-24 Left Center,,,,,,,530.0,,,2.0,2.0,0.0,,,,,,,,
532,PT01M10.00S,2023-01-14T02:34:08.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630237,,,1610612759,84,107,2023-01-14T02:38:21Z,5240000,False,,,0,,A. Lamb shooting personal FOUL (4 PF) (McDermott 2 FT),"[1630237, 203926]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,In The Paint (Non-RA),0-8 Center,203177.0,4.0,0.0,McDermott,203926.0,,,,,,,,,,,,,,,
534,PT01M10.00S,2023-01-14T02:34:35.4Z,3,REGULAR,substitution,out,[],1629676,,,1610612759,84,107,2023-01-14T02:34:40Z,5260000,False,,,0,,SUB out: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT01M10.00S,2023-01-14T02:34:35.4Z,3,REGULAR,substitution,in,[],1627751,,,1610612759,84,107,2023-01-14T02:34:40Z,5270000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M10.00S,2023-01-14T02:35:04.3Z,3,REGULAR,freethrow,1 of 2,[],203926,,,1610612759,85,107,2023-01-14T02:44:57Z,5280000,False,,,0,,D. McDermott Free Throw 1 of 2 (12 PTS),[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
551,PT01M10.00S,2023-01-14T02:35:04.3Z,3,REGULAR,freethrow,2 of 2,[],203926,,,1610612759,85,107,2023-01-14T02:44:57Z,5287500,False,,,0,,MISS D. McDermott Free Throw 2 of 2,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
589,PT01M10.00S,2023-01-14T02:35:04.3Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,85,107,2023-01-14T02:44:57Z,5288750,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,551.0,,,5.0,4.0,1.0,,,,,,,,
537,PT00M57.60S,2023-01-14T02:35:12.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,83.13074901445466,59.55882352941176,1610612744,85,107,2023-01-14T02:35:23Z,5290000,False,48.0,106.0,1,right,MISS D. DiVincenzo 11' driving Layup - blocked,"[1628978, 1627751]",1610612744.0,GSW,driving,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,11.64,,,,,,,,,,Poeltl,1627751.0
538,PT00M57.60S,2023-01-14T02:35:12.4Z,3,REGULAR,block,,[],1627751,,,1610612744,85,107,2023-01-14T02:35:16Z,5300000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
539,PT00M57.60S,2023-01-14T02:35:12.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,85,107,2023-01-14T02:35:23Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,537.0,,,,,,,,,,,,,
541,PT00M52.20S,2023-01-14T02:35:30.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,70.12155059132719,17.892156862745097,1610612744,85,110,2023-01-14T02:35:39Z,5330000,False,-161.0,228.0,1,right,D. DiVincenzo 27' 3PT  (18 PTS) (M. Moody 3 AST),"[1628978, 1630541]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,18.0,27.92,,,,M. Moody,1630541.0,3.0,,,,,
545,PT00M44.00S,2023-01-14T02:35:44.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,15.982260183968464,48.529411764705884,1610612759,87,110,2023-01-14T02:46:08Z,5350000,False,7.0,98.0,1,left,T. Jones 9' driving floating Jump Shot (19 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,19.0,9.8,,,,,,,,,,,
546,PT00M36.00S,2023-01-14T02:35:54.8Z,3,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612744,87,110,2023-01-14T02:36:18Z,5360000,False,,,0,,J. Poeltl shooting personal FOUL (2 PF) (Moody 2 FT),"[1627751, 1630541]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,203177.0,2.0,0.0,Moody,1630541.0,,,,,,,,,,,,,,,
548,PT00M36.00S,2023-01-14T02:36:29.2Z,3,REGULAR,freethrow,1 of 2,[],1630541,,,1610612744,87,110,2023-01-14T02:36:29Z,5380000,False,,,0,,MISS M. Moody Free Throw 1 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
549,PT00M36.00S,2023-01-14T02:36:29.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,87,110,2023-01-14T02:36:29Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,,
552,PT00M36.00S,2023-01-14T02:36:34.8Z,3,REGULAR,freethrow,2 of 2,[],1630541,,,1610612744,87,111,2023-01-14T02:36:34Z,5400000,False,,,0,,M. Moody Free Throw 2 of 2 (7 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
553,PT00M31.50S,2023-01-14T02:36:56.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612759,87,111,2023-01-14T02:37:17Z,5410000,False,,,0,,D. DiVincenzo shooting personal FOUL (2 PF) (Jones 2 FT),"[1628978, 1630200]",1610612744.0,GSW,shooting,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,202056.0,2.0,0.0,Jones,1630200.0,,,,,,,,,,,,,,,
555,PT00M31.50S,2023-01-14T02:37:08.9Z,3,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,88,111,2023-01-14T02:37:08Z,5430000,False,,,0,,T. Jones Free Throw 1 of 2 (20 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
556,PT00M31.50S,2023-01-14T02:37:23.7Z,3,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,89,111,2023-01-14T02:37:23Z,5440000,False,,,0,,T. Jones Free Throw 2 of 2 (21 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,Made,,21.0,,,,,,,,,,,,
557,PT00M20.30S,2023-01-14T02:37:36.3Z,3,REGULAR,3pt,Jump Shot,[],1628978,71.17279894875165,19.607843137254903,1610612744,89,111,2023-01-14T02:37:43Z,5450000,False,-152.0,218.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.62,,,,,,,,,,,
558,PT00M18.30S,2023-01-14T02:37:38.3Z,3,REGULAR,rebound,offensive,[],1630237,,,1610612744,89,111,2023-01-14T02:37:43Z,5460000,False,,,0,,A. Lamb REBOUND (Off:1 Def:1),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,,,,,,,557.0,,,2.0,1.0,1.0,,,,,,,,
559,PT00M07.50S,2023-01-14T02:37:50.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630237,72.09264126149803,14.215686274509803,1610612744,89,114,2023-01-14T02:37:55Z,5470000,False,-179.0,210.0,1,right,A. Lamb 27' 3PT  (11 PTS) (J. Poole 4 AST),"[1630237, 1629673]",1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,11.0,27.57,,,,J. Poole,1629673.0,4.0,,,,,
561,PT00M00.70S,2023-01-14T02:37:59.2Z,3,REGULAR,2pt,Jump Shot,[],1631103,25.837713534822605,54.166666666666664,1610612759,89,114,2023-01-14T02:38:05Z,5490000,False,-21.0,190.0,1,left,MISS M. Branham 19' pullup Shot,[1631103],1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,19.15,,,,,,,,,,,
562,PT00M00.70S,2023-01-14T02:37:59.2Z,3,REGULAR,rebound,defensive,[],1626172,,,1610612744,89,114,2023-01-14T02:38:05Z,5500000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Center,,,,,,,561.0,,,6.0,5.0,1.0,,,,,,,,
563,PT00M00.00S,2023-01-14T02:38:05.9Z,3,REGULAR,period,end,[],0,,,1610612744,89,114,2023-01-14T02:38:06Z,5510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2023-01-14T02:41:51.5Z,4,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,89,114,2023-01-14T02:42:14Z,5520000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2023-01-14T02:41:51.5Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,89,114,2023-01-14T02:42:14Z,5530000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2023-01-14T02:42:21.5Z,4,REGULAR,period,start,[],0,,,1610612744,89,114,2023-01-14T02:42:21Z,5540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT11M44.00S,2023-01-14T02:42:40.5Z,4,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612744,89,114,2023-01-14T02:42:47Z,5550000,False,,,0,,M. Branham shooting personal FOUL (1 PF) (DiVincenzo 2 FT),"[1631103, 1628978]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,203177.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
572,PT11M44.00S,2023-01-14T02:43:04.7Z,4,REGULAR,freethrow,1 of 2,[],1628978,,,1610612744,89,115,2023-01-14T02:43:04Z,5570000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (19 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,,19.0,,,,,,,,,,,,
573,PT11M44.00S,2023-01-14T02:43:19.4Z,4,REGULAR,freethrow,2 of 2,[],1628978,,,1610612744,89,116,2023-01-14T02:43:19Z,5580000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (20 PTS),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,,20.0,,,,,,,,,,,,
574,PT11M28.00S,2023-01-14T02:43:35.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,10.200394218134035,50.245098039215684,1610612759,89,116,2023-01-14T02:48:51Z,5590000,False,-1.0,43.0,1,left,MISS M. Branham floating Shot,[1631103],1610612759.0,SAS,floating,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.34,,,,,,,,,,,
575,PT11M26.00S,2023-01-14T02:43:37.2Z,4,REGULAR,rebound,defensive,[],1630237,,,1610612744,89,116,2023-01-14T02:44:51Z,5600000,False,,,0,,A. Lamb REBOUND (Off:1 Def:2),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,,574.0,,,3.0,2.0,1.0,,,,,,,,
576,PT11M22.00S,2023-01-14T02:43:41.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630237,92.46057818659659,55.392156862745104,1610612744,89,118,2023-01-14T02:49:50Z,5610000,False,27.0,18.0,1,right,A. Lamb running Layup (13 PTS),[1630237],1610612744.0,GSW,running,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,3.27,,,,,,,,,,,
577,PT11M11.00S,2023-01-14T02:43:53.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,7.046649145860711,55.14705882352941,1610612759,89,118,2023-01-14T02:45:12Z,5620000,False,-26.0,14.0,1,left,MISS J. Poeltl driving finger roll Layup,[1627751],1610612759.0,SAS,driving finger roll,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.91,,,,,,,,,,,
578,PT11M11.00S,2023-01-14T02:43:53.1Z,4,REGULAR,rebound,defensive,[],1630237,,,1610612744,89,118,2023-01-14T02:45:12Z,5630000,False,,,0,,A. Lamb REBOUND (Off:1 Def:3),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,,577.0,,,4.0,3.0,1.0,,,,,,,,
579,PT11M04.00S,2023-01-14T02:43:59.9Z,4,REGULAR,3pt,Jump Shot,[],1630541,81.8166885676741,95.83333333333334,1610612744,89,118,2023-01-14T02:45:20Z,5640000,False,229.0,118.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.8,,,,,,,,,,,
580,PT11M01.00S,2023-01-14T02:44:02.9Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,89,118,2023-01-14T02:45:20Z,5650000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,,,579.0,,,2.0,2.0,0.0,,,,,,,,
581,PT10M52.00S,2023-01-14T02:44:12.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203926,6.783837056504599,43.872549019607845,1610612759,91,118,2023-01-14T02:45:32Z,5660000,False,31.0,11.0,1,left,D. McDermott cutting finger roll Layup (14 PTS) (J. Poeltl 5 AST),"[203926, 1627751]",1610612759.0,SAS,cutting finger roll,,,McDermott,D. McDermott,,,,,Restricted Area,0-8 Center,,,,,,Made,,14.0,3.26,,,,J. Poeltl,1627751.0,5.0,,,,,
583,PT10M44.00S,2023-01-14T02:44:23.5Z,4,REGULAR,turnover,traveling,[],1628978,,,1610612744,91,118,2023-01-14T02:45:42Z,5680000,False,,,0,,D. DiVincenzo traveling TURNOVER (1 TO),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,2714.0,,,,,,,,,,,,,,,1.0,,,,
584,PT10M44.00S,2023-01-14T02:44:26.6Z,4,REGULAR,substitution,out,[],1626196,,,1610612759,91,118,2023-01-14T02:44:30Z,5690000,False,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT10M44.00S,2023-01-14T02:44:26.6Z,4,REGULAR,substitution,in,[],1629640,,,1610612759,91,118,2023-01-14T02:44:30Z,5700000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT10M29.00S,2023-01-14T02:44:51.0Z,4,REGULAR,turnover,bad pass,[],1631103,,,1610612759,91,118,2023-01-14T02:46:03Z,5710000,False,,,0,,M. Branham bad pass TURNOVER (1 TO),"[1631103, 1628978]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,DiVincenzo,1628978.0,,
587,PT10M29.00S,2023-01-14T02:44:51.0Z,4,REGULAR,steal,,[],1628978,,,1610612744,91,118,2023-01-14T02:44:53Z,5720000,False,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
588,PT10M28.00S,2023-01-14T02:44:55.6Z,4,REGULAR,foul,personal,['2freethrow'],1631103,,,1610612744,91,118,2023-01-14T02:45:09Z,5730000,False,,,0,,M. Branham shooting personal FOUL (2 PF) (Moody 2 FT),"[1631103, 1630541]",1610612759.0,SAS,shooting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,202056.0,2.0,0.0,Moody,1630541.0,,,,,,,,,,,,,,,
591,PT10M28.00S,2023-01-14T02:45:20.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630541,,,1610612744,91,118,2023-01-14T02:45:20Z,5750000,False,,,0,,MISS M. Moody Free Throw 1 of 2,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
592,PT10M28.00S,2023-01-14T02:45:20.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,91,118,2023-01-14T02:45:20Z,5760000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,591.0,,,,,,,,,,,,,
593,PT10M28.00S,2023-01-14T02:45:34.0Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630541,,,1610612744,91,119,2023-01-14T02:45:34Z,5770000,False,,,0,,M. Moody Free Throw 2 of 2 (8 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
594,PT10M04.00S,2023-01-14T02:45:59.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,7.30946123521682,37.5,1610612759,91,119,2023-01-14T02:46:33Z,5780000,False,62.0,16.0,1,left,MISS J. Poeltl 6' Hook,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.46,,,,,,,,,,,
595,PT10M02.00S,2023-01-14T02:46:01.3Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,91,119,2023-01-14T02:46:01Z,5790000,False,,,0,,J. Poole REBOUND (Off:1 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,594.0,,,3.0,2.0,1.0,,,,,,,,
596,PT09M52.00S,2023-01-14T02:46:10.5Z,4,REGULAR,3pt,Jump Shot,[],1628978,65.91655716162943,49.50980392156863,1610612744,91,119,2023-01-14T02:46:46Z,5800000,False,-2.0,268.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.79,,,,,,,,,,,
597,PT09M49.00S,2023-01-14T02:46:13.5Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,91,119,2023-01-14T02:46:46Z,5810000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,596.0,,,1.0,1.0,0.0,,,,,,,,
599,PT09M43.00S,2023-01-14T02:46:42.4Z,4,REGULAR,turnover,out-of-bounds,[],1627751,,,1610612759,91,119,2023-01-14T02:46:57Z,5830000,False,,,0,,J. Poeltl bad pass out-of-bounds TURNOVER (3 TO),[1627751],1610612759.0,SAS,bad pass,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,,,,3.0,,,,
600,PT09M22.00S,2023-01-14T02:47:13.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,91.80354796320631,44.6078431372549,1610612744,91,121,2023-01-14T02:47:19Z,5840000,False,-27.0,25.0,1,right,J. Poole driving finger roll Layup (18 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Made,,18.0,3.65,,,,,,,,,,,
601,PT09M11.00S,2023-01-14T02:47:25.2Z,4,REGULAR,3pt,Jump Shot,[],1631103,30.436925098554536,23.03921568627451,1610612759,91,121,2023-01-14T02:47:30Z,5850000,False,135.0,234.0,1,left,MISS M. Branham 26' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.97,,,,,,,,,,,
602,PT09M09.00S,2023-01-14T02:47:27.2Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,91,121,2023-01-14T02:47:30Z,5860000,False,,,0,,D. Green REBOUND (Off:0 Def:12),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,601.0,,,12.0,12.0,0.0,,,,,,,,
603,PT09M02.00S,2023-01-14T02:47:34.8Z,4,REGULAR,3pt,Jump Shot,[],1628978,91.06438896189225,3.699448529411765,1610612744,91,121,2023-01-14T02:47:48Z,5870000,False,-232.0,31.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.36,,,,,,,,,,,
604,PT08M59.00S,2023-01-14T02:47:37.8Z,4,REGULAR,rebound,offensive,[],1630237,,,1610612744,91,121,2023-01-14T02:47:48Z,5880000,False,,,0,,A. Lamb REBOUND (Off:2 Def:3),[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,Left Corner 3,24+ Left,,,,,,,603.0,,,5.0,3.0,2.0,,,,,,,,
605,PT08M55.00S,2023-01-14T02:47:40.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630237,94.03745072273325,3.1862745098039214,1610612744,91,121,2023-01-14T02:54:04Z,5890000,False,-234.0,4.0,1,right,MISS A. Lamb pullup 3PT,[1630237],1610612744.0,GSW,pullup,,,Lamb,A. Lamb,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.41,,,,,,,,,,,
606,PT08M52.00S,2023-01-14T02:47:43.3Z,4,REGULAR,rebound,defensive,[],1629640,,,1610612759,91,121,2023-01-14T02:47:43Z,5900000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,605.0,,,2.0,2.0,0.0,,,,,,,,
607,PT08M48.00S,2023-01-14T02:47:48.0Z,4,REGULAR,turnover,bad pass,[],1629640,,,1610612759,91,121,2023-01-14T02:47:57Z,5910000,False,,,0,,K. Johnson bad pass TURNOVER (2 TO),"[1629640, 203110]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,Green,203110.0,,
608,PT08M48.00S,2023-01-14T02:47:48.0Z,4,REGULAR,steal,,[],203110,,,1610612744,91,121,2023-01-14T02:47:50Z,5920000,False,,,0,,D. Green STEAL (3 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
609,PT08M42.00S,2023-01-14T02:47:54.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630237,94.30026281208936,54.90196078431373,1610612744,91,121,2023-01-14T02:56:14Z,5930000,False,25.0,1.0,1,right,MISS A. Lamb running Layup - blocked,"[1630237, 1629640]",1610612744.0,GSW,running,,,Lamb,A. Lamb,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.45,,,,,,,,,,Johnson,1629640.0
610,PT08M42.00S,2023-01-14T02:47:54.1Z,4,REGULAR,block,,[],1629640,,,1610612744,91,121,2023-01-14T02:47:56Z,5940000,False,,,0,,K. Johnson BLOCK (1 BLK),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
611,PT08M40.00S,2023-01-14T02:47:56.1Z,4,REGULAR,rebound,offensive,[],1630541,,,1610612744,91,121,2023-01-14T02:48:03Z,5950000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,609.0,,,2.0,1.0,1.0,,,,,,,,
612,PT08M40.00S,2023-01-14T02:47:59.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630541,94.40999984741211,50.0,1610612744,91,123,2023-01-14T02:47:59Z,5960000,False,0.0,0.0,1,right,M. Moody tip Layup (10 PTS),[1630541],1610612744.0,GSW,tip,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,,,,Made,,10.0,0.0,,,,,,,,,,,
613,PT08M40.00S,2023-01-14T02:48:02.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,91,123,2023-01-14T02:48:02Z,5970000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
